CTCF_F	CTCF_R	FOS_F	FOS_R	GATA2_F	GATA2_R	JUN_F	JUN_R	MAX_F	MAX_R	MYC_F	MYC_R
-0.0195886392724	-0.0293464716829	0.00763008882543	-0.00375296876512	-0.0146099030943	-0.00935877609253	0.00421684059105	-0.00397139327175	-0.00913793983557	-0.0207546038415	-0.0116788656281	-0.0348311007683
-0.015462361151	-0.0257714491797	-4.777301382e-05	0.00710655998525	-0.00887945673175	-0.0109685187729	-0.00194308680373	-0.0114394812031	-0.00601805831125	-0.0204107187243	-0.0152250027453	-0.0334551030481
-0.00560343503979	-0.02479938543	-0.00125368334312	-0.00897968441665	-0.00956698199085	-0.00914770704705	0.00466042769078	-0.0185549679287	-0.012747578306	-0.0168992434322	-0.0257337690497	-0.0341556729296
0.0489146061162	-0.0383506274965	-0.00548632434162	-0.000281998655558	-0.0102019863465	-0.00913412722435	0.0129105321624	-0.01268752094	-0.00256784148182	-0.0210060776051	-0.0125519703461	-0.0427985512002
-0.0138987299289	-0.0268472873809	-0.00214400212572	-0.0184097104888	-0.00995657284921	-0.00859967790443	-0.00698261030929	-0.0351224648231	-0.00711112152008	-0.0177632429466	-0.0255553743173	-0.0233061248836
-0.047558742728	-0.0263024522821	-0.00525069686869	-0.0113988318968	-0.00621865907606	-0.00878558625681	-0.0240466682679	-0.041346861134	-0.0164903083605	-0.0294899035721	-0.0129750336095	-0.0493290118096
-0.0486822385714	-0.0303813959789	-0.00125348103751	-0.0335769600589	-0.00407231922515	-0.00770363446097	-0.0168695908442	-0.030065517091	-0.0214439364043	-0.0206862903946	-0.0396428647155	-0.0316864305956
-0.0507496410694	-0.0199274816528	-0.0280550682893	-0.0388989430524	-0.0124669761193	-0.00343713597271	-0.0268040887742	-0.058538853291	-0.0274899784374	-0.0340093379677	-0.031305575355	-0.0519007717263
-0.0593371460771	-0.026977566562	-0.0342821658701	-0.0306729191388	-0.0205132284231	-0.00728915787857	-0.0477788840239	-0.0362529580374	-0.0360945285015	-0.035924969357	-0.0568795791025	-0.0550245909813
-0.0513197790353	-0.0159817034639	-0.0365433347175	-0.0335945857148	-0.0145502287398	-0.0269939286185	-0.0340666909125	-0.0651480133374	-0.0301512079209	-0.0397621285623	-0.047457751599	-0.0407360913616
-0.0413661990486	-0.0335060199468	-0.0386137657327	-0.00753820239429	-0.006129706613	-0.0440091120334	-0.0633202404634	-0.0497848857208	-0.0260544175772	-0.0178071388873	-0.0432317953874	-0.0383816016236
-0.0430123805811	-0.0346876760117	-0.0184046811034	-0.0761667688834	-0.00288649066965	-0.0276309543225	-0.0414559665923	-0.0252718687665	-0.0239747052133	-0.0170533713933	-0.0374620012901	-0.0463744791149
-0.0382496652548	-0.0152960402261	-0.0569430538581	-0.0193153110171	0.00635128393243	-0.0255445257323	-0.0649938972059	-0.0818391779884	-0.0334653016785	-0.0378168411889	-0.0664159300524	-0.0553086190492
-0.0141961547042	-0.0508999816832	-0.0276228117498	-0.10678576631	-0.0293716980718	-0.0134441809696	-0.0691590383614	-0.0136670607415	-0.0368812943525	0.00063173478215	-0.0659632132655	-0.00546973212281
-0.0489782530108	-0.0185556669402	-0.0340883950165	-0.0174634585096	-0.00424305418603	-0.0665709847941	-0.0228400415072	-0.0310889112835	-0.0299198756351	-0.0518493285068	-0.0330713584832	-0.0706288139395
-0.0273234164638	-0.026819820396	-0.0068300559183	-0.00699588872924	-0.0673741317797	-0.00576475292196	-0.0720493366642	-0.0752884880942	-0.056829453835	-0.0379692453634	-0.0774822660714	-0.0392803758988
-0.0190287402052	-0.0468932209142	-0.018363683085	-0.0368171933013	-0.0154217425539	-0.0313284295867	-0.0287137141504	-0.0221387471239	0.00129455612372	-0.0494567777828	0.00274898358056	-0.0773725520836
-0.0499477895304	-0.0142010707939	-0.105143649441	-0.0280292987469	-0.0235958888134	0.00740307379829	-0.0199639283486	-0.0683429782757	-0.028152261108	-0.0367424616571	-0.0320142162266	-0.0660797529413
-0.0154414749218	-0.0366324255285	-0.0205062344348	-0.0593625597502	-0.0277205519121	-0.00575153271137	-0.0822768072046	-0.0652820336099	-0.0216435070991	-0.0201640567463	-0.0346250086901	-0.0293642208652
-0.0331469539122	-0.0422324329427	-0.0745311894729	-0.0179836344017	-0.0394297588178	-0.00769110332441	-0.0249448966386	-0.0398098677796	-0.019397951829	-0.0302007613528	-0.0353113342054	-0.0366498777917
-0.0340411409781	-0.0424002457775	-0.00780437217453	-0.0396861694872	-0.0276204551485	-0.0150122285617	-0.0517966056984	-0.0574670210457	-0.039611441621	-0.0226807022539	-0.0425068417123	-0.0386852398035
-0.0145283175374	-0.0503955054016	-0.0348551014918	-0.0381130784511	-0.0099681769941	-0.0188410558767	-0.0738849266711	-0.0339905695246	-0.0312429724017	-0.0298454688131	-0.0493519829696	-0.0404093139863
-0.0267976573383	-0.0590398160266	-0.0328538330883	-0.0348976918029	-0.00119814171971	-0.0119447415393	-0.0349956151222	-0.0421462771833	-0.0292007188116	-0.0297615307732	-0.0346155239748	-0.0381522016038
-0.0194492495051	-0.0507264745641	-0.0394704143568	-0.0293990417042	-0.0123492390703	-0.00940601007578	-0.0574246688969	-0.0277685442104	-0.0251944033151	-0.0234456777242	-0.0457159069853	-0.0313030278276
-0.0289581462989	-0.0457059940513	-0.0332837763619	-0.00141558717642	-0.0145510821607	-0.00891910737705	-0.0388089029747	-0.0114915293242	-0.0232581905869	-0.0149339998785	-0.0332603502332	-0.0225349492408
-0.0257381085008	-0.0451162565633	-0.0116099033272	-0.00597883971539	-0.00977684290837	-0.00870621519669	-0.0419133051534	-0.0223519096314	-0.0202773684982	-0.0168869916424	-0.0196371319831	-0.0216057634599
-0.02651615706	-0.0115937071232	-0.0202426442999	-0.000343616125366	-0.0113236448751	-0.00984213837053	-0.0226913674836	-0.00989045872966	-0.0161049696992	-0.00390385779139	-0.0268550915754	-0.00504067035157
-0.0379564278878	0.0529913247047	0.00122695784655	-0.00644492870993	-0.0059072186324	-0.0121958618754	-0.0150572416238	0.00650570704311	-0.023476395049	-0.00494842165463	-0.0322642226795	-0.00900250248725
-0.0266074148274	-0.00509125118106	-0.00700676183742	-0.00102347569227	-0.0087968777616	-0.0111082312842	-0.0134580591635	0.00251834182269	-0.0190562902552	-0.00777367599905	-0.0315827276581	-0.00700727378942
-0.0256743484927	-0.0159576817627	0.00278247339721	0.000641376049278	-0.0107124708076	-0.0167683055394	-0.00862435479212	-0.00372998176664	-0.0113217979549	-0.00589168644423	-0.0231694234317	-0.0069928236552
-0.0266007436604	-0.0198288956408	-0.00261382258991	0.00985152807906	-0.0100830615465	-0.00937897299556	-0.00304606183408	0.00277803396773	-0.0197085854281	-0.02020417212	-0.0302043619723	-0.0177954070729
-0.00849947990178	-0.0142079562328	-0.0121493465565	0.00638361736543	-0.00813587320622	-0.0117001963534	-0.00925060128154	-0.00598222683123	-0.0248626544583	-0.0324040404114	-0.0355055225956	-0.0531052685964
0.00723129606261	-0.0249898684731	-0.0134355136095	-0.00237749025072	-0.00951185945964	-0.00145586253967	-0.00997378755921	0.00126369627949	-0.0246125194004	-0.0414529918774	-0.0333007043284	-0.0618607373284
0.00491213444199	-0.0430656316594	-0.0132369718535	-0.00551077521499	-0.00862973705265	-0.00927383332662	-0.0110989732245	0.00129762754376	-0.0251484708046	-0.0424956332823	-0.039943106009	-0.068397585872
-0.00887847505307	-0.039452111516	-0.0141173763802	-0.00413254426255	-0.00962335182247	-0.0122470160645	-0.016265654934	-0.0139367394406	-0.0222193252893	-0.0285355674481	-0.0353697177691	-0.0563340440793
-0.0242561237449	-0.0265096161199	-0.0152367859012	-0.0113057406125	-0.00797814240596	-0.00400930553358	-0.0128366040451	-0.0311273000672	-0.0166794381238	-0.0163561446128	-0.0412249062916	-0.0383140886276
-0.0322543698361	-0.0230001309221	-0.0145848849137	-0.0296904431735	-0.00773468580389	-0.00405645718112	-0.0133272130722	-0.00401770680442	-0.023870496905	-0.0180006075479	-0.0355148860812	-0.0269088452796
-0.0364443627693	-0.00948368049073	-0.0142504659421	-0.0195274703184	-0.0125672854852	-0.00964141702967	-0.0144413352742	-0.00152634576864	-0.0230571432297	-0.0171804594074	-0.0447744230239	-0.0292824786606
-0.0294121836599	-0.0150708853934	-0.0147038106392	-0.0126869017696	-0.00834408903125	-0.00984291659781	-0.00972998707058	-0.0264434936335	-0.0247333298783	-0.015613580769	-0.0419930827196	-0.0289933163946
-0.0293613908994	-0.0133727044904	-0.0142734324375	-0.0160115526467	-0.00695368031779	-0.0103222199429	-0.0175645125871	-0.0203547701845	-0.0265037955334	-0.0177094215564	-0.0406035465521	-0.0382865074924
