FACTOR	EXPR_FOLDCHANGE	EXPR_H1hesc	EXPR_GM12878	Centipede_90_H1hesc_protection_mean	Centipede_90_H1hesc_protection_median	Centipede_90_H1hesc_protection_std	Centipede_90_GM12878_protection_mean	Centipede_90_GM12878_protection_median	Centipede_90_GM12878_protection_std	Centipede_90_protection_ks_stat	Centipede_90_protection_ks_pvalue	Centipede_90_H1hesc_tc_mean	Centipede_90_H1hesc_tc_median	Centipede_90_H1hesc_tc_std	Centipede_90_GM12878_tc_mean	Centipede_90_GM12878_tc_median	Centipede_90_GM12878_tc_std	Centipede_90_tc_ks_stat	Centipede_90_tc_ks_pvalue	Centipede_90_H1hesc_fos_mean	Centipede_90_H1hesc_fos_median	Centipede_90_H1hesc_fos_std	Centipede_90_GM12878_fos_mean	Centipede_90_GM12878_fos_median	Centipede_90_GM12878_fos_std	Centipede_90_fos_ks_stat	Centipede_90_fos_ks_pvalue	Centipede_90_H1hesc_flr_mean	Centipede_90_H1hesc_flr_median	Centipede_90_H1hesc_flr_std	Centipede_90_GM12878_flr_mean	Centipede_90_GM12878_flr_median	Centipede_90_GM12878_flr_std	Centipede_90_flr_ks_stat	Centipede_90_flr_ks_pvalue
ZNF354C	-2.0658905111	4.5824435	2.5165529889	0.0642691643045	0.0505623271475	0.0511344672759	0.056683783974	0.0435107879914	0.0488789022387	-0.0252663447222	-15.1113232472	0.378902488444	0.387985234013	0.0318749722767	0.329808109338	0.333196536653	0.0191494860071	-0.215975265696	-19.7107119332	0.407594315065	0.407230039746	0.0570199416001	0.400832306341	0.395679481323	0.039844130803	-0.0684135460546	-5.75661118669	0.248693237479	0.24824050891	0.028620794416	0.242000595287	0.241280542014	0.00579826902572	-0.328586605591	-11.8261141091
NFIL3	-1.9969227889	5.4661834444	3.4692606556	0.129002403605	0.100336387476	0.10910904533	0.108081979643	0.0836079238638	0.0914652862016	-0.0288562687343	-4.0501200034	0.255592687841	0.258149731948	0.0144372000325	0.275716803457	0.282520393297	0.0316584640639	0.00460257490343	-2.89039650563	0.355885532969	0.337947454696	0.0950483385083	0.332565381494	0.333942927151	0.0469455721581	-0.110440251572	-2.14185431508	0.581761041893	0.584117041868	0.0714646095657	0.565516725419	0.562674409113	0.0187242663398	-0.226235496347	-2.66043431661
FOXH1	-1.9547421	7.0327085556	5.0779664556	0.0457109964447	0.0350374783282	0.0390918761264	0.040715795373	0.0301333220402	0.0367004557399	-0.0113348050441	-6.49293994163	0.3726589333	0.378782263081	0.0389221239268	0.31716171807	0.326998133619	0.0303069673614	-0.208043973164	-10.5320134623	0.438600226684	0.435228858332	0.0581656683167	0.425706273168	0.424078948782	0.042734778683	-0.083689314235	-3.29269588058	0.569970714985	0.56727592183	0.0473839335825	0.550960083867	0.548635937074	0.0271484780823	-0.387707641196	-6.67015473219
E2F3	-0.9704539	7.6233014444	6.6528475444	0.0670005128485	0.0517459798752	0.059554376707	0.0527329538467	0.0398786830842	0.0508101382177	-0.0211662521133	-162.667753748	0.340888388465	0.350711844052	0.0337460694578	0.311581747965	0.311864059463	0.0161377939408	-0.101312699587	-14.1234693605	0.47462459955	0.471638276678	0.0393379111594	0.476367896388	0.475099030278	0.0544402451626	0.0241416903498	-8.64664020371	0.59416187156	0.593140456866	0.0441685983725	0.582100998585	0.583599988474	0.0147961435774	-0.210111240246	-9.93469260991
SOX3	-0.8926029722	7.0991445556	6.2065415833	0.0815842686286	0.0643711013451	0.0655704710035	0.0674163259117	0.0512537689522	0.0589430029639	-0.00869620668403	-26.5111476886	0.419471263794	0.427054771559	0.0319623343609	0.360592803876	0.368241633909	0.0186016163338	-0.262959790945	-12.7195725372	0.397694524152	0.397403806979	0.0537982454218	0.389011807568	0.386722081031	0.0356280824868	-0.0621695479118	-5.51309638274	0.726811753161	0.728922661992	0.0610404239247	0.719176766913	0.722092507083	0.0207106617732	-0.0905172413793	-1.63451468897
FOXD3	-0.8880820389	6.6675806667	5.7794986278	0.0790014942774	0.0587703400805	0.0708958388843	0.0910216373998	0.0707848690711	0.0727897594499	0.00819358643005	-12.4538901889	0.448892314598	0.457086042282	0.0339906262523	0.381066475273	0.386385530753	0.0245467506846	-0.26311959022	-30.6074131422	0.451359066736	0.451016576387	0.0373418694042	0.456314454306	0.4525934362	0.0471205097145	0.0291229211186	-1.07385297623	0.312766486062	0.314857668418	0.0208789022631	0.312049063261	0.312872609804	0.0109612650624	-0.0236874236874	-2.64319845234
GABPA	-0.7648685556	8.661842	7.8969734444	0.0308494588512	0.0232382573684	0.0308923480511	0.0380384289898	0.0289160046567	0.0366089150877	0.0183953592513	-44.5175381317	0.304062579447	0.307250617694	0.0256440238228	0.320841148974	0.332152831837	0.0350830037076	0.155631154655	-0.580763020488	0.492906496447	0.4906360556	0.061938980307	0.475053614656	0.474133412415	0.0470194099097	-0.0625337934019	-23.5920574942	0.566601501921	0.5713498099	0.0647179123265	0.56506845334	0.562209608803	0.0209712476195	-0.149000232504	-0.610459498128
EGR1	-0.7124214333	8.4510034444	7.7385820111	0.0582683964175	0.0453561553296	0.0524941555693	0.0719832655881	0.056385873257	0.0615249248114	0.00343676254066	-263.913836015	0.370223102174	0.379264952103	0.0316740386161	0.332772761373	0.339586076865	0.0270508796044	-0.143740167655	-33.3305155786	0.478605113877	0.476348417265	0.0445652031824	0.486782047055	0.482062116139	0.0599164196458	0.000493717948784	-33.0686629385	0.251900257472	0.251631553484	0.0176770272476	0.2477332045	0.247546125897	0.00951875210948	-0.158052615099	-9.31784387548
SOX5	-0.6926883222	3.8766035556	3.1839152333	0.115972816429	0.0947332049062	0.0868460196007	0.0897139729317	0.0675121301357	0.0761875388296	-0.0394821702449	-15.8530270839	0.453510333631	0.460454896926	0.0320214662987	0.383292013341	0.389565193469	0.0189126048341	-0.293269045165	-14.8738668473	0.529994477616	0.529037840901	0.0700553877498	0.524432104712	0.523838500985	0.0464524543408	-0.0343886286545	-1.40876916878	0.284066306525	0.287983928442	0.046728280334	0.282837255608	0.28469594948	0.0136769865492	-0.0790419161677	-1.09965324002
REST	-0.6212560778	8.5147308333	7.8934747556	0.0554925219937	0.0423722053712	0.050038276567	0.0430899288256	0.032217996649	0.0430123309371	-0.0082262568323	-79.5034170913	0.304008952589	0.313950917694	0.0326360412288	0.329617757078	0.338773924945	0.0354201379629	0.0666502598879	-8.28878091607	0.653355812532	0.652161735849	0.0511557365106	0.656709949331	0.655407782672	0.0630325579426	0.0376085199114	-1.50231473873	0.630794420622	0.629466241947	0.0416915434335	0.620755942599	0.622084194265	0.0186883041616	-0.111736842105	-3.02682507582
ERG	-0.5708799333	3.9203937778	3.3495138444	0.0628255913065	0.0473726645596	0.057386683234	0.0784498724337	0.0603048093543	0.0672557752852	0.00418162652974	-116.101606405	0.334122316394	0.342531656942	0.0338353855623	0.301961392312	0.30745537901	0.021309004913	-0.0781209604617	-19.0385225158	0.513559065999	0.513144258872	0.0411372317763	0.519447552749	0.515866974587	0.0546742110534	0.0169348959354	-6.92640135931	0.18710424598	0.186695067466	0.01652790791	0.184489007377	0.184468681422	0.00890352620654	-0.0172388528365	-1.67633347361
NKX3-1	-0.5650047333	5.3454291667	4.7804244333	0.0850394447391	0.0677288990154	0.0721560139379	0.0945543054151	0.0755263407361	0.072523979691	0.0186885276102	-5.79463218189	0.345610019615	0.353355262617	0.0346686997044	0.314631050742	0.31746280703	0.0142045366916	-0.0955706243948	-6.14970851311	0.437467867278	0.435705699905	0.114519931687	0.436596945498	0.433912502635	0.0784621274232	-0.0471034273582	-0.765632702765	0.562814794006	0.560972120895	0.0371065932821	0.556001821723	0.557215517761	0.0104356893567	-0.135364659814	-0.965085714372
TP53	-0.5304638611	9.9692148611	9.438751	0.0678880007163	0.0509600951566	0.0647441997836	0.0831934701907	0.0635737094234	0.0721593522306	0.0167267185714	-15.6155027437	0.429579394398	0.437061176799	0.032163725279	0.371782229255	0.378476157685	0.0227124091124	-0.239892394791	-12.7960752653	0.556650208385	0.557235301528	0.0803422334513	0.553655104229	0.546553937791	0.0582065166174	-0.0146666666667	-1.44833359647	0.331731174242	0.32748893742	0.0527364579444	0.341502694882	0.331195309652	0.0664460434079	0.0114173228346	-0.203015413137
KLF4	-0.5264230167	4.3891591111	3.8627360944	0.0729209688547	0.0572069044383	0.0603847766837	0.057976205551	0.0452599971972	0.0518525324774	-0.00313145732438	-245.580405135	0.3683538512	0.377834320819	0.0329412787078	0.335952985255	0.342540638755	0.0235978134951	-0.0234103833688	-20.5241100976	0.484192914372	0.47923174204	0.0614894958294	0.471749902816	0.469003169202	0.0448128283683	-0.0328891125792	-53.4532631626	0.217899185403	0.217211050513	0.0231986549316	0.214215256697	0.214252391302	0.0068654221908	-0.126727199869	-7.17956063494
HLTF	-0.5141725	8.3729281667	7.8587556667	0.0557357945963	0.0414049484804	0.0562128292067	0.0707528958453	0.0537285061092	0.0652249772362	0.00265228142711	-51.1866993508	0.335615103866	0.342364068572	0.0292140037595	0.309095653611	0.315690890452	0.0211076409607	-0.0227779722465	-7.34784498328	0.493029864943	0.489642784848	0.0569401759753	0.495576752386	0.494697205728	0.0741457476973	0.018980600989	-2.47265867785	0.689529782151	0.690826062821	0.0495376242238	0.683192811079	0.682643214561	0.0266663273305	-0.0555151231889	-1.53746250194
CEBPB	-0.5116559222	6.3966905556	5.8850346333	0.0708366853679	0.051984798766	0.0689553933502	0.0820084312488	0.0633497354273	0.0722521101251	0.0293479982047	-9.79165401197	0.380136152421	0.388807245198	0.0350416117752	0.334716672389	0.338935895781	0.016817566718	-0.168663162812	-9.19471357592	0.63134373517	0.62921029202	0.0631929885783	0.626310413373	0.624941744494	0.0432439988664	-0.0121921556704	-1.16725442636	0.531753033238	0.532958460401	0.0596030230424	0.528744402452	0.530248885261	0.0140118854574	-0.0374643874644	-0.468091585067
MAFB	-0.3975071222	5.0393535	4.6418463778	0.066718695447	0.0511315420275	0.0615917829881	0.0828665383135	0.0621083029765	0.072308516643	0.0178489339446	-28.0083688429	0.364348735999	0.371743076562	0.0300959458232	0.328476715378	0.331898173919	0.0157370850495	-0.151938347023	-17.733469859	0.506032068325	0.501629478646	0.0704792098811	0.49088117624	0.489090438756	0.0611471430205	-0.0537385614717	-4.94168155277	0.633183075051	0.634129073447	0.0399442729308	0.629167786226	0.629906977871	0.0197584386327	-0.0171079986869	-1.1928264418
E2F1	-0.3927608556	7.4081001111	7.0153392556	0.065015773506	0.0489917361012	0.0608679538422	0.0802738436089	0.0622992382373	0.0694964848637	0.00816351874652	-79.4861227617	0.337668040436	0.34682540986	0.0331414939756	0.311524155912	0.308172847258	0.0152524395842	-0.0651690607194	-3.01013816567	0.511837004397	0.509501821323	0.0464426353376	0.518041502997	0.514183355951	0.065950502333	0.00346223645399	-8.892784439	0.429984991958	0.428927525701	0.0364967412328	0.422484360574	0.424979154621	0.0124344467891	-0.130508474576	-1.10969357659
GFI1B	-0.3699532556	5.525732	5.1557787444	0.0851265185381	0.0633902282394	0.0754548764537	0.103538825194	0.0809339824056	0.0851633237761	0.00503407389701	-33.9169040796	0.288681468375	0.292994527398	0.0165765896431	0.306381124093	0.313965221247	0.0330434694306	0.0637361805244	-7.19690517878	0.48126795388	0.476761487523	0.0838931559996	0.458138966936	0.460524527211	0.051156952219	-0.106095956162	-10.6107066328	0.457873328802	0.455108130965	0.058022052361	0.448509711105	0.448423642807	0.0217769931679	-0.0928065515715	-2.37859530109
INSM1	-0.3575675111	6.7003285	6.3427609889	0.0360239519245	0.0272226979144	0.0338383561848	0.0439512828168	0.0335308519462	0.0395692110233	0.0265120813947	-59.2263949346	0.405623238607	0.414703373812	0.030300390073	0.36196745156	0.362364382125	0.0157633079666	-0.152235597309	-17.7616900136	0.50549952006	0.502567548836	0.0563653152863	0.51230549992	0.504844466212	0.0741626865571	0.0268363941915	-3.34166223374	0.147475459206	0.145570653218	0.0218055329761	0.143284225304	0.143210242982	0.00524696661403	-0.0927117175655	-2.58763423957
TCF12	-0.3528880278	8.6383393611	8.2854513333	0.0624179837593	0.0466883515505	0.0579806857972	0.0788680261208	0.0602384926796	0.067078054584	0.00431345713763	-78.0225914688	0.305172105908	0.308225074484	0.0152664208825	0.324242147951	0.33258667748	0.0327292667628	0.030494921954	-13.0455047834	0.494230483513	0.493427272586	0.0496783822993	0.496211880226	0.495777974797	0.0593124970536	0.0571186760895	-0.61227146612	0.158019485733	0.157261288102	0.0167593059129	0.155860249976	0.155336436009	0.00461266226905	-0.0688444186913	-2.70568110722
MECOM	-0.3505778778	2.913285	2.5627071222	0.0686538084757	0.0508684272922	0.0640067284504	0.0805475436035	0.0610578954704	0.0700191351005	0.0465429763896	-6.464304904	0.302522286459	0.303358771586	0.0175655206712	0.317870519277	0.325356348283	0.0320643781635	0.165917816413	-2.14185414424	0.468719793054	0.467683860806	0.0772975840884	0.460540768106	0.457871617608	0.0762627657265	-0.0003934382502	-0.753779792261	0.675663821881	0.677170128358	0.0539703742362	0.672331655742	0.674477104924	0.0178497612295	-0.0422738386308	-0.502341149154
FOXO1	-0.3458356944	8.8310241667	8.4851884722	0.103453105081	0.0822523134107	0.0821254471112	0.0819665383608	0.061747592658	0.0740798568268	-0.00130978701412	-32.929427076	0.449923077015	0.457901483658	0.0330709958997	0.387486585271	0.389060830333	0.011243671454	-0.274733544422	-15.8972782856	0.568059830096	0.567251073373	0.0591615176341	0.573487564367	0.573942366895	0.0670895923426	0.0263742591588	-1.24048576597	0.261637726206	0.261662577474	0.0342193253207	0.254842765173	0.260580896349	0.0194395044993	-0.0571706110915	-1.09310404929
HINFP	-0.3446163778	7.6395064444	7.2948900667	0.0806854281084	0.0595740297664	0.0751832532053	0.092676200937	0.0695995164696	0.0839698663415	0.0444692234387	-3.57592113691	0.279576430018	0.274594977757	0.0116561031138	0.284324617934	0.290173399138	0.0432544100219	0.169685581485	-0.533686934034	0.473135466712	0.468749544382	0.0841149818718	0.464941868849	0.467974312867	0.0584375732603	-0.0323885615126	-0.981550975389	0.69041990841	0.718294516255	0.163249592875	0.613053900321	0.660909566264	0.0568094148992	-0.3	-0.323675108181
MEIS1	-0.3283718889	2.8871627778	2.5587908889	0.0598984100765	0.045088012717	0.0570007298646	0.0758252482278	0.0580039132832	0.065691608598	0.005633523203	-92.5698012147	0.411697077464	0.420310606667	0.0310061183592	0.363723672691	0.366235739236	0.0154650192038	-0.166163625027	-24.9746822511	0.490815683296	0.490941148005	0.0489046203614	0.494391468903	0.494672292881	0.0578225683925	0.0417867344697	-1.62771983536	0.292903174619	0.292617680856	0.0131770227425	0.290435509765	0.288961520591	0.0076319074589	-0.190626825294	-7.96882551199
MAFK	-0.2310576111	6.9924892222	6.7614316111	0.0368375062297	0.028004020483	0.0340321163282	0.0443495966769	0.0337146441644	0.0391982596439	0.0420243393462	-15.4171609844	0.487188712161	0.49741784155	0.0386411399653	0.403059314784	0.413097176397	0.0376591976814	-0.267755569507	-15.6196632106	0.40468472359	0.399748294706	0.0637827443862	0.393947479458	0.394510203453	0.0491413902733	-0.0338422427206	-2.69763326516	0.462731773026	0.460753030826	0.0832528776337	0.441824618755	0.456877259682	0.0424909679349	-0.0711350293542	-0.879414220426
CTCF	-0.2180552611	8.924475	8.7064197389	0.032213675622	0.0241447960731	0.031532129258	0.0411773579467	0.0313121081947	0.0378934259301	0.0102459620008	-188.299271626	0.351834810838	0.360201974845	0.0324170086781	0.320857577764	0.323402685313	0.0179393090409	-0.0756327260286	-26.0235517159	0.470176211754	0.469229685794	0.0426955270864	0.471920547425	0.46940663295	0.0571702253486	0.0458611818375	-4.08265604397	0.265547050201	0.264739020291	0.0200748223754	0.262854887782	0.262631159939	0.00605592528771	-0.0389996331173	-7.27266688408
SREBF1	-0.1923034944	7.1390808056	6.9467773111	0.0595076751386	0.0448120135079	0.0563489058493	0.0714323316013	0.0562085442126	0.06037210261	0.0218033501823	-24.7149506689	0.398068792661	0.408278561234	0.0356878608764	0.355453522158	0.356001580597	0.0180940750835	-0.0918392127552	-12.5103815603	0.493380015443	0.491849304479	0.0533201781764	0.501065398525	0.495641671192	0.0661460927784	0.0180351278024	-1.05850419038	0.230377498675	0.231033141753	0.0107667692904	0.2325973044	0.232443705551	0.0148810494118	0.000784557907846	-0.646340986771
FOSL2	-0.1665596	5.7409766111	5.5744170111	0.083742482088	0.0639691789356	0.0712525782244	0.0634158944224	0.0480021188133	0.0582379678656	-0.0166307753144	-53.7657142944	0.304082469698	0.317082428872	0.0357631325929	0.335514184876	0.345805638423	0.0410123151249	0.00740994054737	-9.9863818492	0.418010678516	0.416773953721	0.0611850757091	0.395481243701	0.395464695522	0.0563989145117	-0.113576713667	-9.87016302609	0.435842244562	0.436803016823	0.0786646995765	0.433102308441	0.434849848321	0.0547717083979	-0.0142022635999	-0.810689414071
ELF5	-0.1150496167	3.2673951111	3.1523454944	0.0718327984771	0.0540956440907	0.065183794067	0.0882063857665	0.0686604243659	0.0741312904357	0.0198064780252	-32.8772367043	0.286951780016	0.293596227352	0.0329216777687	0.313409554125	0.322578397838	0.035768654714	0.00138114868372	-7.61855901311	0.499862864217	0.495954243569	0.0552979279962	0.49088110983	0.488658872259	0.0394424703722	-0.0515811011905	-6.13769223269	0.13738876612	0.136833029624	0.00921119453767	0.137936767174	0.138355366188	0.0161812978508	0.00664335664336	-0.366977943256
HOXA9	-0.1122669556	3.0796356111	2.9673686556	0.0869631989536	0.0632084914268	0.0793464518253	0.0994355767074	0.0760362928471	0.0843158111189	0.0311812068582	-7.28330555	0.302181588665	0.303618487504	0.0158381596583	0.318556548089	0.324472670315	0.0312036911939	0.0305291295925	-5.8774696694	0.426022944542	0.420690343694	0.0640983766246	0.42303279486	0.419893931988	0.0436653022574	-0.00554796081112	-0.613737058925	0.677605926659	0.67992046053	0.0666790824804	0.671108545987	0.675181041986	0.02486640801	-0.102100840336	-1.18041556271
RUNX2	-0.1093715111	4.7753810556	4.6660095444	0.0758163167755	0.0572629113764	0.0665082417209	0.0574075934155	0.0428231381794	0.055420673729	-0.00707874098431	-86.2999226858	0.432349942171	0.440454295645	0.029218396417	0.375344985633	0.379271216658	0.0154469353814	-0.208347312528	-25.5038599811	0.490714659439	0.488589349866	0.0565280686713	0.479397123058	0.478055417797	0.0525519770918	-0.0295709387453	-5.52544860013	0.147610555299	0.146017180995	0.0353149668579	0.144829570655	0.144511868378	0.00653303274876	-0.0476166832175	-2.17251324601
NR2E3	-0.1069478444	4.0700125556	3.9630647111	0.0840625061879	0.0650247569344	0.0720816741491	0.110405612619	0.0880816219359	0.0911699579781	0.00676127327495	-7.82869306915	0.252923660208	0.256054504286	0.00621842825332	0.256017418143	0.257878662294	0.0241034974475	0.377332739417	-0.310878636948	0.414345072986	0.412009747162	0.0733191497152	0.413264754563	0.411233151715	0.0404105036623	-0.0868156934307	-1.47195668164	0.352206214126	0.361475321164	0.0742288669376	0.350746827105	0.349380997158	0.0240604576356	-0.136184210526	-0.778541350045
USF1	-0.1057473167	7.4895785833	7.3838312667	0.0759856276718	0.059357290142	0.0640110709855	0.0600131501501	0.0450137215173	0.0562857363898	-0.00222971178635	-45.7281738548	0.40497983915	0.412274000584	0.0316057180564	0.359089487917	0.359013740877	0.0182134653799	-0.148626715341	-14.5281009488	0.436998794105	0.436408414527	0.059364801318	0.450245078686	0.443617074133	0.074963160072	0.0124428718856	-2.17591314069	0.535782017114	0.535176626265	0.0498048937143	0.533148195885	0.532331877193	0.0165002734772	-0.0255514705882	-0.610966192683
E2F6	-0.0751500222	5.2749288889	5.1997788667	0.0349190683403	0.0262841755911	0.0329003593947	0.0443246171497	0.0343361787163	0.0391404701219	0.0105960977176	-147.18197397	0.346178773002	0.355479936349	0.0329960600978	0.319924970482	0.322258347975	0.0173288735422	-0.0212311360923	-13.8341546384	0.568596519914	0.567504246509	0.0456085835183	0.571161790597	0.568639635241	0.0629724089687	0.033525824678	-5.75194290774	0.214269346791	0.207168549788	0.0838987389928	0.207781926923	0.206191187577	0.0171561572424	-0.00830629461389	-1.79887231987
FOXD1	-0.0730727611	4.8520043333	4.7789315722	0.0778478849105	0.0624414052741	0.0626697437404	0.0988028283786	0.0808189079693	0.0754919938636	0.0146398392992	-11.815343049	0.451172783472	0.457276838005	0.0340025141282	0.38609907038	0.385629358212	0.0149515994164	-0.248262616601	-11.6711972129	0.623174615492	0.624201244119	0.0662628400541	0.610963237479	0.614420840006	0.0525957722029	-0.03119798857	-2.31368336592	0.525374509624	0.526685865456	0.032672097127	0.525492031225	0.530948288726	0.0720738339413	0.00156482861401	-0.305455996089
ZNF143	-0.0648688222	6.154257	6.0893881778	0.0734265116498	0.0554642528038	0.0679706897187	0.0878862879608	0.0673298426092	0.075364832174	0.0474250371953	-13.5183671149	0.390834511566	0.398801926333	0.0323322629831	0.346469174861	0.348906946853	0.0164618748313	-0.175119147997	-14.1970020723	0.502039846799	0.498548855348	0.0560424836669	0.504208558008	0.503327504599	0.0594696831532	0.025	-0.546704317489	0.714348892077	0.715141049474	0.0345635447768	0.712965492257	0.712253171351	0.021272960909	-0.0378423615338	-0.631900533154
