FACTOR	EXPR_FOLDCHANGE	EXPR_H1hesc	EXPR_GM12878	Wellington_H1hesc_protection_mean	Wellington_H1hesc_protection_median	Wellington_H1hesc_protection_std	Wellington_GM12878_protection_mean	Wellington_GM12878_protection_median	Wellington_GM12878_protection_std	Wellington_protection_ks_stat	Wellington_protection_ks_pvalue	Wellington_H1hesc_tc_mean	Wellington_H1hesc_tc_median	Wellington_H1hesc_tc_std	Wellington_GM12878_tc_mean	Wellington_GM12878_tc_median	Wellington_GM12878_tc_std	Wellington_tc_ks_stat	Wellington_tc_ks_pvalue	Wellington_H1hesc_fos_mean	Wellington_H1hesc_fos_median	Wellington_H1hesc_fos_std	Wellington_GM12878_fos_mean	Wellington_GM12878_fos_median	Wellington_GM12878_fos_std	Wellington_fos_ks_stat	Wellington_fos_ks_pvalue	Wellington_H1hesc_flr_mean	Wellington_H1hesc_flr_median	Wellington_H1hesc_flr_std	Wellington_GM12878_flr_mean	Wellington_GM12878_flr_median	Wellington_GM12878_flr_std	Wellington_flr_ks_stat	Wellington_flr_ks_pvalue
RREB1	0.6412792222	7.0157968333	7.6570760556	0.0169722981377	0.0104994875646	0.0195342422824	0.132197621542	0.0207463168177	0.271561243734	0.0177018169863	1.19374562227	0.376773722568	0.417320796745	0.0479802530408	0.503050578369	0.514437038555	0.126840676321	0.144000134588	32.0410854556	0.421114173418	0.423108123271	0.0370133856277	0.417877066434	0.421045722882	0.0263201926042	-0.019820971867	99.1877953869	0.307446371587	0.308074265171	0.0202636630041	0.311217203627	0.310859274356	0.0335169002242	0.0367127849859	19.4504825568
NHLH1	0.6426864444	3.9965029444	4.6391893889	0.127386467421	0.0110221694157	0.265974544019	0.015706499173	0.0095651358622	0.0184524808953	-0.0321401784319	0.778967217903	0.387348938861	0.419526218358	0.0455148645871	0.503267572508	0.512593933319	0.106729590456	0.0678872304056	27.3940112101	0.415930943325	0.411220651154	0.0272506794459	0.411479528858	0.408363817982	0.0205696538599	-0.0291273054431	188.781348632	0.336632175931	0.335127345153	0.0419232267343	0.335867975154	0.334650106127	0.0286013555491	-0.0357865050052	6.6960452778
STAT3	0.6779155667	10.0107785	10.6886940667	0.0135746542169	0.00897164554585	0.0143359265395	0.122109361846	0.011127873121	0.238386066374	0.00135790681061	1.61335696727	0.359400908476	0.396833816829	0.0421686164578	0.475935349188	0.490207921081	0.123956768398	0.0157130958872	20.7284173119	0.388807638411	0.389139110175	0.0128415077198	0.391015790279	0.391243117855	0.0211897742854	0.16724738676	300.0	0.280936319353	0.280530899461	0.0302858832227	0.28464917373	0.283586444244	0.0396212971983	0.0387572530203	17.7637151737
RFX5	0.6927126611	7.3384705	8.0311831611	0.0159976826442	0.0109299717621	0.0160591588648	0.108002199219	0.0149851978188	0.199856793851	0.0999347145491	5.48727721087	0.426106524409	0.44260525188	0.0500412233647	0.542249670151	0.554101693563	0.0772339973395	0.111741056001	75.5795477924	0.425853288147	0.415941781246	0.0409983882966	0.419480587626	0.411502393721	0.0292964365387	-0.0415561900877	185.37717916	0.306445249565	0.305963342224	0.0381741887717	0.304901797158	0.304402182997	0.0253417210819	-0.00237015667587	33.5498234858
ELK1	0.6936597444	7.0989505	7.7926102444	0.0180177079584	0.0107805316143	0.0201734718988	0.219079548219	0.0790863988508	0.334572779068	0.32579366118	3.01711829908	0.400313852795	0.40965751124	0.0652339745478	0.320853296832	0.329593470198	0.0522536138773	-0.171644788498	24.9717834562	0.508338049741	0.489569017189	0.0572304060253	0.484396662873	0.475390039798	0.0359639031545	-0.0548745312951	114.829884036	0.318150283288	0.317542346733	0.030920053913	0.320711025206	0.320478761083	0.0420838213178	0.0151944911068	35.6692131985
ZBTB33	0.7090530222	7.0321475	7.7412005222	0.0156620798391	0.00943185182392	0.0174935862384	0.36080664072	0.192436806475	0.413101376679	0.435600477343	1.89986332242	0.408988543436	0.417897923139	0.0629250949011	0.526803255417	0.537473393148	0.0688542023181	0.0493722611153	34.079790116	0.505270538374	0.477867944207	0.0766395350341	0.48325263337	0.475012584299	0.0405302043141	-0.111928616155	26.3056404252	0.313915904033	0.313508647947	0.0294945069595	0.316577530711	0.31484463441	0.0540997226798	0.0299741706384	34.7700015154
GATA4	0.7095617	5.2971232222	6.0066849222	0.0154157083221	0.0100994854345	0.0159500269363	0.139321587821	0.0119695996196	0.255625484351	0.0796494994225	2.153398254	0.365348078609	0.403287977626	0.0390212368553	0.480103300315	0.494894535631	0.111846883345	0.124066190869	22.2399608414	0.388432017552	0.389053849124	0.00990274238012	0.390075195039	0.391328378905	0.0185311348029	0.141039615124	300.0	0.304860903707	0.304792564758	0.0238778063901	0.308792042712	0.308033293472	0.0294648505789	0.040743161366	16.9163183314
JUN	0.8366651556	5.9365860556	6.7732512111	0.0154290944953	0.00946250845475	0.0176831676997	0.129170553353	0.00989167513215	0.235312298282	0.0807799776599	2.83159271856	0.423839858786	0.43519575009	0.0929126301354	0.34631391958	0.376622294837	0.0596667889501	-0.204540549623	15.9749879541	0.396281219764	0.395829020378	0.0200445798877	0.406058756311	0.398842623946	0.0405219297938	0.107450628366	300.0	0.320627278687	0.318101157094	0.0351478072367	0.32345559652	0.321441820081	0.0488254300015	0.0126157605233	22.3234132601
FOXF2	0.8380813111	5.0133983333	5.8514796444	0.0144827702003	0.00881807444905	0.0164951034737	0.12445646181	0.0141324009572	0.219893914448	0.135270921544	4.41702300237	0.309514053652	0.324134561167	0.0939656812957	0.265347340058	0.294441656526	0.0535152870255	-0.351326692075	4.37233380213	0.507541856315	0.509291454182	0.0141058912342	0.508015732708	0.512155436337	0.0248928809426	0.0912577747063	300.0	0.310501989424	0.310089100858	0.0434186783488	0.3079508919	0.308646238111	0.0240507593615	-0.000316509485444	7.63939429235
ESR2	0.9447617111	2.7405983333	3.6853600444	0.016136861528	0.00856970863198	0.018259381969	0.0992566653981	0.010130868627	0.199640813458	0.0188144879922	2.94634135124	0.445423717122	0.471476128795	0.0610526450306	0.581195244063	0.600816987879	0.0905580702754	0.192991589376	64.5447920333	0.603927423797	0.606214797977	0.0172204959971	0.611138261301	0.611742681143	0.0221695883914	0.0877728820348	300.0	0.30558689924	0.304957097801	0.0258330895619	0.307406257137	0.306630153234	0.032037408772	0.0104871260659	34.7564539953
SP2	1.0204727111	5.1814583333	6.2019310444	0.0666884664116	0.00932556518688	0.161598227371	0.0150019613577	0.00789680996195	0.0164204969764	-0.0530660911045	3.06442500594	0.40888991871	0.427919298656	0.0508718874929	0.510923979516	0.525658165558	0.0774701687208	0.130021154441	93.9798775499	0.696135524215	0.696274857985	0.00838078148447	0.707903067818	0.704242195675	0.0215033059461	0.331031121866	300.0	0.320385975742	0.319733886983	0.0343593625458	0.322942934029	0.322825865022	0.0345254738589	0.0187194190713	56.3648762718
SOX9	1.0532260889	6.5152251667	7.5684512556	0.0160185486024	0.00531170455921	0.0166808454162	0.148668324301	0.0107868165256	0.275612468342	0.0835149787468	1.89805543113	0.412519714617	0.463054960968	0.0527698398971	0.535508188711	0.555494054934	0.130572814293	0.117468006306	16.4964683839	0.534342004262	0.534135493897	0.0169336707597	0.53598088977	0.539814085936	0.0254613533113	0.0568015244796	279.740106577	0.313246541715	0.314977666085	0.030997059587	0.319150078201	0.317379468116	0.0443808548021	0.0472417256232	13.6081914009
NR4A2	1.1062009889	3.9887769444	5.0949779333	0.0611208439474	0.0096829440215	0.145808410599	0.0154481343241	0.00791331100523	0.0169766557806	-0.0490124216697	3.66084758361	0.43931342576	0.460617803497	0.054440452224	0.561801166761	0.57371161471	0.0866611231981	0.132463320415	151.76012314	0.504548856143	0.496754613988	0.0369043268605	0.49710393085	0.490860124797	0.0333915337332	-0.0132386419875	246.496304898	0.329842740821	0.32962007154	0.025160430179	0.333957530265	0.332940970246	0.0391522993397	0.0481798134978	183.767997086
GFI1	1.1850335889	4.7750645556	5.9600981444	0.107004906188	0.010132675877	0.23691026182	0.016357041983	0.00947989931433	0.0179739593246	-0.0334985341456	1.02552933606	0.443441238308	0.445154866591	0.107205221112	0.344112874374	0.385518353973	0.0554250608488	-0.220376055231	13.1286021843	0.339188451053	0.338321240068	0.0194858802644	0.345266977522	0.342541010196	0.0321641081493	0.109495778333	300.0	0.343506384226	0.343721337044	0.0323144546083	0.348646774398	0.347489863179	0.0557471548714	0.0600983774202	35.7233120488
GATA3	1.1874563444	4.4545267778	5.6419831222	0.0540080306734	0.023422681778	0.0573242461333	0.205258963379	0.0353459457778	0.340095245971	0.00263936901256	0.8840534326	0.379315220095	0.416050787187	0.0390252060656	0.484199494793	0.500487402433	0.109060430135	0.127862946248	16.5896394781	0.316251201909	0.317045656606	0.0108483166095	0.319504495248	0.321010803764	0.0207053554027	0.175043956884	300.0	0.32105615345	0.321900698912	0.0237520408518	0.328330095049	0.327631046943	0.0254856593654	0.137055014293	35.7209088272
KLF5	1.2952409722	4.5370098889	5.8322508611	0.0154877122132	0.00426586860415	0.0173874912001	0.055247532536	0.00968569040247	0.139874784436	0.00636681204805	5.9941744303	0.409431109755	0.420129383052	0.050516769093	0.527723301488	0.528793597089	0.0746959850052	0.0462594638013	268.612120521	0.467788737843	0.456857615444	0.0398055697618	0.458992673116	0.450543331479	0.033821187741	-0.0233186956168	300.0	0.328539927479	0.327294642843	0.030093693537	0.334365253499	0.33159410998	0.0469059549188	0.0611644359303	300.0
ZFX	1.2958401833	6.8428931111	8.1387332944	0.0569985707587	0.00962820253184	0.145139296735	0.0153232198357	0.00579621776562	0.0173026131034	-0.0727217891369	2.75556945684	0.499038577447	0.50908926715	0.0842655867178	0.393854567125	0.411831723512	0.0553872255409	-0.0181959760517	106.584082467	0.483854296471	0.477250720928	0.0322313048475	0.49322802435	0.483818064796	0.0387291120092	0.0154355323173	275.749362678	0.319943644332	0.319585350056	0.02637057255	0.324975113508	0.324075000357	0.0442320619238	0.0759056058259	261.463106846
T	1.4805750889	5.3688017222	6.8493768111	0.0157437965382	0.0101958703421	0.0172331218398	0.175803351609	0.0811759803785	0.269851628719	0.256517802712	3.93183977248	0.332072033587	0.3519163381	0.0782342990993	0.286211800143	0.304563992778	0.0503444930808	-0.204540353671	7.53127236299	0.489684700902	0.490549031311	0.0226919637935	0.499574932646	0.498698798968	0.0355054331146	0.116540335679	216.468499327	0.27494332535	0.274497869746	0.0227863287422	0.279044218989	0.277810441176	0.0338259709991	0.0367309256479	19.0701654294
RELA	1.5992390944	7.24568025	8.8449193444	0.0155873084875	0.00985507390781	0.0166277292063	0.134398401629	0.0134949597355	0.238584972391	0.114037400106	3.26711013583	0.457956517261	0.487005501329	0.0562419785315	0.594598485252	0.609122273272	0.103703964355	0.227845862175	61.254476061	0.435628223218	0.436927646594	0.0210088541798	0.452818969201	0.448881669247	0.0320392479909	0.210374711953	300.0	0.309485774994	0.309150898458	0.0186567576642	0.315002212403	0.314917273557	0.0259048859151	0.12131095286	152.162643768
RUNX1	1.6125710889	4.7534962778	6.3660673667	0.0159182507815	0.00937556280046	0.018667197139	0.0936384800203	0.0136657386694	0.189398034624	0.0664247160728	4.43509775542	0.392194415708	0.409265332111	0.0506438363011	0.486524727549	0.506083827003	0.0774601721684	0.0850378898222	53.1857892577	0.454210955539	0.455228422673	0.0190718952156	0.467549434728	0.463635807091	0.0359956515375	0.202405797101	300.0	0.315611271409	0.31579733853	0.0223548167202	0.322314699042	0.322162919664	0.0261831489863	0.136956074214	176.582961462
HNF4G	1.6185950111	2.9244216111	4.5430166222	0.0152415040184	0.0098174792541	0.0169735081767	0.134273503196	0.0160864391028	0.251298295691	0.112485115757	2.36957191574	0.373571865574	0.389111908294	0.128411620735	0.307717123408	0.361702414494	0.0661368883564	-0.280211777993	4.02727103763	0.487279346895	0.48941682184	0.016466270638	0.494502838665	0.498497085444	0.0290656612252	0.180540242558	300.0	0.322313610347	0.320596101425	0.0258252251579	0.32881261475	0.327409722101	0.0463303527065	0.100214849358	24.5473387299
ELK4	1.6884735111	6.6488153889	8.3372889	0.0155653198818	0.00953832847748	0.0191163195097	0.20471426365	0.0457000749944	0.32016509776	0.210159861929	2.2207358009	0.439390785008	0.448435645073	0.0552106681125	0.361686903966	0.367713528929	0.0539060837977	-0.139919157934	44.735085406	0.533455739352	0.52459257856	0.0261399789483	0.556662197932	0.545001623703	0.0436249527123	0.185719131615	300.0	0.312515917892	0.312154696895	0.0255974330371	0.318231534114	0.317828620493	0.0389185169708	0.09382830697	181.732505064
MYB	2.0312446444	6.4129717222	8.4442163667	0.0153822328653	0.00853298580697	0.0160208994841	0.105233366252	0.00936685761942	0.222204660719	0.0489667052209	1.92404540892	0.402092812333	0.432516715835	0.0482263876719	0.510652964601	0.522743634437	0.0918844261579	0.161672068176	38.0622309386	0.487489651751	0.486819301446	0.0181170689514	0.500421728398	0.49868539339	0.0299817138362	0.210872836719	300.0	0.299293161406	0.299335354312	0.0197436821472	0.307683799253	0.307381278183	0.0297379901162	0.185937779367	142.382073151
MYC	2.1820286333	7.7905577222	9.9725863556	0.0159522625735	0.00931141550916	0.0193817642036	0.101166750319	0.0105333018421	0.226744057134	0.0466188018015	1.90703775395	0.36104718098	0.372048122371	0.0677355333842	0.317488012145	0.335542169006	0.0498770413862	-0.261277374527	9.04820116065	0.405941376339	0.404012692004	0.0173398619993	0.417358767758	0.414723199644	0.0226518658341	0.183257918552	300.0	0.297615014269	0.296799638042	0.0260968856556	0.305240100013	0.304967864856	0.0302742018908	0.174170339596	131.456032497
STAT4	2.5085851167	2.786079	5.2946641167	0.0146787458662	0.0089384951558	0.0161382556515	0.0997264900618	0.0122703527126	0.21945669855	0.0177528648159	1.32131147265	0.414088623865	0.46726449146	0.0564328189514	0.563105932868	0.581397889633	0.127236104603	0.2416797708	43.926745723	0.561179858244	0.560667562279	0.0154526137129	0.579793158528	0.57813286235	0.0277152563466	0.334278512917	300.0	0.303584630812	0.30327686814	0.0344046757326	0.315024179946	0.313928064409	0.0436767062735	0.205767942772	152.486787885
STAT1	2.6158571444	8.6787737222	11.2946308667	0.0156567718911	0.00946301412897	0.0187583527945	0.0775795580098	0.0118803188369	0.182307213511	0.0291737367147	1.84784972639	0.402662876816	0.456046989638	0.0360197020314	0.569268180144	0.577061542145	0.126680447819	0.247375218455	57.5073240079	0.393914899765	0.391281761709	0.0227714441066	0.409385225369	0.404068828892	0.0385585423718	0.201284726751	300.0	0.323556236174	0.323663007157	0.0254013275558	0.333156434145	0.332587872979	0.0454071678512	0.20124006377	199.374887659
ETS1	2.6438298111	6.8488314444	9.4926612556	0.0150205112971	0.00792102879777	0.0175298751306	0.0765883348368	0.0094081018251	0.176364579632	0.00390229700177	2.53047875399	0.456943463448	0.47105257034	0.0591307374131	0.384050433842	0.395641199907	0.0507532773626	-0.021311774272	89.7446643603	0.440728929347	0.437172639603	0.017361082861	0.461263680971	0.454583120027	0.0302749695713	0.315509797409	300.0	0.319608272452	0.319507465384	0.0234546137852	0.330444259347	0.330025567176	0.0316621652587	0.233697863758	300.0
NFATC2	2.9514250556	4.9454028889	7.8968279444	0.0163059636935	0.0113604463535	0.0173727236185	0.131560587554	0.0249457763682	0.238003725325	0.231154954221	4.28460270187	0.384995599588	0.434569210548	0.0601104519683	0.507008977217	0.519984701405	0.129328148962	0.190729809448	21.0891870921	0.469787475305	0.470762306266	0.0157965714582	0.487643477793	0.488405535764	0.0266319744294	0.351505423954	300.0	0.307527607044	0.307434777442	0.0214296415243	0.319303577995	0.31808249734	0.053583263566	0.232056060275	78.2618956564
SPI1	2.9806269778	4.6750755556	7.6557025333	0.0142689093394	0.00442733880265	0.0162683140066	0.0496487179083	0.00884042904681	0.133832084123	0.0325273493868	5.85263492711	0.456298654565	0.467021891574	0.0470267348379	0.576871944536	0.579414574361	0.0692832330786	0.191695888165	300.0	0.47698521748	0.469494366462	0.0312092204208	0.496579569847	0.48677542647	0.0371774020662	0.174663255717	300.0	0.326014512276	0.325317030367	0.0284901189077	0.339544499672	0.337636095824	0.0470706812943	0.241920256704	300.0
HNF1B	3.0437089389	3.1828106667	6.2265196056	0.0138521634557	0.00801166486843	0.0148696408604	0.113021251786	0.00873483042571	0.253873577001	0.0960887707433	1.39781516384	0.346695415152	0.365491293338	0.0831555223914	0.31698029912	0.342002838859	0.0478479345467	-0.174389053319	4.10208182802	0.490735778584	0.492491806991	0.013582620717	0.50637186772	0.510357049883	0.030395754682	0.348101265823	300.0	0.28278260608	0.28146107363	0.0347932111861	0.292529374852	0.292140569883	0.0449916303313	0.200500603823	42.877599133
IRF1	3.1644379333	5.100647	8.2650849333	0.0134681004595	0.00337420610363	0.0145746259601	0.0455714360673	0.0085801450802	0.130597888142	0.121216993737	11.0825007314	0.439452573469	0.464952010577	0.0484721633793	0.549306226602	0.561873737373	0.0914243080846	0.236640408302	153.77151138	0.71164120037	0.711597704634	0.00855331025534	0.744020004599	0.740675110296	0.0208566324519	0.625994575045	300.0	0.223632779613	0.196310033913	0.156569893667	0.282699916853	0.324598550004	0.165917441342	0.152087516088	5.79300855116
EGR2	3.4025694222	4.5985511111	8.0011205333	0.0142197961482	0.00443694289318	0.0166996979336	0.0622916190124	0.0086615440316	0.158115349514	0.0558394439632	4.22017321997	0.460889943157	0.473633486954	0.0498490932152	0.576819915244	0.581312449184	0.0729795685354	0.185363850241	186.528174801	0.446826251004	0.437774931672	0.0334134678687	0.469564896769	0.458234779697	0.0411294997548	0.202856890147	300.0	0.321752732055	0.321833189912	0.0305579942315	0.336964406086	0.335836827684	0.045522226919	0.264865040265	300.0
REL	3.5512753333	4.7665549444	8.3178302778	0.0139796326512	0.00878814481091	0.0149950013949	0.220218334904	0.0837309211083	0.281680228103	0.411671237217	5.32669984346	0.436692939526	0.470343502555	0.0501502247529	0.545072470943	0.552186199052	0.10650710936	0.192485379505	47.0866353517	0.422703793656	0.42410447132	0.0205597678139	0.451779318722	0.447615940798	0.0334063108188	0.36561194334	300.0	0.33534141003	0.334840834165	0.0192619498787	0.350129440635	0.350105737122	0.0299269489994	0.395019065004	300.0
ELF1	3.5549874333	6.3416162222	9.8966036556	0.0151446288863	0.00796837617374	0.0172632169648	0.0889350029287	0.00987029470857	0.209487749812	0.0407349433869	1.6020000525	0.447271607993	0.457584649909	0.0611265342642	0.385065289624	0.396114406519	0.05217876955	-0.116210866024	43.8622351589	0.524287769449	0.517765611921	0.0234459646747	0.558456027988	0.547777996325	0.0410686631282	0.378183754747	300.0	0.320084868045	0.319978733215	0.0253984738571	0.334168242585	0.333914491592	0.0345736817043	0.313003466447	300.0
NFKB1	3.7315569444	5.5893885	9.3209454444	0.0142133316793	0.00893033417732	0.01539559592	0.122191585191	0.0120560741236	0.234028517954	0.184060285691	3.02451712466	0.46149845933	0.492910886214	0.0525013051573	0.588415294064	0.601835847288	0.104145363408	0.27053040034	73.8184169755	0.42875622715	0.429810073884	0.0208080043952	0.458211603597	0.453876235658	0.0333170987448	0.368059450365	300.0	0.32483052448	0.324763735533	0.0182118241741	0.340334699137	0.340404434738	0.0271395288049	0.409834392674	300.0
PRDM1	3.8644370167	3.7260415556	7.5904785722	0.0148917513777	0.00929238749437	0.0171568182887	0.168716398647	0.0705099414934	0.29524238109	0.356583054793	2.88026558026	0.287787349137	0.288477408799	0.0969383848418	0.251570304166	0.261229936511	0.0587452721161	-0.410587343217	1.60351551288	0.382028933598	0.371961968733	0.0362852416904	0.407565013505	0.391949518603	0.0553374189019	0.160501193317	300.0	0.272653501963	0.272370049462	0.0272727793916	0.290544618625	0.286830088766	0.0564439522834	0.290362664421	214.940256815
NR3C1	4.0846352944	5.5904311944	9.6750664889	0.0149022502216	0.00981564039734	0.017065800611	0.144220990855	0.0675431349902	0.243191637893	0.376194690265	5.23743951447	0.440511510059	0.46635340108	0.0618271732835	0.526492675264	0.543920022303	0.0856088337073	0.225688073394	37.8083775856	0.448181546387	0.451345047524	0.0213590408706	0.474264484576	0.475649859097	0.0338978203768	0.327793127266	300.0	0.28681222761	0.286306868114	0.0285581908403	0.300912260987	0.300678920917	0.0340746165318	0.328315576136	300.0
TP63	4.3175586167	2.9397125556	7.2572711722	0.0158326619127	0.00666428234752	0.0194446196348	0.0867013247622	0.00953216559024	0.191936549563	0.188056921765	4.27013012948	0.356632480159	0.364233401691	0.0876744912877	0.300689692781	0.329955853415	0.0533459842247	-0.32629256663	5.29977611847	0.477993824311	0.475365308502	0.019640367537	0.509465204375	0.502883553	0.0318990385553	0.457271158522	300.0	0.323582911371	0.321519628604	0.0279056756692	0.342360895499	0.340549227589	0.0526759036647	0.402586729441	300.0
EBF1	4.8253935556	3.7254591667	8.5508527222	0.0157333839226	0.006741666896	0.0177915023817	0.0562526457106	0.00981472457588	0.159270687701	0.103539687924	4.12999031449	0.471090902593	0.488974195872	0.049014695176	0.563007117851	0.574495041218	0.0702314531025	0.17689698786	89.3932043469	0.4333512515	0.428976615589	0.0243772198104	0.463147305984	0.457705693522	0.0302687243185	0.372790253225	300.0	0.293233397968	0.293187971908	0.0219292655026	0.312141999697	0.312182907098	0.0296976048968	0.476868650739	300.0
ZEB1	4.8690177778	2.5856321389	7.4546499167	0.0158195084129	0.0102235268542	0.0167748540224	0.0852396193638	0.0153555144724	0.210358700571	0.167702060222	2.37298118915	0.390648852579	0.398923948176	0.0565442540245	0.358361113311	0.37086390015	0.0521126339598	-0.279815261277	8.16653591708	0.338213099198	0.339054044525	0.0188304979181	0.364880592921	0.361206760243	0.0323838866143	0.393276875216	300.0	0.287199225554	0.287133415321	0.0206153620262	0.306448145818	0.305975833639	0.0322690639799	0.454216894602	300.0
BHLHE40	4.9141532	4.6152053333	9.5293585333	0.0154245572344	0.0102720837838	0.0168608005663	0.106126267049	0.0144578035863	0.211993045343	0.190708108571	3.75764646724	0.429430850551	0.464150722678	0.044420969505	0.529406193329	0.535705986252	0.107260201753	0.103488372093	30.4396802093	0.492958482009	0.490064557609	0.025095342478	0.531597781857	0.522782021061	0.0409583018038	0.453009040615	300.0	0.286069459528	0.285450231314	0.0273860532065	0.30622227552	0.303764336147	0.0620560847682	0.374316681051	300.0
PAX5	5.3379033444	4.4629486667	9.8008520111	0.0145903173224	0.00378254794835	0.0165402366625	0.046541587667	0.00910467681039	0.148097014724	0.203870593692	9.38664693741	0.418479835168	0.429516462408	0.095062992914	0.365792828606	0.392378566128	0.0563462632574	-0.272833495618	9.70090451053	0.488686796932	0.486882981916	0.0247753689764	0.529630506257	0.522067635368	0.0375499726003	0.462853083737	300.0	0.297379898342	0.297122061566	0.0263744401695	0.316757761312	0.316120001525	0.041738977879	0.378988023978	300.0
FLII	5.4612429111	3.0720662778	8.5333091889	0.0306358527407	0.0209725701088	0.0306416049539	0.186533824689	0.130566798657	0.255355745201	0.358543328017	4.5138685688	0.410234532058	0.417356647356	0.0498114292169	0.370044425977	0.379560367267	0.0449665378475	-0.131659056317	9.96883957382	0.424919897027	0.426939090588	0.0196988802424	0.462190029009	0.458573276903	0.0373367868392	0.456918803659	300.0	0.266732920769	0.266756136159	0.0215569037316	0.286846457234	0.286772759763	0.0217751623397	0.502052436763	300.0
MEF2C	7.1839349944	3.3851671667	10.5691021611	0.0143539357517	0.00368495091264	0.0149583160011	0.0568548674069	0.0097006549101	0.157981352854	0.185276292335	8.31951463136	0.447710127112	0.451497363226	0.117704373795	0.377654229745	0.424091963598	0.0421763947534	-0.185241324292	11.0928018552	0.571802101463	0.573338735818	0.014554798259	0.627866393712	0.630449756889	0.0299500945882	0.630261463801	300.0	0.31515667032	0.315749874553	0.0301208763561	0.351158056448	0.34977204452	0.0442713797979	0.607463841121	300.0
