FACTOR	EXPR_FOLDCHANGE	EXPR_H1hesc	EXPR_GM12878	FLR_80_H1hesc_protection_mean	FLR_80_H1hesc_protection_median	FLR_80_H1hesc_protection_std	FLR_80_GM12878_protection_mean	FLR_80_GM12878_protection_median	FLR_80_GM12878_protection_std	FLR_80_protection_ks_stat	FLR_80_protection_ks_pvalue	FLR_80_H1hesc_tc_mean	FLR_80_H1hesc_tc_median	FLR_80_H1hesc_tc_std	FLR_80_GM12878_tc_mean	FLR_80_GM12878_tc_median	FLR_80_GM12878_tc_std	FLR_80_tc_ks_stat	FLR_80_tc_ks_pvalue	FLR_80_H1hesc_fos_mean	FLR_80_H1hesc_fos_median	FLR_80_H1hesc_fos_std	FLR_80_GM12878_fos_mean	FLR_80_GM12878_fos_median	FLR_80_GM12878_fos_std	FLR_80_fos_ks_stat	FLR_80_fos_ks_pvalue	FLR_80_H1hesc_flr_mean	FLR_80_H1hesc_flr_median	FLR_80_H1hesc_flr_std	FLR_80_GM12878_flr_mean	FLR_80_GM12878_flr_median	FLR_80_GM12878_flr_std	FLR_80_flr_ks_stat	FLR_80_flr_ks_pvalue
HNF4A	-0.0595492111	4.6226812222	4.5631320111	0.108175353624	0.0939570147689	0.0398256221562	0.086800424893	0.0773482329738	0.0224050467012	-0.0980112723725	-300.0	0.607987405754	0.612221718989	0.0367251835434	0.467639817423	0.472389417247	0.0251891245595	-0.0484618813898	-300.0	0.609573256483	0.610531229337	0.0183222532324	0.610728728952	0.614543130525	0.0263150713456	0.00239313967626	-127.565790806	0.323006240159	0.322549747166	0.0398210243805	0.32177283924	0.320986063137	0.0323997153772	-0.0141800235086	-7.0721328732
NRF1	-0.0572260667	6.468081	6.4108549333	0.0347149059055	0.0263746088039	0.0275247321518	0.0512867916331	0.0367981808769	0.0379609500993	0.0143976201989	-300.0	0.368311081666	0.373173627266	0.0347733021351	0.461540577533	0.468651796534	0.0421937367265	0.0870557237973	-300.0	0.450563119114	0.451723455066	0.0208974270016	0.451595889989	0.453545575194	0.0325377659551	0.010138922111	-66.1058823439	0.255459480914	0.254501895487	0.030141592787	0.255948876958	0.255299343431	0.0389800589867	0.0176279655085	-1.08396212474
NR2C2	-0.0475113889	7.6477857778	7.6002743889	0.0417418900077	0.033894069357	0.0239227046328	0.0585423203368	0.0492465722474	0.0346540849113	0.0209219960384	-300.0	0.561120427546	0.565591784117	0.0395607091391	0.432159830491	0.437983504645	0.0285319480981	-0.0307218367088	-300.0	0.48295825945	0.480674125407	0.0260760381061	0.483164232298	0.482546233023	0.0355541871043	0.0680474595119	-64.657854461	0.315260982585	0.313746558713	0.0262543194605	0.315689414599	0.315605128938	0.0385844345549	0.00267611703188	-9.77383086693
NFYA	-0.0402215444	8.3467323333	8.3065107889	0.0900979584412	0.0808098310226	0.0383382865208	0.121066931558	0.104049119742	0.0586176357246	0.0363521834558	-300.0	0.603957411321	0.605862868057	0.0478476783441	0.446167835203	0.447167988693	0.0335371139247	-0.03947468205	-300.0	0.477915448417	0.474338253663	0.0343149496431	0.486005377484	0.479328199607	0.0543365342592	0.0341199084351	-44.9230425153	0.347739585344	0.339214785632	0.103228626486	0.341292810361	0.33852656722	0.0553503588492	-0.0107675665685	-9.34993356959
CREB1	-0.0344421889	9.2302054444	9.1957632556	0.0755645807087	0.0557806959718	0.0557748186212	0.0998515832157	0.0570948604716	0.0916388926535	0.202195529229	-24.2323792161	0.303251355315	0.307376066423	0.0362615194201	0.384771164933	0.39074973391	0.0507045193225	0.266604939627	-157.451977581	0.477609423123	0.477652602696	0.0299812565346	0.478730888954	0.477991389736	0.042955004855	0.083934964333	-3.32538511226	0.264817280139	0.264240136116	0.0412749981594	0.261160614826	0.259527411599	0.0411848500159	-0.0478414096916	-3.38121172327
HLF	-0.0325434111	3.2289502222	3.1964068111	0.0422377505923	0.0297939227244	0.0410505454312	0.0585452102497	0.0406123692588	0.0527943674726	0.0823166977202	-52.6972291032	0.356968969317	0.364455195968	0.0386267548621	0.44864430623	0.453275944529	0.0501980612877	0.142150553913	-241.154371947	0.414312159975	0.408840326691	0.0329520459879	0.417702573956	0.410507834362	0.0507768437887	0.0562408999647	-6.36427091813	0.274496971271	0.27498967461	0.0407549339409	0.27660421659	0.275901305013	0.0464298105311	0.00797722485519	-0.527516331566
PPARG	-0.0284577778	2.7755172778	2.7470595	0.0909750783433	0.0777235682073	0.0429617375674	0.0650299117702	0.0585727818657	0.0213229623174	-0.160435998991	-300.0	0.591248065046	0.596141187644	0.035378906994	0.456775518281	0.461954696655	0.0274082118478	-0.0421917737506	-300.0	0.463682425967	0.465472120176	0.0235774842225	0.466857893944	0.467362046675	0.0366453424343	0.00559949205535	-73.7578888616	0.25817546662	0.257868659977	0.0272931177314	0.258618543272	0.258207155557	0.0354985712697	0.0158499159329	-2.00225500686
FOXA2	-0.0203151889	5.80296	5.7826448111	0.0581758353944	0.0477841493371	0.0310994012029	0.0455381817874	0.0396914948311	0.0213921682558	-0.137915416415	-300.0	0.373071971115	0.380132589947	0.0328990333959	0.467649198914	0.47384833483	0.0472435552902	0.0655930949707	-300.0	0.432060318126	0.433827325911	0.0189134660307	0.429584106048	0.431212870416	0.0124871361336	-0.0388533774153	-179.644782636	0.333833002106	0.333362642902	0.0294997956063	0.337406676523	0.335222807663	0.031934163357	0.0119211298104	-1.15747802892
HSF1	0.0113552056	6.99869	7.0100452056	0.0466581595671	0.0365189085896	0.0332982560576	0.0738560183322	0.0556133982893	0.0474681302954	0.0945715664265	300.0	0.418273062518	0.423977992503	0.0279941820918	0.537975529375	0.542581560287	0.0389368099724	0.0215769238721	300.0	0.512994975039	0.512238509958	0.0385168682302	0.512153183003	0.510289206229	0.0256083736129	-0.0431104961086	38.8442683568	0.320733354631	0.3212803669	0.0314995198278	0.320395835695	0.319942933644	0.0272522520413	-0.0175186028456	1.91615938045
TFAP2A	0.02361145	3.46334025	3.4869517	0.184026092144	0.164913406568	0.0574278881115	0.152273027802	0.139898553411	0.0342298005373	-0.0106559615382	300.0	0.458241076838	0.464248470079	0.0275434582425	0.598763779322	0.603376562103	0.0388338089056	0.0414715371364	300.0	0.64760636931	0.648017810965	0.0273455970307	0.64735232108	0.64632358422	0.0203948858936	-0.0793063386162	50.1021532965	0.294706809998	0.294207345546	0.0403089415204	0.29390237252	0.292759858828	0.0295265980202	-0.0100339514707	8.52270914837
YY1	0.0336983778	9.2155432222	9.2492416	0.104306915965	0.0822899337526	0.0568702863625	0.0816501918551	0.0687419070177	0.0423973432298	-0.0823101648223	231.616760471	0.439854969	0.443595778155	0.0285156290582	0.5725487391	0.575654498548	0.0395135128306	0.0375016314524	300.0	0.588988867577	0.586677086623	0.0452262906583	0.586126954228	0.584624869367	0.0299706659549	-0.0400498471533	37.9233397964	0.348601265068	0.34785901255	0.0376913781692	0.347276275591	0.347262792426	0.0372513710249	-0.0145325256646	2.65526698851
ESR1	0.0364005167	3.9774695556	4.0138700722	0.0222331470332	0.0164270556032	0.0172838596921	0.048871841893	0.041239931601	0.0369864476955	0.387163769743	300.0	0.427136677241	0.433988671683	0.0339365975612	0.538701127248	0.545666422753	0.044842702652	0.0137210479593	300.0	0.297076185892	0.299076723177	0.00811602818663	0.300408330571	0.301868860465	0.0202433555762	0.101824447475	300.0	0.266390314184	0.265886388133	0.0410177911813	0.266156944066	0.265037911925	0.0320305113289	-0.0324923613492	0.323182380916
FOXP2	0.0823085278	2.351259	2.4335675278	0.0393631035672	0.0326486579273	0.0230825188414	0.0507301792626	0.0410013542238	0.0282871897659	0.222034631084	300.0	0.440095558289	0.446489810321	0.0437531787976	0.355568354116	0.36218152886	0.0337232040047	-0.122177814631	300.0	0.457959047339	0.460688607337	0.0173752110545	0.460646696317	0.463262574781	0.023759003593	0.00137787403518	206.465109136	0.293490304343	0.293038967202	0.034447111524	0.292495618127	0.290781049621	0.0314700463158	-0.0167131806851	1.22202066751
FOXI1	0.0879529222	4.8473536111	4.9353065333	0.039915077277	0.0320982042015	0.0265850372077	0.0534584339105	0.0409865419191	0.0352629203989	0.0165621225567	300.0	0.420301723958	0.426895972505	0.0304291652301	0.5302880185	0.536359805094	0.0420526997079	0.00929730725551	300.0	0.388281887469	0.390150369123	0.0200442784279	0.386775097297	0.388129487502	0.0125370079112	-0.0215768403528	90.2188744014	0.278873056856	0.281253969339	0.0337903312419	0.286309361368	0.284570328455	0.0374312799333	0.0284139952264	3.84591329628
GATA1	0.0912818111	5.2011149444	5.2923967556	0.0367246236594	0.0311402166286	0.0276926293203	0.0551731683097	0.0408502354674	0.0433273963582	0.097974986983	300.0	0.462569931355	0.46815480165	0.0414118748577	0.371919427159	0.378586014272	0.028469463341	-0.0448829732214	300.0	0.412161136881	0.413999576436	0.0307709220408	0.4104785765	0.412214456042	0.0186808748729	-0.0123232904741	66.2232324168	0.28677489529	0.288162416246	0.0314125737521	0.285950051111	0.287134934471	0.0289113740432	-0.0203226707137	0.413499292724
NKX3-2	0.1107807556	5.7578586667	5.8686394222	0.122144565374	0.0925230342223	0.0804794848907	0.09623260814	0.0810120829841	0.0579389737955	-0.191567439317	43.6893591321	0.373167164231	0.379206228369	0.0469806795858	0.306213090632	0.313436634416	0.0343742981757	-0.286937706924	300.0	0.430786135364	0.430850728893	0.0301054304528	0.430622915535	0.429800870049	0.0200740189172	-0.0545456369872	13.9916395744	0.26863789652	0.267308808821	0.034640372656	0.26776992045	0.266746235517	0.0317738599235	-0.0438526422872	0.0191499279612
SOX10	0.1169655111	5.24596	5.3629255111	0.0926432900108	0.0748204494091	0.041663231401	0.122363116889	0.0919461012536	0.0654533347482	0.0575554871874	300.0	0.415715586365	0.420817302274	0.0288005841839	0.536958807156	0.541181030471	0.0408725281157	0.0178979783734	300.0	0.474822700187	0.472240271773	0.0328861176335	0.471400779284	0.471005519907	0.0251758959251	-0.0329213207818	92.0481475567	0.29152843366	0.290963935764	0.03406195495	0.2897378665	0.289895534267	0.0299446294879	-0.0235215694706	2.75644015802
MYOG	0.1172990389	5.0492238889	5.1665229278	0.115623694008	0.0994201099628	0.05961620775	0.0843574143418	0.0759430171963	0.0378943132356	-0.0446799664479	300.0	0.445449477737	0.446315170455	0.0331795830112	0.602409286073	0.603522459408	0.0479052442445	0.0422242217843	300.0	0.478064730199	0.471712783844	0.0562868170554	0.468408697442	0.464948047389	0.0352992037932	-0.0188386394662	57.1486030705	0.32463442128	0.320065572455	0.0528212708059	0.327636812733	0.322484646642	0.104732617213	0.0304706818215	15.1433055117
SRF	0.1628057278	8.3513662778	8.5141720056	0.0697745524717	0.0620943205273	0.0309349004686	0.104679093883	0.0838111259838	0.0581907751208	0.119053381599	300.0	0.450878865892	0.455203982693	0.0288217549324	0.578591620557	0.58477778505	0.03798024837	0.0400035048425	300.0	0.560511260831	0.561793081941	0.029369022618	0.560397174666	0.560948879742	0.0175656337145	-0.0399328912596	39.0699803099	0.291865921317	0.290124115357	0.0386591014435	0.296422192617	0.293911709245	0.0561903147688	0.028304728557	4.50431610202
LHX3	0.1647734778	5.8396682778	6.0044417556	0.02861585886	0.0263187938761	0.023350883638	0.0479863397489	0.0350084917322	0.0339034589432	0.198789500707	300.0	0.443257937164	0.450540315622	0.0289171695111	0.558340167611	0.564963383482	0.0417252401966	0.0271754752506	300.0	0.471019360398	0.473189051963	0.00863375123303	0.473895335748	0.475335853262	0.0157467639263	0.0521978013031	169.615294683	0.285899372595	0.288433946372	0.0446902188851	0.293785284899	0.291522129832	0.0555848438725	0.0189538321486	1.34482614585
E2F4	0.1745461	8.0240553333	8.1986014333	0.106017852163	0.09334228881	0.04540943299	0.0796135706162	0.0701867738913	0.0319214136156	-0.00678146178441	300.0	0.414320765301	0.418944145515	0.0297590598997	0.55180001379	0.555496602046	0.0411489488755	0.0275788300745	300.0	0.545397642669	0.543159578526	0.034957951071	0.54538405671	0.54241185367	0.0256466390254	-0.0991932189086	22.2582696604	0.335771166109	0.334498439791	0.0440159110913	0.334844121948	0.334467765523	0.0281446109768	-0.0124225422462	8.35593696291
ESRRA	0.1783612333	7.2754227222	7.4537839556	0.100311609414	0.0889894655125	0.0403486529692	0.0778173057741	0.0713931461074	0.0226746495301	-0.0325957975701	300.0	0.484827403003	0.490004749866	0.0427521012268	0.384814007905	0.391315833305	0.0302881918981	-0.0218910549281	300.0	0.615718509324	0.618337147394	0.0296150572169	0.615438480072	0.616571394681	0.0192391481332	-0.0381934880831	55.2476278744	0.266641730509	0.265975812555	0.0388958381172	0.265559727294	0.265364352703	0.0256358512919	-0.0107208634338	2.12425566867
HNF1A	0.2036627778	4.7222006111	4.9258633889	0.0916321242194	0.0836685015839	0.0367575358032	0.12271531131	0.0990251589542	0.0571501312971	0.213129444396	300.0	0.493100212392	0.500979228645	0.0432583558505	0.39679743341	0.404368334434	0.0378676146789	-0.0239610631692	300.0	0.471282411801	0.474612356331	0.0149348504536	0.474702477574	0.477059924488	0.0271264890624	0.0130922519099	94.2383502873	0.247647268745	0.248508474846	0.0332640540118	0.25724007387	0.256885797392	0.0429697225009	0.139907483821	7.91764605046
RFX2	0.2164441333	5.4421975556	5.6586416889	0.0674815474322	0.0570989942715	0.0368176323739	0.107570801334	0.0918286250623	0.0555799089694	0.0864146952537	300.0	0.433762258111	0.439322212504	0.0310195047679	0.569372802079	0.573584940383	0.04337466033	0.0351316016493	300.0	0.503199673585	0.497867896419	0.0488839690162	0.497823762532	0.493827035991	0.0319965039478	-0.044898634517	39.6934403762	0.302595819962	0.303003058278	0.0411823059975	0.30514959974	0.304191936857	0.0468118694628	0.0058158596463	8.52205124756
PAX2	0.2255426222	5.2315701111	5.4571127333	0.089613230066	0.0706272173847	0.063072208277	0.0647345135021	0.0534003785703	0.0400049679924	-0.173131116943	45.2916801998	0.407658986285	0.410950848172	0.0497484225169	0.312389420593	0.31832363172	0.0377682753471	-0.196633118792	300.0	0.461430561967	0.453227944017	0.0545432194185	0.450707410749	0.446022790764	0.034677726723	-0.00708842442595	23.4652730198	0.289511863968	0.285887926259	0.0589460177812	0.286253515681	0.284561740959	0.0516632467937	-0.0092250417437	1.30463332747
FOSL1	0.2495109	5.9053088889	6.1548197889	0.0711808391951	0.057067093403	0.0415207502698	0.112802355459	0.0866484750915	0.0669862517649	0.0816717369983	300.0	0.419784667606	0.425937159627	0.0353603907608	0.334731034795	0.337192326972	0.0307817623894	-0.118189494241	300.0	0.535929480445	0.539784208246	0.0257868733465	0.54620895934	0.543429048439	0.0398726355593	0.0774475058	213.748550459	0.261720147109	0.261886292258	0.0253468276902	0.260782752942	0.260733348925	0.0210943060193	-0.0147375766612	3.15462615304
PAX6	0.2689653	3.2277611111	3.4967264111	0.0997922392555	0.0804322459523	0.0627447163479	0.164792598405	0.126151817494	0.102702983419	0.179717141829	300.0	0.360007352975	0.36721299357	0.0422584633363	0.296335146015	0.301025970221	0.0359327496624	-0.318423687818	192.985738263	0.508993453578	0.50861631296	0.0276037441048	0.514704668082	0.509453965343	0.0471131724434	0.00261217399525	32.9271144623	0.546491105929	0.545777419593	0.071406972392	0.544633713974	0.544799772299	0.0562590956944	-0.0300737561546	0.0808314186711
NR2F1	0.2710186722	5.3702576667	5.6412763389	0.141177606973	0.101929626457	0.098571906425	0.102520059656	0.0767664547422	0.067014132138	-0.0113642882265	121.627156677	0.441175327777	0.447971284686	0.0327463460481	0.565792050144	0.57204150234	0.043695626404	0.0408753663796	300.0	0.354716142296	0.356086827208	0.032428672194	0.353466452654	0.355606280316	0.0229175325371	-0.0671212100196	8.34702213192	0.288831511707	0.287769249205	0.0445723047045	0.288008620411	0.286520973898	0.0316951568413	-0.0320817187423	0.170161381932
FOXC1	0.2817084333	6.6542359444	6.9359443778	0.0830601282829	0.054017018134	0.0836653459585	0.0670531961199	0.0417048400819	0.0540169883783	-0.22262144694	9.449650082	0.460234970155	0.46388799284	0.0405272413767	0.370702294707	0.375049036896	0.0320145259541	-0.0263063959528	178.820393932	0.491828163736	0.495877141929	0.0539189198819	0.489440134501	0.490618508098	0.0396609321254	-0.0357522224611	6.53960862879	0.43470270778	0.434501528818	0.0369611846931	0.436233885331	0.436091713485	0.0580764133262	0.01361626815	0.431447502125
SREBF2	0.2865639111	9.1103612778	9.3969251889	0.0824546878721	0.0678959595682	0.0400323354262	0.0708560927507	0.0625354726897	0.028522922077	-0.166329889407	98.258401462	0.462808866628	0.468008882695	0.0279152246914	0.599161899767	0.604349955353	0.0382047221603	0.0519056319348	300.0	0.521705766073	0.52297833557	0.0323728266498	0.52054972546	0.522203353831	0.0233667712601	-0.0622356640392	21.4954997653	0.253662009842	0.252755167271	0.036787231645	0.252484569285	0.251602825513	0.029604150767	-0.015729223918	1.51319734813
THAP1	0.3018008222	5.8000158333	6.1018166556	0.0652392965333	0.0582463318482	0.0325995923746	0.0912024692731	0.0794960596792	0.0446873597763	0.0491510834221	300.0	0.430719934886	0.435448133275	0.0275610113004	0.555513133194	0.559798388147	0.0363687629451	0.0415760917456	300.0	0.547590580479	0.54655538564	0.0202025335698	0.550494211595	0.548912360414	0.0320261214019	0.00206564716061	299.999999999	0.293432170822	0.292910994288	0.030769775413	0.292621032786	0.292656220645	0.0290615112232	-0.052406270392	0.603832848231
SOX17	0.3243661	6.3657267222	6.6900928222	0.0661715778814	0.0557256430693	0.0432683119361	0.0477435377969	0.0394656659644	0.03500211792	-0.053939142109	300.0	0.421670685538	0.425481192423	0.0282462063515	0.542755334285	0.54752253016	0.0359724033286	0.0325791199546	300.0	0.593368253798	0.592453579949	0.0224689285272	0.598041361055	0.595826272387	0.0348975703495	0.0047274758796	141.944887518	0.306935311828	0.306825648887	0.0294137090313	0.306394087799	0.306618824633	0.0260582113904	-0.0402578151546	0.945182884257
HOXA5	0.3250339778	3.5496091111	3.8746430889	0.0521383147709	0.044891158915	0.0263221546555	0.0682693207354	0.0600217336853	0.0328626909434	0.0812124916123	300.0	0.434846074399	0.439774055539	0.0287560883923	0.557327635193	0.562058938531	0.0394373657458	0.0406791777854	300.0	0.513232859741	0.51345589639	0.0414514491612	0.511892747724	0.513189441818	0.0291953386791	-0.0639966908539	30.2125394366	0.27457553353	0.271947547202	0.0455173039787	0.272507319464	0.271626951908	0.0344539154226	-0.0346287087092	0.846009374389
ZNF263	0.3269097889	6.3759042222	6.7028140111	0.0523976289364	0.047531541953	0.0229109837756	0.0735119773543	0.0664555671868	0.0302532202244	0.0676701370011	300.0	0.450257947222	0.455785176972	0.0275016838055	0.582949223229	0.587297189269	0.0387628433364	0.0483455414418	300.0	0.551970160542	0.550149870167	0.028395679778	0.551229407815	0.549850129834	0.020724245584	-0.0850339685814	136.330125355	0.322966464088	0.322704482474	0.0402987669512	0.322622513775	0.32196234669	0.0323239074863	-0.0436625768215	11.3665693626
KLF1	0.3295018	5.8667564444	6.1962582444	0.0744203577409	0.0687336813722	0.0224296908736	0.105478986617	0.0919518412918	0.0416694321277	0.147323945349	300.0	0.4595150212	0.464865199809	0.0284096533303	0.591852312875	0.596831185681	0.0393627423559	0.0508361572195	300.0	0.665739189919	0.663183461562	0.0316202294245	0.662653689964	0.66279841155	0.0195597307081	-0.0148151838325	56.5398428906	0.293997932924	0.293877729674	0.0358765702113	0.29381858865	0.293544456148	0.0354494620983	-0.0395296990744	0.401316590739
BRCA1	0.3420935222	6.5185210556	6.8606145778	0.0548266369366	0.0439897347137	0.0446920883981	0.0431786603525	0.0368299868249	0.0352902232055	-0.200157653679	45.1693841636	0.42542490501	0.432353839381	0.0291508734967	0.544062612531	0.549569530395	0.0435037191512	0.0290921839141	300.0	0.508564377907	0.510551081557	0.0348238533461	0.507039567796	0.50861126452	0.0240673924454	-0.0533664819376	17.4289548035	0.319213291351	0.319725226229	0.0265702058733	0.319187768457	0.318515320354	0.025977807102	-0.0296103285646	0.378539030384
FOXL1	0.3485975222	6.5360874444	6.8846849667	0.0411627235935	0.0317096470595	0.0370017327128	0.0326601985504	0.0270896790737	0.0291381184327	-0.0731632308501	143.463507629	0.461127382304	0.467394640386	0.0458835004864	0.37770910402	0.38539377564	0.0370789483247	-0.0940847377222	300.0	0.564516181209	0.566130961964	0.0134788507043	0.565108343857	0.567009776477	0.0224349472091	0.0514997300258	103.253061928	0.208889360271	0.149280413105	0.0	1.04955664673	1.04955664673	0.230196314425	0.93	1.48649405417
NKX2-5	0.3610327444	5.8370343889	6.1980671333	0.103018586003	0.0837007666551	0.0513820513424	0.0846089720351	0.0737871914749	0.0365002362968	-0.109289739198	177.175598565	0.404553625626	0.41011881122	0.02925024668	0.516547065465	0.521519921933	0.0406347641071	0.0126617720865	300.0	0.558852953616	0.559163542249	0.0338531971242	0.557261345436	0.558595604093	0.0231107266662	-0.0470605011085	34.5030739773	0.290503895992	0.289724272797	0.0414018898638	0.288314763839	0.288315256207	0.0327851752769	-0.0211500690788	1.55744907731
PAX4	0.36501635	4.8246142222	5.1896305722	0.0870686491627	0.0825424417848	0.0474774090509	0.0585909119098	0.0506893097882	0.0370962321333	-0.0563183770553	300.0	0.440821562218	0.446334464717	0.0310586747494	0.56115613643	0.56707936729	0.0385504589176	0.0414973723635	300.0	0.437845425208	0.438421914807	0.0233639767929	0.437663907696	0.437593700674	0.0176756313398	-0.0485404102511	80.363267746	0.470068640597	0.363081684783	0.180622442667	0.868815166482	0.868815166482	0.3643569045	0.73	0.800075852934
FOXQ1	0.3700839444	6.1010293889	6.4711133333	0.0283945301692	0.02417093487	0.0238227691937	0.0404752763827	0.033478754853	0.0303944919712	0.0817013682339	300.0	0.373994239549	0.382377567536	0.0454937399946	0.313741561683	0.321343319041	0.0356815537074	-0.301477211543	230.854477907	0.590846065149	0.593241570529	0.0277232425935	0.589672895996	0.592293769419	0.0183643846818	-0.0207904368014	56.8096620892	0.297902235292	0.295895190809	0.0538193191138	0.296099710905	0.29572135076	0.0314953225454	-0.0212389084212	0.246788419148
RXRA	0.3769536278	6.7146771111	7.0916307389	0.0909649582999	0.0756618121415	0.0449544015139	0.0734453848713	0.0616087254923	0.0390433466934	-0.0643093905184	300.0	0.44662718473	0.453030901121	0.0280200228824	0.576851529356	0.58237202741	0.0413790939119	0.048140055152	300.0	0.590046358671	0.591164021597	0.0389119470832	0.587567088409	0.589460586585	0.0261186146132	-0.0404189780477	59.298001633	0.277425237667	0.275475012297	0.0431183486735	0.275390597493	0.275125358639	0.028142931936	-0.0372205205871	1.10518494927
FOXA1	0.3781183444	5.2266942778	5.6048126222	0.0531165633656	0.046001175137	0.0225265005149	0.0659982363133	0.0542900843491	0.0313042092675	0.141772550695	300.0	0.467060555165	0.473389125016	0.0479414824548	0.374201615202	0.381918938491	0.0330600053132	-0.0518829889242	300.0	0.431023242438	0.432636348496	0.0191975606044	0.430955237365	0.43240171237	0.0123147809278	-0.00559512979397	117.332554404	0.290870926686	0.292571313888	0.0377781909977	0.287420834032	0.290186137219	0.0330519049262	-0.00249337541562	1.83564067356
EN1	0.3989146722	5.5023358333	5.9012505056	0.16913405463	0.133812797262	0.100460055165	0.131145583949	0.108367106258	0.0735519272001	-0.0890121002357	102.328067814	0.369182404423	0.374246643499	0.0457953196588	0.306644716095	0.313337636427	0.0343908469904	-0.319446971551	299.999993776	0.458746341199	0.460252744951	0.0468612056606	0.455788925398	0.459953286524	0.0356359392011	-0.0469989652127	17.7496379497	0.248578512145	0.247293024469	0.0411263182133	0.248180211387	0.247108622563	0.0407745401032	-0.0330312646309	0.236068432982
FEV	0.4266916111	6.4151153333	6.8418069444	0.0612397120862	0.0543132318855	0.027954045492	0.0861581967648	0.073270859732	0.041942796121	0.0833742966568	300.0	0.502484578694	0.507535305249	0.0402510171271	0.392383710086	0.396940340077	0.0322503367731	-0.0254094684699	300.0	0.550960732207	0.547786544533	0.0234624944176	0.55935061446	0.553760427632	0.0405006239764	0.0518571204299	213.765786194	0.341199380857	0.341633051345	0.0335707668805	0.33992664521	0.340255816977	0.0329379832647	-0.030645023179	1.64178234651
TBP	0.4329950722	7.1221270833	7.5551221556	0.12531553396	0.108341015737	0.0555690318057	0.174459810478	0.137470078081	0.0900537719301	0.068247653324	226.166451653	0.464447299643	0.468779561529	0.0498899184452	0.374928101467	0.382925010257	0.0370715787894	-0.110499295856	300.0	0.377093079135	0.377720348356	0.0378585687737	0.375977535231	0.376458163845	0.0268165834991	-0.0297015638312	23.2249378242	0.293545347231	0.292042173404	0.0390506702481	0.296203251763	0.29442845431	0.051237949201	0.00752690417205	1.27269132323
GATA2	0.4460161667	4.9865788333	5.432595	0.0410348716645	0.0353732467325	0.0266429041223	0.0615056030981	0.0462926517181	0.043723977985	0.157542853655	300.0	0.462048335592	0.467020340469	0.0418878688487	0.371386939525	0.378421063196	0.0282648893091	-0.0322368664268	300.0	0.411237764239	0.412986906411	0.0317137110579	0.410819967456	0.412892113908	0.0185224967834	-0.0256538618195	51.6309124051	0.28620354988	0.285938926861	0.039738122643	0.285462363677	0.283678497017	0.0327398024063	-0.00731157657764	0.733814136723
FOXO3	0.4784891278	5.4082502222	5.88673935	0.0410570633487	0.0363268507862	0.0289956692217	0.0546269890725	0.0464093412358	0.0353384202198	0.119411036577	300.0	0.430491486134	0.436704815909	0.030329646959	0.547815472704	0.55326699821	0.0422996873691	0.0435054353043	300.0	0.571127021981	0.57384394034	0.0268540698533	0.570766558321	0.572965984039	0.0193239929853	-0.00372582710158	110.020545926	0.282185021376	0.282280153293	0.0268719731748	0.286536056883	0.286105107195	0.0320226307874	0.0359568968455	5.7371786268
MAFF	0.5215329556	5.2145415	5.7360744556	0.0948056424336	0.0812391809926	0.0438497268259	0.0723214452536	0.0659241533205	0.0298353082164	-0.00626143070462	291.332747932	0.486759727778	0.491701653921	0.0391314931154	0.388853528094	0.392852837813	0.0311826522287	-0.0044856729002	300.0	0.420142190156	0.421890345408	0.0160067070543	0.42363034067	0.423256381454	0.0250759345972	0.0248412235887	97.8760363921	0.275936043185	0.276080721495	0.0264215692043	0.274385141287	0.274744487564	0.0261654025802	-0.0301748897343	0.579247244681
NFE2L2	0.5312259889	7.5595246111	8.0907506	0.128471239575	0.116307307581	0.0428425540825	0.171016455622	0.142724480156	0.0678493558265	0.146251449926	300.0	0.410405134766	0.416389740362	0.0404532236973	0.332256485509	0.335909682374	0.0326168252935	-0.173132572192	300.0	0.68378923461	0.686408252742	0.0220708735005	0.691409602736	0.689430643384	0.0343188090547	0.0675897137564	182.73712068	0.283729423786	0.283923884505	0.0235207535848	0.285626866331	0.285692369287	0.0282931733115	0.00316867305528	3.98274127103
CDX2	0.5515238333	5.6034792778	6.1550031111	0.0974735154888	0.0772874722944	0.0638799722742	0.0711469218437	0.0580146905831	0.0465403430954	-0.0321152780511	189.220070151	0.440806740501	0.446636922271	0.0309305646563	0.554262471775	0.560030439258	0.0384275979657	0.0347903946891	300.0	0.711385377789	0.713474443548	0.0185672983979	0.713618572096	0.71483439843	0.0276007276707	0.0505371083938	96.1407135824	0.301924140649	0.301503863463	0.0322473653995	0.308347634585	0.30793913454	0.0411348280071	0.0876268163585	5.6703913061
MAX	0.6273268722	6.1784626111	6.8057894833	0.0357204774155	0.0288609530396	0.0253895747226	0.0545681257988	0.0391013453565	0.0363066697462	0.138801409017	300.0	0.47485913714	0.48237088095	0.044802419274	0.382697037304	0.388218802439	0.0358209678568	-0.0700042091311	300.0	0.387342084054	0.388699337665	0.0123313433352	0.388687373061	0.39017139627	0.0218614612071	0.0709290421961	254.007144385	0.308727964321	0.309440968399	0.0373667137892	0.314741290718	0.313507412431	0.0426833859391	0.0460135488235	5.59844792958
