FACTOR	EXPR_FOLDCHANGE	EXPR_H1hesc	EXPR_GM12878	FLR_95_H1hesc_protection_mean	FLR_95_H1hesc_protection_median	FLR_95_H1hesc_protection_std	FLR_95_GM12878_protection_mean	FLR_95_GM12878_protection_median	FLR_95_GM12878_protection_std	FLR_95_protection_ks_stat	FLR_95_protection_ks_pvalue	FLR_95_H1hesc_tc_mean	FLR_95_H1hesc_tc_median	FLR_95_H1hesc_tc_std	FLR_95_GM12878_tc_mean	FLR_95_GM12878_tc_median	FLR_95_GM12878_tc_std	FLR_95_tc_ks_stat	FLR_95_tc_ks_pvalue	FLR_95_H1hesc_fos_mean	FLR_95_H1hesc_fos_median	FLR_95_H1hesc_fos_std	FLR_95_GM12878_fos_mean	FLR_95_GM12878_fos_median	FLR_95_GM12878_fos_std	FLR_95_fos_ks_stat	FLR_95_fos_ks_pvalue	FLR_95_H1hesc_flr_mean	FLR_95_H1hesc_flr_median	FLR_95_H1hesc_flr_std	FLR_95_GM12878_flr_mean	FLR_95_GM12878_flr_median	FLR_95_GM12878_flr_std	FLR_95_flr_ks_stat	FLR_95_flr_ks_pvalue
HNF4A	-0.0595492111	4.6226812222	4.5631320111	0.0204133363015	0.0103828100812	0.0224309763736	0.0833460416156	0.0132945272997	0.186523564315	0.03134245245	-2.89049564519	0.605388434314	0.609856872855	0.0331813005679	0.459393257596	0.46328812691	0.0274400428949	-0.0402480766897	-300.0	0.664913109635	0.66436904718	0.0208193844369	0.665842167003	0.666741465138	0.0227013713518	0.0180476752585	-33.1999245331	0.321018925884	0.32102417226	0.01566149432	0.322801436565	0.322566176379	0.0172038811871	0.00537170730174	-219.63265138
NRF1	-0.0572260667	6.468081	6.4108549333	0.101040036207	0.0146303626439	0.198260022022	0.0202449866383	0.0139475448749	0.0194631479024	-0.00566468139032	-3.26184289672	0.3658055083	0.372236730244	0.0331562991022	0.483485786425	0.491831408532	0.0432068604814	0.0156896636459	-300.0	0.418560016321	0.417869609504	0.0200740847311	0.418916045644	0.419457533962	0.0259952800703	0.0252382600972	-13.5009458848	0.342298338552	0.342273259869	0.0189443503324	0.340545622486	0.340647975962	0.0140671498491	-0.0551060020573	-181.207100949
NR2C2	-0.0475113889	7.6477857778	7.6002743889	0.0795569300399	0.0142250310029	0.171903533903	0.0212022772768	0.00668785052037	0.0228576980629	-0.00738108660904	-5.59447352268	0.55830143775	0.561044933321	0.0462888984282	0.421022571415	0.426558731518	0.0368221700231	-0.00577796724587	-300.0	0.409153305157	0.407453825616	0.0240005382374	0.410402521284	0.409662979796	0.0264625460837	0.0345844901794	-36.9246155015	0.314800799511	0.314749684417	0.0159431201387	0.316105004304	0.316186456264	0.0192653496322	0.0207463835822	-300.0
NFYA	-0.0402215444	8.3467323333	8.3065107889	0.0216538469797	0.00923165506865	0.0233252399373	0.0978612318392	0.0142135872018	0.234691588406	0.0486315250623	-0.992116426928	0.598739475836	0.596897991502	0.0444294753897	0.431312733643	0.430776752368	0.0343267088861	-0.0337466774518	-300.0	0.468878098833	0.466647544034	0.0316059587534	0.474311072335	0.468345530584	0.047287752334	0.0236088832766	-19.9616218987	0.340018204175	0.338025212326	0.0358452050671	0.34075415207	0.339423022687	0.0548403248187	0.0409324100366	-70.5035215713
CREB1	-0.0344421889	9.2302054444	9.1957632556	0.579803868738	0.630376039985	0.382530415597	0.0506781651797	0.0336579958257	0.0512706824484	-0.421291582084	-1.96785657316	0.307070086049	0.317830005506	0.0389774397845	0.363169091924	0.370353013731	0.0503077892275	0.422632820873	-300.0	0.463127053194	0.462662557915	0.0309188747535	0.464146069181	0.463321338523	0.0351617863042	0.0708965897593	-0.320830412904	0.254572126898	0.254823550001	0.016592967528	0.256704136685	0.256328645079	0.0194601698536	0.000573964252083	-36.1220748589
HLF	-0.0325434111	3.2289502222	3.1964068111	0.0960870663898	0.0130638521413	0.234721735268	0.0197838530202	0.00502209384024	0.0198653299713	-0.0276325079857	-2.16091277692	0.371988750333	0.382882966677	0.0369967862321	0.481210658574	0.492379642963	0.0453015424297	0.0547750261523	-300.0	0.440955909939	0.43806864414	0.0284021736697	0.443846305558	0.438226763016	0.0403112777589	0.0312368421053	-3.17245470578	0.276755015126	0.27674867008	0.0215881571094	0.275769626323	0.275528430346	0.0177358990317	-0.0416914333077	-58.7764137045
PPARG	-0.0284577778	2.7755172778	2.7470595	0.13061432452	0.0177198221758	0.229840411976	0.0199100522884	0.0140471384615	0.0212658719561	-0.0145603173524	-2.77918798948	0.594716564352	0.601182450948	0.0365321375924	0.453237488955	0.457859744697	0.031803758042	-0.0349101131581	-300.0	0.554661324299	0.553746391544	0.0198101518202	0.55481570602	0.554979471187	0.0230534234153	0.0435385235493	-9.43255847682	0.258384625624	0.258335270904	0.0149620903256	0.259186188986	0.259406284746	0.017541449013	0.0639151535404	-43.3696435064
FOXA2	-0.0203151889	5.80296	5.7826448111	0.0183199917897	0.00870414809692	0.0191782096876	0.0937020936919	0.0124308440639	0.199364835605	0.0390082953588	-2.72497702003	0.370336075309	0.378078369644	0.0325900339238	0.483242475469	0.4914503716	0.0467599566194	0.0207516641795	-300.0	0.407428489233	0.409088005502	0.0174476404956	0.409232616588	0.410339525092	0.0219121276018	0.0110165951663	-29.7543927359	0.338329633415	0.337895912827	0.0125597316829	0.336880579333	0.336572026208	0.0113480132899	-0.0609558932262	-300.0
HSF1	0.0113552056	6.99869	7.0100452056	0.0193359116383	0.012041420431	0.0226881134158	0.129193085254	0.0139062856661	0.226103197293	0.0252645298874	3.08840533486	0.394867606657	0.400958042877	0.0313077971738	0.520396386815	0.525927307052	0.0396614992677	0.007254485313	300.0	0.580849932865	0.580575230565	0.0320998237398	0.580808935493	0.57900548248	0.0256046841922	-0.0405954489272	12.2043286073	0.322607559835	0.322879089173	0.0160179053618	0.32164239079	0.321644948687	0.0156825611525	-0.0447227208258	84.511064079
TFAP2A	0.02361145	3.46334025	3.4869517	0.0699787390193	0.0136383640957	0.163385486834	0.0199274720073	0.0108020560732	0.0208682289545	-0.0531094144038	3.33931305739	0.434158528086	0.438823327078	0.0347593849157	0.573884193015	0.575958826886	0.041434036539	0.0178516733321	300.0	0.424677469706	0.423529292118	0.025702511568	0.423792241098	0.423513592654	0.0225110295313	-0.061872089947	13.2226611256	0.302157290446	0.302048800629	0.0170089548537	0.301116868195	0.301034879845	0.0161687794774	-0.0481551349599	290.657838757
YY1	0.0336983778	9.2155432222	9.2492416	0.0804664009041	0.0125616875096	0.180720908822	0.0187442517825	0.00545771663667	0.0199988114523	-0.0626976862447	3.0188955918	0.431891657155	0.435126025121	0.0316457094344	0.574169633235	0.576924268866	0.0369346729958	0.0380774943083	300.0	0.469415877116	0.468268067705	0.03030988259	0.469104921439	0.467576286461	0.0260191231184	-0.0465697452227	8.01380791454	0.348337819088	0.348425668173	0.0231763299955	0.34713282568	0.347206862828	0.021024000137	-0.0267459206287	53.0054060791
ESR1	0.0364005167	3.9774695556	4.0138700722	0.0880971247873	0.0131597204907	0.189897003251	0.0198985181354	0.00793592441341	0.0203010431939	-0.0811700713773	2.29635039904	0.416476886509	0.423840953094	0.030800489359	0.545999364407	0.554179559973	0.0428912572284	0.0175885480846	300.0	0.386148429396	0.386895943519	0.0133150741944	0.388022342204	0.388112872275	0.0189441955107	0.0177667392541	48.2990350753	0.334971039179	0.334902879966	0.0109358850674	0.33595155548	0.336065953687	0.0123653602981	0.0565656922933	300.0
FOXP2	0.0823085278	2.351259	2.4335675278	0.0643607118829	0.0134271016308	0.172609789364	0.0202537360823	0.00558933596159	0.0212920055215	-0.0247039871082	3.44478384734	0.448443941204	0.45625839495	0.0426847623711	0.347250127867	0.354513441602	0.0334608144303	-0.0572021726448	300.0	0.54423699995	0.545658161167	0.0268190767372	0.542019708239	0.544273431672	0.0227132160956	-0.0222467149551	28.202559477	0.326687523407	0.326322635241	0.012650133936	0.32589753527	0.325586750933	0.0126424425714	-0.0134939792391	181.926420448
FOXI1	0.0879529222	4.8473536111	4.9353065333	0.0742239346395	0.0153724059685	0.176659386455	0.0211391402212	0.0125678965851	0.0202083556439	-0.0965768115707	2.01989994127	0.407953700732	0.416281890231	0.0325104030247	0.534212299615	0.542746086863	0.046500823357	0.0118134960714	300.0	0.356718915866	0.357605912452	0.0233477153742	0.35554043523	0.356622089063	0.0170419795516	-0.0132126852402	26.0539265688	0.314880690506	0.315463380612	0.0133911802655	0.314593901177	0.314595497164	0.0121330169789	-0.0210121646362	128.52583613
GATA1	0.0912818111	5.2011149444	5.2923967556	0.0924719607739	0.0143038074071	0.225565269005	0.0197308284485	0.0069340687997	0.0188469836948	-0.0647192245739	1.014863119	0.394968313288	0.401517484538	0.0251322738919	0.508723925074	0.515326531982	0.0379439324236	0.0127275101319	300.0	0.384925301984	0.384162454138	0.0303667179354	0.384826363234	0.38331407559	0.0255305576511	-0.0238164392011	13.5756023278	0.301913872772	0.301985710217	0.0130274995933	0.301844858944	0.30149154666	0.00853996706109	-0.00631353519479	116.987392335
NKX3-2	0.1107807556	5.7578586667	5.8686394222	0.0225468885677	0.0141502007895	0.0238621702695	0.109422772315	0.0149069717344	0.229398962126	0.0234450584768	2.18791041275	0.393201974838	0.40238594118	0.0462665013086	0.314226569267	0.322110476172	0.0354235544478	-0.165475123836	300.0	0.433225441702	0.432574592297	0.024327174362	0.431785275652	0.431482660146	0.019635000379	-0.0390697852534	5.87989184639	0.330598908975	0.330273983553	0.0143691152618	0.329955216459	0.329677181077	0.0139175932185	-0.0643191333552	23.0859941313
SOX10	0.1169655111	5.24596	5.3629255111	0.0788806296381	0.0129061457908	0.189777659026	0.020643624451	0.00861023526035	0.0226135447705	-0.0840666009801	1.72088850236	0.521368232903	0.524132554896	0.0393897407881	0.400463547663	0.40459893765	0.0343372881814	-0.012883696293	300.0	0.512352479562	0.511996709822	0.0277012024296	0.509980634298	0.509276348561	0.0234698036628	-0.0188261128452	36.1095129865	0.331664958059	0.331601183312	0.0165668874652	0.330855058928	0.33083150604	0.0152242025951	-0.0536872851808	121.794375984
MYOG	0.1172990389	5.0492238889	5.1665229278	0.213674622979	0.0516810178096	0.306951303555	0.0745721608809	0.0406274056046	0.0759741151958	-0.0368616166198	0.870739763899	0.431475316014	0.431413000684	0.0343143846943	0.598252756271	0.596649244834	0.0447406754059	0.037253179978	300.0	0.562460670936	0.557078204613	0.0413443495016	0.556406601214	0.554741742507	0.0278804088496	-0.0162855260681	22.426618095	0.351254775631	0.35004596886	0.0574962256276	0.351149912703	0.349068616733	0.0350367033347	-0.0497311124545	57.4465847855
SRF	0.1628057278	8.3513662778	8.5141720056	0.113691489518	0.0112781501803	0.230236160125	0.0178234824291	0.00443160979998	0.0188547146127	-0.00979222110494	2.22624934236	0.444172131694	0.449914431656	0.0290239051486	0.58840004121	0.596071076418	0.0387821061084	0.0451243730734	300.0	0.482811109935	0.482437093626	0.0283077841468	0.482591643456	0.4817416089	0.0212597444912	-0.0377035457089	9.46064136893	0.313278818895	0.312587690924	0.0221280804883	0.312326195343	0.311989104171	0.0184994571789	-0.0479415229186	39.7618580054
LHX3	0.1647734778	5.8396682778	6.0044417556	0.0187837697555	0.00583621343577	0.0216078679199	0.102782983782	0.012768379764	0.213902727582	0.0323987640994	2.90405387148	0.43578792165	0.443182723368	0.0259332070883	0.567823440742	0.574417059871	0.0369747790803	0.0333231437224	300.0	0.314658351529	0.316147307198	0.0166106458809	0.316807070442	0.316963833703	0.0239257466266	0.00313228857627	17.6574753841	0.293257077185	0.293329582532	0.0116236596403	0.293611724618	0.294156600858	0.0140621199874	0.029869095707	218.865483791
E2F4	0.1745461	8.0240553333	8.1986014333	0.0208964410204	0.0034332321567	0.0219856779572	0.085880582539	0.0144004731751	0.231423175202	0.0773651508811	2.58226983445	0.395457786291	0.400983392941	0.0350599529871	0.526178692306	0.528294269914	0.04311706773	0.00762669534746	300.0	0.462475691984	0.460326880018	0.0329549746447	0.462161578234	0.458925215211	0.0257603127694	-0.0551714573687	13.8320405664	0.338633285459	0.338466755795	0.0229345164736	0.338366293507	0.338084946171	0.0206125753679	-0.0409279409381	187.731036364
ESRRA	0.1783612333	7.2754227222	7.4537839556	0.0893800778046	0.0145493760594	0.186274185048	0.0211549970168	0.00884123063922	0.021218273194	-0.0196602275932	3.59857066268	0.479855122087	0.485274186476	0.0415131368069	0.375579187352	0.381877127037	0.0325802856132	-0.0320608754317	300.0	0.614383773224	0.614345001351	0.0235484996724	0.613590419975	0.613775498354	0.020487167211	-0.0574742912865	6.23898586981	0.284235119048	0.284099702889	0.0151794519652	0.283673056367	0.28361412246	0.0150799522477	-0.0919610836841	27.8570405981
HNF1A	0.2036627778	4.7222006111	4.9258633889	0.0185791501923	0.00780725211373	0.0189884726348	0.0990174546564	0.0128142194443	0.213359646199	0.0191947312167	2.25173646202	0.385108037597	0.391571833507	0.0275157960682	0.499390788412	0.506016702215	0.0373184997427	0.0180460718736	300.0	0.494802045184	0.495934213867	0.013428756099	0.49641075677	0.496825945574	0.0192738657372	0.00274129106957	17.5263875674	0.346678881084	0.346723399649	0.0164230468286	0.345954771734	0.34634237086	0.0119474136263	-0.0572143320551	35.4397112535
RFX2	0.2164441333	5.4421975556	5.6586416889	0.019190195857	0.0123791890323	0.0206018411236	0.111637494684	0.0240189327277	0.21654377866	0.0376467800461	2.92749809928	0.427102535729	0.4313017383	0.0339468293627	0.5660051679	0.569158852996	0.0416174555603	0.0287814055117	300.0	0.477163903164	0.473852971045	0.0300686645829	0.475002229455	0.473838610577	0.0226462093497	-0.0504947404137	9.11036158495	0.309260859551	0.308622442042	0.0300433691884	0.308172623878	0.308021700065	0.0250402620395	-0.0854263012296	27.4118531674
PAX2	0.2255426222	5.2315701111	5.4571127333	0.17612653964	0.0348577982151	0.320050399495	0.0539425987399	0.0153242592105	0.0598001536217	-0.0107782627786	0.501403466621	0.418326556965	0.422514084462	0.0495993328245	0.325890241371	0.332400402136	0.039860987846	-0.240330359813	300.0	0.482099204969	0.479135844487	0.0307296791281	0.490958874604	0.481963740598	0.0477144169367	0.0021382583768	9.56697880262	0.297700233877	0.29743505253	0.031947824668	0.297050721688	0.296976934552	0.0215071425696	-0.102534243828	5.6493403889
FOSL1	0.2495109	5.9053088889	6.1548197889	0.0952029413194	0.0155501359058	0.220062459528	0.021582248729	0.00786416863955	0.020827286224	-0.00425578144139	1.59816577599	0.461302033683	0.467114920669	0.0321022618825	0.346323602852	0.347755692186	0.0306092891001	-0.00312620867282	300.0	0.437557771189	0.438637538382	0.0253800438146	0.445290361167	0.443806115034	0.0316228730431	0.0599940011218	89.2470819807	0.296565050814	0.29677964115	0.0117031213288	0.296494136772	0.296645877989	0.0106952073158	-0.0461910250287	147.747348396
PAX6	0.2689653	3.2277611111	3.4967264111	0.018422533367	0.0109513061457	0.0215655085685	0.20588102433	0.0628328184229	0.2960997571	0.166067507161	2.62284002541	0.475294599908	0.483322295952	0.0351319269758	0.368741361166	0.374148855617	0.029386979021	-0.00658074375895	300.0	0.544071083259	0.541368726691	0.0370453957792	0.538999423813	0.538567928238	0.0269533397075	-0.0125936526136	7.54944715655	0.295200331198	0.295313527554	0.0143950346484	0.295083939722	0.295073784665	0.0142444855187	-0.090519020083	7.00580735881
NR2F1	0.2710186722	5.3702576667	5.6412763389	0.0193954098592	0.00445717809315	0.0195691240993	0.135118150182	0.0138276571454	0.259332135439	0.0419907610034	2.36132734238	0.448314700897	0.45589192317	0.0303959465874	0.58144396172	0.588804333954	0.0409752982151	0.0410781595115	300.0	0.354261459597	0.354187949093	0.0300946528565	0.351044129551	0.352265282534	0.0231210352171	-0.00684129298591	10.6681323532	0.32805450548	0.327795533205	0.0228943626996	0.327905424726	0.327575625067	0.014301120177	-0.0526317834306	18.5784604027
FOXC1	0.2817084333	6.6542359444	6.9359443778	0.0764142051439	0.0573080246219	0.0705675133224	0.304036783747	0.14952762707	0.389229858667	0.14898511888	0.739955985603	0.422190446674	0.430061887277	0.0264303120477	0.53150200416	0.537033238029	0.0312596946014	0.0408252262852	300.0	0.49687992101	0.49671583426	0.0517224840039	0.491976491067	0.495950769	0.0401935014726	-0.0172881419515	2.75838107399	0.237698198112	0.23835171596	0.0117556195429	0.23690798418	0.237516905189	0.0102341063739	-0.0601675440171	15.0148661387
SREBF2	0.2865639111	9.1103612778	9.3969251889	0.080080655002	0.015313842899	0.174900138831	0.0213973118222	0.0070719360991	0.0211861518912	-0.0450724362952	2.838951179	0.459284364987	0.464618579444	0.0280237732836	0.599664676462	0.605350392781	0.0368855840324	0.0447060464156	300.0	0.487847146159	0.486841561337	0.0256285609096	0.485500401615	0.485881523856	0.02217163283	-0.0257325664098	14.4540313832	0.305293011014	0.305138580789	0.0146629247691	0.305260805338	0.305134864225	0.0138907032941	-0.120282009482	3.74084761413
THAP1	0.3018008222	5.8000158333	6.1018166556	0.0824984660664	0.013110747382	0.171363529347	0.0194339896684	0.0101322436937	0.0205024925536	-0.0366187460557	3.42553711171	0.405723186556	0.408888004072	0.0339729199424	0.539117103156	0.541227423426	0.0397299063748	0.0214887568576	300.0	0.542376909259	0.541158599962	0.0233838660427	0.54021608766	0.539955865892	0.0180215096821	-0.0187655161307	81.2139723596	0.322826824494	0.322958413132	0.0152941243876	0.322778522153	0.322863256413	0.015142680729	-0.10798082279	39.6256147869
SOX17	0.3243661	6.3657267222	6.6900928222	0.0957653772182	0.0132714898134	0.210239354457	0.0201400358969	0.0106537806527	0.0213845560539	-0.0797307349178	1.26899822134	0.401043866592	0.402958978921	0.0335155436278	0.535095201585	0.537575619088	0.0385933548354	0.0233240804797	300.0	0.571850157891	0.571570071618	0.0210679638855	0.575971779819	0.57400688265	0.029072540281	0.00433936477818	57.2903931139	0.306944762583	0.306759854559	0.0161798089474	0.3065772942	0.306755319704	0.0157630703913	-0.131461333271	2.43553517203
HOXA5	0.3250339778	3.5496091111	3.8746430889	0.0217899962162	0.0144519623253	0.0239556769997	0.0968299956896	0.0227422492898	0.196376531493	0.0210061322982	3.27665071002	0.408652160436	0.414232874398	0.033702606813	0.526847923839	0.531780555111	0.0385283853324	0.00723647701023	300.0	0.519927537682	0.518792740412	0.0313755334577	0.517824165154	0.518065186752	0.0281436228315	-0.0397482174374	14.7917784578	0.310045414805	0.310029130312	0.0166593668398	0.30986170585	0.310018085981	0.0162718432626	-0.121342772665	6.20446555365
ZNF263	0.3269097889	6.3759042222	6.7028140111	0.033146322451	0.0113970100485	0.103466887674	0.0173328611883	0.00448310750993	0.0189001590654	-0.0299410313378	13.2793394686	0.430550219834	0.435576218206	0.0379375739972	0.573975448032	0.577011337785	0.0493083915419	0.0158875869226	300.0	0.496076737583	0.494984789572	0.0211104555029	0.49566633995	0.494886196619	0.0187179335545	-0.0582943917991	63.5786883419	0.33665518394	0.336669220479	0.0184332601855	0.336621971174	0.336528714148	0.0174145141473	-0.0870266191987	300.0
KLF1	0.3295018	5.8667564444	6.1962582444	0.0795785614773	0.0127407072219	0.174853552714	0.0187646921802	0.0080518474329	0.020610408494	-0.0594415704327	3.02296266246	0.453111430233	0.457702347595	0.0287189496614	0.592802457299	0.5987828241	0.0359405829479	0.0465687679723	300.0	0.456524738409	0.454602092461	0.0365380432632	0.452290547155	0.451828915287	0.0287821356855	-0.0133024474992	24.5314445178	0.312619995898	0.312468692624	0.0192339677569	0.312312130814	0.31231338562	0.0146317471594	-0.105447373988	10.1391709741
BRCA1	0.3420935222	6.5185210556	6.8606145778	0.0211923597502	0.0115353335923	0.0229176640027	0.154707545182	0.0148257046511	0.264876584488	0.0810004579537	2.23840359815	0.453372962447	0.459540797376	0.0308612845505	0.591410388474	0.599046006443	0.0402398986526	0.0390818052355	300.0	0.546415789657	0.546999868545	0.0283588371372	0.545527856761	0.546587222892	0.0226595315337	-0.0488349108602	4.63917329593	0.318853027833	0.318939033085	0.0187546797514	0.318602953845	0.318844118404	0.0130490646069	-0.112433079909	4.43143251912
FOXL1	0.3485975222	6.5360874444	6.8846849667	0.0191089504046	0.00325417766282	0.0193296185338	0.0741165977521	0.0133042574653	0.20001589253	0.0679362741799	3.92351207839	0.380377610504	0.388297678775	0.0319660625061	0.490595539639	0.499918349613	0.045207326381	0.0022209551694	300.0	0.348533950218	0.348046597546	0.0272545751088	0.347004955657	0.347752802368	0.0218238858758	-0.0222485753179	5.58611136451	0.621488121053	0.640525708794	0.310321601522	0.793038197615	1.01555001382	0.324822008207	0.198567881822	300.0
NKX2-5	0.3610327444	5.8370343889	6.1980671333	0.0216002745674	0.0144760444272	0.0223983079427	0.120493120744	0.0325541894199	0.210638269118	0.0814667450852	4.62480564449	0.394674312476	0.401173945171	0.0316138918166	0.513054191756	0.519426822295	0.0405474872343	0.00713042975296	300.0	0.518044002621	0.517329609197	0.0257377913782	0.516291773539	0.516681229916	0.0206882307322	-0.0365020879939	12.5879158872	0.289243145947	0.289093213154	0.0185857842315	0.288226736152	0.288582947533	0.0141861528015	-0.0864629422258	24.0635753094
PAX4	0.36501635	4.8246142222	5.1896305722	0.0178458141567	0.00353697808812	0.0190896086922	0.0480719100634	0.0115164514219	0.146582431132	0.0449956107247	8.06266559846	0.43208624309	0.437982167373	0.0320827788006	0.568419381624	0.574027112051	0.0400656501191	0.0357731923996	300.0	0.461437313674	0.459342072786	0.0251350609711	0.46094839359	0.459255624244	0.0231999331852	-0.0621348681554	7.55473996548	0.474576588025	0.458343941081	0.294437068993	0.639488590141	0.695739064755	0.331802961281	0.127996521075	217.631821711
FOXQ1	0.3700839444	6.1010293889	6.4711133333	0.0908222756124	0.0147808057851	0.204381957569	0.0207141830447	0.00649445215697	0.0211333840487	-0.0349816503396	1.99917617747	0.400363500609	0.408234343245	0.04092517422	0.316842647758	0.324519396088	0.032041699124	-0.0917567592784	300.0	0.557532143932	0.558855287002	0.0321648240643	0.556024598877	0.558624155842	0.0256443668978	-0.0113201504371	16.5878101942	0.320839010656	0.320779774237	0.0123840556372	0.320369622122	0.320413908362	0.0115982296295	-0.0133692625467	105.634227384
RXRA	0.3769536278	6.7146771111	7.0916307389	0.0570909113673	0.0125260818977	0.143122124881	0.0190839139642	0.0068477698999	0.0200753434614	-0.0764156505334	3.01801612675	0.436211297795	0.441562892717	0.0327041805641	0.573759053696	0.578966715907	0.0400494495	0.0354274103644	300.0	0.707664287745	0.706706222917	0.0221210750194	0.70492816551	0.705541034073	0.0180202099305	-0.0161993190697	37.0945336939	0.305668430645	0.305504095241	0.0171455025838	0.305102458741	0.305191269348	0.014983764397	-0.095196891336	38.0387799903
FOXA1	0.3781183444	5.2266942778	5.6048126222	0.0188879038933	0.00370553777265	0.0202991486106	0.0847064651199	0.0128541894518	0.193027878887	0.0450168763386	4.82843720611	0.481538749099	0.489830107279	0.0489472144684	0.370122903004	0.378496605101	0.0333907781987	-0.0109972431334	300.0	0.408924439826	0.410338375457	0.0221195861835	0.408549692064	0.409457772898	0.01750558825	-0.0291744571664	20.8421571856	0.32898498801	0.329176425503	0.018038421613	0.328265229951	0.329015884849	0.0111291752519	-0.0308756238367	129.532276152
EN1	0.3989146722	5.5023358333	5.9012505056	0.0740640534179	0.0127703181291	0.205020428016	0.0206993176371	0.00658183175577	0.0225586571494	-0.0318078036564	1.50779125993	0.382412239744	0.391410202795	0.0473799149082	0.304122562495	0.31239537496	0.0351688445037	-0.194754869577	300.0	0.540334777568	0.539618286074	0.025532002807	0.536380154391	0.538007036454	0.0219435786844	-0.00329768009708	14.2161427498	0.276937353562	0.276773855141	0.0229962252105	0.276491545355	0.276609905891	0.0171123594756	-0.113237696451	3.97390911711
FEV	0.4266916111	6.4151153333	6.8418069444	0.0805115220528	0.012992594317	0.202441729137	0.018047728418	0.00794783505744	0.0184305741635	-0.108395007916	1.02740910756	0.492391378031	0.494739588571	0.0398542282416	0.367487336276	0.370208139587	0.034777712849	-0.00721733825049	300.0	0.486026537176	0.483495313097	0.0223098222151	0.493518258592	0.488199104478	0.0343217973508	0.0404468117488	95.9853591233	0.34145987006	0.341692846636	0.020770415061	0.341199979685	0.34125437039	0.0168368813304	-0.0858908296047	38.4393990814
TBP	0.4329950722	7.1221270833	7.5551221556	0.0199625611891	0.0122003810818	0.0221635609945	0.150799348594	0.0124979222428	0.293432389438	0.050513716772	1.25970962789	0.48994981957	0.49991832835	0.0425348559057	0.380834509688	0.388694376101	0.0329451781513	-0.0171357254826	300.0	0.364403238523	0.363382030498	0.0332613206758	0.363853617895	0.36183961466	0.028870674937	-0.0371441997248	4.12784827484	0.340769591939	0.341011024946	0.0155733121395	0.340358865546	0.340564941663	0.0142153598207	-0.0416212450351	28.8297673558
GATA2	0.4460161667	4.9865788333	5.432595	0.0198044756875	0.00529176342003	0.0206643038682	0.0794341362889	0.0134450197357	0.210190886628	0.0501664664663	3.05664653318	0.395604806022	0.402200713161	0.0260582716792	0.507599289754	0.514343112703	0.0381533820446	0.0244144669158	300.0	0.344982377884	0.344903752237	0.019758727335	0.34711465764	0.345810595912	0.0261834078831	0.00077167199916	21.8340457591	0.310566611429	0.310404434148	0.00868009668791	0.311305552534	0.311109882448	0.0149372882019	0.0246566578474	162.289577957
FOXO3	0.4784891278	5.4082502222	5.88673935	0.0189886733239	0.00476081231505	0.0177841355157	0.0596571407665	0.0138218728667	0.179989338753	0.0733010793973	4.17394392087	0.422809926441	0.428296750679	0.0288240703346	0.551008791582	0.556928847337	0.0382184033455	0.0441450239396	300.0	0.53925056018	0.541206366338	0.0274177388797	0.538757509725	0.539780415095	0.0227266522033	-0.0237933277727	20.1223181232	0.305420851297	0.305536889037	0.0118455411552	0.307371878286	0.306856460281	0.0125822633613	0.0262763306021	248.599387037
MAFF	0.5215329556	5.2145415	5.7360744556	0.0187498654318	0.00923858545601	0.019698965366	0.104282475854	0.0126652991342	0.211378250908	0.0153007780758	2.89359554575	0.376330453914	0.379552465659	0.0287516912512	0.492065560952	0.49786197	0.0371258762435	0.0228935659649	300.0	0.389356695138	0.3894416734	0.0193479970964	0.393520790065	0.392726354783	0.0244701077582	0.0339832010933	60.4567209413	0.276693183034	0.276604432142	0.012601769162	0.275646479349	0.275549472711	0.0116271011553	-0.0207151224408	122.406826229
NFE2L2	0.5312259889	7.5595246111	8.0907506	0.0201098854505	0.00294942754104	0.0182125690423	0.070031594621	0.0155218830546	0.203709215352	0.21079547264	6.53857879557	0.408876954288	0.415543869232	0.0355790767793	0.312883821215	0.31570257595	0.0327617003528	-0.081283549242	300.0	0.569644435017	0.570403211992	0.0209051256822	0.57651299494	0.575790703645	0.0267229793236	0.0673523516293	101.598881872	0.284898160499	0.285042520663	0.0124723955111	0.285976178679	0.28600373927	0.0153995920981	0.00196327321332	178.120731898
CDX2	0.5515238333	5.6034792778	6.1550031111	0.0779435373624	0.0137952030857	0.193103879866	0.0193214733856	0.0051067983236	0.0202247957444	-0.00441673031691	2.77295614374	0.433110940197	0.439731835595	0.0268697488404	0.561645542404	0.568863090686	0.0344604070904	0.0465265955015	300.0	0.554396839907	0.555249645475	0.0230345693673	0.555714256411	0.557639290369	0.0289104389105	0.00355625371115	18.441467987	0.305726309887	0.306317786236	0.0131371253007	0.307700050713	0.307436913795	0.0155491208665	0.0602721810922	180.858912685
MAX	0.6273268722	6.1784626111	6.8057894833	0.0199510102922	0.00450128181463	0.0188697517725	0.0507443809999	0.0137614579447	0.146577456697	0.133731764077	12.9039060896	0.379597560672	0.386204102664	0.031622504855	0.497155908814	0.505773259384	0.0449258074709	0.00386736772532	300.0	0.388669245601	0.388732035121	0.0181006294219	0.390550074787	0.391067129939	0.023627924278	0.0111775636332	36.0379600737	0.311421191554	0.311794445032	0.0125728379491	0.313874843608	0.313403986132	0.0160021239373	0.104863171485	300.0
