FACTOR	EXPR_FOLDCHANGE	EXPR_H1hesc	EXPR_GM12878	PWM_H1hesc_protection_mean	PWM_H1hesc_protection_median	PWM_H1hesc_protection_std	PWM_GM12878_protection_mean	PWM_GM12878_protection_median	PWM_GM12878_protection_std	PWM_protection_ks_stat	PWM_protection_ks_pvalue	PWM_H1hesc_tc_mean	PWM_H1hesc_tc_median	PWM_H1hesc_tc_std	PWM_GM12878_tc_mean	PWM_GM12878_tc_median	PWM_GM12878_tc_std	PWM_tc_ks_stat	PWM_tc_ks_pvalue	PWM_H1hesc_fos_mean	PWM_H1hesc_fos_median	PWM_H1hesc_fos_std	PWM_GM12878_fos_mean	PWM_GM12878_fos_median	PWM_GM12878_fos_std	PWM_fos_ks_stat	PWM_fos_ks_pvalue	PWM_H1hesc_flr_mean	PWM_H1hesc_flr_median	PWM_H1hesc_flr_std	PWM_GM12878_flr_mean	PWM_GM12878_flr_median	PWM_GM12878_flr_std	PWM_flr_ks_stat	PWM_flr_ks_pvalue
NHLH1	0.6426864444	3.9965029444	4.6391893889	0.12933903201	0.11177621416	0.0583511654664	0.110781742346	0.0987355744906	0.0448582437613	-0.126318285261	7.60267376068	0.510771587119	0.511093991498	0.036303498802	0.394418254627	0.403125760878	0.0343849758769	-0.0288040983779	300.0	0.0852139691231	0.0689848647713	0.0536023541198	0.0628220923551	0.0506550423707	0.0393735065791	-0.0928985828942	300.0	0.34984219122	0.364371188286	0.0697948993995	0.363128538168	0.369549410111	0.0881808315527	0.0451843248956	9.56095837768
STAT3	0.6779155667	10.0107785	10.6886940667	0.0848091691738	0.0757860478024	0.0415674310406	0.119314727579	0.108532314941	0.0680374765444	0.13127246368	20.8625831091	0.484471382443	0.487893279577	0.0401631227673	0.373591341029	0.37656728657	0.0282186579946	-0.0431184587638	300.0	0.0322207918899	0.0241828796358	0.0271835948511	0.0586226095812	0.048373997541	0.0404278706653	0.132948010228	300.0	0.303531194368	0.316893235805	0.0860349060555	0.328140887048	0.323561450845	0.0909283501867	0.0652300370175	4.25667818524
RFX5	0.6927126611	7.3384705	8.0311831611	0.0623417386213	0.0556362688239	0.0252788514849	0.0781323554405	0.0698906290382	0.0299331135619	0.00351012130593	48.7063101884	0.559690168151	0.563472346524	0.0327721194337	0.432926893337	0.440734028893	0.028850940956	-0.00769792882859	300.0	0.106255819461	0.0849669253562	0.0723029681138	0.0732910621433	0.0623102707283	0.0501598884218	-0.0850258811065	300.0	0.336916497518	0.343555123043	0.0820173199676	0.326451234533	0.338612576729	0.0676779164371	-0.0259244849563	6.72185549037
ELK1	0.6936597444	7.0989505	7.7926102444	0.116419591334	0.100665772461	0.0540285518979	0.153127408758	0.13141620898	0.0681043173816	0.021036772618	63.9729442649	0.457748703678	0.463091461762	0.0403580101385	0.353991947869	0.360075694764	0.0348671917922	-0.0862777852341	300.0	0.111037756383	0.0976324307441	0.0562527293381	0.182474546044	0.164446676302	0.0834962879243	0.0526673930754	300.0	0.333818758283	0.350849461548	0.0760524552515	0.330070775531	0.342066400401	0.0679159032261	-0.0424909366292	6.06627567262
ZBTB33	0.7090530222	7.0321475	7.7412005222	0.220135598604	0.209374390153	0.0551098730869	0.192653274186	0.18154933285	0.0501720982323	-0.0219949458464	33.9975439529	0.537194729113	0.542218085507	0.0387507960552	0.414896875639	0.423677548202	0.0296222171422	-0.00597831696047	300.0	0.151371297203	0.119041189843	0.0987846339035	0.113580202167	0.102820008982	0.0568435402212	-0.246558835096	43.9858256302	0.337669448235	0.349359171331	0.087704229797	0.335982105436	0.346609851489	0.0637195511632	-0.0397086783195	4.95973525
GATA4	0.7095617	5.2971232222	6.0066849222	0.0709908757523	0.0580914673401	0.0506512316753	0.10687292051	0.0859816323436	0.0651404758439	0.0939134238384	17.4575847687	0.482225405218	0.484796530253	0.03524142416	0.375906936261	0.37745951931	0.0221520670992	-0.0199920028222	300.0	0.0255222926879	0.0196442846641	0.0197908854396	0.0468088129682	0.0400249069129	0.0260146819968	0.199804510802	300.0	0.325788027181	0.327451914739	0.0707891249433	0.340134882275	0.334506933126	0.0718129447212	0.0865199567272	5.32842746495
JUN	0.8366651556	5.9365860556	6.7732512111	0.110258678203	0.098106965917	0.048449491658	0.156567685098	0.143641228161	0.0689306967792	0.0427188168528	28.5654671074	0.459613234466	0.463997639807	0.0413589568544	0.358147489002	0.367211673939	0.0409906107872	-0.126935210454	300.0	0.0495509717494	0.0340147702997	0.0496153646187	0.100320606756	0.0706090547566	0.090991848263	0.0192229003734	300.0	0.342975689796	0.352352027399	0.0756669387816	0.370752826343	0.359414388093	0.0989685148805	0.0659117000689	13.066639483
FOXF2	0.8380813111	5.0133983333	5.8514796444	0.109987489837	0.102468132873	0.0364281318827	0.134555227965	0.120382933812	0.0662950004539	0.0132366346694	17.2396617966	0.400820650217	0.407460260586	0.0356777788793	0.341654157628	0.34801822839	0.0280226577043	-0.211974166519	300.0	0.0386409994568	0.0287081677863	0.033352117169	0.0673765118032	0.05562942345	0.0433624824424	0.10528709457	300.0	0.290302263989	0.269949218293	0.0928171323415	0.283350000274	0.265265207316	0.0580612143969	-0.0544222011946	1.15180380911
ESR2	0.9447617111	2.7405983333	3.6853600444	0.143711760472	0.132927104989	0.0405421431244	0.177021989178	0.160375469257	0.052996740777	0.0570764781939	41.8729796646	0.463624782472	0.469696651555	0.0264837911024	0.601249822776	0.601418939127	0.0287388811467	0.0263235230825	300.0	0.0564947381814	0.0455930781091	0.0400073038123	0.0840306734318	0.0684844036021	0.054559611977	0.0604006036323	300.0	0.330174725196	0.339233123064	0.0758307020184	0.348077285744	0.346209039308	0.0759773961233	0.00774258696239	7.793975984
SP2	1.0204727111	5.1814583333	6.2019310444	0.0851466807998	0.0703660738935	0.044511474046	0.109803054084	0.09413562458	0.0518258723783	0.0215147265799	61.0250827667	0.419701247559	0.421345903794	0.023604822989	0.533851471765	0.539412429802	0.0321952625876	0.0120872051808	300.0	0.0542061630568	0.0447959375846	0.0423438817527	0.101146497175	0.0902240818206	0.06522777457	0.003017495548	300.0	0.346393384437	0.354177998381	0.0638391927606	0.359752056611	0.359094340517	0.08279129797	0.0235906785498	17.6524309493
SOX9	1.0532260889	6.5152251667	7.5684512556	0.194572203805	0.152123664358	0.102727668444	0.174599200011	0.138235770427	0.0968373754699	-0.173638310857	1.37355127055	0.537168107585	0.539696688014	0.0360942796483	0.421678237355	0.424895637694	0.0295912861303	-0.00505238759122	300.0	0.0352655523471	0.0254378463251	0.0326317283596	0.053155084921	0.0430991844813	0.0378460838048	0.0533223991242	300.0	0.312527526135	0.287882046314	0.087044777276	0.35937554696	0.355268210039	0.0963206760558	0.285817188276	16.3704650698
NR4A2	1.1062009889	3.9887769444	5.0949779333	0.1151164099	0.104609105336	0.0357205503215	0.0971147971504	0.0883991786554	0.0301455059851	-0.0260948670704	97.2771229331	0.449079151723	0.457406752438	0.0276318961564	0.575068652185	0.579066936213	0.03206108571	0.0156575060836	300.0	0.146250010348	0.117121518591	0.0933893114981	0.110445750191	0.0949858797797	0.0743022425689	-0.205193826647	195.323299261	0.330230672265	0.339087055995	0.0641689420121	0.357371081716	0.35734691284	0.0742740494129	0.0921526763324	80.3958809563
GFI1	1.1850335889	4.7750645556	5.9600981444	0.103032675673	0.077910017504	0.0633046766283	0.147415166612	0.138100820862	0.0732161867416	0.0484037066737	29.4579248984	0.500891832219	0.506635327954	0.0422724018772	0.391628774248	0.400568942927	0.0353627081405	-0.0746932008752	300.0	0.0436176009803	0.0316619850443	0.0363391881894	0.075397233383	0.0561680632297	0.057995670211	0.0699954703503	300.0	0.339992405022	0.341370947551	0.123383452851	0.318556850034	0.335268884279	0.0813020985477	-0.00967534354631	4.28443232554
GATA3	1.1874563444	4.4545267778	5.6419831222	0.0864817810416	0.0725871074493	0.0572329917657	0.120052354409	0.101689831527	0.0724247215985	0.0941986461718	12.887213128	0.479886899432	0.483066108247	0.0363467134407	0.381528622649	0.382750416411	0.0225577510512	-0.014507452427	300.0	0.0234326087994	0.0183241917603	0.017175792995	0.0445414945019	0.038123351033	0.0264609772674	0.172673178944	300.0	0.353802384201	0.354267161077	0.0408425093802	0.360799865996	0.362865743691	0.0772218541643	0.115735035211	5.45639049597
KLF5	1.2952409722	4.5370098889	5.8322508611	0.125375108097	0.118397402709	0.0333020251768	0.105663590029	0.0986966569896	0.0279504184119	-0.0125369395549	299.999691795	0.439893754126	0.449252021066	0.0311512371153	0.566996748257	0.572028658133	0.0359060591375	0.0176966036215	300.0	0.171297112737	0.168826569869	0.0930588375326	0.124054276546	0.12449101249	0.0712178500962	-0.136311982768	300.0	0.333837309374	0.333519542572	0.064716467976	0.376267457775	0.370815757333	0.0760827488011	0.198252070557	300.0
ZFX	1.2958401833	6.8428931111	8.1387332944	0.147321801193	0.136674989845	0.0385124932588	0.169573860612	0.156486800329	0.0479395273673	0.0105471782345	146.135746748	0.525602307758	0.530361202807	0.0359261809917	0.415274141066	0.42489788121	0.0305961915109	-0.00207032792739	300.0	0.136301114171	0.104062578575	0.0919060507538	0.0938098247029	0.0788078952088	0.0674292830742	-0.175589263318	253.878257371	0.338805588925	0.355817173755	0.0851538163612	0.334944934227	0.348322662256	0.0665447342235	-0.0125137198079	29.5247263296
T	1.4805750889	5.3688017222	6.8493768111	0.101507121578	0.0822061431676	0.0609770759652	0.14876978868	0.11508498635	0.0779994001621	0.15893968984	19.3307692824	0.372533339735	0.376680677033	0.038203621037	0.299665270791	0.306565766866	0.033868941517	-0.146092677579	300.0	0.0507420965643	0.037991599228	0.0407017945291	0.0882602296652	0.072997044916	0.0520992301378	0.165275112858	300.0	0.290149746071	0.298995083627	0.0582570464503	0.31579831809	0.306818256344	0.0965557082849	0.0965652173913	5.43884325519
RELA	1.5992390944	7.24568025	8.8449193444	0.140148427573	0.12118431406	0.0644159043335	0.174592598226	0.150014028096	0.0751280805236	2.66789393884e-05	22.7037065367	0.479410426241	0.485445375159	0.0261984617163	0.617159753451	0.617825378048	0.0277985870607	0.0522582174012	300.0	0.0649919771222	0.0510798434083	0.0454650834102	0.111372954801	0.0961895959964	0.0552635270845	0.208013484057	300.0	0.324448343103	0.332511504492	0.0446916808671	0.339520951544	0.340881988026	0.0495873267332	0.138253779647	25.7957430354
RUNX1	1.6125710889	4.7534962778	6.3660673667	0.136559143434	0.125314582182	0.0456720078928	0.172871634567	0.156640364949	0.0608397244926	0.0768922181263	36.2961316256	0.476648811848	0.479197758782	0.0314820218002	0.374604128986	0.379551658656	0.0299003044537	-0.0199579559737	300.0	0.0589679859438	0.0501246803304	0.040014248621	0.101619908456	0.0915171944729	0.0532556704183	0.158515118358	300.0	0.337847000746	0.350652237586	0.061368409931	0.363217646276	0.358648195532	0.0698454260982	0.0975803329462	16.2996783833
HNF4G	1.6185950111	2.9244216111	4.5430166222	0.11716166464	0.10867459724	0.0346814372694	0.147927493199	0.130778029173	0.0734270988671	0.129328491623	16.3795111129	0.499029290345	0.503996091601	0.0367869349106	0.400002522599	0.403702045921	0.0261987074688	-0.0127972342625	300.0	0.0318099811275	0.0223062544676	0.0292190958172	0.0644526587031	0.0510271268399	0.0449367733479	0.194841233999	300.0	0.349869426436	0.356775332652	0.0534524073218	0.376874256115	0.366391744408	0.089126531452	0.189720034996	10.5298914763
ELK4	1.6884735111	6.6488153889	8.3372889	0.0600229614608	0.0534030558903	0.0242902303246	0.0763883568098	0.0674521498325	0.0281976142971	0.0679478465023	118.013495143	0.452612123368	0.455998236701	0.0380452521599	0.3542222748	0.362588983373	0.0372640989831	-0.0550108014361	300.0	0.0910969562056	0.0816211528632	0.0507973328565	0.150598086211	0.135787879338	0.0778325352473	0.0183624508399	300.0	0.317166614724	0.333144464091	0.0573044651853	0.327311846858	0.344591044248	0.0763646382234	0.00994810184023	24.4150383581
MYB	2.0312446444	6.4129717222	8.4442163667	0.150849806567	0.133270680917	0.0704272106399	0.124334149603	0.111693796328	0.0472705703302	-0.0277578914016	9.76145184264	0.403990740751	0.409565057992	0.0300950442852	0.514943065396	0.516362323699	0.0329230321222	0.0134187081226	300.0	0.0571847694518	0.0458641257538	0.0384686612646	0.0873860716213	0.073735720045	0.0513886415755	0.0536336121258	300.0	0.315305451677	0.332498077659	0.055274343098	0.348728667145	0.346971829169	0.0748802417548	0.207980149243	20.5455743621
MYC	2.1820286333	7.7905577222	9.9725863556	0.140729577287	0.118908831012	0.0663534720791	0.118280411687	0.103225370532	0.053191898093	-0.0461102372521	9.21249633468	0.365752782384	0.366369180233	0.0388181183708	0.298186769646	0.305860339435	0.0384376388884	-0.174490245628	300.0	0.0771579569757	0.0646562487829	0.0466088007903	0.0583757201284	0.0476506242547	0.0364442608393	-0.0464848614472	300.0	0.325229125214	0.332938728544	0.0670624760857	0.314202181199	0.331346038471	0.0659455679651	-0.0359324956886	2.64230928877
STAT4	2.5085851167	2.786079	5.2946641167	0.170592099747	0.162390925845	0.0378807952876	0.196258554266	0.185528384329	0.0473166679003	0.151002090379	26.380501223	0.459035566289	0.463645591916	0.0247467487924	0.58031577246	0.583767007686	0.0355886947623	0.0743333449171	300.0	0.0697870865026	0.0571500630099	0.0503993957336	0.11778976043	0.0997282660002	0.0736440422921	0.113722726883	300.0	0.314600476075	0.317719420427	0.0966327951692	0.330682994	0.328279052174	0.10056639964	0.18048951049	20.716924426
STAT1	2.6158571444	8.6787737222	11.2946308667	0.137183609668	0.117522744592	0.0713756443326	0.113847998148	0.103878306499	0.0394531581894	-0.0164340219153	12.0985636439	0.452216135462	0.459769705095	0.0260616936943	0.574092961442	0.576401426329	0.0384225964087	0.0655240389158	300.0	0.0658434392137	0.0558352266947	0.0419886885309	0.105742658843	0.0866625128925	0.0629192019688	0.061283077139	300.0	0.343047556821	0.353789235313	0.065545990492	0.347415959009	0.359726152459	0.102139474573	0.0956703878599	14.8339811699
ETS1	2.6438298111	6.8488314444	9.4926612556	0.0783695307679	0.0717389161382	0.0302319778445	0.0937691976505	0.0849783015604	0.0316815271667	0.000416432165196	71.7422414804	0.38685275751	0.393619584895	0.0322148918239	0.488018513938	0.488162556334	0.0333512119292	0.0140175710063	300.0	0.105131058809	0.0945988157186	0.0621981967037	0.0658261709925	0.0587216493258	0.0428865095014	-0.0688280474525	300.0	0.325670470688	0.337862412459	0.0549996619552	0.354369435122	0.362016083704	0.0691867697631	0.16941418012	118.660974552
NFATC2	2.9514250556	4.9454028889	7.8968279444	0.136477688282	0.113868650713	0.0733897105767	0.152340215066	0.114652309979	0.0882814333929	0.0577213166244	10.5043906078	0.464599078762	0.469190203314	0.0399194687073	0.382128534996	0.386738401846	0.0264864691754	-0.0420074901351	300.0	0.0448917260479	0.0307274353925	0.0406564714038	0.07562650849	0.0560160242693	0.059360093509	0.13973815374	300.0	0.302603709238	0.308618957537	0.0695314348694	0.310826718632	0.31568519879	0.129580570612	0.032601419812	3.70048837784
SPI1	2.9806269778	4.6750755556	7.6557025333	0.100077355299	0.0940340160516	0.0280409386271	0.121949021265	0.114995198404	0.0338212582881	0.0571059821241	300.0	0.466059363131	0.474856533326	0.0285745952586	0.588796952224	0.593756725931	0.0344108896847	0.0813506389503	300.0	0.168282504949	0.163449116431	0.0923803780162	0.119643383761	0.116185116925	0.0682226839688	-0.13804964853	300.0	0.327991281658	0.329923455088	0.0607647077662	0.377884647113	0.371667518381	0.076725262941	0.266798279153	300.0
HNF1B	3.0437089389	3.1828106667	6.2265196056	0.120239649635	0.0979937429202	0.0632188009699	0.153498366817	0.124433511681	0.0906729293434	0.129523700593	7.53215731024	0.442091851536	0.446960920172	0.0362410431559	0.360377138051	0.36174284273	0.0238226640211	-0.0306525814579	300.0	0.0317484228524	0.0208611020052	0.0330699831522	0.0721487549682	0.0577881161718	0.0471757754991	0.25724995858	300.0	0.276760964749	0.288210285279	0.0979767802667	0.307714235008	0.30028509831	0.109437549212	0.219264872667	7.90968992049
IRF1	3.1644379333	5.100647	8.2650849333	0.182012418748	0.167683570075	0.0490288234171	0.207734185115	0.194605424284	0.0505836818135	0.102027146054	83.61205097	0.472969253708	0.475791872724	0.0205644356186	0.585037170433	0.589724200925	0.0300127039287	0.105409242516	300.0	0.0852074796992	0.0697338515165	0.0585403573829	0.0494916096115	0.0406977623169	0.0416712717205	-0.0662877558584	300.0	0.322159443099	0.342491362165	0.196796529664	0.388342957705	0.491219406743	0.200058297731	0.112717058223	1.83509428339
EGR2	3.4025694222	4.5985511111	8.0011205333	0.0720700746499	0.0655433341827	0.0298113313603	0.0946941675532	0.0872140885412	0.0342896508454	0.125439288384	237.626075478	0.473503450434	0.481691359845	0.0278524540099	0.590746943112	0.595782754391	0.0323463673366	0.0938009787425	300.0	0.166706496388	0.165030185696	0.10167790556	0.115229881415	0.109440193445	0.0762139805104	-0.140875590596	300.0	0.33091967111	0.342303734646	0.0661974824289	0.378614185398	0.372566125166	0.0770639938215	0.264439299642	300.0
REL	3.5512753333	4.7665549444	8.3178302778	0.219995628526	0.205574782909	0.0600792597067	0.267656251601	0.242900573161	0.0780917119018	0.119144908695	30.3388803681	0.453249911649	0.460603740418	0.0276738396125	0.5650193668	0.567314343391	0.0317712041015	0.100161005153	300.0	0.0606166130137	0.0468736223054	0.0439503050843	0.111017527416	0.0919406927159	0.0659279622219	0.207510937371	300.0	0.347837916072	0.356218862639	0.0506556334849	0.374441037333	0.374741370381	0.0799672636097	0.235125256836	41.1634155055
ELF1	3.5549874333	6.3416162222	9.8966036556	0.0859828983601	0.0785153941605	0.0284868466731	0.103525446109	0.0943883572427	0.0303893658484	0.128128155194	118.236892792	0.386476743863	0.394437723935	0.034777958603	0.483342612803	0.484265810932	0.0354299448074	0.0201609392671	300.0	0.125014907166	0.112776060519	0.0706550856707	0.0740823073546	0.0662056161286	0.0454166051686	-0.0254398057666	300.0	0.324607354	0.339276788344	0.0587984149137	0.349993499586	0.364030844126	0.0749400518308	0.166886122381	100.695351747
NFKB1	3.7315569444	5.5893885	9.3209454444	0.136129349482	0.120784145222	0.0551308120859	0.17308517291	0.149968313385	0.07093782948	0.112075511522	33.1391188849	0.487232944386	0.493469911028	0.0247905295857	0.607191540532	0.609026276663	0.028344243913	0.119300163778	300.0	0.0583020328366	0.0463219649742	0.0405155611831	0.103741033284	0.0889517186638	0.0557645377267	0.207732963587	300.0	0.323188776408	0.332828687721	0.0493992014716	0.352153187614	0.352406444346	0.0676811787557	0.268000892927	60.4582676303
PRDM1	3.8644370167	3.7260415556	7.5904785722	0.130953986494	0.122930747989	0.0402824014794	0.167941989019	0.152640013716	0.059529435727	0.104462785383	28.9794534326	0.406750704917	0.410361240854	0.0459888530238	0.33015300494	0.342486409584	0.038325976508	-0.101501409982	300.0	0.115114464834	0.0863102982408	0.0878933498077	0.0732997667037	0.0599667646776	0.0533472564839	-0.134668832499	196.291799347	0.273636401792	0.254771483936	0.0657794399087	0.299407998832	0.287336058443	0.104658475483	0.101806794293	19.0006685442
NR3C1	4.0846352944	5.5904311944	9.6750664889	0.141641097936	0.124298569252	0.0564227490866	0.189764117575	0.163195043619	0.0793351095382	0.269380415796	32.7793689058	0.417388502714	0.421462167681	0.0272554234679	0.512361844433	0.513458976206	0.033585150811	0.0463802325553	300.0	0.0534462404224	0.0438715968631	0.0377789098986	0.0929136632268	0.0793569871325	0.0551507719031	0.156389761019	300.0	0.323221441711	0.324255756221	0.0805620969336	0.34425124259	0.343794827249	0.0814106342924	0.252629662005	25.9975866584
TP63	4.3175586167	2.9397125556	7.2572711722	0.120395840439	0.108277607311	0.0506516020737	0.154649626742	0.132438803408	0.0674769592154	0.124676387663	34.6919911732	0.41396732038	0.422714145661	0.0355305285042	0.511997580284	0.512764710264	0.0368268374947	0.0483363086317	300.0	0.0682155002685	0.0526036935535	0.0456908830147	0.110045471145	0.0835652866495	0.0740160849302	0.0138481862949	300.0	0.352622401204	0.356153280282	0.0657219729136	0.374728811148	0.376756973604	0.109389262847	0.16731061723	40.5129374818
EBF1	4.8253935556	3.7254591667	8.5508527222	0.176850605856	0.165589763994	0.0398653125054	0.215150740338	0.199407375617	0.0545573317124	0.188606243588	90.4231651168	0.464976820964	0.471693492053	0.0259459128247	0.570207567056	0.57151851152	0.0289510732717	0.112599770164	300.0	0.110061113871	0.09977167683	0.0614241830196	0.084482606332	0.0802522642477	0.0548475757988	-0.128438694797	299.31136224	0.306192271166	0.322109273649	0.0665569639029	0.349429583465	0.348209876872	0.0804934679636	0.305674499863	137.150129387
ZEB1	4.8690177778	2.5856321389	7.4546499167	0.130064563669	0.119368659247	0.0424095033967	0.170517024977	0.154109293112	0.0594282045013	0.239515215586	53.316681343	0.42635239784	0.431944380104	0.0276130730771	0.51880604553	0.522064403714	0.0300606323727	0.0755083456709	300.0	0.0488209070718	0.0400329685373	0.0354529453965	0.0933602697296	0.0809746986087	0.0490423907144	0.266268697038	300.0	0.298453242641	0.316588812238	0.0524436834373	0.335067593362	0.341184469651	0.0781895806702	0.263916789429	50.1790980987
BHLHE40	4.9141532	4.6152053333	9.5293585333	0.123532216032	0.109928545701	0.0511174778236	0.157027208125	0.137343501271	0.0622820769075	0.158366064974	29.7131785153	0.434973795071	0.443236653724	0.0313344869215	0.532189016321	0.533173568685	0.0351324896592	0.0714975020259	300.0	0.111170837606	0.0810270270851	0.0854697411714	0.0672619080005	0.0508661552098	0.0498680372749	-0.0113451930508	300.0	0.309934393087	0.320294346326	0.0636246841514	0.355253243095	0.345337007412	0.127772526561	0.243689012039	42.8604639881
PAX5	5.3379033444	4.4629486667	9.8008520111	0.0731807249986	0.0692725637588	0.0229244885061	0.0999563160044	0.0931963313779	0.036510062806	0.285690699774	103.259435862	0.439724841446	0.445374936018	0.0413026082062	0.372658913733	0.380660881179	0.0342375752811	-0.099945738499	300.0	0.111851307042	0.0897834036359	0.0773489988734	0.0735407828416	0.0611418897266	0.0540165905735	-0.0591035880078	300.0	0.293615785343	0.309795030035	0.0648321372735	0.340645394725	0.338951278061	0.0730292580631	0.332696819741	99.2191914061
FLII	5.4612429111	3.0720662778	8.5333091889	0.130967804423	0.111962147322	0.0619417919021	0.171160386546	0.150612907123	0.0700732196905	0.188012439921	26.9003537343	0.348065393326	0.353462542543	0.0279686542421	0.42120281987	0.423915417536	0.0320816941609	0.00449350607151	300.0	0.0439420089489	0.036588601911	0.0275701540972	0.0999294935711	0.0898277620284	0.0421035536246	0.363424763069	300.0	0.268701815105	0.250147075894	0.0567309745769	0.294818039749	0.309837579962	0.0612533903969	0.207620091498	33.3440055027
MEF2C	7.1839349944	3.3851671667	10.5691021611	0.104740296835	0.0938155404369	0.0410122865628	0.151818379457	0.130403089671	0.0712126651279	0.313237743931	61.5941942311	0.461438293801	0.466630120665	0.0371700656928	0.40524396301	0.406885510467	0.0232314009976	-0.143730095527	300.0	0.0344432211607	0.0253374378404	0.0324764501092	0.0634993045288	0.0533980582524	0.0416128731435	0.136843515201	300.0	0.333611083141	0.348096335165	0.070043865243	0.39115314414	0.385259317358	0.0855110014473	0.452820589449	87.5315558814
