FACTOR	EXPR_FOLDCHANGE	EXPR_H1hesc	EXPR_GM12878	FLR_99_H1hesc_protection_mean	FLR_99_H1hesc_protection_median	FLR_99_H1hesc_protection_std	FLR_99_GM12878_protection_mean	FLR_99_GM12878_protection_median	FLR_99_GM12878_protection_std	FLR_99_protection_ks_stat	FLR_99_protection_ks_pvalue	FLR_99_H1hesc_tc_mean	FLR_99_H1hesc_tc_median	FLR_99_H1hesc_tc_std	FLR_99_GM12878_tc_mean	FLR_99_GM12878_tc_median	FLR_99_GM12878_tc_std	FLR_99_tc_ks_stat	FLR_99_tc_ks_pvalue	FLR_99_H1hesc_fos_mean	FLR_99_H1hesc_fos_median	FLR_99_H1hesc_fos_std	FLR_99_GM12878_fos_mean	FLR_99_GM12878_fos_median	FLR_99_GM12878_fos_std	FLR_99_fos_ks_stat	FLR_99_fos_ks_pvalue	FLR_99_H1hesc_flr_mean	FLR_99_H1hesc_flr_median	FLR_99_H1hesc_flr_std	FLR_99_GM12878_flr_mean	FLR_99_GM12878_flr_median	FLR_99_GM12878_flr_std	FLR_99_flr_ks_stat	FLR_99_flr_ks_pvalue
NRF1	-0.0572260667	6.468081	6.4108549333	0.292864025047	0.291135083799	0.0769097254668	0.234147044993	0.239768525308	0.0557285375198	-0.12527684834	-300.0	0.500784415455	0.504793966671	0.0943322096145	0.401079195974	0.420945905208	0.0237392520265	-0.331569845814	-30.4246361301	0.41935708382	0.419081215975	0.0235434911482	0.419857608229	0.419457533962	0.0299870005285	0.0349386854002	-6.32326462634	0.342660156332	0.342273259869	0.0180495012969	0.340627604889	0.340647975962	0.0156569231464	-0.0550175502373	-215.995621475
NR2C2	-0.0475113889	7.6477857778	7.6002743889	0.186996118927	0.18489542757	0.0551432831341	0.233194476738	0.231659028957	0.0653255994411	0.0289578717817	-300.0	0.320445663173	0.328614300506	0.0323301094705	0.355250679197	0.364499374312	0.0342923218792	0.033710255685	-19.4656487545	0.411344527596	0.409790021645	0.0273665719838	0.41167515874	0.410836493541	0.0321767112298	0.0664629114046	-5.81918117954	0.314770374862	0.314657675497	0.0168588441696	0.316233404449	0.316391869245	0.0262502946235	0.0106680567336	-260.551423586
NFYA	-0.0402215444	8.3467323333	8.3065107889	0.272021703069	0.272735361241	0.0658397896179	0.330644853851	0.328539206757	0.0900170138459	0.10217269804	-300.0	0.339737879498	0.350583620947	0.0361025511963	0.308909460484	0.312634317138	0.0227453429225	-0.10058579869	-8.96299583308	0.478216911973	0.472744815842	0.0535951615139	0.470692588534	0.468797443136	0.034845638487	-0.00515490271264	-28.2007223544	0.340053624294	0.338228786844	0.0385026381803	0.342710092599	0.339406806061	0.0708715241935	0.0725492835596	-25.6280464971
CREB1	-0.0344421889	9.2302054444	9.1957632556	0.186571497462	0.175573816043	0.055065901034	0.148109932758	0.137146247901	0.0472302267258	-0.223043784481	-300.0	0.333377444971	0.339860050036	0.0291208236728	0.316757496568	0.316431067319	0.00560175241264	-0.0790402731832	-1.8352252636	0.463356454746	0.463321338523	0.0344310994578	0.465581413015	0.463535176848	0.0408344264538	0.0614242274238	-0.407385936679	0.242997091728	0.243075578689	0.0176806751451	0.244808515328	0.244730363831	0.0266390430787	0.018624759354	-23.5651683418
HLF	-0.0325434111	3.2289502222	3.1964068111	0.266158226996	0.26005567355	0.0569826236893	0.209720319873	0.20957151686	0.0385185014835	-0.310980796068	-300.0	0.481001545594	0.490785364527	0.0346921238433	0.405268163105	0.410701714337	0.0211465698102	-0.309203571194	-17.4853996037	0.442544180874	0.439323357981	0.0330968081853	0.448061232478	0.440525103827	0.0474637725565	0.0484288544518	-0.989707283372	0.275940546611	0.275528430346	0.0209781906223	0.276161726118	0.27674867008	0.0282502336271	0.028349933624	-17.7599807935
PPARG	-0.0284577778	2.7755172778	2.7470595	0.31400215409	0.318602203932	0.0800740421159	0.383106737004	0.388198361392	0.100121840706	0.00893789508985	-300.0	0.307574339258	0.307726261495	0.01439401904	0.322651311952	0.331529675781	0.031615863906	0.105097216894	-7.42009498642	0.555095203102	0.555519439538	0.0228610050961	0.556379629272	0.555735577612	0.0277896085055	0.0497550217487	-4.4157970494	0.258348149404	0.258344158603	0.0156090284157	0.259256372715	0.259622218196	0.0243926807846	0.0286052067344	-79.5779355068
FOXA2	-0.0203151889	5.80296	5.7826448111	0.264994496504	0.265124231496	0.0527118881689	0.311696948347	0.311364497881	0.0671867433028	0.0396764209038	-300.0	0.441531489096	0.449195039744	0.0327000994317	0.375114606264	0.379669821075	0.0221888016391	-0.23294572763	-27.6568305267	0.407536033879	0.40884362796	0.0194731222218	0.409388178287	0.410216815904	0.0252513223834	0.0171010834588	-16.2610067936	0.338735998034	0.337895912827	0.01590573039	0.33681934025	0.336462875881	0.0123621622968	-0.0769500594882	-300.0
HSF1	0.0113552056	6.99869	7.0100452056	0.198797765652	0.207712467132	0.0554198417149	0.255813032451	0.264788788814	0.0701374347865	0.0681063211677	300.0	0.350279137902	0.35711070535	0.024980954189	0.410178893359	0.417545931808	0.0307211042075	0.201020047714	19.1754393477	0.583309157394	0.581883720172	0.0379413265341	0.581657169755	0.581538308084	0.0291719545592	-0.0492267845168	5.38109886851	0.321641267521	0.322182985206	0.0219064466153	0.321358251267	0.321634900269	0.0163068328946	-0.0776614599234	27.4472791133
TFAP2A	0.02361145	3.46334025	3.4869517	0.377200685203	0.380896985659	0.0738303641895	0.318057143126	0.319574015073	0.0605465802203	-0.0112101174289	300.0	0.333397957628	0.337171401047	0.0200002290568	0.363761981435	0.372098739581	0.0323324934377	0.0425556767509	22.560543078	0.426044500629	0.425188970951	0.0311548846933	0.424386051905	0.424138243971	0.025822164167	-0.0623300060733	7.74896733116	0.302248422194	0.302133248729	0.0257968687041	0.301253501791	0.30103443968	0.0191248168401	-0.0598762882901	127.495329067
YY1	0.0336983778	9.2155432222	9.2492416	0.255894006581	0.251921350966	0.0520571939042	0.309486431934	0.30227279893	0.0682699053032	0.0877365806247	300.0	0.365087336313	0.373368361093	0.0326153383795	0.33045181847	0.337786183914	0.0294533126447	-0.0155756890708	18.5036849986	0.471088849387	0.469624580067	0.0355279697539	0.470103390635	0.469198407142	0.0295662677429	-0.0521645619227	4.07641542609	0.347337144532	0.347884633577	0.0289949527195	0.34677999337	0.347206862828	0.0185966487441	-0.0649581032688	32.0733600288
ESR1	0.0364005167	3.9774695556	4.0138700722	0.187928538994	0.175760706351	0.0823738173982	0.156118677573	0.151962313723	0.0680168574008	-0.0997844314697	247.533300696	0.406034002824	0.41089766007	0.0201731949625	0.483409084807	0.490759736615	0.0328454012437	0.274647802606	35.8547539705	0.386327989925	0.386517128952	0.0151811218622	0.387846758394	0.387732742136	0.0220856357818	0.00769662835945	24.4758201641	0.334017383192	0.334396608857	0.00958323157508	0.335929962062	0.336065953687	0.0132577973775	0.107619231355	300.0
FOXP2	0.0823085278	2.351259	2.4335675278	0.322685843779	0.316850991848	0.0670369543554	0.283592576009	0.281208629958	0.049505767216	-0.0548564983737	300.0	0.384492344134	0.392807927242	0.0313757428528	0.450699843989	0.458118473207	0.0341332423133	0.253812962044	32.9738046222	0.544127421684	0.545180212413	0.0306078502716	0.542158254029	0.544114566105	0.0254249485096	-0.0288715590826	15.2811743136	0.326690740098	0.326322635241	0.0130396052993	0.325668529605	0.325435024769	0.0114361900556	-0.00559577529429	232.859279993
FOXI1	0.0879529222	4.8473536111	4.9353065333	0.325695411089	0.321847795897	0.0515959216184	0.370607165683	0.36372378939	0.0684390983217	0.0515954573647	300.0	0.404111866573	0.416713525916	0.0288001964596	0.49760921617	0.504051067667	0.0813444176468	0.296806658765	38.7134800236	0.356821160048	0.357473170837	0.0268393435699	0.356239003545	0.356754465488	0.0189910158843	-0.0255230300191	12.439293115	0.287947008671	0.288965714587	0.014814707811	0.287751565063	0.288116864464	0.0122138042507	-0.0259920310879	137.178260047
GATA1	0.0912818111	5.2011149444	5.2923967556	0.222691927878	0.217540458381	0.0478737026893	0.265860419096	0.2606077646	0.0611705734403	0.00899533150031	300.0	0.358647200011	0.366793356608	0.0319322222769	0.411516109946	0.417910187794	0.0489394676874	0.171357850525	12.537374961	0.386012064395	0.385119510575	0.0352312075311	0.38552686585	0.384650329838	0.0293775089218	-0.0270867011694	7.31031712656	0.302004405301	0.301985710217	0.0144446536839	0.301959507634	0.301681538869	0.0129808474259	-0.0762727327204	27.3834673561
NKX3-2	0.1107807556	5.7578586667	5.8686394222	0.162307257241	0.149820598413	0.0501453444588	0.209996437219	0.194213110528	0.0660666855836	0.221416490981	300.0	0.294592212749	0.300220431803	0.0243628634922	0.319695978751	0.32878448675	0.033562153048	0.0119556967747	8.52631017581	0.434251694652	0.434087531704	0.028822942513	0.4322822515	0.432240977652	0.0228748109126	-0.0291212409649	4.87827326663	0.330819300526	0.330336115501	0.0203452517877	0.330373090816	0.329787149862	0.0145865251794	-0.0706329361316	14.5269530824
SOX10	0.1169655111	5.24596	5.3629255111	0.295735626971	0.299379716969	0.055469881477	0.348880285028	0.352191470756	0.065099484816	0.0182121809726	300.0	0.329975667625	0.335984893853	0.031015241888	0.362370037865	0.370587042109	0.0311028057281	0.0249955256627	15.2836807538	0.513371669475	0.513165919024	0.033451233795	0.510844161644	0.510792746301	0.0266026103071	-0.0299939359184	16.4296128794	0.331708998871	0.331661547696	0.02092753525	0.330822875172	0.330807078805	0.0181918234461	-0.0657134613379	69.0162254419
MYOG	0.1172990389	5.0492238889	5.1665229278	0.287104164418	0.284003091867	0.0779440581105	0.235432248165	0.234820376494	0.0559006717999	-0.09515958646	300.0	0.283993630073	0.290808941021	0.0327791327235	0.270975579778	0.280155393735	0.0235040893164	-0.199320294306	2.49793174422	0.557853073914	0.556463913731	0.0304923341742	0.565809188704	0.560918729247	0.0465378805131	0.0150451187169	32.0069559958	0.352413868811	0.35004596886	0.0735935204975	0.351376774384	0.348895195478	0.0374099831719	-0.0451347059753	46.5660715716
SRF	0.1628057278	8.3513662778	8.5141720056	0.298040758566	0.314899293829	0.0699271260538	0.361019642726	0.377132467493	0.0880118150387	0.0581374997474	300.0	0.378799928066	0.387753671897	0.027905643844	0.440365748511	0.446518348894	0.0341551978666	0.247932137869	20.0727418975	0.483878726475	0.4831091988	0.0328186651612	0.483378915826	0.483083507532	0.024163180173	-0.0402596251411	5.45835888445	0.313346203	0.312587690924	0.0221606434384	0.312565903317	0.312050116042	0.0183548992702	-0.0561144195368	42.4549314545
LHX3	0.1647734778	5.8396682778	6.0044417556	0.222816095096	0.23189591893	0.0545735751995	0.274255157079	0.280978603964	0.0750617310736	0.1528823013	300.0	0.347492648355	0.349009583547	0.0148970087133	0.39358352992	0.399439053594	0.0318016985517	0.209795713937	18.103689488	0.299565486954	0.300817432079	0.0199159430191	0.302343859041	0.301971482835	0.0285684260938	0.00783150916638	11.8661930212	0.293250476762	0.293403948836	0.0110033663388	0.293537832842	0.294156600858	0.0157871848749	0.011853012487	188.850472289
E2F4	0.1745461	8.0240553333	8.1986014333	0.273825125161	0.259908941588	0.0653674458049	0.229846696035	0.220740873033	0.0541626352747	-0.0520420558584	300.0	0.330803375966	0.34046350639	0.0342001273058	0.319854744785	0.318888933337	0.0175069636666	-0.203290586824	3.17609785356	0.465034817968	0.462089834026	0.0376295168172	0.46395258618	0.461467737179	0.027978278623	-0.0625251802852	6.86242432497	0.334717125765	0.334613671443	0.0297637007509	0.334426043141	0.334056861825	0.02049375512	-0.111786108434	16.5505397355
ESRRA	0.1783612333	7.2754227222	7.4537839556	0.319162266569	0.304652243197	0.0536443891875	0.369546302863	0.351789531832	0.0671649402451	0.00310743896883	300.0	0.338350708626	0.345746999253	0.0322133188132	0.313514214286	0.319659132107	0.023711751435	-0.0375893829066	15.2162949103	0.615261071808	0.615314969988	0.0282843601498	0.613624698032	0.614463600772	0.0237254678415	-0.0386462787774	7.790896025	0.284302031933	0.284099702889	0.0209589909885	0.28351786783	0.283634371301	0.0156122161502	-0.0473164474599	63.7127404227
HNF1A	0.2036627778	4.7222006111	4.9258633889	0.237752827383	0.242436580472	0.0497375298895	0.284279259393	0.286571094866	0.0662922155078	0.157261200985	300.0	0.328109308702	0.335234422782	0.0210037284945	0.373465995961	0.380246185929	0.0323507299789	0.187555386954	14.7703890805	0.496362902954	0.496773012914	0.0223514107073	0.495147415445	0.495934213867	0.0154864464506	-0.00578911454478	9.20046122891	0.346809603943	0.346723399649	0.0183238735097	0.346067869941	0.346322467221	0.0102144930522	-0.0690526329361	33.5488097827
RFX2	0.2164441333	5.4421975556	5.6586416889	0.38679627393	0.381129573331	0.0862231702909	0.321289460747	0.318839720527	0.0663259985175	-0.0207253052041	300.0	0.358447971465	0.367213725208	0.0348930830392	0.336494025665	0.335773650138	0.0151498286232	-0.0352899384078	8.88926325153	0.480268167164	0.476629640303	0.0354679387428	0.476345928475	0.474988704292	0.0254637450911	-0.0255315009276	14.0987590389	0.30912237923	0.308567633506	0.0375508979672	0.308324703826	0.308070496305	0.024334595743	-0.0609502625115	45.1484945571
PAX2	0.2255426222	5.2315701111	5.4571127333	0.212950612079	0.18584478105	0.0645346826168	0.268053328979	0.230063757886	0.0879680490028	0.0434671922911	300.0	0.30015584571	0.307887082345	0.0294981007974	0.299164468759	0.300372556901	0.00886706216143	-0.184944929445	1.42751720969	0.484373283751	0.481251818407	0.0349575394274	0.496596561412	0.487183087481	0.054419293919	0.0394849405952	12.5102511552	0.297805471296	0.29718231937	0.0443754503863	0.296890565047	0.296508891604	0.0303552952456	-0.0859142972879	5.96104924606
FOSL1	0.2495109	5.9053088889	6.1548197889	0.209423708855	0.201368521032	0.0486427746229	0.276709517448	0.262102380977	0.0678976497099	0.205444331294	300.0	0.302353796302	0.315606379456	0.0316421179453	0.339865037005	0.346254912149	0.0439039697915	0.0375863238218	8.42635833269	0.437393095463	0.438637538382	0.0292668531937	0.447560948032	0.447077815107	0.0355146959683	0.0794069261844	69.9346088474	0.296399271292	0.29666587416	0.0137125034967	0.296317911884	0.296594730478	0.0132251953185	-0.0761972087347	51.6038906913
PAX6	0.2689653	3.2277611111	3.4967264111	0.277298174511	0.286488764395	0.0461269470025	0.341543669325	0.348927012832	0.069045165443	0.303161545989	300.0	0.289430533917	0.29734586493	0.0332026239519	0.282155076789	0.284224480745	0.0165526187632	-0.169286297912	2.44100843989	0.547260593313	0.544490595196	0.042431431743	0.540346204439	0.540404790204	0.0307723381907	-0.00270496004252	5.95096297944	0.295208455377	0.295313527554	0.0198731770025	0.294824183757	0.294921375522	0.0151954281842	-0.0649653491556	14.152047094
NR2F1	0.2710186722	5.3702576667	5.6412763389	0.297022341362	0.297466914765	0.0367912354966	0.344857451301	0.345505990353	0.04771227932	0.300554970392	300.0	0.329957129269	0.332504417866	0.0186082030815	0.36359538831	0.372321120801	0.033260963829	0.0850465212588	10.3845787905	0.354948932628	0.354721967863	0.0359424997025	0.351157503124	0.352398817517	0.0264943565163	-0.00542996786534	6.87215267918	0.289954806937	0.289011450031	0.0270630904268	0.288860045862	0.28892898555	0.0156486322135	-0.0920721714086	6.22139900017
FOXC1	0.2817084333	6.6542359444	6.9359443778	0.15122023821	0.144050932658	0.0605290622232	0.211701458494	0.201813612631	0.0692533378701	0.390907821266	300.0	0.264675627583	0.268500456795	0.0334797382187	0.258407819633	0.263043312158	0.00992613689289	-0.284172775857	0.30456746727	0.497535914324	0.49671583426	0.0592182217923	0.492440203992	0.496095911162	0.0453241572445	-0.0080124359757	2.10542328948	0.237669193067	0.238318446236	0.0170565244048	0.23588719993	0.237003943496	0.0121205346556	-0.0518154556411	7.44550675792
SREBF2	0.2865639111	9.1103612778	9.3969251889	0.264657776045	0.254690185107	0.0518899300952	0.312429036917	0.299268753724	0.0628820476885	0.191298181418	300.0	0.361941296714	0.371257038251	0.0330159336866	0.333560735766	0.334330559647	0.018283291463	-0.0372882513681	14.8343859754	0.488547059578	0.488290494555	0.0310096811863	0.485826653771	0.486364507479	0.0260224648662	-0.00732100147927	13.5266745538	0.305506581951	0.305148141218	0.0195372118454	0.305291866228	0.305134864225	0.0145201562976	-0.0960224405667	12.0723535305
THAP1	0.3018008222	5.8000158333	6.1018166556	0.278903099746	0.264654702182	0.0844577577446	0.229719652419	0.218966729725	0.0653358617861	-0.155656700891	300.0	0.35750040184	0.361032852097	0.0203235319961	0.404261422383	0.411055987442	0.0290753982925	0.151710543933	28.9607447748	0.540970598058	0.540722693049	0.0206767207948	0.54399136798	0.54324040061	0.0274955035237	0.00281403650244	81.1133003948	0.322795224126	0.322958413132	0.0212658973704	0.322738654378	0.322830476812	0.0151858519664	-0.0714754610094	114.130320529
SOX17	0.3243661	6.3657267222	6.6900928222	0.321817264825	0.30250146429	0.0994381826215	0.265698067802	0.249853404882	0.0751150203784	-0.104189702838	262.266368979	0.366985575385	0.370513333593	0.0162764762213	0.4227455747	0.428610468897	0.0295259930315	0.242678434632	21.169331463	0.572556934025	0.572106127957	0.0237195518312	0.578593292589	0.57642036639	0.0338811429294	0.0323155400171	59.1342789503	0.278905744536	0.278858700933	0.0212948570885	0.278741856986	0.278848698029	0.0161060830468	-0.0808014702052	38.9030029867
HOXA5	0.3250339778	3.5496091111	3.8746430889	0.290080003971	0.297065736963	0.0710871306855	0.358241559417	0.37025480081	0.0843217633722	0.038425699875	300.0	0.327596774717	0.331930449194	0.0224106537993	0.358105431669	0.365824034006	0.0305121037797	0.0158606864231	13.0154647918	0.521887039286	0.521544145635	0.0375920609709	0.518847411764	0.519134622408	0.0321866805762	-0.03634372611	9.90211849549	0.326831957487	0.326658016228	0.0229591553288	0.326719160361	0.326603763114	0.0164383484152	-0.0809033721151	27.5845272014
ZNF263	0.3269097889	6.3759042222	6.7028140111	0.256307856065	0.243937420437	0.0797230613804	0.210018550338	0.200616921079	0.0624193582698	-0.125674411328	300.0	0.364484449309	0.372212457991	0.0282257889329	0.418621741298	0.426412747583	0.0299176831565	0.18886417545	111.726967071	0.497617437791	0.496544106826	0.0254361610349	0.496673279911	0.495905348972	0.0212263428735	-0.0659633258933	26.6895521048	0.336899607134	0.336712166372	0.0256129666797	0.336149450601	0.336324672002	0.0190750727525	-0.0873706861986	300.0
KLF1	0.3295018	5.8667564444	6.1962582444	0.451604341718	0.460763433184	0.064889581268	0.510479929727	0.521404233591	0.080785158212	0.0192672768227	300.0	0.368835092046	0.377321262989	0.032628936044	0.335894178411	0.340585492683	0.0234654893617	-0.00050963011171	19.9385785787	0.452912711267	0.452498043632	0.033226058798	0.45945886085	0.457782298557	0.0433661174372	0.00338378152465	21.5453144802	0.312573060671	0.312494822797	0.0265180071059	0.311495990057	0.311978422907	0.01655298735	-0.0539393777967	40.847290847
BRCA1	0.3420935222	6.5185210556	6.8606145778	0.14789702981	0.121998592659	0.0659281629724	0.18537878341	0.151364714428	0.0865216926068	0.130987558353	300.0	0.294713026992	0.30682900258	0.0319686954031	0.326245988731	0.333952767492	0.0471915511512	0.0466331343319	7.18858689726	0.546383831934	0.546999868545	0.0338430374113	0.545108871887	0.546731975864	0.0257211341385	-0.0292475601145	5.58646388555	0.318741357606	0.318777024317	0.0235964919626	0.318447765553	0.318773946382	0.0133794138586	-0.0570757705434	24.3923898445
FOXL1	0.3485975222	6.5360874444	6.8846849667	0.20450579339	0.174565009955	0.0584386461294	0.251166473006	0.215447759422	0.0745630918864	0.119481209196	300.0	0.404606291145	0.410032281912	0.0227410512893	0.483808091901	0.489891711608	0.0313232188717	0.290314369857	24.2207231603	0.349941063881	0.349547445315	0.0320578338752	0.347143104359	0.347752802368	0.0244363355285	-0.00429939143941	5.30871859006	0.341684823064	0.378247249559	0.167236816499	0.395506949986	0.519809260193	0.170693166013	0.119973303328	205.135467367
NKX2-5	0.3610327444	5.8370343889	6.1980671333	0.257933461913	0.251437956008	0.0526471286301	0.310631083917	0.300961952362	0.0712336302328	0.109035612931	300.0	0.325370752764	0.332696476037	0.0310633259854	0.299165276716	0.308567751657	0.0250186590906	-0.00302062489992	12.1809285875	0.518846162989	0.518929343954	0.0310728208853	0.51670964972	0.517295887577	0.0238366934046	-0.0179053859527	12.7384355057	0.289005612933	0.288867835375	0.0247620929485	0.288109816063	0.288442293457	0.0161458733356	-0.0560139142229	42.4093114855
PAX4	0.36501635	4.8246142222	5.1896305722	0.287070902385	0.240019081037	0.128168247273	0.236622134938	0.200026883134	0.102262615131	-0.161726740163	218.283277732	0.320303853079	0.328236547712	0.0277757169197	0.355310069774	0.363948253793	0.032931066855	0.0581543782904	30.5981232438	0.462300564828	0.460288890957	0.0287243987347	0.462115894202	0.459660969013	0.026134833042	-0.0630795985808	4.6332511556	0.273329892985	0.264176965781	0.159529120294	0.33594820928	0.36763470013	0.175881420772	0.0689393153184	141.717281895
FOXQ1	0.3700839444	6.1010293889	6.4711133333	0.184386260207	0.183478546706	0.0423831109687	0.226961047622	0.225564385832	0.057802135696	0.0763496240423	300.0	0.32528851627	0.330936902772	0.0197492332672	0.350696744745	0.356910837503	0.0321438363069	0.00538330489109	11.6752282992	0.557802855004	0.558827291899	0.0363613021789	0.556203412458	0.558448550986	0.0289563062959	-0.0159857117427	9.39566712427	0.333076395901	0.332754003501	0.013771291431	0.332380216138	0.332374480401	0.0126980364193	-0.0152756572551	85.3050851399
RXRA	0.3769536278	6.7146771111	7.0916307389	0.225809838718	0.222926233678	0.0548191664278	0.283203188123	0.277745506376	0.0713884025842	0.0392003762437	300.0	0.357642256347	0.362986075325	0.0223909777448	0.403509582502	0.41099198654	0.0302646244503	0.183038603078	38.5187868372	0.708448787516	0.707778910713	0.0267802588419	0.70506560913	0.705833223898	0.0207124780919	-0.0140451270963	23.6114043272	0.305793772489	0.305539071211	0.0265694976501	0.305215025816	0.30522309059	0.0158128915761	-0.0696102559151	47.5616356826
FOXA1	0.3781183444	5.2266942778	5.6048126222	0.373844519194	0.372734928372	0.0665716425677	0.327428082578	0.327101455135	0.0508192677287	-0.0421438144925	300.0	0.380512453872	0.386336461097	0.0223622049099	0.449562152359	0.456764830242	0.0322745068163	0.25050413271	30.6471258102	0.409341000277	0.410215849815	0.0254399633433	0.408786142594	0.409457772898	0.0195772187604	-0.0192433870796	17.3245839167	0.327702209889	0.329015884849	0.0121887922125	0.329269168928	0.329428121699	0.0194648698209	0.000693700689211	185.858917917
EN1	0.3989146722	5.5023358333	5.9012505056	0.332319974856	0.329062169882	0.0426493859562	0.378620699208	0.371904220604	0.0569385004614	0.252777913054	300.0	0.326849017627	0.331397746569	0.0161065265018	0.355398241745	0.363923294309	0.0349101499033	0.0868664253404	11.4498538235	0.536260500454	0.538007036454	0.0248490624224	0.541191951839	0.540661530706	0.0295622207105	0.00546041688996	10.5251823815	0.3073486969	0.306910097182	0.028319670133	0.306893044605	0.30661820162	0.0176988739733	-0.0771952778995	12.9002306806
FEV	0.4266916111	6.4151153333	6.8418069444	0.270973774754	0.259150868788	0.0830191354139	0.203655261429	0.192133212635	0.0586047930532	-0.039443856721	300.0	0.308594879875	0.316303311915	0.033465016577	0.291097894118	0.296347230443	0.0290853420598	-0.0902696485139	8.98925974891	0.48781357796	0.484710125442	0.0253933412148	0.497864403697	0.491485411089	0.0393779516465	0.0622284926607	85.2843666645	0.341298093679	0.341592660977	0.0273144893119	0.341233052347	0.34125437039	0.0175827581772	-0.0476345860275	74.9989266002
TBP	0.4329950722	7.1221270833	7.5551221556	0.289623140382	0.302769100592	0.0437538204768	0.343037759338	0.357435803244	0.0579001208604	0.23609290806	300.0	0.290934855651	0.291676597109	0.00900554946509	0.305641235245	0.311798998119	0.0331986489893	0.00352545080072	4.47577524859	0.366081757004	0.365010815934	0.0387201543148	0.364466633316	0.362489820615	0.0330874663403	-0.0367026246552	2.6596214458	0.340532908825	0.340933530153	0.0229788715016	0.340494494368	0.340564941663	0.0158636323249	-0.0738911170095	13.4887237075
GATA2	0.4460161667	4.9865788333	5.432595	0.262067270855	0.255096072349	0.0613433228872	0.21562931686	0.207780382009	0.0481666694834	-0.0213981619221	300.0	0.358372036936	0.36295228817	0.0302543437119	0.412156739175	0.417740325282	0.0432688045249	0.194682595499	17.124536458	0.345268571171	0.345054168178	0.02277212938	0.348056495884	0.347016561373	0.0310456557093	0.00704977253155	14.7586917653	0.312016743146	0.311595254457	0.0175148499537	0.310691262618	0.310404434148	0.0110900456242	-0.0111148735923	94.0297958177
FOXO3	0.4784891278	5.4082502222	5.88673935	0.293785736439	0.276505594285	0.0611445261556	0.258827420643	0.24585665594	0.0473830525103	-0.0407689002621	300.0	0.38902236508	0.393182883577	0.021354580993	0.449784798897	0.456837602296	0.0314697972109	0.264781944622	23.9366433723	0.539487208113	0.541206366338	0.031488661706	0.538988906892	0.539619238501	0.0253676950573	-0.0352163817391	9.28619831872	0.305417136341	0.305536889037	0.0136782182174	0.30720201626	0.306639664218	0.0157234246793	2.94582038373e-05	158.159353267
MAFF	0.5215329556	5.2145415	5.7360744556	0.424761333285	0.432724924837	0.072755499849	0.367466105873	0.374541566125	0.0575274132629	-0.00238885546937	300.0	0.39907423544	0.408812078315	0.0326008573953	0.482062803558	0.489577095789	0.0332511478243	0.284955116969	24.9273036072	0.389639217654	0.389819894513	0.0220625954402	0.394672644191	0.394307378756	0.028232679337	0.0225502854722	31.4876662021	0.27511100058	0.275537804029	0.017251724916	0.27487636407	0.275336899275	0.0128111504613	-0.0826039250806	22.8633733992
NFE2L2	0.5312259889	7.5595246111	8.0907506	0.278001091766	0.267488597548	0.0536030890132	0.342925726288	0.33875753546	0.0695172351834	0.0127875231312	300.0	0.338050461432	0.345923927524	0.0390983644705	0.308344322705	0.318747453648	0.0314483757786	-0.0102179762735	9.38517745018	0.569492827432	0.570658940847	0.0241475788877	0.577933749206	0.577715137815	0.0308237552669	0.07789514097	70.5895298029	0.285862164399	0.285954765417	0.0183211695336	0.284797504184	0.285042520663	0.0148885631949	-0.0336054513134	78.7253449542
CDX2	0.5515238333	5.6034792778	6.1550031111	0.209000424047	0.199131021037	0.0502626350028	0.265746405797	0.253874365833	0.066065748299	0.221395519979	300.0	0.345333693353	0.34959116499	0.0156849861264	0.383071802405	0.387855108992	0.0308449486411	0.168297812213	20.7353594408	0.554309243295	0.554710044264	0.0264234128679	0.556128029462	0.557097717734	0.0328125882388	0.00133379510673	11.020882992	0.306727013735	0.306884238042	0.0191710515745	0.306693451945	0.306317786236	0.0179113517109	-0.048216718251	36.166993756
MAX	0.6273268722	6.1784626111	6.8057894833	0.210397613445	0.218737347236	0.0466821396342	0.256608277165	0.262345380228	0.0609167972109	0.14858207303	300.0	0.40362817613	0.419965947088	0.0278771369485	0.493617092149	0.500775974955	0.0854216559735	0.310467432867	59.5192502157	0.391420176991	0.391067129939	0.0270875371207	0.389027112899	0.388732035121	0.0207643036934	-0.00170636180026	18.0852072226	0.311651521791	0.311794445032	0.0105829629067	0.314151918456	0.313269094956	0.0215477450605	0.0898019485167	300.0
RREB1	0.6412792222	7.0157968333	7.6570760556	0.315987447353	0.325384561923	0.0512370930368	0.38201578194	0.394794898344	0.0631126903906	0.257088370024	300.0	0.301734707698	0.309599045133	0.0337897833428	0.292742927422	0.297479186561	0.0238994925275	-0.283792112241	1.55749275726	0.590867415917	0.592638003046	0.0320527940687	0.597211299617	0.598423335105	0.0423907816491	0.0116339845293	14.4656862746	0.308039304778	0.30871207839	0.0138704137992	0.310828850724	0.310754063142	0.0226102688834	0.0302154356714	83.4477411361
