ER_0min_F	ER_0min_R	ER_10min_F	ER_10min_R	ER_160min_F	ER_160min_R	ER_2min_F	ER_2min_R	ER_40min_F	ER_40min_R	ER_5min_F	ER_5min_R
0.00387977185146	-0.0839417852694	0.00419447111774	-0.016466696411	0.0124336021548	-0.0301398966824	0.00978031358517	-0.0219455063906	0.00490248058518	-0.0154936850332	0.00666588619669	-0.0199559653452
-0.0509575532069	-0.128766566571	-0.0138577095141	-0.0399300179574	-0.016633066532	-0.0734700371966	-0.0203429524214	-0.0651479548833	-0.0115218009883	-0.0396522805252	-0.0149589956912	-0.0594703560628
-0.135831779277	-0.00643197678141	-0.0462087944043	-0.0074028912233	-0.0655412868882	-0.0195568684832	-0.0754793325781	-0.010341503126	-0.043897606567	-0.00734079251621	-0.0640669862844	-0.00664819164599
-0.0682652177572	-0.01532416522	-0.033539791411	0.00156121487206	-0.0482867376922	0.00223766491704	-0.0497382687397	0.0101001082579	-0.0305833113306	0.00187146866746	-0.048197371002	-0.00189501512157
0.0357167832031	0.0110129431123	-0.00363935304263	-0.0232925410094	-0.0124525969444	-0.0410767487781	-0.0068813651254	-0.0299787271971	-0.00693177657406	-0.0255933211831	-0.0126258179798	-0.0350481621658
0.0571710735489	-0.0819474542861	-0.00661378601364	-0.014540939115	-0.0128550126707	-0.025459886659	-0.0109867559028	-0.0181223675502	-0.0106762576788	-0.013187917889	-0.0142574109257	-0.0174011639394
0.0199038315222	-0.146639289114	0.00869493133151	-0.0394589018905	0.0102478151579	-0.0619097819533	0.0114236224335	-0.0652386763366	0.00864351526847	-0.037051602203	0.0124656466177	-0.0540429219417
-0.0608975481893	-0.0792054078463	-0.0259947358053	-0.0349960677054	-0.0412822431276	-0.0606803116543	-0.0402677331493	-0.0583440047135	-0.0239584330712	-0.0364942124533	-0.0359974563009	-0.0553461077685
-0.0478151208426	-0.0354453092042	-0.0145738970106	0.000454495723263	-0.0268981290368	0.00160197900886	-0.0181918860263	0.00516663098036	-0.0175359869686	0.00126097123577	-0.0180378486772	-0.00396904528224
0.0132565951458	-0.0379608059077	0.00321820467747	-0.018813582162	-0.00380258209889	-0.0331010756495	-0.00526113213718	-0.0355014321029	0.000389644689614	-0.0200103732257	-0.00299087225281	-0.0279467525608
-0.0281225021105	-0.0572825949247	-0.0342835451055	-0.0226347001777	-0.0648149571687	-0.0406498323849	-0.0447028024612	-0.0434758265202	-0.0319195778467	-0.0232583801039	-0.0456840071973	-0.036725359299
-0.175820806876	0.0109269406215	-0.0385586240964	0.00743546829311	-0.0563509076579	0.0164128287389	-0.0595385524069	0.00828703851861	-0.0363076666896	0.0070909822776	-0.0574265766098	0.0109550144962
-0.0779488176823	-0.0222198014385	-0.0141961313764	-0.0050530181532	-0.0272453268397	-0.0102628397204	-0.0232335706787	-0.0233222196316	-0.0135889602542	-0.00589211068323	-0.0228226260323	-0.00771529710346
-0.0621331387622	0.0193074232109	-0.0227899512389	-0.000301237437946	-0.0291178856502	-0.00657731189452	-0.0193809605776	-0.000150281107417	-0.0234456769417	-0.00194739275663	-0.0268517522966	-0.00363961383312
-0.0182489734463	-0.103688114644	0.00310418454132	-0.0342033474218	-0.0105801126536	-0.0536931025699	-0.00879118838577	-0.0523260422379	-0.000134538302967	-0.0341755819578	-0.00583714012975	-0.0493706707155
0.0356620908697	-0.141502032511	-0.0036500905536	-0.0442028876061	-0.00730562737234	-0.0672435744352	-0.0037162298234	-0.075452565245	-0.00229632156029	-0.0436609575368	-0.00330026138557	-0.0624669400027
-0.141610439411	-0.0733362713583	-0.0337760031758	-0.0165016093968	-0.0575505556618	-0.0208395391127	-0.066031435008	-0.0262179100235	-0.0346455023941	-0.0160792481513	-0.0527600808484	-0.0225842178916
-0.0520990806628	0.0490940440263	-0.0161216720734	0.00339004922055	-0.0308967948196	0.010260027507	-0.0245928949624	0.000832664694359	-0.0171962653919	0.00316494048395	-0.0225973319351	0.00388118395211
-0.043530706181	-0.0154964307807	-0.029856198977	-0.0123960387304	-0.0540352204031	-0.0109010502794	-0.0469491516132	-0.00584761980695	-0.0304494189653	-0.0112501026961	-0.0386461527069	-0.0129163717853
-0.0544312542047	-0.0722612269064	-0.0105326368397	-0.0284903644661	-0.0166368270979	-0.0348141142707	-0.0172677734007	-0.0347841577264	-0.00964074954378	-0.0241381707987	-0.0228696614493	-0.037082123918
-0.0631579219281	-0.119552425868	-0.0109626394129	-0.0295786946686	-0.0106209892628	-0.0442934435194	-0.0162418755151	-0.0447628900665	-0.0102224166784	-0.0293543580963	-0.0157719628682	-0.0357256280332
-0.00319874984121	-0.134907833236	-0.0154437917469	-0.025193327937	-0.0251546812564	-0.040097872344	-0.0280514819584	-0.0349689872612	-0.0150835426662	-0.0232506161024	-0.0216774183118	-0.0364828191358
-0.0589875010431	-0.0562256665038	-0.0198091851293	-0.0219098096665	-0.0416110958606	-0.026746827316	-0.0408618342654	-0.0304974500596	-0.0195987841997	-0.0203460823895	-0.0306570585495	-0.026531869076
-0.0869416930721	-0.113064794452	-0.020998205148	-0.0200248623683	-0.0394501842756	-0.0251000131313	-0.043938399756	-0.0264198387535	-0.0201681449902	-0.0188355616045	-0.0262889788135	-0.0246860890857
-0.107310648854	-0.0295050862143	-0.0258408423476	-0.0177159324985	-0.0331911316455	-0.0146522479048	-0.0313111764006	-0.0137253000039	-0.0243822798957	-0.0142354508067	-0.0324086047178	-0.0198061749767
-0.154511470623	-0.0849909808895	-0.0237262547506	-0.0152987493501	-0.0374938796944	-0.0104587739946	-0.0401603850504	-0.0137044662293	-0.0219858287258	-0.0155353795188	-0.0343202964127	-0.0110597832913
-0.0824060902732	-0.060260779799	-0.0161239555842	-0.0152974984446	-0.0218042700023	-0.0206198621106	-0.02766241289	-0.0191472969815	-0.0139994202986	-0.0139816156978	-0.0202012457424	-0.023472396054
-0.0824420088115	-0.024306795684	-0.020270734091	-0.01822119097	-0.0395455466406	-0.0281678674871	-0.0417727356031	-0.0248997188726	-0.0184878116269	-0.0138355979842	-0.0294642153189	-0.0196462469201
-0.147151114777	-0.085459385721	-0.0161279263273	-0.0202867012609	-0.0251074309526	-0.0283283676261	-0.0292195682463	-0.0254521480185	-0.0170741950602	-0.0186883565842	-0.0223547165332	-0.0238668198817
-0.0661573251588	-0.0340771993985	-0.0199708067172	-0.0178260022267	-0.0180313739493	-0.0247981906944	-0.0142716256602	-0.0247946360519	-0.017675693908	-0.0141926596907	-0.0212886570244	-0.0169737533923
-0.0251856910033	-0.102537611926	-0.0193367807003	-0.0147308214142	-0.0254260033398	-0.0304519871878	-0.0215422624719	-0.0191330693459	-0.0162529761735	-0.0130021572182	-0.0252152029596	-0.0192164157481
-0.081491454545	-0.0326729588755	-0.0182669893697	-0.0173242389389	-0.0218864691817	-0.0233289301548	-0.0270593935842	-0.0197194941343	-0.0167835494611	-0.0158405986203	-0.0261111677197	-0.0260928499497
-0.0173084356524	-0.048558333749	-0.0166328643159	-0.0208627257526	-0.0255122823175	-0.0321871096687	-0.0330651876729	-0.0268990687949	-0.0166568813184	-0.0165515953515	-0.0249821057704	-0.0279918914464
-0.090475315102	0.0171309161049	-0.0148775870348	-0.0218644294418	-0.0258804469119	-0.0215173158648	-0.0231077013062	-0.0191719847036	-0.0152478335496	-0.0202584138215	-0.0198896157233	-0.0300294909189
