TCH_DU_AUC_ALL	HINT_H13_DU_AUC_ALL	HINT_D13_DU_AUC_ALL	HINT_BC_D13_DU_AUC_ALL	TCH_DU_AUC_10	HINT_H13_DU_AUC_10	HINT_D13_DU_AUC_10	HINT_BC_D13_DU_AUC_10	TCH_DU_AUC_1	HINT_H13_DU_AUC_1	HINT_D13_DU_AUC_1	HINT_BC_D13_DU_AUC_1	TCH_DU_AUPR_ALL	HINT_H13_DU_AUPR_ALL	HINT_D13_DU_AUPR_ALL	HINT_BC_D13_DU_AUPR_ALL
0.932086214125	0.906996795724	0.995472588076	0.996034733081	0.674762906357	0.442709970056	0.969240665403	0.973642658065	0.119706385208	0.375026994129	0.871095554775	0.897349817537	0.0608700807196	0.169171526158	0.70897148694	0.740584655532
0.840951453162	0.870154345559	0.958700558641	0.960499093948	0.55305233645	0.575817666473	0.87799654064	0.887440188046	0.149518880787	0.476153865837	0.795609631504	0.824963549081	0.139857991778	0.402675101622	0.792734851063	0.820936523704
0.697098725156	0.734641838505	0.867298548515	0.870839608128	0.323375712458	0.345607188616	0.664944945297	0.67739129808	0.0951100566343	0.255119142574	0.558451336082	0.592203616872	0.140379035252	0.284837864411	0.626717893315	0.651146508874
0.870964552642	0.86544143868	0.982793104775	0.984039414368	0.539123571905	0.363114821447	0.910593026059	0.920708531978	0.107280687816	0.276598190495	0.795843160489	0.82678293367	0.0681135466494	0.14993872311	0.713993411697	0.748797028152
0.908378957422	0.925397588595	0.981488707447	0.987593267329	0.328964255273	0.523763370315	0.882517640265	0.908942974176	0.0324535533439	0.198415189597	0.721200950312	0.771539155444	0.238730977939	0.436608266961	0.85968512697	0.891428440084
0.778397163237	0.792334247026	0.901676527063	0.906288890839	0.38739258774	0.317515916322	0.660871545509	0.678844048394	0.0835186569225	0.223256203388	0.51203920295	0.548122646323	0.102614016751	0.200131682258	0.534765649797	0.567765429842
0.733583661453	0.725700487242	0.990329635888	0.993166159494	0.18391763491	0.231566295106	0.912526842779	0.940252032339	0.00490149717173	0.109242405016	0.739026429437	0.756874374469	0.0776042008143	0.132044633155	0.823108502303	0.862036134326
0.634156224661	0.639505874777	0.88748327949	0.896233476295	0.20212124281	0.209617533672	0.574147163182	0.611046717839	0.0371586632367	0.138512418479	0.410092597491	0.481480365217	0.0199754450526	0.0585812260854	0.342808801878	0.405527973278
0.821870361078	0.837743982568	0.939986185115	0.944182978124	0.511073330922	0.503650789797	0.797339073684	0.816040834083	0.101287828899	0.406346876811	0.691260535587	0.727295316476	0.0107594521793	0.0593506398359	0.397158340474	0.428891838043
0.915916102481	0.904542356733	0.9954927566	0.996549478851	0.695440966979	0.646909740824	0.965845716091	0.974793489616	0.263510866248	0.578757231662	0.895768858002	0.925121854397	0.0579547353984	0.26718965345	0.733174015511	0.784411684103
0.748443766232	0.74098207466	0.993587420884	0.996180104189	0.227763224563	0.267435471581	0.941714207474	0.967317106517	0.0115321109854	0.148229444668	0.788138632441	0.84273986224	0.115252065583	0.202713784325	0.891013850909	0.928727995026
0.953973052747	0.969033967206	0.992725692225	0.996641127919	0.653511797472	0.835732693635	0.941648356472	0.980503799289	0.0551117388908	0.539890017499	0.844054776775	0.903024961288	0.0390679047473	0.208327271813	0.67485703492	0.766420360181
0.940675855847	0.961333551846	0.993486596659	0.997766920579	0.5820930961	0.795879415406	0.940902444734	0.98303057622	0.0510601827352	0.437749447272	0.861546163228	0.918067867753	0.0189906012717	0.10190580275	0.597825979077	0.691105381752
0.842804607417	0.855606637471	0.962848142363	0.965985854599	0.495486664803	0.429886645848	0.848055255229	0.86338514039	0.11917893669	0.32419191306	0.731460558569	0.767424714434	0.0330797957411	0.123985393813	0.569661010251	0.60685253448
0.965046299033	0.944096247089	0.984317432869	0.985204087705	0.788387934454	0.594066784377	0.945047351649	0.9492788456	0.169136258948	0.528818162683	0.872491103111	0.887579306193	0.00741237116252	0.0403408441922	0.317386439733	0.348701694782
0.918407578113	0.90037233011	0.977001430741	0.979454559184	0.694849656218	0.490756183991	0.896221733563	0.908943565034	0.233848963994	0.427551814968	0.799838580204	0.827026584284	0.0166415295956	0.0693520906135	0.359395140146	0.396422453606
0.914078679312	0.907465716875	0.980252049642	0.982074516768	0.635257450822	0.483241786875	0.919825201286	0.931419224327	0.0773950668222	0.393152795292	0.8150221156	0.851538743654	0.0467833523655	0.158172315193	0.653318724841	0.700789117782
0.887528385877	0.887839939807	0.986468874151	0.987759440919	0.554862454981	0.422253593673	0.926925138116	0.935848421805	0.0817562712371	0.315997470619	0.822678686938	0.848889044533	0.187629512611	0.318951555685	0.863651379273	0.881433646734
0.967906182708	0.962134592627	0.994100974819	0.994485590627	0.84236377548	0.749644012004	0.978634460641	0.980023867417	0.394093074133	0.678000532341	0.957747008979	0.960955491984	0.0357432860527	0.200241407977	0.802873558752	0.808928422863
0.960994235928	0.951964807078	0.993075143167	0.993462405039	0.803360538782	0.773132052031	0.963841654516	0.964302315963	0.258627321173	0.691253009446	0.891419692836	0.924585489684	0.024956777239	0.15092823825	0.531601516436	0.617525717811
0.946022290404	0.941055583566	0.987776130028	0.990258110596	0.745931401196	0.774615611426	0.911363802392	0.926082706572	0.219784312072	0.666798901031	0.779082794638	0.856929363294	0.0107811833217	0.0729834116003	0.250151411028	0.320226811388
0.824519283206	0.803184701304	0.974552812898	0.977074740995	0.46127805617	0.310276166704	0.85328586097	0.868739422295	0.139431116205	0.240950868944	0.716496254746	0.755875291122	0.22649448088	0.277751327484	0.802846204578	0.828533179972
0.936394054929	0.902080536633	0.997566802318	0.998130177959	0.718553796421	0.541739503345	0.97907376965	0.983795195215	0.277464611925	0.486461116245	0.921192205565	0.94394465277	0.146761606879	0.363485178167	0.873285198739	0.902463969646
0.967828040973	0.951866023059	0.991466418469	0.992284211108	0.862656857405	0.744548968063	0.964480764465	0.968364545027	0.537226527088	0.707757217331	0.927099702738	0.937154754943	0.220757584887	0.549125465194	0.863008671642	0.882048718365
0.848574888877	0.862200024758	0.907432296103	0.914019488531	0.356830792595	0.507434435665	0.628726072912	0.667289652858	0.0281374969101	0.22535436734	0.488682031537	0.525647400904	0.166754846452	0.352677358483	0.589329034847	0.630367892665
0.927740124729	0.92195050134	0.994231737243	0.99605891202	0.701414095409	0.648355324584	0.958706626664	0.972710866557	0.151168166709	0.53822335268	0.853398564307	0.9054668569	0.0524346985266	0.220740351092	0.655011820853	0.728079316369
0.874435575565	0.863008398492	0.987948482597	0.989692621297	0.578371121735	0.508152046603	0.93195867636	0.943437773808	0.17948912486	0.434256678925	0.851777127445	0.879225874431	0.0738725980343	0.257128598486	0.773540960585	0.809616359233
0.723623838635	0.754486078145	0.902592266717	0.911400618445	0.3873633587	0.398650883285	0.663321422896	0.700471684218	0.0756903107021	0.295408137171	0.492370623456	0.55780653812	0.0182589017039	0.0841759704565	0.242264703244	0.30121749613
