LAB	CELL	FACTOR	BIAS_PEARSON	PWM_AUC_ALL	TC_AUC_ALL	FOS_AUC_ALL	HINT_AUC_ALL	HINT_BC_AUC_ALL	HINT_BCN_AUC_ALL	PWM_AUC_10	TC_AUC_10	FOS_AUC_10	HINT_AUC_10	HINT_BC_AUC_10	HINT_BCN_AUC_10	NUMBER_MOTIFS	NUMBER_PEAKS	NUMBER_PEAKS_with_MOTIFS	PERC_PEAKS_MOTIFS	TC_AVG_CHIP_UNCORRECTED	FOS_AVG_CHIP_UNCORRECTED	PROTECT_AVG_CHIP_UNCORRECTED	TC_AVG_CHIP_CORRECTED	FOS_AVG_CHIP_CORRECTED	PROTECT_AVG_CHIP_CORRECTED	TC_AVG_DNASE_UNCORRECTED	FOS_AVG_DNASE_UNCORRECTED	PROTECT_AVG_DNASE_UNCORRECTED	TC_AVG_DNASE_CORRECTED	FOS_AVG_DNASE_CORRECTED	PROTECT_AVG_DNASE_CORRECTED	MDC_UNCORRECTED	MDC_CORRECTED	NORM_TC_AVG_CHIP_UNCORRECTED	NORM_TC_AVG_CHIP_CORRECTED	NORM_TC_AVG_DNASE_UNCORRECTED	NORM_TC_AVG_DNASE_CORRECTED	FOS_AVG_CHIP_UNCORRECTED_GAP5	FOS_AVG_CHIP_CORRECTED_GAP5	FOS_AVG_DNASE_UNCORRECTED_GAP5	FOS_AVG_DNASE_CORRECTED_GAP5	FOS_AVG_CHIP_UNCORRECTED_GAP10	FOS_AVG_CHIP_CORRECTED_GAP10	FOS_AVG_DNASE_UNCORRECTED_GAP10	FOS_AVG_DNASE_CORRECTED_GAP10	TC_AVG_FP_UNCORRECTED	FOS_AVG_FP_UNCORRECTED	PROTECT_AVG_FP_UNCORRECTED	NORM_TC_AVG_FP_UNCORRECTED	FOS_AVG_FP_UNCORRECTED_GAP5	FOS_AVG_FP_UNCORRECTED_GAP10	TC_AVG_FP_CORRECTED	FOS_AVG_FP_CORRECTED	PROTECT_AVG_FP_CORRECTED	NORM_TC_AVG_FP_CORRECTED	FOS_AVG_FP_CORRECTED_GAP5	FOS_AVG_FP_CORRECTED_GAP10
UW	K562	E2F6	0.75974721118	0.649808325449	0.969886688541	0.591916144742	0.984343335409	0.986566047966	0.985842238404	0.163641164392	0.790200905202	0.260202625592	0.91686496764	0.932324400456	0.9276466914	1051116	16312	4251	26.060569	407.918757467	-1.39447891854	0.204587756506	-35.8486326286	-1.07335090247	0.225859300409	241.618374384	-1.39649421946	0.214146868386	-24.7489879608	-1.06796145004	0.238352422592	-0.38259085653	-0.723038043934	2.26658275751	-0.199191361292	1.3425419431	-0.13751667054	-1.40792008257	-1.0777986712	-1.40663352188	-1.06972421097	-1.43353752244	-1.08141719868	-1.42689969165	-1.07136840376	431.025325187	-1.35822719289	0.237727386999	2.39497339173	-1.36566592415	-1.39310580533	-39.2536964993	-1.05183839901	0.387334697935	-0.218111449952	-1.05044396301	-1.05354401981
UW	K562	EFOS	0.819449210413	0.650662629405	0.973552622635	0.621664228452	0.98740586166	0.98994828996	0.989131263909	0.106655965747	0.795782584555	0.278857778585	0.917935261892	0.937390906759	0.931385845957	762222	10256	8796	85.764431	332.727491574	-1.30947804948	0.413023618628	-30.6116652534	-1.07613029528	0.780330694544	184.626033979	-1.36834911542	0.337205287638	-21.0355609285	-1.04280623086	0.632907381669	-0.379890173841	-0.511704068181	1.84878577302	-0.170092380828	1.02586649313	-0.116883175442	-1.29376173758	-1.06508744242	-1.35787710405	-1.0341314228	-1.320723508	-1.07345341522	-1.38307693384	-1.03930958216	301.079736523	-1.30983135437	0.42465493516	1.67293640448	-1.29282150352	-1.32735122262	-30.5367842855	-1.02125973914	0.898518152263	-0.169676308001	-1.00739598626	-1.01446114152
UW	K562	EGATA	0.342886712932	0.570144355051	0.981064070193	0.740346307535	0.989424152616	0.990005743698	0.989790350855	0.078476015958	0.880531196011	0.390521750253	0.953787995782	0.958301016445	0.956892466453	1028569	11478	3846	33.50758	548.694540428	-1.35382602002	0.273600646452	-45.9116913661	-1.28406026194	0.892052846548	173.632871361	-1.51251819882	0.138598450788	-20.9129139758	-1.36370816052	0.393313288151	-0.132406341424	-0.228760140511	3.04879724629	-0.255106307601	0.964783465235	-0.116201693007	-1.41588095184	-1.29141161183	-1.59119468674	-1.37454710731	-1.47587625682	-1.30955060389	-1.67559192269	-1.3907170404	309.605421687	-1.46742714734	0.160483916079	1.72030900169	-1.54706096201	-1.64631135162	-32.7581472092	-1.33116315813	0.610152860134	-0.182019214055	-1.33795900171	-1.35861306615
UW	K562	EGR1	0.589907143569	0.693521035121	0.91901166223	0.605202704643	0.944054152698	0.949022810416	0.947040438386	0.182182620098	0.563160983956	0.248652211987	0.746697507037	0.777727955308	0.765612058842	1060314	36997	25164	68.016326	263.003360028	-1.57152952837	0.433360040214	-26.7200414932	-1.40342159734	0.62680418602	297.204490711	-1.49458918295	0.514921225741	-29.7850894321	-1.34611660712	0.793879812137	-0.583678129353	-0.790369898647	1.46136668171	-0.148468743395	1.65140377041	-0.165499548383	-1.56714771638	-1.40485283978	-1.49133438102	-1.34676634814	-1.57641551949	-1.41061880901	-1.51365362504	-1.35511096423	467.89785095	-1.47490604235	0.557251870479	2.59985397049	-1.46809141845	-1.49766063016	-43.0503635888	-1.32362939073	1.02368006308	-0.239207464792	-1.31979603003	-1.32931864453
UW	K562	EJUNB	0.79636508823	0.686758562061	0.975755923331	0.646609577101	0.989241567935	0.991596956454	0.990847850415	0.139574949711	0.802950712151	0.291385283562	0.923843844359	0.942688879044	0.936886521536	717235	12287	7788	63.384064	356.701526247	-1.30019145051	0.404905810344	-32.4202028094	-1.06293589793	0.796219732978	184.435274124	-1.36896674411	0.326064983635	-21.0566872091	-1.04362511665	0.629604431834	-0.606463966198	-0.545115931949	1.98199644947	-0.180141440759	1.02480654433	-0.117000562697	-1.28536025032	-1.05208547643	-1.36083770371	-1.03470089118	-1.30814999819	-1.06000363382	-1.38522187999	-1.03963976555	302.671920329	-1.30972952704	0.414199967456	1.68178330425	-1.29478901942	-1.32928024044	-30.7327714421	-1.02262030048	0.900300571247	-0.170765302076	-1.00821945842	-1.01538160082
UW	K562	EJUND	0.790771933707	0.677792394698	0.975975480446	0.635827666207	0.988635482776	0.990882682088	0.990164824389	0.135784120878	0.814310354338	0.292831401134	0.92633879218	0.943639652342	0.938343978595	717223	26674	11027	41.339882	313.48631893	-1.28853986406	0.443151008924	-30.1473448372	-1.05939151271	0.839908772157	187.288425368	-1.35754879529	0.355064804949	-21.2273360163	-1.03830548355	0.666650754742	-0.429344172477	-0.548141204944	1.74187303769	-0.167512404717	1.04065995458	-0.11794876534	-1.27332365756	-1.04875982666	-1.34672626521	-1.02926301161	-1.29635826706	-1.05636114586	-1.37079120375	-1.03465911023	304.207603927	-1.30077606686	0.440452044958	1.69031626309	-1.28314241664	-1.31818658843	-30.7105769165	-1.01696638506	0.933496084663	-0.170641979164	-1.00277634811	-1.01028328732
UW	K562	ELF1	0.451732801329	0.682125638076	0.953944740214	0.399917069983	0.968127416501	0.969932249012	0.969144473387	0.217162271472	0.762588453055	0.110223226786	0.867982851601	0.878741014216	0.874301838596	1026618	27780	14324	51.562275	339.265796703	-1.84376438875	-0.207839223054	-31.0453857652	-1.33534381421	0.00754222673465	209.093702752	-1.8136309095	-0.177920762131	-22.4121946778	-1.30361185374	-0.0261532185274	0.29461700256	-0.348573895171	1.88511557987	-0.172502329907	1.16182002589	-0.124532380737	-1.88326672449	-1.33568885791	-1.85098128496	-1.30363742894	-1.9258997269	-1.33478216836	-1.88987961266	-1.30147905642	371.450523089	-1.83446809638	-0.235969759906	2.06394860616	-1.86740519106	-1.91728831399	-35.2400415891	-1.30864911261	0.0146438880873	-0.195809751765	-1.30316253542	-1.30120176998
UW	K562	ELK1	0.833080607504	0.618790604857	0.985035775351	0.373313713595	0.996695464832	0.997392980605	0.997264473509	0.0726010449629	0.858577903747	0.0927858180599	0.973743231795	0.980069762733	0.97901465952	100691	2961	1315	44.410672	842.902638191	-1.50692424616	0.0619789515222	-60.2609548852	-1.00188217673	0.60354308855	480.423780488	-1.5026868059	0.0468114654052	-39.6330079908	-1.00534841664	0.485505792952	0.279777387824	-0.786224207666	4.68355169016	-0.334837363553	2.66945375082	-0.220219077686	-1.50502959037	-1.00519440713	-1.51225091205	-1.01097094405	-1.53523001711	-1.01358451122	-1.53896391406	-1.01715002073	609.735035461	-1.4858269664	0.0485018914939	3.38796609062	-1.48973090345	-1.52498272753	-48.4059550012	-0.994220318153	0.608418672398	-0.268965574537	-0.997569903089	-1.00596388973
UW	K562	ETS1	0.741140241619	0.592083512729	0.993327456906	0.367120405695	0.998229358732	0.998718476777	0.998628756972	0.12047776321	0.93578970874	0.0645079782375	0.983852017401	0.98841173087	0.9876159886	1319961	10726	1734	16.166325	701.094099695	-1.91720043091	-0.1802505954	-52.5113178926	-1.50068642837	-0.0897896063429	194.090011081	-1.92068857162	-0.12771464498	-21.3761706454	-1.4853393221	-0.0274688634575	0.087387296357	-0.250966217159	3.89559874037	-0.291776844116	1.0784526685	-0.118775758456	-1.94805713094	-1.501329573	-1.95849635807	-1.48531174922	-1.98758087552	-1.49693945556	-1.99684098173	-1.48311015417	353.603309986	-1.9643605993	-0.211463023636	1.96478134615	-1.99437717119	-2.04674680756	-34.2406940504	-1.50349660494	-0.0663764328527	-0.190256920818	-1.49715702444	-1.49466347624
UW	K562	FOS	0.813434556814	0.639535005891	0.98888058278	0.660735758852	0.996590750849	0.997473011207	0.997282832554	0.10159702793	0.899260305767	0.297052369996	0.974215530144	0.9824124334	0.980692287523	762222	7646	3423	44.768506	547.563020301	-1.23660727928	0.494124359769	-43.7593113105	-1.00838774956	1.01775486236	184.626033979	-1.36834911542	0.337205287638	-21.0355609285	-1.04280623086	0.632907381669	-0.393003194305	-0.516093400623	3.04251000413	-0.24314670184	1.02586649313	-0.116883175442	-1.21682349344	-0.995220852179	-1.35787710405	-1.0341314228	-1.24239532628	-1.00529487581	-1.38307693384	-1.03930958216	301.079736523	-1.30983135437	0.42465493516	1.67293640448	-1.29282150352	-1.32735122262	-30.5367842855	-1.02125973914	0.898518152263	-0.169676308001	-1.00739598626	-1.01446114152
UW	K562	FOSL1	0.820990733128	0.676209158065	0.979584499689	0.601782007309	0.991388393671	0.993339212308	0.992761570885	0.130203004496	0.832136478815	0.252811112895	0.940770676133	0.956800615285	0.952295771204	699220	11174	8865	79.335958	367.007091779	-1.32235337624	0.382710782335	-33.5491492668	-1.0453898233	0.816686520828	188.525154457	-1.37099322037	0.340572805517	-21.3179843561	-1.03713542537	0.668903974929	-0.345797183046	-0.502289432865	2.03925887419	-0.186414382436	1.04753178575	-0.118452448881	-1.31195388724	-1.03315060606	-1.35936620521	-1.0283391415	-1.3367857745	-1.04019911875	-1.38472036767	-1.03380791021	305.016545253	-1.31313757469	0.426895372649	1.69481111023	-1.29528821521	-1.33210788905	-30.8134324194	-1.01611581005	0.936530016814	-0.171213491272	-1.00218579718	-1.00985982014
UW	K562	GABP	0.501515517965	0.691677465006	0.959244719927	0.531421344676	0.973101670259	0.974940223675	0.974313842676	0.248813927789	0.780241017573	0.171601216441	0.891690561388	0.903689369677	0.900269786706	181503	14393	5406	37.559925	580.078660087	-1.40206757486	0.010506250611	-45.8286780976	-1.04775811894	0.44694931992	397.439819669	-1.40051338425	-0.0467385447732	-34.5770864943	-1.0222799622	0.385765771378	-0.128667858444	-0.519093915126	3.22318173628	-0.254645048001	2.20835699737	-0.192126070739	-1.44710964298	-1.05554768673	-1.45527302653	-1.02954431593	-1.47541051043	-1.06105777239	-1.49092081469	-1.03370197455	562.001961376	-1.35990302869	-0.0135334118706	3.1227393495	-1.41110307916	-1.45540708422	-46.0887100876	-1.00452253007	0.533700786414	-0.256089904394	-1.01033094996	-1.0170379378
UW	K562	GATA1	0.286378844901	0.623493903262	0.993706273271	0.693143526333	0.996801343368	0.997233094451	0.997146543869	0.108045907871	0.951948615663	0.371023519459	0.979889360913	0.983956753167	0.983263258115	1040470	4074	1923	47.201767	922.807763401	-1.27048864554	0.373330432695	-65.7387026738	-0.998785947469	1.42576314799	178.890029369	-1.43253286137	0.177579151967	-21.2038431402	-1.07005311355	0.452184232672	-0.306314301106	-0.327987978765	5.12754102805	-0.365274229866	0.993994634069	-0.117818228201	-1.25564321085	-0.969459859492	-1.44166567869	-1.06300489908	-1.32439354149	-0.989704509142	-1.52822593793	-1.07683559048	320.469465444	-1.39188911662	0.231309195183	1.78067458627	-1.39165597184	-1.49321201367	-33.2282463795	-1.05723953651	0.727131178061	-0.18463129956	-1.04114701393	-1.05933802241
UW	K562	GATA2	0.353671397066	0.56575532419	0.982532919087	0.741850477754	0.989045890109	0.98973288194	0.989471042549	0.0745508598858	0.895081929942	0.38990116467	0.94783654087	0.953159485492	0.951400024783	1028569	10648	4267	40.073253	617.274300363	-1.35538022461	0.264700119392	-50.9041339295	-1.27883298554	0.937811885869	173.632871361	-1.51251819882	0.138598450788	-20.9129139758	-1.36370816052	0.393313288151	-0.128660945754	-0.187071189307	3.42985768672	-0.282846596629	0.964783465235	-0.116201693007	-1.42226956798	-1.28441009126	-1.59119468674	-1.37454710731	-1.48298261653	-1.30226674125	-1.67559192269	-1.3907170404	309.605421687	-1.46742714734	0.160483916079	1.72030900169	-1.54706096201	-1.64631135162	-32.7581472092	-1.33116315813	0.610152860134	-0.182019214055	-1.33795900171	-1.35861306615
UW	K562	IRF1	0.88351372027	0.789901612523	0.911900598495	0.543119783253	0.932604424624	0.939577025652	0.937121148286	0.404981428301	0.617317401722	0.189711237291	0.747310273806	0.779604278709	0.768858355759	2330047	8352	3274	39.200192	123.486572508	-2.0110476222	0.263263813251	-14.1163529408	-2.01831773556	-0.031466761045	110.391985935	-1.9558148251	0.333635441615	-15.610730488	-2.03742327007	-0.107798495343	-0.443780620816	0.471546887184	0.686147746109	-0.0784368984971	0.613388247801	-0.086740342062	-2.02547700602	-2.01802579312	-1.99012789398	-2.04124783898	-2.04018880474	-2.01714402091	-2.01288852867	-2.04017952991	242.096939678	-2.01779543927	0.273961653819	1.34520107025	-2.04666432418	-2.0825973129	-27.9946931595	-2.06455377778	-0.222915906746	-0.155551289701	-2.05514970791	-2.05059974571
UW	K562	JUN	0.639736811	0.639698351009	0.992612057641	0.758328607056	0.998004224834	0.998439513787	0.998334321595	0.127591671389	0.931202574627	0.511342839619	0.983295047837	0.987211037473	0.986317438366	832374	9848	2150	21.831844	561.841782919	-1.2261429205	0.732476345423	-45.6615472215	-1.15372690643	1.32493453666	191.806059249	-1.48350054275	0.304145581855	-21.1907624384	-1.25151596205	0.404208628116	-0.617828863678	-0.468224267623	3.1218493249	-0.253716392588	1.06576198991	-0.117745545852	-1.20399998529	-1.13986342075	-1.48902452132	-1.24600585318	-1.22117633162	-1.15020236185	-1.51274402788	-1.24936981467	366.843379212	-1.43514538907	0.390903198326	2.03834921246	-1.43068011218	-1.46157199891	-35.4983007407	-1.23096735587	0.681003364989	-0.197244757459	-1.21838179386	-1.22322351767
UW	K562	JUND	0.800851548532	0.668382220813	0.973975356987	0.610195950966	0.987134002181	0.989567992499	0.98879411104	0.13413925556	0.80481819487	0.281713287291	0.920049381267	0.938574947773	0.93297282698	717223	40052	15395	38.437531	261.324301497	-1.33075431673	0.393599011812	-26.6645907665	-1.07885715683	0.736993761752	187.288425368	-1.35754879529	0.355064804949	-21.2273360163	-1.03830548355	0.666650754742	-0.405373227469	-0.530287702582	1.45203706632	-0.148160633854	1.04065995458	-0.11794876534	-1.32050341937	-1.06847140369	-1.34672626521	-1.02926301161	-1.34316183	-1.07439745788	-1.37079120375	-1.03465911023	304.207603927	-1.30077606686	0.440452044958	1.69031626309	-1.28314241664	-1.31818658843	-30.7105769165	-1.01696638506	0.933496084663	-0.170641979164	-1.00277634811	-1.01028328732
UW	K562	MAFF	0.646558253301	0.780620967314	0.769740555868	0.57408584122	0.798841551505	0.808348251818	0.804508077355	0.366933301979	0.354569315722	0.179203825809	0.449720757784	0.473285542856	0.464038667915	1215808	25074	17425	69.494297	85.7363711521	-1.97934434151	0.239006319563	-9.39326765781	-1.83190563133	0.338653976968	149.014560184	-2.01322476952	0.13459829177	-18.5682299511	-1.77884684514	0.282380254398	-0.571484688301	-0.857786926138	0.476390401244	-0.052193281432	0.827992894537	-0.103173558642	-1.97674254133	-1.83434359262	-2.03978379139	-1.77962927184	-1.99493507888	-1.83849442344	-2.08009527012	-1.78100235015	275.651564505	-1.9802178176	0.164582941021	1.5316458774	-1.99832274697	-2.04918814949	-30.087237511	-1.76239719432	0.412318407694	-0.167178420985	-1.755912521	-1.75796148961
UW	K562	MAFK	0.64867606711	0.755792622803	0.788612682458	0.58484583858	0.815681645258	0.824408515693	0.820896248895	0.323166204688	0.405381921154	0.205896485763	0.498075275852	0.52000742024	0.51148301324	1221488	19317	12423	64.311228	109.892650525	-1.77133287995	0.277341645834	-11.5099663682	-1.60901127234	0.410444136297	145.768608414	-1.77277996661	0.09984161135	-18.3829235235	-1.43704427368	0.264354378186	-0.414475493313	-0.816479858962	0.610613712406	-0.0639546253565	0.809956905315	-0.102143911571	-1.76557808536	-1.60547086453	-1.79603415117	-1.43409678599	-1.78087431566	-1.60954198944	-1.82782539445	-1.43472982864	273.200291088	-1.724223897	0.160819421938	1.51802548373	-1.74051645144	-1.78109112998	-29.8486259182	-1.41943009127	0.462056100566	-0.165852586093	-1.40946364908	-1.41107129753
