FACTOR	EXPR_FOLDCHANGE	EXPR_H1hesc	EXPR_K562	Cuellar_99_H1hesc_protection_mean	Cuellar_99_H1hesc_protection_median	Cuellar_99_H1hesc_protection_std	Cuellar_99_K562_protection_mean	Cuellar_99_K562_protection_median	Cuellar_99_K562_protection_std	Cuellar_99_protection_ks_stat	Cuellar_99_protection_ks_pvalue	Cuellar_99_H1hesc_tc_mean	Cuellar_99_H1hesc_tc_median	Cuellar_99_H1hesc_tc_std	Cuellar_99_K562_tc_mean	Cuellar_99_K562_tc_median	Cuellar_99_K562_tc_std	Cuellar_99_tc_ks_stat	Cuellar_99_tc_ks_pvalue	Cuellar_99_H1hesc_fos_mean	Cuellar_99_H1hesc_fos_median	Cuellar_99_H1hesc_fos_std	Cuellar_99_K562_fos_mean	Cuellar_99_K562_fos_median	Cuellar_99_K562_fos_std	Cuellar_99_fos_ks_stat	Cuellar_99_fos_ks_pvalue	Cuellar_99_H1hesc_flr_mean	Cuellar_99_H1hesc_flr_median	Cuellar_99_H1hesc_flr_std	Cuellar_99_K562_flr_mean	Cuellar_99_K562_flr_median	Cuellar_99_K562_flr_std	Cuellar_99_flr_ks_stat	Cuellar_99_flr_ks_pvalue
GATA3	-0.0812258624	4.4545267778	4.3733009153	0.00911528335167	0.00681163189382	0.00680463215665	0.0178783967078	0.0138710175774	0.0146683317062	0.0506285042382	-300.0	0.641454360548	0.654717935095	0.0260310542321	0.657549223485	0.664596701611	0.0554144027604	0.346183753237	-51.0421977971	0.443428465783	0.433089599085	0.0969330446314	0.384931555109	0.383591660085	0.0549476979324	-0.176845376845	-16.8222057131	0.355436039263	0.355902962209	0.100425961098	0.328521233922	0.305326466549	0.0775784200853	-0.199231995748	-14.2970111689
NR2F1	0.0013346402	5.3702576667	5.3715923069	0.0177350439328	0.0151929610642	0.0171072443446	0.00992938792411	0.00819735246405	0.0096630023666	-0.117562533004	300.0	0.708654613695	0.715195921877	0.0542957155105	0.655082937449	0.666921531418	0.0257676186244	-0.0140963684948	275.629573407	0.357514319719	0.352861050871	0.0790238388458	0.348973261069	0.352587679736	0.0459988181627	-0.0737418855339	1.69268254406	0.257745588153	0.267755653115	0.0593201981362	0.284733808029	0.276044070236	0.114577401804	0.00923308317633	2.81512942906
SOX17	0.009083373	6.3657267222	6.3748100952	0.00667036764926	0.00530549513328	0.00893789097275	0.0049645171252	0.00384810956749	0.00709963815559	-0.433173032525	300.0	0.627933145332	0.641911616411	0.0632636137389	0.626486723479	0.632245925372	0.0308254104134	-0.268280510233	236.860108573	0.591111431171	0.588029482834	0.0823254221034	0.577067793143	0.576870195291	0.0423501360042	-0.0158733445398	19.7470656841	0.311507732385	0.323674248566	0.0554874120725	0.337152459151	0.337823514999	0.116456756423	0.0107733605306	15.0652693094
NKX2-5	0.0132755053	5.8370343889	5.8503098942	0.0521690187161	0.043024194382	0.0274132256073	0.0330867158143	0.027133020547	0.0154047272783	-0.125075324649	300.0	0.697341952632	0.703647769216	0.0595190478051	0.648854134026	0.662886910177	0.0277733992987	-0.106105130212	300.0	0.520539749045	0.522419737618	0.0831386382859	0.518857086438	0.51529216019	0.0470657626309	-0.0917320135995	2.88459926421	0.325003396042	0.329728525346	0.121586391515	0.317871787155	0.324332395744	0.0657165830575	-0.0374038277404	3.04428938847
HLF	0.0136273545	3.2289502222	3.2425775767	0.0147897642893	0.011335438591	0.0197866633099	0.00663661461163	0.00468663771986	0.0102034422301	-0.14485263072	300.0	0.626152113047	0.647195312431	0.0756891080009	0.610567484415	0.620470186357	0.0372368750184	-0.1264575464	88.6993486694	0.46258281373	0.457184000238	0.0555302593413	0.49699529847	0.471186224354	0.131357945567	0.000735314597666	3.93894313892	0.247167274193	0.266577409609	0.0748644127533	0.308587133077	0.287050824576	0.174681405968	0.0462222327029	4.17588101894
HNF1A	0.0615635265	4.7222006111	4.7837641376	0.0301471539229	0.0234129974657	0.0247791310931	0.0172780725933	0.0154338957034	0.0116939643121	-0.352550162888	300.0	0.562462841512	0.57149200674	0.0329964719523	0.640077601086	0.654066546379	0.0621266396463	0.250273522721	300.0	0.497731371566	0.495826600347	0.059200978789	0.492463457435	0.490826611876	0.0350928112854	-0.0184523809524	3.14941778393	0.351740177003	0.376067305672	0.0673665559224	0.38789448118	0.387776160381	0.094508931616	0.108588957055	7.33256064426
NR2E3	0.0628757619	4.0700125556	4.1328883175	0.0488374564662	0.0402553225656	0.0235230162658	0.0892177179344	0.0611491348338	0.0535343768826	0.0822874663034	300.0	0.65064908656	0.662627704942	0.0251156014093	0.708514721264	0.713862147924	0.0550000601561	0.0330435838293	151.535957685	0.41093348435	0.409685556577	0.0401825437349	0.419014953065	0.418464246347	0.0732446644591	0.00213607594937	2.39363376212	0.37557265095	0.371139601848	0.0758277252268	0.393717644646	0.381465180058	0.115145377138	0.0547647617619	2.90804288922
PAX2	0.0664314656	5.2315701111	5.2980015767	0.0218993860409	0.0176802085252	0.0220629593718	0.00917052582525	0.0063767375164	0.00882153932633	-0.0453995382123	300.0	0.600367149763	0.619140505186	0.0878646119203	0.586280953217	0.592017793144	0.038744291415	-0.167435010235	139.371554808	0.500419699915	0.497544435485	0.053358432258	0.530440433061	0.520391743311	0.106375243577	0.00496569537493	8.68738017909	0.315435013561	0.329798703285	0.0883656823948	0.362847422857	0.340997031312	0.189211918088	0.0453154540517	7.82989908678
PAX5	0.0677025556	4.4629486667	4.5306512222	0.0278036417905	0.025376718877	0.0142967280673	0.0176037334784	0.0166070326282	0.00942495598698	-0.1261577435	300.0	0.62120254252	0.639966245015	0.0757175914483	0.612936477702	0.618869671492	0.0347420888738	-0.208541248874	300.0	0.465453257971	0.462027130988	0.0985517719556	0.451685187658	0.451695762218	0.0515700188457	-0.042744376908	16.2311480518	0.3033191828	0.320033118233	0.0669747059888	0.326879167103	0.326440660566	0.152498067998	0.00673387226152	15.2127006045
RXRA	0.0741517989	6.7146771111	6.7888289101	0.0271546569956	0.0232849599769	0.0132200143461	0.0199103982198	0.0177455316931	0.00828536023278	-0.0921140122039	300.0	0.653201670178	0.665571601652	0.0255680496912	0.748580988439	0.754072056496	0.0526166462256	0.330046103249	300.0	0.711080103165	0.710564210395	0.0702229266179	0.704357467198	0.703251346285	0.04081552833	-0.0551253322896	9.85127123592	0.303319806187	0.312752171422	0.0734250264229	0.331089803629	0.321033789202	0.128241709958	0.0267873443948	14.6047113402
HINFP	0.0912427619	7.6395064444	7.7307492063	0.109359469461	0.0816710623216	0.0889045331188	0.0513633507765	0.0353149171245	0.0526609251941	-0.189093312795	228.36692145	0.527016705713	0.532066889509	0.0370278907425	0.601889005167	0.615205862203	0.0863993284757	0.0887161370719	187.178487733	0.461444530675	0.4652235645	0.0579980001233	0.486195717455	0.486792771737	0.132333286354	0.055199119393	5.54736863657	0.329275579988	0.341765785419	0.0613975894662	0.372274940339	0.356083040011	0.144889575954	0.11547183306	5.90942540376
MYOG	0.0953743757	5.0492238889	5.1445982646	0.0266253908558	0.0239522483234	0.0135783464469	0.0148024645355	0.013673776315	0.00787343209293	-0.0495396738147	300.0	0.680414527114	0.685713747631	0.0967697230705	0.588376266713	0.610173577929	0.0395849413519	-0.0934279637365	300.0	0.562427519463	0.561278518769	0.0415557708299	0.613062860938	0.606026363681	0.0953863603339	0.180743487699	133.924419714	0.377564111396	0.376120139753	0.0816205016737	0.479077175614	0.400085174881	0.228927650009	0.108507172275	56.2682031811
NKX3-2	0.1025526878	5.7578586667	5.8604113545	0.094972313031	0.0737591481498	0.0555608138402	0.0568027228969	0.048293528696	0.0292993084228	-0.183736470232	300.0	0.554824144419	0.562226930809	0.0330005817818	0.631918705791	0.648771012904	0.0689721076577	0.217403898952	300.0	0.439859463279	0.439468506458	0.0813940037987	0.436317528147	0.435891438077	0.0459304420053	-0.0728709099059	1.89930303216	0.373509136684	0.370284389656	0.114364948573	0.365448703981	0.366545645776	0.0699151876752	-0.0539211001777	0.935374497313
EBF1	0.114694918	3.7254591667	3.8401540847	0.0571330919149	0.0505170488665	0.021063454997	0.0419555123221	0.0385277840229	0.0120308564992	-0.164253955346	300.0	0.654029162365	0.667098299775	0.0263915607447	0.734970503769	0.740171772093	0.052833328804	0.24296273909	300.0	0.539861897024	0.54001648917	0.0818139335014	0.537189945793	0.53629767707	0.0447372136175	-0.0853125684373	12.3926752892	0.334880200425	0.337866034202	0.112885801106	0.315020943321	0.331396892713	0.0684760509253	-0.0175007864252	18.1220039574
HNF1B	0.1372934497	3.1828106667	3.3201041164	0.0118176729576	0.008946120138	0.01450004944	0.00567128746625	0.00473918381936	0.00839913152368	-0.287429739688	300.0	0.561311651872	0.570304633722	0.0319302941871	0.643427274534	0.65833948616	0.06202794929	0.269213970873	300.0	0.496354930798	0.484013846582	0.121624893554	0.482989917459	0.482398626215	0.0808244350791	-0.00184377478192	2.57843824233	0.281112262854	0.292741592175	0.0995171932313	0.306094583956	0.298856278486	0.124799177302	0.0308968520094	2.11943870269
ESR1	0.1494903069	3.9774695556	4.1269598624	0.0104129920279	0.0067229429054	0.00976965693831	0.00579950989864	0.0041370177294	0.00514796726757	-0.0587855563653	300.0	0.685566755967	0.693212933614	0.0531097660355	0.655868558043	0.668113983695	0.0275114908189	-0.24925973258	130.815502587	0.387405970634	0.383867267018	0.0599431138324	0.385504464077	0.383731942659	0.0309938421424	-0.0848144407978	2.39844176168	0.357708172374	0.366859369032	0.0772907251714	0.379725568721	0.374281257857	0.0867447840113	0.0626208751466	9.01115866094
NR2C2	0.1552944868	7.6477857778	7.8030802646	0.0233054348745	0.0190858754032	0.0178831719328	0.0148526896265	0.0121052269658	0.0108194646922	-0.19243570776	300.0	0.641599940115	0.658052697715	0.0279978633046	0.730765510383	0.735238503647	0.0624331700372	0.21840071984	300.0	0.43077845185	0.42649873959	0.0871474356475	0.419375441386	0.418150736458	0.0479551523284	-0.0403871348634	37.1601392352	0.334706904185	0.333146915466	0.128772672533	0.323856336343	0.323065832276	0.0560787467031	-0.0299589166973	21.7444011312
FOXC1	0.183250754	6.6542359444	6.8374866984	0.0317026524524	0.0243209307378	0.0218794963252	0.0614601641772	0.043709864724	0.0457919548477	0.05119436999	300.0	0.604243011378	0.610404159555	0.0292845931184	0.646447201498	0.658348274374	0.0540199653384	0.0625804052993	123.861941349	0.50138113425	0.503171444634	0.128910802609	0.49266432818	0.493063653936	0.0716305302991	-0.0325581395349	0.529813732119	0.188270926154	0.199908772361	0.0402634110211	0.203971586035	0.201000789008	0.139164071166	0.0558823529412	0.950323591507
NRF1	0.2133622169	6.468081	6.6814432169	0.015826231295	0.0133121318883	0.0136446604569	0.00775808180391	0.00652250540413	0.00766421049568	-0.144486354336	300.0	0.640571435375	0.657207800091	0.0638955158779	0.635605555222	0.645428322138	0.0311913129874	-0.159756521229	196.341239994	0.417703674259	0.416931505415	0.0822092393342	0.417104861326	0.416330295876	0.0445240434188	-0.0540383065766	3.48569972359	0.345939040538	0.344053960261	0.103758756067	0.362958489791	0.352502624172	0.114042827056	0.0470142602496	6.76377640659
HNF4A	0.2292460529	4.6226812222	4.8519272751	0.028418980434	0.0241828966408	0.014249332875	0.0189370996386	0.0171476326262	0.00846636019878	-0.103535477644	300.0	0.703877585377	0.709201438051	0.0548405654189	0.653040532332	0.666059051168	0.0263379530514	-0.0443451218009	300.0	0.671385808497	0.672322575779	0.0769922456677	0.660875296822	0.662076469078	0.0435845475429	-0.0340364325727	12.4703055875	0.331244594334	0.331023302536	0.117737028381	0.315439952418	0.326281786229	0.0659158614323	-0.00277037238288	9.69963354636
LHX3	0.2294760397	5.8396682778	6.0691443175	0.0253066717306	0.0188356072928	0.020241321237	0.0147814686557	0.0131276423102	0.0100715532443	-0.306657833452	300.0	0.529607917275	0.538862161604	0.0344664310286	0.626217695849	0.642800818219	0.0691238284327	0.298959095263	300.0	0.301176313337	0.298768767007	0.0723673774778	0.296853982027	0.290892872791	0.0450939097466	-0.0627796449564	1.49688019631	0.299622707643	0.318768900466	0.0766871502461	0.340291517568	0.333628880808	0.115887374642	0.0683308194262	6.0755346499
FOXL1	0.2431875291	6.5360874444	6.7792749735	0.0110515970183	0.00742713140988	0.0121693737176	0.00600747374489	0.00510718773431	0.00677910860204	-0.170737956569	300.0	0.650163722392	0.664088080856	0.0573386402809	0.63684405001	0.646650995722	0.0312525690525	-0.119202905179	126.328218403	0.345610180174	0.345712671502	0.0854631323819	0.343007876858	0.339542726923	0.040364935794	-0.0254294851137	1.96940645639	0.52260107729	0.52260107729	0.51132003018	0.54347781524	0.54347781524	0.52260107729	0.35	0.0737502756028
RUNX2	0.2524618492	4.7753810556	5.0278429048	0.0205462994157	0.0168278088884	0.0112398577437	0.0123995098859	0.0112041729915	0.00642489880906	-0.0754435787587	300.0	0.660074998202	0.672296362795	0.0266820856755	0.748691996567	0.75514263814	0.0524399868993	0.304171278371	300.0	0.48684287282	0.48404670005	0.0838034398595	0.475862392446	0.474530579959	0.0521644964976	-0.0479297334967	10.3212748012	0.321679920447	0.327190242114	0.124556460742	0.309554012111	0.322464493564	0.07849096956	-0.0173197774487	7.74477255926
FOXI1	0.2527243095	4.8473536111	5.1000779206	0.0345982814281	0.0292356720093	0.0265996153951	0.0174287806789	0.0158051723047	0.0134456846622	-0.188284862465	300.0	0.680400629896	0.688501805043	0.0514582108685	0.649483416815	0.661891996518	0.0290011508485	-0.226623009278	122.403675012	0.355975634693	0.35571519298	0.0668120254496	0.351408526141	0.347856243523	0.0359923059834	-0.0202179901785	7.35268680522	0.309757356568	0.316465057153	0.0602477809564	0.345371695138	0.350888011841	0.104463190749	0.130142916256	23.0811423292
FOXA2	0.2621107354	5.80296	6.0650707354	0.0186970626829	0.0165105847956	0.0140794792505	0.0116185564383	0.0102661719358	0.00647669621894	-0.183230139913	300.0	0.652598485147	0.664063616846	0.0538076819816	0.649826253351	0.657518468452	0.02827524643	-0.236879778197	126.308357753	0.409988970692	0.409112348854	0.0636591001381	0.4035988646	0.402552590887	0.0395960762399	-0.0292396343034	6.94318397918	0.349005003072	0.363224676544	0.0919004271024	0.347100346533	0.354712812616	0.0624672914494	-0.0527480049417	2.33676234215
HSF1	0.2691316561	6.99869	7.2678216561	0.0381957582062	0.0312944769921	0.0225377316797	0.0216043600268	0.0187507915684	0.0140084183907	-0.123798311896	300.0	0.673396452669	0.679601582051	0.0580960644136	0.638311016269	0.651839102204	0.0276974664303	-0.221167535172	249.238516662	0.584266918015	0.582107200917	0.0491089359592	0.603709283158	0.602698900366	0.0986186723512	0.0138867064739	14.5440196834	0.346440710484	0.358009526992	0.116397130419	0.345327341695	0.356321990644	0.0596557448418	-0.00208809985809	7.2147138422
E2F4	0.2733595026	8.0240553333	8.297414836	0.0320082615575	0.0274206786691	0.0185149986697	0.0215959727909	0.0189387415691	0.0108445449954	-0.28292285482	300.0	0.623449242725	0.637388798209	0.0294075031881	0.719534035126	0.722965366116	0.0656771947947	0.20300396313	300.0	0.470883413347	0.468648474405	0.0410313328649	0.491647342535	0.488944372069	0.0835454507194	0.0381466073318	112.108406582	0.340107856002	0.350317723102	0.0539441797379	0.385987168054	0.370424078426	0.151051505378	0.0973978339468	121.02373368
ZNF143	0.2803748095	6.154257	6.4346318095	0.054129535925	0.0471483433865	0.0288611548181	0.0346242914713	0.0315201236949	0.0165800465473	-0.181563085994	300.0	0.661386017503	0.673324420278	0.0253079634027	0.75044908902	0.755609315233	0.0512693332932	0.322874267862	300.0	0.506870104104	0.502805097356	0.0835125507187	0.498364076759	0.499642306753	0.0556321591006	-0.0381515919977	4.77744140507	0.369198675611	0.37118320083	0.0757580380667	0.378311189175	0.3774104465	0.127053887566	0.0295464442435	5.86169379483
FOXP1	0.2832819392	6.9324866111	7.2157685503	0.0191984819099	0.0152026109227	0.0132660251506	0.0100357794026	0.00929119644745	0.00710011040371	-0.119781372087	300.0	0.659712238647	0.671971165577	0.0271171045968	0.733878726259	0.741170872345	0.0524343514958	0.187023171968	300.0	0.389652339047	0.387040352603	0.0620843174371	0.389048564866	0.385284919855	0.0392815883403	-0.0677454962058	11.8125621739	0.402322622144	0.411599984918	0.0858565922564	0.39418901812	0.404715912384	0.055709688957	-0.00244103651983	47.6107837781
FEV	0.287073381	6.4151153333	6.7021887143	0.0177947346931	0.0149584541187	0.0127618185043	0.0104805385095	0.00924036400933	0.00797809603675	-0.146650772401	300.0	0.610724102191	0.628231289409	0.0723647647608	0.602229760615	0.609264959233	0.0349626730849	-0.183461746305	300.0	0.498779047243	0.496983253901	0.0428323882792	0.52358660477	0.51667088907	0.0856214063146	0.0263766458067	31.1701930019	0.36413202964	0.365925309005	0.125660671416	0.340225620416	0.323850684135	0.0662216662156	-0.0208757118656	9.81718646607
TFAP2A	0.3036580992	3.46334025	3.7669983492	0.0348280273015	0.0308825789606	0.0123280747318	0.0253418611001	0.0230372837545	0.00708567842699	-0.13810613186	300.0	0.650030148974	0.663454574748	0.0258001513457	0.76753910163	0.771858556906	0.0552018023639	0.403180704234	300.0	0.43733202692	0.434829957831	0.0796539663388	0.42969072374	0.426989850311	0.0468902824776	-0.0668127561759	22.6692649321	0.340143372444	0.338050654386	0.143227350895	0.316451629958	0.328082170608	0.0698079420348	-0.000510716149642	32.31206574
FOXQ1	0.3141935317	6.1010293889	6.4152229206	0.0135896914782	0.0111214375958	0.0130629508099	0.00745924694209	0.00654973585436	0.00599948116088	-0.0680035500147	300.0	0.529573673983	0.539126860761	0.0331870923387	0.644463060253	0.660702385892	0.0658496868304	0.343548493211	300.0	0.560159764149	0.56249909566	0.0978772401185	0.54752803793	0.543162715498	0.0602224097004	-0.00852081131411	4.54394974735	0.342163579147	0.359798726939	0.0808007568211	0.353078664804	0.363087517781	0.0942781071231	0.0167946748592	3.37804682173
ELF5	0.3373030741	3.2673951111	3.6046981852	0.0171653652524	0.0145577127642	0.0134153119717	0.0102422346919	0.00886883618808	0.00873412860414	-0.187632972517	300.0	0.67329525591	0.679978056145	0.0575177060271	0.636325093023	0.650090678696	0.0288083659234	-0.199430864374	230.496142576	0.486865801348	0.484661741232	0.039119838919	0.498930276127	0.49862769852	0.0738568633521	0.0204986538986	16.8148413046	0.316405422645	0.320342470762	0.12031143057	0.294243603749	0.314067988525	0.068784493436	-0.0321170319279	4.50761015036
ZNF263	0.3405215608	6.3759042222	6.7164257831	0.00969611167569	0.00815527073892	0.00604327479041	0.00709570982602	0.00624005403921	0.00381861629314	-0.32411441612	300.0	0.640224084101	0.654243532023	0.0269551828209	0.743748100975	0.748806800252	0.0584951652458	0.325071992612	300.0	0.512831843872	0.510318102278	0.069873813779	0.501940809703	0.500753712941	0.0373609784251	-0.0248958330459	174.151272226	0.339617784711	0.344650090661	0.0577307347802	0.371963598316	0.367020617293	0.121587941668	0.0514221620121	300.0
E2F3	0.3468039153	7.6233014444	7.9701053598	0.0105156365743	0.00864669321907	0.00915488179384	0.00719974898844	0.00609778597199	0.00556800802521	-0.289233203808	300.0	0.635347365289	0.649298064966	0.02944124016	0.725220651075	0.729174041282	0.0648674589507	0.17449591629	300.0	0.469664006273	0.468412996821	0.0387843116499	0.484831987154	0.482203413915	0.0775568106099	0.0079051837227	115.147982012	0.317006148666	0.326601585178	0.0597964254879	0.365207490642	0.348759414169	0.142389130647	0.112357924785	206.685139297
PAX4	0.3612699048	4.8246142222	5.185884127	0.0204720229186	0.0159401694338	0.0154045577865	0.00938795437235	0.00765653562675	0.00789919629213	-0.191641595736	300.0	0.704811270508	0.711268627384	0.0521822522005	0.65374518138	0.666500967112	0.0265603377599	-0.00902262288491	300.0	0.476638893308	0.469570959698	0.0783215727215	0.470337125382	0.46658834389	0.0493183825047	-0.0583543462171	10.1100679733	0.3179064737	0.248730634759	0.258305044482	0.678778618104	0.496129369536	0.28841644102	0.627777777778	1.2056258623
ESRRA	0.3644815	7.2754227222	7.6399042222	0.0288036191326	0.0250442570258	0.0145335590416	0.0188012035053	0.0172715784286	0.00824086138469	-0.0896301016687	300.0	0.655211388958	0.660522249905	0.0571402080191	0.647542968609	0.660487654917	0.0286741447806	-0.34966094241	76.9368435307	0.620401494732	0.61986614759	0.0788386275488	0.611480098029	0.611933810408	0.0435714072319	-0.0402123491944	7.80268546915	0.307180830194	0.316819159787	0.0682542321349	0.330437557304	0.324011712411	0.122267169574	0.0163341468769	8.35971372931
T	0.3738660185	5.3688017222	5.7426677407	0.0191034909396	0.0162346122234	0.0165966368963	0.0108253693209	0.00897418254201	0.0107027023308	-0.129881873353	300.0	0.54138834659	0.549676386001	0.0329992396773	0.635462752256	0.650629274521	0.0682247608954	0.281150062863	300.0	0.565665848376	0.570597016733	0.0652920725948	0.599070033098	0.596178231476	0.111366864573	0.0290484140234	6.28075124209	0.290876233716	0.299743718556	0.0584029125939	0.317108360487	0.308601202332	0.0998976788285	0.0451928965095	4.39972523744
EN1	0.419525881	5.5023358333	5.9218617143	0.0441614885115	0.0380721511758	0.0307255879036	0.023841666809	0.0194122614968	0.0150038904344	-0.190746595426	300.0	0.50268158244	0.511542267121	0.0348074319614	0.628874611269	0.646488484054	0.0704079762492	0.342618696452	300.0	0.544546535588	0.544365393075	0.0837980939065	0.533989170855	0.533157159335	0.0496453727177	-0.0535807350166	2.5086274848	0.344764255202	0.3457583841	0.124597245334	0.337546695694	0.343996821995	0.0733360591745	-0.0216877351331	1.78572298695
FOXD1	0.4319428095	4.8520043333	5.2839471429	0.0144790782061	0.0127422209927	0.0149003254535	0.00771470157213	0.00714359113577	0.00681637768074	-0.0660700202947	300.0	0.513314413338	0.522787338294	0.034183315296	0.637471261564	0.653178102604	0.0686711185821	0.351355724364	300.0	0.617722050742	0.61873969672	0.0929988016414	0.606123042155	0.606163117042	0.0521355771847	-0.0344480835916	4.64215156671	0.288082319065	0.305817634775	0.0728339941882	0.30120941715	0.31277498051	0.101259504541	0.0154804118426	4.61455579767
HLTF	0.4444497063	8.3729281667	8.817377873	0.0802088431417	0.0699725343568	0.0382726734511	0.0508301162359	0.0457295045572	0.0224484750145	-0.163312103848	300.0	0.652559234426	0.665972496412	0.0277018568008	0.731306697241	0.736557529342	0.0573116275567	0.207286030148	300.0	0.497227353298	0.492147086199	0.109259021321	0.489696750003	0.488827639137	0.0562645826009	-0.0487232439559	12.3888468054	0.287962315085	0.306165954418	0.0659572095487	0.321540879291	0.315077665767	0.131570396123	0.0420201046462	24.292936153
MAX	0.460274119	6.1784626111	6.6387367302	0.0166592144776	0.0151890774868	0.0130367918489	0.00799454562469	0.00650782896338	0.00749629922437	-0.163275731993	300.0	0.653059265086	0.665731076282	0.0581022697006	0.650297836004	0.659448153091	0.031972734684	-0.258143121275	89.6744165948	0.391139322632	0.38772567505	0.0730350996889	0.388031979675	0.38584002498	0.0426559900235	-0.0793809598997	2.8622918031	0.331278317071	0.343998452725	0.0760477490455	0.332975171753	0.344245725412	0.110433596646	0.0233759790765	6.49564496089
CDX2	0.4654728386	5.6034792778	6.0689521164	0.0165633560346	0.0140767496828	0.0147634821209	0.00780499683269	0.00580475717725	0.00809639312789	-0.0412670516033	300.0	0.638398853596	0.651208171915	0.0570815965861	0.621164973306	0.629201861194	0.0309023517074	-0.102975186101	146.661498721	0.557342383567	0.556481435815	0.0930209259116	0.556699436556	0.551526131728	0.049321117769	-0.0431224764468	2.79283688107	0.3308637396	0.343034294151	0.112582033305	0.329914437229	0.338190468884	0.105085080944	-0.0582070707071	0.75695324991
FOXO3	0.5266289947	5.4082502222	5.9348792169	0.00708663616298	0.00522094860031	0.00541718624829	0.0154032605288	0.0131084139356	0.0125907960621	0.00823233108814	300.0	0.649841045479	0.663224061809	0.05679444451	0.644781170208	0.652087214116	0.0281267317766	-0.192992832903	190.403870901	0.540418587502	0.538235939057	0.0858347007033	0.539100089585	0.537851531303	0.0473155093757	-0.064597425689	4.31404566593	0.323459255952	0.334860232929	0.0631660630029	0.33771040534	0.342518090185	0.104866161563	0.00927312541942	6.03565411275
THAP1	0.5344718069	5.8000158333	6.3344876402	0.00658483809139	0.00528207832903	0.00657280352599	0.0047182279073	0.0037849763591	0.00503410689633	-0.358793123447	300.0	0.657254601951	0.66267434632	0.0595771386257	0.63355292436	0.646998716324	0.0286867062706	-0.312760092444	300.0	0.517427603342	0.517176574435	0.0737734377913	0.505990422503	0.505274031992	0.0420206095259	-0.00555687028079	50.031086091	0.323599248064	0.321412642289	0.0610511462923	0.349256763578	0.354062204583	0.10302953727	0.0348405504415	46.301249135
SREBF1	0.6178158188	7.1390808056	7.7568966243	0.0746675405525	0.0664735549742	0.0299643506701	0.0523280265556	0.0486385232932	0.016260197824	-0.154719325963	300.0	0.703362222131	0.709601805333	0.0616488072261	0.64796730563	0.664085685835	0.0280020646621	-0.0442224264881	300.0	0.487832426066	0.486318926492	0.052720643447	0.507072456043	0.504963809944	0.0924822749497	0.0178332765486	13.432719046	0.325738103954	0.338823094821	0.064341290637	0.356224148419	0.346601797512	0.134697261294	0.0295564512967	8.77548968757
GFI1	0.6229520794	4.7750645556	5.3980166349	0.0455329341933	0.0353886976549	0.0289779021299	0.0222936129924	0.0169307077335	0.0119918971808	-0.0281750081876	300.0	0.624624559277	0.654148079436	0.088199092355	0.617404547099	0.628242602846	0.0359118797334	-0.0752918296376	300.0	0.400145354867	0.398858425746	0.0425425046092	0.449826638845	0.43169779395	0.108359651907	0.110313880707	28.2629632419	0.31797422016	0.33465568865	0.0811533997158	0.389567022274	0.352238650526	0.171607489027	0.165506708425	27.88756412
GATA4	0.633933381	5.2971232222	5.9310566032	0.00833302716829	0.00554387600671	0.00654599643564	0.0192442241328	0.0142739345583	0.0149689164998	0.0131765543094	300.0	0.653010959641	0.659684927778	0.0559561063135	0.645713563854	0.659516729708	0.0257750489459	-0.272685850678	98.4496258035	0.399307737741	0.396745883136	0.049598164447	0.456481549677	0.448022621727	0.0929913454063	0.202599211878	25.7589032095	0.321673816082	0.325744080832	0.0714384024557	0.324088871323	0.32952415732	0.10906728815	0.0105118768694	3.81524890563
ZBTB33	0.648920373	7.0321475	7.681067873	0.0337658733712	0.0289402803935	0.0195747602725	0.0229868906695	0.020115092044	0.0111442618018	-0.179355847844	300.0	0.617255294255	0.628903904236	0.0308337404674	0.706863250396	0.711031567903	0.0680743591452	0.142334068944	300.0	0.472697970517	0.470507718795	0.0413056725573	0.499713209174	0.4959059367	0.083419157482	0.0877584411721	40.4810493698	0.335861087429	0.344753611094	0.0633783063764	0.371754451653	0.356346827408	0.184345055117	0.0518412046543	21.7014044921
FOSL1	0.7027668783	5.9053088889	6.6080757672	0.0539341123144	0.0463586161268	0.0274224625979	0.122227363755	0.0943872873789	0.0768685028655	0.0381172934099	300.0	0.587968686655	0.594968009489	0.0291003103846	0.644643719422	0.656449973256	0.0551868640559	0.157301026939	300.0	0.429230563946	0.429662051763	0.0531562054796	0.484105047737	0.481638943271	0.0966640177896	0.183779600681	35.7026327043	0.298422033058	0.277643026341	0.0711064098788	0.31064331971	0.324739836101	0.0851542926364	0.0483630211661	14.624670055
FOXA1	0.7202825794	5.2266942778	5.9469768571	0.0188984933007	0.0166239533537	0.0141121883991	0.0119137737358	0.010223288045	0.00624164469281	-0.181515284142	300.0	0.654864494725	0.666671514932	0.0560845906715	0.647656272707	0.656023241122	0.028227680111	-0.158412459655	201.910852334	0.407783063315	0.406432528307	0.0672023998326	0.406677152659	0.405021266423	0.0399351968384	-0.0633223941241	5.00342683253	0.317954235201	0.308104043511	0.0590220046273	0.3404119638	0.348832668421	0.0991896068827	0.0830706397134	17.0027446722
