FACTOR	EXPR_FOLDCHANGE	EXPR_H1hesc	EXPR_K562	TC_H1hesc_protection_mean	TC_H1hesc_protection_median	TC_H1hesc_protection_std	TC_K562_protection_mean	TC_K562_protection_median	TC_K562_protection_std	TC_protection_ks_stat	TC_protection_ks_pvalue	TC_H1hesc_tc_mean	TC_H1hesc_tc_median	TC_H1hesc_tc_std	TC_K562_tc_mean	TC_K562_tc_median	TC_K562_tc_std	TC_tc_ks_stat	TC_tc_ks_pvalue	TC_H1hesc_fos_mean	TC_H1hesc_fos_median	TC_H1hesc_fos_std	TC_K562_fos_mean	TC_K562_fos_median	TC_K562_fos_std	TC_fos_ks_stat	TC_fos_ks_pvalue	TC_H1hesc_flr_mean	TC_H1hesc_flr_median	TC_H1hesc_flr_std	TC_K562_flr_mean	TC_K562_flr_median	TC_K562_flr_std	TC_flr_ks_stat	TC_flr_ks_pvalue
HNF1B	0.1372934497	3.1828106667	3.3201041164	0.0888010636369	0.0746226792155	0.0415022438666	0.167887686494	0.136564091896	0.0918772552314	0.0827380303726	300.0	0.586643170427	0.596403620559	0.0318241682321	0.643606121331	0.657750250854	0.0620215475508	0.16765557163	233.895615795	0.168691097655	0.159847640188	0.0551056678459	0.221435075756	0.190257536639	0.18720839292	0.140326340326	1.86265795207	0.287868254836	0.287539517996	0.0391842155396	0.286742530345	0.286230382581	0.0210648804011	-0.0538425828866	10.0145894047
ESR1	0.1494903069	3.9774695556	4.1269598624	0.115332599823	0.104349466007	0.0761065190414	0.063180180327	0.0458817409784	0.0431890394202	-0.137263786998	300.0	0.658541523489	0.667906840164	0.0591461704827	0.648238432707	0.6616779104	0.029381858137	-0.33581800202	44.7212570173	0.273842590316	0.251597810421	0.078048208656	0.291666970765	0.251765038959	0.15604796353	0.0385321100917	2.49172692508	0.336613448352	0.335958113723	0.0374637683345	0.334173519427	0.334139928987	0.0188988980193	-0.0263701994867	28.3593748945
NR2C2	0.1552944868	7.6477857778	7.8030802646	0.123608740921	0.101011183664	0.0568592203457	0.0845401561944	0.0749005096776	0.0370352202003	-0.106894910954	300.0	0.64419782021	0.659963207096	0.0274204940615	0.731312235586	0.736362814153	0.0606214885296	0.223167911216	300.0	0.534556867042	0.500828136092	0.120614020094	0.497440435724	0.486171252618	0.0470972164182	-0.0254273487434	6.42399518656	0.32342635563	0.317206234961	0.0890121422165	0.314208264943	0.314094129136	0.0259876349341	-0.0155906356079	55.748046173
FOXC1	0.183250754	6.6542359444	6.8374866984	0.130490468855	0.0850347522107	0.0998784987799	0.0668005106541	0.0404045862693	0.0566277152856	-0.113352806561	106.987117765	0.654149500503	0.663465231898	0.0519087771859	0.62844997583	0.634609933956	0.0287221503923	-0.0608004106732	67.2734612222	0.504588571327	0.48650373574	0.0883801426831	0.593786481955	0.617151214624	0.236518783501	0.242424242424	0.922765850389	0.240132348361	0.238679850476	0.043078012772	0.237133490136	0.237382822837	0.0106626406624	-0.0088323498805	14.2993500723
NRF1	0.2133622169	6.468081	6.6814432169	0.0976296762001	0.0783429023548	0.0530917986238	0.174650803158	0.140113837004	0.0895187599616	0.0558692466012	300.0	0.638714114487	0.653538601848	0.0640444334477	0.636698911459	0.648856642733	0.0310443713081	-0.218579908256	120.336750989	0.273170649925	0.246383369533	0.0691197663946	0.299655847954	0.253516182264	0.148477346844	0.00757020757021	1.46167953159	0.339656209478	0.339680412949	0.0243209404282	0.346607243482	0.3437112376	0.0486222708047	0.0742115497857	74.6512742606
HNF4A	0.2292460529	4.6226812222	4.8519272751	0.105464882791	0.097495438775	0.0233001553328	0.143110590211	0.127681854688	0.0395065689088	0.0426299947775	300.0	0.700925915348	0.706692531252	0.0530797006293	0.647397515191	0.65966045196	0.0257377012376	-0.00270242856588	300.0	0.273191886551	0.259861576758	0.0718476740994	0.331289087831	0.27722568543	0.180095880695	0.022365855726	4.43256898981	0.305358634372	0.303893132516	0.0583214627182	0.301100977662	0.301198317715	0.0217577543853	-0.0207405509078	35.1105510816
LHX3	0.2294760397	5.8396682778	6.0691443175	0.0775516576341	0.065198326617	0.0452500418783	0.154156910986	0.126425183775	0.0851725187344	0.061698970144	300.0	0.500876782556	0.512045341602	0.0352263840213	0.626020130696	0.643015013449	0.073288147473	0.350249004043	300.0	0.425091701916	0.395916832297	0.149706564564	0.415537482287	0.391822821883	0.0800550916633	-0.0181818181818	0.359537741008	0.293062069001	0.291966681986	0.0426171114518	0.288896863573	0.289494978844	0.0179189878192	-0.00658221998722	33.4508508913
FOXL1	0.2431875291	6.5360874444	6.7792749735	0.208450793314	0.182173867575	0.105675516469	0.119654573782	0.105891803583	0.0618836890022	-0.00585073893388	297.801248951	0.651740426943	0.666346366128	0.0620276533823	0.640413750267	0.651581763005	0.0334160397088	-0.136314055734	84.866875079	0.282292911001	0.257201172704	0.157574607197	0.280991826116	0.254861366125	0.102502081557	-0.0541666666667	0.159462008846	0.170540299471	0.147817331526	0.133509063248	0.235965986884	0.196155190742	0.169152051759	0.0880725121842	10.7271126827
RUNX2	0.2524618492	4.7753810556	5.0278429048	0.143690754203	0.129313791442	0.0526591841634	0.0975811839263	0.0884650346026	0.0312899999672	-0.00922782319691	300.0	0.657817598551	0.669696010645	0.0264788918129	0.747126329776	0.753668221567	0.0514132725845	0.323923403618	300.0	0.480030882452	0.448525615458	0.11460048818	0.456624243797	0.443642616375	0.0493227959546	-0.0583448771228	1.8459799014	0.281269147868	0.28126218547	0.0279538004388	0.289436371795	0.284573952189	0.0727618875183	0.0122142116439	61.4207548456
FOXI1	0.2527243095	4.8473536111	5.1000779206	0.0989779907194	0.087768531644	0.039499757457	0.164269007715	0.142869723612	0.0738325702412	0.0278690714987	300.0	0.679451670305	0.688077073639	0.0525856654717	0.65286715123	0.664396190686	0.0292412194038	-0.272666600252	75.150496015	0.291510955434	0.259751716299	0.151682693915	0.273069391693	0.254342159744	0.0732956285752	-0.0278529980658	0.916765492073	0.312131829	0.313025745777	0.0175340660736	0.318184747272	0.316546229564	0.041244671934	0.0278391193105	70.678508579
FOXA2	0.2621107354	5.80296	6.0650707354	0.095140808952	0.0844900304704	0.0408388777254	0.165722885208	0.147337198785	0.0740734472691	0.0733784537373	300.0	0.656515158657	0.667240931201	0.0540199935093	0.656466769206	0.664780145738	0.0282274773685	-0.25507613257	95.582788098	0.302159099047	0.281047546275	0.0808723706203	0.331125617675	0.306369913753	0.168567027922	0.0170906718852	1.53595433409	0.336400745741	0.335740488753	0.017515422037	0.33904758178	0.338652309809	0.0403841907239	0.0174191169602	63.2693562714
HSF1	0.2691316561	6.99869	7.2678216561	0.151904134541	0.134275255542	0.0668867186381	0.0963215277494	0.0825687589375	0.0414748192654	-0.0300174666441	300.0	0.645899625486	0.658836708277	0.0266515433977	0.704814549369	0.711134576561	0.0550244881886	0.0320264462064	300.0	0.37135769091	0.355047861749	0.0705443445134	0.407963861641	0.373371871167	0.170101315672	0.00625	2.70505838112	0.322143364992	0.322111256866	0.0621488560352	0.319980858164	0.320480730744	0.0234603560723	-0.0285156806792	26.1847433243
E2F4	0.2733595026	8.0240553333	8.297414836	0.142884554825	0.126651335142	0.0568717138267	0.0963507548179	0.088575648383	0.0330546663629	-0.10611431295	300.0	0.634399679358	0.648807414706	0.0291751019458	0.723627554353	0.727565191025	0.0660505270456	0.154478669436	300.0	0.386198062359	0.371450017203	0.0604998879143	0.450428611597	0.408412518323	0.156772842436	0.0321147168803	12.6728932928	0.298780687304	0.29774975198	0.0366406834763	0.319262782594	0.300592078516	0.140421942501	0.0193002657975	76.8521849005
ZNF143	0.2803748095	6.154257	6.4346318095	0.184018200844	0.155169433857	0.06721639809	0.136174077616	0.120024142565	0.0394890892245	-0.0794217038331	300.0	0.657000496651	0.668630532203	0.0256341423024	0.740345252917	0.745975474559	0.050926710628	0.299685080899	300.0	0.337372497913	0.313954016495	0.103594668824	0.38814619754	0.340457568134	0.216152951202	0.0171717171717	1.83649200717	0.335601692847	0.335439348191	0.0207573291862	0.341348040119	0.339152660492	0.0554366403036	0.0445074321507	51.9777581664
FOXP1	0.2832819392	6.9324866111	7.2157685503	0.11672755597	0.0965591772472	0.0555983110201	0.0704979424746	0.0588280727112	0.0329883784347	-0.0559121520107	300.0	0.636503356975	0.65082097167	0.0600217723365	0.63627993097	0.645592763317	0.030893643942	-0.254853451614	211.341792771	0.273248682872	0.258386278562	0.059943531203	0.300683033574	0.274232892188	0.124775282094	0.0517531241572	5.63788460995	0.373680660552	0.37509425572	0.0672524628549	0.373656075387	0.374423782516	0.0264492969789	-0.0118860090786	149.732656642
FEV	0.287073381	6.4151153333	6.7021887143	0.180605841812	0.159772719673	0.0716216645054	0.113297848082	0.104115687874	0.0430077399619	-0.0267517871589	300.0	0.652498371311	0.659485941564	0.0672369758834	0.622054435512	0.63778642201	0.0330570038922	-0.306977221655	143.76493139	0.309643044241	0.287867430413	0.0900110248482	0.37536686267	0.313499463337	0.19782681922	0.00203977562468	3.29467522201	0.340000565485	0.339609452143	0.0276703775819	0.350034376511	0.343688077872	0.0847078265896	0.0397466543857	76.663506138
TFAP2A	0.3036580992	3.46334025	3.7669983492	0.150301582898	0.136861821265	0.0454942853811	0.224157639659	0.200846187825	0.077028590354	0.0454696376463	300.0	0.654417387015	0.667338837346	0.0249961952987	0.775468363898	0.780089423933	0.05341907172	0.420746483634	300.0	0.521520955647	0.505839515778	0.0555288412878	0.566887616315	0.520985855881	0.138779668008	0.000868189704189	8.92224940114	0.296346724533	0.29557697525	0.0330088025269	0.310472419921	0.299629826329	0.101517434298	0.0110680881747	80.9833450632
FOXQ1	0.3141935317	6.1010293889	6.4152229206	0.0857173929204	0.0760247814469	0.0414560864444	0.144418787393	0.121455641035	0.0716706204307	0.0128492764783	300.0	0.551134466152	0.561248968974	0.0324855865083	0.638659135724	0.652958191362	0.0625506041257	0.297702334424	300.0	0.207363620102	0.19731298969	0.0658181562155	0.277831785618	0.223680812005	0.205817254964	0.0573134328358	1.43325412466	0.330645444624	0.33034464632	0.0201361536046	0.334922579742	0.334518518488	0.0391502350277	0.0869533086355	83.8213878364
ELF5	0.3373030741	3.2673951111	3.6046981852	0.180678714702	0.159845180689	0.0732668905947	0.114578062684	0.105468754163	0.0450025131524	-0.0858346726362	300.0	0.642814390592	0.655513091091	0.0282027786544	0.703906156056	0.710546135316	0.053976019541	0.0656320194358	300.0	0.333636950068	0.282695667887	0.166974500092	0.281712683135	0.269349912074	0.0677476202464	-0.000551254984753	2.01421145718	0.287405712387	0.287962775434	0.0206969724432	0.295221312925	0.291070932931	0.070974566808	0.0135799224552	42.770437434
ZNF263	0.3405215608	6.3759042222	6.7164257831	0.151999171877	0.142624294117	0.0553560956648	0.104470419522	0.0994252622474	0.0317103865115	-0.106308976089	300.0	0.648501616749	0.6629554142	0.0265926934039	0.746535389473	0.751940503799	0.0580700576407	0.311169228659	300.0	0.458873359713	0.427909657911	0.120126412128	0.427645632833	0.414809765679	0.0483523015339	-0.0377860134949	21.4380467419	0.348624008559	0.339023124818	0.0990194509626	0.33543106077	0.33476020056	0.0364533719511	-0.0131285230428	300.0
E2F3	0.3468039153	7.6233014444	7.9701053598	0.150773224833	0.132388815606	0.0612373202898	0.103182236552	0.0937371530133	0.0379764465943	-0.096605629075	300.0	0.639852843673	0.654119326753	0.0289069317959	0.726243139007	0.730610361098	0.0637145224593	0.164163695858	300.0	0.339283635727	0.322996524717	0.0654287617435	0.400003159424	0.346009792719	0.160992172239	0.00744138795854	14.6678270299	0.308543495563	0.307359838353	0.0379810660173	0.32795622625	0.311900291972	0.12385363577	0.00561247610295	94.9924664253
PAX4	0.3612699048	4.8246142222	5.185884127	0.151433721556	0.126180778542	0.0789154841178	0.0899564760715	0.0761650618819	0.0456582782352	-0.158149098399	300.0	0.653181408579	0.665575165122	0.0258018550936	0.70362923303	0.710159049998	0.0511905008562	0.00522915723442	300.0	0.400978509571	0.376631646906	0.143491162452	0.383818302942	0.367841393301	0.069500256619	-0.0623985336476	1.50051308569	0.144838688934	0.118914241616	0.130443275948	0.221094601056	0.188561583752	0.159106896073	0.128602783226	5.59318136463
