FACTOR	EXPR_FOLDCHANGE	EXPR_H1hesc	EXPR_K562	Cuellar_95_H1hesc_protection_mean	Cuellar_95_H1hesc_protection_median	Cuellar_95_H1hesc_protection_std	Cuellar_95_K562_protection_mean	Cuellar_95_K562_protection_median	Cuellar_95_K562_protection_std	Cuellar_95_protection_ks_stat	Cuellar_95_protection_ks_pvalue	Cuellar_95_H1hesc_tc_mean	Cuellar_95_H1hesc_tc_median	Cuellar_95_H1hesc_tc_std	Cuellar_95_K562_tc_mean	Cuellar_95_K562_tc_median	Cuellar_95_K562_tc_std	Cuellar_95_tc_ks_stat	Cuellar_95_tc_ks_pvalue	Cuellar_95_H1hesc_fos_mean	Cuellar_95_H1hesc_fos_median	Cuellar_95_H1hesc_fos_std	Cuellar_95_K562_fos_mean	Cuellar_95_K562_fos_median	Cuellar_95_K562_fos_std	Cuellar_95_fos_ks_stat	Cuellar_95_fos_ks_pvalue	Cuellar_95_H1hesc_flr_mean	Cuellar_95_H1hesc_flr_median	Cuellar_95_H1hesc_flr_std	Cuellar_95_K562_flr_mean	Cuellar_95_K562_flr_median	Cuellar_95_K562_flr_std	Cuellar_95_flr_ks_stat	Cuellar_95_flr_ks_pvalue
NR2F1	0.0013346402	5.3702576667	5.3715923069	0.116216725696	0.10154185734	0.044336745942	0.1827930316	0.152145286694	0.0825826375121	0.000987852989792	47.9203956347	0.654851513352	0.666110457463	0.0507469936961	0.630468518303	0.637997014273	0.0288017809989	-0.159789413704	186.57224407	0.199709236661	0.196345365447	0.024392817876	0.229042855962	0.21988146442	0.0573479434761	0.00486314034701	112.300536301	0.302529609784	0.300943614977	0.0501842906058	0.29983821036	0.29964081997	0.0237330825081	-0.0200120318494	12.3977453038
SOX17	0.009083373	6.3657267222	6.3748100952	0.190086749416	0.164017890521	0.102739807678	0.120552841526	0.106960324957	0.0637179431397	-0.256027540047	77.8911981109	0.535120226797	0.542852363621	0.0354879894221	0.626099713011	0.640429593914	0.0632846173076	0.143489911915	300.0	0.535631475747	0.532766979092	0.0238563639301	0.563296513761	0.556764399641	0.0501659861723	0.0268225147987	300.0	0.310830701155	0.308097252537	0.053047958062	0.306441992734	0.306319010212	0.0232435870674	-0.0195694763584	42.3468664979
NKX2-5	0.0132755053	5.8370343889	5.8503098942	0.175482333621	0.152233416776	0.0693528701225	0.132494336567	0.119404040276	0.039525674976	-0.155454405884	58.2211477001	0.52356432074	0.532767648682	0.0342658622591	0.642640607447	0.655446870591	0.0589847369477	0.244913809294	300.0	0.347532357763	0.34430533861	0.0247277375259	0.378570261366	0.370317401358	0.0580324641827	0.0270350931357	300.0	0.29060590641	0.289555788418	0.0415152766257	0.287626616033	0.287684171859	0.0239675243082	-0.0177925820215	35.5750050587
HLF	0.0136273545	3.2289502222	3.2425775767	0.292230638683	0.247731403159	0.133846571393	0.192687181427	0.159759215722	0.0972045483199	-0.0885444848878	29.3618813706	0.492821849181	0.505467296607	0.0431120288244	0.615642052413	0.638809072368	0.0849027650057	0.165248521582	244.290967434	0.329697859453	0.321265818281	0.0417921528623	0.393457965635	0.364593485064	0.111355888668	0.0247988014033	61.5918425509	0.288383956162	0.278210089089	0.100716729702	0.274209851071	0.274891869435	0.0347107681964	-0.0226281341217	5.78984703081
HNF1A	0.0615635265	4.7222006111	4.7837641376	0.224046154183	0.198165764009	0.0888486068646	0.162645597857	0.150722395699	0.0541689840274	-0.0152931620972	37.6883042686	0.534829390712	0.546253118331	0.0357212181643	0.642790359756	0.655421491501	0.0621931022994	0.223200962323	300.0	0.219838028886	0.217056545339	0.0219942262706	0.245092801588	0.238796745922	0.04676201648	0.0193400240632	76.7746500524	0.340158387783	0.342065815767	0.0270082454325	0.351961784451	0.348868122084	0.05471421543	0.086467414459	23.7260684269
NR2E3	0.0628757619	4.0700125556	4.1328883175	0.162552246847	0.124977541491	0.099595109036	0.0897507488418	0.0694844507163	0.0389296539043	-0.0772940576629	18.9548858447	0.663172431615	0.673096268875	0.0245851644623	0.746020243785	0.752012095643	0.044659624641	0.202544652489	284.894070525	0.345884459372	0.342662475115	0.0284963790553	0.38307933499	0.374281758718	0.0776101957665	0.0391886725058	66.0096925776	0.338966336808	0.335434756835	0.0550723533103	0.337520517423	0.334887036573	0.0311771836709	-0.0289096006193	6.40682221388
PAX2	0.0664314656	5.2315701111	5.2980015767	0.17736308622	0.146199203241	0.110051530017	0.109205567412	0.0976103467827	0.0541831437781	-0.292620612759	22.282322717	0.511584342049	0.519263607554	0.0427929552526	0.609866488784	0.632105457238	0.0906825677848	0.079293973575	300.0	0.237303766887	0.230681169699	0.0342144078471	0.283298926563	0.26405151018	0.0812013149271	0.0365941678115	148.051669378	0.295189837954	0.295658566151	0.0306815475004	0.309457305856	0.299473489707	0.0981328180001	0.0244335021734	23.1809491056
PAX5	0.0677025556	4.4629486667	4.5306512222	0.119847564521	0.111154235074	0.0536684542115	0.0755991973571	0.0715618794311	0.0236820956737	-0.0363710488141	225.43696706	0.630284353998	0.646927672078	0.0684203410535	0.57633575853	0.582811556286	0.037108552695	-0.0374299213915	300.0	0.434635781511	0.418796337552	0.0733657002986	0.39837560341	0.392682336183	0.0303009148878	-0.0154485529772	300.0	0.290710920889	0.288182505303	0.0703713122628	0.287016774868	0.286773103207	0.027748826459	-0.024261450994	45.6542203801
RXRA	0.0741517989	6.7146771111	6.7888289101	0.263410611111	0.233557887485	0.0891814160519	0.195629237622	0.179630040674	0.0479544923847	-0.0932484674806	132.497670839	0.675475655582	0.682809206421	0.0481987352753	0.659193864752	0.669906865469	0.0273692181685	-0.485518895457	90.1220339789	0.317629228868	0.314978640688	0.0192109075834	0.340724588866	0.333997407112	0.0440063185505	0.0166876399341	300.0	0.307563709839	0.306073004315	0.0477924236562	0.304318908357	0.304155530035	0.0216593797161	-0.016411205052	59.954037574
HINFP	0.0912427619	7.6395064444	7.7307492063	0.211906768904	0.164896069378	0.128030232428	0.117838429617	0.095594995973	0.0557952134947	-0.0679091351165	26.7323210374	0.523064121126	0.528373329622	0.0383069891534	0.614610566445	0.631810214759	0.0801126188446	0.0615229452563	200.074958953	0.322576133935	0.315838761647	0.0429278467705	0.384357177219	0.361960261742	0.112636649582	0.006879998383	67.5898421484	0.304481753794	0.304727535729	0.0277339236482	0.313520606798	0.308622972268	0.0715564334935	0.034897964275	13.1485549631
MYOG	0.0953743757	5.0492238889	5.1445982646	0.189512512428	0.184521357537	0.0405930356069	0.291355821414	0.278374150075	0.092263864144	0.014852454865	300.0	0.717833179627	0.71958007962	0.0898260676331	0.606856565164	0.629476578338	0.0373653593087	-0.076026965741	300.0	0.31484920431	0.307053853867	0.035224588822	0.392468450499	0.367306036757	0.103285451713	0.117190616614	300.0	0.350015090784	0.348946239313	0.0439138562578	0.382685680723	0.35330111362	0.158673598977	0.0322112266105	85.1718813796
NKX3-2	0.1025526878	5.7578586667	5.8604113545	0.140237328216	0.107917482068	0.0832673409891	0.0906145779035	0.0747656333929	0.038457572207	-0.121196856009	33.0519155437	0.520977638859	0.531907169265	0.0368248722155	0.643188486946	0.657853206969	0.0639173060548	0.246909448432	300.0	0.337351162304	0.333849943215	0.0255561241958	0.369122152399	0.360032950551	0.0609523519733	0.0201433431653	135.112427595	0.313156962948	0.31072318031	0.050620362637	0.309483936029	0.309170298522	0.0306586754054	-0.0284616922718	12.4522202008
EBF1	0.114694918	3.7254591667	3.8401540847	0.248563546913	0.221823623039	0.0891942134426	0.181949872449	0.170364338259	0.0410147790583	-0.120566022163	236.291135428	0.668327368181	0.677565045506	0.0255407899619	0.748120457441	0.753935311007	0.0406013417115	0.220523957336	300.0	0.365065834773	0.356337799224	0.0601603458354	0.335295673798	0.331297498171	0.0270103884676	-0.0133380258219	300.0	0.271190628154	0.269869638124	0.0410380557752	0.268169750128	0.267986364119	0.0249021504942	-0.0409770913343	78.2586750964
HNF1B	0.1372934497	3.1828106667	3.3201041164	0.211593879904	0.16538919651	0.132531229175	0.122130084436	0.0995344225758	0.0642127411706	-0.078669893733	20.7813999988	0.555723354513	0.565764894613	0.0332633271695	0.642993878321	0.657093603379	0.0595528381491	0.207541410545	247.965781235	0.30819310002	0.303174357906	0.0340885601186	0.344823861692	0.336352696297	0.0719575108283	0.0155450379985	61.3420179094	0.289287077085	0.28640645226	0.0644174135699	0.286859608771	0.285291762758	0.0405513110435	-0.0440550702708	3.48494285525
ESR1	0.1494903069	3.9774695556	4.1269598624	0.139958491767	0.12342911722	0.0934250010259	0.0777255208068	0.0615381396371	0.050150500104	-0.202916933206	34.1477802746	0.669852845193	0.678107546437	0.0529116658996	0.653774400821	0.66706935309	0.0282790343162	-0.477843705627	23.7338404262	0.260419070631	0.258131745884	0.018705939236	0.28288263791	0.278093115871	0.0437293427512	0.0356634883773	153.626205465	0.290126932909	0.289901186446	0.0447366238225	0.289278223837	0.289466161881	0.0262166383965	-0.0380571050512	10.6962312262
NR2C2	0.1552944868	7.6477857778	7.8030802646	0.198055957115	0.164139700353	0.0997196443302	0.130147947268	0.117157406985	0.055272462199	-0.203709904675	247.441796399	0.690318848726	0.695747412501	0.0556214619264	0.650637879935	0.664471876642	0.0297899533853	-0.297471020836	300.0	0.313873822953	0.309661395533	0.0254481498982	0.344276611614	0.333339988823	0.0591552377337	0.00488217195077	300.0	0.318873781317	0.31704051714	0.0552814878734	0.314248698613	0.314077484571	0.0218087614609	-0.00334366243017	136.198705686
FOXC1	0.183250754	6.6542359444	6.8374866984	0.204384138514	0.139071170794	0.157077342781	0.0961028054075	0.0476459615405	0.0880192030155	-0.11545367812	7.02624735628	0.456773521448	0.463377190797	0.0327051861107	0.637859493188	0.649227102706	0.0600321765796	0.319709626203	234.317711147	0.545156517976	0.541187634636	0.043730760093	0.603526912545	0.592739014349	0.0888389833163	0.0705967143784	51.0832354922	0.237362442598	0.237684001549	0.0462654383553	0.234900002835	0.235254049469	0.0179513085102	-0.0315851544517	3.24426864281
NRF1	0.2133622169	6.468081	6.6814432169	0.208455894541	0.167087418582	0.115380235661	0.110576709544	0.0944975307645	0.0506031339786	-0.0233214648528	61.2933835184	0.507010809589	0.51937468505	0.0376850948663	0.630877140503	0.649604416371	0.0709082506296	0.22758611451	300.0	0.27772651362	0.274815622651	0.0202020227192	0.305778688836	0.298567126933	0.0486441383679	0.058611985934	192.262687123	0.317017994074	0.317083566263	0.0259602212345	0.325227607109	0.322177478556	0.0651902263644	0.0613387991041	41.3389108312
HNF4A	0.2292460529	4.6226812222	4.8519272751	0.195016206004	0.175932509431	0.0613287421321	0.141990818779	0.13284337381	0.0302243562685	-0.0433326122316	149.327880345	0.667546811277	0.676836034104	0.0231230176341	0.767884175202	0.773814682004	0.0424395785691	0.300139818959	300.0	0.284193654386	0.281265510115	0.0190470142033	0.307679078176	0.301364870982	0.0431765553048	0.0278524181404	300.0	0.301366234702	0.300980974445	0.022883497541	0.305587447271	0.303984772591	0.0527131856334	0.000401849998899	71.5757556531
LHX3	0.2294760397	5.8396682778	6.0691443175	0.152452582732	0.118851085773	0.0976688282537	0.0793094429457	0.0647355624692	0.0471291820204	-0.0295258577027	32.0271027804	0.46973361937	0.481705168736	0.0392339137129	0.632825475642	0.652084738665	0.06925003712	0.29254645927	299.616126861	0.308969587669	0.305984112536	0.02257265203	0.338431217466	0.331275427176	0.0549357000947	0.033070427759	69.9865190698	0.290310293525	0.288675817794	0.0606334498844	0.284910852638	0.288136538193	0.036571676137	-0.00119748421371	8.93997093112
FOXL1	0.2431875291	6.5360874444	6.7792749735	0.121008443435	0.107200220982	0.071084471805	0.223873795175	0.188591714566	0.120557251365	0.0228486778332	29.619888027	0.653228561543	0.667179565821	0.0560201841752	0.622812815558	0.632498839153	0.0306985961047	-0.0764884013913	131.207237417	0.431889430293	0.42934330238	0.0233207838363	0.455906430522	0.450574279181	0.0367853907965	0.0819817259311	96.8007224363	0.0962421237409	0.088188755771	0.0619196061691	0.296052930683	0.212666225215	0.297682765935	0.6	1.71444242683
RUNX2	0.2524618492	4.7753810556	5.0278429048	0.203892896029	0.182655491369	0.0841691514261	0.132872292203	0.12289322677	0.0425872335564	-0.0448789186095	146.66992108	0.700166605033	0.708352799195	0.0482476499743	0.659767578863	0.670538238796	0.0277083078328	-0.198729236087	300.0	0.45642618236	0.453382872673	0.0193944080493	0.482078290913	0.475975801512	0.0435522686997	0.0635179855866	300.0	0.298808773545	0.29908779249	0.023350761681	0.304267069613	0.302692708222	0.0508792380933	0.019955319282	87.8926275253
FOXI1	0.2527243095	4.8473536111	5.1000779206	0.176462145503	0.149713505203	0.0858665465027	0.106450551972	0.0929129558871	0.0433285496128	-0.00988803183009	85.1271035398	0.70033147072	0.708525970508	0.0480284289899	0.661548887569	0.672381512894	0.0279824886571	-0.220681897946	152.648396779	0.392215629148	0.390113574971	0.0188538768098	0.412179662192	0.407868460029	0.0350720536694	0.0632191841018	179.265524362	0.308996000328	0.311097959902	0.0271718551462	0.319966577757	0.31650407496	0.0610513484501	0.0471745102595	35.980315977
FOXA2	0.2621107354	5.80296	6.0650707354	0.0916915111321	0.0839214497373	0.0418465526262	0.163100144619	0.143573196521	0.0759363474387	0.0386267961521	104.275841409	0.507279002639	0.517632005979	0.0336215318636	0.633360032684	0.647425343795	0.0599312799075	0.267219898185	300.0	0.270786759791	0.268335197464	0.0174936588036	0.292683811707	0.287829192314	0.0404251836264	0.0404690214182	179.561274976	0.332757836591	0.33239100879	0.0495207128269	0.3325828062	0.331378753029	0.022603904352	-0.0303018478592	14.2559389665
HSF1	0.2691316561	6.99869	7.2678216561	0.173644302812	0.154323517309	0.0835333569539	0.106387169255	0.093858230822	0.0462233866974	-0.0608267960829	97.5322315581	0.55301375718	0.561322512583	0.0334733433257	0.637761011151	0.652302544896	0.0626085133533	0.148118541091	300.0	0.190632587948	0.188543336358	0.0138574490997	0.207611986232	0.203099519787	0.0332270574879	0.0146912662245	300.0	0.321163303664	0.321031808175	0.056629770882	0.319807235312	0.320007732091	0.0255814678038	-0.0242261460759	32.512052507
E2F4	0.2733595026	8.0240553333	8.297414836	0.228141125079	0.205716965589	0.0926543933544	0.150778611245	0.141037474384	0.0481309516709	-0.132719250874	300.0	0.71092430151	0.713944316959	0.0588122642612	0.636250579696	0.648779274892	0.0295855161655	-0.00786320270606	300.0	0.4189819781	0.415286607036	0.0227244878812	0.448497427274	0.438094740593	0.0524524095957	0.00894766063486	300.0	0.330670906663	0.326669749513	0.0696040611212	0.324008208145	0.323960935962	0.0227239439611	-0.0100789318084	114.573071939
ZNF143	0.2803748095	6.154257	6.4346318095	0.228104515322	0.199518151476	0.090180914462	0.168392710144	0.148808301408	0.0569515616027	-0.159570475498	38.943397533	0.674648119606	0.681154159348	0.048234007885	0.659217519956	0.670558576988	0.0262230216951	-0.470827043185	40.6611838537	0.211636885038	0.208484440366	0.0236378900665	0.237661557705	0.230626987682	0.0512510636293	0.0292248157944	226.124762207	0.292373723197	0.292482309392	0.0205953321866	0.298089331861	0.296078889179	0.0553660559154	0.0190370116518	40.4151245781
FOXP1	0.2832819392	6.9324866111	7.2157685503	0.15883500708	0.13230162822	0.0800822302293	0.0934051029572	0.0792675173428	0.0443718086386	-0.0574543000721	210.662996421	0.646343604278	0.659289632269	0.0550142085886	0.633797705771	0.643939477062	0.0318582725613	-0.261396436192	272.810474198	0.334802746358	0.331863280823	0.0191121216952	0.357895657964	0.352188806081	0.0380096662996	0.0660811524374	300.0	0.364587804394	0.371860831291	0.0343622477607	0.37464186026	0.379009840829	0.0639945839223	0.0190789502096	75.4393977728
FEV	0.287073381	6.4151153333	6.7021887143	0.111254631799	0.101889936826	0.0398517115051	0.181512876722	0.161812548559	0.0740020169016	0.00968614091564	234.94411019	0.629885143752	0.647132622665	0.070439590823	0.580981472553	0.588889881874	0.0382070342084	-0.0606048740168	300.0	0.240761205597	0.23633890056	0.023346608689	0.269373818353	0.258760264524	0.0539451280597	0.0116976465622	300.0	0.340154562012	0.339794818434	0.0305239553001	0.347758669873	0.343248082929	0.0707990754959	0.00771229148897	50.4746433069
TFAP2A	0.3036580992	3.46334025	3.7669983492	0.226226077126	0.199723286647	0.0935527081815	0.147107602812	0.13511884126	0.0499669791154	-0.0199171028796	300.0	0.664823689184	0.675171004053	0.0253760092585	0.769066233652	0.773522862948	0.0457109305512	0.304576149458	300.0	0.278661665047	0.276369504326	0.0147322871197	0.296935331223	0.291192207796	0.0345161648298	0.0293196886608	300.0	0.295591028039	0.295319672994	0.0239474510786	0.303209380701	0.299734601054	0.0604764963829	0.0342053137835	263.837567602
FOXQ1	0.3141935317	6.1010293889	6.4152229206	0.169718996688	0.142038188929	0.0921507603444	0.103614852494	0.0869241160835	0.050302130547	-0.0875574174317	35.5216256836	0.514506238778	0.525528824478	0.0341068551214	0.642303517675	0.655992194592	0.0597409181931	0.283632559511	300.0	0.483666032864	0.478017611116	0.0345645282257	0.524111996022	0.515971657543	0.0724602061686	0.0204141595057	88.2064997491	0.330387303397	0.328797883595	0.034679371102	0.33539498993	0.334854091047	0.047852614733	0.0610170082893	22.1868573128
ELF5	0.3373030741	3.2673951111	3.6046981852	0.178606419512	0.158408323281	0.0737290539459	0.11158523702	0.101245884124	0.0410323883756	-0.0581928740888	105.86416671	0.657068781667	0.666138134977	0.0536142522501	0.653864206144	0.665041251315	0.0308421856549	-0.408162237108	80.3162878625	0.275974695467	0.273067695886	0.0212595379325	0.300241089055	0.294539001868	0.0424456045289	0.0350133056774	288.4379031	0.288163757367	0.28636550517	0.0566551291543	0.283147843154	0.283160896803	0.0278619150067	-0.00518959421681	31.7839713553
ZNF263	0.3405215608	6.3759042222	6.7164257831	0.151901955141	0.140796740409	0.0595305236018	0.102092654386	0.0975680033014	0.0296993849212	-0.121886996119	300.0	0.648745582102	0.660949136934	0.0275616348298	0.73823736542	0.743684069963	0.0523467573349	0.181516203027	300.0	0.413713424548	0.410601005767	0.0183535137869	0.438124160313	0.430735120392	0.0424810675533	0.0397194034678	300.0	0.32791725998	0.324249909099	0.0668669997364	0.320996335304	0.320692393481	0.0263740246558	-0.00210197371455	300.0
E2F3	0.3468039153	7.6233014444	7.9701053598	0.234916860528	0.209795273618	0.0958454848774	0.15696621312	0.146672897428	0.0497639223934	-0.131427425716	300.0	0.714287526999	0.718184544714	0.0565762941755	0.64246548176	0.654471046593	0.0299089712489	-0.0183174347421	300.0	0.36574658735	0.354314719221	0.0604671382753	0.333803025984	0.329309941205	0.0264999900379	-0.00617551126458	300.0	0.307648562441	0.307148736883	0.0259494362464	0.315737836547	0.31085507527	0.0690628478213	0.000282570050952	232.945714861
PAX4	0.3612699048	4.8246142222	5.185884127	0.201001691718	0.169610999838	0.10833627781	0.118196729891	0.101415047632	0.0599092297612	-0.194800577735	87.6316006444	0.639877654552	0.65275198845	0.054128622041	0.625032805814	0.633683074203	0.0298682397061	-0.211387755626	300.0	0.426647118822	0.423826511493	0.017138331867	0.450205231496	0.444744756779	0.0356679934299	0.0620933463721	300.0	0.161505040857	0.101475374628	0.143372304325	0.193012960348	0.141892476646	0.204260369477	0.0675925925926	0.0486494792136
ESRRA	0.3644815	7.2754227222	7.6399042222	0.249275054587	0.226887492265	0.0840165595688	0.17878236403	0.167552738389	0.0435476343765	-0.101709487032	80.5212145754	0.513584982532	0.522168692589	0.0332665855887	0.634851151725	0.647401293702	0.0571647675589	0.273548535259	300.0	0.318460577287	0.315615921548	0.0225175780941	0.344819099444	0.338348189728	0.0491494366188	0.0286135544299	300.0	0.28630983497	0.284905390015	0.0460551623179	0.282579611642	0.282393601002	0.0197380703109	-0.00618377250704	44.6173781229
T	0.3738660185	5.3688017222	5.7426677407	0.101761278857	0.0824119739437	0.0611297526191	0.210397855096	0.16330409852	0.121757685892	0.0531545693859	54.2040619276	0.543293016985	0.55283548134	0.0333105332092	0.646299222361	0.65890200346	0.0602407067349	0.229402015471	300.0	0.354585230436	0.350127686438	0.0287098731114	0.397166443751	0.387034187029	0.0706545970232	0.0761899471863	185.864105675	0.27848820899	0.277289637596	0.0450399501484	0.275338475015	0.274910864168	0.0240829872911	-0.0167327836411	14.9069307227
EN1	0.419525881	5.5023358333	5.9218617143	0.180538463849	0.161784960914	0.0526222837259	0.257403454461	0.221057021528	0.0977805799376	0.00292963270391	48.0178387685	0.50078111559	0.510014002941	0.0355430045767	0.645112025385	0.660557216833	0.0604606856142	0.288311665539	300.0	0.230201034741	0.226605259482	0.0239214349839	0.261148007599	0.253863777571	0.0548622064269	0.0422761831673	150.018425222	0.26797030249	0.2678881146	0.0231091290372	0.271679271347	0.271580845123	0.0478933480813	0.00380068912903	19.5711214112
FOXD1	0.4319428095	4.8520043333	5.2839471429	0.284673826813	0.257602160914	0.129939879763	0.177925188596	0.166657263643	0.0668311816928	-0.0495683942725	55.1007955148	0.512348289564	0.52354925515	0.0353014254326	0.645962114787	0.661270583083	0.0611241413643	0.287487764929	300.0	0.376260949608	0.37211437892	0.0350195894092	0.420284836025	0.411530800862	0.0778996411259	0.0569468093358	118.627845029	0.276902295969	0.276593030816	0.0346593428567	0.283778478769	0.282860686701	0.0508472308567	0.0729478471531	32.7902735665
HLTF	0.4444497063	8.3729281667	8.817377873	0.221848739046	0.195617271227	0.0910999255916	0.140944498457	0.132454098871	0.0414796010602	-0.0308928143807	181.406712966	0.670386711958	0.681133398412	0.0264810808556	0.766014685387	0.772131678765	0.0453922360413	0.281972537825	300.0	0.345283166225	0.340748012674	0.0272781453489	0.383335711437	0.369698160871	0.0680958800608	0.0339636999098	300.0	0.303690512831	0.303224790814	0.0228872407865	0.308006851996	0.306681062469	0.0509286128663	0.0155306368149	107.23706894
MAX	0.460274119	6.1784626111	6.6387367302	0.104202609097	0.093805842185	0.0435532561645	0.178349773879	0.150553677552	0.0863291864929	0.0383935754754	89.0723744485	0.544418214559	0.557197709049	0.0387582952745	0.634405108798	0.649545002531	0.0648961350979	0.177050860426	300.0	0.294932560696	0.290875090456	0.0236577561682	0.324306286123	0.317513437239	0.0512923172107	0.0518308770721	172.29081547	0.309586894832	0.310021184422	0.037238975075	0.317692061009	0.314361826747	0.0659965591941	0.0216945105019	22.6303765622
CDX2	0.4654728386	5.6034792778	6.0689521164	0.167170446771	0.135242133108	0.0986178723985	0.0982416718545	0.0749570327699	0.0707526389938	-0.0487051223306	38.259967103	0.651411871474	0.664915978103	0.0552287886155	0.626960746774	0.635841289799	0.0310632706716	-0.132783489329	133.070311068	0.337663981996	0.334403748007	0.0234682269063	0.366259156096	0.360442547931	0.04647031358	0.0664962373825	116.342441857	0.290328884659	0.290632778861	0.0307389729719	0.29660630587	0.295062549315	0.0588092422871	0.0106145182942	13.3529284913
FOXO3	0.5266289947	5.4082502222	5.9348792169	0.187164896493	0.160835380311	0.10851446376	0.104089086358	0.0912390722725	0.0527188992548	-0.12282280323	57.0765018947	0.639890799344	0.65168045558	0.0515900841115	0.63931836745	0.648357374032	0.0292248024432	-0.344436032473	100.219267935	0.262047651013	0.258354570911	0.0249252367859	0.292737798615	0.286087971401	0.0555631913448	0.0493016251242	216.154056841	0.303128545258	0.303002657396	0.0283168070807	0.307705543781	0.30700390462	0.0510268813535	0.0309197051797	39.9030056276
THAP1	0.5344718069	5.8000158333	6.3344876402	0.107943120839	0.0912574305308	0.0565156541995	0.0679071179449	0.0612089039904	0.0321717289419	-0.202760669572	209.724026873	0.651182566375	0.661113119685	0.0511494967209	0.65036060859	0.657696315059	0.0298118818706	-0.410936759811	290.391950302	0.372687720421	0.369560605018	0.0229777543771	0.401843349432	0.395234203694	0.0494902863677	0.0511796264455	300.0	0.301706022862	0.301473068262	0.0247896395114	0.307002960487	0.305798654323	0.0446903989966	0.0388146809317	220.133577137
SREBF1	0.6178158188	7.1390808056	7.7568966243	0.234172742649	0.204076007693	0.101502303261	0.157028912914	0.140138678195	0.0503616575009	-0.108755790075	68.6460332611	0.653772928157	0.66799206116	0.0566953856285	0.613392432387	0.621704566873	0.0315454546259	-0.00614388820881	300.0	0.420587859416	0.417067618493	0.0232714089116	0.456027139773	0.446206641454	0.0584622920893	0.0726108298819	300.0	0.23915337601	0.236404977999	0.0580146128606	0.234335267521	0.234360516538	0.025560826911	-0.0292150948623	24.5919957246
GFI1	0.6229520794	4.7750645556	5.3980166349	0.233757968896	0.210268645966	0.136249938058	0.102844232339	0.0777675226755	0.063188894482	-0.0785750481271	79.3119284413	0.660837606018	0.67253365617	0.0751674216195	0.632293868503	0.656370449407	0.0346520974547	-0.454604970688	34.8210695275	0.3247521879	0.320725344818	0.0222743583647	0.370562662041	0.355599858823	0.0646333419865	0.133110452011	300.0	0.313899288693	0.31476357686	0.0338601345298	0.330648466565	0.320754517602	0.098082623633	0.0813062903842	62.2782732823
GATA4	0.633933381	5.2971232222	5.9310566032	0.143693127453	0.126620812985	0.0912341711419	0.0706206210089	0.057788489794	0.0503870588702	-0.0730144337623	43.7123393951	0.539113487482	0.549196572037	0.032159053258	0.628725082416	0.645073142724	0.0667260504623	0.168359213726	300.0	0.244286859123	0.24132668143	0.0217018942142	0.287385445698	0.278237354746	0.0541471136914	0.156517353095	300.0	0.303275622613	0.302666499256	0.0230344006149	0.3117120372	0.308783619607	0.0635410607175	0.0728609960144	48.5810992457
ZBTB33	0.648920373	7.0321475	7.681067873	0.191621535508	0.180577060412	0.0499034057092	0.285058149867	0.260418034724	0.099881267588	0.00259557168631	175.975580038	0.704224474067	0.707922016113	0.0634186615093	0.627882501007	0.63843086003	0.0311033500247	-0.0466085184162	300.0	0.341329551924	0.33579768466	0.0317621781329	0.386932937935	0.367950953105	0.0804268631831	0.00193575090281	288.928463437	0.312164404842	0.311692239744	0.0316600785818	0.32828480637	0.315329526173	0.114661727716	0.0289671573316	61.7316397626
FOSL1	0.7027668783	5.9053088889	6.6080757672	0.101594559673	0.0867491872702	0.0480972919213	0.195122970351	0.175313146928	0.0852099224761	0.0810880611917	110.987009382	0.584532998503	0.592385190578	0.0298535450842	0.648946658132	0.659558999665	0.0506761473233	0.114337569837	300.0	0.296030358434	0.292611500703	0.0265709702508	0.339754272301	0.332437076388	0.059575221659	0.106164973174	300.0	0.293426181222	0.292867750195	0.0261293709545	0.299915587967	0.299335702882	0.039489581428	0.0990511020491	158.820546866
FOXA1	0.7202825794	5.2266942778	5.9469768571	0.0886409996376	0.0799489202223	0.0404223704331	0.160278842298	0.139294764654	0.0786493061959	0.0706064710829	124.740289543	0.657090011255	0.669716446687	0.0526664172867	0.637254531618	0.646744484667	0.0289797263852	-0.142257292743	269.598508469	0.269587965698	0.267107889216	0.0181444599345	0.294873488179	0.289778465437	0.0416175408255	0.0836907841	266.76404211	0.316553459893	0.3185600436	0.0257211163562	0.325206692875	0.325576832899	0.0551539857712	0.10337181362	72.9669437235
FOXF2	0.7380687725	5.0133983333	5.7514671058	0.109406987026	0.101927316465	0.0362358678988	0.184251796253	0.160375115357	0.084833552533	0.00331790978988	70.3085232557	0.509061003606	0.520193917196	0.0364566490863	0.639286527709	0.654611498059	0.0654839756623	0.279623608004	300.0	0.26967517033	0.266638793031	0.0176096687832	0.294978191181	0.290041511718	0.0404991781393	0.100921252351	178.085061042	0.286268839356	0.286968475447	0.0248724769676	0.294703846991	0.291870527666	0.0637277135537	0.0365203761755	23.1200781381
ELK1	0.7458734788	7.0989505	7.8448239788	0.212193119744	0.18495664294	0.102942620586	0.115681066281	0.10002718411	0.0536858137154	-0.0175387874468	223.389563853	0.604843883894	0.613661617006	0.0746576599571	0.582809881341	0.587079824573	0.0374476726931	-0.268516622837	263.982551763	0.327620386642	0.321959070889	0.0285860720425	0.368260088942	0.352399784422	0.0695333944747	0.0135340835851	300.0	0.304203852447	0.303428349034	0.0344741842272	0.312373031464	0.307493735257	0.094109940014	0.0118957439188	54.044294615
