FACTOR	EXPR_FOLDCHANGE	EXPR_H1hesc	EXPR_K562	HINTBCN_H1hesc_protection_mean	HINTBCN_H1hesc_protection_median	HINTBCN_H1hesc_protection_std	HINTBCN_K562_protection_mean	HINTBCN_K562_protection_median	HINTBCN_K562_protection_std	HINTBCN_protection_ks_stat	HINTBCN_protection_ks_pvalue	HINTBCN_H1hesc_tc_mean	HINTBCN_H1hesc_tc_median	HINTBCN_H1hesc_tc_std	HINTBCN_K562_tc_mean	HINTBCN_K562_tc_median	HINTBCN_K562_tc_std	HINTBCN_tc_ks_stat	HINTBCN_tc_ks_pvalue	HINTBCN_H1hesc_fos_mean	HINTBCN_H1hesc_fos_median	HINTBCN_H1hesc_fos_std	HINTBCN_K562_fos_mean	HINTBCN_K562_fos_median	HINTBCN_K562_fos_std	HINTBCN_fos_ks_stat	HINTBCN_fos_ks_pvalue	HINTBCN_H1hesc_flr_mean	HINTBCN_H1hesc_flr_median	HINTBCN_H1hesc_flr_std	HINTBCN_K562_flr_mean	HINTBCN_K562_flr_median	HINTBCN_K562_flr_std	HINTBCN_flr_ks_stat	HINTBCN_flr_ks_pvalue
HLTF	0.4444497063	8.3729281667	8.817377873	0.0537538022551	0.0410678713845	0.0527697374898	0.0831091562344	0.0659417972981	0.0763894084652	0.0131124532613	151.702735737	0.593033788616	0.598914827266	0.0427288076359	0.585639702466	0.593368615002	0.0268024287837	-0.382541610984	6.81058793215	0.547693526088	0.544868439646	0.0287364088883	0.55935881883	0.553415411532	0.0694607929877	0.03209729578	283.619520837	0.28556060779	0.285461469026	0.0135897020675	0.29018297303	0.289154429266	0.0371607150039	0.167899409379	273.182220613
MAX	0.460274119	6.1784626111	6.6387367302	0.0684310393086	0.0543408976633	0.0613423057413	0.0495504001672	0.0370488621195	0.0443635789652	-0.0134227376308	42.466370276	0.58081688867	0.595652266459	0.0321634735893	0.665318091493	0.673848825029	0.0818148819284	0.346920670751	300.0	0.385968735677	0.387301586723	0.0115124132961	0.387383849097	0.388221928984	0.0318171961988	0.073290171893	299.987453717	0.301941438454	0.302309513934	0.0125319113406	0.306049170673	0.306161842122	0.031470268262	0.227884127286	201.576380365
CDX2	0.4654728386	5.6034792778	6.0689521164	0.13877140714	0.112629464496	0.117218634638	0.106697705645	0.0812340531863	0.0926609597973	-0.0478160247441	18.7659351225	0.585691619002	0.597931465542	0.0313260094863	0.670779719187	0.676220652419	0.0876392509399	0.371669790834	160.2322358	0.708343716382	0.710224519168	0.0167640403513	0.712685832513	0.713613813583	0.04202968897	0.110903082232	217.840856037	0.304604701599	0.304856142799	0.0234486891483	0.307891460039	0.30830041275	0.0296964014477	0.237431886101	182.154357899
FOXO3	0.5266289947	5.4082502222	5.9348792169	0.0713871756958	0.0565033984405	0.0632418688987	0.0496466830983	0.0370174161453	0.0452023367871	-0.00500176363539	63.6159672775	0.588851266431	0.598388938773	0.0296980705106	0.708358265201	0.714761914763	0.0682332282503	0.442376324528	198.835461126	0.567812319975	0.569940816724	0.0178090684665	0.570660515524	0.573983766516	0.0413637872145	0.0995582361174	300.0	0.303420762186	0.30375565098	0.0123280219629	0.307828130423	0.307974919224	0.0342347840974	0.231338521255	300.0
THAP1	0.5344718069	5.8000158333	6.3344876402	0.0888513262026	0.068194311662	0.0785389256608	0.145282625963	0.116717813364	0.117231998708	0.0724306111587	300.0	0.585995550409	0.595197287869	0.0300238093874	0.625889991598	0.632672271908	0.0500042525655	0.043421148024	166.42028284	0.543733059127	0.542667166629	0.0186005145466	0.555675962472	0.553697254855	0.042165253455	0.147760977884	300.0	0.276419860889	0.276426486854	0.0147642631795	0.281688361652	0.280442883227	0.0372595045644	0.214220033353	300.0
SREBF1	0.6178158188	7.1390808056	7.7568966243	0.0576078471629	0.0437091018723	0.0552265545668	0.0939150118611	0.0740540327352	0.0804646159737	0.0483553446092	106.813710693	0.582552480079	0.59720257643	0.0328399998705	0.655293927938	0.664246857389	0.0757647302372	0.281236552863	211.516163919	0.509151590871	0.510143438201	0.0219390280712	0.519908017849	0.518468219173	0.0484244204398	0.0987983077065	296.105611648	0.299177167389	0.298973801473	0.0167886043497	0.303870169324	0.30315475018	0.0424992251588	0.218943526926	237.487539061
GFI1	0.6229520794	4.7750645556	5.3980166349	0.0860887437297	0.0655470705058	0.0793553039058	0.135234108518	0.112137987134	0.101397931978	0.0968984744797	138.595931674	0.582572723507	0.596139932416	0.0339824053178	0.650793917754	0.659477347873	0.0793895450974	0.273360702978	95.7402594847	0.432207215342	0.432267189145	0.0204974019277	0.452882158656	0.442008989101	0.059072588218	0.158329251075	300.0	0.315264399069	0.315480567482	0.0204550653624	0.325631613739	0.320618392773	0.0727206745786	0.254531957778	299.995135583
GATA4	0.633933381	5.2971232222	5.9310566032	0.116899313725	0.0927256530671	0.1047091949	0.0956416310663	0.0726813553117	0.0832906604127	-0.0649728024037	26.1639196434	0.582044571933	0.596082433928	0.0312676023994	0.671779177535	0.679808626445	0.0857007301346	0.399238340297	106.69033707	0.408397224178	0.410084535694	0.0171873594412	0.444797020395	0.434251993584	0.0658136785313	0.303909974459	300.0	0.29186747782	0.291771697011	0.00788903897787	0.298632511393	0.296664476711	0.0489899415789	0.287509215377	300.0
ZBTB33	0.648920373	7.0321475	7.681067873	0.0708148326408	0.0527958409896	0.0682093464781	0.113701181503	0.088566341564	0.103583649241	0.046250580131	123.695136388	0.613468766811	0.623390202411	0.0572608770705	0.586196749852	0.594719891389	0.0358002848669	-0.0391503344973	16.8410239731	0.554716059016	0.552159876748	0.0255438382022	0.577273882045	0.570655425503	0.0606079788368	0.129537192905	222.815867873	0.311972990086	0.311620707357	0.0244697030907	0.329042872976	0.316686854918	0.108220540352	0.12855070132	112.311808844
FOSL1	0.7027668783	5.9053088889	6.6080757672	0.0926800956012	0.0717668622797	0.0828748438169	0.142714807264	0.112374643943	0.120683043212	0.0308231940509	107.880319264	0.587687674957	0.595532059315	0.0488386928857	0.580450291453	0.588738261793	0.0345568702112	-0.3351216519	3.9016882465	0.53193074037	0.534926622868	0.0232963521404	0.558616089775	0.549943185341	0.0660062161296	0.221948402745	300.0	0.247856004046	0.248168736911	0.0127255229135	0.253230201171	0.252611509862	0.0409502185697	0.256425458075	300.0
FOXA1	0.7202825794	5.2266942778	5.9469768571	0.0928430765338	0.069455090869	0.0847619049292	0.135280318856	0.106782768038	0.113117031913	0.0114318174076	63.2730709249	0.586662705219	0.602001963528	0.0316706219795	0.705816323681	0.712765553635	0.0831883363388	0.441075032911	290.172523596	0.427628491235	0.42927496595	0.011561860037	0.431107254442	0.432955854342	0.0293045230752	0.137643345123	300.0	0.315358283266	0.316324495887	0.0119552805708	0.321427667519	0.321906617388	0.0290973609748	0.325923116811	300.0
FOXF2	0.7380687725	5.0133983333	5.7514671058	0.103662058687	0.0773804047266	0.0908224307079	0.152045511882	0.120969859632	0.126029912134	0.0141256282844	40.7578339198	0.584967190366	0.599856826728	0.08738099893	0.584242876428	0.592532379403	0.0352425784779	-0.245560018942	13.8914891566	0.342249395058	0.344325767449	0.0137384639195	0.343549274676	0.346161066387	0.0325999291949	0.082881252844	274.935905044	0.287482761102	0.288091613198	0.0118162272938	0.293624215415	0.293204557021	0.034081363906	0.289321759793	300.0
ELK1	0.7458734788	7.0989505	7.8448239788	0.0321281353043	0.0239929767327	0.0308182828629	0.0531873033349	0.0430648016939	0.049444955349	0.0610228615273	154.170863522	0.602311795277	0.610595031796	0.041420950603	0.5932962118	0.599208484326	0.0355847113269	-0.264352109829	5.70873604653	0.498290414912	0.493768054402	0.0347865869425	0.539972675824	0.526630435891	0.0845426851188	0.185106518599	300.0	0.304208066226	0.303673586818	0.0256082403127	0.313813183116	0.308907223458	0.0878954690528	0.144292355164	157.501261116
RFX2	0.7711111852	5.4421975556	6.2133087407	0.071047738987	0.0543396717239	0.0663412030637	0.110763626647	0.0880208798571	0.0978031802336	0.0586982668479	191.384575653	0.591730654892	0.599939162362	0.0603496739141	0.58787021266	0.597750998245	0.0342943441194	-0.353910078275	4.26211879857	0.49242708466	0.488965247633	0.0284764807167	0.511995041071	0.502912743109	0.0688005533517	0.109960657129	300.0	0.302078791005	0.302017506363	0.0233276898288	0.3138459457	0.307842819637	0.0792544912252	0.195365576808	300.0
MAFF	0.8222550873	5.2145415	6.0367965873	0.0350220952063	0.026080601857	0.033530433595	0.0542651396926	0.0436831555259	0.0469019023505	0.0613125927217	124.674635122	0.592287802145	0.60470407838	0.0350832163149	0.744663645814	0.7528745898	0.0783541752779	0.466750058731	212.420249492	0.417050579105	0.418422100024	0.0142303239844	0.43278946265	0.427408480407	0.042589814768	0.219399952449	300.0	0.247170709779	0.247232726774	0.0100178139566	0.252843408584	0.251910681106	0.0426005407552	0.216866717237	284.776317028
SP2	0.8391561746	5.1814583333	6.0206145079	0.0931362659825	0.0689113544957	0.084245995782	0.138639179586	0.110771730445	0.112864509182	0.0523281660771	182.672140395	0.591763134531	0.602507598272	0.0292697968595	0.716103523638	0.723043797314	0.0598862567958	0.459993768144	300.0	0.577457974702	0.579138167167	0.014375349422	0.587140627879	0.587724381507	0.0352349787379	0.200413331351	300.0	0.318398097209	0.318601981587	0.0135202093013	0.328061302667	0.32520020124	0.0495318779943	0.326225223007	300.0
NHLH1	0.851428791	3.9965029444	4.8479317354	0.0718207871794	0.0556556443893	0.0642133319216	0.119594349523	0.095905586019	0.100652794831	0.0750388881237	104.829542922	0.587035624998	0.593869404096	0.0528508787108	0.572446930641	0.580036274441	0.0306900771593	-0.212782958799	14.2052547367	0.509067770045	0.505151175205	0.0291247167056	0.529726321394	0.522445269827	0.0684947268258	0.121021331725	238.813594543	0.311482940411	0.311076261446	0.0150347452916	0.320269807373	0.317506703127	0.0524398112255	0.309292481611	300.0
ZFX	0.8619202963	6.8428931111	7.7048134074	0.0729986597885	0.0559407180849	0.0664950058577	0.121907523291	0.0967159487425	0.10558407442	0.0697819985463	300.0	0.586114741784	0.597587983808	0.0285208572417	0.659539172719	0.666422156318	0.0567686179693	0.32577900255	300.0	0.539705188216	0.540137237538	0.022584784767	0.558511963225	0.55340072923	0.0516380429548	0.179938947083	300.0	0.283849583264	0.284172926606	0.0246852057276	0.295449463506	0.2899901594	0.0731342201637	0.227254344325	300.0
ELK4	0.8926702302	6.6488153889	7.541485619	0.0334405115787	0.0249537199582	0.0322593741253	0.0542812195135	0.0437373000334	0.0489298106461	0.0687370481101	279.099186323	0.581006369484	0.593234605866	0.0580715518356	0.565938466312	0.575606169255	0.03415454474	-0.125817142036	27.9980844259	0.51298705429	0.50820234719	0.0305040717345	0.544000731427	0.533546440221	0.0745073104823	0.15905099455	300.0	0.287639509794	0.287170266644	0.0212975221559	0.298218963024	0.293142255637	0.079660031808	0.222625390672	300.0
CEBPB	0.9303690952	6.3966905556	7.3270596508	0.0878334451323	0.0637710718095	0.0877789519261	0.128320471576	0.10105971753	0.113273077356	0.0222403981268	53.972632934	0.581666707614	0.599907661875	0.0321887782593	0.667369268437	0.674320333326	0.0951970618346	0.36027824917	103.237761161	0.495006900002	0.495482607141	0.0227162075488	0.509067242705	0.506306724392	0.055234474114	0.140394910063	250.389717346	0.298060106015	0.297548539763	0.0117749857692	0.305730522952	0.30404866759	0.039318075677	0.326837153029	237.339765266
NFE2L2	0.9733192196	7.5595246111	8.5328438307	0.0800610207407	0.0612004509442	0.0744291595784	0.121308843197	0.0967315425411	0.10120478576	0.0545194621755	150.399622365	0.580970898297	0.595531558714	0.09128881597	0.578446832702	0.586702966185	0.0333635555508	-0.28560187361	10.2249653777	0.677886860417	0.679868644593	0.0196490414847	0.705214119559	0.699620455681	0.056649560413	0.295543055917	300.0	0.23384575958	0.234081865042	0.0138839615965	0.241478828339	0.239438047752	0.0521509644555	0.270489327388	300.0
BCL6	0.9825444233	5.507985	6.4905294233	0.0954019897491	0.0720883560394	0.0888157377003	0.155828340257	0.123707148657	0.133366290523	0.0743489395822	173.769997657	0.589395913728	0.599383363502	0.0284602726105	0.666138100608	0.673738872239	0.0662942664265	0.366845415874	215.633870182	0.519511616208	0.518845390309	0.0125575193662	0.532967282519	0.530968838646	0.0289690835933	0.251487809601	300.0	0.3207381268	0.320911854645	0.0109332314467	0.328585582487	0.328072991825	0.0356109161977	0.367014668055	300.0
NFIL3	0.9992733968	5.4661834444	6.4654568413	0.155043377501	0.125261912508	0.12992907934	0.118026767256	0.0868599278187	0.104920373675	-0.00568722954414	14.6456725611	0.600390456842	0.606722953682	0.032271004814	0.747442211362	0.75306420767	0.0707685571556	0.482710847618	77.1140639128	0.324086047599	0.325179130541	0.0205739295994	0.334171766593	0.330909980367	0.0621656530822	0.108961394067	95.4277906695	0.260172376645	0.259517279692	0.0175574395888	0.269279920266	0.265746381104	0.0465871205111	0.347508305648	261.031474718
PRDM1	1.0049048201	3.7260415556	4.7309463757	0.0907487369148	0.0700174356823	0.0823550759849	0.135562323214	0.107661189898	0.117061066298	0.0516044975121	90.2945156395	0.544443584738	0.550908639642	0.032048396463	0.587970907456	0.595502333081	0.0588443464218	0.161815299692	40.3362258771	0.488497925367	0.483855009125	0.0294266805365	0.514165471529	0.502644593177	0.0751534460353	0.159396345475	300.0	0.253922223816	0.253019369099	0.0236205314075	0.270708802443	0.257288200328	0.0965699059828	0.137227271114	119.466468571
NFKB1	1.0533231296	5.5893885	6.6427116296	0.0670312203435	0.0507579632666	0.0628043055576	0.105132325003	0.0827371236404	0.0913072660411	0.0508746407349	155.038889107	0.541699931902	0.549010687783	0.0304071644563	0.588781717582	0.593464196195	0.0447215052904	0.211360110517	125.008557351	0.505092401182	0.507308269337	0.0226252998194	0.523478103515	0.521717274494	0.049050343847	0.210302900286	300.0	0.313592087613	0.313909013509	0.0126544008972	0.321929677028	0.321371928099	0.0398227762208	0.370944481582	300.0
TBP	1.083032377	7.1221270833	8.2051594603	0.0565354433241	0.0424333837248	0.0599517167608	0.0409402990499	0.0287185408551	0.0414526179509	-0.0115929567443	20.6719856394	0.584067082949	0.593156573711	0.0634539080769	0.561630748132	0.567447519863	0.0319249416966	-0.066348311179	22.3009171752	0.371937700477	0.37274132293	0.0238315382247	0.379838211504	0.378708462381	0.0589791435951	0.0703124484952	104.355993523	0.277914339983	0.278021087862	0.0152319692819	0.288051879712	0.285595052705	0.0558180770884	0.345345148655	231.754193064
BRCA1	1.189527918	6.5185210556	7.7080489735	0.0628236923873	0.0462891836569	0.0587024600695	0.0891254110946	0.0690267002909	0.0779860456474	0.00580149799573	36.7040654677	0.561855677126	0.569118824219	0.0304213070271	0.589556930727	0.595022176327	0.0433325753017	0.0368447398474	42.0198046026	0.502440349905	0.504024271528	0.0208638529975	0.51253442129	0.513852392266	0.0506958644488	0.130628690712	223.378135497	0.272883006362	0.273898483412	0.010600043546	0.281593827907	0.281235130469	0.028475871792	0.41966200072	300.0
ESR2	1.2062266508	2.7405983333	3.9468249841	0.0555592546802	0.0416370521121	0.053324103123	0.09121935475	0.0720252979262	0.0803618996893	0.0705992821175	190.252524479	0.593957211991	0.601607570908	0.0293419043744	0.665684382517	0.673320369593	0.0455175661492	0.36038863067	246.728494447	0.545728963223	0.548866068621	0.0201715853678	0.562239870921	0.563548302957	0.0440831329824	0.221592139917	300.0	0.30226252014	0.301952056102	0.0143480869851	0.311231474379	0.310140479188	0.032459674628	0.41628152686	300.0
RREB1	1.2581391138	7.0157968333	8.2739359471	0.0560042649595	0.0413236551496	0.0571317030517	0.0875563641963	0.0676449988866	0.0787556059049	0.0518796114426	63.0494107122	0.606997750542	0.614460469195	0.0772073513446	0.590575148956	0.601903449363	0.0319568418974	-0.23404688946	8.63866772189	0.56812214592	0.57074999309	0.0252897169961	0.584047975441	0.58543361852	0.0542520869982	0.166697349684	276.280469375	0.21200331394	0.212551966706	0.0129272477088	0.220575533972	0.218840125817	0.0379452366341	0.305724367401	250.516761114
RELA	1.3267648505	7.24568025	8.5724451005	0.0703660531199	0.0535634007963	0.0634798133927	0.108072991607	0.085190750716	0.0917033671239	0.0554050569696	111.125175031	0.595092990476	0.597948278614	0.039745540694	0.572361178637	0.579651982674	0.0304681061517	-0.0912962634216	28.6094175268	0.472514796325	0.475158122812	0.023497016366	0.493241076338	0.491500177729	0.0527945446115	0.241060969529	300.0	0.307547430098	0.307540228292	0.0126693573091	0.316935223506	0.316399879402	0.0412875848227	0.422249703424	300.0
JUN	1.4216276481	5.9365860556	7.3582137037	0.0681936065309	0.0521234330287	0.0635907490503	0.112654317032	0.0898438990982	0.0954760448185	0.106227782671	126.712124165	0.594474926242	0.605786085908	0.0303633528925	0.738722155834	0.745759796609	0.0646511145882	0.496151132269	168.298153889	0.406354176419	0.403351303622	0.0311745595328	0.439718791688	0.421654275968	0.0910786712331	0.189004403377	300.0	0.31560350171	0.31541479203	0.0153344120905	0.328360746584	0.325243830171	0.0614399299069	0.445407674505	300.0
IRF1	1.4436679894	5.100647	6.5443149894	0.0825869077663	0.0619278765916	0.0762841575122	0.123762101114	0.101622509447	0.0984713613048	0.0892658572046	286.305418846	0.595117788358	0.606171195797	0.0300640771439	0.738730813462	0.745924643547	0.069786388501	0.489563558571	300.0	0.57424992158	0.57580405752	0.0136155218751	0.590511036948	0.591045665809	0.0349938060829	0.326859401052	300.0	0.54903840955	0.509396225476	0.314139037564	0.719251731055	0.820792786692	0.32782249558	0.169299049782	174.583593442
REL	1.4884503201	4.7665549444	6.2550052646	0.0977125677059	0.0733795797327	0.0909691195392	0.142148416675	0.114404120205	0.121078700344	0.0447934852216	91.7485669838	0.566452643142	0.573277562608	0.0305159705338	0.597270387748	0.597197312852	0.0343266386053	0.0113366741099	38.3052644531	0.651648006905	0.6531730081	0.0196326881322	0.677882695523	0.675572954797	0.0446387653101	0.363629605889	300.0	0.30870984717	0.308450242806	0.0133067290251	0.318332086368	0.318203076	0.0412804230096	0.43295939554	300.0
SOX5	1.4915345926	3.8766035556	5.3681381481	0.106003522468	0.0792679822424	0.0897908711377	0.154358567648	0.120735529612	0.127794859172	0.037676213784	33.5817688526	0.593208927089	0.606655297233	0.030972458594	0.701314809287	0.707780941772	0.0893958626323	0.459611021337	124.607176446	0.471380250472	0.473406240766	0.0165335803936	0.479444919105	0.48284258235	0.0420285923595	0.206681561991	300.0	0.26938362398	0.268892177415	0.0201816342213	0.277372125175	0.277278640832	0.0332631905525	0.420927796	300.0
E2F6	1.5822735344	5.2749288889	6.8572024233	0.037990541858	0.0293781419275	0.0334210625765	0.0617141608382	0.048483898864	0.0543938376619	0.080549808384	300.0	0.611124961782	0.61990156569	0.0487081060377	0.590240695675	0.599515548202	0.0315199053104	-0.10988215693	84.631298077	0.539092406246	0.536943899661	0.0236335370794	0.564866034954	0.56075322922	0.0516563180351	0.262044559636	300.0	0.328688462814	0.328182975441	0.0196757847033	0.341350488445	0.339223497145	0.0538234157136	0.409445817318	300.0
TP63	1.6135303228	2.9397125556	4.5532428783	0.0514530186364	0.0397540504157	0.0497668814111	0.0861334570174	0.068690884495	0.075539621767	0.097781371663	171.761426658	0.588990191375	0.601402053954	0.0294273036201	0.652618612336	0.659232802468	0.0664246398468	0.275771973265	174.693423125	0.522922406201	0.521070531173	0.0257177173465	0.551693910945	0.543509368723	0.062195747361	0.264797114132	300.0	0.311366401808	0.310584975195	0.0184621064225	0.329822195381	0.321610556683	0.0864935937587	0.454543309874	300.0
NR4A2	1.9498718704	3.9887769444	5.9386488148	0.0547923665224	0.0416020894573	0.0526688034369	0.0861815313334	0.0685201290475	0.0810499426272	0.0734302312545	300.0	0.592189563246	0.603873564327	0.0294014374204	0.651970046511	0.659893705385	0.0613337936968	0.260871011752	300.0	0.520777337453	0.519619881186	0.0235321807957	0.549378824848	0.543854088029	0.0528748914903	0.301487642326	300.0	0.304157349132	0.303754669621	0.0209654740499	0.319864715316	0.316176239798	0.0600948896073	0.511544123697	300.0
PAX6	1.9628858042	3.2277611111	5.1906469153	0.0916525356284	0.0684439362382	0.0832984995956	0.1491221942	0.119863054788	0.121959052154	0.129117411449	44.9925597154	0.547534710264	0.553821115832	0.0330846950671	0.599477071895	0.601116616486	0.0377712687852	0.279858217657	46.0639936828	0.498112509128	0.498292043629	0.0249074091674	0.514410275172	0.516836628674	0.0620223354558	0.182170013152	192.442611485	0.491810876164	0.492181969626	0.0210763799153	0.512834698835	0.511757246888	0.0535210951771	0.453039303676	300.0
KLF1	1.9930731429	5.8667564444	7.8598295873	0.0517263151281	0.0392497526301	0.052201997011	0.0861620775191	0.0671501942348	0.0784846887528	0.0932029785596	129.918255762	0.59864081774	0.606798502992	0.0748466166606	0.589646910174	0.602307451706	0.0330077796498	-0.301833183715	10.1087759141	0.649106723458	0.649434336903	0.0173650123343	0.679460185492	0.676547536209	0.0420579883102	0.420530108829	300.0	0.287239262598	0.286963084339	0.0133886752855	0.299745798892	0.298943490759	0.0360733115803	0.509127800479	300.0
NR3C1	2.2382088161	5.5904311944	7.8286400106	0.0986078112779	0.0750636511668	0.0914639069542	0.153719285221	0.122539685781	0.131192582694	0.109523423209	108.274947322	0.597208288642	0.607458036666	0.0343050650575	0.656612364711	0.664978429696	0.0625610199464	0.319515085687	132.717215369	0.458047544918	0.460539840106	0.0216429871897	0.477160455936	0.478643121683	0.0524915542363	0.233001989914	300.0	0.25714454094	0.256988056011	0.0108334087898	0.26900356127	0.268897015344	0.0308960181881	0.497417116243	300.0
ELF1	2.2454946138	6.3416162222	8.587110836	0.034739029244	0.0264840867625	0.0326118898219	0.057353577602	0.0457363089917	0.0503358739463	0.12872816479	300.0	0.56154269565	0.570434398741	0.0319226544886	0.589507006504	0.601339092505	0.0706732103967	0.121042583348	105.796753023	0.539389876337	0.5373127983	0.0215102312171	0.573141694779	0.567456257521	0.0545681313844	0.365338974533	300.0	0.305386144356	0.305160423286	0.0184330370871	0.322975018419	0.319487571841	0.0658038622845	0.478684668603	300.0
MYC	2.4499387804	7.7905577222	10.2404965026	0.0716225129607	0.0548519197739	0.0644272660819	0.123605327719	0.0981606432729	0.105459981733	0.140872690908	127.935264164	0.563882614534	0.571222624846	0.0305305833662	0.591414132734	0.600441541384	0.0476769096767	0.0805229654029	72.0775548063	0.473318230731	0.470540823627	0.026073624055	0.501513709921	0.497248193703	0.0626039547376	0.261939541904	300.0	0.273359946474	0.27347580731	0.013877405311	0.286991420614	0.287123746262	0.0353707389837	0.573096470274	300.0
NFATC2	2.5463260212	4.9454028889	7.4917289101	0.0530168678474	0.0395675698718	0.0493870388745	0.0753368527383	0.0606830705647	0.0637819082515	0.0880097817483	50.4057399753	0.59884691889	0.607696803301	0.0323695198836	0.640738479597	0.647629654272	0.0843175649546	0.0861570822543	49.7912055285	0.518106317802	0.51984581665	0.0168565943808	0.545453780223	0.546517644817	0.0406512059389	0.449145569272	300.0	0.266743628306	0.267023990682	0.0128703787218	0.281931495454	0.280933814559	0.0423818415787	0.564334766165	300.0
SPI1	2.5603795503	4.6750755556	7.2354551058	0.0539574286801	0.0422587839317	0.0482488302263	0.0861066426188	0.0692974816702	0.0770153620061	0.11180793491	300.0	0.592912533705	0.605081067252	0.0312612317129	0.643621816465	0.652549581158	0.0611083001604	0.202424764032	300.0	0.515627810798	0.512202467468	0.0247929007131	0.555613858732	0.546054738796	0.057701235184	0.384336791806	300.0	0.303546959959	0.302528922519	0.0280227601931	0.325155289111	0.318495979501	0.0858645657123	0.440899256089	300.0
ZEB1	2.6104677077	2.5856321389	5.1960998466	0.0768501285303	0.058397929281	0.0708926863266	0.124441795148	0.0986288925847	0.105449057607	0.130943603048	219.40400961	0.596235375607	0.604667416786	0.0571241763556	0.595630123894	0.604221600904	0.0330320974532	-0.325625247523	3.62089399991	0.49333632832	0.495042892623	0.0168704276845	0.528209947567	0.524525850098	0.0447103870287	0.456460596005	300.0	0.263154344741	0.262921300012	0.00933337275532	0.277846640056	0.276751367492	0.0437738541546	0.495550779191	300.0
KLF5	2.723998164	4.5370098889	7.2610080529	0.0561905378053	0.0444199312658	0.0492258668979	0.0907793951486	0.0750594879542	0.0772175115109	0.14035303078	300.0	0.594197083033	0.607380971913	0.0307959131978	0.64735984494	0.655989838468	0.0688606719	0.234072116361	300.0	0.514947423878	0.510832172075	0.025039216338	0.557657478772	0.546637639469	0.0600350221372	0.403159592748	300.0	0.281787696906	0.281118044686	0.0273237197412	0.305141829529	0.296134474446	0.0985559224714	0.419665206107	300.0
RUNX1	2.9305984259	4.7534962778	7.6840947037	0.0869739880545	0.0664794261014	0.0800746464259	0.151917062625	0.121363733129	0.126585629675	0.174418630471	225.346773475	0.597154875215	0.605890717986	0.0528720518251	0.589534422062	0.597545697675	0.0321658150712	-0.191737984547	20.4200856835	0.600314604677	0.601549899149	0.0170528771918	0.637120795779	0.637423937073	0.0407156437182	0.493753883077	300.0	0.287183315551	0.287114117145	0.0155267244906	0.304470653884	0.304264233361	0.0243575821571	0.639053171699	300.0
MEIS1	3.0498200265	2.8871627778	5.9369828042	0.055930348184	0.0425826736441	0.0524009411839	0.096133166898	0.0764176061583	0.0827791795868	0.160315530479	300.0	0.603487166351	0.613010951302	0.0284584915362	0.691167972374	0.698980580573	0.0497546430037	0.486544559534	300.0	0.423118387842	0.422810886138	0.0212927148729	0.449630804239	0.448996888426	0.047065613334	0.317156048282	300.0	0.296298322724	0.296078211274	0.0121220564411	0.315708918659	0.314435839719	0.0370181053824	0.657809811233	300.0
GATA2	3.251334172	4.9865788333	8.2379130053	0.10529648084	0.0798311845481	0.0927493924126	0.138177752112	0.111449009122	0.121215508339	0.0733374969952	40.4921689059	0.596834084991	0.611756456074	0.0298075427211	0.657728587034	0.663600764622	0.0860592837266	0.289439155744	68.5990704091	0.38941215602	0.391207885577	0.0163895191496	0.443890438611	0.433416867067	0.0655056763899	0.488530683908	300.0	0.269899673473	0.269661813219	0.00842898586889	0.290318297576	0.287680587778	0.0542489782089	0.566562447308	300.0
GFI1B	3.3890956614	5.525732	8.9148276614	0.0856344571346	0.063257276595	0.0799935935103	0.140495771564	0.113353315494	0.112262738465	0.200038546793	171.508700255	0.54968311104	0.556824218061	0.0308950298994	0.600052808026	0.610168058594	0.0599606180495	0.341331593632	182.991869106	0.534554247226	0.535530437391	0.0191544812383	0.576570587766	0.572213361009	0.052861841748	0.491855004159	300.0	0.306275967947	0.306013902453	0.0151893545818	0.328394053504	0.326484987435	0.0546971455676	0.613798343086	300.0
MYB	3.4171287011	6.4129717222	9.8301004233	0.0766163905299	0.0590935854055	0.0687104819765	0.128041625714	0.103587624491	0.10874474999	0.17844150402	137.269297006	0.57034581216	0.579315659831	0.0319349327929	0.590500155012	0.606759828575	0.0827674238584	0.135170929238	52.8145239004	0.558876710078	0.559249814636	0.0120187743256	0.59787179078	0.597861888779	0.0297154978754	0.646958376691	300.0	0.279952624297	0.280363836322	0.0126504696917	0.299855371229	0.299441546738	0.0409007420487	0.631125923278	300.0
MECOM	3.5427527354	2.913285	6.4560377354	0.0871890229991	0.0652699335375	0.0798501540336	0.12322580233	0.0995514450079	0.106023296562	0.103863342131	40.2619876483	0.559212798208	0.565287487298	0.0296176338926	0.599034444619	0.611243370132	0.0611466082399	0.282257989482	85.1375290595	0.433137746358	0.436002459488	0.0211394003425	0.47198619584	0.467808489231	0.0703212149315	0.372813972014	300.0	0.287269510659	0.286944010113	0.0094437438043	0.308208865353	0.307456323221	0.0454772769546	0.598979160202	300.0
