FACTOR	EXPR_FOLDCHANGE	EXPR_H1hesc	EXPR_K562	FLR_95_H1hesc_protection_mean	FLR_95_H1hesc_protection_median	FLR_95_H1hesc_protection_std	FLR_95_K562_protection_mean	FLR_95_K562_protection_median	FLR_95_K562_protection_std	FLR_95_protection_ks_stat	FLR_95_protection_ks_pvalue	FLR_95_H1hesc_tc_mean	FLR_95_H1hesc_tc_median	FLR_95_H1hesc_tc_std	FLR_95_K562_tc_mean	FLR_95_K562_tc_median	FLR_95_K562_tc_std	FLR_95_tc_ks_stat	FLR_95_tc_ks_pvalue	FLR_95_H1hesc_fos_mean	FLR_95_H1hesc_fos_median	FLR_95_H1hesc_fos_std	FLR_95_K562_fos_mean	FLR_95_K562_fos_median	FLR_95_K562_fos_std	FLR_95_fos_ks_stat	FLR_95_fos_ks_pvalue	FLR_95_H1hesc_flr_mean	FLR_95_H1hesc_flr_median	FLR_95_H1hesc_flr_std	FLR_95_K562_flr_mean	FLR_95_K562_flr_median	FLR_95_K562_flr_std	FLR_95_flr_ks_stat	FLR_95_flr_ks_pvalue
SOX17	0.009083373	6.3657267222	6.3748100952	0.402103844666	0.429811024961	0.0880491242254	0.591168327249	0.630867258014	0.182484631019	0.0313305811727	36.2087588431	0.658267276845	0.663896539179	0.0582523739553	0.649003737922	0.662440377378	0.0286273549058	-0.379744536994	209.374757125	0.551143697001	0.550861672752	0.0147648236002	0.555517347131	0.553562145956	0.02961095285	0.066354807587	300.0	0.305141061055	0.306620761248	0.0162376777218	0.312068416217	0.308698294611	0.0487393748714	0.0380969578304	242.524264978
NKX2-5	0.0132755053	5.8370343889	5.8503098942	0.485300562382	0.518123467612	0.220985385334	0.288227602784	0.311736509265	0.0983214464232	-0.0122756563247	28.2850633404	0.681409371688	0.686790293664	0.0541469640927	0.658153152487	0.6721902131	0.0239174377291	-0.295475175111	277.879197869	0.571908914072	0.572629642498	0.0360914549928	0.567967109025	0.569792800727	0.0196480794922	-0.000754950960129	300.0	0.296873402674	0.294443286556	0.045510287644	0.293296692606	0.293187560008	0.0167238141829	-0.0146381090122	80.9952331051
HLF	0.0136273545	3.2289502222	3.2425775767	0.278401121278	0.307172608408	0.107590699633	0.516103816381	0.568858516408	0.229928661494	0.0405806020113	11.8972789442	0.635867621147	0.65631353115	0.0716982425908	0.634531738761	0.644852664123	0.0312979563986	-0.207972095644	108.530679805	0.320282697	0.320136293563	0.0213819798052	0.328049491443	0.321732218548	0.0600964766823	0.0888297746782	286.405758752	0.245033667337	0.247286809113	0.0254177746318	0.260815492801	0.249929734674	0.0841886749266	0.0333125352043	30.0248825319
HNF1A	0.0615635265	4.7222006111	4.7837641376	0.365228564993	0.400530405252	0.128215020434	0.573244997087	0.63833820064	0.228250101807	0.0267272368949	7.4486046658	0.592561163917	0.595474587222	0.0192902011011	0.665271798197	0.67558069464	0.0499764618833	0.335784123015	300.0	0.457377233177	0.461352864753	0.0164760290784	0.45897519858	0.46405630055	0.0367276207433	0.121463929489	300.0	0.346778970406	0.349181846908	0.0170036369153	0.356725634452	0.3531169114	0.037547720673	0.18601117511	215.345053495
NR2E3	0.0628757619	4.0700125556	4.1328883175	0.452661903685	0.49837795165	0.240263665089	0.26881164757	0.285996608718	0.0911695655273	-0.0415815528681	6.00095919775	0.666075049539	0.677065802365	0.0201012458526	0.750449330921	0.755216568671	0.0460083089774	0.342692639788	300.0	0.551988500973	0.551985751263	0.0114360279243	0.553881003232	0.555233500073	0.0286253895537	0.114591840208	300.0	0.341314743983	0.339788985278	0.0195587087494	0.34871483164	0.341887005217	0.0470842637108	0.066444803012	51.5004297963
PAX2	0.0664314656	5.2315701111	5.2980015767	0.2850892585	0.312713028595	0.111489501994	0.515687041084	0.535193264427	0.219577876384	0.0198713169463	13.5267290901	0.645060426447	0.650302070621	0.082048962842	0.615658625446	0.63958038405	0.0352641192231	-0.32147068224	72.1713871242	0.44086123064	0.428602018545	0.0567390949077	0.428420436837	0.425412198898	0.0231466312766	-0.0281466397663	143.378576321	0.301154438682	0.301193823941	0.0320059835891	0.317597738309	0.303736871564	0.10045895782	0.0466490729129	52.2755024769
PAX5	0.0677025556	4.4629486667	4.5306512222	0.509178681627	0.548199076017	0.218690492239	0.299869177862	0.321239795448	0.0987000578259	-0.0365720432759	43.6954892632	0.641314469623	0.662264153594	0.0714380514027	0.626933715789	0.634348360334	0.0327346347651	-0.125023204101	300.0	0.550830254673	0.549054767181	0.0357847244519	0.546373486986	0.545795348115	0.0194699529489	-0.011862930891	300.0	0.29645786986	0.292617682354	0.0657249459223	0.290487678914	0.29081106743	0.0221179639879	-0.0075240605338	113.752670638
RXRA	0.0741517989	6.7146771111	6.7888289101	0.309633016086	0.334669470313	0.102903854834	0.519731076523	0.558441672648	0.218892947742	0.00702779670585	50.8446851606	0.666385911803	0.678923806927	0.0223755158309	0.760390389625	0.765459825367	0.0478108896185	0.35950079123	300.0	0.59473298608	0.596323621845	0.015067756676	0.598720886686	0.59995500411	0.0284355892909	0.0241896901398	300.0	0.281266430736	0.281441374274	0.0190549977906	0.288193975195	0.283441505302	0.0489014023118	0.0523131341413	283.802403505
HINFP	0.0912427619	7.6395064444	7.7307492063	0.265091574973	0.305360310014	0.143881658171	0.544167804862	0.585739339961	0.243991253115	0.00500206334136	9.92636275349	0.546120430526	0.553219450242	0.0365996390521	0.60876781377	0.632106758367	0.0854644008352	0.0797674703103	265.800614979	0.426175073196	0.416573603119	0.074231571932	0.41448365265	0.410792440799	0.0357091351343	-0.104817078346	25.3926386356	0.313112266604	0.31230249192	0.0230473089756	0.328602873529	0.315997297305	0.0771531604116	0.0871262699565	33.0059023726
MYOG	0.0953743757	5.0492238889	5.1445982646	0.29182006564	0.313318554255	0.094963544044	0.5258860356	0.55765777872	0.187750927356	0.0706816941345	131.165047616	0.610636880156	0.643263443592	0.0378975574972	0.722995676715	0.732570224552	0.0937571962547	0.0704132133032	300.0	0.474708528328	0.471323834098	0.0206535613578	0.496255742777	0.47974514523	0.056463496307	0.0891587444531	300.0	0.351067859111	0.34625515701	0.0386244394439	0.398010583043	0.353942013637	0.155662251707	0.135347753918	279.233401381
NKX3-2	0.1025526878	5.7578586667	5.8604113545	0.295000074858	0.315556198715	0.0971856179274	0.53965074774	0.582872827353	0.223963329352	0.110148246801	17.6550678978	0.601811173306	0.608255924446	0.0264200699889	0.649194502678	0.663264838362	0.0578504731335	0.155101953394	300.0	0.536017065298	0.536738964803	0.0169744508737	0.540292209723	0.54028590069	0.0344603610345	0.0553351650603	300.0	0.335770271114	0.334342967224	0.0179700662492	0.340285081824	0.336196282771	0.0443183826253	0.0472491922654	79.634779449
EBF1	0.114694918	3.7254591667	3.8401540847	0.324545503424	0.352674175669	0.0928228086659	0.537788325797	0.579325895349	0.20423699832	0.0411952861422	82.8176130217	0.667632597321	0.680959343341	0.0241603724038	0.751844833069	0.754273487688	0.0490371657038	0.327612625079	300.0	0.544061247272	0.540635422826	0.0305233630631	0.538948118539	0.536967854743	0.0172799157879	-0.00924319892273	300.0	0.304790075162	0.306017753471	0.0179517380515	0.309907308001	0.30807991634	0.0403277986961	0.0512287546056	300.0
HNF1B	0.1372934497	3.1828106667	3.3201041164	0.372389086605	0.410960060288	0.149722244431	0.634541858418	0.674301623297	0.257699434874	0.0089946582099	7.68543545843	0.608935800905	0.612144492052	0.0206428294807	0.664182789086	0.673982447526	0.0515750529892	0.268085567301	300.0	0.517867500183	0.520193509734	0.0196145735871	0.518424735874	0.523961348565	0.0474316417958	0.123755966526	300.0	0.260784139819	0.261724284887	0.0224163018214	0.268467974774	0.264166599206	0.0468846331907	0.0742206584312	63.4136037885
ESR1	0.1494903069	3.9774695556	4.1269598624	0.375639860145	0.421305629915	0.103148654224	0.629929111629	0.676632301084	0.195902995419	0.0895508406372	26.1392721954	0.649991516553	0.651625352327	0.0165472209716	0.671584224633	0.679639106844	0.0448147443012	0.089171070433	300.0	0.466250170447	0.467567223799	0.0100759862685	0.467190266258	0.471058139222	0.0220952363633	0.184222102707	300.0	0.337859889565	0.338654322254	0.0177236013347	0.345995386871	0.342063720929	0.0313588485676	0.205953654449	300.0
NR2C2	0.1552944868	7.6477857778	7.8030802646	0.560210865947	0.595793891445	0.183947964722	0.395868459434	0.417545937674	0.0827850268248	-0.0172249171862	86.4369783919	0.664062731904	0.680118333647	0.0263892780204	0.746712134703	0.750719787202	0.0563148737507	0.268027734872	300.0	0.491266100368	0.490757657596	0.0192621552794	0.497941967351	0.494473798065	0.0359774736264	0.00314234650422	300.0	0.316755648866	0.317784676228	0.0183108513253	0.320616522645	0.318985285441	0.0513831158957	0.0137576620255	300.0
FOXC1	0.183250754	6.6542359444	6.8374866984	0.353767691273	0.388724218003	0.131902880588	0.665043343582	0.695615991185	0.238064402283	0.223538569942	4.39469287926	0.601854231775	0.608875018787	0.0255741249494	0.651428002179	0.663081656699	0.0524890417467	0.167555380382	300.0	0.608264896096	0.609604334583	0.0226253628245	0.610469164312	0.614532116823	0.0465370489573	0.0652367825331	151.574859425	0.170420055609	0.166746969829	0.0519753692099	0.164512488177	0.165241393526	0.0140059247002	-0.024263850955	8.23285799225
NRF1	0.2133622169	6.468081	6.6814432169	0.225751864461	0.248434374379	0.083371330655	0.373034651975	0.384046916964	0.185378298507	0.0057422308749	16.8643386333	0.665745397011	0.677387003798	0.0524738772388	0.655341185542	0.660350866439	0.0229143950166	-0.0841852704979	300.0	0.492393117016	0.493655993409	0.0149151126763	0.493967707859	0.497918519493	0.0347430268846	0.176121668706	300.0	0.313281178414	0.312967679977	0.0256570601005	0.322503489894	0.316720958116	0.0459815912182	0.1906397518	300.0
HNF4A	0.2292460529	4.6226812222	4.8519272751	0.306844829479	0.337255006331	0.096327615537	0.513564727594	0.538513396099	0.202022041281	0.0341710255342	43.3909269383	0.672743675201	0.683564581281	0.0221303409882	0.773664783409	0.77503280656	0.0431862109942	0.394893128354	300.0	0.551647638844	0.55352865754	0.0149834513449	0.557395827884	0.558469122704	0.0284436807553	0.0666642708	300.0	0.294690348935	0.29466021622	0.0172786627824	0.299990712503	0.297191959717	0.0433064518615	0.0849388851854	300.0
LHX3	0.2294760397	5.8396682778	6.0691443175	0.404556213774	0.431355068032	0.116165966144	0.661563975993	0.731731332074	0.224530598226	0.0155317584152	8.26093751574	0.689616663213	0.696168522258	0.015354166468	0.739056195673	0.741137789203	0.0367809903498	0.241473543329	300.0	0.461165249761	0.464257079122	0.0150001937927	0.4620283254	0.468402714692	0.0337395044356	0.163166323718	300.0	0.293619072378	0.296212890919	0.0181434652562	0.303149190196	0.300086622918	0.041615246376	0.166610724047	239.32782949
FOXL1	0.2431875291	6.5360874444	6.7792749735	0.506461984176	0.488040794151	0.258021861841	0.369249740762	0.422400870736	0.153784995314	-0.212309039087	3.49218043013	0.668813848306	0.678955727381	0.0482195913927	0.65931787885	0.662964327477	0.0199050134348	-0.0598925314473	300.0	0.554968621011	0.556300624674	0.0129944944132	0.557855010664	0.561407855642	0.0261964704414	0.220629219353	300.0	0.232227834633	0.207553149309	0.167174605681	0.345086929955	0.370508394679	0.182704966834	0.180623929658	23.0768374632
RUNX2	0.2524618492	4.7753810556	5.0278429048	0.373058192883	0.402158573712	0.0860430691347	0.526695450731	0.535865567123	0.176618141468	0.00248204408975	43.9385790786	0.664236216551	0.676860316136	0.022610150663	0.717397064444	0.722411629435	0.0501429480889	0.111287783242	300.0	0.575679081651	0.57724922348	0.0177804031164	0.581684590469	0.58264683542	0.0346066034581	0.113083042252	300.0	0.291428791596	0.292145070458	0.0194134285591	0.296460934852	0.294824617144	0.0471797003393	0.0727673919836	300.0
FOXI1	0.2527243095	4.8473536111	5.1000779206	0.306672740972	0.323291286092	0.120902963745	0.542802413808	0.587508941388	0.202840702318	0.0168756142175	17.4571460241	0.711967660654	0.71540627169	0.0420293863129	0.68075674346	0.688911949439	0.018419432077	-0.0457461416111	300.0	0.479967639299	0.481455763792	0.0110167341752	0.48175855032	0.485959966544	0.0237635041858	0.178518232337	300.0	0.313985539699	0.31594612579	0.0163134313921	0.321819812299	0.320517191443	0.0384897318402	0.121555797761	300.0
FOXA2	0.2621107354	5.80296	6.0650707354	0.355174724961	0.382488095761	0.0963877800456	0.552143324556	0.59241821548	0.21151311979	0.0181461780178	16.5914332808	0.667771852303	0.67671871563	0.0478351949595	0.653144733226	0.656909308879	0.0207249040265	-0.0373126082407	300.0	0.491266915235	0.492602471307	0.0104765713809	0.493121445902	0.497295661121	0.0256473424802	0.177569288973	300.0	0.337120938446	0.338028629383	0.0159209645988	0.340425954926	0.340989913297	0.0348536069978	0.0561914306847	186.318136219
HSF1	0.2691316561	6.99869	7.2678216561	0.470191382946	0.502192047599	0.219404664168	0.287498482722	0.310970833292	0.104702435245	-0.0421511526398	24.949024172	0.699819050195	0.704822162209	0.0516560705823	0.662883039005	0.676461485992	0.0236331162214	-0.10502609855	300.0	0.484422163051	0.484513634961	0.0191652122346	0.490438755226	0.489192087109	0.037358928488	0.0434091618006	300.0	0.325566366363	0.325463826598	0.0166831011691	0.327738634391	0.327781657291	0.045204197955	0.0379337400172	168.426648884
E2F4	0.2733595026	8.0240553333	8.297414836	0.302427424504	0.317298333155	0.0767692699923	0.485386586468	0.497282270536	0.170598765236	0.0265003136125	106.589577434	0.635759377994	0.651657743822	0.0294195208639	0.721645274126	0.726830402179	0.069506698052	0.109320932654	300.0	0.487077183124	0.480815639244	0.0423889203138	0.476777197053	0.474250556953	0.0215583548038	-0.0396886587918	300.0	0.33427435189	0.335048011294	0.022037262346	0.35093178945	0.340351656569	0.0832346621364	0.134779184459	300.0
ZNF143	0.2803748095	6.154257	6.4346318095	0.599472660473	0.628305172937	0.245187262292	0.380375864657	0.435283244476	0.136450248758	-0.0331282500508	16.3623007762	0.670409176128	0.681011578371	0.0215398826802	0.760909167262	0.765607196758	0.046140245911	0.373670042177	300.0	0.579348452243	0.580786991662	0.0155234614349	0.585094942322	0.586514719069	0.0310533043044	0.100024733477	300.0	0.341670473084	0.34086880489	0.0182971449796	0.346477972932	0.343683869455	0.0463525010765	0.128788897413	245.87688935
FOXP1	0.2832819392	6.9324866111	7.2157685503	0.358332542001	0.385939452373	0.092297818728	0.559610488024	0.594565331468	0.198873212549	0.0554895655726	44.942875178	0.68660708765	0.694431010244	0.0163578411938	0.755176720519	0.757874446559	0.038878087704	0.37467560512	300.0	0.479961501084	0.481639697985	0.0123555318655	0.482337412837	0.486415295949	0.0272411083863	0.154589676535	300.0	0.38490080516	0.386125471126	0.0179164584084	0.388780787172	0.389590392985	0.0416520496528	0.070219022666	300.0
FEV	0.287073381	6.4151153333	6.7021887143	0.331433040023	0.350324658521	0.103150707492	0.569313522892	0.611674101163	0.200376965476	0.0587764705534	42.6165406745	0.640085211895	0.659208113689	0.0669901246828	0.631762465727	0.63839585144	0.0320777261767	-0.106229995252	300.0	0.469536670205	0.468425376082	0.015183368109	0.477184686985	0.473102502268	0.0353858774301	0.162253321249	300.0	0.339887848135	0.338891397926	0.0198056527573	0.348566424861	0.346539799045	0.0579478351041	0.12894268352	300.0
TFAP2A	0.3036580992	3.46334025	3.7669983492	0.396735730857	0.421048241285	0.0864693992548	0.571628206153	0.600748095933	0.183214357528	0.00237141863486	93.6188949006	0.668527374471	0.682294267154	0.024685968846	0.769465098621	0.772843564093	0.0500673755388	0.378528610839	300.0	0.489178222604	0.48897209763	0.0130980820174	0.496003591228	0.494003042706	0.022870785196	0.0874676713139	300.0	0.302948274684	0.303813669083	0.0196812577327	0.310083433586	0.307225854294	0.0540712135295	0.112078240075	300.0
FOXQ1	0.3141935317	6.1010293889	6.4152229206	0.363563415916	0.392695978005	0.151185439425	0.663904649948	0.74786798973	0.293161940407	0.0184986753492	10.9956387969	0.547469821194	0.551263955411	0.021882140253	0.663023398099	0.672006454906	0.0520365270595	0.407949193626	300.0	0.539121574946	0.541817464493	0.0154639175688	0.539692061917	0.547496797182	0.0395121181091	0.162082546444	300.0	0.332768821175	0.334287516549	0.0189233439739	0.336219400545	0.337623876532	0.0349623109283	0.0881072407702	138.148453653
ELF5	0.3373030741	3.2673951111	3.6046981852	0.310300762206	0.336363977461	0.100794241839	0.531813929877	0.568049151032	0.203241449253	0.0610420156423	28.0868922493	0.704889320777	0.709704219305	0.0517672386405	0.659661958054	0.671919499921	0.0247819712991	-0.016121156764	300.0	0.548303764773	0.548352620235	0.0147381527396	0.555469587913	0.554332892133	0.0321316969366	0.192551860307	300.0	0.28909221656	0.291257242486	0.0180190148488	0.296523870006	0.295130448318	0.0486559127592	0.109571664582	300.0
ZNF263	0.3405215608	6.3759042222	6.7164257831	0.411746061171	0.444204020928	0.16304723904	0.26810653797	0.287559322652	0.0766723577671	-0.0300939193752	299.99997466	0.666708963151	0.680969909265	0.0237679110367	0.775569021281	0.780842436089	0.0513152464278	0.396067149717	300.0	0.508733515804	0.507698691365	0.0144008981897	0.516090699524	0.513265575109	0.0273502605506	0.0951202095593	300.0	0.335613492251	0.335849902602	0.0198614842484	0.344825619823	0.34171483205	0.0508837770738	0.141460356184	300.0
E2F3	0.3468039153	7.6233014444	7.9701053598	0.42389306058	0.446398372062	0.164519928842	0.258951959921	0.277604897271	0.0771625282091	-0.00568959436262	138.335166587	0.710954029579	0.717219667111	0.0658306216104	0.646192674979	0.664105656664	0.029364138416	-0.00301624788673	300.0	0.580260954488	0.577520098686	0.022392122468	0.590441774932	0.584158060414	0.0419932092409	0.0251606369596	300.0	0.309292799862	0.309598895717	0.0227079581747	0.324331557906	0.314966582195	0.0705264304732	0.169995089941	300.0
PAX4	0.3612699048	4.8246142222	5.185884127	0.516572647247	0.535192759041	0.239660581969	0.335445426964	0.370767290602	0.114835036805	-0.0516788776535	32.235668607	0.677864641809	0.687391136552	0.0195134236461	0.733712585039	0.737849172656	0.0441491685873	0.197862417403	300.0	0.497925191579	0.498115965368	0.0130776680997	0.504153066204	0.503767431946	0.0274971849052	0.167322533836	300.0	0.186028031581	0.161403479375	0.125981796322	0.27711500931	0.260193811243	0.173322780344	0.124782142439	43.2121835905
ESRRA	0.3644815	7.2754227222	7.6399042222	0.319758333095	0.35390513391	0.100071875476	0.546310587714	0.565317860133	0.206625978842	0.102537880089	35.800929326	0.677712863912	0.679954873902	0.0515888029567	0.66131898222	0.673523702185	0.0261768995265	-0.363082001091	185.864631097	0.541820175382	0.543351878433	0.013473263395	0.547699390434	0.549548607004	0.0259186356844	0.0990425438512	300.0	0.286773271494	0.286907563037	0.0170817428509	0.294063964901	0.290296807743	0.0439079576203	0.16126934365	300.0
T	0.3738660185	5.3688017222	5.7426677407	0.468867732925	0.466825539835	0.244440330896	0.287247697921	0.319236687083	0.0929143756046	-0.0732211179268	9.70844190122	0.543383359026	0.55002024706	0.0279400064039	0.644585347007	0.659960285508	0.0631958695866	0.341644721686	300.0	0.463404407225	0.464362319492	0.0201047138259	0.468638109036	0.469738197182	0.0386591916662	0.045592659365	300.0	0.266195955457	0.26609112022	0.0162677916343	0.276140627361	0.270016796617	0.0416175447613	0.204633799751	227.45099007
EN1	0.419525881	5.5023358333	5.9218617143	0.497554984143	0.559295383635	0.230765363739	0.306708813324	0.329347837646	0.0956609394339	-0.0206314158261	10.8280758198	0.559128363951	0.566395038099	0.0288081405269	0.645431305976	0.66060556959	0.0619060448787	0.307908535348	300.0	0.641996118919	0.644789690084	0.0197595972865	0.650529471918	0.65279507536	0.0382390855494	0.1364704789	300.0	0.310477142164	0.310146902368	0.019137480965	0.316885822032	0.313977955756	0.0484129820831	0.161076030473	185.978898409
FOXD1	0.4319428095	4.8520043333	5.2839471429	0.447791724114	0.483584274126	0.12531938513	0.696714210133	0.76309727473	0.256868554804	0.037839646401	12.1446492197	0.528987883981	0.53377985814	0.0249742032523	0.652386943341	0.663177292722	0.0583350488824	0.403134871008	300.0	0.499655519585	0.501632771302	0.015055524924	0.500694908705	0.507975250577	0.0379853745795	0.171382606354	300.0	0.279890343022	0.28143722602	0.0189998905608	0.286757894908	0.286214220313	0.0395502471064	0.149168273774	222.995129067
HLTF	0.4444497063	8.3729281667	8.817377873	0.53992455103	0.570517007065	0.235560287443	0.328216328984	0.364590780895	0.106206800597	-0.0142578572033	41.3479893914	0.665692713035	0.680212242488	0.0247412352805	0.749020861393	0.7521021454	0.0536753943637	0.31268228643	300.0	0.563265648044	0.562256950249	0.0207072343743	0.572011852037	0.569495191811	0.0393431522908	0.0378368055785	300.0	0.275373684238	0.276389144833	0.0191894262118	0.284905890766	0.28047997191	0.0512390626959	0.186589890259	300.0
MAX	0.460274119	6.1784626111	6.6387367302	0.318790853978	0.351680686912	0.100600889268	0.539337681495	0.561546206396	0.206586195503	0.0194395608553	17.0047926909	0.644471821162	0.648009134184	0.0193245819742	0.671951148963	0.681993318648	0.0484778192567	0.12305204409	300.0	0.460983848241	0.462144804076	0.0111088626097	0.465517946517	0.468228698391	0.0222815327888	0.230472084168	300.0	0.31415243655	0.314716266658	0.0192894303051	0.317170295488	0.31753607293	0.0408592812792	0.0735030269722	179.542540935
CDX2	0.4654728386	5.6034792778	6.0689521164	0.390338082907	0.428268421577	0.116253624379	0.630244411215	0.693259479478	0.266035333212	0.0880434667416	14.1176161515	0.669754898127	0.679345022245	0.0473765647638	0.666383409383	0.670812085748	0.0208209019327	-0.174265752247	300.0	0.612558313977	0.615008133194	0.0177923365421	0.616947880327	0.623163185382	0.0374608689013	0.179931072752	300.0	0.307951295229	0.309048954579	0.0247079937042	0.313073050368	0.31303923331	0.0423697022085	0.13671407516	166.977210101
FOXO3	0.5266289947	5.4082502222	5.9348792169	0.395668243982	0.42335917794	0.099621784577	0.59828148794	0.638549007787	0.217799372387	0.0633365527339	20.6837064057	0.669645249289	0.677529326826	0.0502714301341	0.668879929432	0.673901479107	0.0212265287571	-0.230468120068	300.0	0.523082575064	0.524885764568	0.015407489553	0.527440266538	0.532436411165	0.0356239125071	0.179986053496	300.0	0.308011843518	0.30827284624	0.0166945531158	0.31487040811	0.312699162747	0.0406935280913	0.188174777456	300.0
THAP1	0.5344718069	5.8000158333	6.3344876402	0.320841031042	0.348664268246	0.0945921450457	0.533996851193	0.573069816598	0.199305022407	0.0670572391816	85.9896693162	0.663763610569	0.676173283111	0.0254763725708	0.731225147898	0.733380034352	0.0498682895322	0.21012918073	300.0	0.486532431777	0.485840837694	0.0150610278247	0.495000190545	0.492899963614	0.0287527330329	0.153461596863	300.0	0.32122147776	0.321605455938	0.0164630111239	0.330292355847	0.328951841545	0.0400101359999	0.212500212615	300.0
SREBF1	0.6178158188	7.1390808056	7.7568966243	0.277256587529	0.300350387057	0.0964924568627	0.477872036037	0.482444960383	0.20562146412	0.0402099943932	24.9540866422	0.66350181284	0.678836626624	0.0246990832355	0.71244651925	0.718608792768	0.0560469606678	0.0271719051387	300.0	0.463178468343	0.464277313278	0.0185660782206	0.471793727994	0.471736133983	0.038107368239	0.135949518934	300.0	0.308666734331	0.309142722258	0.0175810896022	0.318695740709	0.314134257992	0.053324397019	0.232210517658	300.0
GFI1	0.6229520794	4.7750645556	5.3980166349	0.30362129508	0.336670431838	0.0937483897656	0.561228038253	0.59070544642	0.207965695178	0.115928270545	35.6544335118	0.672121078663	0.679489088871	0.0728833187253	0.645923785196	0.667545383562	0.0301318350764	-0.334691277908	118.541758148	0.391923934919	0.392154045787	0.0121213719627	0.40189200204	0.39849131894	0.0339984167326	0.222241877607	300.0	0.304627382482	0.306054429043	0.0228978438729	0.326260180071	0.313395858946	0.0799542323824	0.361329692606	300.0
GATA4	0.633933381	5.2971232222	5.9310566032	0.301729263784	0.331311066508	0.0937701265349	0.495321098008	0.558520162449	0.215322858751	0.0468494248644	18.5193223502	0.642787795654	0.652587723007	0.0589117366727	0.638725253958	0.645465030509	0.0193277332265	-0.143333222031	300.0	0.372100280996	0.372987108769	0.0122502746937	0.39154740573	0.379090185917	0.0514151625926	0.260405632169	300.0	0.295691045782	0.295803502079	0.0164397922814	0.302753331119	0.300822905826	0.0527277915291	0.17337820578	300.0
ZBTB33	0.648920373	7.0321475	7.681067873	0.296837880533	0.318246541803	0.106167069073	0.518108398707	0.551863035333	0.220582945052	0.0137728534258	32.7341817808	0.622905266273	0.637525516643	0.0304581029407	0.699914840755	0.704821509158	0.0728816937579	0.0144489349297	300.0	0.633343050292	0.623857545751	0.0610283259226	0.616597885936	0.613646957672	0.0284946643664	-0.00226107835699	254.088149973	0.31765167686	0.316590767329	0.0272518660962	0.335185426169	0.321550736752	0.1070703232	0.0868665193278	152.722014664
FOSL1	0.7027668783	5.9053088889	6.6080757672	0.272357370795	0.30185103844	0.0961925021913	0.453103474865	0.485652972884	0.180104659446	0.0555694442108	22.95243003	0.598060606679	0.602240757158	0.0248353971393	0.645332736453	0.656612439221	0.0582906764435	0.168575667905	300.0	0.550677692479	0.551654869512	0.0146988156475	0.567562584872	0.561382310594	0.0463664242405	0.291284153885	300.0	0.294382696262	0.294740720678	0.0163381648437	0.303291026299	0.303341101219	0.0401687217299	0.247565597837	300.0
FOXA1	0.7202825794	5.2266942778	5.9469768571	0.408257694197	0.434926256062	0.102041090204	0.606260926195	0.663794248614	0.238499199486	0.0337095909804	19.8368427016	0.650772045016	0.65449950613	0.0203601895548	0.67083307811	0.679946251391	0.0487000419733	0.0505409808194	300.0	0.489245731633	0.490544770472	0.0108499909131	0.495316554856	0.499353361956	0.0255729659006	0.252659693182	300.0	0.325329970695	0.325819804153	0.0160668429224	0.333852447936	0.334856487676	0.0378985145598	0.193948313172	300.0
FOXF2	0.7380687725	5.0133983333	5.7514671058	0.36606980701	0.404562959142	0.122701029842	0.571439479017	0.627907625061	0.223619744915	0.0144847608579	12.7329387135	0.56218554281	0.566693107588	0.0238861503731	0.66659310662	0.677320843891	0.0564109543306	0.39642861061	300.0	0.561744830589	0.563669865254	0.0143595502814	0.567706968882	0.573976799177	0.0356436596666	0.218062462733	300.0	0.287446046231	0.287356728737	0.0161539749173	0.296816699556	0.296432361736	0.0438926223678	0.191315977175	300.0
ELK1	0.7458734788	7.0989505	7.8448239788	0.251175510194	0.267603892626	0.0916403205255	0.443528656687	0.473667546864	0.180715772197	0.0093916284018	43.4667043338	0.624806110263	0.63190027696	0.0808588247671	0.609691768359	0.623685407023	0.0355695380947	-0.303322819966	171.570630124	0.538978237101	0.535800369658	0.0217572692527	0.559694429248	0.550365927535	0.04982260847	0.150548748479	300.0	0.318734805053	0.319374968253	0.0278463246576	0.33269369381	0.325580270911	0.0923399308812	0.138484301397	274.215605793
RFX2	0.7711111852	5.4421975556	6.2133087407	0.294780540763	0.318826764583	0.100328750912	0.518696858362	0.560726950662	0.205113331151	0.0452941850592	51.5712573652	0.660560773386	0.678618941709	0.0279751942725	0.750359218491	0.756756277983	0.0638986158203	0.275843923242	300.0	0.419712169798	0.418291428604	0.0172894420034	0.4293579562	0.426195569986	0.0355802419392	0.133577963763	300.0	0.308456591451	0.309357026303	0.0260884584148	0.327456831569	0.31660877953	0.0824937456966	0.270057816006	300.0
MAFF	0.8222550873	5.2145415	6.0367965873	0.331150837409	0.377186608193	0.133058250223	0.573499660001	0.62242113416	0.219872632577	0.0740919256978	22.7868699222	0.68012522849	0.684447304448	0.0493334486561	0.662444646181	0.67326404788	0.0215637226907	-0.271659103599	268.405925582	0.476596383705	0.47771332469	0.0176139336368	0.489054058812	0.487192335688	0.0454065540538	0.210528247619	300.0	0.264046238404	0.266076670138	0.0149830348053	0.275553675492	0.273381605253	0.0446848219381	0.260450488675	300.0
