FACTOR	EXPR_FOLDCHANGE	EXPR_H1hesc	EXPR_K562	Boyle_H1hesc_protection_mean	Boyle_H1hesc_protection_median	Boyle_H1hesc_protection_std	Boyle_K562_protection_mean	Boyle_K562_protection_median	Boyle_K562_protection_std	Boyle_protection_ks_stat	Boyle_protection_ks_pvalue	Boyle_H1hesc_tc_mean	Boyle_H1hesc_tc_median	Boyle_H1hesc_tc_std	Boyle_K562_tc_mean	Boyle_K562_tc_median	Boyle_K562_tc_std	Boyle_tc_ks_stat	Boyle_tc_ks_pvalue	Boyle_H1hesc_fos_mean	Boyle_H1hesc_fos_median	Boyle_H1hesc_fos_std	Boyle_K562_fos_mean	Boyle_K562_fos_median	Boyle_K562_fos_std	Boyle_fos_ks_stat	Boyle_fos_ks_pvalue	Boyle_H1hesc_flr_mean	Boyle_H1hesc_flr_median	Boyle_H1hesc_flr_std	Boyle_K562_flr_mean	Boyle_K562_flr_median	Boyle_K562_flr_std	Boyle_flr_ks_stat	Boyle_flr_ks_pvalue
RFX2	0.7711111852	5.4421975556	6.2133087407	0.252083892687	0.231930314472	0.126281049996	0.352138592119	0.28609657815	0.228165498263	0.020191993598	176.56598445	0.614962086634	0.623641540445	0.0659356798137	0.585765415654	0.59807474887	0.0345495563131	-0.0728166800784	35.5222139565	0.470325773649	0.469173610744	0.0224232546126	0.485868708096	0.479489596556	0.0514877037817	0.064983118726	253.190619289	0.306079031103	0.30552974692	0.0240950186327	0.312578982059	0.309982358615	0.0711098632771	0.0865669768567	300.0
MAFF	0.8222550873	5.2145415	6.0367965873	0.284920983144	0.268634362727	0.152736640505	0.399285860247	0.327580884026	0.275091561131	0.0372146797398	127.918285588	0.591032574834	0.603119965758	0.0323328546442	0.73802115727	0.745473676555	0.0762987047254	0.472374328887	228.638251839	0.386155900014	0.386240179692	0.0191889424929	0.404628751469	0.399004871219	0.0511126599582	0.123537662338	300.0	0.272616680502	0.273073429773	0.0127058334899	0.276547696953	0.276993363193	0.0413486694484	0.122439985862	300.0
SP2	0.8391561746	5.1814583333	6.0206145079	0.298019700575	0.285476676287	0.151122926304	0.420382601974	0.365203359154	0.265164980416	0.0481943453476	242.7680499	0.593586160065	0.602673525715	0.0288442075826	0.736648382707	0.743443780062	0.0577408067792	0.472300514516	300.0	0.492545343707	0.493084488244	0.0225613970671	0.500530163227	0.501035150194	0.0464904517642	0.0322304892408	300.0	0.317846076679	0.317389017631	0.0151942107787	0.326101220848	0.32419634502	0.0424656196779	0.279596102017	300.0
NHLH1	0.851428791	3.9965029444	4.8479317354	0.2386507554	0.218942692778	0.13377696179	0.37474873069	0.343366558537	0.247365496657	0.0692239872582	98.5934809874	0.587616041502	0.594020020914	0.0513317388703	0.571834503469	0.580042895805	0.0300457122953	-0.181676559281	18.662799547	0.493411079583	0.491999702088	0.0324435191045	0.512319897896	0.504994387995	0.0661309886664	0.0491709558942	142.265341817	0.322043003544	0.321268089751	0.0196719976345	0.334625738935	0.329627720367	0.0630158010305	0.281762526295	300.0
ZFX	0.8619202963	6.8428931111	7.7048134074	0.23361397723	0.20801888319	0.113199589043	0.373969689698	0.345588932431	0.219139758553	0.0821466543259	300.0	0.583680424818	0.596324236355	0.0301004763537	0.619493698672	0.627202386815	0.058654502804	0.024004177533	282.380958016	0.454133789392	0.453255521852	0.0252986945195	0.472221928906	0.467191275945	0.0545452497453	0.10398584239	300.0	0.318697899913	0.318428305661	0.020586641186	0.331828414492	0.325990806312	0.0660033376938	0.247748965526	300.0
ELK4	0.8926702302	6.6488153889	7.541485619	0.312908481844	0.235005710115	0.213628080613	0.223949809095	0.197368128607	0.12179847614	-0.0137550863577	194.940908575	0.581742054534	0.594329383497	0.0577935538507	0.568943449724	0.578146036893	0.0330603533185	-0.161674408636	24.5301337813	0.4878149825	0.485156214214	0.0295551258837	0.514797289584	0.50543772917	0.0698995590033	0.105111934166	300.0	0.311945392675	0.31146869587	0.0194398386847	0.321468378407	0.317708132815	0.0719143839264	0.167630111984	300.0
CEBPB	0.9303690952	6.3966905556	7.3270596508	0.343052330941	0.260283504911	0.234619080711	0.264796148241	0.246346983941	0.1381301783	-0.0132235437972	56.7219377202	0.576249426873	0.594481740013	0.0970190206883	0.570357569285	0.578194286023	0.0345434779281	-0.18803083185	14.5040285831	0.61667211718	0.615980104353	0.0212072294593	0.633186803264	0.630374619784	0.0464822318743	0.156621548729	212.152175824	0.298704070139	0.298486813061	0.0131339900908	0.309440241402	0.306228854973	0.0442462984418	0.303157535504	300.0
NFE2L2	0.9733192196	7.5595246111	8.5328438307	0.269874974448	0.25068156638	0.139402246991	0.418710100569	0.385141827112	0.254688137452	0.0878237284069	216.868942919	0.594391199332	0.602189652656	0.0860919711174	0.582662768201	0.595432049652	0.0311487580894	-0.362052867795	4.6667572727	0.564217269224	0.564968817113	0.0207059565584	0.588905301581	0.584625349074	0.0541781610271	0.195625107374	300.0	0.282084156738	0.282326838875	0.0147467155863	0.290566456279	0.288968595647	0.044777257834	0.250713157915	300.0
BCL6	0.9825444233	5.507985	6.4905294233	0.344188438898	0.269473871589	0.227252311334	0.286301933474	0.252025084554	0.128285097119	-0.0289308772586	126.482742636	0.589219793705	0.599439378614	0.0291979512877	0.664222163461	0.671580761595	0.0646730973974	0.359883932279	218.088375228	0.53681880726	0.536509972759	0.0145840508264	0.551220870847	0.549439275376	0.0314467280231	0.194749805294	300.0	0.326516312493	0.325823941645	0.0186045642297	0.331716002853	0.332166692219	0.0380256855688	0.207518561731	300.0
NFIL3	0.9992733968	5.4661834444	6.4654568413	0.305161520091	0.253948964149	0.2287854743	0.25054571628	0.235535082047	0.130958395859	-0.00443171222928	22.6999026662	0.602913191416	0.60731972144	0.0318637944411	0.740982945736	0.746708547025	0.0506295928568	0.478583863491	82.2497377726	0.326647946249	0.321208415759	0.0682020548761	0.317019931502	0.315723194956	0.0238565505377	-0.00585984866125	24.5312860611	0.280409431209	0.279719160238	0.0175731684276	0.292056922421	0.287814774648	0.0480824823113	0.330237340891	300.0
PRDM1	1.0049048201	3.7260415556	4.7309463757	0.261495668144	0.251473330285	0.13174488005	0.379868073898	0.340336187138	0.245705099361	0.0801589638783	128.268905079	0.539819230379	0.546056493576	0.0306311407638	0.587132432824	0.59569457988	0.0576061864674	0.226145469215	52.2369235823	0.521626680229	0.518972415888	0.0299218839113	0.54916133854	0.536097370106	0.0753419892825	0.0885225935888	169.997381157	0.265308976612	0.265651729205	0.020845074769	0.270936489899	0.267674928878	0.0770378225916	0.0201461549308	88.7395957527
NFKB1	1.0533231296	5.5893885	6.6427116296	0.364038715045	0.344319256616	0.117254668749	0.460568419091	0.403658000485	0.214872075912	0.0343651485026	152.447128201	0.588787146151	0.595166948896	0.0503954107801	0.580609011016	0.588253836579	0.0302897627421	-0.312326481811	10.0091247849	0.519720543977	0.520329451638	0.0259508916386	0.538556717108	0.537023144546	0.0538329833564	0.14302435948	300.0	0.328639521594	0.328833572163	0.0137922738511	0.335828440919	0.335791127027	0.0442212265405	0.253782545637	300.0
TBP	1.083032377	7.1221270833	8.2051594603	0.288250034745	0.279119980455	0.121746034194	0.373871751499	0.30619778547	0.216916445971	0.0200727939336	45.4944080916	0.583617199682	0.593931388996	0.0653783660479	0.56151930246	0.567608121212	0.0328269471599	-0.0687083197608	22.3179387502	0.363916326731	0.362913183784	0.0648837348276	0.359779805871	0.357788352009	0.0285474303769	-0.0440261821736	24.8999776049	0.336720202313	0.336751876502	0.0156860184359	0.343530372486	0.344228843985	0.0424731268565	0.293420079947	300.0
BRCA1	1.189527918	6.5185210556	7.7080489735	0.296663200361	0.292896445589	0.12411190837	0.4053979658	0.357323791831	0.229107956058	0.0994727288882	92.5840508466	0.59024410445	0.596524748743	0.0454341649868	0.581121763023	0.588730019456	0.0315600122972	-0.287300362486	7.1806176915	0.538553908776	0.539599732126	0.0223698554111	0.549621177903	0.552226806262	0.0538384581727	0.120323864828	183.358462248	0.314376776097	0.314698787078	0.0132083733972	0.327370830395	0.324460808215	0.0438568142952	0.392411449073	300.0
ESR2	1.2062266508	2.7405983333	3.9468249841	0.25405418936	0.233621148436	0.119178851452	0.371212282278	0.309126083238	0.226455329405	0.0723695532467	203.985769482	0.594458063777	0.601346942155	0.0284853192546	0.661174932345	0.668350316225	0.0415462749321	0.331490809347	240.141535904	0.553805907382	0.554863043988	0.0233816224645	0.571292506212	0.570700302927	0.0466165171464	0.169765045854	300.0	0.302409518437	0.301937200319	0.0167510500577	0.30948126513	0.309259361638	0.0364923633128	0.290617088631	300.0
RREB1	1.2581391138	7.0157968333	8.2739359471	0.227411841716	0.203879417255	0.124332365031	0.318353852228	0.237846683142	0.224994210546	0.0159410198134	57.1808597623	0.557188964402	0.564963935143	0.0334058118678	0.586193726612	0.599733876099	0.0777370780442	0.0564764501292	39.9077714823	0.584229116601	0.585903538787	0.0280081648415	0.601755854724	0.60227537495	0.0584955045577	0.113155758572	167.403479595	0.304538888541	0.305204017065	0.0137127968298	0.312315990353	0.313004185487	0.0386495372785	0.282720070157	300.0
RELA	1.3267648505	7.24568025	8.5724451005	0.366785718122	0.353205710058	0.116841858547	0.466050492568	0.413150510158	0.218829304025	0.0554516604571	123.03591845	0.592376767758	0.597415366072	0.0529474969439	0.570173221878	0.577843256638	0.0314305225237	-0.0389752789745	40.479765758	0.518137381872	0.518088556839	0.0255670524788	0.539819043803	0.537685205741	0.0544111445492	0.177903495141	300.0	0.307559194372	0.307540228292	0.0140268445507	0.315848325762	0.315708671412	0.0426893017897	0.291517478599	300.0
JUN	1.4216276481	5.9365860556	7.3582137037	0.223367023446	0.211129145697	0.120931766733	0.362415562149	0.337438155808	0.234134836971	0.127402568443	177.274344981	0.594875524492	0.605567406339	0.0311751618825	0.732004459244	0.73852822869	0.0599750854162	0.489517933355	173.885803024	0.408168161079	0.404899267727	0.0311726585179	0.434608347704	0.418904833144	0.0881732311924	0.0810347022929	162.100110731	0.316140316072	0.31538528329	0.0252409158401	0.329456764446	0.324462557794	0.0792682013419	0.252963909287	300.0
IRF1	1.4436679894	5.100647	6.5443149894	0.300499477004	0.287262566878	0.138174646161	0.412940580552	0.353884594404	0.245045190547	0.0666989143708	300.0	0.596878319299	0.606041079899	0.0290181682661	0.746108657747	0.752664343642	0.0617408886107	0.49581742282	300.0	0.652341451514	0.65226796781	0.0136828058064	0.672718883899	0.672198023196	0.0294895911448	0.357767977866	300.0	0.499131638713	0.472445590952	0.27349857739	0.626384968911	0.718015229237	0.289937665258	0.161732908075	300.0
REL	1.4884503201	4.7665549444	6.2550052646	0.366714551676	0.35003236807	0.118902239129	0.481841291896	0.444434742835	0.218096541993	0.0774432376985	131.618466646	0.593073077034	0.596531957998	0.0496693153129	0.567406571568	0.575416520664	0.0310910125886	-0.00374276831795	39.9612016128	0.654279505692	0.654231635342	0.0216844672829	0.681759086311	0.678608419188	0.0491816313874	0.293725554117	300.0	0.337366394923	0.336981161717	0.0147095812864	0.349457510159	0.347836964433	0.0516141690058	0.370057143328	300.0
SOX5	1.4915345926	3.8766035556	5.3681381481	0.292947597423	0.289023060653	0.131231632432	0.382558795826	0.324649955331	0.242041161102	0.0673766119925	54.3234152857	0.592302739072	0.606496679201	0.0309222021812	0.694302798981	0.700955407774	0.0924531010119	0.458786145237	139.804469775	0.520396051869	0.52148807263	0.0231190602932	0.528019466803	0.531486756752	0.0495884046802	0.0932593992729	145.432790594	0.320539869685	0.320341013301	0.0154679900738	0.332742158969	0.331002085378	0.0355682447793	0.491324918109	300.0
E2F6	1.5822735344	5.2749288889	6.8572024233	0.269719370138	0.24860284502	0.110696602982	0.404941747731	0.382883183345	0.203113559947	0.118624385007	300.0	0.607273302057	0.616120243716	0.0516461819588	0.588980197018	0.598661292658	0.0319647922351	-0.146525286829	70.0537674052	0.54645131945	0.54488176652	0.0250741532554	0.572292326854	0.568530152331	0.0534491616152	0.220476627073	300.0	0.314241139527	0.313724558138	0.0193204442777	0.329313966453	0.325081694617	0.0590189425042	0.36076753646	300.0
TP63	1.6135303228	2.9397125556	4.5532428783	0.238243680513	0.2184880333	0.123524175681	0.361352319889	0.316118102143	0.235867552338	0.086521162651	168.720924654	0.590694499778	0.601887384457	0.0293192624802	0.654233437502	0.661240800486	0.0622827229916	0.291242494836	195.466947621	0.440968712142	0.439489924399	0.0293232217784	0.464638201074	0.457026889574	0.0652027323416	0.134469870393	300.0	0.326092139299	0.325576989282	0.0210902157765	0.34550596287	0.337872267927	0.0847246393688	0.385554355169	300.0
NR4A2	1.9498718704	3.9887769444	5.9386488148	0.324665625425	0.303351670509	0.0989008436748	0.465466702173	0.453181656555	0.192155301668	0.169378985415	300.0	0.611879530693	0.619598010969	0.0586053228113	0.589726226937	0.60180004785	0.0301702589831	-0.116993900717	112.385035041	0.490644568685	0.489567125288	0.0239915404104	0.518636766674	0.514086704747	0.0534334056064	0.267587838776	300.0	0.314713105122	0.314633436514	0.0188747375244	0.332093859016	0.32811437137	0.0572552981936	0.466867165357	300.0
PAX6	1.9628858042	3.2277611111	5.1906469153	0.282527886877	0.264254893578	0.144464638599	0.352788701808	0.273697672222	0.260152426034	0.0403636075963	33.9602740347	0.54075985702	0.548514516802	0.0325286525839	0.59795512578	0.599725454784	0.0377139179416	0.353278547328	60.0690248451	0.528058415671	0.527635678912	0.0264062209237	0.544414928402	0.546926963851	0.0618956034658	0.131034151034	99.5665190412	0.289216096256	0.2893190356	0.0148869801671	0.296299423846	0.298874696856	0.0345363418678	0.32396003924	300.0
KLF1	1.9930731429	5.8667564444	7.8598295873	0.235037153653	0.205644364031	0.135729089982	0.3570389585	0.270943982256	0.249953876697	0.0730431823355	150.228118359	0.618530725614	0.626845788992	0.0687558535874	0.591630082285	0.602702366031	0.0319710353471	-0.0798318604501	56.1294523316	0.443170964898	0.442718640962	0.0282017984319	0.465681298041	0.461201677763	0.0616516984405	0.139729811094	300.0	0.305215263382	0.305687968887	0.016219227711	0.317241695901	0.317757665177	0.0408138454858	0.415816985049	300.0
NR3C1	2.2382088161	5.5904311944	7.8286400106	0.24084279585	0.219785374388	0.13658810723	0.32744590953	0.229040856154	0.246632615258	0.0396641008344	88.1972735306	0.594960798586	0.606500708628	0.0333562826822	0.657646565715	0.665724000232	0.0626295601699	0.336052971947	143.266232025	0.519365659154	0.520968545955	0.0264677445873	0.541442295426	0.544290187581	0.0578962994811	0.186109093805	300.0	0.287822065405	0.287336834246	0.0144123533769	0.297913578372	0.298872019143	0.0365901422491	0.381841289617	300.0
ELF1	2.2454946138	6.3416162222	8.587110836	0.23555711759	0.213363078618	0.118676693144	0.320658766828	0.244084124283	0.210242695122	0.0398866216226	288.681681083	0.598059370882	0.606256853798	0.0561972109182	0.594120620951	0.603284342448	0.030551871699	-0.31508972663	7.14951727349	0.500746700467	0.499273873127	0.0239625623109	0.532174220025	0.526639523171	0.0577670409377	0.271975209019	300.0	0.319889432678	0.319641784545	0.0169799598137	0.336961678304	0.334449276477	0.0577791820553	0.448203243778	300.0
MYC	2.4499387804	7.7905577222	10.2404965026	0.25125544116	0.232175753224	0.138711215453	0.385950735646	0.343227069487	0.259567080753	0.140833792868	123.375449533	0.563782097771	0.571737169399	0.0302467919055	0.591714455702	0.599512651783	0.0454052148424	0.104901345693	83.2360201262	0.485027171061	0.483948138772	0.0291264243207	0.51234557285	0.507820951631	0.0614776918239	0.203977169292	300.0	0.293930811697	0.293867566427	0.016984697336	0.305918750181	0.30650909504	0.0474047613867	0.416027346162	300.0
NFATC2	2.5463260212	4.9454028889	7.4917289101	0.418424116953	0.423371304776	0.120864569133	0.523722336585	0.46983607042	0.231233997542	0.144746037938	98.3023350753	0.596448961662	0.605271976515	0.0860455096419	0.594076764053	0.601582998994	0.0334534707437	-0.244512774205	8.00435473611	0.495512193866	0.496065277728	0.0202016810023	0.522675506305	0.522341434628	0.0483758385383	0.324167728072	300.0	0.275008719362	0.276114542599	0.0132758139842	0.295250424103	0.292238553432	0.0354574714946	0.599697823382	300.0
SPI1	2.5603795503	4.6750755556	7.2354551058	0.298438033909	0.278118474539	0.09450989451	0.471948379414	0.469684721877	0.172304185916	0.249754941064	300.0	0.59401532534	0.60491072979	0.0297917679727	0.642719216708	0.650941153265	0.0592030135932	0.203788575573	300.0	0.477851125109	0.475103161671	0.0242313178572	0.51658385819	0.50740408765	0.0578785061969	0.339781359007	300.0	0.323728232608	0.323431405339	0.0227828803116	0.345359672566	0.340415152791	0.0750319412835	0.469578449813	300.0
ZEB1	2.6104677077	2.5856321389	5.1960998466	0.25865121776	0.237267837172	0.137616368609	0.420289918977	0.384321921727	0.258858858478	0.157128159978	299.189462851	0.596059156823	0.603377084974	0.0525631001112	0.594122439835	0.602389372212	0.0321109239731	-0.317232701809	4.20368255804	0.472494452833	0.473100471426	0.0194050512867	0.507708609853	0.50443991469	0.0489875370873	0.371662319484	300.0	0.288759629117	0.28871636995	0.0135435441214	0.304265230172	0.30356762634	0.0462196785024	0.451695287527	300.0
KLF5	2.723998164	4.5370098889	7.2610080529	0.305199035433	0.28818189556	0.0953375679703	0.4834400518	0.482724697162	0.172159689098	0.280854831582	300.0	0.600404917613	0.609524563679	0.0672001024884	0.592294530831	0.605256345278	0.0319785333571	-0.354888581466	8.61916018739	0.478071432777	0.474831488777	0.0249565394521	0.519548483288	0.509188875932	0.0593629615577	0.351118864297	300.0	0.321190121536	0.320788149558	0.0229461169282	0.341762585035	0.337488878895	0.0775485901195	0.463399718086	300.0
RUNX1	2.9305984259	4.7534962778	7.6840947037	0.229243357894	0.209421555041	0.122395676119	0.333332288574	0.271136405347	0.230192883829	0.128899212698	212.225988951	0.603697802605	0.612221376052	0.0554162134287	0.596482719847	0.606534340191	0.0326766611579	-0.313037755979	5.68671154876	0.543440938622	0.543726780336	0.023512050929	0.57544855334	0.574910100653	0.0539419541127	0.314548846768	300.0	0.293550839249	0.293914739893	0.0130616165813	0.316725703147	0.313131231654	0.0435519992219	0.60189786465	300.0
MEIS1	3.0498200265	2.8871627778	5.9369828042	0.243488038493	0.221684412798	0.129097455069	0.361506947401	0.285229311466	0.243061345305	0.121961664034	274.91117531	0.603132932269	0.613259262462	0.0277457155164	0.690367210937	0.697579383992	0.0494636045125	0.485883812563	300.0	0.471186145981	0.471696150065	0.0215391063852	0.498926797177	0.498775567815	0.0428032678937	0.324724244012	300.0	0.296151351722	0.296078211274	0.0137571422129	0.311851578075	0.3128769555	0.0443640587135	0.507633322254	300.0
GATA2	3.251334172	4.9865788333	8.2379130053	0.26635947023	0.267529924198	0.119132453372	0.325743855225	0.269139909531	0.203109760321	0.0627521525489	54.0788742143	0.598263221251	0.613012611581	0.0293223954417	0.653596200814	0.65900779134	0.0777417929375	0.24127987016	64.8941123936	0.334355615215	0.334279411535	0.0191500837651	0.375661916747	0.367782241576	0.0582773992718	0.355381597468	300.0	0.301120796058	0.30084280299	0.0107484302537	0.322873850975	0.320876781279	0.0505156896522	0.533241151645	300.0
GFI1B	3.3890956614	5.525732	8.9148276614	0.285326031018	0.271481625182	0.138020542389	0.404055955532	0.331347947513	0.259013442177	0.146741329419	129.748557891	0.569511245935	0.576928378598	0.0306111903782	0.600059570017	0.611326779566	0.0607868498028	0.166073439273	120.500443421	0.439540363866	0.439659768947	0.0239757817732	0.475280438083	0.469600751902	0.0684466483689	0.300714014087	300.0	0.336638578707	0.335938949983	0.0150913383296	0.35630341484	0.356492658116	0.049929302458	0.538039467493	300.0
MYB	3.4171287011	6.4129717222	9.8301004233	0.238840936191	0.219118610295	0.142162386026	0.371115323036	0.30282282295	0.267863418296	0.148642582623	127.185803648	0.593341481819	0.609356239056	0.0765619451535	0.588599530093	0.59597982048	0.0312798198444	-0.118514773669	17.5675721069	0.468783452531	0.468871243034	0.0175061709242	0.500395506558	0.499899227297	0.0383682516558	0.430539356603	300.0	0.29325999566	0.293854975143	0.0131238616194	0.310191603388	0.311781921219	0.041279333631	0.516989608876	300.0
MECOM	3.5427527354	2.913285	6.4560377354	0.289129264228	0.283753602644	0.141456672998	0.368457436159	0.291726249963	0.253548668117	0.0974563942454	57.6327320786	0.559538448686	0.564732967364	0.028955010144	0.602497999301	0.612759060003	0.0546412113212	0.286357270704	91.2496111001	0.442068657884	0.443459290628	0.0278307218576	0.48002611388	0.475160164315	0.0735942301366	0.269012318801	300.0	0.287677970752	0.286944010113	0.0170064998557	0.310042513392	0.30823395284	0.0434316894947	0.576135953393	300.0
GATA1	4.1942316111	5.2011149444	9.3953465556	0.265319921259	0.269803789943	0.116554441504	0.335408556849	0.281917334631	0.205607058974	0.110419243548	67.8027168269	0.606039243839	0.619135509978	0.0306000523537	0.646237770145	0.652365095553	0.0752135554468	0.149427144536	43.5806018949	0.36877191822	0.36813570653	0.0244654566779	0.425005252081	0.414662483058	0.0727833417104	0.38942377863	300.0	0.289362157829	0.289387267275	0.0124393037034	0.315975366046	0.313887375856	0.0514200531931	0.600246393195	300.0
MEF2C	4.8711500714	3.3851671667	8.2563172381	0.246888813475	0.242953310487	0.12460401673	0.345999046076	0.277367621299	0.232474316015	0.164828783898	130.711030414	0.61075310472	0.624109846248	0.0270326031861	0.72159726067	0.728578627861	0.07430282904	0.562269831781	300.0	0.371022892727	0.371142212957	0.0166627872339	0.401066943946	0.402371752534	0.0390677866561	0.41378042721	300.0	0.317198513114	0.317526401885	0.00978003868236	0.351313016355	0.34910235394	0.0358535072649	0.752663618632	300.0
BHLHE40	4.9875352275	4.6152053333	9.6027405608	0.257720566053	0.238392309266	0.13258775403	0.404685159722	0.351273266517	0.262020920177	0.194021173817	139.311457644	0.607982440998	0.618729497118	0.0300187962034	0.63289893992	0.641424868021	0.0540221059895	0.0491354284993	55.3548585612	0.364897505148	0.364147678108	0.027331992014	0.406897781158	0.400245168733	0.0649969038601	0.357826295352	300.0	0.281162693906	0.281219607041	0.0188335875189	0.320462730478	0.311549075173	0.0840120173919	0.633586248194	300.0
