FACTOR	EXPR_FOLDCHANGE	EXPR_H1hesc	EXPR_K562	Cuellar_80_H1hesc_protection_mean	Cuellar_80_H1hesc_protection_median	Cuellar_80_H1hesc_protection_std	Cuellar_80_K562_protection_mean	Cuellar_80_K562_protection_median	Cuellar_80_K562_protection_std	Cuellar_80_protection_ks_stat	Cuellar_80_protection_ks_pvalue	Cuellar_80_H1hesc_tc_mean	Cuellar_80_H1hesc_tc_median	Cuellar_80_H1hesc_tc_std	Cuellar_80_K562_tc_mean	Cuellar_80_K562_tc_median	Cuellar_80_K562_tc_std	Cuellar_80_tc_ks_stat	Cuellar_80_tc_ks_pvalue	Cuellar_80_H1hesc_fos_mean	Cuellar_80_H1hesc_fos_median	Cuellar_80_H1hesc_fos_std	Cuellar_80_K562_fos_mean	Cuellar_80_K562_fos_median	Cuellar_80_K562_fos_std	Cuellar_80_fos_ks_stat	Cuellar_80_fos_ks_pvalue	Cuellar_80_H1hesc_flr_mean	Cuellar_80_H1hesc_flr_median	Cuellar_80_H1hesc_flr_std	Cuellar_80_K562_flr_mean	Cuellar_80_K562_flr_median	Cuellar_80_K562_flr_std	Cuellar_80_flr_ks_stat	Cuellar_80_flr_ks_pvalue
GATA3	-0.0812258624	4.4545267778	4.3733009153	0.018033310357	0.0149036300177	0.0150422552302	0.00713675179047	0.00522987426552	0.00759775959312	-0.0356588242409	-300.0	0.662659341376	0.674896080513	0.065308958569	0.587305736609	0.595094455214	0.0177695494824	-0.104027072306	-300.0	0.407328378877	0.389987034598	0.147076243324	0.3529416878	0.35058045387	0.0475952870111	-0.105178248774	-34.0217303123	0.323522909725	0.320578876923	0.0580387192872	0.330606627949	0.324473528328	0.102976114934	0.00738758383718	-0.670064339554
NR2F1	0.0013346402	5.3702576667	5.3715923069	0.00931731075223	0.00665753170396	0.00956841882581	0.0181401850913	0.0135222531043	0.0157247468723	0.0158131600095	300.0	0.697289851883	0.706722724673	0.0207574503088	0.757243654773	0.761015121605	0.0423653569688	0.142460971606	300.0	0.396912371695	0.393008574175	0.0473193200599	0.41866934195	0.400414563758	0.137352602012	0.0103939473251	11.745041092	0.332401331213	0.328845902115	0.0546816375633	0.336781115753	0.330613010695	0.107634067075	0.0181921496634	1.55659238894
SOX17	0.009083373	6.3657267222	6.3748100952	0.00811517376162	0.00620197800804	0.00887944539863	0.00509800524448	0.00404400526081	0.00537724709677	-0.197654747769	300.0	0.739133216162	0.743368072933	0.0463256848562	0.690231750263	0.70134236364	0.0214263589869	-0.0338239063245	300.0	0.458425205883	0.434938658873	0.128429124648	0.434964845759	0.432186174726	0.0411291217564	-0.00816407118595	42.7154817661	0.307311657182	0.305674152527	0.0519072007309	0.322408729907	0.310982231384	0.116789293132	0.0325693068384	8.63767475353
NKX2-5	0.0132755053	5.8370343889	5.8503098942	0.0567914906981	0.0459357436691	0.031286333344	0.0365559685762	0.0307509520844	0.0182533620297	-0.0635567297977	300.0	0.687534162008	0.697669445681	0.046217097003	0.687529639912	0.691694356176	0.0219863916814	-0.471734796954	300.0	0.467772452926	0.4532388344	0.106880377405	0.455299606258	0.451185837015	0.0302087553227	-0.0263151880799	22.8767597432	0.291654744717	0.290167184041	0.0666341356324	0.304359345329	0.291194101167	0.129074002625	0.0106782967408	3.00833860596
HLF	0.0136273545	3.2289502222	3.2425775767	0.00938789334866	0.0067357759213	0.0102619663588	0.0191745784248	0.0141831562762	0.0177472049607	0.054383608205	300.0	0.685313514096	0.700884710385	0.0591750153027	0.655848361431	0.664775085312	0.0247077057313	-0.0206131372273	300.0	0.346819412544	0.338530904441	0.053951207326	0.45087563818	0.412236750543	0.183210499474	0.163702825529	22.9400460917	0.271934690217	0.273720697752	0.0596864642286	0.311173433558	0.283614978255	0.170950366542	0.0512922795645	2.51359827083
HNF1A	0.0615635265	4.7222006111	4.7837641376	0.0214272085593	0.0160463962309	0.0161967425029	0.0434476737165	0.0333784449351	0.0289175260344	0.0487044584647	300.0	0.661641318015	0.668263068022	0.0169221377411	0.700973661204	0.709770848315	0.0409008952933	0.0737500934818	300.0	0.292394074714	0.269895128399	0.0538608630315	0.30696936445	0.304565952673	0.150951860813	0.0823518495608	8.92017002207	0.336821982379	0.342619503483	0.0587589416431	0.354858950557	0.347250055957	0.0978735024981	0.0173264857475	1.24449818476
NR2E3	0.0628757619	4.0700125556	4.1328883175	0.0596844036207	0.0404525144886	0.0356475900269	0.100376555564	0.0614324950508	0.0662065785541	0.0556608773355	300.0	0.699160314237	0.707936687412	0.0178046499688	0.763830973177	0.768344597981	0.0413771514568	0.184375621128	300.0	0.448498575535	0.428737717361	0.0308518426916	0.452073969646	0.445873769199	0.140390975626	0.0887857577602	9.52168206287	0.345859933802	0.338665371265	0.0830946293189	0.35535662649	0.341354304274	0.110599289325	0.0411543923717	1.05935332402
PAX2	0.0664314656	5.2315701111	5.2980015767	0.0222689080466	0.0175148251228	0.0197379114286	0.0130563342296	0.0105771083478	0.0111404355917	-0.177019565447	300.0	0.737427475497	0.745758534639	0.067120536304	0.67171641097	0.694425832149	0.0288154112888	-0.102797150185	300.0	0.258686513962	0.249007004416	0.0595000631946	0.347258689584	0.308376300798	0.176733718487	0.0917651362316	42.3727349723	0.299169101984	0.296481158834	0.0758721496312	0.34008670476	0.305539256907	0.186099818736	0.0780104333752	8.24250219812
PAX5	0.0677025556	4.4629486667	4.5306512222	0.0305008452291	0.0257099966108	0.0166850599153	0.0197296256829	0.017332735764	0.0101518842269	-0.0740830146105	300.0	0.678592754355	0.695343257572	0.0598571384209	0.646804516721	0.654825160534	0.0301640121491	-0.0882565143379	300.0	0.465115450661	0.46112598589	0.0382094302218	0.500161393743	0.474003649443	0.118424406432	0.0159652843668	70.7806911516	0.306112386162	0.305877199346	0.0547574402402	0.327946941694	0.308056085891	0.157438297567	0.046018935754	12.642849397
RXRA	0.0741517989	6.7146771111	6.7888289101	0.0284849008332	0.0245541906109	0.0140196177319	0.0207150691723	0.0183158477332	0.00862618607851	-0.0647359681231	300.0	0.693641444892	0.703030135539	0.020228180341	0.76449086103	0.768465275477	0.0419345807283	0.170318657636	300.0	0.444628951452	0.422609395323	0.132008203903	0.424991508418	0.415488693271	0.0400850226894	-0.0309031304493	39.4878754113	0.307226662319	0.303567735493	0.0676085159395	0.324057981261	0.307943638735	0.130870444311	0.0256028417729	6.5886442187
HINFP	0.0912427619	7.6395064444	7.7307492063	0.0639074289689	0.0471094158413	0.0531147798362	0.0337080478166	0.023066236247	0.0315888793958	-0.125704661897	232.215048359	0.556255923913	0.56453150306	0.0349718772247	0.642455236096	0.667681557295	0.0826671460879	0.00744110434125	300.0	0.282221784298	0.275890446761	0.0619054430133	0.330492189647	0.297775177402	0.171104155293	0.0276555828697	10.8155514693	0.308553324441	0.307144815727	0.056804900524	0.325916434909	0.313936809849	0.135411224899	0.076222138091	3.34772497764
MYOG	0.0953743757	5.0492238889	5.1445982646	0.0275162280837	0.0242160489876	0.0143737793293	0.016487336726	0.0146920836212	0.00837505896742	-0.0299022870959	300.0	0.657540521236	0.687092276983	0.0330985519037	0.798257649922	0.809848564018	0.0820032864487	0.181764275479	300.0	0.383751789569	0.379283086706	0.0446921550394	0.451885740173	0.433640600616	0.144821393372	0.133038279154	194.612533988	0.355717056365	0.352687350108	0.0854296167188	0.439292577261	0.37221563546	0.253528521541	0.14077454826	49.9107009013
NKX3-2	0.1025526878	5.7578586667	5.8604113545	0.119912964355	0.0977746579456	0.0686849836113	0.0745603783339	0.0609830365714	0.0380638368407	-0.0797420361448	300.0	0.582964755042	0.587135982004	0.0245376538463	0.6829512438	0.694470215242	0.0545293542618	0.176040148201	300.0	0.344454057839	0.333365578722	0.0360570328822	0.35020743439	0.341469066395	0.118843522599	0.0190999476714	13.9772304281	0.335239842145	0.330373752576	0.0732923934929	0.347913765504	0.334740129378	0.115197554244	0.00130157725855	1.10855880524
EBF1	0.114694918	3.7254591667	3.8401540847	0.0632860866315	0.0552720491762	0.0256547621018	0.0460149616159	0.0411557171441	0.0153892872521	-0.104473799806	300.0	0.691867826917	0.701267051323	0.0207068422226	0.758800951557	0.763514274871	0.0410029483167	0.147535178256	300.0	0.406029892895	0.382827377159	0.129229533338	0.386473525516	0.37940720264	0.0427962415156	-0.0328995478747	66.3665051872	0.302511180066	0.300705617369	0.0668196048592	0.31638035946	0.303742758323	0.125052425844	0.00989499470351	10.1036458422
HNF1B	0.1372934497	3.1828106667	3.3201041164	0.0199747336172	0.0160649714954	0.0167755757278	0.010710843536	0.00881981862046	0.00985127550339	-0.0570045648856	300.0	0.584054379879	0.591243526402	0.0186404589483	0.694304651604	0.704246082372	0.0484602899035	0.214567474641	300.0	0.361018316217	0.33058897615	0.0473239470891	0.367562828888	0.363646934568	0.167233023358	0.106252261736	8.73312524837	0.294851986923	0.288039414534	0.116439120751	0.285020915672	0.284507851002	0.0522737514166	-0.0145516717325	0.296008892277
ESR1	0.1494903069	3.9774695556	4.1269598624	0.0159121243913	0.0125356536359	0.0138231416169	0.00870088510238	0.00670482183731	0.00785261203071	-0.126230398348	300.0	0.704376327617	0.710010650439	0.038218007919	0.701997170701	0.709647345356	0.0160464966966	-0.336978112674	300.0	0.413623138965	0.393488186358	0.0479306969188	0.416849796745	0.411978482878	0.150224036982	0.0694187942613	17.7447607345	0.338646223875	0.335932901619	0.0720373308733	0.338293226783	0.334132104062	0.060624117875	-0.0554267382397	0.250531699726
NR2C2	0.1552944868	7.6477857778	7.8030802646	0.0253056268512	0.0213872610289	0.0179546489385	0.016220767725	0.0137496321656	0.0108694641887	-0.129822187459	300.0	0.719679076933	0.726058840997	0.0505650418839	0.682174397991	0.695567505965	0.0246410833792	-0.233132581367	300.0	0.380232724595	0.376614387978	0.0382494253767	0.411876947786	0.389957777566	0.118550895076	0.00844578316391	120.267392827	0.315207716946	0.314183317465	0.0520788147174	0.335560449984	0.318575700738	0.148163042884	0.0396636639395	22.3454382873
FOXC1	0.183250754	6.6542359444	6.8374866984	0.0699311904135	0.0469566322256	0.0628020562721	0.0324203547986	0.0197903736093	0.0349909191417	-0.0589846393264	300.0	0.693528140585	0.703424723654	0.0455998982969	0.687142905872	0.691678321006	0.0213066509877	-0.263412165779	300.0	0.566704546224	0.555870187534	0.0618898457995	0.591666799563	0.58794881728	0.188855732702	0.0659598747413	5.15196620624	0.231435483548	0.232606042889	0.0244101604721	0.252527697508	0.240932076055	0.125733045709	0.138607679022	1.38283163622
NRF1	0.2133622169	6.468081	6.6814432169	0.0128564664718	0.009949279493	0.00760618812608	0.0222148605125	0.0171560759261	0.0141943598734	0.0450605832981	300.0	0.663333167524	0.671183289658	0.018242546094	0.699087717895	0.709407839388	0.0439770966719	0.0618665737516	300.0	0.517750100246	0.504263868641	0.0326335369621	0.521927339912	0.519908718526	0.0997590809902	0.0253767923405	13.0926901442	0.355098524128	0.344404830335	0.11027965723	0.345492961509	0.343131158452	0.0771818552216	-0.0133200034034	1.37266796854
HNF4A	0.2292460529	4.6226812222	4.8519272751	0.0319828442907	0.0277720085138	0.0155788725044	0.0217313992883	0.0189865629811	0.00898837764931	-0.0514582418534	300.0	0.693408199497	0.701923759798	0.0183180733249	0.78681275924	0.790087482791	0.0385185782449	0.239449299324	300.0	0.339256366372	0.316441891884	0.133010886046	0.319746277054	0.312853778615	0.0387301351301	-0.00160051061021	39.8885593538	0.332140227689	0.323138403361	0.123491791263	0.323196788522	0.320814616728	0.0661615883679	-0.00169895401374	3.7235797981
LHX3	0.2294760397	5.8396682778	6.0691443175	0.0212131559437	0.0167565700039	0.0148619122223	0.0413856695983	0.0330266019565	0.0273923002581	0.00446313558548	300.0	0.625845275921	0.63280468881	0.0167864334758	0.702171707594	0.710591896013	0.0409889556242	0.197527323904	300.0	0.331525231598	0.322006914651	0.15654660213	0.320565645714	0.315479929283	0.0582771427194	-0.0146780463073	3.3492807334	0.279055405708	0.2863680125	0.0735428885079	0.302365767391	0.294390024004	0.103672211604	0.0177378041681	1.41409288003
FOXL1	0.2431875291	6.5360874444	6.7792749735	0.0147653026956	0.0118548175874	0.0135435770252	0.00791589969406	0.00660365694929	0.00791351747398	-0.116329963384	300.0	0.701893750146	0.710958219892	0.0416260806992	0.681614589619	0.688355871113	0.017551638966	-0.0458783286761	300.0	0.358359368764	0.34244560455	0.135864837989	0.346117918652	0.339816228158	0.045277444153	-0.0114356672278	4.56512468903	0.338811279569	0.3367027899	0.255730357253	0.409173123761	0.409173123761	0.331791803389	0.282352941176	0.0561324690422
RUNX2	0.2524618492	4.7753810556	5.0278429048	0.0234202464067	0.019559624449	0.012487986902	0.0146843739875	0.0121248337888	0.00729012542949	-0.0359000431049	300.0	0.698095914375	0.707024799716	0.0190451186944	0.754483762774	0.757462382213	0.0415635799693	0.132172707764	300.0	0.356360954169	0.338012960179	0.118583105785	0.34098027466	0.331704751285	0.0395255678961	-0.0382318732954	32.3957779061	0.298472611925	0.300669436635	0.0725351174768	0.31903014745	0.302755703838	0.133894732824	0.0351364943062	7.2719410966
FOXI1	0.2527243095	4.8473536111	5.1000779206	0.0455415156256	0.0369552111048	0.0271536477571	0.0265474202743	0.0214766593981	0.0148801018696	-0.0171824307093	300.0	0.69858176057	0.706703273014	0.0405319953719	0.679539836389	0.686104021761	0.0177551116642	-0.0702120280515	300.0	0.566889631672	0.548865348795	0.0408330726619	0.571366306557	0.569909655329	0.12112457275	0.0369269446909	14.3073316444	0.303357672982	0.305823484446	0.0551996854458	0.32705435276	0.318472486115	0.104196060877	0.0646491183964	6.231369188
FOXA2	0.2621107354	5.80296	6.0650707354	0.0140677015404	0.0112936143135	0.00799520084007	0.0246130280185	0.0195279034106	0.0150280098196	0.0205887150925	300.0	0.664559734241	0.67170012581	0.0179175159037	0.696724723295	0.70619843787	0.0441178914184	0.0266750875263	300.0	0.420591036927	0.397585044467	0.0441034005945	0.427989434922	0.425120389751	0.14237951302	0.0722452050889	22.9496697023	0.341136304678	0.340380224455	0.100986603185	0.340229028975	0.335765483256	0.0490071478217	-0.00419825302311	1.45826471615
HSF1	0.2691316561	6.99869	7.2678216561	0.0451201805161	0.0374437884725	0.0278274417196	0.025935101662	0.0207711696827	0.0165525531484	-0.030533101418	300.0	0.722107399361	0.725727216022	0.0438554356388	0.69163386788	0.701060555882	0.0206464173738	-0.277547345056	300.0	0.407341058302	0.386235430187	0.135892554723	0.387556020538	0.38471895587	0.0427864138644	-0.0223489773298	24.4563318297	0.328344274554	0.323825337991	0.115299033483	0.323031240985	0.321270824721	0.0608219236429	-0.00800996657656	2.80081033951
E2F4	0.2733595026	8.0240553333	8.297414836	0.0356786918127	0.0308264485945	0.0195873125945	0.0251274027126	0.0221912190344	0.011633648206	-0.173127429593	300.0	0.726944189746	0.733294476116	0.0669628522074	0.664689406188	0.686323563269	0.0300387035948	-0.227448840434	300.0	0.428457090559	0.425128132679	0.0357987451948	0.458192184561	0.441055053233	0.097924772049	0.0027922135165	160.102551807	0.338129437782	0.33760800427	0.0476762888462	0.365508031498	0.341678719802	0.159222568111	0.079346399565	56.0698163333
ZNF143	0.2803748095	6.154257	6.4346318095	0.0689440006289	0.0580170667355	0.0339486920143	0.0451393834881	0.0385254633873	0.0187032891946	-0.0157265397347	300.0	0.696303579665	0.705185651776	0.0187393767091	0.767446812586	0.770425017986	0.0411670252984	0.191789960937	300.0	0.486878962312	0.464377336911	0.149387871523	0.463075547065	0.461117682261	0.0457170482241	-0.0126413540088	16.2062671465	0.336484627161	0.334345545898	0.0754716859552	0.349768720982	0.337596259844	0.122120940169	0.061566545769	5.30136200212
FOXP1	0.2832819392	6.9324866111	7.2157685503	0.0212238642129	0.0176053076161	0.0137508304875	0.0124368551147	0.00972835453017	0.00792152730596	-0.104675752422	300.0	0.699860882866	0.707987250576	0.0160026498942	0.760313246031	0.765350238096	0.0373330367391	0.205441759455	300.0	0.409489577264	0.402232591721	0.119530631295	0.405697099418	0.392621659127	0.0394709171807	-0.00975755052825	23.1168639583	0.385684100618	0.387671217475	0.087492588167	0.382469451743	0.385184863715	0.0539372282938	-0.0212417766165	10.0932262295
FEV	0.287073381	6.4151153333	6.7021887143	0.0203847087794	0.0166566525592	0.0135630599602	0.0119681450884	0.00964416026392	0.00777336585669	-0.0523953621163	300.0	0.703631113188	0.70967491198	0.0531158605643	0.690518260064	0.704192552332	0.0231539306103	-0.455426681606	300.0	0.452309180693	0.447623243851	0.0416110529754	0.49621713144	0.473505326997	0.127644020296	0.0642491091119	69.0711532501	0.342709386265	0.339609489683	0.0631277886221	0.361768114734	0.346005490239	0.134002531761	0.0198110151056	6.67736049251
TFAP2A	0.3036580992	3.46334025	3.7669983492	0.0386229453008	0.0344908171598	0.0148158406659	0.0276098164641	0.0250748068081	0.00903218904781	-0.0576734662817	300.0	0.692690019055	0.703499000206	0.0216046036342	0.78008468925	0.785754059098	0.0423009460519	0.215979240281	300.0	0.472528702218	0.450762515681	0.106963589768	0.44643964873	0.443446526129	0.0335792898673	-0.018427539712	93.0506291221	0.304972920386	0.301648605931	0.0713436520583	0.331664892895	0.306945224919	0.161684648506	0.039964435379	22.2305897001
FOXQ1	0.3141935317	6.1010293889	6.4152229206	0.00778229880073	0.00620418711611	0.00700223292766	0.0155752525805	0.0120971273448	0.0130323357379	0.0181694389191	300.0	0.589812387104	0.597911983279	0.017933857458	0.695332389526	0.704680250266	0.0459641939978	0.220800183426	300.0	0.460073745231	0.447519022606	0.0413235046852	0.466810617863	0.465546102275	0.14841825429	0.0801820728291	11.2378773319	0.338323420262	0.333761064516	0.0924415233206	0.337472015576	0.33330840341	0.0811177613678	-0.053017682954	0.0299849141451
ELF5	0.3373030741	3.2673951111	3.6046981852	0.019793824816	0.0158553694046	0.0142758351702	0.0116782881031	0.00948612132038	0.00825252218662	-0.0789110089656	300.0	0.742123456512	0.747358090734	0.0432651293968	0.697568173139	0.707232468803	0.0187610620465	-0.00261787252746	300.0	0.424558642489	0.411177490833	0.118496519216	0.413584313	0.411107205753	0.0395040177125	-0.0232603444245	20.5812984241	0.289719099171	0.288462283082	0.0620420462034	0.308384926161	0.295150551478	0.130828589661	0.0197477729957	3.7545977576
ZNF263	0.3405215608	6.3759042222	6.7164257831	0.0109211966746	0.00952264173841	0.00630803420249	0.00768692190899	0.00681446629222	0.00378880287828	-0.182553417856	300.0	0.688636212518	0.700150158606	0.0221008012578	0.772442223026	0.777827708976	0.0454878180937	0.19897913697	300.0	0.434910435035	0.417025943733	0.103109755648	0.414151172603	0.411547455355	0.0341916996994	-0.0247234616823	300.0	0.336973689461	0.334848114496	0.0626655597756	0.358431080365	0.340766061099	0.140147800982	0.0414811635201	187.025025078
E2F3	0.3468039153	7.6233014444	7.9701053598	0.0118701311616	0.0100436096661	0.00879181152547	0.00821177418977	0.00711686801115	0.00516683672586	-0.159711553681	300.0	0.72164706072	0.729369988889	0.0589728824086	0.675265919711	0.694041621981	0.028255411661	-0.254562246833	300.0	0.510135622593	0.491542531583	0.112724780956	0.481882222912	0.478567414639	0.0403655393844	-0.0156701104702	188.511852699	0.360544978429	0.359586205323	0.0549289558454	0.387486542037	0.366652414422	0.14709200392	0.0847657912518	86.1988153821
PAX4	0.3612699048	4.8246142222	5.185884127	0.0263827586166	0.0262861884247	0.0157759739852	0.0154328877706	0.0158809615378	0.00907679379976	-0.0378212017099	300.0	0.700120837063	0.708474330038	0.0176214765026	0.757680649786	0.761797004176	0.0393578953125	0.169898839851	300.0	0.448047928816	0.436048481025	0.0418249605569	0.451962694515	0.445344685271	0.12394130532	0.00701529373589	35.8062089695	0.392715176788	0.369555264048	0.270774162224	0.540291581598	0.396901923812	0.285491192079	0.322360248447	0.655684191534
ESRRA	0.3644815	7.2754227222	7.6399042222	0.0325351667901	0.0288109471403	0.0159363548625	0.0217248501096	0.0194109108263	0.00929344170537	-0.0670487037522	300.0	0.689597094471	0.699660464566	0.0466798768076	0.668177313006	0.672380890136	0.0222446463713	-0.146896212311	300.0	0.356130515753	0.333123275728	0.123959327307	0.335487458309	0.332535413581	0.0355756414195	-0.0172407975978	23.3865477829	0.288064530404	0.285369203194	0.0720366486806	0.295948004209	0.2874028653	0.122617798112	0.01431631911	3.26895291777
T	0.3738660185	5.3688017222	5.7426677407	0.0208367904929	0.0162827406301	0.0173290749867	0.0120322503139	0.00955031641932	0.0106844450173	-0.0630811367153	300.0	0.611650496946	0.615544636308	0.0244693351981	0.687147527185	0.698558255526	0.0521679809819	0.142022105754	300.0	0.581444637014	0.567218062273	0.101114648679	0.562449011302	0.56117453893	0.0282536307909	-0.00543403964457	10.7888117401	0.278858146641	0.27832217795	0.0550324324186	0.289433544831	0.280287775614	0.108905146436	0.0330765088439	2.02852683727
EN1	0.419525881	5.5023358333	5.9218617143	0.069488713292	0.058115778251	0.0348569997639	0.0469146182217	0.0411197694909	0.0201178851867	-0.0346372375906	300.0	0.559967110244	0.564751788016	0.026134853507	0.685298826944	0.697877213052	0.0557531826816	0.209552300294	300.0	0.369840021445	0.368230057512	0.044862133739	0.402796605316	0.369852887237	0.177088511163	0.0268023456364	15.8142026632	0.304616308565	0.305546630045	0.0438322728439	0.316063844877	0.307266100488	0.114820989721	0.0176370686971	1.64239718582
FOXD1	0.4319428095	4.8520043333	5.2839471429	0.0181873559485	0.0148982460993	0.0138814849314	0.0106233338045	0.00924366522925	0.00761937686618	-0.0138687617048	300.0	0.639940447115	0.647368531012	0.0190782636431	0.696995383903	0.706841534724	0.046846462623	0.133759797385	300.0	0.48028182992	0.4626445708	0.0469096951382	0.491867979471	0.489920609652	0.158410103188	0.0878959831355	16.7837548735	0.292657539256	0.286687532401	0.105948188007	0.284420819472	0.280692788992	0.0774835600369	-0.0053826745164	0.818026327593
HLTF	0.4444497063	8.3729281667	8.817377873	0.0887034450028	0.0741813747282	0.0458958046674	0.0577964884555	0.0484424868226	0.0276607125853	-0.107467789404	300.0	0.690575197301	0.702583593487	0.0220985336802	0.755914172863	0.761269594412	0.0461758223334	0.111084941844	300.0	0.351536722488	0.345931213778	0.049493721289	0.399510474559	0.361507895558	0.151437739315	0.0220698621157	67.6765942493	0.309569016749	0.306172584911	0.0590082855653	0.324042717746	0.311247221095	0.133387114945	0.0258777101893	10.448987709
MAX	0.460274119	6.1784626111	6.6387367302	0.013597485817	0.0113209710757	0.00846656262566	0.0239273909257	0.0192943404954	0.0144261270788	0.0298528098209	300.0	0.703449432719	0.712737659347	0.0419064543297	0.678490557275	0.685325604325	0.0185494609139	-0.00569437654491	300.0	0.295700244175	0.282357260035	0.134129745137	0.284610043286	0.271711765181	0.0427033574458	-0.00580083930757	11.0615349607	0.324138956428	0.315617070422	0.103749910479	0.312759792341	0.311336316635	0.0721352968172	-0.0159312505343	1.23162012689
CDX2	0.4654728386	5.6034792778	6.0689521164	0.0106084061734	0.00824285871633	0.00926462550044	0.0202245557636	0.0158440467939	0.0152001217173	0.0226748228099	300.0	0.64481511203	0.650674345447	0.0189656000649	0.698817640556	0.70813152895	0.0443767063882	0.131558224342	300.0	0.453987394078	0.430184006083	0.146340744825	0.431527563041	0.42806128684	0.0575191231919	-0.0465447308773	4.92653829321	0.309822408453	0.30367158221	0.0856623255146	0.314463164281	0.308559965529	0.102266967788	0.00243000416411	1.02893891847
FOXO3	0.5266289947	5.4082502222	5.9348792169	0.0158409952457	0.01266859175	0.0123900060226	0.00844289384699	0.00687190176073	0.00679072229605	-0.0809531760871	300.0	0.695188155237	0.704185263436	0.0433726345015	0.691120045788	0.69706884411	0.018141671743	-0.238394914315	300.0	0.484549408467	0.480960298275	0.0408962416792	0.497863043681	0.495869566832	0.130070414499	0.0615716252445	25.2336523973	0.299781806369	0.30122823141	0.0482194675635	0.312770013957	0.307663207158	0.10628640374	0.0104116304056	2.54256917586
THAP1	0.5344718069	5.8000158333	6.3344876402	0.00845900594799	0.00672981486711	0.00723734553757	0.00528302578626	0.0041389014265	0.00432793259711	-0.125864651097	300.0	0.739293772379	0.74315031737	0.0436357253357	0.695517022087	0.70535300652	0.0209961875927	-0.0846297181087	300.0	0.407425773628	0.390016193353	0.110546304414	0.391711071985	0.388567417851	0.0342213123317	-0.0408021239374	64.8161499654	0.303586977717	0.300585788131	0.0602194705225	0.316289575597	0.305860977606	0.115602686212	0.0191177731242	13.0832359095
SREBF1	0.6178158188	7.1390808056	7.7568966243	0.0579268972893	0.0479504316561	0.0349791554545	0.0339217013408	0.0278402271609	0.0192632554564	-0.0367311008653	300.0	0.699009594525	0.708840873266	0.0192244834058	0.78084522402	0.784180817726	0.043037033291	0.232292345927	300.0	0.534346673051	0.532251306567	0.0298943826599	0.562444565632	0.542846170134	0.0979690029393	0.0349271940181	38.4486105805	0.306021266385	0.305265319674	0.0630221350158	0.32428920355	0.309421999973	0.137043159121	0.0201306372038	3.45265364562
GFI1	0.6229520794	4.7750645556	5.3980166349	0.0257679875996	0.0187769239922	0.0171904190725	0.0508706215384	0.0399254587425	0.0340170784425	0.0197305494298	300.0	0.708577005073	0.714054365312	0.0564298370579	0.694109243168	0.707766124675	0.0217512804714	-0.444413863096	300.0	0.343646317166	0.340715528763	0.0437237254573	0.396930072214	0.370543569992	0.151283365438	0.0779910113312	34.9774782973	0.347303896199	0.345797913924	0.0782443336938	0.382579612518	0.353375559625	0.166437870538	0.0632490421456	6.54217244772
GATA4	0.633933381	5.2971232222	5.9310566032	0.00899795924709	0.00656557371509	0.00809614912055	0.0228540704226	0.019241835535	0.0165822416257	0.0785339515327	300.0	0.676614725088	0.685873707438	0.0583587517394	0.67508464273	0.683392573121	0.015881262643	-0.241070513685	300.0	0.329177623168	0.328120553965	0.0449906592689	0.383767548604	0.365623840495	0.138125436194	0.118282919829	45.0044415535	0.30852040895	0.306275852182	0.0641020164744	0.319264666778	0.310448796151	0.11355579472	0.0160103844169	1.41808373274
ZBTB33	0.648920373	7.0321475	7.681067873	0.0359743828366	0.0310409399534	0.0195481409351	0.0251889613328	0.0221644808056	0.0119605514928	-0.102701829445	300.0	0.728218066714	0.733536475196	0.0706562457156	0.658080530444	0.677631342924	0.0300440958159	-0.20886748863	300.0	0.488968472568	0.485253316097	0.0438107062574	0.544590798054	0.523045299363	0.124182280031	0.0859276320678	84.7581027832	0.314236521115	0.312680328374	0.0542204882375	0.347989517148	0.319317141809	0.177031247055	0.0869169234627	24.1630406805
FOSL1	0.7027668783	5.9053088889	6.6080757672	0.0531041812806	0.0429903621814	0.0241962150984	0.100299548625	0.0839605933299	0.0525003035597	0.0740593035535	300.0	0.682659674532	0.693821454813	0.0551997402948	0.653731289258	0.661943291406	0.0186866302008	-0.0315844847938	300.0	0.363964600739	0.350404968056	0.119657556655	0.348328625842	0.346450261864	0.0398530347738	-0.0175693267824	29.8932349326	0.30143170891	0.287501627677	0.0832393743086	0.305246460665	0.299984381469	0.101220110941	0.0673521454123	5.55037999602
FOXA1	0.7202825794	5.2266942778	5.9469768571	0.0163668731764	0.0133793324083	0.00791265805068	0.0270878374065	0.0220713907935	0.0151025946286	0.0347811276516	300.0	0.701149296219	0.710339883276	0.0432517342492	0.67732300079	0.684118880556	0.0174338753959	-0.00772066837875	300.0	0.355323164851	0.330469484778	0.0429775680639	0.358522923921	0.352853843084	0.150450042671	0.0459025470653	20.7322279146	0.320465609255	0.321298573627	0.0539827435573	0.334338164777	0.329954568178	0.10910909849	0.0289331786226	3.2529848538
