FACTOR	EXPR_FOLDCHANGE	EXPR_H1hesc	EXPR_K562	Centipede_80_H1hesc_protection_mean	Centipede_80_H1hesc_protection_median	Centipede_80_H1hesc_protection_std	Centipede_80_K562_protection_mean	Centipede_80_K562_protection_median	Centipede_80_K562_protection_std	Centipede_80_protection_ks_stat	Centipede_80_protection_ks_pvalue	Centipede_80_H1hesc_tc_mean	Centipede_80_H1hesc_tc_median	Centipede_80_H1hesc_tc_std	Centipede_80_K562_tc_mean	Centipede_80_K562_tc_median	Centipede_80_K562_tc_std	Centipede_80_tc_ks_stat	Centipede_80_tc_ks_pvalue	Centipede_80_H1hesc_fos_mean	Centipede_80_H1hesc_fos_median	Centipede_80_H1hesc_fos_std	Centipede_80_K562_fos_mean	Centipede_80_K562_fos_median	Centipede_80_K562_fos_std	Centipede_80_fos_ks_stat	Centipede_80_fos_ks_pvalue	Centipede_80_H1hesc_flr_mean	Centipede_80_H1hesc_flr_median	Centipede_80_H1hesc_flr_std	Centipede_80_K562_flr_mean	Centipede_80_K562_flr_median	Centipede_80_K562_flr_std	Centipede_80_flr_ks_stat	Centipede_80_flr_ks_pvalue
NR2F1	0.0013346402	5.3702576667	5.3715923069	0.123833970158	0.10530460244	0.0468654621902	0.191725292525	0.156844856377	0.0791175346743	0.0505977163503	300.0	0.631039248139	0.642577909927	0.0277038631604	0.707777837591	0.713320584366	0.0568442914458	0.167198453308	234.513283573	0.530251467546	0.529880137854	0.0752787985477	0.525299145768	0.526392015135	0.0337111285712	-0.0809754979233	75.4529827996	0.327027204229	0.326522950263	0.0299869524776	0.331438584364	0.327190159144	0.0808539810014	0.000581395348837	10.481586027
SOX17	0.009083373	6.3657267222	6.3748100952	0.102244623286	0.0880507425889	0.0568854649387	0.0657239627236	0.0573105915901	0.039087927204	-0.232733059459	300.0	0.634838782769	0.640421237871	0.0658080607304	0.609340043528	0.624140554173	0.0302349362222	-0.319884148394	112.814794103	0.502308124597	0.493750845099	0.103532715986	0.474648146454	0.47138286993	0.0423421119695	-0.022978841865	240.09738092	0.314675152023	0.307864401232	0.0875493728919	0.306452362476	0.30636232709	0.0273162402454	-0.0170887312337	32.3860341096
NKX2-5	0.0132755053	5.8370343889	5.8503098942	0.179458594049	0.153752114626	0.0633227712284	0.135690680636	0.117467183295	0.03917422707	-0.0334661752772	300.0	0.668446398944	0.675084612272	0.0646430147006	0.61917083271	0.634294098278	0.0312173687976	-0.119047365836	211.968170214	0.416168859036	0.415591550925	0.0754097165297	0.409664817327	0.409875800859	0.0302895256749	-0.0849671422402	99.1089807828	0.287755675355	0.287545919099	0.0290305626472	0.296794052665	0.28980275277	0.0911840060009	0.0297078863439	36.8656316596
HLF	0.0136273545	3.2289502222	3.2425775767	0.0871870603116	0.0735818110712	0.0418693596781	0.138359021743	0.116297892235	0.0599255156971	0.0582539505622	300.0	0.603162067539	0.616564400269	0.0811483878324	0.594701420994	0.61145442152	0.0386647458699	-0.306401366481	17.5357641363	0.428347341692	0.406972890723	0.0957251610276	0.397879632405	0.394677743083	0.0293685540825	-0.0122744935685	164.668421677	0.296148057131	0.278676206797	0.125685474816	0.274208661531	0.275120738394	0.0408496034933	-0.0176832622287	5.56804724864
HNF1A	0.0615635265	4.7222006111	4.7837641376	0.164326861932	0.151336432411	0.040408427286	0.233317337737	0.205862444366	0.0769355117026	0.0703404504985	300.0	0.565686703092	0.573945714967	0.0322759072903	0.623240157124	0.636694548994	0.0611751413841	0.169010850717	253.192814221	0.540886289256	0.540810058758	0.0747631124122	0.531519270144	0.53604937341	0.0281087982903	-0.0519098447436	144.567349331	0.340205741767	0.341465718241	0.0346898156055	0.353046834447	0.349038185025	0.067707815791	0.050682988196	15.6790950112
NR2E3	0.0628757619	4.0700125556	4.1328883175	0.100274560553	0.0659380435999	0.0646192614074	0.06007631743	0.040230005233	0.0414709393921	-0.0522753411824	299.999989309	0.651222827073	0.666626614532	0.0256965586674	0.740570231134	0.746817936392	0.0589533502728	0.279859242259	197.352806928	0.416058972841	0.417080921869	0.0698926030342	0.41381476122	0.413658712022	0.0272652121191	-0.0686903649386	70.6718410681	0.344316638291	0.336386923285	0.0824456536858	0.338268452887	0.335917863235	0.033809420019	-0.0273566249176	4.8457599873
PAX2	0.0664314656	5.2315701111	5.2980015767	0.163775209654	0.130391623485	0.095082714446	0.104760987089	0.0873005656915	0.0557250671209	-0.170764502762	273.627633173	0.619662866644	0.622592598483	0.0836537656532	0.574197558759	0.590371666335	0.0356464308443	-0.227621526682	53.379846029	0.353670131557	0.347501000265	0.039986295899	0.40671366817	0.384136966978	0.108563630281	0.0398409822979	254.767311254	0.295723906145	0.294133437804	0.0457569415302	0.330033381789	0.303390770403	0.162354219488	0.0806981855593	28.2956552227
PAX5	0.0677025556	4.4629486667	4.5306512222	0.0792491733771	0.0747514078387	0.0259576821654	0.119861756042	0.113115031431	0.0428288327854	0.0234788360563	300.0	0.618389432982	0.624481758833	0.0762056848065	0.600440901267	0.620200829346	0.0355134698115	-0.371476635829	61.7988870371	0.538269837323	0.528977145001	0.0957838080758	0.518319387162	0.514104245606	0.0403400993337	-0.0896074792488	125.077013191	0.307274447008	0.307081195275	0.0316714591976	0.322879737739	0.308097839177	0.132742635483	0.0440321345938	50.0482256849
RXRA	0.0741517989	6.7146771111	6.7888289101	0.214340789711	0.187376445392	0.0674474051507	0.16239479318	0.146066045782	0.0408352587685	-0.0515022210919	300.0	0.631840847961	0.645089611405	0.0279686969499	0.73659566146	0.742292334575	0.057633599997	0.338883304914	300.0	0.443917115546	0.436732586872	0.0911475484006	0.429793069981	0.429029121397	0.0387062188442	-0.0695677828771	146.793766421	0.304660877357	0.304182502462	0.0306150629448	0.312872623873	0.305119151912	0.0954658844156	0.0205079547633	49.2334592473
HINFP	0.0912427619	7.6395064444	7.7307492063	0.209347236056	0.157013713522	0.116863010321	0.123654425241	0.0924131581407	0.0661477650311	-0.0519862789874	190.574537154	0.55860469852	0.575259164686	0.0891786621472	0.506395721834	0.511854432896	0.0372984476644	-0.011071269771	71.3956884757	0.43240797195	0.421183788359	0.0747475300908	0.411602885807	0.407828500192	0.0321564038327	-0.0724354097623	71.5919825871	0.305699911794	0.305845984552	0.0325843215723	0.317992329276	0.308779926727	0.119844541427	0.0674319176343	13.2344791304
MYOG	0.0953743757	5.0492238889	5.1445982646	0.158773704023	0.152545325108	0.0378880262705	0.232946675778	0.221509175634	0.0719016442547	0.0139240942659	300.0	0.569865945361	0.587424646831	0.0369518617901	0.699890687315	0.700770157219	0.0969704129713	0.0976115605413	300.0	0.428145063697	0.424502403117	0.0465547054236	0.495651612985	0.47668003579	0.122420986249	0.0714487434239	300.0	0.343827451081	0.341779388643	0.0517783307356	0.428069228579	0.353665239415	0.249319173624	0.131876073696	123.047030476
NKX3-2	0.1025526878	5.7578586667	5.8604113545	0.142004299408	0.111054230156	0.0715166673977	0.0923744175832	0.0751413400934	0.0406909371396	-0.0325789206094	300.0	0.505776045279	0.514784866014	0.0354485163082	0.594311959565	0.613569557445	0.077580759014	0.237516168505	300.0	0.398377312135	0.398315510767	0.0678714968625	0.386341995455	0.386754325276	0.0265278190451	-0.0030399151192	145.397286459	0.31766944063	0.311617427814	0.0760090844149	0.309911052761	0.308675246382	0.0347806085335	-0.0221491153885	10.0054208085
EBF1	0.114694918	3.7254591667	3.8401540847	0.196309759483	0.179641260565	0.0585656643651	0.146896482472	0.136922468423	0.0336567423134	-0.0190330922717	300.0	0.628837247851	0.641582958461	0.0282839647195	0.729404006656	0.734372622257	0.0579813794302	0.310071869724	300.0	0.47857163387	0.47047767215	0.0921355564169	0.467103348091	0.461693326109	0.0440866445699	-0.147255045733	86.9405332294	0.301294421347	0.301379123403	0.0280348649321	0.308169178216	0.303618570217	0.0899972512456	0.0526236681336	124.241166853
HNF1B	0.1372934497	3.1828106667	3.3201041164	0.0905132641689	0.0748992643868	0.0456965127838	0.1688646508	0.137957034489	0.0906412106628	0.0758658528148	300.0	0.580948585291	0.588674124497	0.0302845529781	0.621082213132	0.635965266632	0.0620757200067	0.082014443364	134.333679028	0.499786007848	0.499274911642	0.0697910589712	0.496136795194	0.498067055065	0.0267262212039	-0.0885820169124	86.3576186384	0.292358195183	0.288017779435	0.0826949448269	0.287253139544	0.286889332548	0.0453253329996	-0.0488759360251	2.6701233783
ESR1	0.1494903069	3.9774695556	4.1269598624	0.115696239152	0.104188509247	0.0756386518949	0.0639078050333	0.0467112768406	0.0432987286023	-0.136588193845	300.0	0.664417563157	0.671391149848	0.0567744049302	0.634702240054	0.648676014573	0.0274606929029	-0.244350249162	87.4088944299	0.41117483184	0.410769234801	0.0518985933931	0.410815480522	0.409545986891	0.021438464898	-0.120007064364	87.0263019033	0.337835537079	0.336427532571	0.0530594119689	0.334528969558	0.334095976029	0.0310370429726	-0.0420406082922	9.86366781892
NR2C2	0.1552944868	7.6477857778	7.8030802646	0.11686865085	0.0949930935041	0.05343571555	0.080658933088	0.0710881693176	0.0359608861397	-0.103198411894	300.0	0.623365519129	0.638155785867	0.0288052857783	0.724027034987	0.728638568506	0.062685942095	0.271668501488	300.0	0.424251438304	0.40533573976	0.113142875252	0.39427378069	0.387234407692	0.0475124139783	-0.0860693621075	225.438876917	0.314024801557	0.313896776796	0.0259161859516	0.329621635447	0.317919897474	0.119129968109	0.0791994807427	144.269564723
FOXC1	0.183250754	6.6542359444	6.8374866984	0.123866017758	0.0815495246357	0.090744069234	0.0672240096953	0.0421912391387	0.0532344241371	-0.107546430919	139.026629762	0.518737481607	0.5242240902	0.0305602785698	0.60577726012	0.618297648928	0.0614404875129	0.249525999208	97.6039121203	0.523895454122	0.52132428982	0.0618676774723	0.518431380447	0.51684167168	0.0263647449849	-0.0728117196963	73.668230081	0.243703519663	0.239616050557	0.0824734559691	0.233707815713	0.233093991496	0.0211033935151	-0.000230964800248	3.7564776159
NRF1	0.2133622169	6.468081	6.6814432169	0.0677144162795	0.0536136846191	0.0392830113291	0.119849922691	0.0957042247845	0.0605984216947	0.0522966807545	300.0	0.624666322191	0.643403240345	0.0652519287208	0.622736641063	0.63090903366	0.0337154706237	-0.24192293521	67.4519778104	0.437684634475	0.438072327654	0.0735160893825	0.43244765368	0.434515682149	0.0291324359762	-0.0930419185841	89.9488017716	0.349926000674	0.343590779367	0.0777309233624	0.339806003018	0.338245603377	0.0399798506367	-0.00301344495258	16.5573281011
HNF4A	0.2292460529	4.6226812222	4.8519272751	0.106485018491	0.0977658497248	0.0237317972714	0.143971868521	0.127867871376	0.0398369957098	0.0437768963543	300.0	0.63978352253	0.651950729023	0.025241946242	0.751597436468	0.756445666974	0.0521501562966	0.391017060301	300.0	0.472870527646	0.469036303337	0.0831313189104	0.461168903207	0.461362904473	0.0340762522333	-0.0697394581115	152.286541532	0.320807600824	0.320481497634	0.0281059467226	0.328563425121	0.323801770739	0.0900351908548	0.0323001302148	53.0408977819
LHX3	0.2294760397	5.8396682778	6.0691443175	0.0792065188371	0.0657639272422	0.0461334112691	0.156425027149	0.12837058566	0.0849031945671	0.0550988508788	300.0	0.647934842392	0.661184172058	0.026109379256	0.715968687126	0.722609548915	0.0494341849023	0.23897408484	283.02186322	0.513469522467	0.512595752481	0.0689206040045	0.505873585659	0.509654211547	0.0265223417051	-0.0626221634169	121.761218805	0.295494004086	0.29288178075	0.0688800298315	0.287232425784	0.288520458298	0.0400411447449	-0.0150361290811	7.3551896285
FOXL1	0.2431875291	6.5360874444	6.7792749735	0.107086695238	0.0942726824511	0.0553506515185	0.187202333636	0.163810210325	0.0948878333062	0.000330883751767	300.0	0.626943973351	0.643761225096	0.0642574535182	0.624670961601	0.632831472737	0.0364859331031	-0.246595889814	25.2305833534	0.48814303462	0.486672253225	0.0815547790241	0.484442333622	0.485998107279	0.0340564640379	-0.0978787400411	86.7051263232	0.0972113547655	0.00449073562924	0.131126757094	0.194369121036	0.11208476778	0.170671988262	0.484408602151	0.883138634678
RUNX2	0.2524618492	4.7753810556	5.0278429048	0.144609716189	0.129765815989	0.0529910190328	0.0988521553651	0.0887061776096	0.0322908511528	-0.0180782697132	300.0	0.679957042609	0.686993511572	0.0596693592453	0.626650305238	0.64048696709	0.0305960233679	-0.0455432583068	300.0	0.486177086484	0.482247076248	0.0841481367981	0.475851784704	0.475150151149	0.0354755898256	-0.0870025631485	159.650435926	0.29871255359	0.299171868864	0.0327488470554	0.310870709021	0.303747416643	0.091417122635	0.0502558438397	71.6037384812
FOXI1	0.2527243095	4.8473536111	5.1000779206	0.0994109982465	0.0872967701001	0.0406763615945	0.164545948589	0.1423532862	0.0749528925957	0.0194569264442	300.0	0.689577676976	0.696984627386	0.049226716064	0.643618241483	0.65481173909	0.0270625370975	-0.00209563695714	300.0	0.480039772021	0.479844985585	0.0589830004836	0.47407897153	0.477136583999	0.0249784128178	-0.0776364803377	200.318124566	0.308547696143	0.310651215327	0.0320512742306	0.322912336477	0.318070096596	0.0769622303546	0.031053007075	27.2554345127
FOXA2	0.2621107354	5.80296	6.0650707354	0.078537038374	0.0688690372783	0.0346307532636	0.135342096937	0.119993117263	0.0609119814605	0.0606258685815	300.0	0.630814116443	0.643523665537	0.054765708692	0.629996933089	0.636784079486	0.0280348497445	-0.260425426611	90.712056165	0.551274204736	0.551982566668	0.0644053646534	0.544649984281	0.549186967649	0.0269420976301	-0.0939291642467	217.674518901	0.338588416255	0.337081356049	0.0639502368773	0.33774454564	0.336821115152	0.0272015705028	-0.038121412749	9.9292816514
HSF1	0.2691316561	6.99869	7.2678216561	0.153148421587	0.134275255542	0.0673296402598	0.0976729182062	0.0828304665728	0.0424771701415	-0.0278888360874	300.0	0.626839464347	0.64079906023	0.0291405923595	0.689742442238	0.695857560985	0.0598799542417	0.0523260775479	300.0	0.483172865025	0.478375568768	0.0918989916651	0.462707140566	0.461187198513	0.0370240798321	-0.0410110428128	160.686822105	0.319704870895	0.3197248064	0.0298169884019	0.323006329592	0.321175145228	0.0828799326036	0.00133264427527	31.9091898005
E2F4	0.2733595026	8.0240553333	8.297414836	0.140737512565	0.124323844542	0.0556249889349	0.0956464102995	0.0875553033211	0.0331521943623	-0.112347397694	300.0	0.597199364713	0.609841985644	0.0299030000544	0.701429432457	0.705199575902	0.0706789545587	0.214074581637	300.0	0.48273761237	0.481824011861	0.0440284166391	0.522505915747	0.518523093612	0.100135148677	0.0227339037311	300.0	0.333011337929	0.332677648265	0.0281369405041	0.355398372725	0.33467754945	0.150591843405	0.0997626888098	177.694828561
ZNF143	0.2803748095	6.154257	6.4346318095	0.184542383238	0.154809098452	0.0669879338424	0.137683544359	0.121339903326	0.0403488655462	-0.0798502763049	300.0	0.637023799749	0.649828685476	0.0284151938289	0.73860888727	0.743777105857	0.0554267960234	0.354449104974	300.0	0.432380624068	0.429876801945	0.0779500833597	0.421764369498	0.422758144666	0.0308712071137	-0.0505914656705	114.324091771	0.335398476265	0.334839326305	0.0319028090098	0.343481992043	0.338419766092	0.087113263646	0.0272780558415	28.3914576534
FOXP1	0.2832819392	6.9324866111	7.2157685503	0.113922596657	0.0936223022793	0.054817391228	0.0694067067538	0.0573604338321	0.0333373818402	-0.0688010148674	300.0	0.653227389887	0.66397424716	0.0241943734783	0.73953949382	0.745755237114	0.0473451421971	0.325653517528	300.0	0.559011365678	0.559604160406	0.0564817433118	0.558531464147	0.558754675566	0.0236194608368	-0.127934711786	268.740849424	0.37853422662	0.381595839538	0.0814463803435	0.376528389976	0.378151988913	0.0375990372257	-0.0139393283607	61.9778858092
FEV	0.287073381	6.4151153333	6.7021887143	0.180807647648	0.159772719673	0.0718129444753	0.114012196517	0.104569081605	0.0441714030439	-0.0289123441025	300.0	0.598737909688	0.612356357759	0.0733624964863	0.596117703457	0.60536834378	0.0353385175097	-0.277402483211	133.180712541	0.418084625201	0.412973659848	0.0384848459412	0.461847114011	0.451100458188	0.0934820994108	0.0292752619794	300.0	0.340125231895	0.339686889637	0.0336171428757	0.351386302416	0.343731390996	0.0931639494858	0.000604948625423	37.9295387001
TFAP2A	0.3036580992	3.46334025	3.7669983492	0.136059566248	0.12272459983	0.0421179037368	0.201573892032	0.179710891356	0.0687819204278	0.0415987895755	300.0	0.632090415429	0.645410262282	0.0280773261648	0.748951887101	0.753883576734	0.0577662416527	0.377784226397	300.0	0.543106811662	0.529316493599	0.099998807013	0.517825437781	0.511829113519	0.0432535453828	-0.0815290138812	239.228301677	0.29694329842	0.296577367838	0.0295079551927	0.32266333094	0.304383945529	0.137317492158	0.127763778836	229.321337877
FOXQ1	0.3141935317	6.1010293889	6.4152229206	0.0706726189764	0.0622274152655	0.0346458903854	0.117834798967	0.0990524042831	0.058917613845	0.0127298718668	300.0	0.504883437354	0.512852609919	0.0326986982835	0.615538316773	0.630785795161	0.0634303949174	0.334152802239	300.0	0.516555223468	0.516814754202	0.063302902355	0.507662947373	0.513499666554	0.024595246584	-0.0636295753407	195.212038386	0.323526142364	0.322086542568	0.0615445883292	0.319643706844	0.318126715687	0.0403424934386	-0.0345428932802	5.71444689659
ELF5	0.3373030741	3.2673951111	3.6046981852	0.181208170591	0.160178365016	0.0735637632806	0.115856278421	0.106498722466	0.0464927440828	-0.0910983636549	300.0	0.62649275046	0.639597125066	0.0294724131418	0.689424049952	0.695215609896	0.0588986685699	0.0556277945001	300.0	0.439213715457	0.434193174201	0.0785448297503	0.417822875083	0.415315453008	0.0311250109617	-0.0117119176254	287.966823114	0.296350996819	0.291348812048	0.0809827306952	0.287409311327	0.287650561534	0.0274003060579	-0.0141889574802	22.5406747017
ZNF263	0.3405215608	6.3759042222	6.7164257831	0.147735454548	0.138433546434	0.0537152207767	0.102241635334	0.0965227632965	0.0318320808102	-0.11295869873	300.0	0.631474024942	0.646094397445	0.0271068479608	0.73880975482	0.743492170741	0.0605660400515	0.334859904432	300.0	0.507762782668	0.492606244474	0.0925210015519	0.482503780695	0.47523373634	0.0389950922667	-0.0855246294617	300.0	0.335210639272	0.334709000027	0.0317207647222	0.351150510245	0.338991094547	0.117245854895	0.0486472772799	300.0
E2F3	0.3468039153	7.6233014444	7.9701053598	0.145498623734	0.127426509928	0.0594376944966	0.100695809448	0.0908939791169	0.0383784970159	-0.107162728731	300.0	0.606726796823	0.620986497149	0.0307144599556	0.690407384395	0.694543312027	0.0710486684337	0.0847701259897	300.0	0.560276002371	0.553665950383	0.0972538383842	0.530050426487	0.526552050929	0.0444067882563	-0.0353752016166	300.0	0.358964982941	0.358282280668	0.0305478643713	0.381630724252	0.363918880759	0.134698070701	0.092076575911	265.843410465
PAX4	0.3612699048	4.8246142222	5.185884127	0.151770316584	0.125804618553	0.0790892356467	0.0910604532923	0.0767436353307	0.0475478375489	-0.163714115249	300.0	0.64330467894	0.656254376765	0.025949414269	0.711958507818	0.717770573687	0.0523113634318	0.178836544014	300.0	0.419439375663	0.415478821289	0.0735494862914	0.413331383826	0.411564259971	0.031544226808	-0.111470132743	154.467871947	0.152450569086	0.139477566118	0.0	0.294305265615	0.294305265615	0.106627460084	0.716666666667	0.641987123969
ESRRA	0.3644815	7.2754227222	7.6399042222	0.254419467272	0.230561309951	0.0772594329955	0.184542386598	0.172179988828	0.0432275214463	-0.0584558358936	300.0	0.641791850895	0.647525445978	0.0631340582919	0.621118364597	0.635286754202	0.0304256894767	-0.33926581093	48.6008659265	0.494844207931	0.49421623961	0.077395603741	0.485984634097	0.487407151134	0.0325301592194	-0.0776699244948	142.326913157	0.282845590393	0.282304478234	0.0296720905027	0.290216808722	0.285342951559	0.0814548151551	0.033991314457	39.4537331739
T	0.3738660185	5.3688017222	5.7426677407	0.0855927502861	0.0637091895746	0.0458866172274	0.159642948765	0.120675990606	0.0891181984622	0.0379528065499	300.0	0.613100937078	0.629119923342	0.0700226288684	0.581316842863	0.588882877547	0.0327388863339	-0.000471850646705	145.334012622	0.586385528858	0.584963164845	0.0688446671939	0.57181876154	0.571656757634	0.027532142877	-0.00786141381045	134.283796357	0.276814661121	0.27628869095	0.029058193137	0.284837784846	0.278165010739	0.0772904027199	0.00861991767537	12.5381415068
EN1	0.419525881	5.5023358333	5.9218617143	0.258639822195	0.219831480176	0.089614380081	0.190386834685	0.164569139066	0.0542096935974	-0.00505576299696	300.0	0.531393230208	0.53891623055	0.0353013286657	0.60566925558	0.623999734598	0.0715389166226	0.194850862836	297.511277643	0.596131816875	0.594913127076	0.0695892552436	0.585579982672	0.585154101261	0.0288063455552	-0.0474191415844	107.928437117	0.312832471713	0.307747515668	0.0900939240532	0.305928241005	0.305327102004	0.0321702638819	-0.00273967566084	11.7915717743
FOXD1	0.4319428095	4.8520043333	5.2839471429	0.1072159184	0.0998078655142	0.0414686760098	0.17312127247	0.157335466899	0.0783643852239	0.00986556935846	300.0	0.499405932873	0.507735171578	0.0340613216869	0.610783884996	0.626659503988	0.0660847819275	0.321919331913	300.0	0.586924662411	0.588667126399	0.06061657166	0.581480490666	0.587820935252	0.0254929698332	-0.107698567472	160.177676497	0.289530773253	0.28664274848	0.069675133122	0.281868100907	0.281333740946	0.0384557217496	-0.00747663551402	10.0936341877
HLTF	0.4444497063	8.3729281667	8.817377873	0.0759373691166	0.0690724622733	0.0240274076639	0.117059904558	0.101578717062	0.0421123960276	0.0599211280718	300.0	0.626056612154	0.640310107837	0.0304380194331	0.725282124547	0.730901961279	0.0637093131281	0.286336734884	300.0	0.445538181096	0.432119166259	0.0985358529095	0.424798560657	0.419359501298	0.0434845924183	-0.0962690286767	111.064920048	0.307260188175	0.306535159908	0.0270523644822	0.319191561379	0.30917046504	0.113084123768	0.0651317569976	74.3771734077
MAX	0.460274119	6.1784626111	6.6387367302	0.110198762744	0.0969222663394	0.0448373148575	0.186971434277	0.157396453963	0.0809487136293	0.118390183664	300.0	0.631655412719	0.645538909758	0.0593999925823	0.615653540846	0.624246630985	0.0314684684412	-0.111895567234	166.063379023	0.412515036338	0.412018198273	0.0703339169905	0.409864411746	0.409470481726	0.0288367425191	-0.0974984932734	136.706556476	0.307341104995	0.307641780714	0.040238000614	0.318223238942	0.313118906445	0.0767824603686	0.0169417188528	21.3819964938
CDX2	0.4654728386	5.6034792778	6.0689521164	0.0799858273283	0.0631371274059	0.042769844772	0.142359282765	0.114041197433	0.0771443152759	0.0372997112754	300.0	0.641871604291	0.650223537227	0.0576082822601	0.631903996423	0.644807803385	0.0297253313479	-0.362506682153	15.9982540021	0.514405477537	0.51507982244	0.0746905792471	0.514309390443	0.514610380009	0.0290918297041	-0.0909965194686	94.7665935194	0.302977462272	0.301852304652	0.044433860024	0.310351438916	0.308121507257	0.0734602645393	0.0126761441576	12.5461278393
FOXO3	0.5266289947	5.4082502222	5.9348792169	0.1402347574	0.123551218392	0.0787003646728	0.0815368206651	0.0738952484123	0.0451104536364	-0.126369809607	300.0	0.645600792524	0.651969611088	0.0585759919688	0.63053142585	0.644618071877	0.0280111354167	-0.360092055963	30.6179125668	0.578247340454	0.58056019719	0.064604739291	0.57620295899	0.577102169243	0.0260926133111	-0.0882825246088	203.724887038	0.30792452477	0.305591139863	0.0668391029341	0.30349829802	0.303769831522	0.0323382998062	-0.0289450628802	12.9845219053
THAP1	0.5344718069	5.8000158333	6.3344876402	0.10509525114	0.0875246596675	0.0535857205019	0.0650542181915	0.0562329357141	0.0370417525291	-0.137326001021	300.0	0.630347729246	0.642951613397	0.0276714611275	0.707610098097	0.71273012561	0.057070346408	0.180016991945	300.0	0.458099569423	0.455914411215	0.0755110960132	0.44048898608	0.438417764324	0.0315812335806	-0.0369738874081	300.0	0.320616308554	0.320255977296	0.0280191698985	0.329981377661	0.32518179245	0.0778507902079	0.0388628434445	137.476992744
SREBF1	0.6178158188	7.1390808056	7.7568966243	0.201144421368	0.178613413518	0.0776962074496	0.138911508213	0.121433662871	0.0428452010461	-0.0199964938503	300.0	0.618747730477	0.635352716457	0.0307428701389	0.688025655752	0.694777217665	0.0677216790412	0.0313070602609	300.0	0.437388566052	0.436140952661	0.0352878063399	0.465191022303	0.455483769012	0.0868133545529	0.0100197822863	297.502007224	0.304729147001	0.304683362057	0.0286901964961	0.315215591623	0.306923302569	0.104232793209	0.0258137811134	29.4662782241
GFI1	0.6229520794	4.7750645556	5.3980166349	0.0885093227149	0.0630557894731	0.0543281305462	0.181946335214	0.142454080164	0.106049062585	0.0215793316525	300.0	0.65011124917	0.659579573265	0.0872873666648	0.601295328714	0.63049924672	0.0348707709761	-0.260442600381	66.4771352254	0.482651959931	0.481333544055	0.0293724908294	0.522895745783	0.509235093159	0.0878781427022	0.0903028484884	300.0	0.342396225852	0.342566217799	0.0401909565216	0.369891523928	0.34941689341	0.138573031177	0.0522550306544	30.191588241
GATA4	0.633933381	5.2971232222	5.9310566032	0.0705693329731	0.0601130808767	0.0487837759352	0.0388375771422	0.0310657132692	0.0265331308617	-0.167788839357	300.0	0.617508243878	0.623443869215	0.0606435364085	0.609900221221	0.623341227788	0.0265106105928	-0.269336182442	58.146698462	0.384467061967	0.384821564399	0.0201111883068	0.452094744991	0.446342627823	0.0782288177869	0.341420052474	300.0	0.303137443526	0.302975837887	0.0290965111719	0.313382069188	0.309256103493	0.0706309114163	0.0414269743786	31.1588458054
ZBTB33	0.648920373	7.0321475	7.681067873	0.179980624016	0.163457871677	0.0539606563064	0.252940711573	0.225986170464	0.0843857847235	0.0178743052503	300.0	0.590610915301	0.601490807067	0.0310608763812	0.680091469057	0.685029055425	0.0712213739608	0.1320174517	300.0	0.458861881119	0.457753171494	0.050084333619	0.506366462239	0.500967434372	0.121768664259	0.0416040787826	248.441814644	0.312590649174	0.312319972042	0.0359517010597	0.347007755933	0.319317141809	0.173361410642	0.130948369135	92.1807186046
FOSL1	0.7027668783	5.9053088889	6.6080757672	0.110862146436	0.0977382278675	0.0480695244658	0.197496146931	0.171125938374	0.0872501656566	0.0631109631125	300.0	0.565379736529	0.571548109117	0.0307764604452	0.606516161242	0.61630499863	0.0576421295124	0.0224378612104	300.0	0.46677595588	0.469536455778	0.0316063530782	0.528700862656	0.524554836892	0.0897312775865	0.230865830281	300.0	0.259131897516	0.258475537806	0.0327210450544	0.265697012964	0.26502865873	0.0580239609169	0.0636620671339	80.5790352845
FOXA1	0.7202825794	5.2266942778	5.9469768571	0.0798105981443	0.0693715609169	0.0350023396019	0.139920620225	0.121188174498	0.0623919150727	0.0763329833434	300.0	0.634725789464	0.648113473041	0.055912147016	0.628063064863	0.634785409648	0.0277593048647	-0.171914124749	161.158410644	0.533879226727	0.536723308588	0.0661913071913	0.532500573812	0.534497599625	0.0265500150954	-0.116010483834	176.649048065	0.321512344062	0.323285496455	0.0305494221257	0.331082969123	0.330241895865	0.0718331058852	0.0424675316534	33.1523913384
FOXF2	0.7380687725	5.0133983333	5.7514671058	0.0913265156333	0.0817619281442	0.0339691807734	0.150587691071	0.13185484879	0.0654859586381	0.0559729711678	300.0	0.531925541212	0.540234715098	0.0335602259924	0.617507575546	0.6328516244	0.0649839692887	0.264218716681	300.0	0.521282798748	0.523559353288	0.071864863981	0.520059624991	0.522272166365	0.0287167750449	-0.112089000264	162.839390633	0.305028211415	0.306336084053	0.0297871404735	0.318169513672	0.313428125687	0.0792857876826	0.0453045614792	21.8680453684
ELK1	0.7458734788	7.0989505	7.8448239788	0.119470764135	0.09949512462	0.0584458868518	0.206673578887	0.177731774075	0.0994580025976	0.00598052800763	300.0	0.597853702871	0.602325914377	0.077116757814	0.569314720382	0.577365504877	0.0345803005153	-0.258884401329	109.256936445	0.465288275752	0.464550527545	0.0483489352498	0.542267592514	0.54458410589	0.11035967031	0.182493907536	300.0	0.304121786735	0.303417473354	0.0376942322535	0.321723507458	0.306557243195	0.138308423923	0.0719085028589	76.4175369698
