FACTOR	EXPR_FOLDCHANGE	EXPR_H1hesc	EXPR_K562	Centipede_99_H1hesc_protection_mean	Centipede_99_H1hesc_protection_median	Centipede_99_H1hesc_protection_std	Centipede_99_K562_protection_mean	Centipede_99_K562_protection_median	Centipede_99_K562_protection_std	Centipede_99_protection_ks_stat	Centipede_99_protection_ks_pvalue	Centipede_99_H1hesc_tc_mean	Centipede_99_H1hesc_tc_median	Centipede_99_H1hesc_tc_std	Centipede_99_K562_tc_mean	Centipede_99_K562_tc_median	Centipede_99_K562_tc_std	Centipede_99_tc_ks_stat	Centipede_99_tc_ks_pvalue	Centipede_99_H1hesc_fos_mean	Centipede_99_H1hesc_fos_median	Centipede_99_H1hesc_fos_std	Centipede_99_K562_fos_mean	Centipede_99_K562_fos_median	Centipede_99_K562_fos_std	Centipede_99_fos_ks_stat	Centipede_99_fos_ks_pvalue	Centipede_99_H1hesc_flr_mean	Centipede_99_H1hesc_flr_median	Centipede_99_H1hesc_flr_std	Centipede_99_K562_flr_mean	Centipede_99_K562_flr_median	Centipede_99_K562_flr_std	Centipede_99_flr_ks_stat	Centipede_99_flr_ks_pvalue
PPARG	-0.1072274577	2.7755172778	2.6682898201	0.0145064102654	0.00980393187479	0.0166561006435	0.0247056126497	0.0157692350056	0.0299368672228	0.0280120617923	-9.16938180306	0.578777086406	0.588621169786	0.0322270151536	0.58281120304	0.591528332332	0.0478627398522	0.424385678932	-3.05394974106	0.542893077774	0.533896746012	0.0886825791747	0.545315277111	0.53986119992	0.105457625206	0.0607928601079	-1.57962447185	0.176564264272	0.175220417045	0.0176473194107	0.176673444292	0.175453879552	0.0437870081816	0.013382126787	-3.91822445404
GATA3	-0.0812258624	4.4545267778	4.3733009153	0.0542574085652	0.0355091529404	0.0575889363927	0.0864733563533	0.0578220778364	0.0918325903558	0.020578665248	-5.16837658337	0.580675480604	0.591003296905	0.0334953012653	0.605452527023	0.613891172815	0.0794353644388	0.188999484705	-16.5037202656	0.321118213387	0.314350775094	0.0598882760445	0.319605326232	0.314123202389	0.0470006361731	-0.00417856054879	-2.81406099717	0.225901154003	0.222510943181	0.0576403135879	0.223398878885	0.221830490421	0.0205361663335	-0.014563238799	-2.69691221303
NR2F1	0.0013346402	5.3702576667	5.3715923069	0.0257798562654	0.0159304103473	0.0307269416685	0.0153595683596	0.00986869722482	0.0169731725568	-0.0559955614726	5.99547527505	0.579628371463	0.592596906454	0.0316920640868	0.625023412624	0.632572942552	0.0721981079558	0.0286740997839	68.7848496849	0.36533150195	0.361563085256	0.0484826863354	0.369597590476	0.362367669471	0.0693354730474	0.00840680650053	4.90229093985	0.605430409334	0.609260232635	0.0526238498233	0.614845871976	0.613665314583	0.0598872813603	0.0115697995054	4.4111896745
SOX17	0.009083373	6.3657267222	6.3748100952	0.0248406951621	0.0164654243237	0.0273079240807	0.0156256441367	0.00948505380856	0.0175518960906	-0.0169408745403	10.1111734168	0.584743869196	0.595464006021	0.0291801232499	0.683407739752	0.689440851466	0.0723108309481	0.409174245698	212.490673652	0.298783135208	0.294070835886	0.0589433256133	0.296557826159	0.293206218545	0.0330957026873	-0.0449553815334	2.23731030557	0.688679974499	0.689177981847	0.0550795250064	0.684775087998	0.685719067894	0.050991066441	-0.0170923311185	3.43891538588
NKX2-5	0.0132755053	5.8370343889	5.8503098942	0.0256580283888	0.0175685399433	0.0271348504615	0.0170336329961	0.010860193483	0.0196308635568	-0.0243609046872	11.2309804606	0.58640409515	0.594072521421	0.0510016796315	0.58298012488	0.590964794555	0.0314154745223	-0.377680862709	7.80022916505	0.528182699982	0.521691750692	0.0510923166796	0.528211473445	0.524289110553	0.0594015188964	0.0230714410049	7.98791991391	0.387645581891	0.388997375591	0.059518694409	0.39470884959	0.393471581547	0.0642044781508	0.0131822457717	6.25712088344
HLF	0.0136273545	3.2289502222	3.2425775767	0.0152344784292	0.00880404060624	0.0167297965652	0.027803098913	0.0185630743345	0.0287499639191	0.0747160507266	8.03007127324	0.577833479578	0.597568800204	0.0349969594707	0.740612624523	0.749798503047	0.0873080781953	0.437905983777	88.4687626549	0.771027625672	0.773766128216	0.0356194679611	0.779388502004	0.777623462488	0.0673386406743	0.0407279765839	3.00069700895	0.498339830065	0.503734203879	0.0819699517128	0.497508287014	0.503402276659	0.0532624453673	-0.04053568864	0.689631699065
HNF1A	0.0615635265	4.7222006111	4.7837641376	0.024457735207	0.0161244868839	0.026361719708	0.0145815500298	0.0102419388174	0.0154235587308	-0.0332723968426	7.15197956206	0.581150630524	0.596065024852	0.0295006781763	0.69889478652	0.705070599084	0.0846113438147	0.419113611497	182.181739149	0.504302338351	0.49538116177	0.0665571940615	0.506649201237	0.498283996602	0.0895940615847	0.047019735795	7.35984292256	0.25190826903	0.253110011516	0.0182255678721	0.25979031782	0.257753339409	0.0461367408475	0.204424450603	21.456315284
NR2E3	0.0628757619	4.0700125556	4.1328883175	0.0360492567494	0.0215256079548	0.0410785429288	0.0651302783108	0.051549122296	0.0566335526348	0.0587605228228	3.28740898778	0.543369996328	0.548902860242	0.0279438932069	0.571878904094	0.585422164345	0.0771770833196	0.0412467299601	15.4922777663	0.149391499707	0.145699629267	0.0416889641391	0.169111697498	0.147117337157	0.111686075691	0.0837223587224	2.11905258947	0.350535291189	0.359436200625	0.0735658861361	0.365763968559	0.367273730706	0.0854497635545	0.0110983981693	0.916192882816
PAX2	0.0664314656	5.2315701111	5.2980015767	0.0645432878386	0.0356687080205	0.0734865761436	0.0379498233173	0.0242125333586	0.0413182241399	-0.0312885819448	2.84549164896	0.536713412476	0.543254544251	0.028135902826	0.580160703102	0.588283091183	0.055598763943	0.216127543596	47.2589209117	0.291493046767	0.278194615506	0.0922761847316	0.286968381541	0.27783619637	0.0688298031825	-0.0599107142857	0.366705408677	0.495672763784	0.498627771184	0.0842936695161	0.487278103712	0.490585961796	0.0786177297608	-0.016877785597	1.15690087405
PAX5	0.0677025556	4.4629486667	4.5306512222	0.0257147938255	0.0159969479603	0.0292965133737	0.0150724972836	0.00940556764195	0.0170868574451	-0.0138624060141	27.9241660707	0.583151865689	0.594652841968	0.0301168667244	0.679282877593	0.687224875199	0.0581079839295	0.382410727157	300.0	0.468522270965	0.462658533876	0.0631998950079	0.467069723723	0.461084047966	0.0514951017153	-0.0255611075338	9.102132044	0.523419221462	0.524316865628	0.049062840659	0.522205922219	0.521183165807	0.0432834005915	-0.0255830703314	7.72634829179
RXRA	0.0741517989	6.7146771111	6.7888289101	0.0248847016638	0.0160929385507	0.0267318785863	0.0149847033156	0.00936503822108	0.0169627855856	-0.0126905195271	23.0483371052	0.585362049872	0.594470606872	0.030274485964	0.666193286417	0.673398299217	0.0530801103187	0.342310783143	300.0	0.36120143836	0.356127619696	0.0638853011487	0.360407324179	0.353972065508	0.0569859309434	-0.0164839610729	8.82540612692	0.208498501517	0.208422438985	0.0319690849454	0.207267083114	0.207037650761	0.0188450036182	-0.00651962571394	9.7241690174
HINFP	0.0912427619	7.6395064444	7.7307492063	0.013273436864	0.00710592699959	0.0208556774976	0.025577792878	0.016758323629	0.0275559864686	0.161342348379	4.12013253133	0.543098453622	0.547815505959	0.0329567963347	0.576949243625	0.590995192255	0.0533358244047	0.111126521604	12.9513657654	0.221627943395	0.196161553726	0.117023759138	0.19721863987	0.195013983675	0.0604804425296	-0.023920945025	0.194389487899	0.610684080395	0.659028391571	0.121412552057	0.706077353658	0.704697909263	0.161623493362	0.221584699454	3.31700039063
MYOG	0.0953743757	5.0492238889	5.1445982646	0.0558561869953	0.0327065767592	0.0612513017867	0.0905786855389	0.0627838149093	0.0902553267073	0.0293957583624	5.75842413265	0.544547291258	0.551744194731	0.0326756932747	0.585948721278	0.589266325726	0.0409159009087	0.0991119462341	36.6680816111	0.310297875236	0.296966975794	0.0760099877761	0.316389319747	0.29889048523	0.103489357072	0.0675141242938	4.00954407303	0.785909614939	0.793060996537	0.0913721020175	0.778696273875	0.788012318449	0.0734595291202	-0.0577765335324	0.451998205359
NKX3-2	0.1025526878	5.7578586667	5.8604113545	0.0266147347781	0.0176085715289	0.0285718490261	0.0179297093797	0.0109454031691	0.0211143937083	-0.00940459702617	5.00370614024	0.583862241434	0.593319258208	0.0745494955165	0.579798923488	0.588820539339	0.0337970707968	-0.33127824115	5.07566211888	0.564002390177	0.561222005208	0.0843097865572	0.569367979882	0.564171757085	0.0975006237439	0.0239962610166	3.17873650988	0.585170743966	0.586755803428	0.0324810910577	0.586223104775	0.587609283539	0.0684179769234	0.0136208435184	2.39824200905
EBF1	0.114694918	3.7254591667	3.8401540847	0.025198383652	0.0167160066585	0.0262407479609	0.0161870364201	0.0100977199148	0.0183044981574	-0.0222984258505	25.0295564318	0.582292556496	0.591429584552	0.0311705758962	0.62329078288	0.632161817861	0.0522414802921	0.0650702129265	218.35777758	0.387550459395	0.38092875746	0.0643171414689	0.385204091005	0.380797410434	0.0632297533026	-0.0753238635105	3.0611144715	0.175654191909	0.175753595905	0.0149991657147	0.178026388319	0.176954018375	0.0278000024452	0.0119557542145	17.2432681073
HNF1B	0.1372934497	3.1828106667	3.3201041164	0.0140699502836	0.00887216139329	0.0151034246968	0.0229058717255	0.0162187749475	0.0231282152278	0.0398898726092	8.30972906264	0.577774497617	0.590127942865	0.0799650867045	0.569451146492	0.575433570773	0.0290560519385	-0.237321131264	11.4805204061	0.444670761427	0.437889955469	0.0714732428112	0.450594085484	0.441061657435	0.0887721618673	0.0518010693079	4.80177010267	0.362316810188	0.360948949176	0.0701910690038	0.362244193596	0.360423901058	0.0550302808573	-0.0333077218594	1.20535777575
ESR1	0.1494903069	3.9774695556	4.1269598624	0.0156147406163	0.00965270893142	0.0168703683686	0.0266339153049	0.0163046449916	0.0278593792856	0.000209176956443	21.2422310538	0.585639707317	0.598426925471	0.0334005812957	0.742107932007	0.750015006555	0.0733469539383	0.441307405722	300.0	0.513092424242	0.508610139286	0.0246635885088	0.515121408033	0.512407486254	0.0395464403898	0.0813363231251	22.8444914138	0.266061646881	0.265774917001	0.0165090153557	0.267278346845	0.267194375252	0.032113242506	0.0178499971417	11.2225194483
NR2C2	0.1552944868	7.6477857778	7.8030802646	0.0263899376059	0.0169712320825	0.0291141663434	0.0162750849217	0.0100583463801	0.0187284321101	-0.0226218336719	20.5142485227	0.615123054668	0.624560539176	0.0551814488429	0.578479815951	0.590069316027	0.0338504072439	-0.01589791309	137.379343253	0.532484848637	0.524963069531	0.0630737291483	0.529057574763	0.522769532607	0.0525138191722	-0.0212187429997	8.17715690624	0.202207861715	0.202237062221	0.0215599856008	0.20482925714	0.20376468783	0.0416994909351	0.0167676868364	13.2868028342
FOXC1	0.183250754	6.6542359444	6.8374866984	0.0588863621824	0.0312024196671	0.0582698801687	0.0970597819824	0.0752068728799	0.10122786218	0.0926613769592	2.65962985035	0.51847897404	0.523010543713	0.0332696218492	0.575837155637	0.58209793836	0.0531777620945	0.228801727836	17.3898263648	0.537231362611	0.519452924981	0.121976004156	0.544226776132	0.538808410125	0.133071752707	0.0298245614035	0.65958692252	0.400812668887	0.378449750276	0.1248793794	0.368227896553	0.36825193661	0.107939573262	-0.00521885521886	0.27649855307
NRF1	0.2133622169	6.468081	6.6814432169	0.0239150203994	0.0157949064474	0.0258074220176	0.0154185219757	0.00999909469567	0.0166302440629	-0.0397047494565	8.80258458703	0.591079213045	0.601768284347	0.0241662180828	0.758683468282	0.762910371154	0.0738111379785	0.455207787044	272.511433668	0.314108398676	0.308926189617	0.0287056968189	0.316051265732	0.311593646224	0.0493596330475	0.0660408851985	12.7862270391	0.718041657538	0.72413611919	0.0536685803929	0.727552063598	0.730485489978	0.062443944609	0.0449903434597	8.92534388922
HNF4A	0.2292460529	4.6226812222	4.8519272751	0.0236563108293	0.0143475733881	0.0277139745227	0.0157079360701	0.00938993311808	0.0182864804662	-0.0615362133812	8.64962976108	0.59954918008	0.608828315694	0.0703578080884	0.578302669446	0.59088753018	0.0341791905075	-0.191520729636	41.5284310896	0.29892663601	0.294208495002	0.0506692713181	0.296366934186	0.291881938225	0.0327001522208	-0.00288946141116	7.27623190725	0.557767847527	0.556295484212	0.0516896517994	0.565176321332	0.562088032792	0.053301590521	0.0409727309727	10.9200835546
LHX3	0.2294760397	5.8396682778	6.0691443175	0.0250043532991	0.0144173700629	0.0306984255645	0.0147725894264	0.00905247040567	0.0175122204919	-0.0410289389346	6.64091126368	0.573351746447	0.59651242211	0.0321841237546	0.652889053448	0.659019211564	0.108268761715	0.299392471346	148.365411985	0.413986224241	0.411139447713	0.0241771143769	0.41936066751	0.414810763445	0.0509766866228	0.110555366598	14.17533792	0.282614478731	0.28408448254	0.0215517335279	0.289581892771	0.287332649433	0.0548659535323	0.115021806854	17.1069619448
FOXL1	0.2431875291	6.5360874444	6.7792749735	0.0233740689354	0.0159561311945	0.0259787089812	0.013991710804	0.00940877120388	0.0150599791933	-0.0199778844032	9.22291650038	0.588136060606	0.601413456343	0.0305540405468	0.74378659771	0.74929009855	0.0806027990491	0.450557888506	223.952841441	0.651317163589	0.647768355232	0.0301703648935	0.65527842753	0.653715324293	0.0511615643087	0.153107537431	21.068405111	0.415008837395	0.400263940554	0.286004895987	0.537057345043	0.4489313492	0.344552053936	0.124969631529	5.21860752241
RUNX2	0.2524618492	4.7753810556	5.0278429048	0.014734338012	0.00871136066419	0.0172558585085	0.024185276669	0.016092329298	0.0251503910375	0.000766146523443	21.4938111306	0.583698026649	0.593760820509	0.0306796028801	0.626474171064	0.634455684241	0.0599209059481	0.068667363739	159.997166313	0.486375638593	0.482866057952	0.0343904816257	0.490352367354	0.487223097673	0.0412156595459	0.037387325566	15.2268844866	0.148408037369	0.146122017266	0.0537810264949	0.146408949425	0.144859230823	0.0347039434509	-0.0137089895222	7.60681163894
FOXI1	0.2527243095	4.8473536111	5.1000779206	0.02470118848	0.0164486099058	0.0270030259031	0.0155917898183	0.0106550280011	0.0165922794762	-0.0444576270094	12.6069765619	0.589061990017	0.600546128375	0.0283319473358	0.756018205701	0.762275114049	0.0701479207391	0.455448964225	300.0	0.42050424106	0.41747578565	0.0326032025276	0.424735496175	0.421381431245	0.0456190132372	0.0978291173828	24.6932237399	0.633048189248	0.637148874041	0.0424740176056	0.646918778145	0.645361493866	0.0480963388814	0.1394630019	40.9459148942
FOXA2	0.2621107354	5.80296	6.0650707354	0.0137965729772	0.00860183807747	0.0156436437281	0.0232424468653	0.0142894352866	0.0269467026767	0.00526343051538	13.7915043909	0.584837992718	0.598317111377	0.0323186044677	0.699445104194	0.706871172518	0.0791697081188	0.410338614004	244.817802061	0.436356609997	0.430819085102	0.0418797257805	0.440760835897	0.434923643768	0.0634513499042	0.11980652344	19.8539841799	0.168729122736	0.168005903726	0.0546489999883	0.168347269326	0.166791176604	0.0223470999376	-0.0462202715481	2.86789764633
HSF1	0.2691316561	6.99869	7.2678216561	0.0239643736693	0.0152597461656	0.0255864791608	0.0157762917193	0.0091974049575	0.0192901670068	-0.0293539099282	8.13851749742	0.612725854135	0.620681997793	0.0455038269848	0.587000462814	0.592566567593	0.0320675379644	-0.0879017752312	46.8431065091	0.347729900133	0.343696781274	0.0504653225816	0.350111023998	0.347015509228	0.0509764140081	0.00352195355148	5.21663152077	0.498500425956	0.502584821477	0.0770062038313	0.497792143885	0.497685142649	0.0657555350956	-0.0506656958602	1.69397399536
E2F4	0.2733595026	8.0240553333	8.297414836	0.0165164946886	0.0114665122133	0.0176661053788	0.0274405930131	0.0196945533624	0.0273049311808	0.00626136263321	12.5772895997	0.611218337846	0.620014139362	0.0541966586795	0.580733817764	0.590473115816	0.0330301448901	-0.0469420852574	58.4543687125	0.46784093884	0.467007953963	0.0590427362009	0.467323104502	0.462506174224	0.0401797091456	-0.0247931451238	3.61492423001	0.688951803201	0.691137346088	0.0600376407207	0.696665132759	0.698817224989	0.0611557240376	0.0870240780811	13.8058737178
ZNF143	0.2803748095	6.154257	6.4346318095	0.0171827165481	0.011216560337	0.0180192745789	0.0291307991111	0.0196461249893	0.0298813962404	0.0122817056676	10.4259822674	0.588340111574	0.599107433887	0.0317231825563	0.738895696096	0.745001902073	0.0717948069007	0.44476602386	194.369275207	0.466233492013	0.46326147008	0.0271359383033	0.471062449544	0.46783015956	0.0457033426361	0.0991737701795	12.2029742839	0.709236298737	0.709905022771	0.034185626952	0.717965291369	0.718190494554	0.0510348306198	0.175420583869	18.4846124924
FOXP1	0.2832819392	6.9324866111	7.2157685503	0.02349489585	0.0151713470903	0.0257649613844	0.0135914497535	0.00884274597419	0.0149976067225	-0.00398994273701	45.4479542989	0.590129157107	0.599523595375	0.0304211287184	0.740428979063	0.747431526704	0.0624975858072	0.450038822085	300.0	0.469304606051	0.465685203286	0.0230353002098	0.472348817105	0.470088249259	0.0357169145551	0.0912562399277	55.3131410226	0.336440152715	0.340413094892	0.031707104117	0.335146902273	0.337715211482	0.0254586678982	-0.0104591511287	50.0933617573
FEV	0.287073381	6.4151153333	6.7021887143	0.0142277213861	0.00994508127834	0.0148694408286	0.024862583518	0.0166536250753	0.0257453460694	0.00114768956124	9.37673217401	0.576737814433	0.589728331139	0.0742391941205	0.574146943896	0.581012727869	0.0325366295692	-0.323738380174	9.11605332226	0.449344652386	0.441988178316	0.0388725255607	0.451222545403	0.446401334793	0.053930155667	0.0498945817862	7.78016576727	0.180247434884	0.17605787335	0.0675960748304	0.173410663546	0.174461599285	0.0156018575975	-0.00724752717059	3.23998499105
TFAP2A	0.3036580992	3.46334025	3.7669983492	0.025574671773	0.0170844716257	0.0267265575777	0.0155002094659	0.00985109901772	0.0168400727705	-0.0203103913418	23.2741593345	0.581315438422	0.592783573212	0.0321291461743	0.622413298815	0.630836919487	0.0531987405095	0.0791627591872	215.514037842	0.535579364256	0.533970506429	0.0608819057984	0.535377110188	0.529547963575	0.0521891054302	-0.0334330716306	7.68430544242	0.28000492285	0.280081483645	0.0204570499714	0.286675471645	0.283166475264	0.0511297328223	0.124724930253	49.9406848759
FOXQ1	0.3141935317	6.1010293889	6.4152229206	0.0261868027679	0.0171417328353	0.030044877053	0.0159059459476	0.0104185140963	0.0174363628971	-0.0391078226855	6.15409627094	0.589648083034	0.595980228321	0.0918173080846	0.583253486746	0.595181115712	0.0331465053455	-0.267541050832	14.2744476793	0.416799987618	0.412795418192	0.0225170879236	0.419969662498	0.41512822438	0.0462788579364	0.116988755644	13.9632561343	0.521999597467	0.525448607621	0.0467614562333	0.536556569587	0.540602430904	0.0686823871505	0.205928139056	21.613295958
ELF5	0.3373030741	3.2673951111	3.6046981852	0.0142714228963	0.00967509215357	0.01553248651	0.0255138557702	0.0167290761377	0.0276507871511	0.0354309412904	11.8637861499	0.601666403525	0.607612073845	0.0957185396943	0.578307421163	0.593995329648	0.0305483552648	-0.30663856832	9.93263685286	0.514057502479	0.509590651585	0.0407752672095	0.518188248963	0.515148189821	0.0564247540015	0.114176650223	13.0936033125	0.136135447791	0.135624736313	0.0159857125869	0.142876497614	0.137700110848	0.0726083474501	0.0329814889516	5.09681700661
ZNF263	0.3405215608	6.3759042222	6.7164257831	0.0238142837765	0.0158826619113	0.0246063284148	0.0150697423076	0.0100011008989	0.0154418493321	-0.0158245671567	72.3175363155	0.586235004206	0.596426559339	0.0295859148511	0.678097673127	0.685549917736	0.0612479119	0.384595371751	300.0	0.379466436848	0.377146774525	0.0255008986696	0.383670944568	0.381034980286	0.0354959775737	0.0531591158304	69.1325078072	0.266383756119	0.266072448416	0.0310368634499	0.270767084081	0.269045172266	0.0423986972802	0.103792248253	261.988583998
E2F3	0.3468039153	7.6233014444	7.9701053598	0.024437383066	0.0158965102433	0.025913404511	0.014815769302	0.00903086240179	0.0171795627024	-0.0110170284714	21.2232682672	0.615758011987	0.623281851664	0.0481493671582	0.585816889087	0.594034072012	0.0310401015852	-0.0202289460723	125.294751364	0.46905964872	0.467317680267	0.0475287276336	0.466972081519	0.46219644792	0.0384219877158	-0.0041493091408	10.1872440124	0.585701322146	0.584793235158	0.0434135007903	0.592186390772	0.591616244312	0.0502372522071	0.0923569323725	32.4392841061
PAX4	0.3612699048	4.8246142222	5.185884127	0.0223858466931	0.0134509891076	0.0269831372499	0.0136272272894	0.00859838389814	0.0152983371813	-0.0293488705938	16.7787672026	0.615277408757	0.623554645046	0.0746569257666	0.580244939095	0.593947123409	0.0326246902837	-0.0893272024733	87.8136368127	0.224875068502	0.21995667393	0.0309384987109	0.226876991416	0.222452232952	0.0476960720631	0.0130073502544	12.0529470117	0.378967426823	0.327672866178	0.280917903834	0.58624631468	0.430842978174	0.385735903005	0.173822463768	3.84756808607
ESRRA	0.3644815	7.2754227222	7.6399042222	0.0267057447409	0.0169919795126	0.0315869978078	0.0165930318072	0.0107348301997	0.018011166059	-0.0364344050486	9.21183078097	0.609308158544	0.616394807862	0.0483003731326	0.585922822975	0.593680765226	0.0314291059224	-0.121572350592	50.3336863841	0.28542231266	0.279234629673	0.062304299277	0.282863263087	0.277035535416	0.0487305958369	-0.0175792569526	4.93342011029	0.566538405318	0.567799031879	0.0373561922601	0.575099032943	0.574685316059	0.0424542789848	0.125380417883	20.72635856
T	0.3738660185	5.3688017222	5.7426677407	0.0157832164372	0.0102213991387	0.0172762707664	0.0268167610072	0.0182046172517	0.0274238328566	0.025509763439	6.3660882025	0.53634422854	0.544753433009	0.0340405001093	0.583048321175	0.590580516738	0.0528969553218	0.17710014447	59.5004097674	0.586018311079	0.572557094601	0.0717320084594	0.586579239399	0.579185532745	0.0754739173114	0.080256884651	5.89616209035	0.740343930197	0.74102777293	0.050207412283	0.747154860208	0.750658210917	0.0583292272572	0.126508987524	7.53767178946
EN1	0.419525881	5.5023358333	5.9218617143	0.0255268798786	0.0148413298175	0.0309545473113	0.0156866852634	0.00924153916776	0.0190865104634	-0.00747421463294	6.98821219343	0.614606973484	0.623307682483	0.098009324134	0.575548262038	0.594061198933	0.0345827399823	-0.0973603842719	32.7034829978	0.330254243545	0.323119781597	0.0659137258134	0.331590192653	0.327131474684	0.0738066918906	0.0646442847847	7.55830951201	0.405590052394	0.406930157777	0.0466585487469	0.409335754377	0.410661675106	0.0544901955304	0.0121894943544	3.40396744546
FOXD1	0.4319428095	4.8520043333	5.2839471429	0.0155373390894	0.00997945333538	0.0165971978901	0.0279108489403	0.0199210528942	0.0304565172137	0.0256981672282	8.28658887777	0.591087008421	0.599792964802	0.030690263069	0.710429831893	0.715712366032	0.0614495518008	0.439951136196	144.50571501	0.152488994319	0.145320859812	0.0345132852463	0.160028424443	0.147158248823	0.0722760557215	0.070826559425	7.04705927956	0.521927694585	0.522338220606	0.0633057854681	0.53586014317	0.531428809492	0.0708916935891	0.0830764997248	6.79920705913
HLTF	0.4444497063	8.3729281667	8.817377873	0.0257419234201	0.0171064018212	0.0267962226254	0.0162452479835	0.0101117259772	0.0180193443605	-0.00599332079032	13.8521232856	0.589198413152	0.596008414348	0.0460570379026	0.584398933172	0.593868922218	0.0287101904228	-0.431688890872	2.96012579628	0.452826965975	0.448303497522	0.0619829064862	0.448597968053	0.443196522083	0.0577276280737	-0.0225811280358	4.99063394669	0.68178189199	0.682651525948	0.0490994785682	0.692659008525	0.693106034157	0.0505212095982	0.131443039039	29.0665440564
MAX	0.460274119	6.1784626111	6.6387367302	0.0243259929735	0.0160515843906	0.0262301228593	0.0148026049645	0.00983217535126	0.0157807066882	-0.0105212450308	25.2936226129	0.588317274988	0.601885065758	0.0273516495651	0.753195827569	0.760044188288	0.0740872275215	0.461339226831	300.0	0.454372666415	0.451633310021	0.0274265643964	0.46028100201	0.457578826021	0.043984707789	0.11159521766	41.803711092	0.255404849555	0.254980558979	0.0172539375558	0.258960478448	0.25852753935	0.0294009457067	0.129147266995	42.6595743529
CDX2	0.4654728386	5.6034792778	6.0689521164	0.0148224103498	0.00893251349911	0.0175361126811	0.026748249714	0.0153108738349	0.0322591687383	0.00400598203282	9.59647716652	0.586788122217	0.59642738684	0.0303065119886	0.642487063961	0.647322973128	0.0797966035437	0.213217943312	116.079346726	0.327000488853	0.323314208798	0.0288860075492	0.332804809376	0.327601378518	0.0552756993952	0.0954428470382	12.5011464976	0.605288076447	0.605474819236	0.0496425085914	0.611994054538	0.612503747902	0.065662021877	0.0943166925859	10.5887584868
FOXO3	0.5266289947	5.4082502222	5.9348792169	0.0143862567538	0.00983907035327	0.0142548880279	0.0246272762154	0.0171993286961	0.0239443744662	0.0258174829446	12.5420641826	0.588728153778	0.597525449458	0.0319064657414	0.707345016545	0.71471991735	0.0702786561887	0.4278725404	219.296208023	0.270098398814	0.264863563512	0.0361663404982	0.274438102437	0.268333184723	0.0618979712155	0.0315803950819	7.57517409842	0.383055547666	0.383537097328	0.0510227346721	0.386663434956	0.387677829065	0.0511391519916	0.0160643759874	5.16993693267
THAP1	0.5344718069	5.8000158333	6.3344876402	0.0149685891845	0.00964434216982	0.0168891454736	0.0248429882132	0.01701524983	0.0262321796559	0.018945729698	28.6110330729	0.586864125499	0.596626178542	0.0288191970361	0.663857047408	0.670360657508	0.0563482444859	0.344495247503	300.0	0.461910383606	0.457302876762	0.0398083149283	0.467150470693	0.463947354419	0.052715828961	0.0776606435209	28.202955442	0.194787745048	0.19503443758	0.014523161203	0.198819322185	0.197868231175	0.0375265694426	0.118969145318	40.1743570536
SREBF1	0.6178158188	7.1390808056	7.7568966243	0.0166793322185	0.0103598635105	0.0188853872488	0.0280410678453	0.0190490225291	0.0302680650325	0.0190839338443	17.4169848435	0.582555457743	0.597118948097	0.0315321526592	0.654057911654	0.66290513881	0.0768757529774	0.287940820478	231.279559314	0.633156945	0.628842910805	0.0320213319907	0.640752389116	0.638945550734	0.053470982459	0.107315166406	22.959976176	0.2300767205	0.229840549476	0.0147189004501	0.235231274019	0.233648194862	0.047878240156	0.187455976227	37.778335241
GFI1	0.6229520794	4.7750645556	5.3980166349	0.0264687996457	0.0167315067962	0.0296507147441	0.0163271254977	0.00946256089404	0.0179410855513	-0.00253112501127	6.45204956632	0.605231897694	0.613321896437	0.0894264783815	0.581745663839	0.595022938883	0.0318122783024	-0.17649811106	19.6381167383	0.302639640947	0.297578959561	0.0436789147227	0.309907694342	0.301569038607	0.0695514413482	0.0407923221244	5.66753889041	0.56262579739	0.566456305544	0.0570388477795	0.574296990146	0.57817206108	0.0682290424554	0.0850700417793	7.65706670021
GATA4	0.633933381	5.2971232222	5.9310566032	0.0153353072977	0.0100468113078	0.0158668391595	0.0255407949535	0.0168482579723	0.0270179628387	0.00702786241128	5.78485658301	0.594274204527	0.601441787462	0.0828377244242	0.579672234048	0.591724742437	0.032052347376	-0.352942299657	3.77949483678	0.316347491049	0.312554063738	0.0443380688517	0.326789133365	0.316387372404	0.063417348542	0.0656655844156	6.129886639	0.488344358277	0.488413938546	0.0558766227233	0.494603590627	0.496566235711	0.0605572934047	0.11167953815	7.47097215119
ZBTB33	0.648920373	7.0321475	7.681067873	0.0155782028657	0.00938134032145	0.017399900784	0.0267170543476	0.0186441534272	0.0283374339205	0.0360581991074	4.13014670105	0.591063293678	0.599154263714	0.0583515046741	0.582797364335	0.592417033548	0.0345887355505	-0.350863777654	1.90400560931	0.250930995261	0.24153050833	0.0909147696573	0.246701805137	0.238244764999	0.0682653200023	-0.0347544860203	0.703284331514	0.475729153099	0.48082209287	0.0367529035213	0.48611640458	0.48794649836	0.0705235208718	0.0147851059616	1.80460690404
