FACTOR	EXPR_FOLDCHANGE	EXPR_H1hesc	EXPR_K562	FLR_80_H1hesc_protection_mean	FLR_80_H1hesc_protection_median	FLR_80_H1hesc_protection_std	FLR_80_K562_protection_mean	FLR_80_K562_protection_median	FLR_80_K562_protection_std	FLR_80_protection_ks_stat	FLR_80_protection_ks_pvalue	FLR_80_H1hesc_tc_mean	FLR_80_H1hesc_tc_median	FLR_80_H1hesc_tc_std	FLR_80_K562_tc_mean	FLR_80_K562_tc_median	FLR_80_K562_tc_std	FLR_80_tc_ks_stat	FLR_80_tc_ks_pvalue	FLR_80_H1hesc_fos_mean	FLR_80_H1hesc_fos_median	FLR_80_H1hesc_fos_std	FLR_80_K562_fos_mean	FLR_80_K562_fos_median	FLR_80_K562_fos_std	FLR_80_fos_ks_stat	FLR_80_fos_ks_pvalue	FLR_80_H1hesc_flr_mean	FLR_80_H1hesc_flr_median	FLR_80_H1hesc_flr_std	FLR_80_K562_flr_mean	FLR_80_K562_flr_median	FLR_80_K562_flr_std	FLR_80_flr_ks_stat	FLR_80_flr_ks_pvalue
NR2F1	0.0013346402	5.3702576667	5.3715923069	0.326392989778	0.32358201001	0.0372644543454	0.486107318322	0.477922115885	0.0660269568656	0.0942352224523	300.0	0.695216646924	0.705004892664	0.0215299901751	0.754910836712	0.758881292218	0.0434047542431	0.123144371313	300.0	0.390248582872	0.389578233128	0.0366750073176	0.395575078249	0.391433002828	0.0630984036481	0.0260107021506	5.71181224396	0.242103337053	0.243160130022	0.0332590606915	0.255276436317	0.247894347374	0.0749713840104	0.0206106191543	12.8334098157
SOX17	0.009083373	6.3657267222	6.3748100952	0.45176849749	0.452263825615	0.131423209091	0.314345065261	0.312116162632	0.0797099685759	-0.18361001859	300.0	0.737185460867	0.741673346091	0.0466980374722	0.689344196796	0.700567099849	0.0218975634278	-0.0673732342356	300.0	0.220056659301	0.219204149406	0.0645984112291	0.218991107806	0.218134793533	0.0455646194083	-0.0683883377202	1.1522713857	0.307584048248	0.312899417606	0.0297277933728	0.321238506364	0.318103720754	0.0777708190583	0.0158175922726	58.9588997625
NKX2-5	0.0132755053	5.8370343889	5.8503098942	0.262020619196	0.246486059772	0.0576352359002	0.423165692138	0.39870699447	0.0941758770911	0.0505365399584	300.0	0.686469958273	0.696794854061	0.0465562420898	0.685866900235	0.69047057258	0.0221797983362	-0.483316981974	300.0	0.441161145409	0.43831682417	0.0616551423813	0.44109769868	0.436467254705	0.0555676995499	-0.0257496861779	3.68130723877	0.300951020746	0.30246642571	0.0328192824438	0.307596190199	0.305676110045	0.0790451710777	0.00764801204577	27.7460555702
HLF	0.0136273545	3.2289502222	3.2425775767	0.210645190577	0.211110349287	0.0381301682802	0.387284536743	0.388716488419	0.0607784742413	0.111642765504	300.0	0.682603051662	0.698236514769	0.0602506242109	0.653185375897	0.661165085546	0.0262835677608	-0.0375596538375	300.0	0.628825718501	0.631145605394	0.029345767377	0.635453267676	0.634291956062	0.0710525754029	0.0348953731984	2.70308017334	0.246689687596	0.256471907076	0.0441587623648	0.278815215731	0.261866601791	0.12412920179	0.0680541455161	15.2994129864
HNF1A	0.0615635265	4.7222006111	4.7837641376	0.362697977543	0.381397060046	0.0592072241405	0.525818356676	0.556869946947	0.0996178720952	0.00640169671729	300.0	0.659515114392	0.66473402477	0.0180091901303	0.699645240464	0.708202308489	0.0414332830049	0.0653434254387	300.0	0.554419551886	0.552395681849	0.0834384655592	0.550645999073	0.549177610553	0.0703997966038	-0.0104041754734	3.38735813763	0.349034586624	0.357674640472	0.0331626883838	0.367016791463	0.363491634521	0.0589226371068	0.153270700597	48.1144024245
NR2E3	0.0628757619	4.0700125556	4.1328883175	0.199246358016	0.171282991684	0.0628295142869	0.3103214978	0.26758587891	0.0987730248938	0.0118331177684	300.0	0.697247445142	0.706367664127	0.0185041080329	0.762104906329	0.765586251624	0.0422233671016	0.172695972748	300.0	0.284052037664	0.279538183392	0.132556351367	0.282844347659	0.277903069872	0.10932625891	-0.0144230769231	0.452892645296	0.350794833911	0.34920044066	0.0355774670313	0.364860191802	0.354246121906	0.0760150855302	0.0606718172657	14.5454360867
PAX2	0.0664314656	5.2315701111	5.2980015767	0.223908642848	0.203692792419	0.046518967549	0.344005903755	0.312462332644	0.0774912754482	0.0803057092512	300.0	0.734425805228	0.743260593553	0.0682964121534	0.668347338694	0.691551307731	0.0297392994903	-0.141265737588	300.0	0.431744786652	0.429691688517	0.0725411307843	0.425252601765	0.428178222236	0.0502661839816	-0.0746679055682	0.153459031822	0.306191563786	0.309895542721	0.0551379111385	0.336199700631	0.31592430994	0.14227206285	0.0498977326335	20.4908603039
PAX5	0.0677025556	4.4629486667	4.5306512222	0.602033935611	0.673341471301	0.122688030421	0.402381611549	0.443526032187	0.0738014755885	-0.0915448363127	300.0	0.677374252354	0.694440835777	0.0604192390535	0.64465722271	0.653083141598	0.0304411633179	-0.0984524985913	300.0	0.517743025566	0.516371408156	0.0567365473116	0.515899315483	0.513538908664	0.0422833983774	-0.0328822622108	8.03537395871	0.307346541883	0.303068753807	0.104532364749	0.295165761154	0.299800876005	0.0381760625889	-0.0187940031855	32.7561850796
RXRA	0.0741517989	6.7146771111	6.7888289101	0.35792981749	0.357367766002	0.051725604547	0.520121562344	0.521694391088	0.0844164394859	0.0260160277496	300.0	0.692759543201	0.702360236857	0.0204353696655	0.763167102222	0.76752785975	0.042290551758	0.162873098619	300.0	0.464659804355	0.46378167357	0.0538950351695	0.464579169363	0.460974515479	0.0504005741982	-0.000286666924635	10.6239211813	0.288300806223	0.290985287712	0.0369318574038	0.303535900043	0.295088656743	0.083490642149	0.0288274950637	59.6931632219
HINFP	0.0912427619	7.6395064444	7.7307492063	0.203883765957	0.203717519804	0.0205065194892	0.34923231148	0.346052256468	0.0460020305949	0.136000528139	300.0	0.638890976816	0.663115765724	0.0833489959482	0.553736482482	0.561789653321	0.0350460354268	-0.00718445703481	300.0	0.800414352494	0.813792536276	0.0941056556499	0.803724391173	0.824426063724	0.124036894289	0.103393665158	1.42837301185	0.318732272946	0.32167772839	0.0368012943987	0.34583986884	0.329449687332	0.107878685058	0.0986058711004	14.9119001267
MYOG	0.0953743757	5.0492238889	5.1445982646	0.383492090868	0.387215481964	0.0518823234938	0.560649351463	0.562011647886	0.0840878721515	0.0481567836019	300.0	0.655837155483	0.685470141902	0.0338761119318	0.794446395619	0.806506619253	0.0823592348082	0.170845776886	300.0	0.698369979353	0.698151465247	0.0790229401462	0.710530002885	0.70267352002	0.110387696493	0.0275172656491	2.64682388481	0.3610928492	0.356090659961	0.0569446226878	0.430039995964	0.371372447673	0.190132160136	0.102218839247	109.577409717
NKX3-2	0.1025526878	5.7578586667	5.8604113545	0.233812510775	0.205122936427	0.0619285457181	0.374074444163	0.330086968434	0.0997473650564	0.0562103501077	300.0	0.579873560934	0.584534335144	0.025172893762	0.681424620046	0.693161413149	0.0548428040392	0.172798186037	300.0	0.422022513613	0.417432707002	0.100764425769	0.415898427669	0.414692292998	0.0976473942854	-0.0156273711802	1.62289427372	0.345528730842	0.34432556531	0.0339214977624	0.35234930147	0.347355352775	0.0731234992995	0.0143655929882	15.101214469
EBF1	0.114694918	3.7254591667	3.8401540847	0.346256385086	0.310923590445	0.0551359143146	0.512490525751	0.451965958948	0.0950621870045	0.0519588707433	300.0	0.691121068804	0.700719623403	0.0207914461034	0.757963845302	0.762878035993	0.0413837351489	0.142037728963	300.0	0.462512287392	0.461634786899	0.0481939484523	0.460784144437	0.458503144135	0.0412641483178	-0.0230493921863	9.18803131788	0.308408794445	0.314418142096	0.035439239157	0.319270784182	0.317779081927	0.0722322441952	0.015914105687	104.932274937
HNF1B	0.1372934497	3.1828106667	3.3201041164	0.20157247319	0.201143966489	0.0573831216165	0.383209853376	0.381410793897	0.099708299316	0.00751945425362	300.0	0.581362234918	0.586986038457	0.0199330102213	0.692696892218	0.702415122841	0.0489604034028	0.2121496069	300.0	0.43791123678	0.436623293463	0.0270714757882	0.442431851368	0.439785820808	0.0633421403888	0.0678020110466	5.2400099663	0.267214475835	0.271594158932	0.0446565523951	0.281183920477	0.276046491762	0.0757364876185	0.0615463881616	15.3128044963
ESR1	0.1494903069	3.9774695556	4.1269598624	0.385494743964	0.396700523757	0.154911838405	0.237131239123	0.243128550469	0.0915045277682	-0.309867837159	300.0	0.701850486926	0.708467397352	0.0386746179338	0.700887233489	0.705612499675	0.0171224327072	-0.352800290219	300.0	0.621551374276	0.620379424053	0.0167962899239	0.625386875241	0.625011254493	0.035530105722	0.16176485241	37.5747898406	0.342918389445	0.347043439309	0.0355861473696	0.357900088944	0.352655610793	0.0521399968238	0.15511368016	91.1431043223
NR2C2	0.1552944868	7.6477857778	7.8030802646	0.3935709138	0.410019315886	0.0539929524946	0.568843700202	0.595757042314	0.0982860492983	0.0206925171801	300.0	0.718583154763	0.725222484624	0.0509634036378	0.681269201482	0.694864449115	0.0247358460978	-0.239737330246	300.0	0.530772023613	0.526987447416	0.0361015238554	0.535745967761	0.53097792897	0.0502727487966	0.020824517313	14.0694606022	0.32601114177	0.322798876984	0.085820183034	0.319130316135	0.322753490178	0.0318354179854	-0.00225804968398	104.35560268
FOXC1	0.183250754	6.6542359444	6.8374866984	0.116833190666	0.100861375297	0.0570085132776	0.242451728644	0.222465552397	0.0857304450593	0.0720678794147	300.0	0.690532296067	0.700523015751	0.0465761317513	0.683612897943	0.688165497049	0.022575787607	-0.30122498243	298.141268366	0.25780616981	0.255968049364	0.0927722782619	0.281826813703	0.258037186239	0.160947319059	0.0175824175824	0.466792500066	0.171011711449	0.175625083009	0.0243536215393	0.18136592264	0.17906199165	0.0819136161337	0.030487804878	4.74010261928
NRF1	0.2133622169	6.468081	6.6814432169	0.454756328619	0.461283586379	0.108729181849	0.272610552328	0.277898587944	0.0651801844189	-0.00261824476067	300.0	0.661443541133	0.668186630447	0.0195366051409	0.697682558213	0.708022877506	0.0446808771101	0.0519140462514	300.0	0.356448432927	0.354412005256	0.0228373200794	0.357714460718	0.357472214059	0.0457450559565	0.0902177925434	14.4962955874	0.321511746395	0.321830832948	0.0498801097824	0.336600698973	0.328643380486	0.0724017211939	0.154076551709	71.0857391073
HNF4A	0.2292460529	4.6226812222	4.8519272751	0.348889494085	0.364464825432	0.0534600328783	0.536665650605	0.563491979052	0.0885110204984	0.0345859020491	300.0	0.692411676425	0.701139722139	0.0185405735742	0.785174856918	0.788859017293	0.0389827890318	0.237102759626	300.0	0.401111568764	0.397076885672	0.0363755731864	0.407667905401	0.400620956055	0.0618916751127	0.0330415230851	10.6736569101	0.301866855365	0.304270811479	0.0332032842269	0.311673344263	0.308742853707	0.0745312770703	0.0355459917526	64.3221356122
LHX3	0.2294760397	5.8396682778	6.0691443175	0.425915911338	0.451256894927	0.110517114606	0.249965522244	0.264801042384	0.0660093709716	-0.0192376016221	300.0	0.623838009271	0.629238758707	0.0178011030265	0.70138941948	0.709695206826	0.0412911897648	0.195604000242	300.0	0.643498558349	0.642283608364	0.0273492067728	0.648086453734	0.648018951759	0.055610152176	0.18295202952	22.2331272441	0.295578998458	0.303572462372	0.035998815684	0.314933667444	0.311360621791	0.0702689252335	0.159842920661	60.0721465744
FOXL1	0.2431875291	6.5360874444	6.7792749735	0.389471471364	0.298166854277	0.115932239252	0.243727771982	0.227577393472	0.0699681391271	-0.097878763672	300.0	0.70046957366	0.709494429732	0.0422265842616	0.67956176301	0.685274586994	0.018917802733	-0.0604874979146	300.0	0.856646250837	0.855187862173	0.0219338420318	0.860568788382	0.863039088182	0.0493973703337	0.254197429393	37.7560318505	0.252654508598	0.225104259118	0.202227392227	0.395937839491	0.515874485287	0.219313413769	0.324431818182	3.11158168479
RUNX2	0.2524618492	4.7753810556	5.0278429048	0.359038605385	0.372219357429	0.0680238661429	0.52913379851	0.551461170167	0.112599627584	0.0218797963616	300.0	0.697347472266	0.706404863131	0.0194085508218	0.752993496626	0.756076898106	0.0419299351996	0.117596622955	300.0	0.48589483336	0.485058781028	0.0259959001791	0.491820823311	0.489594359356	0.0402538544799	0.099491518147	26.0155872095	0.297184498843	0.301258683995	0.03925924348	0.304961012484	0.305015913544	0.0786463855495	0.0291242516105	60.1483836841
FOXI1	0.2527243095	4.8473536111	5.1000779206	0.28589955946	0.277913489668	0.0601825554001	0.455350942881	0.443187244145	0.100248873011	0.0252113928874	300.0	0.697618454259	0.705773607683	0.0408849400376	0.678364604739	0.684147419092	0.0184992396382	-0.0805486133121	300.0	0.400207477421	0.399820613604	0.023016532576	0.40515498009	0.403561088314	0.0513753024709	0.110598312199	26.4062772052	0.313785833452	0.318474926162	0.0297587512825	0.329079858133	0.329606272762	0.062833193539	0.112711253527	94.7520439358
FOXA2	0.2621107354	5.80296	6.0650707354	0.479549928407	0.471174385085	0.0928295612405	0.317540160808	0.312938170702	0.0554027618587	-0.0112775682262	300.0	0.66344984167	0.669806819262	0.0185984444937	0.695620809539	0.705111912534	0.0445206480794	0.0183484393702	300.0	0.4683838332	0.467353269016	0.0342698168964	0.474233605827	0.471805901168	0.0584161906078	0.147489189566	22.9017231111	0.34246084152	0.345763787169	0.0567157615671	0.33987936575	0.344281121449	0.0301370075165	-0.000103206984902	28.4185000144
HSF1	0.2691316561	6.99869	7.2678216561	0.246671812634	0.280753405386	0.0638450315425	0.445552915488	0.503358340685	0.107607674497	0.0467568914971	300.0	0.720291487907	0.724245737102	0.0443180868549	0.69047784972	0.70010726868	0.0208885775535	-0.289415277667	300.0	0.272074095434	0.269614403882	0.0491332233058	0.271546558294	0.267035911465	0.0478827462704	-0.00640173981811	4.24705819709	0.333595437174	0.336975784483	0.0748813974256	0.332465715131	0.334507898234	0.0313154911324	-0.00428251150532	28.3590769764
E2F4	0.2733595026	8.0240553333	8.297414836	0.364888650782	0.352295746477	0.0316989706041	0.505130382715	0.476337738343	0.0608306335347	0.131464043215	300.0	0.726502165432	0.732769140305	0.0672595510359	0.663471596432	0.68463863468	0.0299914925013	-0.226246301771	300.0	0.539085610989	0.540697020707	0.050760831357	0.538117477595	0.535484906283	0.0382069268732	-0.047560720268	2.24967281465	0.336112605691	0.340134456527	0.0327240527538	0.364643592434	0.350435919678	0.114858868589	0.112506678693	300.0
ZNF143	0.2803748095	6.154257	6.4346318095	0.248872886737	0.219198849602	0.0588578286486	0.406309785224	0.359974484819	0.0970728398607	0.0598838185621	300.0	0.695188913771	0.704211227372	0.0193452722006	0.764855900149	0.768231079677	0.0416448385188	0.177636448043	300.0	0.781991845928	0.778993994618	0.036398383604	0.784461012319	0.786676441569	0.0614348992497	0.0889993223402	10.2679735787	0.349961193127	0.349730149562	0.0368185511598	0.357180028386	0.353695120542	0.0792824673487	0.0501382051975	32.3802292306
FOXP1	0.2832819392	6.9324866111	7.2157685503	0.517256878899	0.488096322752	0.135647937099	0.352484653265	0.333976619624	0.0817885090061	-0.0753841537481	300.0	0.699049831113	0.707181536287	0.0166206058749	0.758982590122	0.763076339804	0.0376518657761	0.197509705766	300.0	0.621039240065	0.619623465657	0.0173846340949	0.626050744277	0.625767212889	0.0305595319639	0.169691177388	97.608366341	0.387984224267	0.392171867732	0.0299287658035	0.393056451468	0.396564015229	0.0599830364207	0.0391344727024	289.85133408
FEV	0.287073381	6.4151153333	6.7021887143	0.429337560388	0.429279907573	0.0984200235721	0.284440642527	0.281928465976	0.0595391650623	-0.0319985812571	300.0	0.701874263677	0.707310200143	0.0535399623818	0.689274178731	0.703075341507	0.0237409358423	-0.46630720093	300.0	0.324718300301	0.319912683152	0.0380457874956	0.327024247311	0.323106942182	0.0657044537264	0.0107765239221	4.29077176697	0.339757728113	0.334737142998	0.0364936049887	0.354359843679	0.353642392681	0.0873722639132	0.0518326840161	78.5144518538
TFAP2A	0.3036580992	3.46334025	3.7669983492	0.412389269663	0.42903223528	0.042366208754	0.579584277387	0.610690567482	0.0768042983689	0.0784537799433	300.0	0.692022570109	0.703015169981	0.0216531328081	0.779444945921	0.785290546621	0.0426083581769	0.214226143853	300.0	0.413608640673	0.412789525243	0.0622381682973	0.41131142907	0.408585661603	0.0443144245362	-0.0438689919607	6.30383035779	0.307318342007	0.312031373352	0.036782580159	0.321492827799	0.31711008045	0.0949203578102	0.0613808857764	225.155770592
FOXQ1	0.3141935317	6.1010293889	6.4152229206	0.400330156816	0.384603863305	0.0972570227513	0.23665513241	0.227308843019	0.0572398320724	-0.02593047856	300.0	0.58827118745	0.595483690395	0.0188628873477	0.694133212873	0.70341169492	0.0463372974411	0.219421182694	300.0	0.754371412133	0.752332035489	0.0294711745481	0.758831214618	0.760217982699	0.0557392316903	0.216673660765	25.0282797137	0.336751303294	0.342835427924	0.0365500898604	0.338401120077	0.344119737697	0.0572011208412	0.0224738822441	20.0511407439
ELF5	0.3373030741	3.2673951111	3.6046981852	0.438760436466	0.435929464427	0.10832037546	0.293452448278	0.289658987818	0.0633921508583	-0.0764456047818	300.0	0.741329264923	0.745547798218	0.0436569790093	0.698240046127	0.707968921345	0.0193351777545	-0.0569777436352	300.0	0.463099238634	0.4602978592	0.0323350972935	0.468015713539	0.465317815795	0.0587470639538	0.103774559145	10.7187180906	0.290960189968	0.298812392143	0.0349935166917	0.302955050447	0.303555023119	0.0775579180466	0.0300714292597	45.0557117068
ZNF263	0.3405215608	6.3759042222	6.7164257831	0.581996200341	0.561377687439	0.125463730551	0.418579269143	0.423409664182	0.0738850124552	-0.133120845633	300.0	0.687621130776	0.699383647363	0.0222983772602	0.77108181395	0.776767566941	0.0459293166519	0.193834049612	300.0	0.558169553072	0.557253286645	0.0250933125817	0.564512662817	0.563363533363	0.0352050758317	0.112646222731	128.386476743	0.336761301861	0.338228235766	0.0328531962653	0.354480106022	0.349824085702	0.0825039910107	0.0845350395646	300.0
E2F3	0.3468039153	7.6233014444	7.9701053598	0.386247792562	0.352747441586	0.049172781844	0.535434524063	0.476653652291	0.084484554984	0.0609146799199	300.0	0.720466097134	0.728137872913	0.0595346020243	0.673559798004	0.692559551559	0.0282924331747	-0.256802490562	300.0	0.53950761092	0.541055618646	0.0430480122488	0.53783997886	0.535126308345	0.0396549195848	-0.00828666548663	9.84641325896	0.311797958241	0.314954377892	0.0352277787158	0.340489063352	0.326330527521	0.104626192238	0.136666203707	300.0
PAX4	0.3612699048	4.8246142222	5.185884127	0.570492556049	0.494639672276	0.238301936706	0.357039379466	0.317357170187	0.13930903664	-0.200544649727	300.0	0.699336929775	0.707716411283	0.0181351314993	0.756083154063	0.759437978815	0.0396373148152	0.156487072191	300.0	0.639134186481	0.637064002518	0.0266582296525	0.645151798272	0.644291929685	0.044966901126	0.107857049822	32.2014572929	0.187803404651	0.149009980668	0.150254923896	0.2796990252	0.241961088567	0.214108551078	0.174456114029	3.14679152946
ESRRA	0.3644815	7.2754227222	7.6399042222	0.361497570225	0.321088834394	0.0543705210104	0.530455740736	0.461920387945	0.0927133578316	0.0342739319872	300.0	0.688838741772	0.699050829529	0.0470497593178	0.666866252028	0.671440662251	0.0224327198794	-0.156217767737	300.0	0.255226620157	0.251551813334	0.0586965181933	0.252545418405	0.248715306628	0.0426411147917	-0.0228953607522	4.16486685685	0.293786468249	0.296212744968	0.034283286471	0.306776737013	0.301212406395	0.0762130387354	0.0852495151761	69.1320670507
T	0.3738660185	5.3688017222	5.7426677407	0.251698818652	0.234846631772	0.053292988956	0.418376303051	0.391107343617	0.087162151005	0.0834890654151	300.0	0.608785202098	0.613303499641	0.0253190831563	0.686006202941	0.697567728219	0.0529311144608	0.136198965673	300.0	0.491786499301	0.486482047874	0.0519166180232	0.492939097243	0.492114003521	0.0698649652153	0.0435128326248	3.85230343185	0.27448443805	0.276393719301	0.030604870816	0.291713556627	0.283783314122	0.0665601767067	0.123876606273	37.3614973552
EN1	0.419525881	5.5023358333	5.9218617143	0.345507182923	0.331792028231	0.0524092735486	0.490470436696	0.471085748508	0.0821638349071	0.0454490081529	300.0	0.557333380206	0.562558201692	0.0265709600335	0.683034793194	0.695602372815	0.0565248864395	0.206016983589	300.0	0.311906579076	0.306056396921	0.0595569810238	0.312801926567	0.309856239584	0.0682644001193	0.0413948859286	5.36840962261	0.318272698447	0.319485078651	0.0363373318008	0.326246023774	0.324256670566	0.0777261667336	0.0681326726238	25.9062943515
FOXD1	0.4319428095	4.8520043333	5.2839471429	0.435185728276	0.439386402836	0.0911065071475	0.290977667762	0.293158356238	0.054493226669	-0.0900662250141	300.0	0.639047124674	0.645942922989	0.0196017448767	0.69570592211	0.705542781248	0.0473250070344	0.127661454661	300.0	0.256020464357	0.252842937552	0.0408161623443	0.266154330911	0.256039800243	0.0826849934822	0.0664679654938	6.32203804462	0.28222165097	0.288234410813	0.0363149359701	0.29170402169	0.294612706018	0.0626154179204	0.08335519925	40.0491518096
HLTF	0.4444497063	8.3729281667	8.817377873	0.398737054713	0.41373461611	0.0459979169961	0.572732556773	0.600787015354	0.0794416281815	0.0740538449698	300.0	0.689407473438	0.701781004029	0.0223123795406	0.75473979399	0.760418206225	0.0467692946103	0.10004176383	300.0	0.391347197295	0.388683207536	0.0574691806999	0.386247120307	0.383743072856	0.0452020961322	-0.0244825250023	4.62642807376	0.28005215505	0.285626522009	0.0367770960768	0.299203042243	0.292218575073	0.0887543770729	0.0959870600964	127.325235774
MAX	0.460274119	6.1784626111	6.6387367302	0.279559351323	0.306480460983	0.0706880727917	0.481684567876	0.52321886903	0.119556128637	0.0166440986359	300.0	0.702433453535	0.711632786266	0.0423780516505	0.676252275494	0.681616809849	0.0196167106115	-0.0151705070223	300.0	0.354808088473	0.353614534579	0.0267368624967	0.357736972861	0.358269684735	0.0427214472919	0.0936323366556	34.9498177141	0.320255304214	0.323655327714	0.0373892126401	0.321340056562	0.32586989958	0.0670679076088	0.00848440832802	24.2220052836
CDX2	0.4654728386	5.6034792778	6.0689521164	0.241381223459	0.218630757181	0.0571064842528	0.416150536721	0.378243656206	0.0949399660559	0.0659930625707	300.0	0.642714958559	0.647238016955	0.0197988948531	0.697572867999	0.706549259667	0.0448011174529	0.126167936714	300.0	0.262909715031	0.261716944112	0.0254093243462	0.269111838726	0.265187329661	0.0568244739125	0.113654994208	13.3477569329	0.313673820356	0.317974313259	0.0494142666803	0.318696505055	0.322669553104	0.068630000188	0.0622262380822	24.8567265187
FOXO3	0.5266289947	5.4082502222	5.9348792169	0.430650649686	0.439761554437	0.105634522823	0.287637094819	0.292904890583	0.0624715102615	-0.0888249806614	300.0	0.69373390905	0.702777706939	0.0439095256347	0.689143192408	0.693420992396	0.019021135702	-0.257514110178	300.0	0.287783045957	0.284844764688	0.0485989176551	0.289052429976	0.288942346102	0.0697738740843	0.0103417857266	5.1108851843	0.31344013873	0.316566035196	0.0314287878567	0.323088820611	0.322324859731	0.0658254963237	0.101066178638	66.6297298116
THAP1	0.5344718069	5.8000158333	6.3344876402	0.488991423683	0.462806890858	0.111310835454	0.3364586047	0.320806728725	0.0650404426345	-0.149271606962	300.0	0.738158913262	0.742309314506	0.0440293960452	0.695647479864	0.7056563882	0.0213264527377	-0.127526718248	300.0	0.414115831759	0.410807164581	0.0524349377148	0.418968131283	0.416776073078	0.0614482007135	0.0281091460813	15.7861834426	0.3217728769	0.321518800515	0.0313964051105	0.337048151225	0.337228669712	0.0665531427862	0.120602754252	300.0
SREBF1	0.6178158188	7.1390808056	7.7568966243	0.284063509537	0.262132771052	0.0512674557986	0.434374112456	0.398014135077	0.0858110637779	0.0882693564905	300.0	0.697571817539	0.707734513278	0.0197781561108	0.77915188996	0.782807577744	0.0436702735274	0.226282126382	300.0	0.691503085194	0.690390045341	0.032854051111	0.70162061964	0.70148146725	0.0497049930227	0.182463680454	35.5542662702	0.3138527041	0.317846684909	0.0341700570063	0.332102612986	0.324726504665	0.0893613731484	0.111378361121	69.3586967023
GFI1	0.6229520794	4.7750645556	5.3980166349	0.353511464872	0.338020590958	0.0546787999225	0.49917701837	0.477600600257	0.0918593247922	0.0642140893843	300.0	0.706100790806	0.710665402722	0.0573424520158	0.692313311866	0.706198381722	0.022984709592	-0.461699627561	300.0	0.414693727298	0.407405584977	0.0552887064744	0.424755921191	0.413656803937	0.081851939519	0.0620129449838	6.44429323832	0.308553294512	0.313870553467	0.0435430893244	0.349870382874	0.326634682772	0.122249697288	0.250783648677	146.533921022
GATA4	0.633933381	5.2971232222	5.9310566032	0.429782603906	0.40246475723	0.0983922695174	0.268963527392	0.246932765363	0.0631493614705	-0.0392406881111	300.0	0.675320186523	0.684035227857	0.0584405018364	0.673277487659	0.681658431842	0.0166702870838	-0.257074104631	300.0	0.151488680979	0.150283716971	0.0296440576022	0.15951989066	0.152742764743	0.0705266964416	0.033850931677	3.92137242622	0.302891250948	0.305118264525	0.0336462773995	0.307948874325	0.309531051964	0.0721361051887	0.0549883844634	36.7314723681
ZBTB33	0.648920373	7.0321475	7.681067873	0.319666136794	0.327802692273	0.0279292162471	0.517742221113	0.539991780794	0.0603062908053	0.155494882083	300.0	0.727128675801	0.732438314931	0.0707945885828	0.655836631478	0.675044746477	0.029825545911	-0.200956324798	300.0	0.196293497417	0.197562495717	0.0480005941393	0.205660673712	0.200849775542	0.0843208672643	0.0606818181818	2.91354996733	0.323047313538	0.324940984376	0.0393843370693	0.349143970035	0.332649252758	0.141839351574	0.0716510654241	66.0503586124
FOSL1	0.7027668783	5.9053088889	6.6080757672	0.267588215817	0.244150155173	0.0510460091842	0.432808246463	0.400542189476	0.0801548917292	0.096291846234	300.0	0.681648879757	0.692447199725	0.0553873056648	0.652948871911	0.660884625966	0.0192537834328	-0.0393475733598	300.0	0.513797929401	0.502466505335	0.0880205729931	0.517188292957	0.511326598114	0.0953956483641	0.0381329379511	3.88424443034	0.295089199499	0.295100418854	0.0335998403809	0.305857338845	0.310898558038	0.0552248174255	0.141590596536	158.198547985
FOXA1	0.7202825794	5.2266942778	5.9469768571	0.319997786447	0.311630964238	0.057547434353	0.488390155412	0.473124001784	0.0981932888995	0.00502832810703	300.0	0.700065499784	0.709269745916	0.0437111304205	0.676194011957	0.682226785839	0.0181185609536	-0.0176376100329	300.0	0.495852306652	0.493294310323	0.0345660526114	0.503599467727	0.502152274615	0.0612084277227	0.162676149934	30.2540893764	0.323775205481	0.323381323025	0.029793750336	0.335814624614	0.340372521706	0.06135841958	0.132079031319	114.152167745
FOXF2	0.7380687725	5.0133983333	5.7514671058	0.476174911571	0.473199685743	0.0932656682693	0.313386496128	0.311580218591	0.0544921791996	-0.0140468863646	300.0	0.637010230581	0.643756556921	0.019816767507	0.697862202134	0.708087323712	0.0477231929006	0.153757976983	300.0	0.466904574359	0.465325253843	0.0330083092332	0.475584026392	0.473833916342	0.060322242917	0.235210540859	27.1932044475	0.286206456109	0.283008071216	0.0303143961754	0.301837608305	0.304671512412	0.0709499648132	0.111949050749	56.1091089729
ELK1	0.7458734788	7.0989505	7.8448239788	0.329163814623	0.318195569674	0.0308496439569	0.467759803039	0.446337752181	0.054465054062	0.133117462209	300.0	0.726957658768	0.735503621987	0.0703230246682	0.663321006893	0.687989696648	0.0302141781997	-0.217796327298	300.0	0.350533460793	0.347345294193	0.0951538063885	0.358561941916	0.353746749488	0.0991979354817	0.0102050548402	2.02200928479	0.321955845207	0.325623869935	0.0426304412908	0.340641914556	0.334273813437	0.121946947932	0.0512105433382	63.2449833012
RFX2	0.7711111852	5.4421975556	6.2133087407	0.576125835921	0.540899059117	0.111712349556	0.378381969569	0.372202749828	0.0651739587441	-0.0219934399535	300.0	0.691235133531	0.706247423968	0.0251519131027	0.754910773656	0.761301824177	0.0543505968124	0.0816467548589	300.0	0.672538539331	0.670941060615	0.0733538788255	0.686966425535	0.683619333797	0.0767234246302	0.113323201621	11.0206089533	0.311604111345	0.316911317577	0.0429898334943	0.346043952737	0.328790679958	0.122854424025	0.184658907236	228.16213356
