FACTOR	EXPR_FOLDCHANGE	EXPR_H1hesc	EXPR_K562	HINT_H1hesc_protection_mean	HINT_H1hesc_protection_median	HINT_H1hesc_protection_std	HINT_K562_protection_mean	HINT_K562_protection_median	HINT_K562_protection_std	HINT_protection_ks_stat	HINT_protection_ks_pvalue	HINT_H1hesc_tc_mean	HINT_H1hesc_tc_median	HINT_H1hesc_tc_std	HINT_K562_tc_mean	HINT_K562_tc_median	HINT_K562_tc_std	HINT_tc_ks_stat	HINT_tc_ks_pvalue	HINT_H1hesc_fos_mean	HINT_H1hesc_fos_median	HINT_H1hesc_fos_std	HINT_K562_fos_mean	HINT_K562_fos_median	HINT_K562_fos_std	HINT_fos_ks_stat	HINT_fos_ks_pvalue	HINT_H1hesc_flr_mean	HINT_H1hesc_flr_median	HINT_H1hesc_flr_std	HINT_K562_flr_mean	HINT_K562_flr_median	HINT_K562_flr_std	HINT_flr_ks_stat	HINT_flr_ks_pvalue
RFX2	0.7711111852	5.4421975556	6.2133087407	0.025279431689	0.0168602395357	0.0261667281906	0.0463420917652	0.0285162630114	0.0484269710459	0.00902532483455	9.07461613703	0.664478256081	0.68276009941	0.0274130200717	0.751144774804	0.757671771907	0.062908798644	0.26783253224	300.0	0.419689467944	0.418291428604	0.0169056230256	0.42936879919	0.426195569986	0.035123845817	0.146307520376	300.0	0.305971725252	0.305567877051	0.0208312505449	0.315202293358	0.311465235738	0.0622379534056	0.222086425901	300.0
MAFF	0.8222550873	5.2145415	6.0367965873	0.0252114813754	0.0170646829859	0.0266499390051	0.0428496242273	0.0300923662704	0.0429997795333	0.0304706647548	13.66476961	0.681267683559	0.6853512156	0.0495049757393	0.665707575963	0.676063409062	0.0209035015652	-0.279690835635	275.817069823	0.476745388563	0.47771332469	0.0168469540605	0.489014180425	0.487192335688	0.044818887108	0.222846108052	300.0	0.273394480107	0.273284255701	0.0110380304172	0.279111972152	0.278607018175	0.0348091560486	0.229813522204	300.0
SP2	0.8391561746	5.1814583333	6.0206145079	0.0254502538041	0.0179623682264	0.0246884875231	0.0448623173746	0.0326489953802	0.0421217416775	0.0352354043575	34.3328717022	0.701465581356	0.705207182962	0.0464221647756	0.6795609068	0.689280054295	0.0194640411743	-0.19584088271	300.0	0.488910373381	0.490104616976	0.0132227776582	0.497995812411	0.49998284658	0.0282354393766	0.267220553505	300.0	0.318638544019	0.318601981587	0.0164578852187	0.326095151405	0.325074543408	0.0377000866761	0.287284020777	300.0
NHLH1	0.851428791	3.9965029444	4.8479317354	0.0267084040597	0.0194563158741	0.0264820381352	0.047306332788	0.0365612674857	0.0443587843357	0.062858066842	12.8692699649	0.687316784574	0.691618423278	0.0623383038691	0.6538644198	0.671393156838	0.0295350558659	-0.255089973188	214.454499124	0.476425618881	0.474698449006	0.0200864118221	0.489725897174	0.484374040863	0.0443856282085	0.145713971639	300.0	0.331948276631	0.331454342478	0.0154417590062	0.339925832977	0.33819919086	0.0444200717547	0.335734940573	300.0
ZFX	0.8619202963	6.8428931111	7.7048134074	0.0251891540077	0.0180983787864	0.0253527075292	0.0442241569155	0.0306475924296	0.0434230825564	0.00901868883462	47.5107777538	0.691142253095	0.696693073641	0.0669498803481	0.655308362919	0.675905763712	0.0298023401709	-0.255386339186	300.0	0.440370410179	0.440113370643	0.0171818125175	0.452470831182	0.449169549826	0.0319961955196	0.152583656179	300.0	0.318643452892	0.318428305661	0.0178372445808	0.326654383874	0.324934969909	0.0473043867465	0.291919029368	300.0
ELK4	0.8926702302	6.6488153889	7.541485619	0.0449376674411	0.0299850158849	0.0479168759331	0.0281720712589	0.0189917341739	0.0301702316122	-0.0173739955416	7.56761258331	0.630731585886	0.652899220551	0.0777404865323	0.62290862699	0.629563074497	0.0353453791046	-0.110882922184	300.0	0.565301522806	0.562364847709	0.0165129495274	0.582878524282	0.574256990909	0.0386904884321	0.258498806223	300.0	0.311851851114	0.311475990434	0.0169842602276	0.320465742585	0.317912620819	0.0598625585502	0.269651390419	300.0
CEBPB	0.9303690952	6.3966905556	7.3270596508	0.0258708786228	0.0176042127378	0.0262462512004	0.0420459342074	0.0296652818782	0.0394602700447	0.0393741655843	8.61723269143	0.665029111717	0.67699761574	0.0533320348495	0.656622961743	0.66165800302	0.0233464514158	-0.0952858687965	300.0	0.510980187649	0.511399966302	0.014586986251	0.523002853129	0.522571807892	0.0337457911708	0.256859975604	300.0	0.298718468012	0.298486813061	0.0115897306433	0.305699004281	0.304835555917	0.0346763156679	0.307248970078	300.0
NFE2L2	0.9733192196	7.5595246111	8.5328438307	0.0248338886612	0.0193606384037	0.0216545958272	0.0453656671439	0.0330806212673	0.0423311470036	0.0496677485018	14.6940814358	0.589666422743	0.594323240418	0.0256424477619	0.646292301265	0.65905687048	0.0609390173458	0.221484738293	300.0	0.607431338236	0.608215594076	0.0140231489073	0.625700045956	0.621987108628	0.0399141820989	0.296429695392	300.0	0.28216171507	0.282326838875	0.0120865383478	0.289923164272	0.288821956758	0.0379158515668	0.322960444554	300.0
BCL6	0.9825444233	5.507985	6.4905294233	0.046048197172	0.0317712114791	0.0451106503098	0.026710283899	0.0194924491063	0.0255977479862	-0.0152375845123	10.6806184214	0.674556405471	0.681252044509	0.049300735855	0.66948794119	0.678929853906	0.0219312242446	-0.295932069892	300.0	0.545331042193	0.545165321506	0.0164319107064	0.558866403895	0.557602577056	0.0358231949879	0.223087736557	300.0	0.325676717956	0.325815195976	0.0139524079472	0.333444639817	0.333103264267	0.0319334641523	0.358963670622	300.0
NFIL3	0.9992733968	5.4661834444	6.4654568413	0.0225770564168	0.015375187247	0.0222792699067	0.0472451917964	0.0362651485735	0.0422980742249	0.0910124740135	7.27550882699	0.616215126647	0.622412023409	0.0262197752176	0.660396571137	0.675109735354	0.0598767463092	0.214290379499	300.0	0.316431084596	0.317265973112	0.0138772495842	0.323425485018	0.324602539	0.0400099171127	0.2448212937	300.0	0.280317186115	0.279719160238	0.0137052590113	0.288809023872	0.286288615205	0.0382256265839	0.377086592399	300.0
PRDM1	1.0049048201	3.7260415556	4.7309463757	0.0267351299173	0.0182126675925	0.0273796323345	0.0468126467394	0.030682855228	0.050123494556	0.0149275204973	4.64689204426	0.583791654624	0.590819607956	0.0349937540094	0.643603321134	0.667749760683	0.0801779357358	0.195917344023	300.0	0.38032048964	0.377879572117	0.0187212216915	0.391734724403	0.386657306099	0.0403122898231	0.141385698842	300.0	0.276645869164	0.276736462362	0.0185237074818	0.281365828497	0.279987902768	0.0627390654515	0.0859233783308	253.175596409
NFKB1	1.0533231296	5.5893885	6.6427116296	0.0248336996731	0.0185729090818	0.023721443086	0.0473606740931	0.033047687975	0.0481153582864	0.0516152640637	17.6144221561	0.679579366153	0.691946005075	0.0213001224756	0.780875916082	0.785236638073	0.0470013385781	0.430330698356	300.0	0.643698251714	0.644505184512	0.0132262823932	0.661388113798	0.660056148954	0.0250952625527	0.369726380353	300.0	0.328694231841	0.328833572163	0.0120537813327	0.337070365696	0.336646093866	0.0340738344694	0.378583178372	300.0
TBP	1.083032377	7.1221270833	8.2051594603	0.0269230443267	0.0197608419901	0.0254628192343	0.0463103651862	0.0321428110931	0.0470666830584	0.0093637141375	5.11051818972	0.666751765681	0.681466256212	0.0593915349555	0.654648110402	0.661068001378	0.0261175890692	-0.036713463302	300.0	0.387045976495	0.387903671734	0.0157658868789	0.395118214489	0.397477494185	0.0363465766814	0.223065750559	300.0	0.336874537352	0.336751876502	0.0133167067927	0.347203766408	0.345622547235	0.040031890909	0.428695134123	300.0
BRCA1	1.189527918	6.5185210556	7.7080489735	0.0267606270602	0.0191827622799	0.0257468716668	0.0464222965526	0.0327824962017	0.0426769166272	0.0558277448072	10.4747952826	0.674519119766	0.68707038595	0.0215679184116	0.750189995068	0.755450302193	0.050612036232	0.343675295528	300.0	0.536798660589	0.539467736681	0.0195422276849	0.548245770188	0.553851844404	0.041799155248	0.172565946148	300.0	0.314756995106	0.314861763336	0.0119480999255	0.32292263433	0.322847725894	0.0343087749563	0.363147895049	300.0
ESR2	1.2062266508	2.7405983333	3.9468249841	0.0278241820142	0.0192889717018	0.0276835883391	0.046712278487	0.0328128725386	0.0441101169589	0.0200598971454	16.6796722615	0.683222242106	0.695314019426	0.022201485729	0.758777432429	0.761509355679	0.0456777379162	0.349485126922	300.0	0.492537517618	0.494773579127	0.0188789523541	0.507017179515	0.508402415904	0.0344926753684	0.193581777201	300.0	0.302286722622	0.30200481729	0.0143293520329	0.31073585453	0.310081879219	0.0303426033172	0.389097267521	300.0
RREB1	1.2581391138	7.0157968333	8.2739359471	0.0277605796605	0.0193088915992	0.0275849310328	0.0495827803238	0.036429960047	0.0468501804762	0.0810147104228	9.82595153743	0.676647518257	0.688480017351	0.0217678335883	0.72144027459	0.726017366145	0.0487277206574	0.0598482022828	300.0	0.561669591846	0.563044198455	0.0208470275272	0.578214578531	0.578777278663	0.0400623656498	0.203452658013	300.0	0.276697587601	0.277238427408	0.012782755078	0.286570080611	0.285496007939	0.0384766683355	0.36184923514	300.0
RELA	1.3267648505	7.24568025	8.5724451005	0.0266661811928	0.0187355164227	0.0260143162874	0.050319388048	0.0350360146328	0.0477644791715	0.0508128253049	11.8069049473	0.680089945778	0.692524988951	0.0224017818507	0.778917068854	0.782548072688	0.0481693826922	0.422929502711	300.0	0.642362680143	0.642886759385	0.0132422696066	0.663425668636	0.661674574081	0.0253646484221	0.418596826795	300.0	0.307539887138	0.307540228292	0.0124856046768	0.316820903427	0.316322723625	0.0337997140829	0.406439333625	300.0
JUN	1.4216276481	5.9365860556	7.3582137037	0.0267719743597	0.0180504693854	0.0275173007392	0.0476889027863	0.0327178082085	0.0467411404527	0.066332734511	12.0016550139	0.626301462574	0.634852107895	0.0334435437491	0.645402296427	0.666957427126	0.0733651573879	0.0284012316517	300.0	0.403325216591	0.402958045297	0.0208820483195	0.421817796163	0.415448906187	0.056947856223	0.233458901299	300.0	0.315525305716	0.315075221383	0.018396445326	0.328405680389	0.325166724342	0.0603439632313	0.420372225257	300.0
IRF1	1.4436679894	5.100647	6.5443149894	0.0242742006488	0.0174043408678	0.0230817249529	0.0429982842783	0.0318876844677	0.0389191782056	0.0597293482977	59.1912598601	0.691190728031	0.699838277877	0.0169501928392	0.74813242943	0.75112620896	0.0422823658386	0.286360584312	300.0	0.473828612975	0.474734844532	0.012478453123	0.488373798607	0.489646494211	0.0273679996333	0.359434399938	300.0	0.289552286869	0.271869106861	0.160567984458	0.367744733823	0.410266412822	0.17152408543	0.166211367082	300.0
REL	1.4884503201	4.7665549444	6.2550052646	0.0249412774494	0.0185331960271	0.0233196772032	0.0485031612292	0.0338830098607	0.0487635294493	0.0945702301619	13.8138201896	0.674250608011	0.688712389623	0.023956771724	0.735597276333	0.740544142131	0.0537481541126	0.207864814137	300.0	0.595304656667	0.595784580709	0.0124509661894	0.616471127023	0.614998189092	0.0244485285874	0.442608420625	300.0	0.337277953042	0.336981161717	0.0128813927465	0.34820461689	0.347591496284	0.0403562773352	0.459705926861	300.0
SOX5	1.4915345926	3.8766035556	5.3681381481	0.0256770907335	0.0185000447008	0.0241432097951	0.0509334836082	0.0375503086355	0.046939518791	0.119014101683	14.8448396364	0.629108952586	0.632344129085	0.0198865164831	0.677705101517	0.68665332356	0.0478330699988	0.298399990354	300.0	0.52765901718	0.529184226991	0.0151325455796	0.53967174722	0.546280607285	0.0374936885886	0.308763479599	300.0	0.32058077322	0.320341013301	0.0142354692992	0.330896454169	0.330392152842	0.0303533759061	0.485267676371	300.0
E2F6	1.5822735344	5.2749288889	6.8572024233	0.0257218656245	0.0178830070568	0.0260697491326	0.0458995723924	0.0330200708709	0.043471299589	0.0499827395544	33.2654085652	0.668267126128	0.685729912968	0.0270391135175	0.724293946311	0.731176289139	0.0601911189413	0.0549070440022	300.0	0.542611683727	0.539542423726	0.0205751614108	0.565151427907	0.558920466138	0.0398814442461	0.279632300523	300.0	0.328368558637	0.328182975441	0.0164372221818	0.340657104759	0.339209254806	0.0441416234337	0.468584617073	300.0
TP63	1.6135303228	2.9397125556	4.5532428783	0.0272579413121	0.0181957568204	0.0271371869618	0.0461909769396	0.0317267496427	0.0456348884388	0.0355292553954	15.8533586461	0.689066641639	0.694543356482	0.0666761663367	0.655803545593	0.674301129068	0.0308899446209	-0.233010500226	300.0	0.465653948517	0.464938220369	0.0157539491986	0.484911994387	0.481023072945	0.0379434743542	0.302481427754	300.0	0.325751476785	0.325388166583	0.0161943314288	0.340920993817	0.336855656735	0.0611374324819	0.515184278269	300.0
NR4A2	1.9498718704	3.9887769444	5.9386488148	0.0258039985875	0.0186133126526	0.0256907211793	0.0467474254129	0.0332655220588	0.044326725109	0.0755935889122	52.8787245451	0.678021424439	0.6968906876	0.0261808919003	0.732579962081	0.737325975309	0.0596202536599	0.100834079754	300.0	0.430438885296	0.429260577454	0.0165360492992	0.450798128387	0.446831154379	0.0322774050645	0.314940282777	300.0	0.324992817885	0.324968541071	0.0166664548943	0.340086993089	0.338270216205	0.045619569073	0.547262940709	300.0
PAX6	1.9628858042	3.2277611111	5.1906469153	0.024748624849	0.0160399627612	0.0261110042247	0.0474749443261	0.0321521926073	0.0512339781866	0.129236861314	7.87374360616	0.630886648093	0.636017691814	0.0233129507354	0.672614647634	0.685442773582	0.0538807748422	0.230710744594	300.0	0.575555480369	0.57613785087	0.0191629697634	0.597373633429	0.59986214913	0.0442402922903	0.321468870823	300.0	0.289428130403	0.2893190356	0.0124676125094	0.300541836099	0.300723879512	0.0292111473068	0.464927012018	300.0
KLF1	1.9930731429	5.8667564444	7.8598295873	0.0238512124534	0.0164154597717	0.0249418868329	0.0466643355592	0.0310500531028	0.0484280310174	0.0951917994631	25.5304735304	0.643652862616	0.648698653778	0.0245837419456	0.674465210429	0.687244848892	0.0524654384807	0.144935290634	300.0	0.449664962849	0.450082151296	0.0176443866007	0.469384814412	0.468872606894	0.0386938720799	0.27927906798	300.0	0.306076979429	0.306016177712	0.0132599604195	0.319685970368	0.318792030705	0.0329651635037	0.535646558977	300.0
NR3C1	2.2382088161	5.5904311944	7.8286400106	0.0262091083897	0.018712422473	0.0273593451872	0.0473660932263	0.0331015517861	0.0469002594255	0.107750596783	15.9514096689	0.687568751022	0.692507420726	0.0485178452167	0.681198422952	0.691862011035	0.0209326392694	-0.247310291847	204.702626509	0.447149091072	0.448944276885	0.013610861049	0.466239358951	0.469773419399	0.0301650385764	0.35177772967	300.0	0.287515143532	0.287336834246	0.0136724044325	0.300997072906	0.300585980074	0.0308840984563	0.521395026117	300.0
ELF1	2.2454946138	6.3416162222	8.587110836	0.0260639574801	0.0184321139442	0.0266711191337	0.0446277562019	0.0325292660836	0.0432255708045	0.0529029287735	15.2659681796	0.658772956764	0.676992947909	0.0657448085818	0.6487239447	0.654300594416	0.029894798811	-0.0146982982088	300.0	0.484161782803	0.483064061766	0.0151723266863	0.509551107947	0.505543093497	0.0350769491813	0.413940576106	300.0	0.319849915174	0.319641784545	0.0146397774675	0.336307500193	0.334543177982	0.046646581232	0.555165722458	300.0
MYC	2.4499387804	7.7905577222	10.2404965026	0.0271098062848	0.0189058924953	0.0273083498741	0.0480532795614	0.035285377871	0.0475386827868	0.0866961768699	15.3160495543	0.542033868375	0.548396199348	0.0309938190032	0.655849663348	0.673427090124	0.0662636350891	0.42679138625	300.0	0.460965516603	0.460302537617	0.018781123258	0.485368511487	0.483513993378	0.0408464386964	0.304483996961	300.0	0.293764804489	0.293763731272	0.012247839062	0.309390115539	0.30859373	0.0369665306739	0.599464115629	300.0
NFATC2	2.5463260212	4.9454028889	7.4917289101	0.0262720827602	0.0200857044527	0.0242588033143	0.0470607777295	0.0349485677846	0.044915844691	0.118243230852	13.6344609912	0.626351574155	0.631271112028	0.0211629883026	0.679372612215	0.690130472557	0.051024222362	0.329170489142	300.0	0.719947126647	0.721100869375	0.0104535796972	0.757216908111	0.758790434974	0.0229529437204	0.619314548101	300.0	0.306353036554	0.306505958179	0.0134071481123	0.323345352044	0.322583485694	0.0286441520638	0.617685589313	300.0
SPI1	2.5603795503	4.6750755556	7.2354551058	0.0241185018291	0.0167437739179	0.0244442404561	0.0433775786675	0.0308033554183	0.0416581045453	0.0875615281166	67.3744777002	0.670825727707	0.693218083647	0.0281687003375	0.751335667975	0.758413288597	0.0665958500931	0.25113680051	300.0	0.47833830985	0.475387653629	0.018940210858	0.509887447518	0.50230241948	0.0409542669888	0.412086934616	300.0	0.323446041872	0.323304735452	0.020033518163	0.343978896377	0.340436531564	0.0635440463398	0.556683194235	300.0
ZEB1	2.6104677077	2.5856321389	5.1960998466	0.0260742257038	0.0182902419864	0.0240113592333	0.0467957243823	0.0332089379996	0.0457705781889	0.0965428185103	14.9312970338	0.688307126483	0.693646500028	0.0555327947358	0.671629046317	0.684348540443	0.0232629958381	-0.225845111911	300.0	0.500610750706	0.501115933892	0.0125202834425	0.530713764237	0.52792217863	0.0318100371037	0.483892197603	300.0	0.288757546897	0.28871636995	0.0115498787997	0.30417073495	0.303864541328	0.0378962217695	0.544149681361	300.0
KLF5	2.723998164	4.5370098889	7.2610080529	0.0246173140214	0.017431962078	0.0251600248072	0.0440846768284	0.0309166219554	0.0431763375837	0.100429007344	59.9540933471	0.723086854489	0.730556939342	0.0710386023551	0.671250376746	0.695715426653	0.0299714075379	-0.0499181558725	300.0	0.50932068985	0.506278145225	0.0177656848552	0.544232434965	0.536564797557	0.0399011297102	0.463603607005	300.0	0.321238930495	0.32094700347	0.0200085680576	0.340825646055	0.338104493396	0.0662124374513	0.547730796655	300.0
RUNX1	2.9305984259	4.7534962778	7.6840947037	0.0266369347364	0.0172861878421	0.0272800468063	0.0493390956203	0.0356315117158	0.04499686614	0.132775235023	26.8212031664	0.632774898862	0.637734933061	0.0229317345305	0.675142772172	0.688419481269	0.05465264111	0.257311115479	300.0	0.542389171407	0.543614901894	0.0158076762512	0.574829094595	0.576033927538	0.0338162933777	0.460309562028	300.0	0.309707322441	0.309983683223	0.0121329626312	0.329125617007	0.328429764044	0.0325647372488	0.642804458482	300.0
MEIS1	3.0498200265	2.8871627778	5.9369828042	0.0258280976852	0.017862468277	0.0255845991625	0.0473928595172	0.0332203873537	0.0458261850298	0.10817329577	34.4033951314	0.693093109923	0.699282299717	0.0524083765867	0.685232396355	0.696738494739	0.024471931014	-0.270465598353	300.0	0.602964478323	0.602399264184	0.0144301129528	0.639448389699	0.639707737138	0.0284014721914	0.53338004255	300.0	0.296141297969	0.296078211274	0.0115019332434	0.315083198526	0.314415262121	0.0344978948489	0.653216963495	300.0
GATA2	3.251334172	4.9865788333	8.2379130053	0.0252890270773	0.0174254246172	0.0247364385379	0.0485166894789	0.0342220539765	0.0469565111476	0.126862549067	9.02969799535	0.62952323628	0.631840254873	0.0181316161026	0.658231451667	0.671728511852	0.0603020801814	0.224168018387	300.0	0.363287016108	0.364056192071	0.0112050761286	0.399838813982	0.388021102615	0.0510663149519	0.45494166112	300.0	0.301012901196	0.30084280299	0.00872386157845	0.322502784712	0.320839507381	0.0445345110446	0.607615341485	300.0
GFI1B	3.3890956614	5.525732	8.9148276614	0.0253204963625	0.0171767959296	0.026846819529	0.0473380953492	0.0328812332779	0.0457860681122	0.144196988446	24.4368020823	0.660464580468	0.666315307489	0.0242518168594	0.680673878084	0.695518739585	0.0604432870771	0.132642348845	300.0	0.436358058475	0.436825498664	0.00922289261038	0.46694715047	0.46674730195	0.0254363423036	0.579752038036	300.0	0.335578818198	0.335506192422	0.011849320637	0.358438951009	0.358051842387	0.0390033325081	0.670897113734	300.0
MYB	3.4171287011	6.4129717222	9.8301004233	0.0263872252888	0.0196188844801	0.0240859661872	0.04820118546	0.0365075534692	0.0409108453626	0.140126290377	13.101656614	0.667054224213	0.671819214995	0.0231491915487	0.680868810874	0.692856294456	0.0535426125247	0.0522477170848	300.0	0.649106337815	0.64924210554	0.0123433800535	0.693257325399	0.694067483501	0.0281939749389	0.613771239243	300.0	0.293346824939	0.293786905252	0.0113671194057	0.31461708543	0.313962384811	0.0372331381103	0.648288154111	300.0
MECOM	3.5427527354	2.913285	6.4560377354	0.0261330229913	0.0185423227162	0.0262515824299	0.0481235306636	0.0347569416797	0.0467866361415	0.146082113238	12.3504954151	0.583299341391	0.586641287876	0.0207160784738	0.672855782791	0.685644844446	0.0592261184875	0.463520550569	300.0	0.502744424811	0.503799204605	0.0141864107242	0.540889183486	0.539813502391	0.0445700538309	0.492051512449	300.0	0.287404425339	0.286944010113	0.0139352079262	0.307980051606	0.307276845865	0.0396751007781	0.595406890022	300.0
GATA1	4.1942316111	5.2011149444	9.3953465556	0.0262067110955	0.0183851852472	0.0247497510006	0.0483461163035	0.0367594727084	0.0431901308424	0.169416394416	10.1994905465	0.622992406808	0.625649536704	0.0186908982852	0.663908816924	0.677458356601	0.0612027057492	0.308383485097	300.0	0.443487562323	0.444271700284	0.0130126081426	0.495779865805	0.481700130702	0.0601348114512	0.513970001479	300.0	0.289325776735	0.289387267275	0.00839744864738	0.315570995994	0.313889802334	0.0454306542257	0.66064305919	300.0
MEF2C	4.8711500714	3.3851671667	8.2563172381	0.0245429920919	0.0182943382408	0.0220852774603	0.0452428127253	0.0319034397514	0.0424552043501	0.148702808389	42.7542072325	0.619661125237	0.62273472111	0.0180503391684	0.703292600526	0.712945954438	0.0486706334979	0.511722493572	300.0	0.484793328325	0.485932653925	0.0112886212369	0.53033761642	0.533395617854	0.0252373430444	0.641710395855	300.0	0.317023057158	0.317526401885	0.0113756518407	0.348553266507	0.348473395979	0.0304620297265	0.743323936308	300.0
BHLHE40	4.9875352275	4.6152053333	9.6027405608	0.0250040162549	0.017303628256	0.025226320821	0.0469316419067	0.0320331794133	0.0457864260223	0.14632534989	16.3153026291	0.688512597553	0.701281835441	0.0642121358809	0.68325073102	0.692837197106	0.0271425307335	-0.110060166763	300.0	0.450655417281	0.450457758721	0.0151251966589	0.49751199307	0.495503534593	0.0369956084688	0.586219065353	300.0	0.281079422656	0.281063683996	0.0144602195097	0.313970037371	0.309819576306	0.0589636177972	0.721792786168	300.0
