FACTOR	EXPR_FOLDCHANGE	EXPR_H1hesc	EXPR_K562	Centipede_90_H1hesc_protection_mean	Centipede_90_H1hesc_protection_median	Centipede_90_H1hesc_protection_std	Centipede_90_K562_protection_mean	Centipede_90_K562_protection_median	Centipede_90_K562_protection_std	Centipede_90_protection_ks_stat	Centipede_90_protection_ks_pvalue	Centipede_90_H1hesc_tc_mean	Centipede_90_H1hesc_tc_median	Centipede_90_H1hesc_tc_std	Centipede_90_K562_tc_mean	Centipede_90_K562_tc_median	Centipede_90_K562_tc_std	Centipede_90_tc_ks_stat	Centipede_90_tc_ks_pvalue	Centipede_90_H1hesc_fos_mean	Centipede_90_H1hesc_fos_median	Centipede_90_H1hesc_fos_std	Centipede_90_K562_fos_mean	Centipede_90_K562_fos_median	Centipede_90_K562_fos_std	Centipede_90_fos_ks_stat	Centipede_90_fos_ks_pvalue	Centipede_90_H1hesc_flr_mean	Centipede_90_H1hesc_flr_median	Centipede_90_H1hesc_flr_std	Centipede_90_K562_flr_mean	Centipede_90_K562_flr_median	Centipede_90_K562_flr_std	Centipede_90_flr_ks_stat	Centipede_90_flr_ks_pvalue
FOXO1	-2.201485627	8.8310241667	6.6295385397	0.0178438829204	0.0103602668332	0.0211533291602	0.0117014163183	0.00682990710016	0.0145656832145	-0.043414797567	-9.40531827342	0.638011859266	0.655459379991	0.0629228174982	0.632969876766	0.641474416809	0.0278390743337	-0.0339828886182	-300.0	0.509811250923	0.511796503732	0.039935960413	0.489052540318	0.494079695046	0.0160092744269	-0.345255327929	-300.0	0.318299581201	0.31767934354	0.0611977973329	0.307131531914	0.305966305077	0.0276057706589	-0.186292864519	-198.33730015
NR5A2	-2.0764958254	5.4651116667	3.3886158413	0.0161403660869	0.00969634849311	0.019746004615	0.0107385743819	0.00610820158946	0.0141160288365	-0.0391095974897	-12.0300803493	0.730648561256	0.739111991924	0.0604893564705	0.638673192517	0.655335084692	0.0284110774408	-0.479802574987	-300.0	0.534139289592	0.537162919278	0.0381409262864	0.516661942016	0.5204688159	0.0208935375158	-0.200992668963	-300.0	0.334295826831	0.333899298362	0.059831476778	0.324916340967	0.322194488283	0.026092037393	-0.189427713746	-300.0
FLII	-1.1177311693	8.8445722222	7.7268410529	0.0221829953479	0.0136120298873	0.0232614080608	0.0359186823831	0.0199229823424	0.0474396257943	0.0116556858637	-3.42028872164	0.641359632111	0.648211652853	0.0567269018197	0.601494926445	0.608341269249	0.024864777572	-0.0225313708803	-300.0	0.545986494398	0.547196701829	0.049585169491	0.545789294695	0.538748649931	0.0133108553712	-0.151533203595	-300.0	0.278766659812	0.278790922572	0.0455526265414	0.276253856005	0.275436048757	0.0225294501775	-0.0179591979246	-77.2543975265
FOXH1	-1.0990882063	7.0327085556	5.9336203492	0.0161312270221	0.0102191249509	0.0177845339706	0.00984806417079	0.00565313519481	0.0122821006613	-0.0385851588446	-9.61965038961	0.736476301013	0.742599606291	0.0537701652618	0.662099759467	0.677045925767	0.022533461453	-0.454738066414	-300.0	0.518967212106	0.520877820914	0.0403453624684	0.510088512713	0.513009647116	0.0134511888026	-0.22038751148	-300.0	0.317381168243	0.316584994585	0.0668594058922	0.315597726745	0.311120058847	0.0287666482438	-0.0852049108344	-50.6640169879
CREB1	-1.0226017196	9.2302054444	8.2076037249	0.0411618684983	0.0293690077695	0.0390925839529	0.0260134054959	0.015427702406	0.0283528453813	-0.0742463715603	-4.61311229789	0.639202249821	0.665226385296	0.0758209188469	0.54292862446	0.553586391613	0.03461553847	-0.396062947703	-300.0	0.392841258472	0.390534337782	0.028280948497	0.394563943954	0.395974027031	0.0614881169491	0.0904477745242	-37.0215875186	0.267785268788	0.26489032014	0.0883209730677	0.264963021288	0.26162005378	0.0292858042097	-0.0311996811479	-22.0491757321
EGR2	-0.9853411587	4.5985511111	3.6132099524	0.0162555993892	0.0100143935358	0.0183253109977	0.0104533755602	0.00621517938727	0.0124695004506	-0.00633386454399	-28.9847513362	0.734194085331	0.734892852374	0.0870818986081	0.568435541139	0.570526127818	0.0402901104791	-0.394353458467	-300.0	0.494563747582	0.486643932712	0.0222728078631	0.495484869555	0.491575293454	0.0446324056073	0.0426367882376	-300.0	0.334157342465	0.331071398879	0.0976211073227	0.330988631482	0.325602684955	0.0314351602455	-0.0335240844747	-300.0
REST	-0.9317503519	8.5147308333	7.5829804815	0.014974194802	0.00906754019313	0.0184469972729	0.00952135741459	0.0054758585779	0.0114814987526	-0.0158756551614	-20.7039744149	0.605093092182	0.626925483936	0.0821672878855	0.551266757593	0.561164187019	0.03747536208	-0.202405384538	-300.0	0.546224495887	0.545259386902	0.025560409934	0.550728263407	0.551943410301	0.0478630118117	0.0163389985371	-300.0	0.299587663808	0.298471515297	0.0737168556723	0.298561702728	0.295412589875	0.023652112245	-0.0208259614787	-147.04419646
RFX5	-0.9070030291	7.3384705	6.4314674709	0.0108212880153	0.00659721879467	0.0118369421215	0.0163521970978	0.0097636100124	0.0192713742842	0.0169520623312	-10.1600600236	0.599408795087	0.621793491134	0.0881799336567	0.584387496437	0.59447252801	0.0378913028961	-0.0200866244382	-300.0	0.536824023093	0.537167768506	0.0440636371457	0.532265115055	0.530901065146	0.0228968677834	-1.55142175373e-05	-300.0	0.310871968241	0.307047418034	0.0801922874746	0.307551373809	0.305002306475	0.0255619389786	-0.0141585289026	-111.786943814
SOX3	-0.8815224709	7.0991445556	6.2176220847	0.0168589437602	0.0105185118625	0.0185825561803	0.010549844551	0.00608487191778	0.0130285116539	-0.0213129960292	-9.33716077315	0.658737188419	0.674321137115	0.0265038755112	0.688151214847	0.696167631078	0.0538101057818	0.116122025388	-299.999073814	0.590979897828	0.59258248182	0.037441464748	0.581874721839	0.585940193746	0.0181666629995	-0.148162846056	-300.0	0.300287732139	0.299858901868	0.0597044601771	0.296615926047	0.295206585238	0.0244482113676	-0.0744061172255	-93.4661347578
FOXD3	-0.6445018836	6.6675806667	6.0230787831	0.0100933005268	0.00602409198709	0.0123343572927	0.0156680370123	0.00991994147915	0.0188404284241	0.0113401393093	-21.0784644597	0.75030591025	0.757476817544	0.0562367396718	0.666895335694	0.683141683567	0.0244774093768	-0.461832140534	-300.0	0.502020066692	0.504420066596	0.0370008530129	0.494880161337	0.5009160519	0.0147641327294	-0.207040777563	-300.0	0.364648966351	0.363155795415	0.0742936026354	0.360124302454	0.361865200665	0.0273120592792	-0.0152618638163	-32.149564305
HNF4G	-0.6026098016	2.9244216111	2.3218118095	0.0160305733792	0.0102927874212	0.020365982489	0.0102080204805	0.00606064317736	0.0141342569874	-0.0206353772929	-6.53495790391	0.655322865702	0.672706050675	0.0613468428683	0.629983840407	0.635855723736	0.0245906336349	-0.195212073069	-300.0	0.565411568724	0.566424126029	0.0335214947236	0.562087348328	0.562917191337	0.0130921674434	-0.196611616966	-300.0	0.326313752538	0.324574928103	0.060064719896	0.316423564527	0.317441979657	0.0261457346537	-0.109310814541	-45.1655776562
SOX9	-0.5931329762	6.5152251667	5.9220921905	0.0167859343367	0.0110097038374	0.0176650187407	0.0104908473164	0.00683267623782	0.012956823612	-0.0443668389391	-5.86399224507	0.669289950022	0.684231668923	0.025718320982	0.690330370154	0.697818554242	0.0497603595602	0.17783966689	-155.488750642	0.481192143935	0.482377019826	0.0424862622329	0.475894311916	0.47947290588	0.0192165871289	-0.0881742892726	-300.0	0.321815311709	0.320029915198	0.057390804414	0.314875750008	0.312840586658	0.0312559171199	-0.116812545587	-48.8205728183
NKX3-1	-0.5837772725	5.3454291667	4.7616518942	0.0103121222434	0.00662779790268	0.0109448102166	0.0170973038667	0.0102727487876	0.0194301192782	0.000925140013292	-3.84431612454	0.656439102169	0.670714271578	0.0615368300134	0.480539214554	0.485208306236	0.0245707308008	-0.543813027582	-300.0	0.705600388899	0.706343272265	0.0253601631473	0.699333424162	0.702210002418	0.00907907535197	-0.311430189921	-300.0	0.290886146567	0.290283741215	0.0206675110386	0.295420178668	0.291599974959	0.0648588859348	0.0120028663961	-9.23911481475
INSM1	-0.5296980979	6.7003285	6.1706304021	0.0102292462495	0.00587285671151	0.0127026890674	0.0152534720703	0.00998887484152	0.0172515979305	0.0045245685711	-21.0847978178	0.767930865966	0.776427627378	0.081152273058	0.615951978016	0.636323892009	0.0360177531011	-0.469102348832	-300.0	0.470159685895	0.469172873053	0.0180410358865	0.470942479487	0.470745546379	0.0325390504339	0.139293581356	-269.858881512	0.296868881734	0.295686957782	0.0250191236965	0.301786637581	0.296113806989	0.0768490123587	0.0276923330394	-96.5726256363
ERG	-0.4811139683	3.9203937778	3.4392798095	0.00992814765722	0.00591055940649	0.0123560670144	0.0156202907428	0.00964717945132	0.0191567061773	0.00753536120016	-19.7353794325	0.710659017682	0.716930595263	0.0726470772407	0.609607832951	0.622296149988	0.0330049026109	-0.24486255274	-300.0	0.521632429775	0.519221376701	0.0213338345896	0.521656506937	0.52130539862	0.0371778573491	0.0380830333504	-300.0	0.30784598395	0.306635134387	0.0237037921905	0.310681029282	0.307499706695	0.0688336876087	0.0142768433006	-138.5792445
STAT1	-0.4733130873	8.6787737222	8.2054606349	0.017294797075	0.0113732226971	0.0186370203344	0.0101605291952	0.00595948848739	0.0132899904328	-0.0305957695159	-12.0286001999	0.746575670203	0.753929558624	0.0604269147504	0.634273131605	0.646442309346	0.0266004187335	-0.440526271215	-300.0	0.441677096158	0.440583101617	0.0224688659403	0.445792982668	0.4422888707	0.0477352301517	0.0515570555194	-263.800697899	0.330004443607	0.329587209204	0.0626844575785	0.329478483926	0.327753119286	0.0258662635953	-0.0157199022746	-76.3519023038
USF1	-0.4081315146	7.4895785833	7.0814470688	0.0109747123058	0.00649171994539	0.0142858723256	0.0175432582301	0.00971799083081	0.0235632195681	0.0233018204612	-10.1300847886	0.562482464781	0.573701136293	0.0432379953015	0.570856441905	0.591527710493	0.0959634143218	0.0498039141432	-300.0	0.428256014099	0.426105504597	0.0197890213558	0.43251305074	0.427249527952	0.0512889191035	0.0407772163383	-300.0	0.337345252564	0.335522252765	0.0297349214206	0.348685755465	0.336513448652	0.109652597925	0.00388688737905	-60.2183492156
EGR1	-0.3866965344	8.4510034444	8.0643069101	0.0104981962118	0.00629856781867	0.0123559426477	0.0159132109512	0.0100134141668	0.0177003241845	0.0171146618716	-36.721870801	0.728395438091	0.729636714636	0.0850423314799	0.568545096222	0.572006887799	0.0389976672439	-0.37486598935	-300.0	0.518821348905	0.516233039172	0.0220081970905	0.524367676803	0.516767901018	0.0435063903193	0.142366765365	-300.0	0.34007266831	0.338408060259	0.0284778873886	0.346888573891	0.33941827251	0.0936587628195	0.0214659740624	-300.0
CTCF	-0.3682107037	8.924475	8.5562642963	0.010462795194	0.00661522852602	0.0115380170645	0.0160035729873	0.0100955720181	0.0184265588869	0.0148284410201	-32.5054398504	0.730435226989	0.736353321502	0.0764116280644	0.610204414617	0.621999265104	0.0349091556735	-0.306454577311	-300.0	0.521664486046	0.520164135046	0.0182800049492	0.522658882696	0.521182969667	0.0334096960267	0.114657227412	-300.0	0.327855567235	0.326598624348	0.0269826881537	0.330853821234	0.327500394257	0.0727807442486	0.0158756471814	-300.0
MAFB	-0.3502367328	5.0393535	4.6891167672	0.018341685591	0.0109637083447	0.0206597690576	0.0118630136653	0.0071075356092	0.0141760711289	-0.026238404016	-15.4198909617	0.716297049913	0.725464225914	0.0723009130113	0.617858035542	0.635126973615	0.0315447685123	-0.307488955368	-300.0	0.409078033652	0.409695301362	0.0205440107307	0.421505601068	0.410363885462	0.0541224247942	0.0684668831231	-205.702048476	0.326923914128	0.322964791723	0.0727660369746	0.322978131	0.322695347878	0.0251528403637	-0.00721768195667	-77.2080658307
E2F1	-0.3329436296	7.4081001111	7.0751564815	0.018931129159	0.0119589176099	0.0230415901306	0.011021054198	0.00636292683962	0.0140035546375	-0.00911885674138	-11.6959082462	0.700790825138	0.703470284059	0.0794337788024	0.571933496804	0.581786402461	0.0347767664531	-0.363899618678	-300.0	0.539600813508	0.537229672043	0.0272681831047	0.546567566543	0.539862591668	0.0553309034432	0.123771734243	-186.750678229	0.343022730425	0.342399478173	0.0237523115443	0.349635224382	0.342924863042	0.091101731104	0.00324741351729	-151.33665859
STAT4	-0.3171848783	2.786079	2.4688941217	0.0151112052678	0.00902112510936	0.0180267387404	0.00959096080727	0.00536421223847	0.0121027567652	-0.0244237069409	-11.9299516028	0.748368575665	0.756250479722	0.0615459107261	0.651408348382	0.665687195216	0.0268610072374	-0.44526945548	-300.0	0.558460672346	0.559734668715	0.0406436531516	0.55825960575	0.559158015089	0.01910929594	-0.0292290974527	-300.0	0.308471996346	0.308159279047	0.0603668439878	0.307074803581	0.305920576103	0.0349585516845	-0.0223979407391	-49.7378993601
MAFK	-0.2998918466	6.9924892222	6.6925973757	0.00986609273095	0.00577758928009	0.0127176321663	0.0148519748779	0.0096756558469	0.0169369022753	0.00284075281318	-9.18318576048	0.687842143357	0.694649554919	0.0583852488832	0.626831697612	0.636599655904	0.0239439462625	-0.185965993118	-300.0	0.416587689392	0.41417990937	0.0376715596017	0.413165403543	0.413883078723	0.0125777276405	-0.000129273489732	-300.0	0.273128424845	0.270391004208	0.061006458623	0.269603213097	0.269428210763	0.0264658403972	-0.00282460795659	-39.0434946823
NFYA	-0.2796747566	8.3467323333	8.0670575767	0.0151298025081	0.00899851018877	0.0198858023108	0.00968030722059	0.00497270458742	0.0134785707423	-0.0267704181672	-6.46785237408	0.507356151316	0.514818273619	0.0514708416574	0.519425258677	0.529045038293	0.128003536232	0.121120134854	-300.0	0.512741984859	0.510173853455	0.0241796011745	0.535833260389	0.516711763303	0.0681424963034	0.00363922900189	-300.0	0.369838858348	0.340109786132	0.162094894862	0.339730083341	0.338256014354	0.0464395080016	-0.0272075042964	-100.933489317
GABPA	-0.261986254	8.661842	8.399855746	0.0109482842013	0.00626048712947	0.014790439345	0.0164124382983	0.00876975163598	0.0242643864212	0.026166768894	-5.66398125093	0.527253531457	0.530993619217	0.041968194588	0.542943915367	0.544077303742	0.0876670883135	0.171079132649	-300.0	0.569981331215	0.566643261425	0.0220460863609	0.578148924108	0.569038884951	0.0430418546052	0.129467932652	-131.676010545	0.304097643975	0.303548255233	0.030453181207	0.312235126242	0.303612890707	0.100972736637	0.00199891962432	-94.9822423695
YY1	-0.2405441005	9.2155432222	8.9749991217	0.00962260895972	0.00537470477214	0.0123165463764	0.0166622889674	0.00938524861961	0.0217730348494	0.00209334059731	-16.6366153376	0.748286679549	0.757618396792	0.0651067716687	0.636357530397	0.651304879381	0.0306381223559	-0.394676072812	-300.0	0.49408931516	0.494628898843	0.0249991508646	0.497757376056	0.49480704762	0.054463244983	0.0399647681295	-208.923140565	0.353028132745	0.347781891926	0.0895038858099	0.347904109039	0.34752871392	0.0288571351811	-0.0132008864152	-63.7991791161
KLF4	-0.2292124233	4.3891591111	4.1599466878	0.0109553870307	0.00653514716065	0.0129277924584	0.0166786999115	0.0104894249534	0.0191882142268	0.0413148735556	-27.3022408516	0.718888819582	0.717965096003	0.0891862617042	0.554435860871	0.55516179363	0.0401102528242	-0.357949142398	-300.0	0.53967377135	0.536137633788	0.022635524696	0.547579131342	0.538185411957	0.0459662371369	0.125116836293	-300.0	0.330425813443	0.326270608657	0.0317027292182	0.33929934566	0.328675660063	0.112576231929	0.000107844841541	-300.0
SRF	-0.2054848492	8.3513662778	8.1458814286	0.01441233336	0.00799656882665	0.017262729892	0.00942624742148	0.00511763950819	0.0128746564853	-0.0229248595133	-9.288422204	0.760234092945	0.767514382584	0.0599800434947	0.654691861512	0.671405734241	0.0246225425377	-0.473679121553	-300.0	0.491740285878	0.492765645022	0.0336158961486	0.491167959707	0.49227492293	0.0142538995518	-0.0396730202731	-300.0	0.316077279826	0.312793038079	0.0712450129218	0.314504430864	0.312387785882	0.0363024327284	-0.0190867464464	-38.8473254513
STAT3	-0.2035441402	10.0107785	9.8072343598	0.0142653314373	0.00927914220332	0.0160975492655	0.00892369791399	0.00492360989049	0.0111877029851	-0.0131753631638	-5.68252816487	0.678099717775	0.684312994092	0.0707729654921	0.600330597738	0.608063618465	0.023241820577	-0.215898803532	-300.0	0.391312088118	0.377234548599	0.0624913738599	0.375424874022	0.376169952656	0.0129491675888	-0.125438147832	-300.0	0.287103041183	0.282461410475	0.0731005779494	0.281550512065	0.281144205829	0.0303520952695	-0.0189967920742	-38.882269722
HOXA5	-0.2024921587	3.5496091111	3.3471169524	0.0120134465716	0.00693229501889	0.0156648006185	0.017601496068	0.0105298275532	0.0218503968377	0.0629860248997	-6.56466694661	0.634598045999	0.655311700038	0.0325031186746	0.662015794492	0.671910670211	0.0711450816829	0.21767260186	-140.858839638	0.524969802591	0.52683413522	0.0238320639585	0.526770023455	0.527387949531	0.0441725491457	0.0811582242178	-282.942930082	0.326400333778	0.326098926436	0.024882465476	0.329336601554	0.326288895551	0.0664006114945	0.0187494568451	-51.4756354384
SREBF2	-0.1732940608	9.1103612778	8.9370672169	0.011099127837	0.0060845947568	0.0141300616644	0.0166205603431	0.00987630038974	0.0195584978746	0.00865969586663	-13.6045591831	0.772319894773	0.779774617636	0.0593600069626	0.654426863324	0.670956061972	0.0242946680084	-0.505159046982	-300.0	0.582773385318	0.583978655017	0.0160836720177	0.583384280814	0.584902386695	0.0341764861742	0.0534472312134	-218.132312111	0.251498451757	0.251672578695	0.0231858890216	0.255736082793	0.25195125257	0.0646379313367	0.0232836218287	-28.5361982516
HOXA9	-0.1727359074	3.0796356111	2.9068997037	0.0152019732241	0.0105973917254	0.0168118669484	0.00940107312298	0.00580330379602	0.0103531721927	-0.00535864263401	-6.5920538954	0.657505636832	0.67584029947	0.0621992267288	0.618404312165	0.623985018921	0.0236321837117	-0.259953045788	-300.0	0.389400707001	0.390601109398	0.046669542628	0.388546558583	0.389980285952	0.0161510898829	-0.0837873151502	-300.0	0.295676587065	0.295750520095	0.0258198972167	0.299836069775	0.296514159357	0.0615070751526	0.00794671677025	-12.5244982171
FOSL2	-0.1563748122	5.7409766111	5.5846017989	0.0113429000705	0.0068500416949	0.0132924119508	0.0186768826242	0.0112622326919	0.0226115449738	0.00678467845071	-16.1660935691	0.770084818469	0.775913739503	0.0478242703893	0.630843998757	0.636473284597	0.0217656438536	-0.521348797661	-300.0	0.527414509971	0.521300392709	0.0477232026075	0.518873272734	0.520317320801	0.0141801334521	-0.124232005764	-300.0	0.260812539172	0.260543144014	0.0274712972992	0.263558674019	0.262309287661	0.0506529344105	0.00517565395107	-62.23910492
TCF12	-0.1484424405	8.6383393611	8.4898969206	0.0111739803562	0.00678954053126	0.0125889279425	0.0178488617578	0.0109378498284	0.0203842852628	0.0189837551922	-18.5280316998	0.630202253387	0.645597427956	0.0328010448354	0.671687410067	0.680050333523	0.0678287309336	0.117534208921	-300.0	0.631871991738	0.632112985255	0.0174498551172	0.632425876308	0.633398454852	0.0302813111842	0.0928364665247	-300.0	0.317467898547	0.317222065206	0.0208356873282	0.319846032703	0.317676830443	0.0583296247203	0.010218283116	-111.790041269
SOX10	-0.1468324868	5.24596	5.0991275132	0.0165732254715	0.00990389890756	0.0212664517413	0.00983351439414	0.00561788613559	0.012388091752	-0.0154416165608	-18.6184058034	0.697538122858	0.704850300451	0.0705090343412	0.628005014778	0.644528290011	0.032297542079	-0.0410839757167	-300.0	0.55890118379	0.558053770456	0.0251169034681	0.559353403965	0.559204970803	0.0422611442742	0.145967743929	-145.0682645	0.335738218301	0.331970296786	0.0724167716303	0.330891874903	0.330766559092	0.0237249928224	-0.00104373790603	-117.849189311
FOXP2	-0.1347974762	2.351259	2.2164615238	0.011182196345	0.00628771574471	0.0133248478222	0.0171993947324	0.0101570066182	0.0198715997639	0.00749336299199	-13.9997905667	0.652888521528	0.670315389345	0.0636514137316	0.622703986336	0.630810529162	0.0266581245741	-0.168448120818	-300.0	0.521780729565	0.525327958295	0.0375648238876	0.518325833485	0.524132010845	0.0140831617014	-0.051856272747	-300.0	0.326907142289	0.326022655374	0.0659640615245	0.326556040127	0.324079608402	0.0272810699608	-0.0355797655815	-49.6645428686
ATOH1	-0.1075542619	4.6970676111	4.5895133492	0.0102115077779	0.00629324273982	0.0111764196002	0.0182171399954	0.00986249452643	0.0233743583976	0.0271122791394	-4.71467411826	0.660989797369	0.667761112702	0.0569332655059	0.613835258395	0.62061758833	0.0243874791484	-0.063111358146	-300.0	0.618027994882	0.614158533666	0.0359460753979	0.611429113746	0.612457480361	0.00918429576007	-0.196953191682	-300.0	0.265776368674	0.26489811266	0.0261568514506	0.266906381805	0.26594858713	0.0489416151031	0.0053358263255	-37.4391760231
PPARG	-0.1072274577	2.7755172778	2.6682898201	0.00919837671286	0.00562233808238	0.0117791110541	0.014561490963	0.00876326580792	0.0177138736412	0.0346718637373	-8.40443172841	0.76577060151	0.773343517156	0.0554641884759	0.659876514643	0.675866862181	0.0265284633275	-0.489727654755	-300.0	0.627140644426	0.629235604763	0.0187127361691	0.629558475173	0.630987000245	0.0354552047846	0.0273904846565	-300.0	0.261242964638	0.259568588185	0.0583623645689	0.25791696411	0.25804516862	0.0246747525327	-0.0150240891133	-64.2984712867
