CELL	FACTOR	BinDNase_80	BinDNase_85	BinDNase_90	BinDNase_95	BinDNase_99	BinDNase_rank	Boyle	Centipede_80	Centipede_85	Centipede_90	Centipede_95	Centipede_99	Cuellar_80	Cuellar_85	Cuellar_90	Cuellar_95	Cuellar_99	DNase2TF_TC	DNase2TF_rank	FLR_80	FLR_85	FLR_90	FLR_95	FLR_99	FS	HINTBCN	HINTBC	HINT	Neph	PIQ_80	PIQ_85	PIQ_90	PIQ_95	PIQ_99	PWM	Protection	TC	Wellington_TC	Wellington_rank
H1hesc	ZNF143	0.59311810462	0.602062547148	0.545732196007	0.545732196007	0.574796883411	0.583006901541	0.635099403716	0.383158299352	0.492217958974	0.492217958974	0.492217958974	0.492217958974	0.358057846319	0.358057846319	0.358057846319	0.358057846319	0.358057846319	0.695632403412	0.497845530185	0.508041003782	0.508041003782	0.508041003782	0.508041003782	0.508041003782	0.0484777450448	0.761671087093	0.766805865499	0.744247069225	0.628301830025	0.318630447623	0.3704751906	0.40486300297	0.391802690541	0.370454552965	0.118512390243	0.385636059043	0.383743267164	0.645157715031	0.50283014065
K562	ARID3A	0.894761539325	0.90237014759	0.858151919431	0.858151919431	0.880687052919	0.889426818299	0.893758163991	0.719184148246	0.815485159608	0.815485159608	0.815485159608	0.815485159608	0.718889887042	0.718889887042	0.718889887042	0.718889887042	0.718889887042	0.919985155801	0.815269873186	0.813242610931	0.813242610931	0.813242610931	0.813242610931	0.813242610931	0.2069087999	0.940097845675	0.940455692507	0.935071082586	0.897227590277	0.81528313279	0.877452740533	0.912969945396	0.90620400534	0.890244261934	0.0	0.546716250784	0.718889887042	0.901708170622	0.813571551098
K562	ATF1	0.688949404871	0.69955934737	0.621362501165	0.621362501165	0.66179163148	0.668843429175	0.681028490406	0.424112981009	0.548622681537	0.548622681537	0.548622681537	0.548622681537	0.417402372809	0.417402372809	0.417402372809	0.417402372809	0.417402372809	0.743633393793	0.543230969065	0.495854459398	0.495854459398	0.495854459398	0.495854459398	0.495854459398	0.114706628872	0.788592058306	0.792274574643	0.770707624486	0.707809178615	0.526797282444	0.612093793943	0.669350480803	0.649590066256	0.617161282143	0.0687738677483	0.436546604823	0.423851925123	0.698546948659	0.546573138151
K562	ATF3	0.961762757304	0.967510422172	0.938736447761	0.938736447761	0.953127436505	0.960795112459	0.959115921255	0.828023333744	0.910354631432	0.910354631432	0.910354631432	0.910354631432	0.823083273995	0.823083273995	0.823083273995	0.823083273995	0.823083273995	0.974791040188	0.910292782192	0.894662051238	0.894662051238	0.894662051238	0.894662051238	0.894662051238	0.393838385399	0.978320397437	0.978911897632	0.96435648202	0.958417470841	0.910361172129	0.953319510369	0.97479467795	0.973916522065	0.972111464276	0.0740768870077	0.771464186995	0.828008055141	0.968475884359	0.912870500753
K562	BACH1	0.536905263445	0.547927628518	0.461036450056	0.461036450056	0.506345306301	0.509703560406	0.528948020277	0.257791033699	0.382220294064	0.382220294064	0.382220294064	0.382220294064	0.27150001838	0.27150001838	0.27150001838	0.27150001838	0.27150001838	0.600918073468	0.378398636148	0.334066830477	0.334066830477	0.334066830477	0.334066830477	0.334066830477	0.0621488556077	0.651774681745	0.656554676302	0.633673170581	0.549847265296	0.409634786311	0.512992867475	0.583479999342	0.557025070082	0.512995042958	0.0194114147869	0.292917895056	0.25776640825	0.549693132499	0.387367504724
K562	BHLHE40	0.538930497699	0.550487847807	0.492698880043	0.492698880043	0.521593907145	0.536579042248	0.559047766694	0.326949211751	0.435320383091	0.435320383091	0.435320383091	0.435320383091	0.352319777985	0.352319777985	0.352319777985	0.352319777985	0.352319777985	0.618509606525	0.433452455783	0.368639686995	0.368639686995	0.368639686995	0.368639686995	0.368639686995	0.0430156177488	0.661706740254	0.668124525441	0.648520222903	0.562869564929	0.434319235423	0.52514778992	0.589204638528	0.562251359677	0.523058730592	0.0236193072921	0.310483362352	0.326129698906	0.572665716721	0.432369164154
K562	CCNT2	0.866279168805	0.878003141991	0.81009288272	0.81009288272	0.844560160887	0.858418396886	0.860684442395	0.603845675175	0.744407043151	0.744407043151	0.744407043151	0.744407043151	0.581642226859	0.581642226859	0.581642226859	0.581642226859	0.581642226859	0.902664030616	0.739501435774	0.642755679771	0.642755679771	0.642755679771	0.642755679771	0.642755679771	0.051405802749	0.923538268528	0.924197262358	0.914338987298	0.882531649811	0.744106836735	0.84014765563	0.894151917802	0.884153037632	0.85631875306	0.0636408498422	0.582970954072	0.603442997764	0.876302154939	0.739434592551
K562	CEBPB	0.287706467	0.286423313057	0.246989508002	0.246989508002	0.269865023028	0.256599067424	0.307791799804	0.168013233114	0.216697699848	0.216697699848	0.216697699848	0.216697699848	0.182564487775	0.182564487775	0.182564487775	0.182564487775	0.182564487775	0.353963269239	0.228469470109	0.201434915298	0.201434915298	0.201434915298	0.201434915298	0.201434915298	0.0302177411264	0.406690753714	0.414672737573	0.386208334701	0.309303778325	0.228482486331	0.283669345491	0.32582435444	0.305346544194	0.278130163076	0.0700422579244	0.138983618453	0.168139465686	0.316010350018	0.228353898408
K562	CTCF	0.462588090615	0.472348987888	0.352688701579	0.352688701579	0.417037365939	0.410021900602	0.455023119503	0.109939744325	0.247547125479	0.247547125479	0.247547125479	0.247547125479	0.120796911517	0.120796911517	0.120870842903	0.120870842903	0.120870842903	0.558177215015	0.246617546567	0.287231903652	0.287231903652	0.287231903652	0.287231903652	0.287231903652	0.0586139676863	0.639953595176	0.641640622053	0.625008951982	0.470653680174	0.247135476553	0.385659738167	0.493909749651	0.438538089309	0.362327479458	0.206496779618	0.22268842518	0.109692338829	0.478945696109	0.275363934106
K562	CTCFL	0.55472312682	0.566531269468	0.449749367904	0.449749367904	0.511687801465	0.510585787391	0.553300850813	0.193613569725	0.345404742984	0.345404742984	0.345404742984	0.345404742984	0.198733635946	0.198733635946	0.198733635946	0.198733635946	0.198733635946	0.64415996767	0.330328839664	0.346468474091	0.346468474091	0.346468474091	0.346468474091	0.346468474091	0.0894897987082	0.719210031932	0.725014495758	0.632528954698	0.458253849189	0.345358209199	0.48635340473	0.591048258543	0.542591695854	0.471170801285	0.111759995546	0.238591759792	0.193423375075	0.546306247046	0.316132628318
K562	E2F4	0.371927901299	0.382017726555	0.309228489692	0.309228489692	0.34686903707	0.353494233579	0.383197389956	0.13888093974	0.241542155476	0.241542155476	0.241542155476	0.241542155476	0.147562453481	0.147562453481	0.148398960713	0.148398960713	0.148398960713	0.62322243856	0.253972583553	0.277782995434	0.277782995434	0.277782995434	0.277782995434	0.277782995434	0.0039618262441	0.711404470426	0.729882306415	0.55542843926	0.539491965375	0.2841253871	0.431582155665	0.555499453706	0.485783219105	0.398836014976	0.00753941220665	0.135525439298	0.147528037103	0.43609021924	0.26701703906
K562	E2F6	0.695416902519	0.709473102755	0.590935615644	0.590935615644	0.653267107614	0.65637769057	0.675391816949	0.311009726279	0.483391330616	0.483391330616	0.483391330616	0.483391330616	0.309387738682	0.309387738682	0.310756114394	0.310756114394	0.310756114394	0.774600168446	0.476323229234	0.44333241252	0.44333241252	0.44333241252	0.44333241252	0.44333241252	0.00585511055175	0.821489775954	0.826045493587	0.791588926924	0.677993971219	0.483173514404	0.631024898732	0.734974772936	0.690431474627	0.623685580386	0.0451178267474	0.263361801443	0.310897876696	0.699648258265	0.457469936311
K562	EFOS	0.649743958258	0.659272164892	0.568632478864	0.568632478864	0.616677189032	0.61842354182	0.640414823392	0.353674283617	0.486604423328	0.486604423328	0.486604423328	0.486604423328	0.368835017193	0.368835017193	0.36987688475	0.36987688475	0.36987688475	0.717287843397	0.483921740407	0.370205960343	0.370205960343	0.370205960343	0.370205960343	0.370205960343	0.016066203404	0.77782683573	0.783227306455	0.756120996167	0.647636512253	0.486558017767	0.598873237415	0.678865158009	0.645388282851	0.595304854802	0.00677181293773	0.325378024122	0.353657493547	0.655632342714	0.47605699586
K562	EGATA	0.747777096542	0.759311776675	0.678695089088	0.678695089088	0.720372745091	0.728406890859	0.74207389252	0.466872619392	0.603628064065	0.603628064065	0.603628064065	0.603628064065	0.430332478316	0.430332478316	0.430332478316	0.430332478316	0.430332478316	0.799663460205	0.601630548784	0.496976861733	0.496976861733	0.496976861733	0.496976861733	0.496976861733	0.0406923827665	0.839164858476	0.84155638355	0.826649523909	0.75874819636	0.603411923164	0.709295222081	0.777400964493	0.754609668034	0.713915791849	0.011284082639	0.437194166979	0.466666419623	0.757965894049	0.599974450661
K562	EGR1	0.34696029378	0.35251536867	0.268819564237	0.268819564237	0.314173770766	0.306246050581	0.33268959288	0.106658479414	0.196358933432	0.196358933432	0.196358933432	0.196358933432	0.106669660052	0.106669660052	0.106714038653	0.106714038653	0.106714038653	0.424271043916	0.189770681326	0.193817194472	0.193817194472	0.193817194472	0.193817194472	0.193817194472	0.0096910755175	0.526364443435	0.538020406771	0.433744252584	0.360551129141	0.196339488851	0.291055852249	0.3693924035	0.326214854657	0.271905501898	0.0339630381684	0.107174435702	0.106638212356	0.328295380354	0.165352318733
K562	EJUNB	0.622678305003	0.632520911426	0.536307554493	0.536307554493	0.587166009888	0.590042608277	0.610897502603	0.310389703961	0.448818255757	0.448818255757	0.448818255757	0.448818255757	0.321778558902	0.321778558902	0.321778558902	0.321778558902	0.321778558902	0.694952972664	0.445792951138	0.368021736021	0.368021736021	0.368021736021	0.368021736021	0.368021736021	0.013564913636	0.754416632631	0.760809103798	0.732755334219	0.62953206449	0.448698346221	0.569098630325	0.653423213714	0.618286100488	0.56245306408	0.0191799169024	0.281964777414	0.310306351464	0.628867197756	0.438595248685
K562	EJUND	0.629870346749	0.639466487362	0.551834503245	0.551834503245	0.598138604621	0.600582081472	0.62080301244	0.34057876657	0.472290927827	0.472290927827	0.472290927827	0.472290927827	0.370176763886	0.370176763886	0.371073954866	0.371073954866	0.371073954866	0.695798877757	0.469896177545	0.353690698157	0.353690698157	0.353690698157	0.353690698157	0.353690698157	0.0179540297256	0.754946271771	0.760232454921	0.732884675605	0.640683745791	0.472151402795	0.58143372189	0.658358224995	0.626855209859	0.579664893392	0.0181162140093	0.317687713983	0.340484295407	0.636807560707	0.464721728983
K562	ELF1	0.699934510479	0.71037108136	0.638464102239	0.638464102239	0.675725852613	0.682696981295	0.697144170956	0.452463809486	0.571528950763	0.571528950763	0.571528950763	0.571528950763	0.462901908991	0.462901908991	0.462901908991	0.462901908991	0.462901908991	0.752291207247	0.567498286019	0.478140012707	0.478140012707	0.478140012707	0.478140012707	0.478140012707	0.0109975693541	0.784617041821	0.787729599058	0.777551767045	0.694567241067	0.570452647198	0.665097173977	0.727564129213	0.705305327691	0.667066576836	0.0569064291619	0.429034904782	0.451358813984	0.708567621842	0.562890735544
K562	ELK1	0.734455997533	0.756675783229	0.603220284867	0.603220284867	0.682582955596	0.693831047132	0.684006066772	0.247678936464	0.461766122056	0.461766122056	0.461766122056	0.461766122056	0.245402198177	0.245402198177	0.248562519405	0.248562519405	0.248562519405	0.818086708733	0.423920807886	0.450258873911	0.450258873911	0.450258873911	0.450258873911	0.450258873911	0.00890673840651	0.857080042439	0.867210748492	0.718923651598	0.704221252074	0.461766122056	0.659903500641	0.791886245575	0.740192228714	0.641203835756	0.00858409521041	0.242748451234	0.247678936464	0.712475566918	0.442920943835
K562	ETS1	0.933719968781	0.943584400451	0.89194399164	0.89194399164	0.91785961596	0.931752763261	0.926736620354	0.707972948846	0.840870413786	0.840870413786	0.840870413786	0.840870413786	0.691664639564	0.691664639564	0.691664639564	0.691664639564	0.691664639564	0.955224781011	0.831615781944	0.708888235192	0.708888235192	0.708888235192	0.708888235192	0.708888235192	0.00462921660072	0.963356828913	0.963501396355	0.940780845649	0.914814248377	0.840449601349	0.916608378188	0.956201826909	0.953452737679	0.943462741507	0.0213974846045	0.633903559399	0.707284458946	0.93492378411	0.814983425088
K562	FOS	0.790704034068	0.804962449507	0.706985894213	0.706985894213	0.757906141761	0.765434883795	0.780143927867	0.455861549746	0.616562935687	0.616562935687	0.616562935687	0.616562935687	0.46104541038	0.46104541038	0.46104541038	0.46104541038	0.46104541038	0.852010564181	0.610539331084	0.488590315726	0.488590315726	0.488590315726	0.488590315726	0.488590315726	0.0134493411115	0.886285133265	0.889169969534	0.863267216853	0.792828997945	0.616540604128	0.743046673853	0.826906812457	0.796650150094	0.746880789907	0.00737421924434	0.411867183969	0.455861549746	0.799492377555	0.600558327652
K562	FOSL1	0.720983640858	0.731923823334	0.642563624812	0.642563624812	0.689375847354	0.694419502805	0.712568519016	0.419499533962	0.560643875788	0.560643875788	0.560643875788	0.560643875788	0.434003197049	0.434003197049	0.434003197049	0.434003197049	0.434003197049	0.783202582806	0.555874336688	0.420712475842	0.420712475842	0.420712475842	0.420712475842	0.420712475842	0.0155580285925	0.828528990406	0.832206112281	0.809803300189	0.708335399206	0.560578471879	0.674341204129	0.751699476267	0.722264089169	0.67539648612	0.0147690928711	0.389215247945	0.419441882204	0.728488753871	0.550295957113
K562	GABP	0.713725525943	0.727687342458	0.627099537514	0.627099537514	0.679322790229	0.690929995337	0.700903731811	0.345829873608	0.532804052527	0.532804052527	0.532804052527	0.532804052527	0.348616969479	0.348616969479	0.349961506067	0.349961506067	0.349961506067	0.77485543064	0.516949713998	0.494477018077	0.494477018077	0.494477018077	0.494477018077	0.494477018077	0.0111473809111	0.822775310153	0.825505909612	0.779577053852	0.685099802412	0.532763248232	0.666401224891	0.750525343748	0.725687641162	0.682830837253	0.0415778245106	0.371797295706	0.345829873608	0.714953873799	0.495446750536
K562	GATA1	0.938990923126	0.945387572377	0.911171586352	0.911171586352	0.928417080277	0.936748878958	0.935739855028	0.794816420247	0.877547435941	0.877547435941	0.877547435941	0.877547435941	0.741377507611	0.741377507611	0.749247134995	0.749247134995	0.749247134995	0.955246803024	0.872853801468	0.7621017715	0.7621017715	0.7621017715	0.7621017715	0.7621017715	0.0781377206146	0.965140887115	0.964668234684	0.956175036323	0.933277172077	0.877438530056	0.927221193964	0.953799494992	0.950514102181	0.941552408238	0.00939120326638	0.742968072056	0.794668616224	0.942536792823	0.86904378671
K562	GATA2	0.85280590132	0.8612597849	0.805416582946	0.805416582946	0.834161060689	0.842324594938	0.849276734574	0.640306586553	0.752491161504	0.752491161504	0.752491161504	0.752491161504	0.563645545902	0.563645545902	0.567245151349	0.567245151349	0.567245151349	0.885772393065	0.749265925238	0.743535626675	0.743535626675	0.743535626675	0.743535626675	0.743535626675	0.0420404445473	0.90874088557	0.910098720909	0.89915590082	0.850274797567	0.752302217197	0.828161285686	0.874073789074	0.862269954335	0.841294631727	0.0109379761758	0.602697711146	0.640066438151	0.859683074648	0.747991205898
K562	IRF1	0.506141791103	0.514058574583	0.442726877292	0.442726877292	0.480013644978	0.483197120013	0.500350052496	0.274882844962	0.377656256254	0.377656256254	0.377656256254	0.377656256254	0.308073383198	0.308073383198	0.309645484127	0.309645484127	0.309645484127	0.564042133871	0.377526857203	0.37881215152	0.37881215152	0.37881215152	0.37881215152	0.37881215152	0.0284585183049	0.621923432973	0.628971350254	0.601354514424	0.501628794723	0.377543874838	0.467723375501	0.529820788971	0.504135724224	0.461784693166	0.191977401909	0.282675665795	0.274793771461	0.513568964647	0.376375681358
