CELL	FACTOR	BinDNase_80	BinDNase_85	BinDNase_90	BinDNase_95	BinDNase_99	BinDNase_rank	Boyle	Centipede_80	Centipede_85	Centipede_90	Centipede_95	Centipede_99	Cuellar_80	Cuellar_85	Cuellar_90	Cuellar_95	Cuellar_99	DNase2TF_TC	DNase2TF_rank	FLR_80	FLR_85	FLR_90	FLR_95	FLR_99	FS	HINTBCN	HINTBC	HINT	Neph	PIQ_80	PIQ_85	PIQ_90	PIQ_95	PIQ_99	PWM	Protection	TC	Wellington_TC	Wellington_rank
H1hesc	MAFK	0.0679546627168	0.0726655583811	0.0553141796651	0.0567049416271	0.060773191269	0.0652960659542	0.0880285948669	0.0288583465041	0.0432820963134	0.0442049795823	0.043578172211	0.0427331056952	0.0639508086158	0.0639508086158	0.0664709770264	0.0664709770264	0.0664709770264	0.115858399361	0.0528123055564	0.043401925137	0.0454046104799	0.0467070459616	0.0462361927781	0.0454046104799	0.0127362714105	0.150570774603	0.155208127517	0.142131893769	0.0863853085265	0.0518607644671	0.073707933066	0.106413333163	0.0990179663835	0.0894084484968	0.072014825353	0.0238430398945	0.0333938917203	0.093900681592	0.0504726703612
H1hesc	MAX	0.35401901142	0.374095708887	0.291692425358	0.294334581215	0.324835635912	0.347471859971	0.399477342177	0.152527783509	0.235595889218	0.237220125628	0.236110754734	0.234631702468	0.150750506757	0.150750506757	0.158653797961	0.158653797961	0.158653797961	0.479464695622	0.256789940028	0.213903404667	0.218939576848	0.221387861439	0.220561382358	0.218939576848	0.0185137463991	0.564319769491	0.566816619821	0.553214707367	0.394325696185	0.257518631218	0.355668830533	0.460168981611	0.442137367626	0.41149662413	0.00517411117266	0.107891489746	0.163852671837	0.421433645373	0.252709510737
H1hesc	MYC	0.512783733443	0.542539427213	0.420298366832	0.420787025971	0.472504892381	0.50871473356	0.519070141239	0.223964413854	0.343416216156	0.343779640292	0.343540990875	0.343160626193	0.222212490614	0.222212490614	0.225316825194	0.225316825194	0.225316825194	0.605607753199	0.331149185089	0.291725423157	0.294441239714	0.295514892428	0.295177536883	0.294441239714	0.0105859770403	0.696691984884	0.697282248408	0.680799597326	0.505295651724	0.351491455857	0.482830980591	0.607966225184	0.597740879918	0.578252447314	0.00299687317236	0.181999187573	0.227624668604	0.547330733884	0.332070883434
H1hesc	NRF1	0.457328999198	0.457459565198	0.436959318692	0.442856237354	0.440609956943	0.431329045439	0.520466398513	0.309260775305	0.390860198278	0.396147091982	0.392739706266	0.386679373438	0.32807159148	0.32807159148	0.334237591071	0.334237591071	0.334237591071	0.54614675616	0.426835367066	0.396795540839	0.412381148687	0.423621319369	0.419463468255	0.412381148687	0.330296752345	0.596890566596	0.599340419992	0.493080497653	0.5087715671	0.417585335771	0.456686544476	0.506431049329	0.478930032426	0.444390844252	0.360624838019	0.407503746535	0.330156146884	0.552489144778	0.453468141481
H1hesc	POU5F1	0.267124543695	0.294560516733	0.192220378724	0.192763583124	0.231371932546	0.257396252838	0.283725710466	0.07941750267	0.141230237533	0.141619950749	0.141378652376	0.140866078295	0.116128855597	0.116128855597	0.126660335077	0.126660335077	0.126660335077	0.365819061082	0.145921193392	0.0831261109169	0.0831261109169	0.0831261109169	0.0831261109169	0.0831261109169	0.023974283564	0.457851709809	0.460682431403	0.442634606484	0.277814796483	0.147484629075	0.238069192346	0.358068319215	0.346399283282	0.325553161821	0.030157318003	0.0576369321125	0.0831261109169	0.308346888966	0.14630140602
H1hesc	RAD21	0.606087884944	0.602018386126	0.589922375294	0.598310939756	0.586916486688	0.567762287759	0.50649961601	0.429813250606	0.533298428508	0.541383380524	0.536217284385	0.52679184508	0.421458085988	0.421458085988	0.421458085988	0.421458085988	0.421458085988	0.556853776218	0.460504734559	0.466644123612	0.478855976471	0.48895118717	0.485124237931	0.478855976471	0.240056293286	0.641917926495	0.646677442805	0.615207861463	0.498305410609	0.445469282238	0.476009843295	0.516599776886	0.492549470741	0.463952233203	0.4862480921	0.359557737948	0.36687067293	0.520378538022	0.452726135516
H1hesc	REST	0.0828284272516	0.0877110453433	0.0676928891235	0.0684910590646	0.07474223615	0.0782216827871	0.115274012649	0.038959449021	0.0549833360496	0.0556394975031	0.0552057184477	0.0545059039191	0.0723559810307	0.0723559810307	0.0748438990394	0.0748438990394	0.0748438990394	0.143022632701	0.0722061352467	0.0485055248036	0.0485055248036	0.0485055248036	0.0485055248036	0.0485055248036	0.0495006720582	0.194900251934	0.198443610106	0.178709764796	0.112080448404	0.124007244923	0.162708390923	0.21451593836	0.199074675601	0.179427646953	0.461058139662	0.0698467381392	0.0485055248036	0.126537064216	0.0762332406892
H1hesc	RFX5	0.110384670651	0.124530880924	0.0763595469727	0.0765167165797	0.0941217076071	0.10852609722	0.116780060232	0.0307128368131	0.0551260576926	0.0552579445966	0.0551742472269	0.0550065818324	0.0349781287929	0.0349781287929	0.0349781287929	0.0349781287929	0.0349781287929	0.147256011205	0.0511710160342	0.0489326849281	0.0502249131049	0.0508570628925	0.0506323492487	0.0502249131049	0.00403460866053	0.206703445815	0.207364893787	0.18982378777	0.119427946722	0.0584489981827	0.0975927594206	0.156700995412	0.151557407434	0.142519298638	0.0144173176134	0.0355949811221	0.0325511348112	0.127312764629	0.055921965782
H1hesc	RXRA	0.0589235848017	0.0685203912593	0.0373666749721	0.0374310024292	0.0482200936401	0.0571100035562	0.0643451206774	0.0133856940804	0.0256546867025	0.0257025982613	0.0256701256749	0.0256215692427	0.0123384772772	0.0123384772772	0.0123523049287	0.0123523049287	0.0123523049287	0.0931086694296	0.0268086216407	0.0244774956612	0.0250544565089	0.0252981607062	0.0252284283029	0.0250544565089	0.00114109314865	0.131358470944	0.130740244655	0.126832292226	0.0597440256259	0.0267681708682	0.0484809216551	0.088936541397	0.0856140382476	0.0797607323386	0.000400438165681	0.0105321445656	0.0139388722096	0.0665985460265	0.0248376318513
H1hesc	SIX5	0.339856300354	0.366135155682	0.264899691223	0.265583705844	0.306171742039	0.337505732227	0.369492366967	0.127059217113	0.207372853105	0.207852069801	0.207530859601	0.207070133843	0.123257229981	0.123257229981	0.123257229981	0.123257229981	0.123257229981	0.434486001543	0.203477896525	0.19660652786	0.19856245953	0.199632133186	0.199274266247	0.19856245953	0.0133131808144	0.521752864474	0.523748651423	0.505778404475	0.359427759707	0.100723180003	0.153987845454	0.216744576436	0.212642820564	0.206851879351	0.0437564651285	0.164481463382	0.13279955569	0.401123940676	0.225726585772
H1hesc	SP1	0.27762726287	0.297007331055	0.21137540001	0.213317328633	0.243409793222	0.256411060575	0.268824297463	0.0915703498384	0.157574676433	0.158988057682	0.158099435949	0.15627960873	0.0923088620963	0.0923088620963	0.0923088620963	0.0923088620963	0.0923088620963	0.361902395055	0.157759127189	0.140621575855	0.146904517779	0.150062098817	0.149016073939	0.146904517779	0.00679492831696	0.448067625035	0.457368028288	0.417668310653	0.275398623361	0.158788002989	0.233387489169	0.337293417483	0.310653812218	0.271681704363	0.0135322675258	0.060640103138	0.0934740454917	0.286174106563	0.145434515363
