ER_0min_F	ER_0min_R	ER_10min_F	ER_10min_R	ER_160min_F	ER_160min_R	ER_2min_F	ER_2min_R	ER_40min_F	ER_40min_R	ER_5min_F	ER_5min_R
-0.0729739495231	-0.0708704038156	-0.0242721176823	-0.0243077395137	-0.0331405683542	-0.0329942811196	-0.0373242437872	-0.0371451104709	-0.0208446147088	-0.0230027276465	-0.0288787956519	-0.0346691084262
-0.0591146665887	-0.0697696964491	-0.0209672191319	-0.0228325805124	-0.0265103486395	-0.0307934881446	-0.0401249498565	-0.0286043188969	-0.0187543629399	-0.0213150859918	-0.0284450620071	-0.0292139583761
-0.0519491405909	-0.0570067429568	-0.0221987564775	-0.0193371131574	-0.0328646479825	-0.0345385385904	-0.0376800697804	-0.0398407609564	-0.0202103619415	-0.0193738183294	-0.0289635857437	-0.0324217082456
-0.105640071804	-0.0639491813694	-0.0292325070524	-0.0263052345971	-0.0426152158667	-0.0442272097498	-0.0546107464693	-0.0488677686688	-0.0260102359026	-0.0258442851355	-0.0428892188363	-0.0356954290076
-0.104638240505	-0.115813173264	-0.0305488655013	-0.0238054489611	-0.0478628019323	-0.0396101912041	-0.0407686005801	-0.031173480345	-0.0289321617242	-0.0233900939253	-0.0388231634438	-0.0353807977983
-0.0668718156863	-0.137262400259	-0.0275817303402	-0.0326869352405	-0.0411804376264	-0.0497459389925	-0.031569353621	-0.0461651364809	-0.0263059348391	-0.0309992729702	-0.0346602415035	-0.0460549853621
-0.0342287791669	-0.0904064564738	-0.0103223216974	-0.0171717826729	-0.015454848552	-0.0295755303528	-0.0166743106631	-0.0244212300112	-0.0106821578982	-0.0159782446103	-0.0148773115144	-0.0213941630542
-0.0746840599551	-0.087473003404	-0.0261630878025	-0.0250678238927	-0.0364272982129	-0.0486984580533	-0.0413954391843	-0.0430138623284	-0.0233904716182	-0.0245058855225	-0.0348090849079	-0.0371554758953
-0.113468152378	-0.0379915277478	-0.0384380410855	-0.0268682435123	-0.0565202799559	-0.0465919702852	-0.0640889985885	-0.0430297882013	-0.0365369796281	-0.0255100327984	-0.0544361704858	-0.0329174957461
-0.0906438366288	-0.0723528227229	-0.041225777198	-0.0184981925838	-0.0612335881528	-0.0300199873115	-0.0637159713932	-0.0260934434391	-0.0388026059278	-0.0173548651771	-0.0595897152486	-0.0313674406805
-0.0362754803151	0.0039480828214	-0.0315335824127	-0.0209877652455	-0.0549471341041	-0.0352007668145	-0.0528603943052	-0.0316359806497	-0.0333093771304	-0.0225979966479	-0.0517525045228	-0.0331059124334
0.00123585791787	-0.0979298456107	-0.0189622101615	-0.0185840120861	-0.028970116836	-0.0305341615217	-0.0349577576386	-0.0267475999952	-0.0216963885442	-0.0169894662859	-0.0312952201435	-0.0241333553197
-0.0525896228702	-0.0884327936611	-0.0196879443862	-0.0213705731679	-0.0313208839464	-0.0338659090937	-0.0388937918521	-0.0383532396266	-0.0183242467491	-0.019238731713	-0.0287273125589	-0.0296699174401
-0.0538433340051	-0.0553249121805	-0.0259558274677	-0.0257208435129	-0.0385249176983	-0.0468052034732	-0.0425636283974	-0.0488653249523	-0.0238972020246	-0.0275108908555	-0.0368533010063	-0.0422463394605
-0.0546570167732	-0.0499213218747	-0.0131102720711	-0.0150956035557	-0.0211600932058	-0.0249936424031	-0.0179694049713	-0.0239135041374	-0.0163571441766	-0.0136098125667	-0.0160226274089	-0.0272322951449
-0.0232312879912	-0.0377718938473	-0.0115762391188	-0.0189985824251	-0.0268130651455	-0.0326017170075	-0.0335271110468	-0.0355870786913	-0.0145450045884	-0.0193267397191	-0.0251223224728	-0.0278517392706
-0.036474313036	-0.0731296297873	-0.0240498558739	-0.0238911196883	-0.0430254245914	-0.0437859073801	-0.0347045759023	-0.0466922442628	-0.0239124227022	-0.0232913988864	-0.0339752060006	-0.0386780139687
-0.105754575646	-0.103372009016	-0.0197662768682	-0.0215330284449	-0.027794579253	-0.0293317929999	-0.0349460974148	-0.0375520944092	-0.0182037503772	-0.0199668545093	-0.0313575931163	-0.0302670861477
-0.0786592516124	-0.0782923971271	-0.0187875254011	-0.0192254905745	-0.0341942676069	-0.0283464985195	-0.0329304291662	-0.0475509165556	-0.017679300391	-0.0181449115178	-0.0292666546557	-0.0284204336018
-0.0406686493563	-0.0756667403765	-0.0209643847017	-0.0299530378438	-0.0237265897576	-0.0484740227993	-0.0181369445477	-0.0465154370248	-0.0203737017586	-0.0296122224575	-0.0246340209009	-0.0453529548774
-0.0728452293439	-0.131069767414	-0.0155873946699	-0.0433717623833	-0.0389774057785	-0.0686564094469	-0.0389580740047	-0.0674264234531	-0.0183610376562	-0.0420254917798	-0.0318350019061	-0.0618500065379
-0.0148286540551	-0.141847808108	-0.0225871469294	-0.0382492779442	-0.035049018779	-0.059481782905	-0.0341260855093	-0.0663467462609	-0.0209018000938	-0.037085741358	-0.0307981526921	-0.0540324852057
-0.109413063274	-0.117940458629	-0.0195784134926	-0.0286249397564	-0.0291545570909	-0.0419664863652	-0.0428856352374	-0.0499286556232	-0.0197874740413	-0.0285249658452	-0.0324950990082	-0.0408249194173
-0.0626553527324	-0.0149396030284	-0.0172542546204	-0.0120755834975	-0.0303785850098	-0.0132868765844	-0.0253678739389	-0.0243466423484	-0.0169416099486	-0.0126483836193	-0.0238414081207	-0.0186559236841
-0.0406655423018	-0.0800316491995	-0.0284965699119	-0.026795775482	-0.0512616308747	-0.0330533588887	-0.0457391834342	-0.0296744820593	-0.0278361954233	-0.0260998933364	-0.0381664737142	-0.0340850955192
-0.0798794789846	-0.100523551657	-0.0242901199014	-0.0322696503943	-0.0390308842718	-0.0434344972658	-0.0413624132218	-0.0408352687232	-0.0230737413247	-0.0272696776507	-0.0416723012914	-0.0425948400202
-0.0694461170142	-0.139644886504	-0.0222112204886	-0.0270977400206	-0.0281044264549	-0.0411079154547	-0.0343113334486	-0.0413674165825	-0.0212724837538	-0.0273169537517	-0.0305790810471	-0.0346032649561
-0.0218658865992	-0.133438863504	-0.0207977570696	-0.0217147194732	-0.0322342302898	-0.0348250486297	-0.0363190813213	-0.0315064977068	-0.0200371801103	-0.0201602574286	-0.029062997958	-0.0323853278207
-0.0618533822341	-0.0824344085879	-0.0183898255501	-0.0215100804872	-0.0377733486627	-0.0256238521963	-0.0366711527918	-0.0315534744053	-0.0182013573971	-0.0206160807699	-0.0285434898156	-0.0275451287264
-0.0774203667461	-0.125728059281	-0.0202604782946	-0.0202125302632	-0.0377769126845	-0.0281746945158	-0.0415574732602	-0.0284710989134	-0.0189112540186	-0.0195660212795	-0.024467504719	-0.0257523615759
-0.117491734071	-0.0403245810239	-0.0248750270374	-0.0176781427001	-0.0338452731348	-0.0156062232289	-0.0291939965318	-0.0166366842696	-0.0231345030545	-0.0150928279552	-0.0309773612746	-0.0221486936338
-0.155865655841	-0.114149958526	-0.0234467062121	-0.0149361924227	-0.0367396871445	-0.0130810974255	-0.0381597621392	-0.0165899178526	-0.0219713025814	-0.0153071997218	-0.0361489287574	-0.0128598528286
-0.0705806942374	-0.0776258027349	-0.0171792512086	-0.0141385798124	-0.0223787069145	-0.0244612554858	-0.0289990222446	-0.0184642972104	-0.0144541395766	-0.0141547381772	-0.0224006950216	-0.0229354599877
-0.080614226625	-0.0532441342801	-0.0200347246625	-0.0170892017303	-0.0431017112743	-0.0246886467537	-0.0416321991914	-0.026659109508	-0.0188942735427	-0.0131640864555	-0.0292961450915	-0.0193493993623
-0.128208737386	-0.125228118404	-0.0162612092642	-0.0205012582766	-0.0275086673404	-0.0282841900642	-0.0323026416849	-0.027306731837	-0.0176784311534	-0.0189748014509	-0.0231462637768	-0.0241523974703
-0.0842407255229	-0.0405332970813	-0.020568755629	-0.0176297471137	-0.0241896704206	-0.0226201814587	-0.0200935376373	-0.0221061905196	-0.0186674914819	-0.0145562017661	-0.0252541401327	-0.0181466697256
-0.0763421786525	-0.108686800693	-0.0199700087939	-0.0148925964721	-0.0314600590534	-0.0301437226146	-0.0243897525135	-0.0204588488957	-0.0167873738044	-0.0138830611833	-0.0271154255129	-0.0196616234417
-0.127435724795	-0.012049568504	-0.0198079868778	-0.0173741718457	-0.0250176994197	-0.0266663552502	-0.0321205593143	-0.0207586318709	-0.0182167164276	-0.0162945926318	-0.0303790514025	-0.025796551276
-0.0652661550716	-0.0130148191286	-0.0183508835038	-0.0192581065426	-0.0309790245473	-0.0279444301305	-0.0338255969618	-0.0297300701526	-0.0184520768053	-0.0147106335372	-0.028800343169	-0.0267178528455
-0.116989348357	0.00993888397458	-0.0165420535794	-0.0220902784339	-0.0270654757859	-0.022364127982	-0.0248783836252	-0.0243839936729	-0.0173710550648	-0.0201752220876	-0.0229664238326	-0.0306736478362
