AR_10nmR_F	AR_10nmR_R	AR_1nmR_F	AR_1nmR_R	AR_R1881_F	AR_R1881_R	AR_ethl_F	AR_ethl_R
0.0961538461538	0.134615384615	0.0	0.0	0.0900381980234	0.0830655429576	0.105142857143	0.0857142857143
0.0192307692308	0.0384615384615	0.0	0.0	0.033226217183	0.017765112472	0.0697142857143	0.0331428571429
0.0384615384615	0.211538461538	0.0	0.636363636364	0.0280725156127	0.0726368762505	0.0365714285714	0.0777142857143
0.0384615384615	0.0	0.0	0.0	0.0351058024617	0.0460801552174	0.0457142857143	0.0971428571429
0.0576923076923	0.0384615384615	0.0	0.0	0.0665130661493	0.0284969380949	0.0834285714286	0.0331428571429
0.0961538461538	0.0576923076923	0.181818181818	0.0	0.0431698296247	0.047292790881	0.056	0.118857142857
0.115384615385	0.0769230769231	0.0	0.0909090909091	0.0537803916813	0.0405020311647	0.0765714285714	0.0765714285714
0.173076923077	0.0769230769231	0.0	0.0909090909091	0.0663918025829	0.0398350815497	0.0914285714286	0.0571428571429
0.0769230769231	0.0384615384615	0.0	0.0909090909091	0.0363790699084	0.033529376099	0.04	0.0434285714286
0.0961538461538	0.0961538461538	0.0	0.0909090909091	0.0521433335354	0.0306796822895	0.0731428571429	0.0377142857143
0.0961538461538	0.0576923076923	0.0	0.0	0.0369853877403	0.0454132056024	0.064	0.0514285714286
0.211538461538	0.0769230769231	0.0	0.0	0.0392287637179	0.0448068877706	0.0445714285714	0.0445714285714
0.0384615384615	0.0961538461538	0.0909090909091	0.0	0.0429879342751	0.0526283878009	0.0571428571429	0.0674285714286
0.0769230769231	0.230769230769	0.0	0.0909090909091	0.0356514885103	0.0469896319651	0.0571428571429	0.0502857142857
0.0576923076923	0.115384615385	0.0	0.0	0.0392893955011	0.0462014187837	0.107428571429	0.0537142857143
0.0192307692308	0.134615384615	0.0	0.0909090909091	0.0367428606075	0.0445037288547	0.0548571428571	0.0411428571429
0.0192307692308	0.0961538461538	0.0	0.0	0.039592554417	0.0289819923604	0.113142857143	0.0502857142857
0.0384615384615	0.0576923076923	0.0	0.0	0.0361365427757	0.0264354574668	0.0491428571429	0.0285714285714
0.0	0.0192307692308	0.0909090909091	0.0	0.0392287637179	0.0357727520766	0.04	0.048
0.115384615385	0.0576923076923	0.0	0.0	0.0387437094525	0.0325592675681	0.0571428571429	0.0377142857143
0.0769230769231	0.0576923076923	0.0	0.0	0.0355302249439	0.038561814103	0.0594285714286	0.0445714285714
0.0961538461538	0.0961538461538	0.0909090909091	0.0	0.0388043412357	0.0507488025223	0.0502857142857	0.128
0.115384615385	0.0576923076923	0.0	0.0	0.0364397016916	0.049657430425	0.0445714285714	0.0685714285714
0.153846153846	0.134615384615	0.0	0.0	0.0400169768993	0.0401988722488	0.064	0.0605714285714
0.192307692308	0.134615384615	0.0	0.0	0.035227066028	0.0508094343055	0.04	0.0742857142857
