AR_10nmR_F	AR_10nmR_R	AR_1nmR_F	AR_1nmR_R	AR_R1881_F	AR_R1881_R	AR_ethl_F	AR_ethl_R
-0.0337309985452	0.00642402780675	0.0493549017979	-0.0304353061019	-0.0109896203759	-0.00587882776764	-0.0143097371219	-0.00529542948284
0.010293660543	0.0264729549903	-0.0361503495278	-0.0131912391289	-0.0135892310761	-0.00607420144442	-0.00795445982101	-0.00875237816521
-0.0322571557007	0.00693881576649	-0.059901629264	-0.0131766114388	-0.0127159605274	-0.0110523986488	-0.0130816069569	-0.0118007506535
-0.0268398652483	0.00807016459355	-0.0107938165359	-0.0206746486572	-0.0141681371833	-0.0103655363181	-0.0204442163925	-0.0201161376554
-0.0523970429529	0.00254500921782	-0.0319120820402	-0.0236320522427	-0.0144011730978	-0.0185727445599	-0.0121729428274	-0.0152818743567
-0.0254248747865	-0.0293849339183	-0.0203293384767	-0.0657782496622	-0.0135409828376	-0.0215904993456	-0.0158654995034	-0.0248113755284
-0.0741494757837	-0.0334328257977	0.0412422705491	-0.0423310801998	-0.0114600212075	-0.0144750798667	-0.0210489496142	-0.015483927269
-0.0208308861755	-0.0191568687284	-0.0142914238766	-0.0394656407289	-0.0118296050399	-0.0151241028582	-0.0142920168145	-0.0202289577634
-0.00730305470191	-0.0481285512908	-0.0252239187191	-0.0534061854534	-0.0135229133101	-0.0113932540976	-0.0196348212792	-0.0166868654593
-0.0229501041038	0.0114814225265	-0.000563129090051	-0.0324550601144	-0.0127404760435	-0.00525043482199	-0.0177455927178	-0.00539946352111
0.023594228917	-0.0341848644417	-0.0202996513157	-0.0198383964472	-0.0128593061897	-0.00544469956087	-0.0177382550754	-0.00461781048072
0.0391886583123	0.002265923024	-0.0242844528081	-0.0518023194586	-0.0113690794248	-0.00970225985614	-0.00775608725611	-0.0134676351847
-0.00340383192258	0.00843018598474	-0.014988587506	-0.0105982616267	-0.0128073914232	-0.00453788822267	-0.0223265776295	-0.00537913544568
