FACTOR	EXPR_FOLDCHANGE	EXPR_GM12878	EXPR_K562	Cuellar_99_GM12878_protection_mean	Cuellar_99_GM12878_protection_median	Cuellar_99_GM12878_protection_std	Cuellar_99_K562_protection_mean	Cuellar_99_K562_protection_median	Cuellar_99_K562_protection_std	Cuellar_99_protection_ks_stat	Cuellar_99_protection_ks_pvalue	Cuellar_99_GM12878_tc_mean	Cuellar_99_GM12878_tc_median	Cuellar_99_GM12878_tc_std	Cuellar_99_K562_tc_mean	Cuellar_99_K562_tc_median	Cuellar_99_K562_tc_std	Cuellar_99_tc_ks_stat	Cuellar_99_tc_ks_pvalue	Cuellar_99_GM12878_fos_mean	Cuellar_99_GM12878_fos_median	Cuellar_99_GM12878_fos_std	Cuellar_99_K562_fos_mean	Cuellar_99_K562_fos_median	Cuellar_99_K562_fos_std	Cuellar_99_fos_ks_stat	Cuellar_99_fos_ks_pvalue	Cuellar_99_GM12878_flr_mean	Cuellar_99_GM12878_flr_median	Cuellar_99_GM12878_flr_std	Cuellar_99_K562_flr_mean	Cuellar_99_K562_flr_median	Cuellar_99_K562_flr_std	Cuellar_99_flr_ks_stat	Cuellar_99_flr_ks_pvalue
INSM1	-0.1721305868	6.3427609889	6.1706304021	0.0909208498353	0.0792073730575	0.0345951546097	0.116905534814	0.0991430721792	0.0525143677158	0.120473378937	-300.0	0.797372201078	0.80629180427	0.0522776415776	0.682284399879	0.683760883004	0.0178382302758	-0.00799674722526	-31.4471671095	0.604328269022	0.601814899341	0.0351242252412	0.617954168317	0.613333886599	0.0614929531602	6.13994561801e-05	-249.184830894	0.143478661711	0.142999014281	0.0046892957555	0.148618676082	0.145961099826	0.0400004195572	0.0620513894707	-2.67420174153
MAX	-0.1670527532	6.8057894833	6.6387367302	0.184653238294	0.156429522076	0.080836072811	0.139489681718	0.120537234878	0.0546719342223	-0.0851097186616	-300.0	0.762684676571	0.780931426206	0.0772252361033	0.798562670137	0.812788534827	0.0882306948951	0.291090599622	-26.082084114	0.384623173654	0.386051343532	0.0236660877988	0.387003420014	0.387086770311	0.0358626023624	0.0752526520662	-61.2675096534	0.255187353659	0.255370585916	0.00589292411441	0.258851467897	0.258728738205	0.0342800693102	0.0232124352332	-4.2293730388
MAFK	-0.1667808765	5.9367657389	5.7699848624	0.187926118039	0.164014203133	0.0900439903569	0.124405212236	0.111931280797	0.0603932682954	-0.0322076008952	-300.0	0.762494183832	0.770954096569	0.0350339344979	0.801423796875	0.81324307584	0.0709514111575	0.176410099575	-13.4748529867	0.436287271389	0.430250655332	0.050716461701	0.420473012857	0.419219055375	0.0282667028877	-0.0173874383134	-125.547985572	0.461533962223	0.463331350809	0.0926281394715	0.435361048923	0.455267923078	0.063235788734	-0.0580239009816	-2.77228394966
PAX2	-0.1591111566	5.4571127333	5.2980015767	0.1313584542	0.11184123683	0.0665178995371	0.167612625709	0.136847361263	0.0978688731886	0.157384111715	-62.8739345702	0.799237342474	0.807249062065	0.0540906268704	0.687554279157	0.688700023116	0.00840947158779	-0.0331095255154	-7.58329176949	0.460048375223	0.452138667745	0.0570309611983	0.485872625555	0.467511007177	0.0959127674101	0.00787126004828	-35.4654410664	0.646970212924	0.663745193578	0.0326571049645	0.664362923142	0.670602353216	0.124852940653	0.11	-0.13965657584
ZNF354C	-0.1560589466	2.5165529889	2.3604940423	0.117453938425	0.097169096381	0.0693603349042	0.163618501274	0.135413909152	0.100590423838	0.0639860217536	-300.0	0.766658322807	0.770817808967	0.017878508019	0.803080020042	0.812086324118	0.0540067401849	0.161397206752	-27.0161003582	0.458148534723	0.457718079084	0.0372326637941	0.449315690755	0.449781730846	0.0277274974821	-0.00179267020455	-112.830343229	0.176174744071	0.175554608548	0.00659777274033	0.176681056831	0.177222900087	0.0157088631396	0.15220713073	-1.09038612447
CTCF	-0.1501554426	8.7064197389	8.5562642963	0.0994862891531	0.0907947130619	0.0381369400197	0.132305219246	0.116684803343	0.0622249460439	0.165449650889	-300.0	0.726090220423	0.729771137928	0.0193132887522	0.799271801102	0.809757361916	0.0607055869322	0.0433904719963	-61.1176411544	0.543193510243	0.539916215868	0.0529937340855	0.528921344054	0.527921256456	0.0329634826772	-0.00202382941374	-300.0	0.266964986163	0.266114725798	0.0304107468157	0.261272011869	0.261126045939	0.00516747359026	-0.0424374710026	-25.8767895182
HNF1A	-0.1420992513	4.9258633889	4.7837641376	0.231060374674	0.205076626528	0.0774933920568	0.186060395531	0.16895837173	0.0485227215361	-0.0744176132371	-300.0	0.740099966649	0.746214076508	0.0191818635533	0.797018846631	0.811440255393	0.0762067438015	0.0708848703093	-15.6563743287	0.467013518725	0.470538205926	0.0294506658736	0.471909412673	0.472390536097	0.0446550758579	0.0478380018995	-52.4335590383	0.254860007905	0.257565127813	0.0078858561722	0.262699762935	0.258965909763	0.0557442239594	0.0798807749627	-1.06155746878
FEV	-0.1396182302	6.8418069444	6.7021887143	0.140473846177	0.126580169118	0.0484319197667	0.181945750899	0.160953270114	0.0724242495133	0.0493845065142	-300.0	0.654139394218	0.65880972992	0.0296770948444	0.788812992893	0.802920182124	0.0834043927246	0.00864638024956	-25.449299002	0.555984503241	0.55044726823	0.0431358996289	0.569796231703	0.560681800166	0.0629422151634	0.0626840677623	-83.4402532773	0.173337702725	0.174488870288	0.00637008195346	0.183848059639	0.176490699545	0.0888103655149	0.0597288676236	-1.89605801634
FOXL1	-0.1054099931	6.8846849667	6.7792749735	0.20870410661	0.181692101146	0.105834321088	0.144847141545	0.130767306322	0.0677594954197	-0.00859666668548	-178.680566145	0.770012074834	0.774669845741	0.0201638781905	0.803332140227	0.815841690482	0.0802570704097	0.168269347481	-13.9031867787	0.563639220471	0.56593997158	0.0333535748619	0.559977298239	0.561815966815	0.024564445431	-0.0110660057838	-103.813624957	0.435904400208	0.411393502845	0.297608338953	0.263347666657	0.247452279699	0.0627629734469	-0.214285714286	-1.24885736217
FOXF2	-0.1000125386	5.8514796444	5.7514671058	0.188826923472	0.166445117569	0.0803504955819	0.133752880528	0.123045217255	0.0488321386315	-0.0876696161856	-300.0	0.6568417626	0.671457725329	0.0488205897343	0.793291830108	0.811322335141	0.0958831500116	0.0127456934854	-21.2593387774	0.341135198783	0.343122540599	0.0213306309149	0.341863116336	0.343441227605	0.0366367694971	0.053859614841	-73.5140476435	0.576123450868	0.57425717855	0.0271803450044	0.58227005919	0.583097026343	0.0679711615385	0.0886722866175	-1.75877503062
FOXC1	-0.0984576794	6.9359443778	6.8374866984	0.0915609899575	0.0596725523316	0.07286488577	0.136539443936	0.0885694389707	0.109980699711	0.0573524230938	-51.4549298813	0.793457223636	0.798901872018	0.0515030859468	0.627035872843	0.630558709819	0.00933647722502	-0.0186044436793	-4.03417880239	0.485887903156	0.486719302494	0.0572282830286	0.490616712929	0.489287317662	0.0870139555692	0.103340455563	-4.37852668819	0.413486118062	0.378605789859	0.14304558517	0.345223596134	0.350478889248	0.0130618486494	-0.39358974359	-1.35149342287
CDX2	-0.0860509947	6.1550031111	6.0689521164	0.104636026201	0.0877054277936	0.0522855697379	0.143430815849	0.116047041315	0.0795442281704	0.0610012159446	-228.090216599	0.725902954756	0.730609603489	0.0147594572408	0.801941003417	0.810957658591	0.0778805329882	0.0175278046799	-27.0980789983	0.631696277742	0.632695663221	0.0272158232795	0.63841096173	0.638450213143	0.0425125116803	0.00994163585523	-74.8529763263	0.428419832539	0.432000980794	0.0321980942142	0.442706441284	0.437226046538	0.0968409106463	0.137869458128	-0.75973943825
PPARG	-0.0787696799	2.7470595	2.6682898201	0.241430582123	0.228156237677	0.0754291861828	0.1903166676	0.182993584687	0.0474809751706	-0.00111784746826	-300.0	0.794878900053	0.804316816601	0.0495396449878	0.669216943162	0.67003367137	0.0133390325631	-0.005429110521	-22.4891362254	0.46392771493	0.462979424294	0.0394337085897	0.471539523787	0.470135837114	0.0607156456386	0.0692689250302	-38.9686495326	0.177546421412	0.176742320764	0.0522314547739	0.173154423939	0.174309562586	0.00470810891536	-0.023063973064	-2.89005127147
GATA4	-0.075628319	6.0066849222	5.9310566032	0.0761078623883	0.0627978325672	0.042476037568	0.106256500943	0.0915634314182	0.0711061329071	0.161878921038	-196.981744047	0.729545642286	0.729574958539	0.016720336345	0.794974211646	0.807675861864	0.0836256078816	0.0434602343338	-13.1791961617	0.450313236528	0.440807256376	0.0742836103158	0.402216312182	0.402768257672	0.0355469438987	-0.219352161884	-300.0	0.495745646642	0.496536367057	0.0622299727986	0.487330645409	0.484858870181	0.013016167671	-0.142907801418	-2.25252024823
HOXA9	-0.0604689519	2.9673686556	2.9068997037	0.167559458726	0.147863377169	0.0560417753169	0.210124140077	0.176955120243	0.0861455551897	0.00494309019493	-252.055112781	0.799714997263	0.808630861906	0.0659255128541	0.664531820834	0.665806553108	0.0152859159638	-0.02496383143	-18.3333610149	0.463921417985	0.464761364789	0.0362005596706	0.470623960139	0.469652655822	0.0556220321781	0.0566481668504	-28.9899039047	0.684591323055	0.683798592147	0.0760142817321	0.665931239985	0.671296964481	0.0267370405066	-0.0691304347826	-2.94215161487
ZBTB33	-0.0601326492	7.7412005222	7.681067873	0.281220791159	0.252842674958	0.0953265605282	0.220015139697	0.202213416246	0.0587560212619	-0.0437798759693	-300.0	0.797956034388	0.805737498787	0.0600042457375	0.676206710119	0.67363690532	0.00873681661904	-0.0208084334645	-3.46896168071	0.581447524047	0.576361634992	0.0687304060297	0.563887276381	0.556206303692	0.0484001364945	-0.0170811030099	-75.9255448823	0.690066358244	0.690822692321	0.0226002344129	0.708574836031	0.709319297553	0.0560909441757	0.00217391304348	-0.768198621873
FOXQ1	-0.0558904127	6.4711133333	6.4152229206	0.104078486915	0.0941438296664	0.0490815327283	0.143367617873	0.119757193703	0.0715654400929	0.10242900184	-227.841738448	0.797920712849	0.809090160013	0.0881323538022	0.669764442221	0.675190053136	0.0206698888572	-0.00494948849114	-24.9878688138	0.583504224629	0.586110541452	0.0297052499109	0.586374613551	0.589434891309	0.0455378728552	0.0403328696808	-75.0463082975	0.538153239336	0.542705828489	0.0480930541799	0.529267914513	0.526618788447	0.0170138304641	-0.0477272727273	-2.85866495154
ATOH1	-0.0433124675	4.6328258167	4.5895133492	0.17175664389	0.151804498388	0.0747173097228	0.115084866509	0.0986297353781	0.0493018071782	-0.0487923420546	-300.0	0.797179162947	0.808309488997	0.0730976199358	0.647937503621	0.660954966098	0.0435786306643	-0.0148595116489	-17.1686634029	0.482695149505	0.477712420068	0.0698590317536	0.462411472224	0.46056340074	0.0386069409674	-0.0187579489869	-190.452970747	0.620256539463	0.623903162827	0.139888367304	0.580766122602	0.612795212526	0.050798541919	-0.0284925276153	-1.96818817016
MYOG	-0.0219246632	5.1665229278	5.1445982646	0.277503366342	0.26417485519	0.0864748552742	0.2020544462	0.194064550594	0.0457842129912	-0.104846135521	-300.0	0.80234275946	0.804817505661	0.0354283611204	0.632666399081	0.641968992469	0.0235222546052	-0.0452973129915	-13.3254028828	0.521215387683	0.509367137738	0.0912744622355	0.476080872283	0.47083463487	0.0591105069139	-0.0857806497911	-279.413647592	0.776698785544	0.78125029089	0.0387255087771	0.786325641681	0.797476168761	0.107483100032	0.12448191792	-0.592927492631
NKX3-1	-0.0187725392	4.7804244333	4.7616518942	0.116812711005	0.0915845347008	0.0702190968685	0.147431344752	0.100940655819	0.0946204548524	0.0671104206273	-153.102344014	0.7952787656	0.807747072415	0.089046479256	0.652867861982	0.65736954633	0.0255834174212	-0.0120566272248	-11.841652274	0.358749599823	0.362186262561	0.0420152045091	0.36609682348	0.365806215731	0.0643769240475	0.0860913667844	-18.7607193213	0.569908987656	0.564866802489	0.0872027279291	0.555556336504	0.556329307547	0.0100769900577	-0.147685185185	-2.94195585492
NKX3-2	-0.0082280677	5.8686394222	5.8604113545	0.10809419728	0.0860139047882	0.0488088538673	0.142022037984	0.110298983059	0.0736568795667	0.00621370297656	-241.166247844	0.801433312768	0.807430927926	0.0715065137097	0.65826159927	0.662350567188	0.0250697305347	-0.0203940226242	-16.508942608	0.427367094775	0.426525945059	0.0321356957969	0.437142149944	0.435841075635	0.0492808842637	0.0285352999578	-41.9390083623	0.640086565391	0.639792888614	0.0364652838618	0.623572782374	0.628718713336	0.0262766252114	-0.0829192546584	-1.90824931555
PAX4	-0.0037464452	5.1896305722	5.185884127	0.109722171342	0.0938224138545	0.0512318940983	0.151490538277	0.126386399392	0.0799787384535	0.155164178612	-300.0	0.681099359771	0.688883967309	0.0275455307778	0.794035351916	0.808069225848	0.0713965307812	0.0220761582548	-52.2126021111	0.443919313815	0.440707992434	0.0455410515881	0.433243273389	0.43271103002	0.0246035661921	-0.0292347445212	-300.0	0.599614394783	0.599614394783	0.284948689607	0.371756935994	0.307874420858	0.134101250579	-0.326470588235	-0.715742263377
FOSL2	0.0101847878	5.5744170111	5.5846017989	0.109635175716	0.0927310234718	0.0476580594638	0.168378702172	0.148336773801	0.0754778372866	0.0872675808873	300.0	0.793984817585	0.80653381572	0.0678050704222	0.672547448437	0.686276476093	0.0363250401852	-0.0143011234976	31.3008483083	0.530342756153	0.52872640041	0.0432980490811	0.553628352698	0.548679533765	0.0750091425706	0.0210015194558	217.377290643	0.437156629386	0.430092873674	0.060212819056	0.447117639092	0.442790951534	0.0826596220231	0.012703467799	3.70640485291
SOX3	0.0110805013	6.2065415833	6.2176220847	0.117391056161	0.095730048875	0.0632573312104	0.0862523752579	0.0702023221018	0.0419027507515	-0.0506578509213	300.0	0.789286577686	0.806269930751	0.0986017507216	0.662743602782	0.66860403878	0.0256005735211	-0.000809425521963	26.342335094	0.387906295655	0.389159444558	0.0374977275444	0.383366021799	0.38470232454	0.0249925207813	-0.0307734893899	102.441589062	0.536400783468	0.537231746625	0.0881027150948	0.527161392326	0.520786551088	0.0372865170152	-0.116324786325	0.835904722535
ZNF263	0.013611772	6.7028140111	6.7164257831	0.152591002983	0.142711867991	0.0561967362796	0.123167717311	0.115901194428	0.0347267611234	-0.131088558069	300.0	0.798354976628	0.809749777067	0.0647938291864	0.725142490471	0.73237615301	0.0253880267722	-0.0475034868451	126.898750758	0.54682081643	0.544814019793	0.0303727441675	0.563188600111	0.559338793362	0.052300636374	0.0432628639569	300.0	0.264350953737	0.259998790699	0.0315815207936	0.265963467384	0.26513512414	0.0571977722293	0.0650341024525	53.6222574302
EN1	0.0206112087	5.9012505056	5.9218617143	0.216940749794	0.18606206865	0.067745825084	0.257566736395	0.220813556036	0.0900221718968	0.000319191252717	243.037049175	0.78949072477	0.808607332774	0.099551923838	0.688275724184	0.692203556558	0.0157850519081	-0.030622428511	17.8065732814	0.461567008503	0.461048253885	0.0765284090626	0.453871318774	0.454030299751	0.0502877219507	-0.0802945443194	21.5197773358	0.39144975609	0.397733878743	0.0588942453557	0.390274210111	0.392337351117	0.0122224511888	-0.0392942583732	1.24051876377
HLF	0.0461707656	3.1964068111	3.2425775767	0.209644370431	0.175507722461	0.0927168525413	0.16178304764	0.140422801134	0.05925065284	-0.0623121855754	86.5209693346	0.795918824026	0.815424003257	0.0880856871091	0.770100370282	0.775895445103	0.0212838213527	-0.141450414472	11.4922740383	0.401871693674	0.37605789667	0.106200625586	0.378108472301	0.366418059847	0.0604868526003	-0.058164687462	13.9526627667	0.499992138545	0.50596776569	0.0991991482668	0.498562360392	0.498580371712	0.0135075303255	-0.0436936936937	0.866859688816
MAFB	0.0472703894	4.6418463778	4.6891167672	0.158147375645	0.137981136836	0.058582149958	0.222150020337	0.190634220794	0.0934264973035	0.0230928796461	300.0	0.66615697148	0.671459332349	0.0178740148469	0.797896293569	0.808464508354	0.0590330784676	0.0171105945418	39.1497553401	0.500515672471	0.496428507706	0.0436078558852	0.54316146756	0.524771198021	0.0898679943441	0.0888867156988	207.285100716	0.666182567132	0.673090381541	0.062333181759	0.6600687884	0.663678510546	0.0205527262502	-0.0222222222222	3.2151755697
FOXO3	0.0481398669	5.88673935	5.9348792169	0.188512286873	0.165419504455	0.105327747725	0.120023951792	0.100157824786	0.0643206119308	-0.0650448969545	300.0	0.803241553307	0.812425173045	0.0653097361815	0.748227257117	0.753378963001	0.0227742522687	-0.0609607124381	21.2459602952	0.564323089649	0.566922835038	0.0283229688894	0.571189985272	0.573652659682	0.047390666391	0.00996912127979	212.267548115	0.32867859943	0.330232034305	0.0582313327021	0.326170842421	0.326389453622	0.020372959432	-0.141345583877	0.480443540422
ELK1	0.0522137344	7.7926102444	7.8448239788	0.209436238688	0.180290435708	0.101697258301	0.150001803442	0.126522505917	0.0690685253436	-0.0493356411657	300.0	0.665964357547	0.670244444654	0.0343405685525	0.805736483597	0.811608804351	0.0379691650091	0.014920978003	7.38220462467	0.627360522582	0.621754957271	0.0462379257304	0.655215172427	0.648142736832	0.0708281858662	0.0502126116946	165.027889592	0.506948644568	0.478283212053	0.148770372078	0.471966223578	0.474434612405	0.063952908087	-0.0793233082707	0.562961984982
E2F1	0.0598172259	7.0153392556	7.0751564815	0.132992139331	0.118021348322	0.0555924155479	0.102788314233	0.0930357949355	0.03582719342	-0.136661762716	300.0	0.670749363416	0.66763445342	0.0154275273708	0.797146897823	0.806478204207	0.0507469936599	0.0103269783066	12.234114456	0.493355799483	0.489882692619	0.0436782061861	0.517131968092	0.511862731075	0.0730957508873	0.0515216826072	299.999580178	0.420272857788	0.424232407037	0.016144641241	0.431313000287	0.431319508779	0.0544237189638	0.00413839891452	0.971065835179
LHX3	0.0647025619	6.0044417556	6.0691443175	0.105762596945	0.0874011442766	0.0566179253439	0.154493047416	0.125309680069	0.0871487853166	0.0119978851928	263.287945623	0.792196565901	0.812229801501	0.101651659909	0.708005500686	0.709573512572	0.0147249824518	-0.0529600707906	19.6127417418	0.466037575739	0.468300615986	0.0173116137775	0.47294794923	0.473984399002	0.0242237941073	0.0960667634102	249.708598049	0.284434964136	0.283500315344	0.00532903726759	0.292104316906	0.289120411321	0.0659096170361	0.0843195266272	4.45932561755
BHLHE40	0.0733820275	9.5293585333	9.6027405608	0.200056937079	0.161593305724	0.0936655694715	0.152799629814	0.12914552664	0.0609769167829	-0.030052276495	300.0	0.798622887552	0.809073639723	0.052711589061	0.720835210931	0.723643148002	0.0154174911885	-0.0320232604739	24.2254809039	0.548826456022	0.540678872066	0.0709096484207	0.533744648014	0.529255629306	0.0447762816019	-0.0485713359984	49.3943123518	0.157434125607	0.157349847006	0.00397930370828	0.164459969849	0.161482391477	0.0508281626278	0.0460622710623	2.9546688061
ERG	0.0897659651	3.3495138444	3.4392798095	0.115111343545	0.0953623060285	0.0544563506167	0.0881373706529	0.0777860235927	0.0346510616187	-0.13910879419	300.0	0.802065466508	0.811568744688	0.0613774508753	0.709822574904	0.715285897846	0.0216400784094	-0.0259988556738	43.0340897754	0.562607633981	0.560059587813	0.0531250039284	0.549320863658	0.547496657666	0.0346685991674	-0.0203145347431	300.0	0.183603973318	0.183393466851	0.00776542244711	0.190609670365	0.187841930753	0.0525635847387	0.0120497682488	6.43698140656
E2F4	0.0988134026	8.1986014333	8.297414836	0.147409545101	0.131022843036	0.0583108679604	0.116242714735	0.105206007383	0.0371630303456	-0.132811423838	300.0	0.680366497959	0.679492467618	0.0177362257095	0.797710841799	0.804712248249	0.0478070763125	0.0124297052241	16.122493927	0.540867010506	0.538161309968	0.0366562678947	0.566117501705	0.561426825736	0.064659963497	0.0988041717033	300.0	0.685589037653	0.688809194158	0.0216303763957	0.701141570428	0.702686001008	0.0652552934653	0.0917217131899	2.0108291912
SRY	0.1099202765	2.0370843056	2.147004582	0.11996406348	0.100040696677	0.071633840643	0.0889629069599	0.075708827466	0.0471219457192	-0.209391805987	108.3134213	0.793706402206	0.814506502263	0.108375696128	0.74455805528	0.753033973177	0.0195913860629	-0.0729138202501	16.5020621738	0.467739743326	0.471515558738	0.0434268210029	0.464964116319	0.467738043005	0.0268524640055	-0.0121312416791	116.266632328	0.547818908093	0.550469031988	0.0838146229816	0.545450943419	0.544100116049	0.0355997948934	-0.2	0.107140416404
ESR1	0.1130897902	4.0138700722	4.1269598624	0.140056412221	0.125924883092	0.0934078249458	0.0992100900936	0.0900924737463	0.0619825284255	-0.0699194484304	300.0	0.801149445674	0.814573380825	0.0791642120907	0.768501608712	0.772733585933	0.0195208668855	-0.160510579088	24.5645642105	0.296999064995	0.299351715882	0.0291193745084	0.294073742261	0.295905737177	0.0225503335925	-0.00530635755613	170.173482117	0.168315850351	0.167407082529	0.00563814061299	0.172638144948	0.171346216143	0.0463250949348	0.0361293831253	5.0065532753
FOXI1	0.1647713873	4.9353065333	5.1000779206	0.185057099466	0.159435279747	0.0832937037244	0.135785817455	0.120284005908	0.0552895418238	-0.0207758996842	300.0	0.804418882733	0.817091023964	0.0837307811711	0.762399807275	0.776140639743	0.0762696202881	-0.195784598812	22.2727659563	0.386194074023	0.387551623742	0.0319038962547	0.382946597896	0.384264813185	0.0215744082811	-0.0108149802739	157.899918521	0.562424016206	0.556707789262	0.0269195783682	0.567803024048	0.566480217049	0.058253469125	0.0322562979189	5.1622944265
NR5A2	0.1681416079	3.2204742333	3.3886158413	0.141432347739	0.120561175969	0.0540502064902	0.194568659017	0.163507863959	0.0852012545364	0.0447653659827	300.0	0.661981774058	0.666718929194	0.0275262126717	0.798465790141	0.806140499815	0.0468886603594	0.0157099111082	35.0519442351	0.576383427132	0.577069335504	0.061556084868	0.563999712689	0.565516265192	0.04217397561	-0.0318460351018	98.1823325649	0.235676419265	0.235611413136	0.00451755778911	0.243402652147	0.242160767706	0.0420153197531	0.2163473298	11.3462806023
NR2E3	0.1698236063	3.9630647111	4.1328883175	0.0771386558438	0.0519893951492	0.0482995240022	0.110566045631	0.0743852966045	0.0712818152146	0.00338005116598	109.019777003	0.621685561739	0.626152778617	0.0137300764775	0.791416438951	0.801973107781	0.0617729657938	0.0331125712828	9.92692506742	0.383452420959	0.382784333153	0.0442217359938	0.375970586119	0.376250743039	0.0315558377633	-0.0523115274427	15.6617430252	0.657824896509	0.649839684767	0.0532389961758	0.694203155478	0.711306185699	0.0991369002592	0.178985507246	2.2514863515
AR	0.1778825566	3.4316552	3.6095377566	0.116236825226	0.0961307428011	0.0446398563965	0.144858541926	0.121819122612	0.0596305161972	0.0340434129135	299.999697885	0.791797698857	0.805909349692	0.0751693931152	0.687085196434	0.694827054199	0.0331779168417	-0.0166431871187	16.7810850422	0.46602150765	0.464492888498	0.0515386732599	0.458203306631	0.458253039646	0.0378769303779	-0.0547531891292	32.4345031873	0.387285061909	0.392589423623	0.0564296650416	0.385785152348	0.38546728826	0.0186198715426	-0.0902298850575	0.575891443402
ESRRA	0.1861202667	7.4537839556	7.6399042222	0.25406801165	0.230774336583	0.0788794486508	0.206581500855	0.190729444758	0.0518741181664	-0.0918253737389	275.220406197	0.661761485771	0.668156016374	0.0240992932333	0.800921787781	0.808405700113	0.0456293350801	0.0293372335785	38.493566299	0.608935034098	0.609760425017	0.0315755454877	0.621108191283	0.621784973317	0.0472416756762	0.0148160784293	139.664219604	0.542929556914	0.544136859624	0.0193639464815	0.560005542855	0.560783158116	0.0647040583801	0.0898276392736	9.04717662343
NR2C2	0.2028058757	7.6002743889	7.8030802646	0.124976275289	0.102447459023	0.0584853078799	0.0991759937927	0.087609451791	0.0378351015369	-0.1113048919	300.0	0.677643551845	0.684459131125	0.028296720593	0.794269406961	0.805712886682	0.0514386694637	0.000197812931343	42.3204334515	0.479182328378	0.476778032713	0.0377954535193	0.497491126833	0.492543142584	0.0662709469248	0.0246866566154	300.0	0.199680597388	0.201062584066	0.00676881959777	0.207239827248	0.205478580962	0.0496034674821	0.111339252682	8.82714092649
TCF12	0.2044455873	8.2854513333	8.4898969206	0.160760926436	0.137219417741	0.0638807017846	0.13697301012	0.120545143249	0.0449236738936	-0.127328775834	300.0	0.666273403903	0.669426550932	0.0162626728029	0.797821236992	0.808731981038	0.0503953642829	0.0131532519668	37.4364516041	0.43681324349	0.434893830005	0.0651156662725	0.426344172268	0.426007066276	0.0408202090646	-0.0625545110634	97.5535300647	0.159676439617	0.158033053618	0.0416325332054	0.155169394703	0.155015982387	0.00482211025524	-0.0352257560877	4.67374611024
NHLH1	0.2087423466	4.6391893889	4.8479317354	0.130663464015	0.109545192673	0.0588966522327	0.180660260381	0.146920418091	0.0910413077625	0.062675884849	300.0	0.669870073104	0.671238880118	0.0151443851138	0.800472421412	0.80754719329	0.0516544425179	0.037537982925	13.4310721756	0.535035544173	0.52792330795	0.0809180268293	0.515537699246	0.512151680931	0.0506254697783	-0.0286415731988	46.3490386668	0.322807263596	0.323829323507	0.0160253163355	0.343446576565	0.338513470712	0.0470231317436	0.118880753138	2.78629189093
THAP1	0.2326709847	6.1018166556	6.3344876402	0.108547519305	0.0911171404319	0.0548734140877	0.0822704945447	0.0725924919404	0.035065291127	-0.154485105665	300.0	0.802999792665	0.811763611416	0.0486677167646	0.715014185389	0.718656232058	0.02061113501	-0.0276306239114	35.8286162672	0.544428194673	0.543080950913	0.0339097233484	0.559598346505	0.558032296224	0.0508000203966	0.0145568629225	300.0	0.167205505352	0.166777990125	0.00391310666127	0.17351346407	0.171221329611	0.0501051872852	0.100777316981	10.8262877099
FOXD3	0.2435801553	5.7794986278	6.0230787831	0.179471505757	0.156732540734	0.0756239697952	0.135339579193	0.120231842575	0.0498255799006	-0.0523488457989	300.0	0.803948155216	0.816901915826	0.0739292300122	0.765596423501	0.777229690975	0.0678217328824	-0.232363719885	32.2958968751	0.46576482338	0.467105681613	0.016243498694	0.47274379999	0.474346286921	0.0259147215523	0.122226191498	300.0	0.297698345241	0.297493463951	0.0116731339628	0.304603815529	0.304141759111	0.0345409756671	0.057867494824	9.31710902977
TFAP2C	0.2455344095	3.2887911778	3.5343255873	0.136609741985	0.120388132485	0.0442307483334	0.169837218093	0.151198346013	0.0624975713693	0.0014436940724	300.0	0.797792329875	0.808923198061	0.0543232099179	0.688420394168	0.697372257592	0.0341394297742	-0.00514252399381	42.322995629	0.623308145455	0.622366515453	0.0289799727866	0.640055528249	0.638776199078	0.0483947485517	0.0860161420251	300.0	0.273798270096	0.274337644999	0.00498047584527	0.283204332882	0.281889617719	0.0347036762775	0.272747271674	19.8096259384
HSF1	0.2577764505	7.0100452056	7.2678216561	0.118266803082	0.1015771627	0.0495399499184	0.155752253888	0.13779411168	0.0693191614508	0.018018278308	300.0	0.711328282262	0.716156997867	0.0226247071874	0.806530642012	0.811901362641	0.0451212843565	0.0159166168937	23.3282053556	0.52284778011	0.517967674775	0.0611934314193	0.507657958187	0.505188261757	0.04116822868	-0.0292318963997	84.3087240857	0.46136049191	0.462210971274	0.0651292400982	0.438056728547	0.447633039716	0.0593475039788	-0.0246031746032	2.30087165252
ESR2	0.2614649397	3.6853600444	3.9468249841	0.222101010275	0.195107977648	0.0760605568573	0.173993050639	0.155956074467	0.0474044602976	-0.0140992258839	300.0	0.80626208657	0.813364548419	0.043952039003	0.718162820208	0.723211503656	0.019242559201	-0.00252193456734	28.5520490698	0.549522531094	0.550000004607	0.0337130315561	0.561051841537	0.561667124307	0.0561735264335	0.00472169465078	153.30139799	0.507979268398	0.504832053607	0.0153071700719	0.515621458265	0.517626200068	0.0476468483087	0.137537993921	8.86668022105
MYC	0.2679101471	9.9725863556	10.2404965026	0.135879480404	0.111953809917	0.0612431923286	0.184545045903	0.149080341064	0.0930174806661	0.049135722318	300.0	0.660417633548	0.662114098401	0.0186034881083	0.797047279451	0.804422895769	0.0442950345974	0.0204782851925	22.9839889872	0.497476369006	0.492856863574	0.072883226228	0.482840735422	0.480513991133	0.0466572032778	-0.0572650697016	40.3351721542	0.383124523566	0.384890201673	0.018052375558	0.400381633491	0.400128526433	0.05442670268	0.14178110695	5.2739556422
