FACTOR	EXPR_FOLDCHANGE	EXPR_GM12878	EXPR_K562	PWM_GM12878_protection_mean	PWM_GM12878_protection_median	PWM_GM12878_protection_std	PWM_K562_protection_mean	PWM_K562_protection_median	PWM_K562_protection_std	PWM_protection_ks_stat	PWM_protection_ks_pvalue	PWM_GM12878_tc_mean	PWM_GM12878_tc_median	PWM_GM12878_tc_std	PWM_K562_tc_mean	PWM_K562_tc_median	PWM_K562_tc_std	PWM_tc_ks_stat	PWM_tc_ks_pvalue	PWM_GM12878_fos_mean	PWM_GM12878_fos_median	PWM_GM12878_fos_std	PWM_K562_fos_mean	PWM_K562_fos_median	PWM_K562_fos_std	PWM_fos_ks_stat	PWM_fos_ks_pvalue	PWM_GM12878_flr_mean	PWM_GM12878_flr_median	PWM_GM12878_flr_std	PWM_K562_flr_mean	PWM_K562_flr_median	PWM_K562_flr_std	PWM_flr_ks_stat	PWM_flr_ks_pvalue
TFAP2A	0.2800466492	3.4869517	3.7669983492	0.0698708771259	0.0172029844259	0.163164087615	0.0257520800086	0.00790082069254	0.0269119562982	-0.0967264465929	3.69784847996	0.77943436142	0.793296753281	0.0287173571088	0.834121320434	0.840199942873	0.050414686536	0.218680754894	300.0	0.431721630519	0.427083076201	0.0520259214203	0.421927915651	0.418020875867	0.0364396675773	-0.0037181569553	117.48415925	0.298520757504	0.297570484287	0.0472964777581	0.328525864007	0.308571509958	0.138011219803	0.0200942453178	116.630283126
FOXA2	0.2824259243	5.7826448111	6.0650707354	0.0970397023843	0.014394272588	0.201278146608	0.0234129697278	0.0110309274298	0.0271444025531	-0.0338534722832	3.99345052412	0.778942913725	0.787955417505	0.0481861474395	0.761038384832	0.766101999552	0.0303314893794	-0.0663437145657	300.0	0.469709998612	0.464520695713	0.0694972581006	0.463116771834	0.460422401677	0.0430826857106	-0.0368752805255	20.9417589458	0.334720986822	0.333874324605	0.0318636957948	0.341112680345	0.340239848471	0.0595926812432	0.00672137133629	81.2489007914
HNF4A	0.288795264	4.5631320111	4.8519272751	0.0863305502579	0.0144579736899	0.188448862098	0.0238383390918	0.0134053450275	0.0279272252983	-0.103359366789	2.51341018992	0.784198272305	0.795102442033	0.0271372415682	0.833680221649	0.837962236207	0.0435185160189	0.211086340727	300.0	0.456693508578	0.452728392916	0.0367115721429	0.467444317229	0.462945014419	0.0542112448669	0.00790919267722	78.6947644313	0.317591591691	0.317193711812	0.0398710594454	0.331463052812	0.327143381523	0.0915303141414	0.0231060192266	82.8311616965
KLF4	0.2972105934	3.8627360944	4.1599466878	0.0256485576938	0.00454484973493	0.0278604899145	0.0559160846455	0.0169257795625	0.143143422441	0.00582120369301	10.0200130224	0.811159955429	0.82033701356	0.0725989790097	0.759031597801	0.782853748647	0.0364537622171	-0.0817060274363	300.0	0.365725400953	0.354723321309	0.0593853539124	0.361304544775	0.34817915138	0.0486819198498	-0.0628491436925	73.109217485	0.371214601391	0.33028605206	0.187344693626	0.330209614311	0.324602034646	0.0670095302288	-0.0621558409941	92.8320149455
MAFF	0.3007221317	5.7360744556	6.0367965873	0.108605974424	0.0143058812657	0.213327364587	0.0223801853098	0.0111759554633	0.023796733598	-0.0723516602938	2.51902119033	0.775381283612	0.781193062721	0.049453571449	0.770347316691	0.779138729094	0.0294886992085	-0.313503503784	75.8533257143	0.402760362407	0.398749470454	0.0386082481864	0.421838076229	0.411960510882	0.0679614132827	0.0260546822387	89.1124846201	0.272662081698	0.272691167999	0.0292191124092	0.28187844069	0.279641123246	0.0756541000586	0.0133171244517	76.4056290487
EGR1	0.3257248989	7.7385820111	8.0643069101	0.0580479888766	0.0150179170438	0.146917245929	0.0236419929341	0.00429339723659	0.0261848381302	-0.00611663708936	10.3292569841	0.763583077846	0.782401395825	0.0322448785929	0.827786528844	0.835892348518	0.0634543965518	0.140550194191	300.0	0.4121960744	0.403969454695	0.056349306814	0.405510940527	0.3955935857	0.0462394187043	-0.0424028117271	172.863830818	0.361212592636	0.329992511166	0.173013860891	0.323828206288	0.320982087433	0.0638757238817	-0.0515308081773	131.757963905
FOXA1	0.3421642349	5.6048126222	5.9469768571	0.0240980835117	0.00476962661758	0.0272692171704	0.0892449440254	0.0154598287365	0.1957435119	0.0242160945949	5.89804349152	0.779669441135	0.788816661456	0.0488819865373	0.760719858596	0.765995792291	0.030220884081	-0.0437442729755	300.0	0.40859678359	0.40463617856	0.0591075064657	0.401728198652	0.398714171429	0.039330764204	-0.022471398011	31.1349637776	0.324191708902	0.323587462338	0.0403991196591	0.332507923338	0.331915570253	0.0665900321337	0.037635173865	112.24012763
ZNF143	0.3452436317	6.0893881778	6.4346318095	0.105146941529	0.0214539065325	0.206981618876	0.0293566072649	0.0197984124428	0.0301130226675	-0.106054974117	1.53670059043	0.781938989431	0.792623576474	0.0286837712901	0.825168679287	0.829090073849	0.046497903238	0.127545845803	300.0	0.439053531464	0.436595545155	0.0353264747214	0.453546782188	0.448026011174	0.0590086549671	0.0284826758922	52.7657230787	0.333622028848	0.332909828555	0.0292566550199	0.346276796318	0.341825718412	0.0791027179624	0.0541740534831	84.9141693775
RUNX2	0.3618333603	4.6660095444	5.0278429048	0.0772090182096	0.0162236274286	0.17282360908	0.0243826055675	0.00740373992234	0.025355594353	-0.0532287512189	5.25135598874	0.791941771716	0.796278386463	0.0505520669445	0.776005061247	0.788732161501	0.0302810400177	-0.280925209226	186.392583065	0.331018653333	0.325671100718	0.0541121570258	0.324243538546	0.319989236812	0.0351195984031	-0.0475718363814	47.4020135123	0.296988744888	0.296070008932	0.0402690219161	0.313961149531	0.307032205287	0.0954328793921	0.0251429210087	108.126017331
HINFP	0.4358591397	7.2948900667	7.7307492063	0.0258416267496	0.0169311850415	0.0278402253249	0.518032400628	0.512678714067	0.420574269971	0.283011384405	1.05578625955	0.671522612174	0.682062802129	0.0456109765291	0.721468772773	0.745048457614	0.0863459625814	0.103280106611	186.254100492	0.415760768319	0.406790829397	0.0862555967831	0.408690919287	0.398723294082	0.0573636884018	-0.0724767160083	1.87069094228	0.303831570292	0.30368069652	0.0295969607294	0.315200415806	0.311885635063	0.0667996281228	0.219827294827	190.740527062
NFE2L2	0.4420932307	8.0907506	8.5328438307	0.0259074636422	0.00310997571814	0.0279381799248	0.0751042315531	0.0168457444745	0.210827698041	0.0837330230403	4.6304364265	0.705404786922	0.709230562699	0.0348636694525	0.750580581962	0.76324783903	0.060840296567	0.106395935081	300.0	0.344380403469	0.339843179482	0.043107426374	0.363163170577	0.353794085249	0.0712724310414	0.0272328689114	107.01996786	0.281373974483	0.280855573214	0.0301502880267	0.294790256773	0.289740067869	0.0790781550034	0.035270219748	106.534193978
ELF5	0.4523526907	3.1523454944	3.6046981852	0.0965281497745	0.0168666532235	0.209906141505	0.0257236773941	0.00862757086947	0.0278781825364	-0.0767540515857	2.51134549145	0.778592207685	0.783882891137	0.0521929636338	0.771524545325	0.783579762736	0.0329643144364	-0.294008038517	113.575403632	0.599312481756	0.592286548602	0.0634365359561	0.587584962218	0.582470474829	0.0427142142469	-0.0178124579133	45.1427616221	0.285104022536	0.284756547531	0.0411483813757	0.300395190496	0.293868516116	0.0926125043914	0.0192567027344	76.3893301665
FOSL1	0.4532559783	6.1548197889	6.6080757672	0.101381462233	0.0197526305159	0.22617408945	0.0310168099308	0.0154746434394	0.0335265055706	-0.0423779008137	1.6969621357	0.710636527516	0.714700327997	0.0333567036954	0.754944791136	0.766279963771	0.0585773308099	0.104461091886	300.0	0.258321885055	0.254443686394	0.0415638327105	0.273766196548	0.265867105792	0.066515290181	0.00195178473664	79.4365714769	0.291944945678	0.292197609306	0.021426576154	0.302692936993	0.300655718007	0.06249451823	0.0556621540935	217.026402899
MYCN	0.4801307574	3.2576197611	3.7377505185	0.112870516571	0.0159793532259	0.236151732576	0.0253734858906	0.010640289348	0.0308400943512	-0.0852696557915	1.25366384733	0.741641967159	0.762931622119	0.0751384193199	0.725436050755	0.734909959989	0.0405182175084	-0.00402745505075	300.0	0.49616135307	0.488441729031	0.0483959584272	0.512327721817	0.504204456601	0.0631962525483	0.0274081931319	35.5743621645	0.317846703213	0.316379057219	0.0381768143864	0.33302189336	0.323553483436	0.101535080797	0.0115735121442	74.4828431273
GABPA	0.5028823016	7.8969734444	8.399855746	0.0264064225372	0.00513363213814	0.0343968913646	0.237573402332	0.0156154632914	0.372554634368	0.041163850721	0.897189268026	0.723595992415	0.743677567302	0.0811558648734	0.715071071703	0.723248113545	0.0413276018987	-0.0796794402794	300.0	0.396723037323	0.382428711876	0.0675214164421	0.389147469336	0.376802485987	0.0537777290087	-0.0811208917547	16.1076659898	0.324469516822	0.308827827318	0.137781467932	0.300769441686	0.299540837165	0.0517707330155	-0.0167183458971	80.4817493513
FOXD1	0.5050155706	4.7789315722	5.2839471429	0.0281299434199	0.0200774291021	0.0306955946707	0.137010869421	0.0769944359401	0.239235726702	0.1179608852	4.03747233731	0.675985299549	0.681412031127	0.0334683339176	0.763997077148	0.774872128574	0.0587929671351	0.402253104225	300.0	0.420738214433	0.416753632882	0.0641286299547	0.412832359438	0.410448712106	0.0384262607057	-0.0255209452998	17.2591511472	0.280539767345	0.28071244687	0.0303952042583	0.290065032589	0.289425534652	0.0572814353252	0.0768090114647	121.351042586
RFX2	0.5546670519	5.6586416889	6.2133087407	0.110643397199	0.0243597979411	0.213339100645	0.0261638209066	0.0164446918408	0.0315320645967	-0.0488026842044	2.38854562698	0.815260570872	0.822803466105	0.0642330603898	0.770555620912	0.788708305465	0.0354935609322	-0.0190947204551	300.0	0.419736604762	0.408752058442	0.0655422670833	0.407198356704	0.399422276885	0.0459957377035	-0.0220698943798	43.5898237689	0.304309083286	0.303303371367	0.0528514166513	0.330152620559	0.314091147524	0.131714252509	0.0224909238574	107.441223786
JUN	0.5849624926	6.7732512111	7.3582137037	0.126762067749	0.0158029600683	0.230924717147	0.0264295353221	0.00928607261237	0.0312779196911	-0.0598581017782	1.88499466581	0.746632137498	0.768719554991	0.0739383713318	0.729283672568	0.736363062195	0.0403351523213	-0.0199989935171	300.0	0.399598810486	0.384657719291	0.0885224729782	0.38204651844	0.373100937564	0.0569687631092	-0.0119361130095	36.6460026575	0.317873889561	0.315978206553	0.0504959527658	0.338659697325	0.326182862223	0.119922846797	0.029434475684	91.3046363672
RREB1	0.6168598915	7.6570760556	8.2739359471	0.129868196994	0.0203807506364	0.266776124153	0.0264492729383	0.0177584485365	0.0284211688413	-0.086507975471	0.891474116427	0.797875134558	0.802901851214	0.0493984410959	0.780069644688	0.792246338779	0.0339513508579	-0.232894077862	85.1620849136	0.432578224295	0.428201672829	0.0622779410227	0.423819564369	0.419213958249	0.0416518427339	-0.0181670268813	22.2332146507	0.305858628668	0.305683964122	0.0286710661614	0.31900066177	0.315488838874	0.0678780437894	0.0828576329744	98.3611691827
TBP	0.6500373048	7.5551221556	8.2051594603	0.0242492097251	0.0128847126071	0.0279703945245	0.160376508765	0.0153373678263	0.297179876241	0.0116313008908	1.32440850028	0.772568468883	0.787829158872	0.0599494430549	0.75671221579	0.760274499635	0.0373151263798	-0.0698258634857	244.305907393	0.457391454025	0.448934534674	0.0747489104388	0.44475924207	0.44075864469	0.0416463040506	-0.0318185273881	10.4917957464	0.334644055114	0.334555850987	0.0315812962543	0.351602396993	0.348290003338	0.068904659838	0.157415138914	149.163890947
SREBF1	0.8101193132	6.9467773111	7.7568966243	0.0282927786273	0.00550438971064	0.0305397664657	0.0847101655438	0.0192200161726	0.185350265182	0.0208395839959	5.66575515554	0.790127431989	0.795642490619	0.0565500664833	0.77624449854	0.791716965355	0.0339948729817	-0.287655980143	71.4401833106	0.387171154794	0.383268613206	0.0374302675958	0.401702592791	0.395965910962	0.0589690330382	0.031787970189	61.3713170532	0.303054234315	0.301750464681	0.0385485220266	0.316993601156	0.310891651854	0.0880792916002	0.050617416496	92.8308130768
NR4A2	0.8436708815	5.0949779333	5.9386488148	0.0597240659231	0.0173346517264	0.142476290646	0.0260842592465	0.00773247026093	0.0278011621205	-0.0329214760515	7.42955397232	0.810093568716	0.817394589537	0.0609805782061	0.776746069319	0.795568877721	0.0314729035122	-0.135085529539	300.0	0.430093695673	0.422950047073	0.042639033644	0.445639913092	0.437443214231	0.058001746474	0.0347966936561	223.83206682	0.326831956878	0.324996591887	0.0524673436927	0.360925437435	0.339048363342	0.149300414019	0.014618045206	122.898119518
BRCA1	0.8474343958	6.8606145778	7.7080489735	0.025248374118	0.0112331289238	0.0295819260536	0.151868780432	0.0175300722412	0.260224270092	0.0156171736809	2.0410947539	0.813980177882	0.81871874755	0.0514226444044	0.780674517054	0.793577317336	0.03114947936	-0.0443759682306	300.0	0.674790844488	0.67259856896	0.0331110211621	0.696581893563	0.694036693457	0.0546029527949	0.141926336935	110.159281494	0.312473392393	0.312161175206	0.0287699569396	0.324664267471	0.323321610089	0.0658620166507	0.121690000325	129.845769146
FOXH1	0.8556538937	5.0779664556	5.9336203492	0.12402167565	0.0157355429722	0.235178915744	0.025667607655	0.00672020937953	0.0288832709073	-0.0633962671525	1.85594459917	0.805700727544	0.810250417028	0.0488227915499	0.786946928415	0.797160708408	0.0302088641267	-0.191068849775	166.762018887	0.407218026106	0.401209162289	0.0828964510101	0.396721767453	0.392173003245	0.051349340516	-0.0141530508119	22.8721082618	0.310022710091	0.308571850697	0.0367513801154	0.3237443617	0.319223310841	0.0713640886158	0.0865237776436	107.821633722
HLTF	0.9586222063	7.8587556667	8.817377873	0.0893628776664	0.0173103956901	0.207427966737	0.0260488958978	0.00874121085734	0.0271157676228	-0.0455832399586	2.45134625431	0.811746337174	0.818190382586	0.0543154735268	0.780562771665	0.795255446529	0.0298839751819	-0.100569624255	300.0	0.389384453795	0.384660450604	0.0338096573678	0.406394986057	0.398772409934	0.0544036648672	0.065310462831	135.11140694	0.304713548561	0.303077976143	0.0456097600557	0.319720819006	0.313387027163	0.100617229602	0.00513667437368	73.5994547714
PBX1	1.1386414958	3.4336882556	4.5723297513	0.100354561659	0.0236564788614	0.0979167375002	0.227506143899	0.0641490062631	0.331508731586	0.00633541972886	0.910981273742	0.781088021672	0.792934917357	0.0519481111434	0.766110357604	0.768605448398	0.0332913304749	-0.028086672142	300.0	0.507665543554	0.503948152452	0.0330926441828	0.528906433782	0.522158418172	0.0575482069137	0.0970567230324	83.168423197	0.29559495717	0.295559442191	0.0290756936843	0.31127236819	0.308539389052	0.0594142676781	0.155254960469	159.710857643
E2F3	1.3172578153	6.6528475444	7.9701053598	0.0789007935065	0.0161529438446	0.18416384632	0.0248315932448	0.00601810545968	0.0263314250413	-0.0157548891713	4.54488646138	0.786202764455	0.794392896982	0.0668925643336	0.763898332571	0.782100276446	0.0338362854514	-0.200769578309	300.0	0.499057638895	0.492944535685	0.0376666724833	0.520725716238	0.513942017285	0.0516684763782	0.129543021586	300.0	0.354709670856	0.35191254337	0.0595366281346	0.392615853729	0.371312938063	0.147902023137	0.0407269573132	175.108388586
RUNX1	1.318027337	6.3660673667	7.6840947037	0.0907725093894	0.0169349383927	0.183601174138	0.026278566467	0.0132474746644	0.0283916955039	-0.0601501130101	3.21348718278	0.734269427662	0.738952230573	0.0313407859735	0.773087229956	0.786181500268	0.0546305672456	0.178211762775	300.0	0.337290830866	0.333447622381	0.0337979788913	0.34913911243	0.344529305861	0.0531453693734	0.00626498721943	94.4622767578	0.312779613645	0.312353930157	0.0358001011408	0.33211854084	0.326347232275	0.0837876349784	0.0817097919838	151.237548505
MYB	1.3858840566	8.4442163667	9.8301004233	0.0247657614481	0.00824287334077	0.0258512577128	0.101655543424	0.0163649630775	0.214649937955	0.0254239704577	3.03623685158	0.762072769032	0.765989334348	0.0317390373916	0.777310128505	0.789612629423	0.0531338001569	0.00706046648421	300.0	0.270785822751	0.267632061676	0.0368544216428	0.285111784455	0.279224175228	0.0644505749809	0.0262137816221	68.7249104205	0.297475524209	0.297119916829	0.0322936062175	0.314392319165	0.308866543109	0.0876832731775	0.0856171266908	115.882600793
KLF5	1.4287571918	5.8322508611	7.2610080529	0.0249451173748	0.0041399428802	0.02750178733	0.0536166605667	0.0161521936655	0.135745769896	0.0646585510952	12.5037903606	0.79613692176	0.80526811842	0.0717351718005	0.769228489352	0.792884967016	0.0358594649066	-0.207406415084	300.0	0.374483917492	0.363225089153	0.0442371756047	0.38778705735	0.378610291311	0.0547609083317	0.06691880866	300.0	0.374008975478	0.33526572204	0.186316025513	0.326823883873	0.321950731429	0.0661143270212	-0.0373711807327	160.087222771
CEBPB	1.4420250175	5.8850346333	7.3270596508	0.0235351255733	0.0152186924391	0.0242668285363	0.139514258807	0.0504855628331	0.239273487214	0.0628582579598	2.99625353016	0.747625246429	0.750327671975	0.0341019322968	0.776728455769	0.789321815865	0.0543351777313	0.0788957618123	300.0	0.677220535725	0.674639616619	0.0317644903451	0.708530611822	0.704939820363	0.0527989953851	0.246840965111	198.008614118	0.296281982876	0.295821984142	0.0243970368502	0.312131333141	0.307991348217	0.0688086719359	0.135525314688	141.432769385
E2F6	1.6574235566	5.1997788667	6.8572024233	0.0262250272004	0.0071284071173	0.0273968984984	0.0779985968676	0.0169552533876	0.17335030165	0.0152862154527	5.83721482532	0.796491909414	0.803524273301	0.0612378962104	0.775376033085	0.79258778133	0.0321815396015	-0.193979731629	300.0	0.629237774574	0.624657109691	0.0324996404335	0.660430569208	0.655303678789	0.0459780679769	0.287478385668	300.0	0.312826322988	0.310523486445	0.0605473823094	0.346782013779	0.327173244809	0.14893898369	0.0200154027964	129.196608466
KLF1	1.6635713429	6.1962582444	7.8598295873	0.0757368377503	0.0163395982084	0.169514213565	0.0265400228035	0.00608469564538	0.0326625301988	-0.00757654894955	5.15166705863	0.739513874799	0.743729658035	0.0359219404039	0.780622191352	0.793466691809	0.0532034387991	0.178209314556	300.0	0.313222954486	0.306660118544	0.0511352257877	0.331990042142	0.321820615652	0.0809130316363	0.00744511898358	60.3659239085	0.305344776109	0.304308918056	0.0377980282958	0.323867282043	0.319017724976	0.0774993589546	0.099184198907	135.401170013
PAX6	1.6939205042	3.4967264111	5.1906469153	0.0247855266533	0.0156719018705	0.0282570469082	0.200157615545	0.0573734934684	0.289003117898	0.141175650192	2.49158408604	0.729088010615	0.732800234489	0.0317572431897	0.780331297076	0.793364086327	0.0545860790411	0.244983645681	300.0	0.279479719022	0.272715211076	0.0873652159191	0.269534290472	0.26403217012	0.053516654309	-0.0414999814097	9.08933214295	0.287448114677	0.287404403358	0.0233443753758	0.301431548591	0.300998122174	0.04952416479	0.177306560606	160.542503817
SOX5	2.1842229148	3.1839152333	5.3681381481	0.0306264914272	0.00889591633548	0.0301374523417	0.104140787617	0.0217923653623	0.212194118228	0.0781668627064	3.38397071436	0.73348333349	0.738506732478	0.0293439941005	0.792910687204	0.802186386348	0.0485675791338	0.370608362487	300.0	0.293617424442	0.29196253026	0.0347559884981	0.303410766603	0.301641971597	0.0581275605305	0.0268654574768	28.9346588398	0.313328244371	0.313891570656	0.0235182108376	0.337553743978	0.335033250141	0.0596139980652	0.348801295985	300.0
GATA2	2.8053180053	5.432595	8.2379130053	0.0255507987829	0.00444729340907	0.028155066359	0.0815985783681	0.0166276022838	0.208667753885	0.117053528542	3.66552656856	0.732719407122	0.735330282274	0.0304576654651	0.766046395665	0.779908665554	0.0600907385032	0.178694976028	300.0	0.571728975307	0.569810786532	0.0261891483282	0.623948001645	0.615382532116	0.0486096193596	0.469201291555	300.0	0.300435095334	0.299927090367	0.0254790622903	0.327909255481	0.323100635779	0.0842900790516	0.260888553234	300.0
NFIL3	2.9961961857	3.4692606556	6.4654568413	0.0277261118076	0.00891661719954	0.02875281479	0.130196865697	0.0186437813764	0.254174673054	0.0809121863029	1.65380032656	0.715681556936	0.721741534843	0.0340059867425	0.783281643917	0.799009859847	0.0618144830199	0.407255262706	300.0	0.385271633123	0.379947753541	0.0476486853316	0.411134396808	0.40492375701	0.0781242517491	0.118071785313	38.4977378206	0.272414066403	0.271896962622	0.0244337609493	0.298812052176	0.294427835776	0.0592786517883	0.404716955724	300.0
FOXP1	3.1047022392	4.1110663111	7.2157685503	0.0242759725813	0.00337663485758	0.0266215053737	0.0377684092434	0.0156757113688	0.118871739778	0.187520028746	20.6773293397	0.818458896897	0.826542922107	0.0401705713931	0.812605075853	0.816509946028	0.0214166227575	-0.0227265434706	300.0	0.519859292332	0.518228775018	0.0255591544002	0.55758851287	0.554892913945	0.0448796891187	0.398255895688	300.0	0.367139886376	0.366457478274	0.0471616330691	0.387974154518	0.386045127145	0.0938625472322	0.0677996805865	300.0
MEIS1	3.3781919153	2.5587908889	5.9369828042	0.0267087540375	0.00565914444549	0.0293292604051	0.0747130928519	0.0166609802768	0.162965025058	0.0835808449891	5.75081618842	0.766767722493	0.771808139581	0.0288094469722	0.796341617599	0.810788964829	0.0538637607605	0.244656001486	300.0	0.46159897068	0.457971062789	0.0330228960396	0.501327886145	0.496654495751	0.0533452285766	0.317337593224	300.0	0.293410805784	0.292286938004	0.0379848761376	0.326574409415	0.316909276771	0.116016313323	0.171573476077	300.0
BCL6	3.4875521122	3.0029773111	6.4905294233	0.0259030326892	0.00845373661558	0.0287519897805	0.0751586378712	0.0164744473261	0.190487986635	0.0101949689134	1.99181813537	0.74602581362	0.749301652655	0.0314543712134	0.795542597339	0.807749955233	0.0511264664704	0.307771651151	300.0	0.507811491872	0.503741550028	0.0400210147601	0.553767918545	0.546193819674	0.0647566923083	0.29140117522	300.0	0.316383847191	0.316023863733	0.0372372061069	0.34629653372	0.341875321227	0.087893048071	0.217195724582	265.807433342
GFI1B	3.7590489169	5.1557787444	8.9148276614	0.0279322893609	0.00243326679237	0.0308184587645	0.0632406264711	0.0186300809706	0.17151995602	0.289767115408	12.1441113904	0.740849754453	0.745107850927	0.0344964986318	0.793606919944	0.809503959237	0.0616977621021	0.339351051764	300.0	0.433550779485	0.429474606009	0.0393222313624	0.476171632902	0.467358700291	0.0717454814346	0.247589127021	300.0	0.329196029911	0.329865587685	0.0426312006264	0.36472526883	0.358832336693	0.0955311151834	0.28213787525	300.0
MECOM	3.8933306132	2.5627071222	6.4560377354	0.0242559247588	0.00486325156502	0.0291117889627	0.0744396322478	0.015002755327	0.216292074668	0.222317697842	3.87567991818	0.698252384255	0.702731593102	0.0303208314065	0.787353993875	0.800639281584	0.060037649074	0.525607218741	300.0	0.622180272252	0.619759417883	0.0293141349172	0.685383846564	0.679797344457	0.0515669977372	0.53365015223	300.0	0.28407130294	0.283261662953	0.0335646316961	0.313558437173	0.309201792765	0.0789372297212	0.259325041359	299.974141378
GATA1	4.1029498	5.2923967556	9.3953465556	0.0251526377971	0.00747887172343	0.027025160285	0.091891293514	0.0170618488464	0.219492016099	0.0889162561576	1.78266399533	0.723331379522	0.725541145493	0.0301383650288	0.775059186431	0.789087977357	0.0612250634268	0.348661531705	300.0	0.564713010141	0.56357694593	0.0259407644256	0.630616850208	0.622058823529	0.0485460986773	0.585125523885	300.0	0.288108873371	0.287953938677	0.0198810062363	0.321856969689	0.316929930174	0.0856354570569	0.33167815349	300.0
