FACTOR	EXPR_FOLDCHANGE	EXPR_GM12878	EXPR_K562	Wellington_GM12878_protection_mean	Wellington_GM12878_protection_median	Wellington_GM12878_protection_std	Wellington_K562_protection_mean	Wellington_K562_protection_median	Wellington_K562_protection_std	Wellington_protection_ks_stat	Wellington_protection_ks_pvalue	Wellington_GM12878_tc_mean	Wellington_GM12878_tc_median	Wellington_GM12878_tc_std	Wellington_K562_tc_mean	Wellington_K562_tc_median	Wellington_K562_tc_std	Wellington_tc_ks_stat	Wellington_tc_ks_pvalue	Wellington_GM12878_fos_mean	Wellington_GM12878_fos_median	Wellington_GM12878_fos_std	Wellington_K562_fos_mean	Wellington_K562_fos_median	Wellington_K562_fos_std	Wellington_fos_ks_stat	Wellington_fos_ks_pvalue	Wellington_GM12878_flr_mean	Wellington_GM12878_flr_median	Wellington_GM12878_flr_std	Wellington_K562_flr_mean	Wellington_K562_flr_median	Wellington_K562_flr_std	Wellington_flr_ks_stat	Wellington_flr_ks_pvalue
FOXA2	0.2824259243	5.7826448111	6.0650707354	0.400470539037	0.429481514457	0.135730357366	0.556194234545	0.596764610265	0.213064928118	0.0327606347283	14.8703994663	0.765243141657	0.770632700622	0.0266358668897	0.797836937033	0.807723839419	0.0487090812835	0.132521170076	300.0	0.457268891755	0.452706083131	0.0652504242675	0.455889435767	0.450073262411	0.0398980345528	-0.05625	0.40434416713	0.335075437887	0.33393825614	0.0353397938904	0.340896084732	0.340598706526	0.0598756082096	0.0375478088902	45.472173829
HNF4A	0.288795264	4.5631320111	4.8519272751	0.356420637211	0.398426097454	0.129503154543	0.517516455137	0.542657096212	0.203576540689	0.0688406748918	22.8358845456	0.797182783558	0.807091770741	0.0232622088675	0.854402791338	0.860002005171	0.0423049764937	0.328570542668	300.0	0.500130366199	0.495869678181	0.0577273150076	0.49928838882	0.495441391452	0.0282100299235	-0.0932432432432	0.121129674712	0.31788533218	0.317591124877	0.0368121164536	0.327863215158	0.32571153672	0.0631829197397	0.0465586234494	99.0602866364
KLF4	0.2972105934	3.8627360944	4.1599466878	0.494564688533	0.512009224434	0.174805804514	0.358400575782	0.374735514971	0.104912249307	-0.000380880017549	95.4701171409	0.775817681522	0.800408353035	0.0362745486061	0.832529996927	0.844469100515	0.0685664770231	0.0859436173375	300.0	0.566561247307	0.566961184657	0.0328038284999	0.581211123524	0.579145456437	0.0470230130401	0.0940350587409	5.42746858423	0.343358625739	0.330174016662	0.113923061687	0.327917613017	0.324761783504	0.0469537884083	-0.0370679051749	184.909223804
MAFF	0.3007221317	5.7360744556	6.0367965873	0.413396435229	0.429866366486	0.137488652993	0.574896083377	0.623936677206	0.220408003921	0.0284620226556	20.0764917016	0.794554241153	0.804189945942	0.0513259133074	0.777014140799	0.782590458164	0.0260261473568	-0.0176448333327	300.0	0.700655658125	0.698089767615	0.0235516906618	0.71327367956	0.710108923583	0.048685451056	0.187078330475	3.9204103999	0.272654776935	0.272771480643	0.0274631470837	0.280389541917	0.279218573008	0.0570439934641	0.0421949009828	81.0036914101
EGR1	0.3257248989	7.7385820111	8.0643069101	0.348622231621	0.371184159116	0.101297537775	0.471082905903	0.495376747811	0.171797067401	0.00684252855201	114.426764249	0.780816988297	0.801161643508	0.0327631459002	0.842039830208	0.852149092018	0.0616472106749	0.169069989338	300.0	0.466646935925	0.462790238743	0.0560784209382	0.44882886614	0.459808205415	0.0517873803165	-0.0431545052038	1.49418503032	0.335677680178	0.33472386929	0.0415140238454	0.351632887942	0.343036388305	0.0949397118553	0.0281540457546	300.0
FOXA1	0.3421642349	5.6048126222	5.9469768571	0.447339471265	0.478995516215	0.149536485908	0.608525932045	0.666274200382	0.239390238407	0.0302943941029	18.5418463203	0.775165188616	0.780485704842	0.0261449948177	0.800585921676	0.810023678633	0.0474357630078	0.0724474777213	300.0	0.504914489971	0.499884055832	0.0652025084849	0.500393140174	0.49873242621	0.0394645506852	-0.0683443248872	0.339314320204	0.322817796812	0.323029667804	0.0360489645608	0.332714529784	0.332970809294	0.0659328256455	0.0957553897941	92.4618277368
ZNF143	0.3452436317	6.0893881778	6.4346318095	0.604119488532	0.633175496973	0.24708783779	0.469579103931	0.524587433947	0.176378864232	-0.0616062618936	7.55931534037	0.798953043427	0.80933557108	0.0260439451306	0.836258386202	0.842695633058	0.0458035560588	0.0711512779819	300.0	0.777639609346	0.776259592293	0.0159598440174	0.785457837757	0.783909495365	0.0546991259	0.122061191626	2.11304446709	0.332878199627	0.332255473764	0.029879853751	0.344455141563	0.341746318993	0.0663118000613	0.101021144753	85.5398232383
RUNX2	0.3618333603	4.6660095444	5.0278429048	0.530992785617	0.540237721453	0.178059177839	0.405575184527	0.443771991272	0.117292163808	-0.0141095631839	26.4410894024	0.834239296131	0.840884890773	0.043826871644	0.805774129196	0.815514281717	0.026122723657	-0.0356285331722	300.0	0.48777740749	0.484945486081	0.0227860322722	0.493439656367	0.491198375628	0.039991751501	0.0885994647636	3.86434585921	0.296781429408	0.296565153793	0.0290827079558	0.308898383826	0.305643702101	0.0681331928466	0.0781839184996	200.327976708
HINFP	0.4358591397	7.2948900667	7.7307492063	0.353183446219	0.408557815892	0.174651915564	0.549780873176	0.591781216933	0.246508012761	0.000252763715761	3.98671143495	0.688435886259	0.70111443674	0.0495429672827	0.739542114955	0.76228094694	0.0885545958624	0.112181948796	231.782019149	0.801112168954	0.808015428784	0.0786611143946	0.83864449231	0.824436199344	0.117400375251	0.212429378531	0.23039762485	0.30446186617	0.303002281034	0.0488052768575	0.319009100402	0.312231331728	0.0954328433352	0.0195644159813	11.7928802221
NFE2L2	0.4420932307	8.0907506	8.5328438307	0.307124158913	0.342277259401	0.121779998459	0.449401974469	0.5009948665	0.205312439694	0.0448173158838	25.3205700625	0.720856089468	0.72893064672	0.0329560810385	0.773491878148	0.785131912423	0.0622301069676	0.211060238459	300.0	0.496331417865	0.504857585752	0.0427349767245	0.526679636942	0.520024221661	0.0705703953139	0.178999319265	2.94484519836	0.28065894539	0.280357749784	0.0264741660077	0.291044292302	0.288985246451	0.0561934294572	0.0804802097981	157.706454183
ELF5	0.4523526907	3.1523454944	3.6046981852	0.359865991267	0.392690243333	0.127861234996	0.536187477467	0.572720690937	0.204912872471	0.100751196535	25.6110758376	0.81267325014	0.819482385695	0.0457447505899	0.805765627871	0.815955476304	0.0283319827071	-0.256874090312	300.0	0.620457343798	0.616927307856	0.0417309024118	0.628775854891	0.626235193846	0.0674744184221	0.151512507272	3.4033017271	0.285018038533	0.284826207878	0.0345954062281	0.29701658261	0.293761584019	0.0706826369381	0.089643063835	141.041305741
FOSL1	0.4532559783	6.1548197889	6.6080757672	0.327140226495	0.353338137899	0.118201033098	0.455331688662	0.488041254402	0.180990354898	0.0246697334573	22.7673420516	0.751039199452	0.758451231347	0.030623829707	0.780920473138	0.789836974104	0.0572836209612	0.0282499932151	300.0	0.24427094879	0.235397144749	0.0682906428914	0.240906472786	0.234102427857	0.0499564326723	-0.034375	0.188222718624	0.292193718029	0.292387460866	0.0187152874605	0.301947608021	0.301072387541	0.0463551625008	0.120478816035	300.0
MYCN	0.4801307574	3.2576197611	3.7377505185	0.397488558684	0.423374711053	0.157134101964	0.571128697837	0.61991399852	0.239199498636	0.00467157006917	9.25178925277	0.69388023488	0.707496962304	0.0442289980639	0.761481854449	0.786950288899	0.0816545530649	0.266456067663	300.0	0.537734843409	0.528143833098	0.0302987148568	0.544182555424	0.539587064622	0.0428965364576	0.155289672544	1.92790737957	0.317820449487	0.316937174717	0.0405976998295	0.330768824162	0.323635231731	0.087028093487	0.0245515997044	49.9275167992
GABPA	0.5028823016	7.8969734444	8.399855746	0.391652781828	0.417193612914	0.144410660351	0.561097052123	0.597067821655	0.215310082966	0.00538612172963	32.00224748	0.740444028662	0.754016723177	0.0438317789267	0.770460538784	0.798789869402	0.0797198224337	0.0937410058206	300.0	0.567218850974	0.564146430793	0.0351591965254	0.567547663785	0.567378406206	0.0634222238185	8.35421888054e-05	0.0380127175949	0.30006686434	0.298986865843	0.0409400760472	0.316661409794	0.307916944388	0.102404138571	0.0414274699409	151.972359233
FOXD1	0.5050155706	4.7789315722	5.2839471429	0.521072874057	0.567044947929	0.170179901686	0.702183274783	0.769087432918	0.258884920643	0.044486810851	9.09731533756	0.745895734509	0.751631750477	0.0274260913334	0.796652360248	0.80652672511	0.0506041241641	0.273279558105	300.0	0.267102876499	0.261585256833	0.0665532734641	0.265137487979	0.255810133164	0.0383406653909	-0.0267100977199	0.233976848638	0.280848721547	0.280092474171	0.0424526362701	0.290245523551	0.289330666433	0.0563539380038	0.0831898778929	40.5139678574
RFX2	0.5546670519	5.6586416889	6.2133087407	0.362099863922	0.396174939213	0.134724984086	0.521411711341	0.563661788627	0.206186891804	0.0298993880708	24.3248205011	0.828229374621	0.838334729864	0.0617926542116	0.790002093635	0.808252131491	0.0340701051893	-0.0314270231599	300.0	0.633450333371	0.626183061261	0.0482563131003	0.636230943847	0.632703675815	0.07775962893	0.0720202398801	1.52208291269	0.304334016304	0.303595583426	0.0494188045967	0.325298964547	0.31371331516	0.110660661855	0.0604243220178	121.236242952
JUN	0.5849624926	6.7732512111	7.3582137037	0.383583126807	0.412301876302	0.134202828927	0.56765747204	0.597258783269	0.216174459202	0.104051494334	22.7901458839	0.743202800565	0.753577659101	0.0363557271532	0.785278557468	0.801804239312	0.067036117734	0.194844260503	300.0	0.835562841834	0.835441845504	0.0369252161228	0.851610631512	0.854328374852	0.0612792804264	0.232823218997	3.7434243635	0.317424514918	0.31544828691	0.0479150418189	0.334253887429	0.325294549214	0.100176889497	0.0732432955431	105.046102217
RREB1	0.6168598915	7.6570760556	8.2739359471	0.314793599214	0.344632230651	0.120759449213	0.467565632322	0.510237037063	0.215950796311	0.123349716029	14.5110098675	0.812637379348	0.820035320265	0.0502163612155	0.79900365574	0.810673897775	0.0313750815575	-0.258825363878	90.4380311	0.736993662619	0.728913558277	0.0353314176217	0.752558872323	0.747083788704	0.0496610916033	0.195756457565	1.91410975278	0.305733315296	0.305381693016	0.0329263064657	0.318514595071	0.314600206731	0.0687458791338	0.0880946799789	56.8598752563
TBP	0.6500373048	7.5551221556	8.2051594603	0.540762608356	0.589954785283	0.239788822107	0.378751262888	0.415736137043	0.15373429277	-0.0011612354786	6.53046649787	0.773616099571	0.779292005554	0.028103169528	0.811520506971	0.823167201914	0.0497722323856	0.240747052939	300.0	0.56996359444	0.567033629102	0.0601041684718	0.575217495553	0.567976186376	0.0829966452289	0.0156862745098	0.216696844545	0.288815283549	0.287621848389	0.041930037527	0.306505033116	0.301928154632	0.0875755119347	0.139135982544	58.2109435537
SREBF1	0.8101193132	6.9467773111	7.7568966243	0.32919527637	0.367991950496	0.128201918255	0.482161656696	0.486775629919	0.207467226194	0.0326871665527	12.5336851486	0.743883587564	0.752698595009	0.0338080531599	0.784838462129	0.800649925969	0.0621353139563	0.221251222448	300.0	0.562535748772	0.558569509458	0.021722943997	0.578811436629	0.576924159026	0.0469957065146	0.280220707954	8.72441915144	0.303351085427	0.301607739237	0.0398319309767	0.314835394253	0.310608840734	0.0730873772392	0.0870657570075	94.8417857747
NR4A2	0.8436708815	5.0949779333	5.9386488148	0.312093442653	0.338726187941	0.103839042992	0.447970474305	0.468292877393	0.171291973631	0.0539635965538	53.5965577217	0.791829120899	0.809643010643	0.0298016441521	0.840377974554	0.848776932815	0.0564183126884	0.158198123336	300.0	0.596740318738	0.590505818448	0.0406017910661	0.615511759635	0.611331939115	0.0516265509711	0.171066525871	9.15881275207	0.326325689648	0.3253323608	0.0382575624908	0.34343892512	0.337430874531	0.0810374664412	0.143000237716	300.0
BRCA1	0.8474343958	6.8606145778	7.7080489735	0.469084752888	0.502554786451	0.161081656446	0.644062995133	0.716123742344	0.23204709635	0.0445045698097	9.8703283383	0.827707761291	0.835035393065	0.049492476509	0.799416265395	0.811077936785	0.0293361557811	-0.062534124539	300.0	0.492829510232	0.484445850241	0.0412463394177	0.501177501468	0.491070530557	0.0639110808362	0.0565656565657	0.745715427818	0.312828833573	0.312693710014	0.0306104832652	0.324163649274	0.323644714774	0.0597114297077	0.141618069134	81.982926718
FOXH1	0.8556538937	5.0779664556	5.9336203492	0.436990575402	0.480632840689	0.156250301139	0.59266402651	0.660029822968	0.263403763443	0.0403694970382	9.34575333761	0.816477258478	0.820730682908	0.0483300754948	0.805526620663	0.815569426325	0.0235413294773	-0.225006218707	223.885471878	0.554464307698	0.543870806383	0.0740528800829	0.55565305655	0.551255227941	0.0819838564513	0.0223125564589	0.848735042747	0.310547412014	0.308611151057	0.0434382365451	0.323564142304	0.318973447726	0.0685470917221	0.0932909470488	57.5026173278
HLTF	0.9586222063	7.8587556667	8.817377873	0.38489681454	0.420535531255	0.130941205731	0.54636315216	0.577320423281	0.238369344245	0.0372143242075	18.529122129	0.798667350985	0.812889733927	0.0287038631148	0.830769336029	0.838491377536	0.0506951435607	0.0108615589003	300.0	0.459638725041	0.455455344353	0.0642410797302	0.456640329205	0.455118320821	0.0301658201005	-0.0528282920589	0.294307315738	0.30324654815	0.302542302773	0.0328457739054	0.316455337361	0.313677843016	0.0662371281517	0.137570973333	277.633086666
PBX1	1.1386414958	3.4336882556	4.5723297513	0.508924708489	0.528308091092	0.19389293942	0.378002223356	0.401372639658	0.141011056777	-0.0198009439075	6.28445723342	0.774088921139	0.781071629107	0.0296788807717	0.807419372877	0.817125630964	0.0487644372676	0.163838151776	300.0	0.393000489547	0.370480029366	0.0621044344036	0.403077094669	0.403526039223	0.0818006562397	0.236363636364	1.44412405909	0.295615105529	0.295028836457	0.033044535984	0.311434240825	0.308934421447	0.0606550684329	0.175735336552	105.528207638
E2F3	1.3172578153	6.6528475444	7.9701053598	0.296901975325	0.322968886745	0.0995756623345	0.430731066057	0.45359942062	0.167173872204	0.08992158189	57.8634082029	0.822654145875	0.830814493674	0.0634232052651	0.784714534727	0.803620229394	0.0294687465616	-0.0574196136058	300.0	0.577793018224	0.575160132603	0.036243948067	0.60048352311	0.600711706978	0.0562312914785	0.186511627907	6.15559822971	0.353065055479	0.351788534303	0.0399233612632	0.375446887109	0.368299046568	0.0849631856099	0.189801998899	300.0
RUNX1	1.318027337	6.3660673667	7.6840947037	0.336454298498	0.384388862586	0.141276510148	0.509649010682	0.54974872624	0.20633080047	0.081385597309	28.09249854	0.78601105359	0.793118295878	0.0284219953988	0.807191434716	0.818136357969	0.0482637390493	0.0624689001199	300.0	0.585168134909	0.573009296571	0.0531152022084	0.589396633872	0.585897456878	0.0633557962577	0.0370225013082	2.03985587244	0.312449689901	0.312302555998	0.0253817675884	0.328308942274	0.326331206611	0.0578893166917	0.20764923933	300.0
MYB	1.3858840566	8.4442163667	9.8301004233	0.405495767869	0.440377578328	0.12505242673	0.584835728435	0.620740886114	0.200293220545	0.173417460633	22.6605037986	0.805535517937	0.816695573902	0.0495480812545	0.799850160657	0.806154095661	0.0263239833487	-0.0802638800901	300.0	0.672577985171	0.670449573826	0.042784016724	0.697357546784	0.697973028218	0.0642119410311	0.254911886014	4.65088130881	0.297222876449	0.296930640774	0.0287269299963	0.313876951055	0.309959542653	0.0674903548617	0.173254989548	193.086606362
KLF5	1.4287571918	5.8322508611	7.2610080529	0.347690826973	0.363499425992	0.102426507237	0.490733157015	0.510881974447	0.174666514336	0.0601781749084	124.350342541	0.812591566064	0.823939992544	0.0683206587325	0.785403686909	0.809113980083	0.0353749342592	-0.212362175029	300.0	0.56212026891	0.563735959731	0.0323250932714	0.587083350847	0.585162137986	0.0487167789626	0.270791788856	16.4939009713	0.324495004198	0.32180566307	0.0455213210075	0.345557086577	0.334208708203	0.1084915313	0.106692848694	300.0
CEBPB	1.4420250175	5.8850346333	7.3270596508	0.406618861143	0.443976348851	0.152653860038	0.573640232839	0.633845538137	0.242725687439	0.125453269577	10.7229439214	0.779689850654	0.783870897308	0.0236658571952	0.800700503584	0.811874183183	0.0539112551431	0.130095229318	300.0	0.312389823092	0.299888393958	0.0310788550329	0.322362535108	0.315535385268	0.0568167899632	0.20242669363	2.89452021498	0.296475377441	0.295400222489	0.0282403052978	0.311649080536	0.308188973536	0.0657003694982	0.158368390412	94.0819040412
E2F6	1.6574235566	5.1997788667	6.8572024233	0.299186892814	0.320153527749	0.0968198322813	0.440929982591	0.464496748232	0.161893637123	0.131203460812	55.0613117578	0.821898169464	0.828618161378	0.0597413837696	0.791896030317	0.809704623186	0.026789070377	-0.0891483042692	300.0	0.415569620874	0.416913465196	0.0355817447782	0.439754584899	0.438198279931	0.0466870625086	0.240350877193	9.24374605184	0.32614387551	0.325105756198	0.0382614057588	0.346839677813	0.341625964693	0.0773449868427	0.209127748738	300.0
KLF1	1.6635713429	6.1962582444	7.8598295873	0.372594163846	0.408965615559	0.138766339974	0.539964935232	0.582214563859	0.221510031814	0.101798708632	17.3409330403	0.835565844099	0.841572208103	0.0434842533454	0.810412622197	0.819661224489	0.0250403902971	-0.0221226493345	300.0	0.461692145123	0.448375816226	0.0482430936356	0.47406527191	0.470250201359	0.0631902199476	0.137351778656	5.39596016496	0.304443941041	0.303974885007	0.0334356924078	0.323405639564	0.319970658317	0.0644504936966	0.217381795973	271.367785268
PAX6	1.6939205042	3.4967264111	5.1906469153	0.42967892158	0.47854124488	0.166697339366	0.580221619479	0.675461839144	0.264954348394	0.143879161765	6.65483547698	0.748606822188	0.755316875115	0.0282347529197	0.809888729821	0.821376610325	0.0516285285051	0.383792957853	300.0	0.578811497393	0.577419971555	0.0703174342147	0.590182565886	0.579141055586	0.0922773612744	0.0274541101357	0.337717548004	0.287019114262	0.28732379896	0.0286874274763	0.30028143512	0.300073902	0.0587696911906	0.138853655404	54.7764649947
SOX5	2.1842229148	3.1839152333	5.3681381481	0.326420971279	0.320199458827	0.155187914107	0.505992652364	0.542892298024	0.231377847605	0.0890512164479	5.53831270515	0.707671817364	0.712627135542	0.026061094845	0.812995353828	0.821959474979	0.0498218909009	0.55252578403	300.0	0.49933219316	0.489334423002	0.0698276040666	0.503244756578	0.495998391991	0.0850984006923	0.034693877551	0.991686325354	0.313298975657	0.31314139542	0.0336807569677	0.338632499897	0.334518171065	0.0685106359178	0.311671115683	130.50890636
GATA2	2.8053180053	5.432595	8.2379130053	0.347992262243	0.38976249352	0.137793913396	0.498080624231	0.557695127652	0.216189045653	0.143264365962	15.6160304428	0.694695479021	0.700478039953	0.0295784527695	0.779089737892	0.791653393476	0.0687114290028	0.45256650381	300.0	0.376603275735	0.380100634672	0.0350890446219	0.406176408303	0.403160308805	0.0579919202615	0.430192502533	8.98592458037	0.300728976908	0.299703329693	0.0291095711614	0.325776510522	0.32269943041	0.0648775037918	0.301882534467	299.999999995
NFIL3	2.9961961857	3.4692606556	6.4654568413	0.413913642221	0.43784515984	0.106980805621	0.603532185767	0.653036698779	0.191763341009	0.349099781206	9.53263704414	0.733571149578	0.740440215785	0.0291892843056	0.820607108222	0.834415931783	0.0573826847732	0.528342815797	300.0	0.855526839526	0.850680950953	0.0367492731257	0.905379611913	0.913952758705	0.0779703314476	0.537109658678	7.51828891992	0.272683764133	0.271447666564	0.0358015856307	0.302525522496	0.295541557911	0.0787481763781	0.306260281936	109.853714726
FOXP1	3.1047022392	4.1110663111	7.2157685503	0.386227330904	0.412407902519	0.128055399417	0.578214474761	0.614331375489	0.205484658702	0.201405512632	40.5208448369	0.813982357141	0.818384467568	0.0216077121365	0.827805199152	0.836275961613	0.0403640234163	0.0921526475966	300.0	0.484689233992	0.485473752313	0.0221416145186	0.524251350187	0.523410148494	0.0371161837477	0.613754682972	62.2945890289	0.362322139649	0.363582736504	0.0454327067269	0.377934024949	0.380973133728	0.0846467457142	0.141960145871	299.999998392
MEIS1	3.3781919153	2.5587908889	5.9369828042	0.364342539602	0.394974777909	0.123402103595	0.541518255616	0.583755291748	0.216513755238	0.213728682085	40.2233818099	0.8049965515	0.811173672484	0.0248238280453	0.825754924378	0.836654521784	0.0453115119979	0.195711484587	300.0	0.476982366479	0.474828460014	0.0366873198156	0.508702953654	0.505055067454	0.060688097426	0.323839496459	12.736477043	0.293151153051	0.29259082471	0.0288084361856	0.321079792319	0.317624081018	0.0718704480702	0.35974773013	300.0
BCL6	3.4875521122	3.0029773111	6.4905294233	0.37437747242	0.398968230955	0.149960881319	0.559978163812	0.609339578797	0.236714888097	0.187356289562	22.9352078787	0.782257230613	0.7882010783	0.0261418167311	0.822135029804	0.832745059189	0.0489064664329	0.346857311002	300.0	0.455026744869	0.447799795225	0.0300070529918	0.480093712531	0.479609011897	0.0544571857657	0.357189542484	8.81680683774	0.316488758135	0.315766881181	0.0340482889128	0.344667624136	0.342353951328	0.0662235133604	0.349023433644	300.0
GFI1B	3.7590489169	5.1557787444	8.9148276614	0.334048688252	0.360781159266	0.139807092109	0.565849314545	0.604664035179	0.209012479136	0.250720431945	26.9588787474	0.775680247202	0.781023025412	0.0250863964277	0.825707680088	0.837766633386	0.0536000005467	0.460129198667	300.0	0.396915990995	0.392710316331	0.0352151097811	0.434379101577	0.429223032759	0.0626723054708	0.35788306512	12.5593435864	0.328926024978	0.329546155279	0.0361402668339	0.364184383298	0.360081392999	0.0797246079369	0.411752636203	300.0
MECOM	3.8933306132	2.5627071222	6.4560377354	0.327702643241	0.369400410651	0.125291427943	0.524581046032	0.578643743584	0.221666696233	0.226769128764	15.5842962642	0.678072111431	0.683813413256	0.0290196780937	0.807674061623	0.820161277204	0.0639812489176	0.607599228086	300.0	0.380616670285	0.379388325934	0.0331134689201	0.406537888702	0.398307444777	0.0924518562561	0.237866055513	3.22855178018	0.283936214231	0.282897189086	0.0367382408568	0.313916490111	0.310551483136	0.0708738065388	0.346001904161	287.738225437
GATA1	4.1029498	5.2923967556	9.3953465556	0.352344625072	0.396529396529	0.119533695016	0.518260153064	0.579273504274	0.212999306863	0.252941176471	17.9921608872	0.667824390896	0.674046598608	0.0301581737164	0.784161800362	0.797749261619	0.0723494917744	0.563884827903	300.0	0.289622360987	0.298394290812	0.0405527094224	0.32911009259	0.323163841807	0.0589544844807	0.548932676519	9.87397537419	0.288589709214	0.288445698736	0.0249497577342	0.319900701741	0.316759172994	0.0668860795847	0.387848794	300.0
