FACTOR	EXPR_FOLDCHANGE	EXPR_GM12878	EXPR_K562	FS_GM12878_protection_mean	FS_GM12878_protection_median	FS_GM12878_protection_std	FS_K562_protection_mean	FS_K562_protection_median	FS_K562_protection_std	FS_protection_ks_stat	FS_protection_ks_pvalue	FS_GM12878_tc_mean	FS_GM12878_tc_median	FS_GM12878_tc_std	FS_K562_tc_mean	FS_K562_tc_median	FS_K562_tc_std	FS_tc_ks_stat	FS_tc_ks_pvalue	FS_GM12878_fos_mean	FS_GM12878_fos_median	FS_GM12878_fos_std	FS_K562_fos_mean	FS_K562_fos_median	FS_K562_fos_std	FS_fos_ks_stat	FS_fos_ks_pvalue	FS_GM12878_flr_mean	FS_GM12878_flr_median	FS_GM12878_flr_std	FS_K562_flr_mean	FS_K562_flr_median	FS_K562_flr_std	FS_flr_ks_stat	FS_flr_ks_pvalue
TFAP2C	0.2455344095	3.2887911778	3.5343255873	0.22025726063	0.193731119041	0.0941855867591	0.174165340351	0.155337333451	0.0587500578012	-0.0802686683079	149.982868449	0.812758573676	0.819187967861	0.0525317113544	0.780130121315	0.795321020175	0.0301714237343	-0.0881382638758	300.0	0.475930048188	0.467344260161	0.0815502869816	0.461332454073	0.44747464692	0.0390390575859	-0.0717774356927	300.0	0.298422229664	0.298116149235	0.0323178190971	0.315233170184	0.308031878915	0.079076374622	0.0403542016095	300.0
HSF1	0.2577764505	7.0100452056	7.2678216561	0.174867600053	0.155410702605	0.0841218365261	0.131633770688	0.116287876817	0.0564111368457	-0.0296503356523	57.6626569198	0.784084402489	0.790698504587	0.0515162908679	0.777714429703	0.788547673663	0.0308314928737	-0.288817761686	112.646362113	0.410921879153	0.407037840054	0.0399746257665	0.449449913848	0.442168454685	0.0676820693092	0.0501711587071	300.0	0.318426742057	0.31833383903	0.0272855333612	0.330495419998	0.327866818555	0.0573016841394	0.0603381585539	294.129549261
ESR2	0.2614649397	3.6853600444	3.9468249841	0.219542593116	0.195885300268	0.0834611115958	0.174122003938	0.157748188341	0.0521285448723	-0.0678804471654	52.1131854633	0.788536319988	0.800611509045	0.0282327175173	0.831190120521	0.835724794731	0.045615074314	0.119680569493	300.0	0.417746855705	0.408291677761	0.0881544497642	0.386583689013	0.374267449509	0.0466855088868	-0.00867147859295	297.563199155	0.308620242253	0.307391535801	0.0538968701664	0.302254389127	0.302079853916	0.0289538905299	-0.0583216559434	146.233885962
MYC	0.2679101471	9.9725863556	10.2404965026	0.18765182169	0.153703792365	0.0997954262794	0.13724851344	0.115967521583	0.0647121634273	-0.00882096823722	55.4267377213	0.677238246471	0.683369684309	0.0381408069931	0.754032028798	0.771393029749	0.0654477499124	0.255398855342	300.0	0.486096738371	0.474401498439	0.108913409193	0.453382781429	0.434834429676	0.058293549025	-0.0296433129103	168.086890883	0.300282789045	0.300397271548	0.0606796059334	0.297179860867	0.297668332327	0.0246670177702	-0.143315565559	24.9789628145
NRF1	0.2705882836	6.4108549333	6.6814432169	0.210054924914	0.168369118281	0.11626529819	0.157127538355	0.128928795832	0.0805546718523	-0.0614054507805	38.9036254742	0.779951844698	0.791178824891	0.0525849729191	0.757376241541	0.759202646117	0.0327379390879	-0.0462255417091	300.0	0.34826816489	0.345198378601	0.0314726263268	0.377458855606	0.372336681251	0.0527045345723	0.0586460215426	300.0	0.337419256	0.337362218701	0.0200913113299	0.343844993744	0.344162015745	0.0431035726633	0.0498256774612	277.380394022
TFAP2A	0.2800466492	3.4869517	3.7669983492	0.227795378564	0.201108741609	0.0942016713839	0.179870188918	0.161136708883	0.0599843583329	-0.0665116417626	128.091234326	0.784715055692	0.79880402038	0.0287420121727	0.835950254433	0.841786797551	0.0494299796667	0.199135663852	300.0	0.474532765539	0.466474293053	0.0777680458829	0.459024051269	0.446355018106	0.0373819244384	-0.06901278259	300.0	0.310859322034	0.305310090126	0.0754940261914	0.298236040372	0.297870258918	0.0314529517733	-0.0160761365929	300.0
FOXA2	0.2824259243	5.7826448111	6.0650707354	0.114870994195	0.100024176851	0.0648630333732	0.164296761467	0.144626550008	0.0764934696471	0.0842876565167	105.012322107	0.780553293917	0.789337761975	0.0479001512821	0.761913200525	0.766903798154	0.029806695536	-0.0547197600901	300.0	0.523126406771	0.519854129564	0.0338279316369	0.551486100044	0.546784206754	0.0527159213684	0.0248292610293	300.0	0.333582340554	0.333095286136	0.0195197240201	0.339487222508	0.340561621142	0.0371539817019	0.155263190764	300.0
HNF4A	0.288795264	4.5631320111	4.8519272751	0.160118572698	0.148072607307	0.0354267266036	0.196516797597	0.177286257665	0.0618006485277	0.010917029648	83.8614782467	0.788130164449	0.798957666224	0.0271317817539	0.835629902033	0.839581733678	0.0430091204836	0.196672758473	300.0	0.368782184889	0.359775602058	0.0412832150236	0.40102941893	0.393137401128	0.0785138200938	0.027390200743	300.0	0.323340146041	0.322827288321	0.0546553151952	0.31789110403	0.317858046505	0.0303651954646	-0.0783194136604	116.360991917
KLF4	0.2972105934	3.8627360944	4.1599466878	0.13077659481	0.112824997026	0.0569646368377	0.105088433208	0.098207809182	0.0321820073007	-0.2248585222	139.755901317	0.81319192811	0.822327962704	0.0717469386828	0.765457215598	0.790424442597	0.0367102972732	-0.103987284961	300.0	0.566323768052	0.544042435202	0.0981120100189	0.550229652806	0.534775490498	0.0500538811972	-0.271783605358	237.458935412	0.340680773952	0.32892561945	0.113394584648	0.326595664559	0.324768600807	0.0414428876532	-0.120000094893	298.734224183
MAFF	0.3007221317	5.7360744556	6.0367965873	0.109951565346	0.0970036293939	0.069796141979	0.179537138828	0.156695319661	0.0910707477057	0.0794360997191	74.064236314	0.778048036582	0.783999240112	0.0496255161861	0.773618191431	0.781807774611	0.0290577513703	-0.305756922304	94.1666910373	0.362453755282	0.354715061008	0.0326965119959	0.391877120653	0.386839060731	0.0632634375458	0.0169458336721	300.0	0.276047084853	0.276076751005	0.0505404508509	0.270848560156	0.271663980488	0.0221545609524	-0.0843202007328	76.488641867
EGR1	0.3257248989	7.7385820111	8.0643069101	0.143375016192	0.128850253854	0.0584165524983	0.112740500835	0.105786905115	0.0327461606871	-0.173530828393	237.707792756	0.767706443118	0.787328181702	0.032355492022	0.828513527575	0.836509815082	0.0627488694077	0.127693160054	300.0	0.553566099049	0.535493214202	0.0878167755684	0.54422096764	0.532212022947	0.0429198171266	-0.251821298599	300.0	0.335466594759	0.334937536951	0.0351223977501	0.354843307967	0.344892157037	0.0975194381588	0.0119211349319	300.0
FOXA1	0.3421642349	5.6048126222	5.9469768571	0.112972728198	0.0976079705514	0.0611094412665	0.160877648026	0.139815173348	0.0789431419535	0.097360396305	123.048049852	0.781355969568	0.790264912617	0.0486054900411	0.7616414561	0.766838227802	0.029662263981	-0.0317076219251	300.0	0.522387816014	0.519997176129	0.0342308759383	0.550723389209	0.546061241203	0.0540195979546	0.0154364588073	300.0	0.324915564151	0.325051500412	0.0240085898386	0.331494144919	0.332707849751	0.0405906870147	0.14789529616	300.0
ZNF143	0.3452436317	6.0893881778	6.4346318095	0.173744766089	0.154853607511	0.0561397381472	0.229872673459	0.201064721663	0.090879954187	0.0517034847533	58.3592466674	0.785395040349	0.796105619609	0.0284903530553	0.826963209374	0.830715266304	0.0461994039829	0.107451853366	300.0	0.426816255944	0.416999666061	0.0472525910753	0.464884968587	0.456442423266	0.086988947321	0.0329242883224	267.631864884	0.311241237364	0.311111702739	0.0258613394896	0.327979882061	0.32268261882	0.057533862253	0.149648560301	300.0
RUNX2	0.3618333603	4.6660095444	5.0278429048	0.205556468504	0.184145786784	0.0848558917999	0.169430259593	0.150984902366	0.0565487675311	-0.0850744063295	67.6863003558	0.793746627821	0.797939529813	0.0500177357754	0.780330285175	0.792712973147	0.0302459183673	-0.300220710855	156.547347169	0.565399393799	0.560304359687	0.0582884473024	0.545203121944	0.539407928493	0.0303282558432	-0.0336015539951	300.0	0.27671770105	0.276594044765	0.0290340640054	0.29339383427	0.288095652081	0.0652369883109	0.0969513002789	300.0
HINFP	0.4358591397	7.2948900667	7.7307492063	0.214092578427	0.166596965487	0.12935085896	0.153156632863	0.120208310007	0.0850557970991	-0.0459973203204	15.1818990688	0.674815658259	0.684790890296	0.0456748576871	0.727938500879	0.753216549893	0.0865418718015	0.120711447417	214.248563641	0.331437828664	0.314531436222	0.125129584951	0.298358346075	0.27878256138	0.0762798968518	-0.119661510454	28.6637172259	0.3089935313	0.306847128511	0.086458563608	0.301911155147	0.302175611987	0.044189203231	-0.111855057851	8.27401667101
NFE2L2	0.4420932307	8.0907506	8.5328438307	0.229404846267	0.209589013275	0.0779239425483	0.30666254193	0.279601674806	0.105904859125	0.0550674089293	86.9397395626	0.708412130936	0.712041011309	0.0349489885742	0.754255102479	0.767049992074	0.0610837691335	0.0961789942613	300.0	0.384177422845	0.377938183083	0.0706447709585	0.355371957471	0.346541212577	0.0374501398227	-0.0135938039264	300.0	0.281439371913	0.281554503759	0.0239971139217	0.292453068351	0.29027208663	0.056714031245	0.00587503212029	238.106509093
ELF5	0.4523526907	3.1523454944	3.6046981852	0.180075248423	0.159711046473	0.0743353891848	0.140957820988	0.127839130118	0.0544395966577	-0.0945071485081	51.0002068023	0.780516567534	0.787215564302	0.0519683850496	0.774824473375	0.785250953887	0.0328714163052	-0.285630022804	138.226167493	0.375101696173	0.370871379849	0.0448276606868	0.421006045305	0.414079390164	0.0736374865545	0.0799225020469	300.0	0.285189903023	0.285168297092	0.0309543343425	0.297616213955	0.294694093818	0.0587172973301	0.055633372056	300.0
FOSL1	0.4532559783	6.1548197889	6.6080757672	0.123885664847	0.108357067824	0.0517261081621	0.196082520914	0.176175279299	0.0856289568369	0.124686226074	128.118956749	0.713978567084	0.718236950907	0.0335041466149	0.757235778166	0.768330923635	0.0587359660572	0.0820678305526	300.0	0.355812154703	0.346658435188	0.0407187947961	0.395589751322	0.38957527173	0.0808919892934	0.0164134874711	300.0	0.292229928465	0.292480366019	0.0172611379723	0.301813333274	0.300932437447	0.0435687125537	0.0374819765227	300.0
MYCN	0.4801307574	3.2576197611	3.7377505185	0.177172946715	0.159483797749	0.0575349214882	0.231397441432	0.204752039366	0.0895457114557	0.054404129532	92.659994572	0.727848680289	0.737197082731	0.0407067542156	0.747905457934	0.768820834539	0.0748209420631	0.0163276539478	300.0	0.411675107947	0.397003738049	0.110042432378	0.393829843501	0.373785161495	0.0584144021558	-0.127747733166	71.873816334	0.32463650311	0.319957626882	0.084792809932	0.317718427527	0.316386515478	0.0358579008482	-0.140365712458	23.2194126229
GABPA	0.5028823016	7.8969734444	8.399855746	0.160406100334	0.140700582332	0.0598733417575	0.225990660094	0.197438845398	0.100022909493	0.0233241741573	262.213987223	0.730873016109	0.752114463667	0.0819877728151	0.717588389126	0.725912466426	0.0419366707819	-0.0534856503103	300.0	0.492488777713	0.478332081538	0.105158294775	0.461915344876	0.445133573314	0.0595779860724	-0.0817381216096	300.0	0.317870331551	0.308673002558	0.102825186612	0.300193782264	0.299533792514	0.0390406400222	-0.0376022755405	206.1964857
FOXD1	0.5050155706	4.7789315722	5.2839471429	0.195540919763	0.184751939325	0.0857276439371	0.286908458374	0.259624285411	0.130959881355	0.060637586505	62.3481317234	0.676963218492	0.682355757382	0.0329651753573	0.766293652047	0.776770594594	0.0585239130938	0.40985430605	300.0	0.433669330597	0.431246780424	0.035102028456	0.469884754737	0.465246648013	0.0645201767678	0.0741700022115	243.625887694	0.280434561622	0.28075798442	0.0207878089816	0.288967012931	0.288871893657	0.0413720626949	0.183117320413	300.0
RFX2	0.5546670519	5.6586416889	6.2133087407	0.163177714155	0.150667385835	0.0586061669665	0.236075359063	0.213892577864	0.102223093931	0.0166620566199	117.675312633	0.816570600472	0.824122995828	0.0632380625226	0.774493607663	0.792871137936	0.0353806088407	-0.038007098521	300.0	0.435337446477	0.42059603934	0.106025774802	0.408871607573	0.388548458513	0.0584417589763	-0.0609020328533	280.063373298	0.315046144944	0.309001292778	0.0960230254695	0.304078259028	0.303420556106	0.0451622612953	-0.100226453045	70.5270007352
JUN	0.5849624926	6.7732512111	7.3582137037	0.220095973101	0.188978735997	0.116019804042	0.153648358627	0.14096292555	0.0676454302338	-0.116863682579	28.5236656184	0.751754357928	0.773302308655	0.073340719597	0.732134961731	0.739113047204	0.040109082193	-0.0138321849957	300.0	0.435743774754	0.415229767891	0.118418224072	0.41500519064	0.384521056479	0.0673395408392	-0.0430057141922	247.490409912	0.332756490976	0.324130581381	0.102835294125	0.317371800877	0.315588315115	0.0458660118597	-0.0445749464769	94.8242581913
RREB1	0.6168598915	7.6570760556	8.2739359471	0.171284454915	0.161476830137	0.0496573615615	0.252595437071	0.220229375901	0.109412879932	0.14037601553	58.0573209518	0.799838948816	0.804783425114	0.0487970183468	0.784207976611	0.796057303188	0.0336559640259	-0.255064264991	73.0912462487	0.548968083097	0.542046297924	0.084147464231	0.519046153392	0.509974589581	0.0453829344144	-0.0106797345712	139.772204572	0.311414150431	0.311121837475	0.0528401660677	0.305367270013	0.305278335705	0.0280521003704	-0.0546009899795	52.2455036579
TBP	0.6500373048	7.5551221556	8.2051594603	0.173720749641	0.159135894393	0.0655138797425	0.233589227683	0.204376757114	0.101944089916	0.0197400639726	26.8514492745	0.775581766279	0.790344796402	0.0595874534525	0.758865284653	0.762254138125	0.0366537812607	-0.0672124702089	266.926962078	0.503885540307	0.498154537655	0.0790091338204	0.489067750341	0.474883132417	0.0364036153376	-0.0550419629146	120.330775847	0.334560401821	0.33485218531	0.0299001628547	0.343685198196	0.344451441731	0.0518528084646	0.110210734271	162.927828814
SREBF1	0.8101193132	6.9467773111	7.7568966243	0.236274795414	0.20590789697	0.10241343918	0.179258873036	0.161947875173	0.0604828747387	-0.085705872164	29.2765443385	0.792294304688	0.797629744052	0.0554859632213	0.781840701601	0.797135524025	0.0337149735503	-0.292161968989	74.0564909409	0.426547123119	0.417357231421	0.0981247293574	0.40582184302	0.388891979036	0.0457912426501	-0.0479230611366	186.893793139	0.302370005944	0.301948929541	0.0326313909511	0.318719675307	0.314259435132	0.0693657107079	0.144029054414	300.0
NR4A2	0.8436708815	5.0949779333	5.9386488148	0.145999152505	0.126058080364	0.0639489252424	0.112485685891	0.102218501902	0.0349042382995	-0.12160666003	111.472240573	0.811885219384	0.818923630969	0.0594608615514	0.78302826324	0.801847080261	0.0314868846101	-0.179903764935	300.0	0.564411583287	0.549840892533	0.0917888120359	0.560763095357	0.545910237634	0.0410716996142	-0.203505532948	202.289100941	0.315572366627	0.315196564734	0.0321304036932	0.336910250195	0.329080668505	0.0859801331289	0.134061679438	300.0
BRCA1	0.8474343958	6.8606145778	7.7080489735	0.145979683907	0.107771396765	0.107888686066	0.105679233095	0.0762230267968	0.0638580029222	-0.0988249110208	18.0979762596	0.815767765525	0.820315709239	0.0508222049987	0.784143262489	0.796746648373	0.0309603901002	-0.0628875187003	300.0	0.491054415866	0.485160159815	0.0725873290433	0.472862750115	0.46478682913	0.0369455273145	-0.0592254619033	115.04218269	0.313116399115	0.313072821182	0.029246405254	0.331926297085	0.327474194661	0.0581352807186	0.193234767025	300.0
FOXH1	0.8556538937	5.0779664556	5.9336203492	0.150934623342	0.124153372404	0.080158375778	0.105003293234	0.0836952202015	0.0710151110894	-0.00164650986933	32.0870391967	0.80718557706	0.811833798625	0.0483834014016	0.789545604441	0.79946592277	0.0295021440558	-0.197735293997	170.482065479	0.573742829696	0.571677428686	0.0453894783327	0.609680978629	0.602156003801	0.0691850739811	0.00455394264938	192.459755117	0.310863600447	0.309513620565	0.0284022747428	0.326642583065	0.321920785233	0.057286630394	0.228691390742	300.0
HLTF	0.9586222063	7.8587556667	8.817377873	0.161112802788	0.149011859511	0.052917398194	0.224494285612	0.197950007497	0.0921862923491	0.0573780050809	113.632002411	0.813302726978	0.819589101131	0.0532645784232	0.785593956271	0.800347193744	0.029927927028	-0.141204365812	300.0	0.387640726145	0.375556493489	0.104912850738	0.38666047217	0.362965953159	0.0469094695144	-0.126977014222	152.223385039	0.303239057754	0.302645833681	0.0299288639722	0.319764897113	0.315453189051	0.0702411581733	0.0919944505635	300.0
PBX1	1.1386414958	3.4336882556	4.5723297513	0.136750526772	0.125831764751	0.0686149761026	0.209632229705	0.179426715377	0.0880726588585	0.166399621064	53.3247564353	0.784270246294	0.795674667052	0.0514835911128	0.767949928901	0.770293271988	0.0328504196821	-0.0249462811883	300.0	0.457477499864	0.452180908601	0.0663699995822	0.431924031952	0.42673457351	0.0358055418208	-0.0260771819219	173.788499379	0.295463898344	0.295629211615	0.0267974282752	0.305251075771	0.305547425067	0.0472827450197	0.0915541171488	183.029481289
E2F3	1.3172578153	6.6528475444	7.9701053598	0.23870640777	0.213179573488	0.0973916105667	0.179162567949	0.166032167104	0.0538070504774	-0.0562187496086	187.260285739	0.788527102826	0.796508020684	0.0664938578878	0.770297876859	0.789125878639	0.0339621525733	-0.22506858221	300.0	0.493023277703	0.482391267763	0.0910643200735	0.485617207024	0.473314944263	0.0457440259286	-0.188834047793	265.692224042	0.299541749358	0.298883678482	0.0371085784664	0.327241207421	0.316756166088	0.0955127731331	0.157499497837	300.0
RUNX1	1.318027337	6.3660673667	7.6840947037	0.201221673978	0.181457979118	0.081820894221	0.167580593667	0.151846110649	0.0589776175516	-0.109185565176	37.6883877571	0.736308472449	0.740882044121	0.0315048377209	0.777689382591	0.790872962395	0.0542692809078	0.187040845187	300.0	0.433828944699	0.42843907295	0.0630212278515	0.413287565956	0.405989964898	0.0317652977284	-0.0521390595957	300.0	0.296277508389	0.296115423381	0.0250818458128	0.318304164849	0.313148308882	0.0574079222797	0.255578698413	300.0
MYB	1.3858840566	8.4442163667	9.8301004233	0.192390822212	0.155055757089	0.0983462116641	0.145721073155	0.128739619131	0.0680327601827	-0.0595382904022	29.2152104689	0.764198253692	0.767890679964	0.0317926388324	0.780968608822	0.792828468734	0.0529725758974	0.0098344552815	300.0	0.427446540445	0.421213923704	0.0757408728107	0.404849684984	0.395351758364	0.0387256824837	-0.0452667037241	236.086556844	0.297061207502	0.297238281647	0.026025014217	0.304924469899	0.306355095862	0.0524896996691	0.0331674106115	200.55158221
KLF5	1.4287571918	5.8322508611	7.2610080529	0.148716929882	0.131163326382	0.0568471001795	0.121674114766	0.114902386797	0.032318970606	-0.174119811021	179.754469576	0.798201570082	0.807407999006	0.0707402330064	0.775821500569	0.80018379478	0.0360535390227	-0.231652616488	300.0	0.565622944946	0.544212877613	0.0964155019193	0.540936331622	0.526049709224	0.0476787719755	-0.275009590134	273.426806316	0.323415519899	0.321888101265	0.0397204883667	0.343770301199	0.333146626191	0.108415474567	0.0236932596322	300.0
CEBPB	1.4420250175	5.8850346333	7.3270596508	0.262489292377	0.224457639664	0.0882392493939	0.348328779972	0.294480569561	0.137949857871	0.0934732075535	38.1998418724	0.749719013993	0.752107472989	0.0336842667495	0.780383241737	0.792494834917	0.0539696446866	0.0839859777078	300.0	0.415112170945	0.407876901922	0.068255470434	0.389399635053	0.382714785115	0.0411645449216	-0.0450605383458	156.323385445	0.296059505139	0.295288968812	0.0241492653891	0.315982020766	0.311268292778	0.0570428643101	0.244609462422	300.0
E2F6	1.6574235566	5.1997788667	6.8572024233	0.152292184161	0.136400076058	0.0636448156682	0.11296818009	0.105505672873	0.0349988965264	-0.0568410034679	152.852912394	0.798721811521	0.805536543722	0.0606748629466	0.781251438628	0.798854570399	0.0321774506567	-0.219038252637	300.0	0.487028702088	0.478516440356	0.0826554458006	0.483866952023	0.474199879558	0.0407000345805	-0.224215540602	182.012094935	0.311258661234	0.310885507002	0.0332519074179	0.336647930713	0.329772324746	0.0812659141092	0.209346500492	300.0
KLF1	1.6635713429	6.1962582444	7.8598295873	0.168697529781	0.161459575061	0.0594400661607	0.242131033306	0.219449499676	0.0994296695085	0.0707859520974	62.4512749417	0.741866722764	0.74581061773	0.0356384076093	0.785059573235	0.797895577274	0.0526968413243	0.18234635726	300.0	0.435683114313	0.424775363081	0.0919964549622	0.406294280344	0.391360537426	0.0506282052987	-0.0255529488229	298.110457007	0.30488461927	0.30461012099	0.0335088104529	0.317580609103	0.317497652659	0.0545412073407	0.101389033923	294.081199473
PAX6	1.6939205042	3.4967264111	5.1906469153	0.213507382959	0.179192916679	0.0877028310227	0.281572831289	0.242005124174	0.131568222774	0.0211790237384	17.6960516834	0.730990831324	0.734674092649	0.031803418423	0.783597819192	0.796489530783	0.0541478476575	0.247486086706	300.0	0.382599518198	0.378801836469	0.0512337879827	0.426387577898	0.416751090762	0.0780012201609	0.0212557149444	147.744362946	0.287447583065	0.287443493149	0.0245207867461	0.295296154892	0.298532084062	0.0432817943542	0.07646224651	105.582865779
SOX5	2.1842229148	3.1839152333	5.3681381481	0.109352132563	0.0796708641061	0.0882711438705	0.0784407871006	0.060954796666	0.0545513688039	-0.0986518472842	11.7316742334	0.734973049894	0.740096946805	0.0286928788968	0.795099043396	0.804169614882	0.0484870937226	0.383474995179	300.0	0.389971759188	0.383855920047	0.0724639430302	0.355143160299	0.352902764288	0.0433541775462	-0.00235960600693	166.287997765	0.313705502466	0.314741647745	0.0193130596989	0.338409126381	0.335949197177	0.0442583932223	0.486814092553	300.0
GATA2	2.8053180053	5.432595	8.2379130053	0.103341430269	0.083333647221	0.0693299999166	0.14773889301	0.130820020015	0.090699334939	0.00325237856862	22.4447789311	0.735195544517	0.738189296308	0.0296499422552	0.769321858903	0.782867242791	0.0605179805182	0.201877198566	300.0	0.456572259229	0.451555906862	0.0606414983383	0.450154840965	0.444775381448	0.0334747103025	-0.241462713619	71.7374769026	0.301180448683	0.30052211901	0.0246553215484	0.325224578394	0.322467094756	0.0619770507668	0.268128707353	300.0
NFIL3	2.9961961857	3.4692606556	6.4654568413	0.193207156941	0.164768311679	0.102606268888	0.260869563751	0.215430543374	0.145822267455	0.00774819254326	10.0063296407	0.717610615238	0.72364924776	0.0332759619618	0.786229695677	0.801319672303	0.0614102234493	0.421459513993	300.0	0.426981783064	0.414241755614	0.0872074737653	0.403832455673	0.392335850394	0.0574192834159	-0.123264918494	64.1363485347	0.273983698293	0.273020278399	0.0271389990141	0.302081542765	0.296299433677	0.0589988651485	0.398591739149	300.0
FOXP1	3.1047022392	4.1110663111	7.2157685503	0.113714352796	0.0968612300109	0.0536399384875	0.164115401977	0.136699933451	0.0827445262029	0.0920281761713	185.754473374	0.819331489334	0.827341862381	0.0399662127489	0.812848361975	0.816684871533	0.0212420960719	-0.0110736905121	300.0	0.407764054571	0.403619076763	0.0559312479263	0.397730888774	0.395668099114	0.0346001491334	-0.25070039171	141.143217788	0.371669542931	0.372459575726	0.0174514195768	0.399821278665	0.401721536845	0.0413891594442	0.506650245593	300.0
MEIS1	3.3781919153	2.5587908889	5.9369828042	0.176323393893	0.158054418676	0.0611572709883	0.221210917203	0.186491613913	0.100164009702	0.00143545068038	70.7102967108	0.768645306442	0.773495779583	0.0289462150979	0.801741120505	0.81593897893	0.0529602725275	0.263755534546	300.0	0.453007032359	0.445012101561	0.0933132993294	0.451987925606	0.439779902958	0.0425928654817	-0.229606591754	120.37315091	0.292895200194	0.292714183162	0.0245693940453	0.313128360747	0.313435970276	0.0633564699448	0.260582361868	300.0
BCL6	3.4875521122	3.0029773111	6.4905294233	0.202022691993	0.187034088596	0.0589620449613	0.256543802181	0.233429058631	0.0822393309902	0.17382640193	99.618013563	0.747910198759	0.750895395899	0.0312612514634	0.79915955036	0.811279871388	0.0507935649062	0.312692036116	300.0	0.490034134137	0.483380389238	0.063156021706	0.479222934231	0.476453033905	0.0384921886134	-0.245020289055	94.5575278577	0.31606686072	0.315724420047	0.0260505977521	0.341127593431	0.341126141036	0.0500977526481	0.36550346572	300.0
GFI1B	3.7590489169	5.1557787444	8.9148276614	0.127018193414	0.11482618203	0.0556559932449	0.192170174412	0.163667558617	0.100782265547	0.0319601056106	39.8175978558	0.742970539075	0.747067339456	0.0341688126481	0.797788615884	0.812795962047	0.0611048700117	0.34706485161	300.0	0.457626225714	0.449270197892	0.0838105199443	0.455930190552	0.447440124748	0.0378183054405	-0.264120016518	51.7064840812	0.329416794017	0.330253870039	0.0321238555894	0.359379907696	0.358343043329	0.0655969949396	0.364701527068	300.0
MECOM	3.8933306132	2.5627071222	6.4560377354	0.166316971881	0.140909621538	0.0706858476095	0.236614220447	0.205720355643	0.114657170823	0.114901875043	35.776241519	0.699851224442	0.704384520894	0.0296220323291	0.789910899775	0.80283794696	0.059865129198	0.533745151813	300.0	0.47619074907	0.471049896555	0.0634408975936	0.474239317636	0.467833626008	0.0375147201174	-0.291617356349	34.645315878	0.285083178335	0.284010393749	0.0233782421534	0.314677953104	0.312248951362	0.0521341289557	0.430183588462	300.0
GATA1	4.1029498	5.2923967556	9.3953465556	0.107403801768	0.0896099446973	0.0599208573845	0.152791677954	0.134882298243	0.0928433193712	0.015525940355	19.9096073322	0.725533665988	0.728126497917	0.029418359504	0.778502195211	0.792145479932	0.0616261482047	0.366572025485	300.0	0.430780353072	0.424555962786	0.0578317860086	0.423791948181	0.419509444601	0.0310252506562	-0.278159198242	47.3902813565	0.288367459865	0.287995533245	0.0192962664057	0.319331699183	0.31647542557	0.0634553510038	0.369320813467	300.0
