FACTOR	EXPR_FOLDCHANGE	EXPR_GM12878	EXPR_K562	PIQ_99_GM12878_protection_mean	PIQ_99_GM12878_protection_median	PIQ_99_GM12878_protection_std	PIQ_99_K562_protection_mean	PIQ_99_K562_protection_median	PIQ_99_K562_protection_std	PIQ_99_protection_ks_stat	PIQ_99_protection_ks_pvalue	PIQ_99_GM12878_tc_mean	PIQ_99_GM12878_tc_median	PIQ_99_GM12878_tc_std	PIQ_99_K562_tc_mean	PIQ_99_K562_tc_median	PIQ_99_K562_tc_std	PIQ_99_tc_ks_stat	PIQ_99_tc_ks_pvalue	PIQ_99_GM12878_fos_mean	PIQ_99_GM12878_fos_median	PIQ_99_GM12878_fos_std	PIQ_99_K562_fos_mean	PIQ_99_K562_fos_median	PIQ_99_K562_fos_std	PIQ_99_fos_ks_stat	PIQ_99_fos_ks_pvalue	PIQ_99_GM12878_flr_mean	PIQ_99_GM12878_flr_median	PIQ_99_GM12878_flr_std	PIQ_99_K562_flr_mean	PIQ_99_K562_flr_median	PIQ_99_K562_flr_std	PIQ_99_flr_ks_stat	PIQ_99_flr_ks_pvalue
INSM1	-0.1721305868	6.3427609889	6.1706304021	0.0627382682701	0.0525130174496	0.0299206430049	0.0587694787546	0.0497436989742	0.0280070427045	-0.0123580684606	-300.0	0.794639078886	0.802998654978	0.0655700468904	0.694819415904	0.708337139546	0.049260756029	-0.422513413888	-300.0	0.510538172038	0.50310287706	0.0739068435419	0.52051414966	0.511344342755	0.104825932958	0.0109961413972	-6.54837062997	0.304057339404	0.299337312712	0.0578935282158	0.294114998476	0.293546137209	0.0244859401273	-0.0412870817465	-300.0
MAX	-0.1670527532	6.8057894833	6.6387367302	0.0594547179593	0.0456792410006	0.032980511813	0.0435055621128	0.0309536632705	0.0289645703168	-0.183417395893	-300.0	0.688008171125	0.704375998258	0.0679830074512	0.698563047993	0.714553052727	0.071850639812	0.134293461669	-16.7167553426	0.395542788978	0.392191239992	0.0731364008343	0.388570187799	0.386375192819	0.0602574366132	-0.0215357487441	-5.42934866649	0.311032419134	0.310047893183	0.0231050360622	0.312491295366	0.313896430314	0.0329418515966	0.014650370426	-300.0
MAFK	-0.1667808765	5.9367657389	5.7699848624	0.117697711359	0.1044099069	0.0427295021048	0.093353722433	0.0808246850441	0.0407828467698	-0.172930270287	-300.0	0.731659928475	0.744484597954	0.0684984557413	0.701576656427	0.712659077774	0.0588451643815	-0.0171865415498	-36.4923567836	0.42792600258	0.422697480277	0.0825904092472	0.40291491845	0.398000078019	0.0635038037141	-0.11373542728	-12.6013965334	0.264554053447	0.265461926653	0.0216294513546	0.270644840337	0.269628575656	0.0475352564097	0.026225430479	-199.165200422
PAX2	-0.1591111566	5.4571127333	5.2980015767	0.0876851851414	0.0695231263796	0.0608565689539	0.102399829911	0.0859361188905	0.0622103412628	0.0388152443419	-81.6504464719	0.641198017685	0.654283308521	0.0526589600126	0.685036939713	0.695381683867	0.0806742040308	0.0353584383932	-20.2694668452	0.533107841361	0.523008620096	0.106910169254	0.519754332692	0.507222947843	0.0840958103612	-0.000900372204875	-1.89697019917	0.318110061578	0.302846284826	0.111686674466	0.295720500255	0.294240103091	0.0466609940888	-0.0039755782535	-79.6540997324
ZNF354C	-0.1560589466	2.5165529889	2.3604940423	0.0517397257698	0.0389145119642	0.0440141588488	0.0442453466268	0.0307473926373	0.0429603671655	-0.0279356074136	-300.0	0.732530785424	0.749676093701	0.0737095366895	0.741723176424	0.762309332428	0.0770026872065	0.209660485095	-5.94020279038	0.406175825548	0.404945134131	0.0741275482279	0.404178278067	0.398982439533	0.0574959189836	-0.0294420244168	-5.48070785441	0.317110977506	0.312806188643	0.0486972833724	0.307712911307	0.306476972741	0.0271576358576	-0.0685878574867	-300.0
CTCF	-0.1501554426	8.7064197389	8.5562642963	0.0648332686246	0.0564626217166	0.0342409538169	0.0677274253649	0.0580183853129	0.0375929189326	0.256732355092	-24.3634294369	0.773868795473	0.782107537542	0.0638600359209	0.700785993959	0.713378164304	0.0471767997637	-0.277717826043	-300.0	0.478883913614	0.476517653627	0.0785962913862	0.469741197263	0.467238892158	0.056906210695	-0.0194774373267	-24.9948808253	0.334131275619	0.330687146759	0.0541396146722	0.32442686908	0.324567992069	0.0257808726997	-0.0444066945947	-300.0
HNF1A	-0.1420992513	4.9258633889	4.7837641376	0.155895160369	0.129306182521	0.0650183920008	0.121930290968	0.0983072577109	0.0557420559738	-0.232549609347	-300.0	0.689236903146	0.707178455334	0.0730598232168	0.65098569932	0.668551718391	0.0713531322637	-0.0829063616753	-32.7814202949	0.495039323261	0.493393916062	0.0525882484149	0.49686251202	0.495474155971	0.0595106338016	0.0144720496894	-1.02269892587	0.348217066877	0.348716953954	0.0322717654691	0.344260720547	0.343692813458	0.019717382618	-0.0624097882321	-300.0
FEV	-0.1396182302	6.8418069444	6.7021887143	0.0683876526713	0.0582558156426	0.0337337595775	0.0746061080114	0.0632757513888	0.0342051702686	0.121530204932	-179.460079306	0.660419182394	0.669496949655	0.0506403868841	0.66868996607	0.677214896562	0.0743835756965	0.198937368497	-17.4374430836	0.521279008642	0.517745363372	0.0624039278884	0.525265605633	0.5183277131	0.0858959710453	0.0329806125179	-3.44560658832	0.348203401157	0.344745862462	0.0601492716069	0.338135510408	0.338458873485	0.0289587864997	-0.0298201795648	-300.0
FOXL1	-0.1054099931	6.8846849667	6.7792749735	0.045037634037	0.0364738305326	0.0320244372172	0.0333573736624	0.0264309267848	0.0289168285015	-0.0879366029238	-300.0	0.704529777857	0.728941225897	0.0801165013819	0.723356183885	0.744470877284	0.0905040726133	0.100872220149	-6.23477867168	0.367562924411	0.358029272359	0.0857982228265	0.346965275239	0.34087403225	0.080136934223	-0.111366267567	-4.55653538868	0.316092373797	0.329307529132	0.163972967289	0.348410812041	0.391096595587	0.176084885274	0.000753754773114	-92.1886228529
FOXF2	-0.1000125386	5.8514796444	5.7514671058	0.0552783463952	0.0457603911468	0.0306645329702	0.0402737246969	0.0326948914461	0.0243404182444	-0.26532296816	-300.0	0.676596950566	0.692607876877	0.0752958336611	0.627331829897	0.642228869219	0.0657335548124	-0.133781590529	-63.2894679673	0.412258017409	0.410332702909	0.0530220370598	0.412592590292	0.412087987596	0.0650813451731	0.0106095292603	-1.90410868935	0.314239702988	0.313374244808	0.0373134629954	0.307232137141	0.307634712553	0.0176366253415	-0.15318378416	-300.0
FOXC1	-0.0984576794	6.9359443778	6.8374866984	0.117347694103	0.0719705094438	0.0922738548164	0.0871855899509	0.0451735609682	0.0825013804981	-0.18014375583	-162.145555341	0.724202461332	0.735208075326	0.0718129212061	0.646787449677	0.660041334043	0.0647255899129	-0.343372395536	-19.7458108392	0.510330469366	0.500152630299	0.129494643894	0.4948956212	0.495296755516	0.0995435179991	-0.0635174418605	-0.826033106173	0.245940632637	0.242476787108	0.0495358495795	0.233667976812	0.234808594859	0.0183875584815	-0.118925623718	-96.2682956264
CDX2	-0.0860509947	6.1550031111	6.0689521164	0.127912517505	0.102693332302	0.0747376831944	0.0946467047628	0.0748612148623	0.0608906825391	-0.0415388307799	-300.0	0.698323836668	0.716802722779	0.0665750215563	0.707762569211	0.723861629397	0.0684144835984	0.212030255867	-3.25532453083	0.557861805229	0.55764334931	0.0932151503047	0.554545230905	0.552324225818	0.0605801412202	-0.00175136719083	-1.72699961107	0.312266097414	0.310296640348	0.0382326399583	0.303418735754	0.303589401545	0.0194890614864	-0.170988507309	-300.0
PPARG	-0.0787696799	2.7470595	2.6682898201	0.0606972756959	0.0516863529497	0.0283042473261	0.0648292638964	0.0594608488529	0.0287252561526	0.117188163096	-110.84189134	0.783507606724	0.792690424603	0.0634199608849	0.712035771588	0.724366522123	0.0549246434616	-0.325799177817	-128.286809223	0.567337975379	0.565265576173	0.0708174052879	0.564525651618	0.564924962978	0.0575810970342	-0.00920346335718	-3.08618105411	0.256651108167	0.256610408844	0.0263737103402	0.264264595971	0.262245170709	0.0440229883974	0.0199625477833	-200.334986533
GATA4	-0.075628319	6.0066849222	5.9310566032	0.0741349798352	0.0603120371015	0.0414758149705	0.0501072386548	0.0374387194184	0.0358570788102	-0.162002971918	-300.0	0.677222475805	0.686939155388	0.0611152824088	0.687879474297	0.700169771585	0.0627543128005	0.171672537546	-6.62758265553	0.456784925492	0.448320375773	0.0930531470832	0.409705201054	0.406633052077	0.0673710465751	-0.194138294138	-19.1632230315	0.304428524127	0.303884029907	0.0200131843366	0.310997933853	0.308800643576	0.0535462361333	0.015315868048	-232.771696783
HOXA9	-0.0604689519	2.9673686556	2.9068997037	0.155894245847	0.127429545435	0.0714286179217	0.129281270824	0.104106596581	0.066197165674	-0.104994051795	-300.0	0.693409085041	0.710973952104	0.0605810269345	0.706099401797	0.719310101807	0.0714540508647	0.202445728201	-2.89833127146	0.423388865157	0.418089235524	0.0637020594435	0.433525423293	0.427767317214	0.0859935254456	0.008482942049	-0.968487960326	0.30091119814	0.298645530027	0.0388893737968	0.292796611511	0.292554741185	0.0246532662981	-0.0977815150521	-258.623862906
ZBTB33	-0.0601326492	7.7412005222	7.681067873	0.215344336733	0.190795306523	0.0755720880629	0.195289747196	0.171085738015	0.0743326818658	-0.00734259305708	-189.914338458	0.739086535467	0.743196573302	0.0678311144018	0.66291782375	0.675055517077	0.0421846520178	-0.232969717144	-179.920023645	0.500049246953	0.496239414237	0.0834752536346	0.488223624405	0.479951532677	0.0633867519742	-0.0306547055539	-8.82180735532	0.313678274805	0.312038448122	0.0442773666007	0.334377787994	0.319080166943	0.114771695668	0.0592047562326	-82.7613381744
FOXQ1	-0.0558904127	6.4711133333	6.4152229206	0.0455103650951	0.0383563687661	0.0293364140154	0.0320931522488	0.0263461414341	0.0244518722976	-0.0906485841656	-300.0	0.678512084128	0.696658627632	0.0750692123034	0.605741376855	0.616196377201	0.0588312327314	-0.267692156846	-89.9540164897	0.559111363256	0.555642420352	0.0982428345513	0.549573183484	0.545191555549	0.0720261124548	-0.0303055632953	-3.74291701181	0.335084921925	0.335272034371	0.0319973749973	0.329930808252	0.329581677569	0.0134816607651	-0.117435588781	-300.0
ATOH1	-0.0433124675	4.6328258167	4.5895133492	0.0873980836897	0.0722801162907	0.0451942033014	0.0678387390092	0.0523616171985	0.041673640084	-0.0842440450688	-300.0	0.694229921779	0.703478364816	0.0529692888921	0.707119941338	0.714888725109	0.0597684839318	0.155149633562	-15.1494376519	0.580685806726	0.577421523722	0.11040351895	0.550305313483	0.552389236756	0.0711877271655	-0.109930547561	-17.9362938284	0.282756997782	0.283132833767	0.0164949027211	0.288873968877	0.288240270764	0.0405430507217	0.00687983151367	-300.0
MYOG	-0.0219246632	5.1665229278	5.1445982646	0.143255659474	0.130268626236	0.0609394189685	0.113000111283	0.0969889928754	0.0579896444539	-0.0375167049927	-300.0	0.735590533537	0.738425770664	0.0911186472953	0.642377526447	0.643624501414	0.0445913216279	-0.199261973522	-300.0	0.616763570151	0.609684597592	0.0959621531358	0.57420981911	0.57395792412	0.0627943124264	-0.145889873307	-86.5088542358	0.349998446204	0.345843851816	0.0777554801022	0.379940604174	0.35410777007	0.148433935327	0.0564727980223	-150.468282783
NKX3-1	-0.0187725392	4.7804244333	4.7616518942	0.0445633625576	0.0337167344214	0.0305659689946	0.0346866832849	0.0286797502882	0.0296444880196	-0.0846108336287	-300.0	0.680503529692	0.696867090249	0.0756129244125	0.65592707512	0.673106027906	0.0681956021356	-0.00580634577015	-12.8720916173	0.435091727091	0.434203554171	0.114125110993	0.440106086906	0.434281076347	0.130932130639	0.00448593532162	-0.652622202252	0.299749653386	0.295388662204	0.0419777032938	0.286279785653	0.286929743397	0.0141511207312	-0.282626296164	-300.0
NKX3-2	-0.0082280677	5.8686394222	5.8604113545	0.10284644463	0.0779430765926	0.0588699790906	0.0901971656292	0.0687823495276	0.0581426439261	-0.0310587955875	-223.604178156	0.652763713275	0.675003881005	0.0903211841928	0.5988023157	0.608830234381	0.0571916506711	-0.178983114511	-48.2676980499	0.44254172048	0.442148379609	0.0818903433595	0.43359374482	0.431527715156	0.0644016724317	-0.0179023361454	-2.11456836913	0.327779549945	0.32723346856	0.0218054594688	0.331021851376	0.331147391575	0.0437793639304	0.0669705760998	-67.202331367
PAX4	-0.0037464452	5.1896305722	5.185884127	0.0691342529827	0.0658819651594	0.0370189179315	0.0855278010386	0.0884135196278	0.0405005291295	0.022848532784	-300.0	0.76719956161	0.778042350136	0.0594729706117	0.719008421281	0.730401903872	0.053181329847	-0.0929679359643	-133.200038234	0.478445719777	0.471350993284	0.0786184714695	0.466211343934	0.463058726999	0.0522646074497	-0.0386996377961	-12.79580445	0.231679931682	0.208063760094	0.143886979293	0.27152731985	0.262101459793	0.158552861056	0.117715477619	-31.2078789202
FOSL2	0.0101847878	5.5744170111	5.5846017989	0.0480979989262	0.0367160123769	0.0310177100158	0.0600118005931	0.049686030414	0.0312006460334	0.0728745815282	300.0	0.715224140087	0.721882392842	0.0389503054009	0.786267405234	0.790812641186	0.0498103219362	0.375183736478	270.683391901	0.415307022818	0.414078297049	0.0607893361095	0.443044956683	0.440725438963	0.103665952004	0.10596314718	21.5808599407	0.265414313839	0.264830641061	0.0406607280483	0.260447529445	0.260116252427	0.0191847626769	-0.029822297127	300.0
SOX3	0.0110805013	6.2065415833	6.2176220847	0.0537548762595	0.0449362090118	0.0349563466921	0.0446399586259	0.0341788186859	0.0324765710109	-0.0868932093539	227.948219875	0.738669335626	0.747625916509	0.0668582104187	0.701346678164	0.716432641889	0.0496011446131	-0.0309092970392	33.7636798548	0.389872778944	0.386159551503	0.0670286215772	0.388445947382	0.385990013237	0.0537199899948	-0.0247338282689	1.59920825106	0.335427188975	0.335424767345	0.0165550028947	0.345074056901	0.34285734468	0.0371869586445	0.176599607876	300.0
ZNF263	0.013611772	6.7028140111	6.7164257831	0.0748689906436	0.0684940852737	0.0331019275697	0.0723956469419	0.0652756519085	0.0300350764829	-0.231794309841	157.983769639	0.700880034828	0.713032506613	0.044334263859	0.782192776243	0.790013710469	0.0643422816876	0.311585270073	300.0	0.503987111727	0.502123719774	0.0480287076051	0.514954541341	0.512430394947	0.0701630332755	0.040283186733	74.9870402696	0.333618703304	0.333384066237	0.0274370084997	0.344707572188	0.340810492942	0.0586337838937	0.0733994760697	300.0
EN1	0.0206112087	5.9012505056	5.9218617143	0.0960255673454	0.0750348547271	0.0567101355583	0.109201127389	0.0826824748798	0.0575509585504	0.0731187910417	294.006388376	0.639313755664	0.654371767206	0.0598185454513	0.70009760687	0.717049183537	0.0851349600473	0.212349296379	61.5067664493	0.546446126357	0.546264351948	0.0840904143516	0.545244730166	0.543404345435	0.0504841578601	-0.0211595032932	0.917282219991	0.307846586313	0.307458106359	0.0492410346764	0.304337384457	0.303806955092	0.030373177917	-0.0573636809745	77.2041418555
HLF	0.0461707656	3.1964068111	3.2425775767	0.0388003304416	0.0269274866971	0.0312173019383	0.049755330897	0.0374789093735	0.0392167974864	0.0929922969084	155.71233927	0.67550697745	0.684946302704	0.0831315705671	0.656172009602	0.671191571746	0.0562934799144	-0.110671992912	6.3307390911	0.500679077358	0.474678703802	0.132331583805	0.482274079854	0.462986689332	0.0882921676597	-0.0158954298254	0.53134339946	0.274176232191	0.273400110991	0.0310871642678	0.287250792284	0.278876989436	0.0851227679478	0.00284272297037	68.688429005
MAFB	0.0472703894	4.6418463778	4.6891167672	0.0840495459507	0.0692002180631	0.0456919165426	0.0962402773731	0.0804958033847	0.0459256217244	0.0235197111012	300.0	0.684177950699	0.701974495458	0.0639473800388	0.727202175795	0.741031043453	0.0736125962202	0.00194328462047	41.6739835539	0.50338939633	0.499009798474	0.0701111434169	0.555903554613	0.539409629951	0.120519416571	0.153402803021	21.6803119246	0.319468913806	0.320098479634	0.0283479500986	0.332649878456	0.328555131888	0.0606063292827	0.0880147714716	300.0
FOXO3	0.0481398669	5.88673935	5.9348792169	0.0529877524448	0.0444962570602	0.0339509268528	0.0647535189066	0.0594811052771	0.04187597224	0.0310558861778	300.0	0.709760210691	0.723930202518	0.0683597747119	0.698631009251	0.712731876749	0.0648545484792	-0.166751363324	12.7859021883	0.534893659176	0.533845190716	0.0640945280148	0.541917762834	0.539343585364	0.0860728147669	0.0284620831507	6.25899450867	0.303802396075	0.303220028294	0.0163782492689	0.308748568747	0.308758331793	0.0375607792317	0.0851498849614	300.0
ELK1	0.0522137344	7.7926102444	7.8448239788	0.116695569824	0.0979653097823	0.0563214371647	0.105296719808	0.0870987584004	0.0539472467917	-0.108342331955	114.873030081	0.676460367713	0.681184800675	0.0725138838448	0.644501715118	0.655549034846	0.0394462826771	-0.0728551824826	61.4078869408	0.487142339976	0.486318911349	0.0671208532932	0.503287106591	0.498965712684	0.0989359893964	0.0401691001779	15.7091896794	0.32476826274	0.319773081767	0.0924129399879	0.316465642994	0.315981848854	0.0365790554359	-0.129875609365	46.0008881062
E2F1	0.0598172259	7.0153392556	7.0751564815	0.101471712312	0.0870719333246	0.04934023	0.0915340171727	0.077848147203	0.0464030066157	-0.142318938665	152.720112207	0.672754990716	0.688527804041	0.0475031614317	0.753139186726	0.761352543335	0.0730367721662	0.248083393676	300.0	0.515258453751	0.511421033642	0.0655961996474	0.534295766558	0.530565182998	0.0966504836663	0.0626085743189	30.0593823574	0.339110447866	0.338068257775	0.0339141571648	0.35643996266	0.347240816503	0.0853096336502	0.0535612406247	300.0
LHX3	0.0647025619	6.0044417556	6.0691443175	0.0379895477892	0.0279745708848	0.0260965420602	0.0533150944042	0.0410444902959	0.0284920385458	0.273811062478	300.0	0.723502860517	0.740525817936	0.0626247426302	0.757230356804	0.777417071119	0.065651119914	0.0158728054579	20.0090668698	0.298522061911	0.29252745605	0.0727740237547	0.294153136666	0.290669391329	0.0700619059568	-0.0219521055978	0.636242044676	0.290555482593	0.290734067524	0.0166640645014	0.295629414249	0.296303297048	0.0276785603411	0.159266163161	300.0
BHLHE40	0.0733820275	9.5293585333	9.6027405608	0.0580205570097	0.0452711273411	0.0329312916132	0.0639305058266	0.0505480257693	0.0369509155448	0.0267766813118	300.0	0.68052734623	0.698825177636	0.0512138828454	0.738684985953	0.747720931943	0.0753414746485	0.0510820672186	55.4168355417	0.422564539989	0.412485999227	0.108660332377	0.414596227708	0.406880204364	0.077358606339	-0.0361781076067	1.12935851463	0.292795782099	0.2919995957	0.0440484163178	0.311270550176	0.301078174597	0.0898366798685	0.0652085415343	300.0
ERG	0.0897659651	3.3495138444	3.4392798095	0.0756469361831	0.0625626332489	0.0370309736331	0.0701352358286	0.0610052298948	0.0331870012602	-0.155883614108	299.007638625	0.699950259398	0.706109832308	0.0686829913793	0.681707951016	0.694370502454	0.0427971159437	-0.159070898181	52.3625859462	0.521623245033	0.519189193944	0.0755195312695	0.517150723897	0.513585977892	0.0544324593988	-0.00802878391588	12.3615078454	0.303909087377	0.303834155972	0.0234387783511	0.31213823477	0.310020593341	0.0517547946839	0.0166807538242	300.0
E2F4	0.0988134026	8.1986014333	8.297414836	0.11199666559	0.0974124814739	0.0477631508541	0.101545272788	0.0888849986934	0.0439012724197	-0.125623415424	232.72862047	0.672732150385	0.686290633445	0.045143602279	0.75367431204	0.761072061481	0.0696378139471	0.265202721393	300.0	0.476181350175	0.472808003362	0.0558341391633	0.494369189365	0.491651254775	0.0840079731425	0.0713278508347	40.5582034196	0.331284794582	0.330861516745	0.0316412562971	0.34832214022	0.339291279459	0.0884458703125	0.047529914718	300.0
SRY	0.1099202765	2.0370843056	2.147004582	0.085449141477	0.0713456935424	0.0512584426448	0.115165500786	0.0989412152503	0.0690194201366	0.103288215194	300.0	0.702057393249	0.715834093937	0.0657037028796	0.699187196302	0.714556087112	0.0643035683868	-0.175271469735	7.08161033657	0.457036150551	0.454453588054	0.0793157777239	0.45380754155	0.453222925902	0.062096069912	-0.0279703033884	1.01498183702	0.310844240681	0.310897210146	0.0151941131766	0.317090807216	0.317099384723	0.0360588062067	0.161129051379	300.0
ESR1	0.1130897902	4.0138700722	4.1269598624	0.0370854543362	0.0318082094921	0.0286537388367	0.049006251382	0.04243343801	0.0345080927295	0.0402804989802	300.0	0.715712702716	0.73781343265	0.0792200409556	0.704589757744	0.721697739289	0.0731446831141	-0.183817408082	7.33121962423	0.39009559157	0.386475405008	0.0603503897995	0.390038151901	0.384609674464	0.0513480031195	-0.0187231759657	1.62148024644	0.330961147223	0.331352204659	0.0143426720631	0.335480776365	0.33760325146	0.023851942769	0.196728209711	300.0
FOXI1	0.1647713873	4.9353065333	5.1000779206	0.0426055099819	0.0324131207814	0.0279958367947	0.0591112385273	0.0460827933187	0.0339626811332	0.137035556124	300.0	0.742732123216	0.756352895496	0.0625785040159	0.718749642535	0.730908436123	0.0582590548417	-0.0640406174845	28.9446618513	0.353634252884	0.350059471067	0.0606609773032	0.361116668586	0.357636257979	0.0672351947831	0.0459024667213	7.65236263806	0.285166484998	0.285363870403	0.015579399295	0.291295753788	0.291420733432	0.0335834787016	0.147610171334	300.0
NR5A2	0.1681416079	3.2204742333	3.3886158413	0.075070308518	0.0644149047505	0.0332821830686	0.069524520315	0.0589595088496	0.0305438484953	-0.0211600531318	300.0	0.708081273769	0.717012320338	0.067384951564	0.688400694124	0.702620346209	0.0527046003393	-0.157045930624	13.820616625	0.474024848204	0.475154627678	0.0932218462533	0.469986150842	0.473681043281	0.065664751134	-0.00648456416465	3.2438515721	0.32499541764	0.324739004211	0.0228433121623	0.335896802024	0.332873560071	0.049036914905	0.097969763887	300.0
NR2E3	0.1698236063	3.9630647111	4.1328883175	0.0917960305786	0.0649779476635	0.0733830836397	0.108043289831	0.0686491636095	0.0744937104128	0.114280729042	169.872778638	0.74690231337	0.763660378974	0.0696573051469	0.784665303498	0.800194117378	0.0751984153014	0.0221634512993	11.1062910723	0.410878808443	0.407792920407	0.0727057876031	0.422412766681	0.421857594254	0.0738386091772	0.106550863901	3.33612668733	0.33634834892	0.335834186107	0.0482712178772	0.331772798461	0.331460412174	0.0187086557293	-0.0378809007643	51.6179738686
AR	0.1778825566	3.4316552	3.6095377566	0.0473523624108	0.0356763092587	0.028644013327	0.0581859250365	0.0451430273051	0.0295969099507	0.161593352586	300.0	0.706007044201	0.727008895533	0.0773581667927	0.699935541868	0.713292539562	0.0653582310494	-0.187733647819	4.87335264963	0.531380286005	0.528775062406	0.0868869045517	0.522471022674	0.520530194878	0.0701406027008	-0.006352347033	1.57334758125	0.300880048158	0.301102638765	0.025724233621	0.31404575518	0.310687136562	0.0450685201126	0.217390925234	300.0
ESRRA	0.1861202667	7.4537839556	7.6399042222	0.0864100592494	0.0779209255885	0.0319013424193	0.0799978780844	0.0710387615129	0.0291681555153	-0.0767729459119	206.084370644	0.704120067642	0.713607815269	0.0721134039981	0.685699959585	0.702111633029	0.056243926319	-0.160181471094	9.1405618398	0.614063985049	0.617191092364	0.0557537476221	0.623823802086	0.623285501821	0.0792735233658	0.0325195751425	4.65880840799	0.280521198384	0.280626247019	0.0224759191392	0.285966553966	0.285920425543	0.0440062021763	0.000840807702222	276.187039652
NR2C2	0.2028058757	7.6002743889	7.8030802646	0.0615926938399	0.0491623578365	0.0339462826038	0.0576607921719	0.0486795919861	0.0338246253913	-0.109165012748	300.0	0.693900872354	0.706457502221	0.0442992685478	0.767371984668	0.775632695286	0.0668989506363	0.236701469086	300.0	0.420911625806	0.418590749857	0.0614139612086	0.434040393822	0.429728274711	0.0878073337388	0.036782792514	18.3793710129	0.311918354508	0.311751025036	0.0279742727458	0.320071431283	0.318286443494	0.0573184804269	0.0382842419184	300.0
TCF12	0.2044455873	8.2854513333	8.4898969206	0.0677166061225	0.0523040350471	0.0358682037184	0.0763156021543	0.0631026583153	0.0374865654646	0.0411140150725	300.0	0.695561045563	0.707238786097	0.0475541474587	0.740616377462	0.749136157544	0.0602377687387	0.0922914671117	129.462357234	0.492739690637	0.49394366538	0.0753962415551	0.491918479044	0.492308821415	0.0588974641957	-0.0367412488283	2.44790505545	0.314167746526	0.313810189365	0.0212077505422	0.327378926383	0.323213990316	0.0479838977135	0.150388905266	300.0
NHLH1	0.2087423466	4.6391893889	4.8479317354	0.0913544800366	0.0678242378183	0.0547203391817	0.10344127219	0.0804536096705	0.0549991954327	0.0870412193834	300.0	0.716925344268	0.726874781475	0.0675165287596	0.680080586496	0.693415273073	0.0505648116242	-0.0499308129347	28.4776503128	0.521888090572	0.517036445105	0.075437952977	0.538321064187	0.537464535437	0.107406513621	0.0467480914383	6.95555806716	0.321243153658	0.320833432869	0.0323191151526	0.336587678932	0.330856662177	0.0695385805684	0.105922180289	300.0
THAP1	0.2326709847	6.1018166556	6.3344876402	0.0727133763941	0.061205074263	0.0367059393208	0.0677334982447	0.0591982410863	0.0333505501681	-0.179131199379	170.95472674	0.700822533462	0.713028513836	0.0445769460024	0.756439963809	0.764018465821	0.0627037814538	0.146980396159	287.34302824	0.51130786661	0.509060504853	0.0542537266312	0.519707353036	0.519455218113	0.074098478379	0.0378030308503	22.6118210107	0.318929924081	0.318985125258	0.0226090015294	0.326898963202	0.32613070141	0.043770785888	0.0687202243445	300.0
FOXD3	0.2435801553	5.7794986278	6.0230787831	0.0454215517375	0.0341351740526	0.028345518752	0.0653378692963	0.0523296162374	0.0368630736823	0.0798630858013	300.0	0.719409243163	0.736655179535	0.0711221067397	0.718243468902	0.733563716165	0.0665193563023	-0.21678900581	7.77939209349	0.452845158641	0.449899293865	0.0580867914002	0.449705070632	0.449363835333	0.0469478375668	-0.00188097143841	4.75209207267	0.359945562745	0.360445046169	0.0153395644233	0.368481991649	0.368585090607	0.0308904462885	0.258706181719	300.0
TFAP2C	0.2455344095	3.2887911778	3.5343255873	0.111446097462	0.0997336009185	0.0331718014226	0.118449333038	0.105647543242	0.0357983235126	0.0235504917132	300.0	0.696513101828	0.709879517966	0.0452449373273	0.764656132619	0.772376041458	0.0645642567099	0.237134881992	300.0	0.433866101335	0.431067049212	0.0579224915884	0.441284856233	0.438443555456	0.0830481714832	0.00685536684081	14.4972149408	0.298457012937	0.298363993227	0.02821973344	0.311944285344	0.306999477755	0.0628324874154	0.102268754226	300.0
HSF1	0.2577764505	7.0100452056	7.2678216561	0.0731872048894	0.0551866092371	0.0455955658692	0.083716753781	0.0670570308067	0.0474895842221	0.0590440861825	300.0	0.696486526729	0.711255202046	0.0491720601309	0.739350765323	0.745840631625	0.0678475100691	0.0112437322655	46.6395083005	0.593621727615	0.590789346365	0.0683762807983	0.607962321629	0.606944820847	0.0993134256359	0.0348097381667	6.60056386941	0.318415154078	0.318398139042	0.0233365274225	0.328999894364	0.327006824538	0.0486882561357	0.108176258431	300.0
ESR2	0.2614649397	3.6853600444	3.9468249841	0.07699994604	0.0677904352274	0.0301842849418	0.0837423257742	0.0717624985916	0.0324319719912	0.00953918842039	300.0	0.707030223118	0.718018893215	0.0490244565579	0.779589796213	0.789582730613	0.0620913062866	0.322666735747	185.237345138	0.577809383112	0.578232812412	0.0879131617168	0.572627568268	0.569702525352	0.0614251134216	-0.00111932163139	3.82764444827	0.302229242014	0.302164438345	0.0249871634459	0.308868403995	0.308344095157	0.042283533843	0.0458244923314	300.0
MYC	0.2679101471	9.9725863556	10.2404965026	0.051073067447	0.0389547303671	0.0305163898344	0.0575658540184	0.0452365756874	0.0352618826345	0.0524380237243	300.0	0.606658126013	0.615079881371	0.0497131538872	0.656012305139	0.670578693669	0.0753258376142	0.157730450949	81.3600805348	0.511787627908	0.509665421419	0.0738332338119	0.523935306702	0.518351342733	0.104370078151	0.0367335551251	5.862910661	0.301606714058	0.301989761699	0.0521441596909	0.297346967329	0.297668332327	0.0213213512604	-0.0586302520687	115.690630737
