FACTOR	EXPR_FOLDCHANGE	EXPR_GM12878	EXPR_K562	PIQ_90_GM12878_protection_mean	PIQ_90_GM12878_protection_median	PIQ_90_GM12878_protection_std	PIQ_90_K562_protection_mean	PIQ_90_K562_protection_median	PIQ_90_K562_protection_std	PIQ_90_protection_ks_stat	PIQ_90_protection_ks_pvalue	PIQ_90_GM12878_tc_mean	PIQ_90_GM12878_tc_median	PIQ_90_GM12878_tc_std	PIQ_90_K562_tc_mean	PIQ_90_K562_tc_median	PIQ_90_K562_tc_std	PIQ_90_tc_ks_stat	PIQ_90_tc_ks_pvalue	PIQ_90_GM12878_fos_mean	PIQ_90_GM12878_fos_median	PIQ_90_GM12878_fos_std	PIQ_90_K562_fos_mean	PIQ_90_K562_fos_median	PIQ_90_K562_fos_std	PIQ_90_fos_ks_stat	PIQ_90_fos_ks_pvalue	PIQ_90_GM12878_flr_mean	PIQ_90_GM12878_flr_median	PIQ_90_GM12878_flr_std	PIQ_90_K562_flr_mean	PIQ_90_K562_flr_median	PIQ_90_K562_flr_std	PIQ_90_flr_ks_stat	PIQ_90_flr_ks_pvalue
TCF7L2	-1.0379809175	8.1292303778	7.0912494603	0.137958072764	0.104391363586	0.120734236427	0.0870936671382	0.0663231144824	0.0763173157302	-0.0246790343364	-69.5494178688	0.793868670326	0.799982281286	0.0614876324599	0.740894996812	0.751563864077	0.0449221124258	-0.158679963987	-300.0	0.454350447766	0.458941474153	0.027051679918	0.457967448914	0.45908724416	0.0407536093765	0.126042700161	-197.300946128	0.321215830656	0.320663959336	0.0214875193599	0.324751315279	0.321700221703	0.0375035365518	0.183490059489	-20.4404055575
CREB1	-0.9881595307	9.1957632556	8.2076037249	0.141704021698	0.114688919555	0.113884998237	0.0838559836109	0.0673998136621	0.068537085967	-0.0829535089409	-29.4194060377	0.663033881023	0.672767392074	0.0508020047982	0.671222585818	0.675355227175	0.0930092405453	0.143547270151	-7.24935812742	0.394265999314	0.39313454075	0.0383600572966	0.395697517848	0.393373824063	0.0619351830523	0.212687327471	-7.93615898399	0.24346428257	0.243542920432	0.0266902598109	0.25386927333	0.246654092555	0.0653542741024	0.0896007269398	-29.0142339412
STAT3	-0.8814597069	10.6886940667	9.8072343598	0.121992975618	0.0899590090134	0.112436177503	0.0761443721857	0.0586294293128	0.0677123742626	-0.0374700149024	-86.040594025	0.76580835813	0.773187008738	0.0643126568529	0.727086715897	0.736454170849	0.0418202848022	-0.0266566278951	-197.417819474	0.375050352025	0.375876359399	0.0249455000648	0.391617184623	0.37752866919	0.0625400968622	0.0742282765409	-269.329699187	0.2814357304	0.281424458822	0.0229436604333	0.285571759643	0.28241035091	0.0616270417098	0.077706807978	-116.747457396
ELK4	-0.795803281	8.3372889	7.541485619	0.0398012891112	0.0303434019384	0.0374587948844	0.05922922516	0.0441263682044	0.0608824837468	0.0170606063183	-141.60424127	0.713806739397	0.716717589444	0.0775094690764	0.668055609211	0.671498544197	0.0408588369641	-0.0479778683471	-300.0	0.572420835167	0.56718983186	0.0265340691191	0.575752495137	0.567856742355	0.0382300871708	0.134745213435	-300.0	0.314358626831	0.314103501731	0.0309723164558	0.318805297562	0.315076202275	0.0713186369375	0.193783178992	-24.8897030433
GFI1	-0.5620815095	5.9600981444	5.3980166349	0.153436725429	0.120857247221	0.124882011475	0.104673818613	0.08332203456	0.0829991496131	-0.0141793222386	-68.1540521666	0.698448429822	0.723679107617	0.0518356012137	0.758159750255	0.768636570614	0.0955662197611	0.00542059385576	-113.770593886	0.450705637151	0.450506738635	0.0212243365616	0.460665165332	0.454365148771	0.0456036799974	0.0484046365763	-300.0	0.34464181555	0.344561501981	0.036404306568	0.35320469732	0.348150858508	0.0708463805356	0.0532437598566	-142.349896018
HOXA5	-0.5275261365	3.8746430889	3.3471169524	0.0944174266715	0.070352440523	0.0876026138198	0.0567602316579	0.0438000341787	0.0505951760752	-0.0238371248425	-120.211725114	0.798554856634	0.803458969261	0.0669292967732	0.721881814691	0.732032014498	0.0392463521827	-0.27548369251	-300.0	0.522812548435	0.524694140949	0.0288199371703	0.528907510353	0.529527943802	0.0443517891193	0.0848223371362	-300.0	0.325248957822	0.325075859042	0.0228479534271	0.326677199006	0.32692425704	0.0425173037621	0.132654967465	-76.2719755993
SREBF2	-0.459857972	9.3969251889	8.9370672169	0.132037113371	0.103978247677	0.111722834678	0.0773661718433	0.0587155778869	0.0681542613361	-0.0465859670423	-99.1101246884	0.825982384816	0.831155319156	0.0667730213605	0.728662565315	0.73851828547	0.0380057516537	-0.407666936637	-300.0	0.579662353488	0.581393209121	0.0202058111487	0.585963016222	0.587487832591	0.0343275566056	0.0269182664558	-300.0	0.310566258193	0.307814540347	0.0412710405447	0.303701903682	0.303545719348	0.0194354618857	-0.0295607097135	-300.0
ZFX	-0.433919887	8.1387332944	7.7048134074	0.110489159134	0.0827456604149	0.0997824792908	0.0701593052986	0.0535352123463	0.0616645482303	-0.00314696092878	-298.172830272	0.760747868505	0.766111669844	0.077451592301	0.669137870397	0.679060790842	0.044295780976	-0.275883563748	-300.0	0.478882584797	0.478796702629	0.0229045442039	0.486855349693	0.484049147172	0.0385465382704	0.0407390035475	-300.0	0.320397693231	0.319949505137	0.0295530439398	0.330275161035	0.324464878078	0.0656943831012	0.00853236350631	-300.0
SPI1	-0.4202474275	7.6557025333	7.2354551058	0.0703602468275	0.0553238513047	0.0599997146482	0.10308035895	0.0783496602523	0.0946624042746	0.02166062957	-300.0	0.796818169916	0.801181830385	0.0716307686634	0.677687183867	0.685570757221	0.040541068634	-0.413642988031	-300.0	0.516614842454	0.508432235114	0.0461645180285	0.503094758745	0.499873266704	0.0252359486871	-0.00472583367166	-300.0	0.330594471342	0.329950172215	0.0341285157065	0.338620440208	0.333772406128	0.0735677932464	0.0419138399782	-300.0
NFATC2	-0.4050990344	7.8968279444	7.4917289101	0.144920169937	0.118006991137	0.118949864639	0.0987773551279	0.0795285059795	0.0805164743547	-0.00726199413289	-32.6806407998	0.737667351493	0.750185673658	0.0489038024147	0.760237153177	0.767527323919	0.0652056522782	0.132215474365	-35.5918316711	0.743731353962	0.74493945214	0.0226850550891	0.734863949233	0.736461431912	0.014468338505	-0.156470073238	-300.0	0.289565539638	0.286611660879	0.03477475739	0.28232486032	0.282084270957	0.0265784995083	-0.0725296113079	-300.0
SRF	-0.368290577	8.5141720056	8.1458814286	0.0765429323774	0.0573483299271	0.0699332734926	0.118132687133	0.0888499422739	0.109324869422	0.00451323913811	-58.3759924351	0.813801363541	0.818103951142	0.0595315899677	0.747639890936	0.758217649122	0.0377824121807	-0.233507747654	-300.0	0.488560832711	0.489533119566	0.0210692904468	0.494476384029	0.495507448386	0.0338029387684	0.0126469566542	-300.0	0.318416450674	0.315480394187	0.0472284242721	0.310937771593	0.310424671015	0.022045210353	-0.0168514120769	-284.512045559
