FACTOR	EXPR_FOLDCHANGE	EXPR_GM12878	EXPR_K562	Boyle_GM12878_protection_mean	Boyle_GM12878_protection_median	Boyle_GM12878_protection_std	Boyle_K562_protection_mean	Boyle_K562_protection_median	Boyle_K562_protection_std	Boyle_protection_ks_stat	Boyle_protection_ks_pvalue	Boyle_GM12878_tc_mean	Boyle_GM12878_tc_median	Boyle_GM12878_tc_std	Boyle_K562_tc_mean	Boyle_K562_tc_median	Boyle_K562_tc_std	Boyle_tc_ks_stat	Boyle_tc_ks_pvalue	Boyle_GM12878_fos_mean	Boyle_GM12878_fos_median	Boyle_GM12878_fos_std	Boyle_K562_fos_mean	Boyle_K562_fos_median	Boyle_K562_fos_std	Boyle_fos_ks_stat	Boyle_fos_ks_pvalue	Boyle_GM12878_flr_mean	Boyle_GM12878_flr_median	Boyle_GM12878_flr_std	Boyle_K562_flr_mean	Boyle_K562_flr_median	Boyle_K562_flr_std	Boyle_flr_ks_stat	Boyle_flr_ks_pvalue
FOXF2	-0.1000125386	5.8514796444	5.7514671058	0.0418566980067	0.0324326045705	0.0266090216572	0.0278226012822	0.0215945564862	0.0181719364118	-0.0821835835124	-300.0	0.723099275649	0.738435697929	0.0649516697883	0.673868812224	0.682715016614	0.0434277910454	-0.256212149808	-300.0	0.341649973533	0.343498222213	0.019174310922	0.34337851764	0.345989011192	0.0325837257921	0.0130550568552	-180.033902927	0.298939703321	0.299863895215	0.0570749623973	0.287158306588	0.283722549071	0.0291268410904	-0.057639763052	-194.374091472
FOXC1	-0.0984576794	6.9359443778	6.8374866984	0.0702479110854	0.0471693003645	0.06308648886	0.0443604769675	0.0287356559035	0.0429995690548	-0.0323806148847	-296.663095181	0.714420987442	0.726998081504	0.0617187535109	0.657372697891	0.662495439482	0.0437813286267	-0.253837985589	-66.8750436266	0.485975212666	0.489306705756	0.0492472824567	0.491924512787	0.494259155319	0.0774835983112	0.0682406813407	-13.3640370645	0.169870205559	0.168954841832	0.0181433657578	0.176639497645	0.173294969815	0.0676276614901	0.0318235087308	-15.867626263
CDX2	-0.0860509947	6.1550031111	6.0689521164	0.0202667839185	0.0158771286015	0.0152318590322	0.0136592777012	0.0105011191546	0.0108704894792	-0.0240355038872	-300.0	0.739135638454	0.752066388108	0.0409773158244	0.74863095553	0.756656332213	0.0577285663096	0.232446027881	-10.4875082563	0.714173895247	0.715103813907	0.0421174454694	0.706354085596	0.707796707441	0.0251458609631	-0.0347983340691	-183.243811764	0.315204517668	0.313668446916	0.0249829003458	0.316176337676	0.31799630928	0.0552847912512	0.00426498292984	-91.3971962807
PPARG	-0.0787696799	2.7470595	2.6682898201	0.0203260815664	0.017340447385	0.0129531541428	0.013076321689	0.0109691302654	0.00846580788085	-0.0228920666981	-300.0	0.816348913098	0.822208729686	0.0544067173459	0.748802881277	0.762213624737	0.0366674269489	-0.339754543919	-300.0	0.463650004369	0.462261626737	0.0336171739686	0.471321488356	0.470428028435	0.0493360532276	0.0446446866189	-93.0551507858	0.274784161826	0.271565211526	0.0537484211386	0.267270170519	0.265928854219	0.0289725600536	-0.0640421104777	-209.559831239
GATA4	-0.075628319	6.0066849222	5.9310566032	0.0228692591465	0.0192546235821	0.0165932621173	0.0133389806498	0.0102290526372	0.0102620569063	-0.0333069706021	-300.0	0.716227978135	0.729677917542	0.0388011643217	0.731400008889	0.738419089737	0.0606838398606	0.154982006033	-43.3587454269	0.445092630719	0.434540595725	0.0658574180393	0.407871937404	0.409642490327	0.0288373038091	-0.179956239555	-300.0	0.30529920944	0.304838203199	0.0621010401489	0.302823385842	0.30051029812	0.0219597140934	-0.0201001457657	-175.528900969
HOXA9	-0.0604689519	2.9673686556	2.9068997037	0.0255191023993	0.0207199245695	0.0150817721396	0.0182220136255	0.0149552357069	0.0102345337335	-0.0890144726262	-300.0	0.734083654898	0.748781854589	0.0401326846767	0.749521440769	0.758683265238	0.0612304798855	0.182551166307	-18.0488996873	0.467278582758	0.468639504743	0.0292195647469	0.473887064037	0.474139109084	0.0494471947534	0.0223205167727	-76.4039313491	0.305963031032	0.306222430794	0.0523224836917	0.304122222455	0.30292608418	0.0266352572173	-0.0670758641681	-128.704460039
ZBTB33	-0.0601326492	7.7412005222	7.681067873	0.0359985742158	0.0310618137833	0.0195612863028	0.0275210898258	0.0236730279905	0.0141313392855	-0.00920109583406	-300.0	0.762920040422	0.768295724471	0.0712692675764	0.696945619062	0.707832827135	0.0417700116192	-0.108580469143	-227.146240185	0.577662076373	0.571039169175	0.0606487353553	0.561297415137	0.554396521792	0.0425619624711	-0.0274648574775	-113.925019436	0.31980105604	0.319919807645	0.0505655904084	0.342657067502	0.327090121879	0.126304063375	0.0354817790966	-78.1749113327
FOXQ1	-0.0558904127	6.4711133333	6.4152229206	0.0156334297995	0.0121423129508	0.0130810145664	0.0103457032053	0.0079637665972	0.00887017876592	-0.00320053200327	-300.0	0.723779177154	0.739083608447	0.0636673223095	0.652042011889	0.660426414274	0.0410952694654	-0.381344740021	-300.0	0.588175765898	0.59198419266	0.041302294742	0.584477991714	0.587183676408	0.025911404958	-0.00175614240558	-183.468488714	0.338491691099	0.341790198545	0.0458789422924	0.334055459754	0.336725879347	0.0198942980529	-0.0513883567244	-172.783524731
ATOH1	-0.0433124675	4.6328258167	4.5895133492	0.0263269852632	0.0217536027667	0.0150320631039	0.0184110006262	0.0150735152821	0.00983687614466	-0.0127458662492	-300.0	0.728488867188	0.738717974508	0.0361849779744	0.744403307697	0.749455335354	0.0538959688145	0.167222685269	-61.3911241842	0.5004352633	0.493182375128	0.0580211005354	0.484626038368	0.481674623573	0.0313508342258	-0.00340412072731	-259.847085755	0.293892542893	0.296343914396	0.0502795445117	0.28639456522	0.290116178668	0.0201597640217	-0.0534682127035	-300.0
MYOG	-0.0219246632	5.1665229278	5.1445982646	0.0276823277861	0.0243622273998	0.014460545599	0.0192311595428	0.0172274284818	0.00974757195694	-0.0517702521418	-300.0	0.764968788319	0.766209901244	0.0975557677913	0.679280724826	0.696945418117	0.0520417713513	-0.0668187181201	-300.0	0.510156698138	0.494092137386	0.0841887703701	0.472500754665	0.465521806742	0.0522123043234	-0.0566661159782	-296.433052861	0.416725081036	0.364808671866	0.175494765672	0.348845214098	0.346064744316	0.0829935375051	-0.204248433969	-300.0
NKX3-1	-0.0187725392	4.7804244333	4.7616518942	0.0294245445599	0.0203380827023	0.0260166084518	0.0192551559499	0.013180037709	0.0177261582217	-0.0484443421834	-300.0	0.728695740666	0.74452527162	0.061323593163	0.702658780698	0.709472111413	0.0406672770351	-0.108694039633	-113.999219054	0.360349520173	0.363939584717	0.0352031389953	0.366662742891	0.368230463411	0.0592317067104	0.0533655616401	-49.6012984951	0.27235330097	0.268170914984	0.0601443633459	0.263537024168	0.261900495422	0.0224814055181	-0.113699168251	-138.760493706
NKX3-2	-0.0082280677	5.8686394222	5.8604113545	0.120644192029	0.098370886519	0.0691038237347	0.0880495579787	0.073332557286	0.0457181526435	-0.0139799330373	-300.0	0.703924256873	0.723299287331	0.0780538454583	0.648148000409	0.657278883528	0.0449365007911	-0.25811314669	-242.947153831	0.436485461136	0.434630582952	0.0417788963827	0.427127498566	0.426275856554	0.0276063391328	-0.0075417199223	-96.5560023703	0.348114772012	0.343229905761	0.0591075780787	0.339852002257	0.336512080951	0.0200178121059	-0.131944966525	-177.198536505
PAX4	-0.0037464452	5.1896305722	5.185884127	0.0264827694786	0.0263858332117	0.0158357770096	0.0177447359643	0.0183305255263	0.0110229561114	-0.0477957655313	-300.0	0.797280296731	0.804031274516	0.052509663565	0.751735860511	0.764734647609	0.0362055069128	-0.124758185828	-300.0	0.444752965218	0.44345832463	0.0392163999081	0.433490449103	0.433739152456	0.0218733639357	-0.0816127704703	-300.0	0.164000117353	0.143264359209	0.117361938621	0.218730411425	0.196028587385	0.146149100714	0.0594407866851	-8.74186093251
FOSL2	0.0101847878	5.5744170111	5.5846017989	0.0175361451844	0.0142482450679	0.00969704699728	0.0256631570072	0.0211393526308	0.0150715961257	0.0106197023271	300.0	0.744287745827	0.752622002966	0.0293289205392	0.815299666494	0.818765316654	0.046385024106	0.365587025991	300.0	0.528263138326	0.524911385386	0.0362050602468	0.546906771572	0.538957441511	0.0646829759762	0.0119343828497	300.0	0.260997512822	0.25852817807	0.0239455657365	0.271126740949	0.273336402838	0.0514271706775	0.0548921477568	300.0
SOX3	0.0110805013	6.2065415833	6.2176220847	0.0139255157601	0.0114687198235	0.0101024182282	0.0187263442731	0.0148375392213	0.0141968985784	0.0426183365022	300.0	0.77275660335	0.778764211145	0.0573923296321	0.741694566375	0.755247071826	0.0355664828071	-0.0597436107975	112.398562161	0.383815040626	0.385407122692	0.0217891464679	0.389224716589	0.391195047806	0.0326669857143	0.0155752091903	254.947295569	0.288914594852	0.288924091946	0.0200621327383	0.296550442253	0.294861836448	0.0524622240913	0.0774082365934	268.202122564
ZNF263	0.013611772	6.7028140111	6.7164257831	0.010966401349	0.00956205755816	0.00633414421964	0.00863823411455	0.00784017592858	0.00442562660146	-0.124181010402	300.0	0.74009730519	0.754778193878	0.036598592667	0.813219701657	0.819971350134	0.0608167331032	0.285349452999	300.0	0.546241701018	0.544712128262	0.0260188457815	0.561388521555	0.557573007013	0.0414959886419	0.104534182924	300.0	0.343576960144	0.340992930403	0.028826380837	0.350705244962	0.346641411543	0.067016986201	0.0272163737562	300.0
EN1	0.0206112087	5.9012505056	5.9218617143	0.0529120937273	0.0456930723563	0.0233846122485	0.0697311170348	0.0583185087592	0.0349785945784	0.0203221023524	300.0	0.663748979298	0.673278700992	0.0464797610627	0.713798399287	0.732192822169	0.0717884722744	0.211864666312	210.875418001	0.46292589327	0.463937544643	0.0668962483594	0.454013153344	0.456054509736	0.0429053306512	-0.0290095827001	68.1047461854	0.316680294031	0.31358343979	0.0389352476345	0.322475396686	0.319562520539	0.0632076243717	0.0666453224729	118.444246192
HLF	0.0461707656	3.1964068111	3.2425775767	0.0124868850867	0.00934721683549	0.0124375825926	0.019316702319	0.0142882832499	0.0178787490199	0.086278776025	300.0	0.713433607177	0.727175712123	0.0817498678037	0.705150682257	0.723260227495	0.0470083312465	-0.13757076019	14.8749791477	0.412298276134	0.405540837628	0.0448423369494	0.432936105578	0.414674462866	0.0862958773143	0.00407414398111	46.2587758727	0.270595225391	0.256754387802	0.104001451881	0.257341912071	0.251650912688	0.0343904601026	-0.011883547935	34.9537549357
MAFB	0.0472703894	4.6418463778	4.6891167672	0.0191566566476	0.0156249470138	0.0140590123395	0.0132765268046	0.0109303355735	0.0095383174616	-0.0126823940086	300.0	0.765994097229	0.774807581851	0.0672677373094	0.728256826824	0.74604574202	0.0474300113089	-0.0432478035054	100.007851633	0.498560563375	0.494200554388	0.0374410600161	0.530840162335	0.515129732441	0.0739240902343	0.0781693653552	299.999999986	0.321193319975	0.3196228582	0.0337249668147	0.335678616038	0.327373630286	0.0725712843738	0.134793988517	300.0
FOXO3	0.0481398669	5.88673935	5.9348792169	0.0158849397544	0.0127037356934	0.0124243771413	0.0108727007024	0.00884874592485	0.0084941889471	-0.0718761904461	300.0	0.748357341246	0.755193549321	0.0587384876421	0.738323779554	0.752449503349	0.0409047685259	-0.213171346221	27.7107293732	0.565046395029	0.567865611371	0.025196018589	0.572243584996	0.57557605502	0.0414785345064	0.0455055641626	300.0	0.307987451467	0.310796850753	0.023475815252	0.319542035527	0.317731573366	0.0531311695183	0.117673138151	300.0
ELK1	0.0522137344	7.7926102444	7.8448239788	0.0573922156958	0.0491440796842	0.0281676587346	0.043160697622	0.037293417913	0.0187312507807	-0.0146910807739	300.0	0.698842381258	0.700533589076	0.0771811310671	0.675837127862	0.683894632753	0.0417809756129	-0.116153204451	86.5674564454	0.540423418292	0.527070040917	0.0846132571686	0.515222240851	0.506215607618	0.0577133686485	-0.0232891521949	105.835012673	0.337127828444	0.329895230951	0.108872764786	0.321839207061	0.323697003302	0.0436903036292	-0.0615378483035	77.2496400894
E2F1	0.0598172259	7.0153392556	7.0751564815	0.0337262128699	0.0287996969474	0.0194438027177	0.0251735481441	0.0216211872052	0.013180855837	-0.0485561294435	300.0	0.707274739366	0.721258192498	0.0426087304866	0.778595561609	0.78522256437	0.0726888321011	0.158061222479	300.0	0.491533982579	0.487935076676	0.0381542835033	0.512508170251	0.5057844342	0.0627747315825	0.0523163384649	300.0	0.320147342736	0.314486343823	0.0434490933038	0.337673796526	0.321788472198	0.101639035525	0.0165252210002	275.086540731
LHX3	0.0647025619	6.0044417556	6.0691443175	0.0277909381114	0.0220085342266	0.0188632030644	0.0416182236724	0.0332121848143	0.0275462228861	0.0467233750786	300.0	0.75763507216	0.770958852368	0.0380854495337	0.798023724511	0.805428623388	0.049711965139	0.152301423122	161.884049143	0.466861098221	0.468812084549	0.0145600436727	0.474030767325	0.475863218465	0.0206338871564	0.150590137424	300.0	0.302067860359	0.299766332477	0.0278946286717	0.310190272776	0.306420658528	0.0554441282668	0.12996250505	233.608176643
BHLHE40	0.0733820275	9.5293585333	9.6027405608	0.012887235404	0.00997062426478	0.00973064212396	0.0187753532987	0.0148228270334	0.0145988106095	0.0365760632926	300.0	0.72469664538	0.742869228082	0.0415337857602	0.775427802981	0.783125613127	0.0704944089326	0.0146864523959	144.6087336	0.543884536306	0.537392070413	0.0589600518193	0.530956229276	0.527108547647	0.0387230231236	-0.0219195580803	105.831310895	0.303994390222	0.30086961234	0.0502436495769	0.323386352752	0.308701906234	0.102716342307	0.123678127795	299.999374131
ERG	0.0897659651	3.3495138444	3.4392798095	0.00903889257191	0.00725255860725	0.0075833027301	0.00677142309715	0.00557028874283	0.00524425098357	-0.057592448574	300.0	0.73430732791	0.740135582281	0.0644918665057	0.723816667406	0.738427085899	0.0375721258708	-0.216828651995	86.5656762493	0.548167428961	0.545880156065	0.0302869504268	0.560873901308	0.558028546697	0.0446137103623	0.0287685861627	300.0	0.316621126561	0.316340988044	0.0617284534631	0.31279281129	0.31189618537	0.0277624949754	-0.0213537057291	300.0
E2F4	0.0988134026	8.1986014333	8.297414836	0.0358762153744	0.0309971092777	0.0196957514288	0.0270702198714	0.0236400469188	0.0133038785257	-0.0352486435059	300.0	0.706598211309	0.71931082403	0.0413060274656	0.779593818353	0.786012829287	0.0710702457786	0.168767031005	300.0	0.53918796865	0.536113586194	0.03239000792	0.561403980759	0.555453140767	0.0553452499858	0.0978922974225	300.0	0.359847996993	0.346927855006	0.101115643643	0.345506681919	0.340156666423	0.0389199465727	-0.0134268904732	265.341225298
SRY	0.1099202765	2.0370843056	2.147004582	0.0155416724873	0.012062499402	0.0132059829803	0.0103000930424	0.00815106656636	0.00896474578861	-0.0397811272353	300.0	0.74151116937	0.754571052162	0.0554845501138	0.740148709054	0.74699994449	0.0405645337109	-0.138564760761	45.5027700989	0.4656694723	0.468389942717	0.0242463986552	0.469914162871	0.47401211129	0.0394143448947	0.0315042236839	253.659875531	0.317850451424	0.319120201126	0.0222802582388	0.322392622623	0.325319909374	0.053388876045	0.0595643472676	185.147480566
ESR1	0.1130897902	4.0138700722	4.1269598624	0.0160202373243	0.012620825562	0.0139170612185	0.0111666467622	0.00889955838662	0.00970721535699	-0.00586147331636	300.0	0.760347166843	0.769231103799	0.0571601515021	0.745121221184	0.759189938761	0.0447901868642	-0.164380496359	41.3921028921	0.294694942018	0.29670512233	0.0183676352152	0.298248081001	0.300848474462	0.0261147063569	0.0510039917783	300.0	0.343719632647	0.341046056709	0.0261927051747	0.354074928238	0.349482112941	0.042003646561	0.233691008653	300.0
FOXI1	0.1647713873	4.9353065333	5.1000779206	0.0327343734658	0.0264051120598	0.0187655465155	0.0458299632919	0.0371892754361	0.0273256316319	0.0142948664981	300.0	0.779098337976	0.78665532295	0.049538504795	0.753851754501	0.765116148698	0.0382116566389	-0.0682171430883	116.254842407	0.383184924366	0.38461670404	0.0186052263162	0.387577124957	0.389590106912	0.028496140445	0.0383513178122	300.0	0.318448283668	0.319551808447	0.0249504235004	0.327100740995	0.326507992081	0.0504973678321	0.0925849071804	300.0
NR5A2	0.1681416079	3.2204742333	3.3886158413	0.0179071232636	0.0149229581321	0.0102508573186	0.0259506923355	0.0219639410716	0.0155234810038	0.0381101042339	300.0	0.743245954259	0.750262487403	0.0610965691226	0.731949110754	0.745422444286	0.04024579629	-0.223166543351	20.6907831164	0.564638535447	0.566729168711	0.036245788624	0.577421821235	0.578774348314	0.0519055313961	0.0186975074703	267.869660693	0.335482300955	0.333501223489	0.0234078297579	0.347391174598	0.341519199048	0.0616777966303	0.169709809605	300.0
NR2E3	0.1698236063	3.9630647111	4.1328883175	0.0727432657781	0.0474429630043	0.0431295486544	0.10119051417	0.061930654285	0.0667434510748	0.181542577696	300.0	0.762665565101	0.778194262657	0.0470341732159	0.810322882978	0.818092618117	0.0594314059956	0.102009064333	57.7564882182	0.375726194498	0.376369809729	0.0263834583864	0.383607296078	0.383332124376	0.038239690911	0.0020039830889	45.4041442424	0.343564703854	0.340600478576	0.0173194198341	0.359364258694	0.350376282179	0.0625566288354	0.260288560403	162.004087522
AR	0.1778825566	3.4316552	3.6095377566	0.0409437893685	0.0325954940256	0.024798723647	0.0593598289878	0.0468272283311	0.0372066828046	0.0413699740292	300.0	0.750192134793	0.760420519246	0.0575933335416	0.738201211502	0.751773188533	0.0510020244468	-0.201464762807	14.6974090445	0.457496534898	0.458732551024	0.0301759554145	0.466406304173	0.466944469542	0.0462037108959	0.0160452721181	120.565319053	0.285283762259	0.280155958273	0.0347930382044	0.286330489474	0.285444043144	0.0634170255676	0.0234062202781	97.9999657215
ESRRA	0.1861202667	7.4537839556	7.6399042222	0.024386849972	0.0216952847328	0.0106787618985	0.0327146398273	0.0289698763452	0.0160242642324	0.00644897349532	300.0	0.743067813198	0.750561412538	0.0634823233329	0.730722468092	0.744969014479	0.0416315260713	-0.198760285721	23.1118447816	0.609085849819	0.610468625279	0.0272008469244	0.621875699785	0.623233511403	0.0395239347847	0.0753839109768	300.0	0.291750688182	0.289616028666	0.024784047833	0.30174487847	0.296830885235	0.0605057729956	0.135327189656	300.0
NR2C2	0.2028058757	7.6002743889	7.8030802646	0.0254972461998	0.0215492097153	0.0180906051887	0.0181707954003	0.0154541384569	0.0126323868708	-0.0183105455897	300.0	0.734279893508	0.749182155151	0.0378883009198	0.799336457595	0.805877324291	0.0631606127864	0.195948815605	300.0	0.478289089092	0.475957618203	0.0327950119594	0.494230674352	0.489425780922	0.0515295846881	0.0644177657083	300.0	0.3255706691	0.323247960335	0.0693461744562	0.323716059677	0.320386323414	0.0322330773327	-0.0154902028227	300.0
TCF12	0.2044455873	8.2854513333	8.4898969206	0.0654453833644	0.057626029778	0.0205235552848	0.0830070713284	0.0724917512007	0.0313175925029	0.0458265618675	300.0	0.772963962878	0.778498758017	0.0573309439926	0.735194460999	0.746941326021	0.0366861615273	-0.00900016322347	278.831950911	0.436240625306	0.434893830005	0.0536115175459	0.426283545412	0.425100346731	0.0358198125212	-0.0411975766309	209.841120223	0.322940231212	0.318864804883	0.0241068501379	0.325516442016	0.32261274615	0.0540068777966	0.0796383764365	300.0
NHLH1	0.2087423466	4.6391893889	4.8479317354	0.0770433079014	0.0536212924541	0.0493797342565	0.116172370714	0.0867093815806	0.0749247654307	0.116183488759	300.0	0.750334585147	0.758093775039	0.0663687309985	0.719821558679	0.735636468554	0.0424902544542	-0.112066179419	50.3279433012	0.530428693855	0.523137988227	0.0685855450614	0.513333403752	0.509144919595	0.0448447929236	-0.0234440968512	73.2703930148	0.335434502674	0.33797327247	0.0368136106009	0.347248032508	0.345455573645	0.0754052398887	0.0603084733335	208.1223109
THAP1	0.2326709847	6.1018166556	6.3344876402	0.00849627573434	0.00675946595894	0.0072692327739	0.00641320560826	0.00521784405896	0.00512221316427	-0.0830939069595	300.0	0.739348264345	0.752007680324	0.0353065161974	0.787831839634	0.793213690809	0.0573217943477	0.0914147207531	300.0	0.543660789868	0.541846395444	0.0295413428352	0.558124231751	0.556136806087	0.0423510306015	0.061109660552	300.0	0.32793307733	0.327060068571	0.0263187507466	0.334934326986	0.334091937841	0.0536920488677	0.068045490699	300.0
FOXD3	0.2435801553	5.7794986278	6.0230787831	0.0185167456867	0.0146993494203	0.0134522749413	0.012739763461	0.00990770359407	0.00942057790009	-0.0310471110775	300.0	0.75607170675	0.765485205462	0.0546517621964	0.75261678927	0.76415134483	0.0417214280063	-0.192663183038	44.8274046615	0.466236544225	0.467616291234	0.0145673758351	0.474309221013	0.476228198574	0.0234479344694	0.17118079035	300.0	0.344764552836	0.344945547361	0.0257290709997	0.353099757533	0.352751099299	0.0484507380713	0.10953002401	300.0
TFAP2C	0.2455344095	3.2887911778	3.5343255873	0.0299796043369	0.0267803256736	0.0102776307724	0.0386841678443	0.0344979990215	0.0154315130097	0.0526477586362	300.0	0.736186258707	0.749958876457	0.0384293518014	0.794202184099	0.800591715832	0.0611845601699	0.147437126354	300.0	0.623085321852	0.621820100601	0.0252163105411	0.639454620956	0.637657338418	0.0377314921514	0.148672844225	300.0	0.308352476805	0.30692105486	0.0336591183874	0.317465140345	0.314009284968	0.0750777555316	0.0680810440279	300.0
HSF1	0.2577764505	7.0100452056	7.2678216561	0.0316238697247	0.0263719110278	0.0186892815618	0.0454380452052	0.0377075741676	0.02802348174	0.01840751102	300.0	0.774253036593	0.781882910783	0.0603017992524	0.737503217279	0.751561156356	0.0383401346382	-0.0179953087642	139.334629256	0.506476777445	0.505188261757	0.0354773342681	0.521822102112	0.517496509516	0.0521756748471	0.029225380255	237.361948943	0.327958114046	0.327126044803	0.0242696153035	0.332725095549	0.334093974265	0.0606667905309	0.0625178915022	256.690063909
ESR2	0.2614649397	3.6853600444	3.9468249841	0.0149003217334	0.0125278456606	0.00828535135508	0.0219716290639	0.0189083643728	0.0127037590522	0.0534799908342	300.0	0.745881407569	0.758544022757	0.0368041113718	0.810334155027	0.816083899852	0.0558166757625	0.284171498717	300.0	0.549689334882	0.550721316088	0.0290531237406	0.5614685548	0.562775191847	0.0440226569598	0.0500530268492	300.0	0.312686828333	0.310918326545	0.0290303320233	0.323897448997	0.319306148247	0.0566097739593	0.158175101664	300.0
MYC	0.2679101471	9.9725863556	10.2404965026	0.0335006284762	0.0238310162683	0.0218145899491	0.0505727050296	0.0381454966756	0.0333194840229	0.0939159353617	300.0	0.645313906612	0.652318157877	0.0444070982432	0.70400950338	0.720614355783	0.0729225098869	0.228066871155	300.0	0.495338715125	0.491125718988	0.0618331301578	0.481674640032	0.478147759731	0.0405545828812	-0.0177304080974	104.441329518	0.301722354046	0.304663536744	0.0259254113867	0.308742483192	0.309758557436	0.0641654641033	0.0241979525957	177.665651312
NRF1	0.2705882836	6.4108549333	6.6814432169	0.0161337138303	0.0128230049541	0.00991462148918	0.0223852669995	0.0172876773209	0.0143032424387	0.0845736261149	300.0	0.735718301364	0.754598947291	0.0657524653747	0.729806074671	0.737236394337	0.0407832131899	-0.044113622205	102.39704574	0.425413385102	0.427547659715	0.0446561107221	0.42101126043	0.422362270743	0.0282787648939	-0.00859841067981	170.370055669	0.315946181812	0.314985827004	0.0191979539569	0.331714570636	0.324738639275	0.0598733441443	0.237552984108	300.0
TFAP2A	0.2800466492	3.4869517	3.7669983492	0.0301280364731	0.0269497155783	0.00987502999251	0.0388908677454	0.0347300755585	0.0149186162625	0.0579838148038	300.0	0.74274464384	0.756156888772	0.0373804244542	0.816127196954	0.822340931651	0.0581669587019	0.319961545079	300.0	0.640552069011	0.639299871125	0.0252099365602	0.657778573603	0.656195436328	0.0376267637078	0.158281508704	300.0	0.308276070923	0.306545537492	0.0318878347587	0.317621736779	0.313712148351	0.0755319933626	0.0701419154228	300.0
FOXA2	0.2824259243	5.7826448111	6.0650707354	0.0171859771817	0.0136635104065	0.0103916889608	0.0247936064238	0.0196711737816	0.0151382658209	0.0725671495912	300.0	0.74171403004	0.754516825284	0.0551675082729	0.735568472804	0.743665577425	0.0413302159885	-0.0911694136848	102.645245149	0.425535955528	0.427116036936	0.0177974237104	0.432106801619	0.434447368968	0.0288188752153	0.0888932333714	300.0	0.335565376881	0.338760647415	0.0247699366466	0.343910996312	0.345922603439	0.0456938804976	0.0789063543466	300.0
HNF4A	0.288795264	4.5631320111	4.8519272751	0.0241989036374	0.0208509611151	0.0103858297597	0.0322289427471	0.0279857058437	0.015698747286	0.0538150094095	300.0	0.75098450108	0.763245330602	0.0349918098001	0.819179145336	0.82408105733	0.0525514362092	0.366110695576	300.0	0.603873267245	0.604867529741	0.0241403264066	0.619538662868	0.620100511794	0.036831720979	0.127464320313	300.0	0.299581136171	0.296989242904	0.0302394685018	0.307715953839	0.304573885981	0.0593535147739	0.133141708772	300.0
KLF4	0.2972105934	3.8627360944	4.1599466878	0.0362172371225	0.0317969827113	0.0178309194887	0.0274717447364	0.024280950396	0.0119302003862	-0.0582518334783	300.0	0.705524220395	0.7174838612	0.0407073848231	0.790041300868	0.794885581893	0.0745778779986	0.205556052614	300.0	0.490960332006	0.476546465003	0.0701817872375	0.472403853185	0.463223457324	0.0461018150318	-0.00191762205111	300.0	0.346140126001	0.335148531554	0.114492301205	0.342421083201	0.33504486242	0.0436737792962	-0.0437983189688	300.0
MAFF	0.3007221317	5.7360744556	6.0367965873	0.0118629579315	0.00938427948273	0.00882601761644	0.0188479827733	0.0151153545715	0.0135681000935	0.110958593307	300.0	0.748829678718	0.753960888017	0.0535886804814	0.736847986009	0.747440954027	0.037182594925	-0.185365628254	31.8131737892	0.417478287787	0.417383061493	0.0222513761816	0.433843268545	0.428449184063	0.0426935173803	0.100319624108	300.0	0.272043740858	0.271671488822	0.0213926098347	0.279588158226	0.278738225607	0.0558307635887	0.0804981942008	276.771635758
EGR1	0.3257248989	7.7385820111	8.0643069101	0.0123831120908	0.0108199143817	0.00715288264357	0.00942712240474	0.0083345378862	0.00491245725814	-0.0259140812933	300.0	0.717899461848	0.731451957677	0.0389105478789	0.797447056931	0.803349692515	0.0697870469533	0.218279958607	300.0	0.549989678246	0.544403642839	0.0348746294721	0.570190639401	0.561433863494	0.0541517027651	0.0968838095122	300.0	0.348502764498	0.34359394785	0.0355410244584	0.362544521268	0.351488076039	0.0956581576815	0.0251408942659	300.0
FOXA1	0.3421642349	5.6048126222	5.9469768571	0.0195460249915	0.0159114821257	0.0104515542592	0.0271890382385	0.0221538500567	0.0151590182965	0.0802094853363	300.0	0.743427254763	0.756864955058	0.0561210361833	0.735183916654	0.743619305911	0.0422549820138	-0.0646237156862	140.860305754	0.425403341869	0.426766517659	0.0180252032617	0.432717881832	0.434573388147	0.0294140054999	0.0974017468333	300.0	0.324554750488	0.321319322856	0.0306640532794	0.336083167297	0.339022649847	0.0494740831576	0.108602285893	300.0
ZNF143	0.3452436317	6.0893881778	6.4346318095	0.0520468572112	0.0454478265439	0.0221007732461	0.069478421859	0.0584667875508	0.0342118461913	0.0253076452101	300.0	0.748294825431	0.761198968566	0.0379805278345	0.808417310198	0.815584070159	0.0558564382873	0.288847617148	300.0	0.521685705635	0.523279358125	0.0321404925969	0.536072144155	0.536207804176	0.0483035677682	0.0527806970019	219.863476112	0.338150760898	0.341139310084	0.0251388253866	0.354149070055	0.350878197117	0.0634619698872	0.207743805228	300.0
RUNX2	0.3618333603	4.6660095444	5.0278429048	0.0171832382592	0.014282043208	0.00861633768976	0.0236113333845	0.0197192124165	0.0125898770202	0.0456977370103	300.0	0.766097491467	0.771736785907	0.0601562045725	0.738112484579	0.752062040456	0.0377437917316	-0.10368871915	124.373271038	0.614176467133	0.611760966609	0.0265712485378	0.627879351757	0.627447665608	0.0412447206409	0.0748098014053	300.0	0.2975145944	0.294793723066	0.0278038961058	0.302836330466	0.301743649019	0.0634282919342	0.071438573456	300.0
