FACTOR	EXPR_FOLDCHANGE	EXPR_GM12878	EXPR_K562	FLR_90_GM12878_protection_mean	FLR_90_GM12878_protection_median	FLR_90_GM12878_protection_std	FLR_90_K562_protection_mean	FLR_90_K562_protection_median	FLR_90_K562_protection_std	FLR_90_protection_ks_stat	FLR_90_protection_ks_pvalue	FLR_90_GM12878_tc_mean	FLR_90_GM12878_tc_median	FLR_90_GM12878_tc_std	FLR_90_K562_tc_mean	FLR_90_K562_tc_median	FLR_90_K562_tc_std	FLR_90_tc_ks_stat	FLR_90_tc_ks_pvalue	FLR_90_GM12878_fos_mean	FLR_90_GM12878_fos_median	FLR_90_GM12878_fos_std	FLR_90_K562_fos_mean	FLR_90_K562_fos_median	FLR_90_K562_fos_std	FLR_90_fos_ks_stat	FLR_90_fos_ks_pvalue	FLR_90_GM12878_flr_mean	FLR_90_GM12878_flr_median	FLR_90_GM12878_flr_std	FLR_90_K562_flr_mean	FLR_90_K562_flr_median	FLR_90_K562_flr_std	FLR_90_flr_ks_stat	FLR_90_flr_ks_pvalue
IRF1	-1.7207699439	8.2650849333	6.5443149894	0.121084845021	0.0994241831409	0.096341201509	0.0937803925118	0.0764340889902	0.073992635563	-0.0702840792142	-148.307527402	0.825095445949	0.831986899053	0.0657631275407	0.749114504489	0.765341819878	0.0376162422785	-0.346512341565	-300.0	0.669864743024	0.668480430401	0.0320018744121	0.658845806538	0.657656849145	0.0201588750929	-0.16167676109	-300.0	0.372511471638	0.316561863625	0.244551276546	0.376405595587	0.336066444212	0.25549221751	0.012742989669	-0.0357706139991
SOX9	-1.6463590651	7.5684512556	5.9220921905	0.146921371485	0.114514795481	0.130792462705	0.11071403918	0.087335499765	0.0921922734748	-0.0532561634063	-13.8996787599	0.79848440692	0.806972549042	0.0496209321268	0.771804268357	0.78670412089	0.0290604118816	-0.0127829346141	-218.247384816	0.526800747094	0.528051729704	0.0475019375366	0.516275296844	0.518317578377	0.0301329169651	-0.0533627448469	-48.7778712971	0.310642584916	0.307429736556	0.0989861342819	0.312664870318	0.312663013186	0.104531145449	0.0149230004968	-0.215179986837
RFX5	-1.5997156902	8.0311831611	6.4314674709	0.0910035346986	0.0717347021453	0.0811132139194	0.067274987057	0.0535139883829	0.0585091398822	-0.0619691963913	-68.3839134777	0.704138196218	0.719954470426	0.0479915851033	0.708906694776	0.726533880214	0.0882232184361	0.0318775996604	-240.86921782	0.475505972816	0.473345429059	0.031242909287	0.480157562612	0.47817660863	0.0478179164685	0.00820727828993	-65.1900900804	0.313293509059	0.307331968636	0.0857081749678	0.326321188617	0.311903823788	0.148336312016	0.00315505581474	-3.15755974417
ELF1	-1.3094928196	9.8966036556	8.587110836	0.055928052118	0.0445995311874	0.0490847737696	0.0432927927604	0.0352160365677	0.0351504514477	-0.0286157172687	-94.4625275134	0.734349176546	0.737329949113	0.0799530070584	0.687053203883	0.693466126026	0.0442327956125	-0.0399661727311	-300.0	0.522322112753	0.51706777959	0.0405366921381	0.524391119263	0.519334460225	0.0625566672127	0.0360098334665	-90.080707901	0.344926538367	0.329531913327	0.137165653305	0.330004251156	0.327936611671	0.0769455212082	-0.0116073958026	-9.35602245863
GATA3	-1.2686822069	5.6419831222	4.3733009153	0.123224318695	0.0980340288599	0.0985479972486	0.132718390678	0.107584999938	0.116231102938	0.0394550385653	-5.50841034363	0.785050084394	0.793188998478	0.0664128804793	0.700993075303	0.707498390822	0.0316175238283	-0.374862262287	-300.0	0.409982391851	0.400686297271	0.0717489807881	0.386124015471	0.384717876798	0.0360005995467	-0.101798502477	-144.9104025	0.329309940751	0.327199001955	0.102572227659	0.327170507513	0.323200896038	0.0596055338202	-0.0483416304567	-2.58129962414
T	-1.1067090704	6.8493768111	5.7426677407	0.0936992761246	0.0786001859652	0.0750980544368	0.0720344202325	0.0578100608975	0.059028030842	-0.0478582546579	-25.0892786399	0.747383912926	0.766167826565	0.0675107324736	0.68418809155	0.694574637013	0.0378663302569	-0.39817643078	-300.0	0.543783294536	0.53898441552	0.0401545774588	0.545633071589	0.54311109011	0.0688483650293	0.0391606527313	-12.7318041125	0.287837298995	0.281724891947	0.108195611809	0.287547838516	0.278461655463	0.0728178112621	-0.00943883257292	-1.0399060471
TCF7L2	-1.0379809175	8.1292303778	7.0912494603	0.140845859903	0.10950086608	0.123633445006	0.106549582327	0.0849937574149	0.0900183788808	-0.0256880243946	-33.4346377645	0.759694069995	0.777292051172	0.0374840412257	0.783182827345	0.792492696789	0.062860728433	0.116828416371	-89.7619297844	0.479862455374	0.48110794194	0.0280847015312	0.48409643404	0.48417013741	0.041737019798	0.0115232859293	-41.9177361399	0.32717186935	0.321929551739	0.0842320521123	0.327750595035	0.322368395667	0.101911608165	0.019638727591	-0.793900369206
CREB1	-0.9881595307	9.1957632556	8.2076037249	0.220686770589	0.175992511914	0.169727903758	0.159433811654	0.129339375247	0.122065947365	-0.0614333040044	-11.2664319079	0.748881688559	0.7750950396	0.0763721954904	0.696029107969	0.709389916502	0.0397519547056	-0.372790800638	-300.0	0.465550590765	0.464426378418	0.0409129355008	0.466476548718	0.465583882658	0.068534776436	0.0578723991215	-3.63564067468	0.286061781569	0.269561156769	0.152047814877	0.266918068873	0.26027635291	0.0694586361585	-0.0635364281109	-2.23472199842
STAT3	-0.8814597069	10.6886940667	9.8072343598	0.0471661578431	0.0380363001986	0.040503898489	0.0571025183256	0.0452038983612	0.0546106977499	0.0166844620589	-17.9838235905	0.782307979339	0.79211250543	0.0708281454497	0.705934726401	0.713673776376	0.0358568132071	-0.281605455017	-300.0	0.410397097269	0.400470754718	0.0696699563834	0.387494759476	0.386048514917	0.0356129895415	-0.1208178767	-143.419411203	0.297625988495	0.285677944355	0.131756435953	0.285440016905	0.280613044356	0.0976919881963	-0.0462900412643	-2.51245038927
ELK4	-0.795803281	8.3372889	7.541485619	0.0538315476774	0.0433749752332	0.0485244704936	0.0421373862332	0.0344118996741	0.0347487408517	-0.0055725604989	-65.6853781895	0.649176833663	0.650406179197	0.0480400882234	0.654053259944	0.65592954938	0.0874949540545	0.137700466217	-284.677917157	0.508714142201	0.501431613697	0.0485181638176	0.5157060248	0.50675739784	0.0752686923971	0.0568233992373	-41.8790029699	0.332582231738	0.315381934303	0.146884456077	0.318234404242	0.314794081567	0.0783393379054	-0.020364930499	-10.8221537275
GFI1	-0.5620815095	5.9600981444	5.3980166349	0.134730841805	0.111720671437	0.101020584839	0.102007582676	0.0824007406723	0.0792937582539	-0.0495743481215	-51.8141113322	0.710118001743	0.746441165619	0.0508923381682	0.740220835078	0.757516097915	0.103178689591	0.126911422607	-119.878762348	0.417674450291	0.405987018835	0.0744659102076	0.403083085211	0.399774193014	0.0384810927304	-0.0162405247127	-49.0922565419	0.381155862355	0.352060490828	0.165818480646	0.354800434181	0.344413707289	0.123678919207	-0.0442610837438	-4.63977085143
HOXA5	-0.5275261365	3.8746430889	3.3471169524	0.0910831883436	0.0713337193727	0.083763734565	0.067469981851	0.0549297519097	0.0573562996143	-0.0125024162073	-45.2940814348	0.742654513538	0.76345221785	0.0396453996379	0.767053566973	0.778057002718	0.0714337687251	0.139514476364	-96.2947915272	0.519359296851	0.519018063994	0.0374099850798	0.523822711493	0.52241792349	0.0646798716864	0.0271945941189	-40.5557364744	0.33272723411	0.328260752251	0.0755096671557	0.342621500376	0.330720728895	0.13578415654	0.00163031853202	-1.62180823717
SREBF2	-0.459857972	9.3969251889	8.9370672169	0.094568626622	0.074391873371	0.0813077749399	0.0663137953261	0.0524383632313	0.0549890803158	-0.0452840188503	-43.12149043	0.841530581199	0.851269144033	0.0596223961918	0.762867105469	0.779469368187	0.0330158154243	-0.422990072048	-300.0	0.492056144581	0.491446336589	0.0528813267489	0.486002702481	0.485747473651	0.0308481825121	-0.0129014188277	-45.5126216762	0.31008901418	0.30642471623	0.075833730939	0.321753868205	0.309808649061	0.119782741405	0.0179579032584	-0.513738207126
ZFX	-0.433919887	8.1387332944	7.7048134074	0.121336887162	0.09626323169	0.105089846616	0.0884300888032	0.0721136151576	0.0700897715375	-0.0164582710618	-134.039493211	0.755561939142	0.759407819752	0.0960089112658	0.681151587215	0.690425979043	0.0507428110939	-0.0691362670391	-300.0	0.472879946596	0.467054170875	0.062431374271	0.462423930531	0.458896577295	0.0382475574765	-0.0104585525408	-199.98204296	0.346724958377	0.324772934943	0.156910107182	0.323984599048	0.320381039475	0.084581604652	-0.0253331517393	-17.2660924286
SPI1	-0.4202474275	7.6557025333	7.2354551058	0.0673649588032	0.055923194469	0.052969545331	0.0844263865894	0.0679452339473	0.0755125101652	0.0229801472797	-186.051329097	0.78752005736	0.788807331226	0.0876274622939	0.673480890455	0.677469556779	0.0463507991806	-0.295881661695	-300.0	0.511095204915	0.501896354704	0.0629209926509	0.495695226551	0.489206019815	0.038728493031	-0.0434231681224	-300.0	0.368586071792	0.338014575572	0.178492401138	0.337276712572	0.332489000707	0.0847576250401	-0.0365824403934	-79.8328663412
NFATC2	-0.4050990344	7.8968279444	7.4917289101	0.0738862830902	0.0595146514297	0.0625538227018	0.0586698856886	0.0467985868731	0.0478403530108	-0.00120483273754	-15.5993826244	0.760428370919	0.777665723541	0.0668556195216	0.752286153949	0.763615262742	0.0439998699848	-0.0480154098422	-260.084875514	0.513951339173	0.512284037704	0.0534577271637	0.507196381132	0.506791687499	0.0302507248876	-0.0302638357622	-52.0061153522	0.3273199428	0.318602394655	0.114176459811	0.320600726293	0.311216489989	0.0945705217796	-0.0596321937824	-4.49994163338
SRF	-0.368290577	8.5141720056	8.1458814286	0.10255088275	0.0833357551881	0.0882347378829	0.132917006396	0.106611234919	0.117806975001	0.00367791678253	-25.5008932273	0.828707935009	0.838891638598	0.0603137791898	0.763971471681	0.780778342274	0.0348754256796	-0.28378964944	-300.0	0.48724812995	0.484270149492	0.0560289167538	0.481358239447	0.480567162738	0.0326477152613	-0.000290967993521	-43.167178815	0.325249965119	0.315361225868	0.118000511962	0.318985217308	0.313468088364	0.0757185976536	-0.0186522772814	-2.48630999945
NKX2-5	-0.3477572392	6.1980671333	5.8503098942	0.127940525791	0.101725719095	0.111297169491	0.0926562217964	0.073357737978	0.0777419384961	-0.0280074614329	-50.4994027967	0.757020030379	0.777351838446	0.0366217967247	0.782602714325	0.792691517225	0.0687163903408	0.1466962985	-79.7922696714	0.51533847405	0.515421092665	0.0308627513158	0.520037101965	0.520177834177	0.0514014274756	0.00232145779037	-47.8844908797	0.305504759552	0.292289969817	0.129559754748	0.294953729797	0.288719023578	0.0882558893362	-0.00513794783225	-1.82647152044
SOX17	-0.315282727	6.6900928222	6.3748100952	0.151723366553	0.121469053195	0.117674359207	0.114532802929	0.0938515620551	0.0825657346383	-0.0179582483752	-68.2849297211	0.785462264015	0.790149242625	0.0709956815446	0.724116532847	0.736503810339	0.0394082853809	-0.0786246447007	-300.0	0.583480783327	0.580862046831	0.0538308655869	0.574652560538	0.572494433888	0.0336503823805	-0.0138530948013	-95.129782832	0.323731418124	0.312258042165	0.117268423526	0.305190665926	0.303991506985	0.0573182726814	-0.0381556169099	-7.70249729938
REST	-0.3104942741	7.8934747556	7.5829804815	0.091244871385	0.0729274789353	0.0828529910153	0.0656398991384	0.052714689322	0.0563817501414	-0.0281321008071	-98.6137604573	0.718514496607	0.740625728961	0.0832167182949	0.685093818697	0.697805741427	0.0468326411374	-0.159176329407	-300.0	0.653564136396	0.652115586225	0.0567954331315	0.644487281377	0.643268080379	0.0336831520766	-0.0283444608484	-111.726262428	0.345557325334	0.330812954079	0.133246646826	0.330522690757	0.326896291884	0.077933898776	-0.0134498870915	-4.5918286371
RXRA	-0.3028018288	7.0916307389	6.7888289101	0.0921666943132	0.0728587334835	0.0790212626942	0.0671485483367	0.0540140767801	0.0552890692743	-0.00813826921492	-59.2731963143	0.822436554874	0.833393052238	0.064529782897	0.753155793907	0.770543039045	0.0391793866505	-0.268007242178	-300.0	0.711355765921	0.711326521032	0.0428662726026	0.703286167265	0.702621171999	0.0265851052767	-0.0586346263693	-144.588498616	0.316125830015	0.306912044391	0.0913152520967	0.325233375191	0.309060584172	0.131345125802	0.0229256795977	-1.1428215229
USF1	-0.3023841979	7.3838312667	7.0814470688	0.0835966740715	0.0665373876321	0.0735713157647	0.063501375455	0.0503327235952	0.0554215828351	-0.00202680627697	-42.3933432708	0.681140963854	0.692667234764	0.0524356931383	0.682007929801	0.701978201008	0.0967338997038	0.0605469479943	-300.0	0.422462709729	0.41834235077	0.0455666091467	0.432337014741	0.424548102258	0.0748850705384	0.00949981138468	-45.8710193792	0.380907955759	0.343782616617	0.195700292805	0.341545980371	0.332592454759	0.110534304566	-0.0371357926458	-6.96139214558
YY1	-0.2742424783	9.2492416	8.9749991217	0.116204574857	0.0938727658657	0.0980699330331	0.0867270096935	0.0698301823457	0.0702257862047	-0.0126765283335	-52.6286266743	0.817295598949	0.826351732336	0.0655467526795	0.74638653753	0.761434898276	0.0379266537804	-0.1710894441	-300.0	0.468641011704	0.466760392438	0.0353433618964	0.473050461313	0.471238151421	0.0608167151407	0.0179523215265	-38.2289366572	0.363491548412	0.351088184001	0.134619495361	0.347868575658	0.347138603462	0.07701585226	-0.0251183809804	-6.74162585633
RELA	-0.2724742439	8.8449193444	8.5724451005	0.107279694611	0.084565418099	0.0910302294175	0.078441516866	0.0635933677932	0.066398738867	-0.0120198858205	-45.3279245798	0.838739687516	0.845253148201	0.0626632143701	0.763833543025	0.780650771179	0.0364516464559	-0.357351062061	-300.0	0.529814908515	0.527818848669	0.0364780154958	0.537640741467	0.536834663598	0.0621906280597	0.000318012143738	-49.9324297289	0.32442647413	0.314512476487	0.119669227373	0.309503664298	0.314008611341	0.0574876652568	-0.0457875971061	-6.40504164356
NR2F1	-0.269684032	5.6412763389	5.3715923069	0.0679150184866	0.0528649766535	0.0617586215469	0.049279290059	0.0390358857714	0.0421982081131	-0.0191327133446	-22.4234956382	0.826206436971	0.836775358717	0.0546789744831	0.780372462887	0.79618438557	0.0343469753619	-0.237548703018	-300.0	0.352510851613	0.352285445829	0.0356956170721	0.353703163552	0.354684381189	0.0526608582256	0.039632462805	-10.5234045762	0.33832886911	0.330357187414	0.108128723636	0.328162139818	0.323483689987	0.0862855017085	-0.0256152927121	-1.49556064663
SOX10	-0.2637979979	5.3629255111	5.0991275132	0.129437159948	0.102170964883	0.114379727331	0.0920156931102	0.0730038402946	0.0791985117346	-0.0221023690373	-71.6349352859	0.737511598857	0.754134007319	0.0398416212196	0.788848718532	0.799321603827	0.0709320611385	0.00516635124971	-290.030161222	0.517013680054	0.516286646333	0.0536258181995	0.507847580278	0.507796466535	0.0332550108539	-0.0232435822848	-106.294504392	0.346580881969	0.332653163972	0.133893030507	0.329538897959	0.325215284611	0.0653924177659	-0.0331662958487	-6.75791707606
NFYA	-0.2394532122	8.3065107889	8.0670575767	0.129151992684	0.114577690715	0.0960347463401	0.096390358391	0.0817714520929	0.0780083117898	-0.0566451703461	-126.738156196	0.616892797185	0.624410428288	0.0707251564794	0.630875359049	0.636380525295	0.128955721483	0.107452576546	-213.591890114	0.511652420619	0.495023010625	0.0940295510627	0.475820435387	0.470375761435	0.0533265814062	-0.089218137803	-189.872920886	0.41863579915	0.354276755493	0.246098009634	0.359672069351	0.340796220166	0.155759499792	-0.0292896174863	-9.97861428064
FOXP2	-0.217106004	2.4335675278	2.2164615238	0.10847672724	0.0864752487916	0.088131878279	0.136711413765	0.10819629205	0.116142293666	0.0162436574178	-29.7309585024	0.762801306327	0.780338369811	0.0640539020093	0.737639031257	0.747007735838	0.0346645209665	-0.191511749599	-300.0	0.538871550185	0.540816002591	0.0304222975508	0.538952095078	0.541583875241	0.0536127370522	0.0327307363407	-51.533324518	0.325744604857	0.3251083771	0.0676403072852	0.334520200246	0.329403472313	0.107239282622	0.00402130847796	-1.78157692914
TCF7L1	-0.2158135534	8.4069930667	8.1911795132	0.0988459618456	0.0802085095796	0.0811857997958	0.0714757968134	0.0575887803587	0.0566847572696	-0.027989490717	-131.810135071	0.738086332198	0.753781966016	0.0378433440424	0.765561516717	0.773025812426	0.0694400948783	0.125004015559	-237.335961176	0.478156666656	0.477612922465	0.0287918223141	0.483745972724	0.48315548855	0.0446044021392	0.00667764411122	-115.610241614	0.344493834438	0.333417571859	0.128712608633	0.334433001405	0.33120387392	0.0635332367181	-0.021733169377	-9.37079405259
SP2	-0.1813165365	6.2019310444	6.0206145079	0.138340699866	0.110533247245	0.112621520387	0.103944303787	0.0847165317889	0.0795127712324	-0.0142601444792	-108.699161583	0.754424559161	0.770734626325	0.0371903572924	0.793148620595	0.798456843763	0.0666002652035	0.0695335924882	-300.0	0.499936847641	0.498373138928	0.0325837078091	0.500394529229	0.499651328637	0.0514853252717	0.0631044927826	-52.4889687274	0.33496759874	0.324213674575	0.11802491301	0.321313648752	0.319907778103	0.0708832421694	-0.0179663555427	-12.2651239435
