FACTOR	EXPR_FOLDCHANGE	EXPR_GM12878	EXPR_K562	Cuellar_85_GM12878_protection_mean	Cuellar_85_GM12878_protection_median	Cuellar_85_GM12878_protection_std	Cuellar_85_K562_protection_mean	Cuellar_85_K562_protection_median	Cuellar_85_K562_protection_std	Cuellar_85_protection_ks_stat	Cuellar_85_protection_ks_pvalue	Cuellar_85_GM12878_tc_mean	Cuellar_85_GM12878_tc_median	Cuellar_85_GM12878_tc_std	Cuellar_85_K562_tc_mean	Cuellar_85_K562_tc_median	Cuellar_85_K562_tc_std	Cuellar_85_tc_ks_stat	Cuellar_85_tc_ks_pvalue	Cuellar_85_GM12878_fos_mean	Cuellar_85_GM12878_fos_median	Cuellar_85_GM12878_fos_std	Cuellar_85_K562_fos_mean	Cuellar_85_K562_fos_median	Cuellar_85_K562_fos_std	Cuellar_85_fos_ks_stat	Cuellar_85_fos_ks_pvalue	Cuellar_85_GM12878_flr_mean	Cuellar_85_GM12878_flr_median	Cuellar_85_GM12878_flr_std	Cuellar_85_K562_flr_mean	Cuellar_85_K562_flr_median	Cuellar_85_K562_flr_std	Cuellar_85_flr_ks_stat	Cuellar_85_flr_ks_pvalue
ZEB1	-2.2585500701	7.4546499167	5.1960998466	0.324746209823	0.343253633591	0.0740647998764	0.444739929882	0.459041754888	0.110325807222	0.0725978393605	-300.0	0.781415352816	0.789692392897	0.0550335054999	0.69104640145	0.705018080317	0.0440297265415	-0.0635493825695	-17.9110489194	0.510688903286	0.508117332231	0.0275833525616	0.515657887575	0.514658402094	0.0468899676159	0.0194812591007	-163.35753994	0.752420528629	0.763510814137	0.0905876564447	0.74539712595	0.745768666245	0.0511406625223	-0.254338009998	-7.97486007914
HNF4G	-2.2212048127	4.5430166222	2.3218118095	0.305039196188	0.288489564767	0.0741455729509	0.203643238152	0.193262739729	0.0543607763907	-0.197765963277	-300.0	0.782368426519	0.789791263721	0.0660982842267	0.653124947522	0.65315977976	0.0178886997249	-0.0890147376718	-15.4888934867	0.346694343383	0.347926211251	0.0381630901825	0.33776331967	0.337869221485	0.0265300355128	-0.0286249900958	-113.672094937	0.559622510412	0.558164817565	0.0724966206683	0.543506487869	0.5452330619	0.0561824272371	-0.066156462585	-3.19211243871
REL	-2.0628250132	8.3178302778	6.2550052646	0.307843164614	0.293095841521	0.0665896325541	0.219436383512	0.211311353439	0.0493432144214	-0.225990402481	-300.0	0.790213815528	0.790142578677	0.0334632241904	0.670942036771	0.67443895907	0.0225364595163	-0.103113513753	-14.8344805629	0.675617694974	0.673088673233	0.048256744544	0.661283347646	0.659290524937	0.0328137254728	-0.0525977886979	-244.160720744	0.312388242323	0.32507729642	0.0540369526758	0.32570220461	0.327210966116	0.0629585630937	0.244285714286	-0.0245407367748
FOXO1	-1.8556499325	8.4851884722	6.6295385397	0.314204444685	0.304291731446	0.0707519024301	0.403166033135	0.390078119646	0.0953726601944	0.13471859924	-300.0	0.758501914475	0.767473435052	0.0391432275308	0.788511676823	0.79860529513	0.0638265177135	0.094358916896	-14.2776826089	0.636173988107	0.638382981216	0.0411950276902	0.622544154474	0.62440045633	0.0259525311421	-0.093285888598	-300.0	0.260258036386	0.263863463804	0.038168934657	0.258377813259	0.258578593969	0.0338143263363	-0.0973484848485	-6.45817039956
NR3C1	-1.8464264783	9.6750664889	7.8286400106	0.477875922389	0.498126977932	0.0939908076436	0.360624546202	0.373441710764	0.0694594615443	-0.130171747555	-300.0	0.742706676461	0.739962467454	0.0129261908317	0.787877108863	0.797822732198	0.0607047449653	0.0178376587491	-11.6902153835	0.462796583622	0.463332644065	0.0379376897067	0.472952105221	0.474356313175	0.0552975247165	0.0363886647786	-85.1370640815	0.183868820903	0.182100611526	0.00426914856388	0.185799080509	0.182844835285	0.0482139674119	0.0853603603604	-1.16835113911
IRF1	-1.7207699439	8.2650849333	6.5443149894	0.485239890272	0.479449937942	0.082851964855	0.56526926413	0.558134495609	0.110329164235	0.14907872204	-300.0	0.781457961684	0.788525581395	0.0232344015009	0.790878118761	0.801692415824	0.0682767499918	0.488627432854	-13.7329758294	0.58924962917	0.588523095352	0.0360131583052	0.577228051994	0.577247952175	0.024164187848	-0.0972326700651	-300.0	0.391149885636	0.377557368576	0.289162386176	0.434793705945	0.4049297274	0.291730491123	0.152843708016	-0.685283636608
SOX9	-1.6463590651	7.5684512556	5.9220921905	0.310106653884	0.294199909851	0.0773705522462	0.227834125253	0.217173495258	0.0570203514502	-0.109627646999	-300.0	0.756161682043	0.757771418819	0.0134968729513	0.79106420932	0.803684571782	0.0877990865502	0.0699325195147	-8.97049414016	0.510718854934	0.51253701407	0.0374767315224	0.519688596985	0.522338945034	0.052826024171	0.0359111499545	-45.9652312829	0.419274410429	0.427907441545	0.0642245839289	0.435717686741	0.428166860886	0.0802174800362	0.210799539833	-0.0619652334069
RFX5	-1.5997156902	8.0311831611	6.4314674709	0.375921385102	0.373448665507	0.0726611240041	0.48457064881	0.480842092438	0.10312937405	0.0549300986968	-300.0	0.78344917153	0.791820463934	0.0466514042758	0.679462389691	0.687150864827	0.0295625478397	-0.0513383119895	-31.4964080901	0.532320936866	0.528153442006	0.0416973437831	0.53408767259	0.531449500071	0.0644169816347	0.109596685012	-38.115663735	0.165423977574	0.164012517897	0.00676775932494	0.166659406067	0.165231660981	0.0390144143713	0.16264957265	-1.03687226515
ELF1	-1.3094928196	9.8966036556	8.587110836	0.366050047741	0.351364830032	0.0753960426177	0.463899289802	0.442776447792	0.102559727382	0.102005439104	-300.0	0.784291542331	0.795829541358	0.0689166249024	0.667097506944	0.668886986227	0.0189766461376	-0.0298288723013	-23.8471306316	0.560790570128	0.555106395936	0.0385770625516	0.560963694064	0.556706338489	0.058161610529	0.115478772487	-68.4340559735	0.124881622941	0.125196619239	0.00761523885654	0.127471068451	0.125849080164	0.0403717780271	0.256030336663	-0.108585460165
GATA3	-1.2686822069	5.6419831222	4.3733009153	0.29763501309	0.282356042535	0.0713941907584	0.401657282271	0.3819680054	0.105502431753	0.0565181409627	-300.0	0.7207995696	0.731218649782	0.060034463991	0.791801713637	0.803348705804	0.0818619472749	0.0268879365546	-7.99938806341	0.401895234498	0.391271974217	0.0716133175543	0.369493299962	0.371378863511	0.032381101636	-0.126414562096	-300.0	0.225015136876	0.221638222954	0.057414239909	0.242562414241	0.224146487309	0.0778583193238	0.069941775837	-0.736224502286
T	-1.1067090704	6.8493768111	5.7426677407	0.395657174966	0.384565404502	0.0868953333602	0.29393367034	0.283963022816	0.062561192079	-0.16329368543	-300.0	0.789120381221	0.798561149809	0.0583711833687	0.654622463139	0.659093910251	0.0155937901079	-0.0686705399117	-13.7739458962	0.468614461646	0.465732996096	0.0376608069787	0.46899552416	0.46696627553	0.0592878064004	0.124081295077	-8.71784070577	0.73641341078	0.73580543119	0.0172131154923	0.742287025558	0.745767551371	0.057949202916	0.0800469483568	-0.936577451947
TCF7L2	-1.0379809175	8.1292303778	7.0912494603	0.39967996958	0.415749191803	0.110049534577	0.265968066786	0.275098022575	0.0798554215428	-0.0840394917795	-300.0	0.792198508682	0.803843935398	0.0652856052157	0.702625198313	0.703174681062	0.014185487384	-0.000526494351001	-20.7810989932	0.561917027573	0.562677544472	0.0307864332879	0.564914381074	0.566193092047	0.0396801674589	0.111116074426	-27.5380966282	0.198652874281	0.199203731024	0.0070537347268	0.203093075159	0.199391512907	0.0671831725622	0.213049095607	-0.265440537965
CREB1	-0.9881595307	9.1957632556	8.2076037249	0.284203296324	0.271621867923	0.0668565142363	0.207571575373	0.196634373626	0.0472314517517	-0.148915564944	-300.0	0.790852703473	0.797717163962	0.0410176364095	0.68217171441	0.679956147734	0.0052786936333	-0.0590839544292	-2.65641979762	0.47965130609	0.478182478592	0.0430375909664	0.480199083053	0.478910385096	0.0652159522193	0.137729104381	-2.50411057181	0.745448568669	0.748857633779	0.0803761472198	0.741114113321	0.741635445669	0.00506354767856	-0.152645502646	-0.938880705238
STAT3	-0.8814597069	10.6886940667	9.8072343598	0.336884804191	0.339658288496	0.0910826750434	0.467373112029	0.460166497664	0.141704039296	0.122462101874	-300.0	0.790548462924	0.807432528983	0.0985851983995	0.728704271413	0.730304480366	0.0132212963673	-0.00171502609009	-13.3771565907	0.475587151155	0.462874265891	0.0779343342365	0.438095763417	0.437705450396	0.0358264803472	-0.143421134992	-300.0	0.555985186325	0.556502250932	0.0139337123647	0.559510868555	0.558553223601	0.0504388880809	0.184830339321	-0.23933209388
ELK4	-0.795803281	8.3372889	7.541485619	0.465969251963	0.449714784954	0.0761386887224	0.365105724174	0.354268891605	0.054668204213	-0.00303348690001	-300.0	0.7866325494	0.798759485672	0.0575904804527	0.662326465424	0.664942554648	0.019721256177	-0.0109650720171	-7.04470687959	0.531964171259	0.525152104177	0.0531259832382	0.543828260612	0.534001180003	0.0796423763095	0.0903522703076	-75.6180382926	0.431599373503	0.438285256656	0.0210962603003	0.436627206069	0.438662236601	0.0565713014937	0.201851851852	-0.0775643764432
GFI1	-0.5620815095	5.9600981444	5.3980166349	0.37475448756	0.348223517426	0.104859167546	0.266247939039	0.245985285802	0.0706830742961	-0.0510637861817	-300.0	0.715261931308	0.718940385117	0.0112715260512	0.791300157814	0.80481687706	0.0790941010274	0.00335560035168	-14.6296492523	0.436668525701	0.433901845251	0.0357412968082	0.454530918116	0.442361191587	0.063808976537	0.0344730194765	-76.0689694803	0.568436405319	0.558048702489	0.0261191926853	0.572159773716	0.576020423775	0.0568265806691	0.0222577209798	-1.90685118655
HOXA5	-0.5275261365	3.8746430889	3.3471169524	0.369098349106	0.382717518099	0.0750293136737	0.488487966544	0.508822621946	0.104727064591	0.00490318808998	-300.0	0.693342141153	0.698706860035	0.0225132760067	0.79600410282	0.806534536526	0.046803253336	0.00330154884738	-24.1363131457	0.510747033535	0.510968989914	0.0412506804524	0.518291437035	0.515676348294	0.0650674711644	0.081158519916	-54.4818174311	0.14853938082	0.147183137307	0.00520744736876	0.149180334068	0.147447975321	0.0421938491993	0.236341290754	-0.217952562952
SREBF2	-0.459857972	9.3969251889	8.9370672169	0.462321790616	0.447271344062	0.076171427169	0.381086343849	0.369635989811	0.0530677998562	-0.128150481119	-300.0	0.699902269199	0.701325278339	0.0160447969541	0.791959551435	0.805185488202	0.0689585506599	0.0162198929791	-29.0612074093	0.518988718161	0.520254660105	0.0322042287028	0.525026549035	0.524661153097	0.0506722425614	0.0675465014048	-53.8969764628	0.548846733167	0.548444846987	0.0132088973416	0.55282438217	0.553237616809	0.0487019472981	0.15908254469	-1.170003509
ZFX	-0.433919887	8.1387332944	7.7048134074	0.436639397486	0.445226209801	0.0562360703877	0.533796468496	0.54341465222	0.0852196878557	0.028321396161	-300.0	0.723489542312	0.728656846531	0.0210949986733	0.794516777386	0.805936314387	0.0565028901165	0.0361287881669	-50.597268104	0.547060995894	0.5442563934	0.0342299458917	0.557667000142	0.551977084392	0.058311922718	0.0365825972656	-291.866488269	0.190817271895	0.19052355618	0.00734807964298	0.19427649524	0.192815244144	0.0366734785314	0.125556826793	-4.95553483046
SPI1	-0.4202474275	7.6557025333	7.2354551058	0.401942499608	0.37539598946	0.0882548648372	0.508259536439	0.477149410641	0.126712792149	0.177625915162	-300.0	0.71748085115	0.724754306651	0.0288661939485	0.792514898422	0.804445979302	0.059915853368	0.0361515494942	-63.0926643548	0.534492413957	0.527746746787	0.0406063491567	0.549192382361	0.539666958994	0.0644581961922	0.0367248756468	-300.0	0.267971695463	0.267605654795	0.0265911065498	0.264418433672	0.264490872968	0.00860936992495	-0.0323194425834	-24.630075289
NFATC2	-0.4050990344	7.8968279444	7.4917289101	0.257904013409	0.199803690193	0.104424024131	0.34490088215	0.264044246012	0.144260061031	0.0696106458514	-300.0	0.798518275711	0.807197760467	0.082694076634	0.711299089534	0.712341956572	0.0237628578043	-0.00978955174014	-18.2085275885	0.540886406833	0.542729866825	0.0296327934094	0.548092568772	0.548559890602	0.0434970799578	0.0212196467991	-94.1381101645	0.764858368359	0.765470790049	0.0424270194062	0.769640801257	0.774045501355	0.0539631099755	0.0753508292327	-1.66619512859
SRF	-0.368290577	8.5141720056	8.1458814286	0.320217062485	0.33244503707	0.0952859875792	0.461437955475	0.474022975512	0.132350474795	0.0189567273834	-300.0	0.747675169738	0.755315978659	0.0271512119905	0.796302845075	0.806784748275	0.0764818748444	0.0711258122233	-15.6646284249	0.557478108932	0.558026940219	0.0292160416406	0.565925978882	0.563854851424	0.0473393591527	0.0341189190335	-75.9045112809	0.633459816978	0.632004196834	0.0202636323803	0.637858483528	0.6370388282	0.0706219049718	0.172087604846	-0.646127508445
NKX2-5	-0.3477572392	6.1980671333	5.8503098942	0.364733991826	0.345907060627	0.102736078089	0.251521667726	0.237408909539	0.0738276539477	-0.0701162594569	-300.0	0.795831034888	0.804038642073	0.0520493311963	0.66802193175	0.675301846035	0.0238431380399	-0.0228949110685	-22.9396748051	0.555074796498	0.555383285379	0.0336243306632	0.561610637331	0.562107423798	0.0510786366545	0.0739267053679	-52.3453512935	0.388527999444	0.388292959014	0.0243404047496	0.396194281653	0.394952357323	0.0597426847682	0.178964331758	-0.666219262284
SOX17	-0.315282727	6.6900928222	6.3748100952	0.234459987079	0.222982045024	0.106992688046	0.335127661932	0.319248877575	0.14665634264	0.22411183037	-300.0	0.716651589207	0.720880158844	0.017819356792	0.801513390641	0.809618360525	0.0602814090252	0.000537699519237	-18.8583398773	0.593968170457	0.591768168502	0.0346598870307	0.603983608	0.600844717904	0.0511151241632	0.0469929118155	-133.030994485	0.681521716639	0.679772845619	0.0223262037343	0.691505297772	0.692005348206	0.0512002583038	0.0357638888889	-2.69631795926
REST	-0.3104942741	7.8934747556	7.5829804815	0.300699209588	0.284486942227	0.112004659932	0.433071550013	0.409260341479	0.159826880557	0.26034310428	-300.0	0.791771844581	0.802306225143	0.0555946060992	0.685649446816	0.693735146669	0.0295296414266	-0.00134202774106	-28.3431367227	0.527790923686	0.526816008476	0.0365289122924	0.536046955102	0.534334416078	0.057534441636	0.0564542408265	-105.185306773	0.620001705489	0.621825071401	0.0186304724764	0.625536452694	0.629653408547	0.0556828641289	0.0428327645051	-4.46886624976
RXRA	-0.3028018288	7.0916307389	6.7888289101	0.398456436623	0.402298008056	0.101391574884	0.273412169359	0.276005429711	0.071368492637	-0.0435815966758	-300.0	0.713746149973	0.719857714803	0.0225499507973	0.797948407645	0.807541043872	0.0523943045562	0.0336061717301	-39.5538296261	0.585746562646	0.586856080919	0.0386283872698	0.59492756204	0.594741693325	0.0552521105617	0.0579778791977	-100.07789055	0.207252539645	0.206394404776	0.00854477335555	0.209254748507	0.209178410088	0.0320850403317	0.0906398104265	-4.17855326165
USF1	-0.3023841979	7.3838312667	7.0814470688	0.437009459609	0.436785207313	0.0709890137536	0.348886994218	0.348622848308	0.0485994328522	-0.028752621307	-300.0	0.720145673003	0.721381241175	0.0162594823031	0.795041613588	0.806145391055	0.0618333453458	0.0486605925788	-21.0408260539	0.536457219149	0.531661563967	0.046042968722	0.549626935109	0.541266287037	0.0689144381729	0.0539098880022	-67.5620758428	0.53310165632	0.533088316258	0.0179823334233	0.542697832382	0.538880639603	0.0439514331974	0.1451569582	-1.03472801764
YY1	-0.2742424783	9.2492416	8.9749991217	0.5054550288	0.498793489085	0.0879236914623	0.406425426585	0.401264463645	0.0593737529878	-0.00503295138374	-300.0	0.695753144805	0.699927223522	0.0249761482688	0.793141219294	0.806319355749	0.0794901715763	0.00555952846293	-33.1899324788	0.585928406378	0.581587084059	0.0449912890898	0.592223700972	0.589714871931	0.064925180681	0.0852125930265	-46.3107887322	0.544236236788	0.54244088848	0.0256931354937	0.547151771596	0.54771573765	0.0395625700197	0.141626630062	-1.92551506924
RELA	-0.2724742439	8.8449193444	8.5724451005	0.315612177491	0.299392083896	0.0682444940115	0.217877034913	0.208674620233	0.0490843336822	-0.164546007771	-300.0	0.802185444004	0.805019773238	0.0394537932594	0.664379203287	0.666351397539	0.0209479991746	-0.0382397621682	-21.7815232982	0.485090666521	0.482805079475	0.0372762899966	0.490028120674	0.489111347972	0.0580948699128	0.104826280708	-36.5039645468	0.421014937707	0.42706464547	0.0213169052016	0.434846490574	0.433209353774	0.0440904441535	0.00490196078431	-4.0912740705
NR2F1	-0.269684032	5.6412763389	5.3715923069	0.422576235162	0.425411017737	0.0695567241986	0.312295444252	0.312267194014	0.0493454534119	-0.197824464594	-300.0	0.714654429868	0.719256724946	0.0181441353811	0.795079200681	0.808983849717	0.0676029061759	0.0303261252858	-13.6204428317	0.352279660277	0.353640930199	0.0322059254191	0.357465082297	0.358189620165	0.0508790787557	0.0694317769579	-23.2026891602	0.617671534456	0.616485551546	0.0528656945599	0.599364860477	0.60472638136	0.0203652679605	-0.0230803974706	-2.91522559714
SOX10	-0.2637979979	5.3629255111	5.0991275132	0.434481051576	0.453614278717	0.100586027179	0.307170027065	0.321041558495	0.0704164928812	-0.0322419187945	-300.0	0.694360169449	0.700276790893	0.0314760718556	0.797516134577	0.807019250582	0.0501657420514	0.00188918427415	-28.5331325644	0.468635570445	0.468242629636	0.03269320963	0.47726896321	0.475505082167	0.0536832712805	0.0534705554419	-116.174076139	0.220909527233	0.219415335305	0.017230358802	0.223403026115	0.222238219111	0.0382104672486	0.0138772663877	-4.81723552118
NFYA	-0.2394532122	8.3065107889	8.0670575767	0.377110945371	0.390850924863	0.0875552700365	0.511203652425	0.52079802894	0.136551447128	0.0694844543858	-300.0	0.798056334215	0.80434153901	0.045477234554	0.647170644584	0.657851130126	0.0262662731194	-0.027447963926	-12.8100373165	0.522579505998	0.508335366735	0.0872630929439	0.483569870752	0.476926154052	0.0540642389286	-0.0651195398987	-271.345595956	0.663718495448	0.675598116183	0.0789344206832	0.652288322125	0.653469848722	0.0278919140018	-0.10211786372	-2.82109651709
FOXP2	-0.217106004	2.4335675278	2.2164615238	0.27705021065	0.269229693305	0.0648152740769	0.366926070222	0.355615513277	0.0899886076979	0.125210517221	-300.0	0.744991241515	0.753726447302	0.0356087716428	0.802680136463	0.812083735653	0.0603153842454	0.0840153875951	-23.6386707748	0.455182780908	0.457895793605	0.0236149703557	0.456665744455	0.460167549541	0.0405966722899	0.027318294211	-283.327820821	0.391425452691	0.383597334122	0.0502944971922	0.395279041894	0.389793129647	0.0868133070487	0.105057096248	-2.65184744765
TCF7L1	-0.2158135534	8.4069930667	8.1911795132	0.416812846075	0.388996828307	0.0927660838491	0.305947533623	0.287499725314	0.0641001810937	-0.0607235222145	-300.0	0.795186507546	0.804741156919	0.0506783055619	0.684751849171	0.692865419021	0.037018680308	-0.00175498008349	-45.7224632938	0.453232704618	0.452265106097	0.028161829501	0.461061166423	0.459191797769	0.0432299259802	0.0607127992504	-159.887132647	0.289390461762	0.289475128093	0.0265859528401	0.289040664157	0.285769992596	0.0230382838374	-0.0501465320742	-10.9582406471
SP2	-0.1813165365	6.2019310444	6.0206145079	0.48676865622	0.479489479981	0.0799393482991	0.584489920076	0.579981128704	0.109502701581	0.140881613951	-300.0	0.753589353299	0.757896383983	0.0214163981696	0.80212768497	0.812849016689	0.0597573261917	0.119449451747	-35.9807513596	0.582064712711	0.581041843119	0.0252790025989	0.585355365031	0.585560758997	0.0371169374058	0.0567496639047	-267.89006766	0.597013847219	0.595520968773	0.0425693841106	0.584763090545	0.58523631934	0.01540491211	-0.0628166915052	-13.5148945594
INSM1	-0.1721305868	6.3427609889	6.1706304021	0.299022538769	0.282135070628	0.075657305683	0.412620022308	0.38923513127	0.108693186903	0.0176230798127	-300.0	0.726241587558	0.72642592375	0.0153456948289	0.799847016624	0.809246257385	0.0592925770687	0.014122554874	-27.0898440458	0.615326911004	0.610988394079	0.0536375753581	0.60297440644	0.600573340698	0.0326547866416	-0.00756037605901	-300.0	0.148341490183	0.145924397866	0.0351183645961	0.142281190274	0.14270591249	0.00630968225672	-0.00661253586535	-6.1219376814
