FACTOR	EXPR_FOLDCHANGE	EXPR_GM12878	EXPR_K562	TC_GM12878_protection_mean	TC_GM12878_protection_median	TC_GM12878_protection_std	TC_K562_protection_mean	TC_K562_protection_median	TC_K562_protection_std	TC_protection_ks_stat	TC_protection_ks_pvalue	TC_GM12878_tc_mean	TC_GM12878_tc_median	TC_GM12878_tc_std	TC_K562_tc_mean	TC_K562_tc_median	TC_K562_tc_std	TC_tc_ks_stat	TC_tc_ks_pvalue	TC_GM12878_fos_mean	TC_GM12878_fos_median	TC_GM12878_fos_std	TC_K562_fos_mean	TC_K562_fos_median	TC_K562_fos_std	TC_fos_ks_stat	TC_fos_ks_pvalue	TC_GM12878_flr_mean	TC_GM12878_flr_median	TC_GM12878_flr_std	TC_K562_flr_mean	TC_K562_flr_median	TC_K562_flr_std	TC_flr_ks_stat	TC_flr_ks_pvalue
TFAP2C	0.2455344095	3.2887911778	3.5343255873	0.137534259505	0.120501066943	0.0433954382991	0.170212189378	0.151082721481	0.0596071847281	0.0332771919885	300.0	0.596334748692	0.593404465751	0.00165524145329	0.606202948633	0.606202507263	0.0886500987324	0.0283668870898	300.0	0.596334748692	0.593404465751	0.00165524145329	0.606202948633	0.606202507263	0.0886500987324	0.0283668870898	300.0	0.275909757278	0.274345330956	0.00446435619545	0.281973654403	0.281805617269	0.0606177713023	0.0474370796831	300.0
HSF1	0.2577764505	7.0100452056	7.2678216561	0.11771210476	0.0992179188924	0.0499518464208	0.154227328516	0.135221203938	0.0678039671556	0.0269137197151	300.0	0.553211422175	0.553125073486	0.0972350616934	0.552538551479	0.548737738865	0.00285122525295	-0.0331998011062	300.0	0.553211422175	0.553125073486	0.0972350616934	0.552538551479	0.548737738865	0.00285122525295	-0.0331998011062	300.0	0.274324215741	0.273453370932	0.00451652941854	0.280740049688	0.280939982388	0.0419800910814	0.0339122434645	158.919627072
ESR2	0.2614649397	3.6853600444	3.9468249841	0.176920503427	0.15677833848	0.0485623346883	0.223532092629	0.194935239288	0.0737370695969	0.00257825634203	300.0	0.512086405809	0.514000637109	0.00202080183492	0.531519003866	0.531488109159	0.0918749412262	0.0556839883527	300.0	0.512086405809	0.514000637109	0.00202080183492	0.531519003866	0.531488109159	0.0918749412262	0.0556839883527	300.0	0.235012838074	0.234181883958	0.00411795718356	0.239839417918	0.239792902062	0.0487301507687	0.0067822891052	190.827779938
MYC	0.2679101471	9.9725863556	10.2404965026	0.131360803614	0.106597240879	0.0597891252186	0.175199842755	0.141035717229	0.0854404386144	0.0760429519685	300.0	0.474592778727	0.473317152406	0.0814774819307	0.473318816829	0.472766785496	0.00191600206911	-0.0499340845063	300.0	0.474592778727	0.473317152406	0.0814774819307	0.473318816829	0.472766785496	0.00191600206911	-0.0499340845063	300.0	0.297396615055	0.298000204485	0.00326837293996	0.305070205401	0.304929675714	0.0349749254999	0.0650770876903	216.606966219
NRF1	0.2705882836	6.4108549333	6.6814432169	0.0865662632082	0.069038768412	0.0410865625138	0.120769271444	0.0964383559186	0.0610632620729	0.0762951898986	300.0	0.445340400799	0.445233946935	0.00104031408296	0.459922308812	0.459922308812	0.060711964864	0.08283415024	300.0	0.445340400799	0.445233946935	0.00104031408296	0.459922308812	0.459922308812	0.060711964864	0.08283415024	300.0	0.568342263991	0.56859479522	0.00684998189994	0.582987561221	0.58261899814	0.0598325330895	0.0584262975546	121.761952709
TFAP2A	0.2800466492	3.4869517	3.7669983492	0.16406147849	0.144274320114	0.0515727902824	0.202972184407	0.180957522884	0.0692590518354	0.0485971025399	300.0	0.613403844004	0.61149249402	0.00176994582764	0.62852940688	0.628538862311	0.0877738613525	0.0550798493682	300.0	0.613403844004	0.61149249402	0.00176994582764	0.62852940688	0.628538862311	0.0877738613525	0.0550798493682	300.0	0.294292649682	0.293429022726	0.0044369049301	0.300921795377	0.300728319229	0.054115470315	0.0473275681122	299.999999999
FOXA2	0.2824259243	5.7826448111	6.0650707354	0.094607010762	0.0844434111871	0.0402878537297	0.136335061315	0.120873470779	0.0613588744015	0.115200050908	300.0	0.439902711423	0.442500003617	0.000771399160071	0.464210038842	0.464204352428	0.056410754018	0.160277191561	300.0	0.439902711423	0.442500003617	0.000771399160071	0.464210038842	0.464204352428	0.056410754018	0.160277191561	300.0	0.273135242924	0.271688988642	0.00530830328487	0.276981555077	0.27742812552	0.0404673261525	9.83909795138e-07	109.273861701
HNF4A	0.288795264	4.5631320111	4.8519272751	0.119390908083	0.107617362279	0.0270886474841	0.145079689148	0.128851776544	0.0401435295209	0.0971876554828	300.0	0.545141287465	0.545031550541	0.00242741943251	0.5647981248	0.564718122292	0.07189874563	0.0969004227184	300.0	0.545141287465	0.545031550541	0.00242741943251	0.5647981248	0.564718122292	0.07189874563	0.0969004227184	300.0	0.238520348985	0.237590188476	0.00394625850747	0.244350560866	0.244338237902	0.0527251903414	0.0154733702737	166.222720963
KLF4	0.2972105934	3.8627360944	4.1599466878	0.126159141967	0.109008980364	0.053724914309	0.104756185612	0.0945327268687	0.035031653182	-0.210940388743	300.0	0.484532951087	0.484534791502	0.00169195114429	0.532702663842	0.52272889153	0.114173508803	0.0940982281304	300.0	0.484532951087	0.484534791502	0.00169195114429	0.532702663842	0.52272889153	0.114173508803	0.0940982281304	300.0	0.292015140197	0.286270457764	0.00426597882926	0.29403243609	0.294113092569	0.0746395750171	0.0375117108385	300.0
MAFF	0.3007221317	5.7360744556	6.0367965873	0.122550109389	0.109747909291	0.0538641753997	0.178480606563	0.157141929811	0.0808426954027	0.0468430363608	300.0	0.597028826784	0.596519087831	0.00123419695301	0.609980165975	0.609960050311	0.0590419415369	0.0573731955024	300.0	0.597028826784	0.596519087831	0.00123419695301	0.609980165975	0.609960050311	0.0590419415369	0.0573731955024	300.0	0.247282446068	0.247308308378	0.0345421073683	0.241678282668	0.242253774249	0.00358878740378	-0.014850371908	95.0095723472
EGR1	0.3257248989	7.7385820111	8.0643069101	0.139069940872	0.122096095835	0.0559418975463	0.112226620441	0.103833378032	0.0352939344729	-0.176583718949	300.0	0.616419903832	0.607087357945	0.0927746507812	0.598213724003	0.598184307684	0.00209427209709	-0.0065675613882	300.0	0.616419903832	0.607087357945	0.0927746507812	0.598213724003	0.598184307684	0.00209427209709	-0.0065675613882	300.0	0.286279810831	0.28346933772	0.00411270076664	0.29011711486	0.290103030065	0.0696636513903	0.0238623030506	300.0
FOXA1	0.3421642349	5.6048126222	5.9469768571	0.0955898260357	0.0850588585756	0.039962073767	0.140443367131	0.121640936522	0.0626250128141	0.157017064	300.0	0.440100943195	0.44269247058	0.000916974584808	0.464464140158	0.464458987387	0.058006259893	0.154953402431	300.0	0.440100943195	0.44269247058	0.000916974584808	0.464464140158	0.464458987387	0.058006259893	0.154953402431	300.0	0.273224944951	0.272027401665	0.00508484983354	0.280736724691	0.281073133192	0.0506484032527	0.0630128336867	151.146218006
ZNF143	0.3452436317	6.0893881778	6.4346318095	0.145065429096	0.12563402852	0.0426593890011	0.185972868364	0.156009105241	0.0675071925695	0.118563688625	300.0	0.557442847874	0.557141798163	0.0015647266336	0.582851136917	0.582888165281	0.0873231308469	0.109371841155	300.0	0.557442847874	0.557141798163	0.0015647266336	0.582851136917	0.582888165281	0.0873231308469	0.109371841155	300.0	0.235188091349	0.234493642147	0.0037573342789	0.240968644916	0.241116614311	0.0379453367178	0.00931266290508	117.218127645
RUNX2	0.3618333603	4.6660095444	5.0278429048	0.119598162133	0.10345253352	0.0392653970413	0.145789594195	0.130824581861	0.0534233754436	0.00891542986658	300.0	0.529178653571	0.527138910184	0.00167756552614	0.538907443272	0.538881415799	0.0687354368603	0.0382602836496	300.0	0.529178653571	0.527138910184	0.00167756552614	0.538907443272	0.538881415799	0.0687354368603	0.0382602836496	300.0	0.265193310615	0.264186572553	0.00666203816712	0.272067220712	0.271677879958	0.0480437714881	0.0364066809025	177.831325309
HINFP	0.4358591397	7.2948900667	7.7307492063	0.152153466075	0.112353593147	0.0888058236327	0.211506644103	0.158633303458	0.11806844742	0.051004665634	140.353907529	0.537190917163	0.531412155746	0.0751197151529	0.53530529323	0.52913020256	0.0299657600981	-0.313179112914	73.541060544	0.537190917163	0.531412155746	0.0751197151529	0.53530529323	0.52913020256	0.0299657600981	-0.313179112914	73.541060544	0.271965246931	0.271883413043	0.00510931418183	0.279083420668	0.27906100337	0.0313909184632	0.0709061501002	272.978155285
NFE2L2	0.4420932307	8.0907506	8.5328438307	0.162778385062	0.14657740161	0.0527113330801	0.217024657742	0.189621542963	0.0753385345981	0.10862398593	300.0	0.56837391935	0.569016027129	0.00186148704029	0.578830062354	0.578816922523	0.0651299050606	0.0231859917407	300.0	0.56837391935	0.569016027129	0.00186148704029	0.578830062354	0.578816922523	0.0651299050606	0.0231859917407	300.0	0.205258886383	0.205068113449	0.00434194003065	0.211209411022	0.211181652917	0.0371323538382	0.032230375837	132.375870752
ELF5	0.4523526907	3.1523454944	3.6046981852	0.182698395862	0.161495644732	0.074168739197	0.141128042101	0.127226286732	0.0515364293958	-0.0796321645356	300.0	0.47622242329	0.469473270499	0.08264630819	0.469460342426	0.469421008837	0.00192263566501	-0.0507404379912	300.0	0.47622242329	0.469473270499	0.08264630819	0.469460342426	0.469421008837	0.00192263566501	-0.0507404379912	300.0	0.281499547209	0.280482958177	0.00369852849713	0.289102999784	0.28896047633	0.0510076442388	0.0808990605283	155.246564906
FOSL1	0.4532559783	6.1548197889	6.6080757672	0.13167616971	0.110866188456	0.0577826035551	0.198467367996	0.171967479431	0.087679233262	0.0966911798345	300.0	0.572155535082	0.572220764752	0.08523725842	0.567385298579	0.568555472214	0.00283194883212	-0.0316423831308	300.0	0.572155535082	0.572220764752	0.08523725842	0.567385298579	0.568555472214	0.00283194883212	-0.0316423831308	300.0	0.643509441651	0.643904591057	0.00764387329685	0.662763826156	0.663001377661	0.0543908826338	0.108100023839	168.79399548
MYCN	0.4801307574	3.2576197611	3.7377505185	0.176802341744	0.159109771093	0.0546272944589	0.227937546334	0.199426188781	0.0821409374475	0.109590364833	300.0	0.517070889723	0.517182193471	0.00412556722762	0.536624990969	0.530864659618	0.0873088711184	0.00966833755789	300.0	0.517070889723	0.517182193471	0.00412556722762	0.536624990969	0.530864659618	0.0873088711184	0.00966833755789	300.0	0.255946822442	0.254250259702	0.00344614619203	0.260551021112	0.260415813874	0.0471538714573	0.0320830402756	216.262731393
GABPA	0.5028823016	7.8969734444	8.399855746	0.0896521751271	0.0768303524044	0.0362404988643	0.127107447569	0.109463877868	0.0555170560586	0.0910654905897	300.0	0.524572344899	0.52411544456	0.00544372224442	0.572147675229	0.569704855331	0.0975283419284	0.120002256205	300.0	0.524572344899	0.52411544456	0.00544372224442	0.572147675229	0.569704855331	0.0975283419284	0.120002256205	300.0	0.253366010744	0.252134105705	0.00479121438157	0.260036734034	0.259959928418	0.0566234838886	0.0471278083084	275.960350225
FOXD1	0.5050155706	4.7789315722	5.2839471429	0.120301952559	0.114019776553	0.0502793388382	0.1744802392	0.15857051827	0.0789795296875	0.0458575023757	300.0	0.533438305341	0.539557592314	0.00193860006893	0.570105337346	0.570075306459	0.0668510388531	0.191349292066	300.0	0.533438305341	0.539557592314	0.00193860006893	0.570105337346	0.570075306459	0.0668510388531	0.191349292066	300.0	0.275733154799	0.275565000151	0.00332699159878	0.284540038959	0.284448337906	0.0364967848569	0.107580105213	137.278709264
RFX2	0.5546670519	5.6586416889	6.2133087407	0.08497966933	0.0804418619163	0.0287910158632	0.121232442722	0.110504371009	0.046462090138	0.0619028419554	300.0	0.555900683791	0.551714973148	0.0875029945325	0.551690805049	0.548438406748	0.00120462570071	-0.0323347158959	300.0	0.555900683791	0.551714973148	0.0875029945325	0.551690805049	0.548438406748	0.00120462570071	-0.0323347158959	300.0	0.299631996921	0.298269404321	0.00425066863386	0.307835425022	0.307718733273	0.0577778999251	0.0681022277194	299.999397524
JUN	0.5849624926	6.7732512111	7.3582137037	0.101896770756	0.0855125639722	0.0441723663754	0.144719954978	0.121236479774	0.0693973231604	0.0179768260207	300.0	0.484646326913	0.468737521006	0.0959948284907	0.463172893711	0.463180327363	0.00161791318513	-0.0175339082247	300.0	0.484646326913	0.468737521006	0.0959948284907	0.463172893711	0.463180327363	0.00161791318513	-0.0175339082247	300.0	0.277068489734	0.27483414492	0.00436837595537	0.282489457406	0.282334195471	0.0587635172891	0.0381839606362	125.27249436
RREB1	0.6168598915	7.6570760556	8.2739359471	0.141759812474	0.131321043444	0.0396120943826	0.203501377254	0.172795485492	0.0786185399007	0.236020414938	300.0	0.596866111046	0.597599743041	0.00103606974657	0.622409016189	0.622409395212	0.0634537779288	0.148035043555	300.0	0.596866111046	0.597599743041	0.00103606974657	0.622409016189	0.622409395212	0.0634537779288	0.148035043555	300.0	0.212643868881	0.212312503484	0.00371895454591	0.219101256096	0.219083322434	0.0355424724901	0.0287488221833	130.986447041
TBP	0.6500373048	7.5551221556	8.2051594603	0.150495020304	0.131738044609	0.0514462573477	0.202644346266	0.172389909474	0.0837750230665	0.104347718616	300.0	0.477246248495	0.475176223567	0.00246091821082	0.494784868711	0.494726133015	0.0708106907426	0.0973888368844	300.0	0.477246248495	0.475176223567	0.00246091821082	0.494784868711	0.494726133015	0.0708106907426	0.0973888368844	300.0	0.288166146533	0.287885156783	0.00386462816989	0.298873003601	0.298964986388	0.0357872034862	0.144333108245	131.335141617
SREBF1	0.8101193132	6.9467773111	7.7568966243	0.202949995247	0.180216737694	0.0783936478342	0.161437525342	0.145329470944	0.0521516172599	-0.0171609118636	300.0	0.512391549771	0.50585275603	0.00244806797649	0.522591365146	0.522654336977	0.0882723956432	0.0442999875502	300.0	0.512391549771	0.50585275603	0.00244806797649	0.522591365146	0.522654336977	0.0882723956432	0.0442999875502	300.0	0.24305181504	0.241245683968	0.0250027421209	0.250650444341	0.249964533556	0.0494993972684	0.0649124538269	186.73604317
NR4A2	0.8436708815	5.0949779333	5.9386488148	0.142551150473	0.120901503586	0.0553277162571	0.112638400744	0.0989101041928	0.0347221703155	-0.0314577537679	300.0	0.539090124884	0.535329795673	0.00201793306871	0.546897634784	0.546867309891	0.0879329403427	0.0160846266422	300.0	0.539090124884	0.535329795673	0.00201793306871	0.546897634784	0.546867309891	0.0879329403427	0.0160846266422	300.0	0.291712596379	0.289538662263	0.00379302594955	0.300199600312	0.30021718845	0.061763437781	0.0926288749565	300.0
BRCA1	0.8474343958	6.8606145778	7.7080489735	0.102083775019	0.0825241228366	0.0570045099527	0.139029398409	0.110243629627	0.0879280078885	0.00416414014702	300.0	0.519120081548	0.520024035408	0.00197778006391	0.548937988985	0.548910162162	0.0714615455793	0.174190117378	300.0	0.519120081548	0.520024035408	0.00197778006391	0.548937988985	0.548910162162	0.0714615455793	0.174190117378	300.0	0.213864300492	0.213088460064	0.00373277708444	0.22139367182	0.221584397386	0.0410036342613	0.0463333255475	137.187510411
FOXH1	0.8556538937	5.0779664556	5.9336203492	0.0826078841696	0.0682993438528	0.043253110074	0.119149242814	0.0942566590281	0.065553247001	0.0227283566032	300.0	0.582973476174	0.583926940437	0.000800778371067	0.613061561339	0.613067641645	0.0494671827152	0.243268653098	300.0	0.582973476174	0.583926940437	0.000800778371067	0.613061561339	0.613067641645	0.0494671827152	0.243268653098	300.0	0.310687481094	0.308903456131	0.00336644876211	0.319712907006	0.319817618069	0.0432340399298	0.138956632808	166.416761254
HLTF	0.9586222063	7.8587556667	8.817377873	0.0839857137589	0.078243107409	0.0236083745985	0.118455844106	0.102790043425	0.0426145864172	0.217010975933	300.0	0.574717749329	0.572335185925	0.00145558275667	0.589140931599	0.589164525581	0.0860450349256	0.0574537701153	300.0	0.574717749329	0.572335185925	0.00145558275667	0.589140931599	0.589164525581	0.0860450349256	0.0574537701153	300.0	0.269955790683	0.268365184705	0.00697917414733	0.278510812126	0.278892063507	0.0498024034048	0.0940864971577	275.673943989
PBX1	1.1386414958	3.4336882556	4.5723297513	0.118756523153	0.102956508873	0.0500410384558	0.19233454356	0.155083541395	0.0905724531378	0.218606888389	300.0	0.583782787729	0.58525746168	0.00137570849378	0.614683007485	0.614652358686	0.0572857121584	0.193728234006	300.0	0.583782787729	0.58525746168	0.00137570849378	0.614683007485	0.614652358686	0.0572857121584	0.193728234006	300.0	0.247628930153	0.247355002406	0.0035896198238	0.258359500199	0.258220905474	0.034325837081	0.136763954565	146.096484307
E2F3	1.3172578153	6.6528475444	7.9701053598	0.147845726054	0.129482083029	0.0603965100995	0.114355422403	0.104655020546	0.0372554881626	-0.0656259275405	300.0	0.590327528533	0.58827517582	0.00246529807412	0.602205696515	0.602109199996	0.0767591810898	0.0299852520487	300.0	0.590327528533	0.58827517582	0.00246529807412	0.602205696515	0.602109199996	0.0767591810898	0.0299852520487	300.0	0.294983465786	0.291849352055	0.00459445646838	0.305675090765	0.305609172	0.067892593794	0.114584554768	300.0
RUNX1	1.318027337	6.3660673667	7.6840947037	0.181963284268	0.168080121646	0.0667689590982	0.148954004351	0.133493379131	0.050464075654	-0.0257141788694	300.0	0.588604658253	0.588526682885	0.00131389962471	0.611554108295	0.611532114889	0.0729442691264	0.103829637403	300.0	0.588604658253	0.588526682885	0.00131389962471	0.611554108295	0.611532114889	0.0729442691264	0.103829637403	300.0	0.252380793688	0.252037435063	0.0039650222314	0.262761061805	0.26281096076	0.04312627765	0.0922279821878	188.09911207
MYB	1.3858840566	8.4442163667	9.8301004233	0.146877498399	0.1301775151	0.0560220002257	0.190895035618	0.159241034514	0.0828196194614	0.00306258415254	300.0	0.6844272085	0.68593086583	0.00156272280769	0.723149572177	0.723098301632	0.0631163216727	0.235168741602	300.0	0.6844272085	0.68593086583	0.00156272280769	0.723149572177	0.723098301632	0.0631163216727	0.235168741602	300.0	0.283996657002	0.283678568558	0.00713944332293	0.296534807175	0.296398025912	0.0392861411988	0.158562453291	197.779370186
KLF5	1.4287571918	5.8322508611	7.2610080529	0.142184680262	0.124922240932	0.0539457893679	0.119474561222	0.110926118743	0.0348595736963	-0.165429370304	300.0	0.541814802237	0.541812671705	0.00134238469534	0.566964275976	0.55728868164	0.101007220156	0.0126815212286	300.0	0.541814802237	0.541812671705	0.00134238469534	0.566964275976	0.55728868164	0.101007220156	0.0126815212286	300.0	0.314818613526	0.310070216793	0.00416839315223	0.324419120313	0.324377664929	0.0708039611131	0.119088839343	300.0
CEBPB	1.4420250175	5.8850346333	7.3270596508	0.119038764553	0.100638356462	0.0354475681277	0.154009578225	0.12937632382	0.0563377535714	0.111258595203	300.0	0.560717300735	0.561281162371	0.00145134548044	0.593359896094	0.593344523039	0.0536299997409	0.253497944495	300.0	0.560717300735	0.561281162371	0.00145134548044	0.593359896094	0.593344523039	0.0536299997409	0.253497944495	300.0	0.584624604543	0.583620339964	0.00661690791444	0.609111819232	0.609241793178	0.0541212249792	0.199379664544	219.967683639
E2F6	1.6574235566	5.1997788667	6.8572024233	0.147801365973	0.13137604837	0.0614463769694	0.113450671719	0.105561480865	0.0376300017673	-0.0924288558485	300.0	0.593946710362	0.59241270551	0.0018106496222	0.611274094584	0.611236624152	0.0751949877388	0.0658653394682	300.0	0.593946710362	0.59241270551	0.0018106496222	0.611274094584	0.611236624152	0.0751949877388	0.0658653394682	300.0	0.293817416141	0.291070312696	0.00481544532273	0.307329852756	0.307289862789	0.0648881988654	0.151913707216	300.0
KLF1	1.6635713429	6.1962582444	7.8598295873	0.168551612929	0.15664875418	0.0580772833613	0.233836911159	0.214775774667	0.0900440490097	0.102091562141	300.0	0.604097291021	0.601596829656	0.00131204051573	0.631165892572	0.631155512622	0.0735923185975	0.14055500609	300.0	0.604097291021	0.601596829656	0.00131204051573	0.631165892572	0.631155512622	0.0735923185975	0.14055500609	300.0	0.263729718218	0.262844882741	0.00406133416319	0.276778260526	0.276626769918	0.0472624047548	0.160041626385	230.397170507
PAX6	1.6939205042	3.4967264111	5.1906469153	0.0970797343009	0.0795268396671	0.0410411851164	0.131952903134	0.110240810246	0.0584224015349	0.0809945097464	300.0	0.439996026092	0.434699267747	0.0030154357191	0.451713418766	0.451713340643	0.0861496705158	0.042109598404	300.0	0.439996026092	0.434699267747	0.0030154357191	0.451713418766	0.451713340643	0.0861496705158	0.042109598404	300.0	0.46194258146	0.461851192728	0.00670108697375	0.485715300887	0.48617074907	0.0441596945604	0.200842328571	185.748552892
SOX5	2.1842229148	3.1839152333	5.3681381481	0.104745522638	0.0778429946567	0.072882891661	0.0758571571642	0.0591235687359	0.048540679081	-0.0759380100557	273.693393387	0.541108679593	0.545547596692	0.0010383713932	0.592075678885	0.592065606132	0.0623284475852	0.318199974007	300.0	0.541108679593	0.545547596692	0.0010383713932	0.592075678885	0.592065606132	0.0623284475852	0.318199974007	300.0	0.314105994719	0.314257058963	0.00327858675846	0.334778081411	0.33491003337	0.0329884724385	0.368378419508	300.0
GATA2	2.8053180053	5.432595	8.2379130053	0.0733553828848	0.0621425436976	0.049365567544	0.0512419569091	0.0403318090464	0.0281496174587	-0.0213328559961	300.0	0.505371964422	0.506471868254	0.00145511343477	0.553479046923	0.553476728578	0.0653194460536	0.26130409181	300.0	0.505371964422	0.506471868254	0.00145511343477	0.553479046923	0.553476728578	0.0653194460536	0.26130409181	300.0	0.275170176033	0.274551672566	0.00612953893166	0.294350990677	0.294444282171	0.0325317615955	0.315679847202	245.160571987
NFIL3	2.9961961857	3.4692606556	6.4654568413	0.0825988695949	0.0696318032972	0.0416708635481	0.117886517233	0.0990292434264	0.0610595988737	0.0826321734428	200.354018778	0.459828526954	0.457186404359	0.00206748895818	0.492861682085	0.492889023697	0.06192753721	0.25347669906	300.0	0.459828526954	0.457186404359	0.00206748895818	0.492861682085	0.492889023697	0.06192753721	0.25347669906	300.0	0.23270033495	0.232291557745	0.00437496789176	0.25054203863	0.250526261206	0.0280260215522	0.316696669667	220.188866717
FOXP1	3.1047022392	4.1110663111	7.2157685503	0.0802526641199	0.0669750032927	0.0360139215868	0.117709899652	0.0967347315621	0.056639769545	0.111005910179	300.0	0.486852758317	0.48868770785	0.000892525898948	0.538036496039	0.538024862676	0.0522595696299	0.345420536829	300.0	0.486852758317	0.48868770785	0.000892525898948	0.538036496039	0.538024862676	0.0522595696299	0.345420536829	300.0	0.365061006646	0.365625041908	0.0062585409696	0.398745280982	0.399397984154	0.0493386401421	0.316739599974	300.0
MEIS1	3.3781919153	2.5587908889	5.9369828042	0.168296926942	0.146011472238	0.0549336285083	0.212790348327	0.181697944652	0.0832628605615	0.154670979278	300.0	0.589765241486	0.590924850375	0.00184955804962	0.648191707923	0.648149174018	0.0855872709236	0.241431547818	300.0	0.589765241486	0.590924850375	0.00184955804962	0.648191707923	0.648149174018	0.0855872709236	0.241431547818	300.0	0.265341436411	0.264139289117	0.00406463054123	0.287136558864	0.28719134683	0.042970073976	0.262471445095	300.0
BCL6	3.4875521122	3.0029773111	6.4905294233	0.147835107118	0.13389315065	0.0378057003691	0.187314958004	0.170625077512	0.0539283721043	0.248995402691	300.0	0.573788655472	0.571972242391	0.00113678758247	0.619853275849	0.619844158777	0.0645313309089	0.260239570536	300.0	0.573788655472	0.571972242391	0.00113678758247	0.619853275849	0.619844158777	0.0645313309089	0.260239570536	300.0	0.257829416926	0.256630027121	0.003619901924	0.279719592686	0.27970502165	0.0440924814225	0.28370710859	300.0
GFI1B	3.7590489169	5.1557787444	8.9148276614	0.12634818845	0.106822352485	0.0591329922818	0.182896359372	0.147229332206	0.0923894116125	0.142360828969	300.0	0.528334687555	0.527522590211	0.000938775663856	0.574748632025	0.574747215999	0.0684463939036	0.2581695068	300.0	0.528334687555	0.527522590211	0.000938775663856	0.574748632025	0.574747215999	0.0684463939036	0.2581695068	300.0	0.299495846185	0.300256067163	0.00365077524235	0.330438067356	0.330439092076	0.0484903483565	0.374929820567	300.0
MECOM	3.8933306132	2.5627071222	6.4560377354	0.110029658634	0.0905743187253	0.04715346144	0.156139499107	0.130341505065	0.0801149818136	0.104318999522	300.0	0.440934086962	0.441654404163	0.000989880419031	0.491523386279	0.49151754918	0.0484554175086	0.34667983894	300.0	0.440934086962	0.441654404163	0.000989880419031	0.491523386279	0.49151754918	0.0484554175086	0.34667983894	300.0	0.215261497286	0.214117587168	0.00396842327267	0.234477738308	0.234635641213	0.0415161371302	0.2612216285	195.700783877
GATA1	4.1029498	5.2923967556	9.3953465556	0.0720069656554	0.0611493726973	0.0509401042068	0.0498713189294	0.0400943964168	0.0281924159793	-0.0394761286123	300.0	0.503513245025	0.504616920389	0.00109177755564	0.563578144552	0.56358871974	0.0567563029589	0.343704570379	300.0	0.503513245025	0.504616920389	0.00109177755564	0.563578144552	0.56358871974	0.0567563029589	0.343704570379	300.0	0.453818525212	0.453867706645	0.00730238132137	0.497169304355	0.497039110296	0.0455567861394	0.382129539423	300.0
