FACTOR	EXPR_FOLDCHANGE	EXPR_GM12878	EXPR_K562	Neph_GM12878_protection_mean	Neph_GM12878_protection_median	Neph_GM12878_protection_std	Neph_K562_protection_mean	Neph_K562_protection_median	Neph_K562_protection_std	Neph_protection_ks_stat	Neph_protection_ks_pvalue	Neph_GM12878_tc_mean	Neph_GM12878_tc_median	Neph_GM12878_tc_std	Neph_K562_tc_mean	Neph_K562_tc_median	Neph_K562_tc_std	Neph_tc_ks_stat	Neph_tc_ks_pvalue	Neph_GM12878_fos_mean	Neph_GM12878_fos_median	Neph_GM12878_fos_std	Neph_K562_fos_mean	Neph_K562_fos_median	Neph_K562_fos_std	Neph_fos_ks_stat	Neph_fos_ks_pvalue	Neph_GM12878_flr_mean	Neph_GM12878_flr_median	Neph_GM12878_flr_std	Neph_K562_flr_mean	Neph_K562_flr_median	Neph_K562_flr_std	Neph_flr_ks_stat	Neph_flr_ks_pvalue
MAFF	0.3007221317	5.7360744556	6.0367965873	0.41886712985	0.426720214572	0.0717459076769	0.541117074787	0.542080330189	0.109020727585	0.129978123132	300.0	0.764147703208	0.770812392625	0.0521507795458	0.751597565458	0.7627544408	0.0324573695018	-0.18161078036	61.7041663725	0.475468299864	0.476527052381	0.0274059633613	0.490275114931	0.488378607997	0.046373426607	0.0581033650894	300.0	0.27285364826	0.272766128921	0.0124269006293	0.280001617958	0.279325440185	0.0396324384562	0.137862973671	300.0
EGR1	0.3257248989	7.7385820111	8.0643069101	0.487198326955	0.46958159085	0.115454704918	0.401173146773	0.392208003422	0.0726211356747	-0.0476770253946	300.0	0.738573552341	0.754839458509	0.0385923441329	0.813872682488	0.821458941609	0.0702688163914	0.182060978531	300.0	0.496714921682	0.49284622445	0.0221065235431	0.514887462987	0.507774295354	0.0394197950451	0.165457729088	300.0	0.335031387285	0.334897448601	0.023219829974	0.346900312807	0.343257722566	0.0640640132822	0.254405874378	300.0
FOXA1	0.3421642349	5.6048126222	5.9469768571	0.368877803322	0.367782953982	0.0656872042068	0.449836964989	0.449224690053	0.0920075402233	0.0644917819453	300.0	0.759916226016	0.771869898385	0.0535524233508	0.75008941119	0.757556207669	0.0352800544196	-0.00316648240473	300.0	0.48616399205	0.487673402543	0.0176492386557	0.497070519393	0.501218958495	0.0260975645316	0.130760725119	300.0	0.324614253981	0.324803148129	0.0177987719449	0.333264769133	0.333391144191	0.0345728352872	0.260091592826	300.0
ZNF143	0.3452436317	6.0893881778	6.4346318095	0.297190442829	0.281888601695	0.0668903934646	0.385127111311	0.364729291884	0.105169787687	0.189966306678	300.0	0.765577572448	0.778380564387	0.0324771288404	0.823915329264	0.830499725474	0.0519315469397	0.305397668548	300.0	0.574538273188	0.576240607425	0.0204871612652	0.589483013487	0.591061103306	0.0319820076816	0.131502211826	300.0	0.332898092154	0.332931031092	0.0158147469114	0.342551215566	0.341424495905	0.0406956402597	0.279060873081	300.0
RUNX2	0.3618333603	4.6660095444	5.0278429048	0.462954729636	0.447058072076	0.114748370157	0.377341080458	0.364369802425	0.0839543093912	-0.00235685189698	300.0	0.781776552392	0.789126805665	0.0571278378929	0.757778084155	0.771558917418	0.0340330937648	-0.133701444835	172.196837556	0.572831888318	0.572495378411	0.0243777820081	0.586303150645	0.587400680489	0.035299698605	0.0906123002045	300.0	0.296997647155	0.297022113435	0.0171504182205	0.306070691413	0.304887958437	0.0385348188072	0.228984145979	300.0
HINFP	0.4358591397	7.2948900667	7.7307492063	0.239092850442	0.228486796459	0.0580570323669	0.334226795253	0.323243008324	0.0817474575567	0.389257028638	300.0	0.648467211609	0.656625551274	0.0490813959045	0.694864940863	0.714953151066	0.0905146331193	0.131011957121	79.0531627066	0.446007700876	0.436182548606	0.0747864214594	0.427839228226	0.422448751827	0.0481050885339	-0.0561889800818	63.7174645409	0.304948086126	0.303920496539	0.0340280667493	0.314773849892	0.311599530623	0.0703946176217	0.125476839237	101.515256239
NFE2L2	0.4420932307	8.0907506	8.5328438307	0.337694724765	0.333590115671	0.068456816745	0.459856422224	0.448174364678	0.111166161935	0.122868764499	300.0	0.700243106712	0.707047104128	0.0363968842475	0.731979375288	0.74455122777	0.0609743226611	0.133664473488	300.0	0.607156836078	0.606738154008	0.0228135100727	0.627287102714	0.623464548695	0.0411841438125	0.144610029825	300.0	0.28161388763	0.28164102781	0.0151646861591	0.290979586198	0.289539827162	0.0429518207119	0.198912157681	300.0
ELF5	0.4523526907	3.1523454944	3.6046981852	0.357336264032	0.328997990132	0.117244010332	0.274903894157	0.251504042582	0.0865013575466	-0.00543663851617	300.0	0.785022979525	0.79290239672	0.0564322695147	0.75519415739	0.768455377965	0.0361936025783	-0.0588546711406	234.945494287	0.545910358581	0.543793880518	0.0242289062731	0.560102970649	0.55889163185	0.0333118288092	0.117428254091	300.0	0.285351516875	0.285470057226	0.019218330309	0.29476856653	0.293686056428	0.0403276577012	0.23709427616	300.0
FOSL1	0.4532559783	6.1548197889	6.6080757672	0.272990048216	0.258579257702	0.06698498425	0.40046270467	0.379804119665	0.11248725415	0.19230436932	300.0	0.700703763382	0.706900003757	0.0342518931518	0.729961890254	0.741545699251	0.0577309024615	0.109102862883	300.0	0.551581989512	0.548894176029	0.0265842664182	0.570422986306	0.564143004076	0.0471809482433	0.102338785626	300.0	0.292578687816	0.292658428528	0.0115458105138	0.301462861186	0.300824823585	0.0357790779357	0.201348460947	300.0
MYCN	0.4801307574	3.2576197611	3.7377505185	0.244461319002	0.241275612492	0.0522369240806	0.324720563742	0.318906919067	0.0812123495969	0.114749987863	300.0	0.726061047509	0.745621017844	0.0774985825579	0.724707564945	0.733320284787	0.04451595379	-0.0882576274566	104.445639244	0.45203586656	0.447454273492	0.0292745663212	0.469180614441	0.459662106044	0.0489564510045	0.0676772885055	300.0	0.316544457869	0.315829717958	0.0236547013362	0.327187150355	0.324302799271	0.057724475532	0.254737263262	300.0
GABPA	0.5028823016	7.8969734444	8.399855746	0.348389648526	0.341156110106	0.0768095526498	0.445257652492	0.435089994995	0.109983743673	0.0524805599869	300.0	0.708471715939	0.714647082831	0.0817203086348	0.702387511744	0.712869285606	0.0439104541936	-0.138845296955	153.571517452	0.569538036978	0.56441832037	0.0294318684045	0.588996131796	0.579885765708	0.0449221237003	0.127904796547	300.0	0.300113193899	0.299944621416	0.0269365691494	0.312597453943	0.30846493484	0.0715942968984	0.230060681884	300.0
FOXD1	0.5050155706	4.7789315722	5.2839471429	0.394975048868	0.382282928983	0.0804867157236	0.324432665554	0.31922001979	0.0583776657743	-0.0144229444954	300.0	0.66184931024	0.669748768186	0.0370665031034	0.740790629994	0.755528059963	0.0632056357139	0.432772326623	300.0	0.493535322705	0.496701686811	0.0256515689004	0.504507508063	0.511962752835	0.0388257462899	0.0837621791864	300.0	0.28022555574	0.280570555556	0.0157231505701	0.289190557512	0.288985382627	0.0315347531456	0.285229307	300.0
RFX2	0.5546670519	5.6586416889	6.2133087407	0.381319486656	0.375733022905	0.0850023054749	0.490658734556	0.483205075408	0.130665890159	0.0194405408669	300.0	0.749617764847	0.769612145204	0.0397295413288	0.811003558083	0.820375472308	0.0703172409125	0.148321092045	300.0	0.417899759737	0.416060726231	0.0231211462094	0.431614118078	0.428426272359	0.0365363652318	0.124616081243	300.0	0.303809097085	0.303660310256	0.0296179743406	0.318618603207	0.31321453137	0.0757341447751	0.235979339127	300.0
JUN	0.5849624926	6.7732512111	7.3582137037	0.359807819534	0.358871322037	0.0817129459864	0.476052519277	0.459609561136	0.131663615478	0.0639699736668	300.0	0.730342728292	0.755339129283	0.0799497756744	0.727629622574	0.739329842238	0.0433086310862	-0.0130907376915	164.682317408	0.40814272425	0.403096430518	0.0353261356518	0.422046752965	0.415310520966	0.0591450762466	0.0287361808097	300.0	0.315880843017	0.315414888068	0.0262243426022	0.328829725732	0.325061878268	0.0649750484426	0.263143231174	300.0
RREB1	0.6168598915	7.6570760556	8.2739359471	0.375284367788	0.387838306257	0.0620005958716	0.494168486769	0.506878665209	0.0975280958812	0.325912871999	300.0	0.764392477472	0.778395362265	0.0380372746722	0.797458138291	0.805891842182	0.0546211780569	0.00461153068107	138.738861041	0.56110568171	0.562221095556	0.0262550830112	0.578801761186	0.579600381561	0.0414021448423	0.10767758409	300.0	0.252065958278	0.252042013218	0.0197219376995	0.261215882515	0.259883917146	0.0430098437073	0.207741848601	300.0
TBP	0.6500373048	7.5551221556	8.2051594603	0.337371668102	0.351531893785	0.0569437615139	0.435537381773	0.452915738871	0.0858950851689	0.293093002823	300.0	0.750799600101	0.769684252754	0.0670928559727	0.749318782242	0.759165217306	0.0417748785258	-0.035868768991	80.392031571	0.385310222305	0.386592488359	0.023970939527	0.396457046077	0.39878867756	0.0388769969424	0.0673248543284	300.0	0.335140964927	0.335378410089	0.0153160815431	0.348289055075	0.346735715935	0.0399270858994	0.401424958478	300.0
SREBF1	0.8101193132	6.9467773111	7.7568966243	0.306176890507	0.292007651103	0.0637503877123	0.397982580878	0.379363743651	0.0987051176396	0.217230537824	300.0	0.786276978046	0.79482982441	0.0647740092528	0.753467688074	0.771086231654	0.038384888287	-0.0703216414505	110.97349691	0.459626855303	0.460042771574	0.0242580678007	0.475767974455	0.475970675687	0.0393780097316	0.125872298818	300.0	0.302109700341	0.301938825454	0.0188784552534	0.312708593856	0.311816634365	0.0449437291347	0.321031104054	300.0
NR4A2	0.8436708815	5.0949779333	5.9386488148	0.306066237961	0.301676777493	0.068607999244	0.399341270176	0.385838349846	0.112451274532	0.0747894263417	300.0	0.754925767771	0.772564142778	0.0370523002525	0.815787078958	0.823865351481	0.066687076497	0.164928914705	300.0	0.431401347684	0.430455160762	0.0187023505441	0.449539631362	0.445636571071	0.0329270439788	0.211907316934	300.0	0.325795207266	0.325729443868	0.0197544740901	0.339802418355	0.337365865758	0.0521532882898	0.398583782869	300.0
BRCA1	0.8474343958	6.8606145778	7.7080489735	0.182091242756	0.148680385385	0.0849873013639	0.244006737427	0.202471603828	0.124168596167	0.16756621291	300.0	0.762898557367	0.778881841077	0.0366373315545	0.81463353785	0.822674311332	0.061268814525	0.185521175773	300.0	0.533234653163	0.535530634192	0.0276053767693	0.550120114646	0.556151739206	0.0428168938909	0.111085442108	300.0	0.312952791815	0.313189679518	0.0184220808908	0.32452403862	0.324285100352	0.0392024537408	0.307136577778	300.0
FOXH1	0.8556538937	5.0779664556	5.9336203492	0.322477058425	0.322061356939	0.0556282281785	0.403875431917	0.40273663816	0.0785290257963	0.286946425235	300.0	0.768570674824	0.781105248135	0.0360311474947	0.798627257843	0.806320629336	0.053873901397	0.0245477853814	175.273772422	0.410292127984	0.412135748386	0.0200991504908	0.424263218128	0.427501180144	0.0315898359563	0.149527154399	300.0	0.309031059371	0.308864379577	0.0149523023412	0.32139735951	0.319794211681	0.0441148009058	0.366687061376	300.0
HLTF	0.9586222063	7.8587556667	8.817377873	0.274660843034	0.279331025631	0.0650577371566	0.367553331125	0.368305580312	0.104682522699	0.113808751641	300.0	0.761982183166	0.77768600883	0.0352347205157	0.810278769757	0.817605615686	0.0612511628767	0.0996030181282	300.0	0.555902916454	0.555465719181	0.0241134649286	0.578780004897	0.576286422878	0.0403827621291	0.190118681803	300.0	0.302713094215	0.302685211354	0.0174322621381	0.31514773302	0.314181143652	0.0427616820627	0.394148252122	300.0
PBX1	1.1386414958	3.4336882556	4.5723297513	0.393585434528	0.400742888862	0.0609551512685	0.499892337752	0.506980786839	0.0874501478066	0.313079953399	300.0	0.761013292242	0.775742137154	0.0588129322783	0.756051997256	0.762859692998	0.0364961467413	-0.0126486011911	115.63810342	0.518861914093	0.519906482728	0.0258096844637	0.539582535771	0.541202847186	0.0381923333944	0.17871459572	300.0	0.295598345835	0.295678374724	0.0173103789899	0.309481969543	0.308266389946	0.0337604328629	0.395319126512	300.0
E2F3	1.3172578153	6.6528475444	7.9701053598	0.281296787329	0.268052468294	0.0684039440636	0.372403737319	0.356058269762	0.108780910627	0.0690352546602	300.0	0.782765999349	0.790960031376	0.071811677703	0.745442024282	0.761722820358	0.039563042689	-0.0356680346863	300.0	0.568894720828	0.566241065524	0.0243160959135	0.599981029469	0.593702757904	0.0434762560423	0.301104342511	300.0	0.352222954002	0.35207748401	0.018412759522	0.371513899771	0.367864518283	0.0596847908487	0.460494946968	300.0
RUNX1	1.318027337	6.3660673667	7.6840947037	0.363483353757	0.348961476124	0.0714304976988	0.44994287559	0.431691785915	0.104590194201	0.0940897443122	300.0	0.734413017874	0.741148558584	0.0341440543981	0.75411335595	0.767602360289	0.0604429314469	0.108107400255	300.0	0.548274561264	0.547655483986	0.0234314641462	0.57051325821	0.571993345445	0.0343108562133	0.207715931822	300.0	0.312486663401	0.312317431688	0.0158252567513	0.326912899209	0.326118168551	0.0350381216007	0.43197760683	300.0
MYB	1.3858840566	8.4442163667	9.8301004233	0.278533379136	0.263636050582	0.0661193398983	0.369541284928	0.349853466695	0.102994565487	0.207426816072	300.0	0.76090557048	0.774124571708	0.0584407813135	0.75968151604	0.768346955565	0.0340783264032	-0.0713239684487	107.533820034	0.655467722678	0.65663143282	0.0178412723658	0.685709696425	0.686678156221	0.0284883525031	0.392528145811	300.0	0.297195149398	0.297236634161	0.0144718253872	0.311405346806	0.310558419347	0.0411128766835	0.409555761736	300.0
KLF5	1.4287571918	5.8322508611	7.2610080529	0.314404223872	0.303446228596	0.0665082859359	0.406992339413	0.390759925426	0.108307597596	0.076252491295	300.0	0.737652820586	0.755160247051	0.0416002489078	0.79310638535	0.801006018831	0.0757930967248	0.0395884227007	300.0	0.511991254194	0.507913823444	0.0216545049271	0.541959440894	0.534220100288	0.0402743136212	0.352891638676	300.0	0.322477668842	0.322154479146	0.0248514709819	0.339492846949	0.336312376625	0.0711382940993	0.391804116999	300.0
CEBPB	1.4420250175	5.8850346333	7.3270596508	0.345132918092	0.341733005	0.0519247724229	0.433228329121	0.429078219015	0.0820970460452	0.367296040158	300.0	0.747629641501	0.756154531582	0.0370541000824	0.757671838046	0.773399721956	0.0634840832502	0.0844319682608	185.869801966	0.503961634848	0.505152371845	0.022001316881	0.529340099297	0.528819402349	0.0358484340243	0.259888523158	300.0	0.295301219408	0.295032703647	0.0106496127457	0.310072857337	0.308558306485	0.044288927311	0.416174020296	300.0
E2F6	1.6574235566	5.1997788667	6.8572024233	0.267138125224	0.251080629235	0.0714050764689	0.361612069433	0.342321981882	0.112580330014	0.0987258358228	300.0	0.795031047278	0.803479900946	0.0669646335629	0.757247716757	0.773421136739	0.0378841327283	-0.00476403416498	300.0	0.536905222926	0.534688733356	0.0234519782014	0.569676008409	0.563542037631	0.0418277963547	0.327909395537	300.0	0.32545000485	0.325415144753	0.0159533468912	0.344011512434	0.341868671279	0.0536109952625	0.489884697247	300.0
KLF1	1.6635713429	6.1962582444	7.8598295873	0.497599773862	0.50824844155	0.0787468304175	0.621483657074	0.629449735947	0.118692160003	0.181694568612	300.0	0.739934489992	0.748393289566	0.0386832769816	0.762319094785	0.776164820353	0.0577649142011	0.156870629977	300.0	0.388925222844	0.389098406339	0.0278523472908	0.409280650742	0.40900993416	0.0438401839828	0.128853803492	300.0	0.30473213579	0.304584650119	0.0187486665958	0.321476965468	0.320198087427	0.0380823190059	0.459152235136	300.0
PAX6	1.6939205042	3.4967264111	5.1906469153	0.33296885555	0.340166832437	0.0673117137971	0.444775111473	0.460164526467	0.0857000239288	0.382438425124	300.0	0.729060646657	0.736726086939	0.0334958212104	0.758070973142	0.77185528966	0.063176781088	0.223557502485	198.957680716	0.574771528922	0.573164492128	0.0337197590603	0.600117085325	0.602835507872	0.0459765208313	0.173169359653	300.0	0.287675546424	0.287665646319	0.0138868626973	0.301963610714	0.302159918666	0.0319256990516	0.412545070247	300.0
SOX5	2.1842229148	3.1839152333	5.3681381481	0.20809104284	0.197716938095	0.0656576016615	0.2878369088	0.272663899181	0.0918074912942	0.21563450303	300.0	0.739559220428	0.746991121826	0.035320961475	0.771772724944	0.784160207403	0.0534746542966	0.293180454745	300.0	0.517003543901	0.520067820289	0.0253943428733	0.547004276039	0.553749926671	0.0383448476954	0.297221700067	300.0	0.315163770783	0.31552837617	0.0125409151905	0.33549771874	0.334905697302	0.0328130027435	0.568404241102	300.0
GATA2	2.8053180053	5.432595	8.2379130053	0.252471895865	0.24575594199	0.0590972881791	0.385884903787	0.379315710275	0.108509160132	0.348850602382	300.0	0.728271001038	0.735671293389	0.0322699871514	0.750864027156	0.765235131393	0.0608302210912	0.238497619973	300.0	0.361423225592	0.362666954975	0.0204093356629	0.402058865494	0.389410339712	0.0525521767805	0.31235282343	300.0	0.299907358844	0.299718853056	0.0143903718276	0.323909607111	0.321993823663	0.0481384828047	0.470568078396	300.0
NFIL3	2.9961961857	3.4692606556	6.4654568413	0.246841529036	0.240895213081	0.0507071419963	0.35564968053	0.348997754308	0.0814802354944	0.492484614258	300.0	0.671262131645	0.6819954863	0.0399805742478	0.752512134569	0.772933038604	0.0739224491645	0.54178476068	300.0	0.343022438486	0.343060364366	0.0259211381888	0.368919411228	0.369668903544	0.0424475460118	0.261739323225	300.0	0.27239938393	0.272354004448	0.0166374691247	0.296768389715	0.293727330404	0.0441332944264	0.553582643409	300.0
FOXP1	3.1047022392	4.1110663111	7.2157685503	0.339810455848	0.324101364707	0.0776616012041	0.430554442459	0.407888022447	0.113556213466	0.19906488014	300.0	0.803897844654	0.809701666441	0.0462998562915	0.797237946808	0.806917988544	0.0270544872731	-0.0791078012414	170.135602352	0.462456307065	0.463835826147	0.0181785475695	0.498286421641	0.502585943048	0.0285383340436	0.439258213189	300.0	0.371837933456	0.372516314424	0.0168328973519	0.399177225174	0.401365932599	0.0382892698196	0.514861767334	300.0
MEIS1	3.3781919153	2.5587908889	5.9369828042	0.286733967205	0.277257359581	0.0711796741362	0.398111992554	0.38281020531	0.117973918531	0.243936975961	300.0	0.766527344196	0.773106144583	0.0337495155627	0.778593277186	0.792349688971	0.0581949416453	0.144220508358	300.0	0.595503393712	0.595662705519	0.017528986401	0.645957473241	0.646444295803	0.0292966487566	0.547393477348	300.0	0.292828841695	0.292767204175	0.0139680775209	0.318516251434	0.317726269219	0.0375007385674	0.603437503117	300.0
BCL6	3.4875521122	3.0029773111	6.4905294233	0.338127668686	0.341714117814	0.0647350759126	0.45474538505	0.45415450317	0.101054038519	0.336437283543	300.0	0.745828622562	0.753153929756	0.0342650133941	0.777897072076	0.790795037804	0.0561970057977	0.335417674317	300.0	0.528639061674	0.528281084149	0.0229565300413	0.575897389882	0.574486814413	0.0384247798287	0.432416730107	300.0	0.31583915353	0.315724420047	0.0158618769665	0.343456911893	0.34302494461	0.0380798360133	0.582441593316	300.0
GFI1B	3.7590489169	5.1557787444	8.9148276614	0.363212247761	0.350301356459	0.0608275665787	0.468352543251	0.450862704941	0.0945973461654	0.406172705724	300.0	0.74040647717	0.749516984971	0.0386583664078	0.773712850724	0.792172617588	0.0696142927235	0.361442944762	300.0	0.431425025643	0.431716708843	0.0153070666884	0.472050201867	0.471856091771	0.0264450043464	0.534026522075	300.0	0.330773779032	0.331214604889	0.014855840406	0.362445766174	0.361918550241	0.0432935320277	0.622196536816	300.0
MECOM	3.8933306132	2.5627071222	6.4560377354	0.345266607474	0.352265904125	0.059965994893	0.476191364198	0.476559588831	0.101427257362	0.463640666368	300.0	0.68971721401	0.697793384172	0.0336503949222	0.765307891286	0.781067169796	0.062785123081	0.547611732757	300.0	0.496166278404	0.497974973363	0.0227842565325	0.546989690769	0.545637733633	0.0468859081471	0.422524689547	300.0	0.283532580836	0.283610715563	0.0141848609711	0.311274420681	0.310606106038	0.0430192034189	0.525550194559	300.0
GATA1	4.1029498	5.2923967556	9.3953465556	0.253543818828	0.248534505729	0.0583367048119	0.395956982791	0.388795630163	0.108886358633	0.403214607915	300.0	0.719231535263	0.725996083587	0.0312544047963	0.758827471676	0.773210533931	0.0615414752478	0.387801201284	300.0	0.439605125805	0.440938967136	0.0232510694979	0.499970503368	0.48503286385	0.062120729591	0.403769233812	300.0	0.287861196076	0.287524251803	0.0124239704726	0.318035137976	0.31605268768	0.0495216270631	0.531874787105	300.0
