FACTOR	EXPR_FOLDCHANGE	EXPR_GM12878	EXPR_K562	Dnase2Tf_GM12878_protection_mean	Dnase2Tf_GM12878_protection_median	Dnase2Tf_GM12878_protection_std	Dnase2Tf_K562_protection_mean	Dnase2Tf_K562_protection_median	Dnase2Tf_K562_protection_std	Dnase2Tf_protection_ks_stat	Dnase2Tf_protection_ks_pvalue	Dnase2Tf_GM12878_tc_mean	Dnase2Tf_GM12878_tc_median	Dnase2Tf_GM12878_tc_std	Dnase2Tf_K562_tc_mean	Dnase2Tf_K562_tc_median	Dnase2Tf_K562_tc_std	Dnase2Tf_tc_ks_stat	Dnase2Tf_tc_ks_pvalue	Dnase2Tf_GM12878_fos_mean	Dnase2Tf_GM12878_fos_median	Dnase2Tf_GM12878_fos_std	Dnase2Tf_K562_fos_mean	Dnase2Tf_K562_fos_median	Dnase2Tf_K562_fos_std	Dnase2Tf_fos_ks_stat	Dnase2Tf_fos_ks_pvalue	Dnase2Tf_GM12878_flr_mean	Dnase2Tf_GM12878_flr_median	Dnase2Tf_GM12878_flr_std	Dnase2Tf_K562_flr_mean	Dnase2Tf_K562_flr_median	Dnase2Tf_K562_flr_std	Dnase2Tf_flr_ks_stat	Dnase2Tf_flr_ks_pvalue
HLF	0.0461707656	3.1964068111	3.2425775767	0.0148993875023	0.0114194579963	0.0199333240384	0.00876970782299	0.00675658043809	0.0123374676637	-0.00195393764106	298.094932669	0.743997465609	0.763781400171	0.0752819002124	0.741818421162	0.755697969388	0.039213978344	-0.0411534309536	76.8758089851	0.330481027102	0.324116929949	0.0605419177815	0.320653869218	0.317751582163	0.0355858256672	-0.0223854522661	208.886672416	0.273691952605	0.273400110991	0.0196215737476	0.283410984307	0.278876989436	0.0618990843494	0.141230853855	300.0
MAFB	0.0472703894	4.6418463778	4.6891167672	0.0113001643665	0.010205188015	0.0102491462971	0.0179379716463	0.0148633877168	0.0146304458143	0.0700098263843	300.0	0.797107739088	0.806612854851	0.0614867353437	0.763718286956	0.779940535575	0.0365372608943	-0.036300637571	299.32974292	0.408167557145	0.405959179409	0.0246284463278	0.423338004501	0.414100007415	0.047697853377	0.0395929167044	300.0	0.310374216252	0.310628099906	0.0157482890039	0.317958022222	0.316727869849	0.043380102396	0.192000791366	300.0
FOXO3	0.0481398669	5.88673935	5.9348792169	0.0100224561719	0.00827375118483	0.00809338793639	0.0154459907175	0.0131447779898	0.0126257241924	0.0120704530088	300.0	0.771535578892	0.779767797029	0.053548539337	0.767775171217	0.778638525636	0.0312620674386	-0.149436961193	159.414321085	0.520266639501	0.523046261171	0.0241509185763	0.528903438707	0.53391344314	0.0357227368113	0.0584979430344	300.0	0.3035976765	0.303207024214	0.0119666571382	0.308729928901	0.308803624868	0.0304172865208	0.161189832309	300.0
ELK1	0.0522137344	7.7926102444	7.8448239788	0.0325948960944	0.0236332167295	0.0188518836654	0.0533992517481	0.0430058791085	0.0310742382462	0.177228435889	300.0	0.725460438912	0.730858546849	0.083591551643	0.710661606368	0.722272691759	0.0466190747719	-0.167347786131	89.8200841173	0.544365602589	0.538061790901	0.0324741935479	0.56016163446	0.550825345775	0.049864197918	0.0270228633697	300.0	0.316063191384	0.315708316203	0.0266936911084	0.324676297904	0.321418377102	0.0724943923605	0.106752306961	300.0
E2F1	0.0598172259	7.0153392556	7.0751564815	0.0197532839343	0.016370996742	0.0100436713543	0.0312554061888	0.0265432851144	0.018967769601	0.166328136893	300.0	0.740994402013	0.75734797342	0.0408924118069	0.805356845517	0.814186789975	0.0735464581598	0.0828578465553	300.0	0.414684321259	0.411782275898	0.0225887698858	0.429021437947	0.423425470372	0.040445587659	0.0747304935033	300.0	0.339836255422	0.339445416079	0.0227833849257	0.349306665835	0.346273006194	0.0613457068996	0.203249579724	300.0
LHX3	0.0647025619	6.0044417556	6.0691443175	0.0254488748088	0.0189414482096	0.0203550611321	0.0174133914846	0.0140302200183	0.0131290198875	-0.129993843751	300.0	0.782414712575	0.790898603388	0.026585164687	0.817554155929	0.823037745003	0.0434567099639	0.163941207813	300.0	0.455877620259	0.458838995955	0.0250951163914	0.463756626407	0.471034760051	0.0339290932302	0.0578405434759	300.0	0.290545519967	0.290619826014	0.0144975824666	0.296533678165	0.296513569491	0.0275725602341	0.182665500907	300.0
BHLHE40	0.0733820275	9.5293585333	9.6027405608	0.0102680911114	0.00818873613098	0.0105278333481	0.0165215487175	0.0127064741141	0.0148438604466	0.105824725421	300.0	0.764434906104	0.782483819503	0.0347654359268	0.806616418492	0.816120265234	0.0647346240801	0.0228929349397	300.0	0.469405327319	0.468170530902	0.0219076918754	0.479720673559	0.477790762412	0.0361590469479	0.0445524627726	300.0	0.292307567791	0.292124274058	0.0238440287623	0.302866166738	0.298769541043	0.0575155180485	0.247463597089	300.0
ERG	0.0897659651	3.3495138444	3.4392798095	0.00457945181908	0.00353667659861	0.00501674094717	0.00703575129663	0.00559415717875	0.00699397537149	0.0407021632608	300.0	0.761494752431	0.774547793417	0.0605701446331	0.759567401807	0.770013798482	0.0338808848318	-0.114717283748	300.0	0.44558860509	0.443624129241	0.021765642123	0.455041407891	0.452877876776	0.031859240199	0.0512424604566	300.0	0.30378000161	0.303760802127	0.0142065109827	0.311378429676	0.310180721888	0.0367671506756	0.236103644785	300.0
E2F4	0.0988134026	8.1986014333	8.297414836	0.0200492962842	0.0164683472918	0.00975977184999	0.0321854649668	0.0275724844064	0.018617500984	0.164668195518	300.0	0.739662619307	0.754832789469	0.0401767715709	0.805534501753	0.814616778292	0.0728848397504	0.0934512685983	300.0	0.472363031199	0.469104231031	0.0233324275975	0.489773728741	0.483477519845	0.0426235928899	0.108279055088	300.0	0.33505679606	0.334827801853	0.0219932149512	0.34493272761	0.341597407869	0.0650343333041	0.200285484866	300.0
SRY	0.1099202765	2.0370843056	2.147004582	0.00748126452834	0.0057365324418	0.00756188560399	0.0121787713722	0.00893141570882	0.0124408262369	0.0489566183908	300.0	0.769712186597	0.780677116594	0.0509359387075	0.762155993239	0.769335215337	0.0307695040816	-0.0212511450039	299.999493439	0.528781442574	0.531864415775	0.0236419052769	0.538318959647	0.545049555828	0.0331566244031	0.0853240872794	300.0	0.311283224896	0.310988236301	0.0122220595966	0.318107690642	0.317579650739	0.0306658712319	0.215165772714	300.0
ESR1	0.1130897902	4.0138700722	4.1269598624	0.00733080925187	0.00500600159247	0.00656726307263	0.0104837417959	0.00676862109758	0.00983603564676	0.168870670174	300.0	0.782377325308	0.788902560822	0.049897408868	0.772744002963	0.783222998896	0.0308714404664	-0.197966375431	79.1751115581	0.461422387056	0.463360933704	0.0154843351827	0.470364531912	0.474258684654	0.0222453596749	0.170399923368	300.0	0.332020329612	0.331948806037	0.0118033375132	0.338679239542	0.338807705085	0.0213932171081	0.290549801002	300.0
FOXI1	0.1647713873	4.9353065333	5.1000779206	0.034817417603	0.0294208428637	0.0267680901785	0.0221159638012	0.0184239033363	0.0179540056306	-0.029050507348	300.0	0.798934549938	0.805128449904	0.0454587387943	0.77937284415	0.788430450557	0.028491627533	-0.0757613039421	294.909948689	0.475439514381	0.476982767264	0.0170731587712	0.484809878929	0.48903790579	0.0239140158065	0.118169484525	300.0	0.311776896497	0.311558088043	0.013355297056	0.319219287319	0.318500789732	0.0292375652789	0.232954569856	300.0
NR5A2	0.1681416079	3.2204742333	3.3886158413	0.0160850937354	0.0142763379603	0.00869578684513	0.0237218585013	0.0194230873607	0.0138519744183	0.129737302657	300.0	0.773084738471	0.782327908672	0.0556312228189	0.768683272013	0.781089033523	0.0318594302752	-0.127466015407	210.573113475	0.521883186165	0.52334163337	0.022582023713	0.532807167981	0.535037199054	0.0353528210285	0.0460020564173	300.0	0.324790624146	0.324692376573	0.0128267610202	0.332551367205	0.331847392249	0.0335531754088	0.276736433184	300.0
NR2E3	0.1698236063	3.9630647111	4.1328883175	0.0630574844302	0.0476944274725	0.0300407075669	0.0899411889575	0.0616449962856	0.053968489874	0.120373062548	300.0	0.772361752583	0.785618741793	0.0331475929535	0.824579415404	0.832127520593	0.0529881458384	0.241174122238	284.944156341	0.545973068524	0.547483334505	0.01733780948	0.558372452525	0.559735916831	0.0288575142969	0.170804207821	300.0	0.310084440788	0.309912784476	0.010607784525	0.318130518967	0.316751315769	0.0332606358115	0.260761757317	300.0
AR	0.1778825566	3.4316552	3.6095377566	0.0314079051915	0.0260379278685	0.0173644885606	0.0477277888202	0.0362282974362	0.0301361485923	0.101697422945	300.0	0.776630498262	0.785203045529	0.0530919235807	0.764928681044	0.776121962381	0.0369385962501	-0.190753924901	44.1703073461	0.508144247207	0.509995732386	0.0274452222158	0.519708096567	0.521881638333	0.0401800506857	0.0566296425764	300.0	0.302311377819	0.302086416202	0.0149492249949	0.309305588829	0.308893330418	0.0328084641708	0.190820895022	300.0
ESRRA	0.1861202667	7.4537839556	7.6399042222	0.0210100506208	0.0194950676525	0.00951259895917	0.0289625079142	0.0251824081195	0.0146137301992	0.0779642401745	300.0	0.772743766121	0.78086672701	0.0566445191641	0.76737186564	0.780343862215	0.0320894538396	-0.135983518154	153.939612676	0.539189466415	0.540320415331	0.0160995459722	0.550720652743	0.552580070106	0.0260616100942	0.123475251506	300.0	0.280571848959	0.280598462185	0.0129339207422	0.287396590835	0.286943784904	0.0327077748719	0.230311474834	300.0
NR2C2	0.2028058757	7.6002743889	7.8030802646	0.0148998938394	0.0127736847068	0.0116623417104	0.0234819083631	0.0192303975301	0.0180185869446	0.127853349162	300.0	0.771055666076	0.787342361519	0.0317493679133	0.827814800047	0.836223432477	0.0579833893438	0.251794759546	300.0	0.48738732485	0.487013401519	0.0207647292583	0.50171248511	0.498218054142	0.0362499023674	0.110594986111	300.0	0.311887648463	0.311895524031	0.0163882468065	0.320785110386	0.319332686722	0.0413373421562	0.299572719085	300.0
TCF12	0.2044455873	8.2854513333	8.4898969206	0.0569669523057	0.0533856687608	0.0137252809796	0.0745831827723	0.0666061375126	0.0241578893649	0.18478640335	300.0	0.801014420278	0.80882580488	0.0534649214017	0.771403794972	0.785296910623	0.0311713943313	-0.0642720088308	300.0	0.618175419582	0.617926406526	0.0180978396253	0.632184180872	0.632162226313	0.0285411168442	0.151774701862	300.0	0.313902090991	0.313770220818	0.0122126130496	0.321396299914	0.320847258287	0.0301453626255	0.302665495978	300.0
NHLH1	0.2087423466	4.6391893889	4.8479317354	0.06727535275	0.0557827896327	0.0427018511552	0.116421644805	0.0903170124369	0.0710700839337	0.122405381208	300.0	0.782805190794	0.792565378633	0.0641123259641	0.758010952437	0.775715060867	0.0376212730649	-0.152658960133	88.0292849377	0.477042891373	0.474056209847	0.0272115044888	0.490457058816	0.485016280022	0.0450978247196	0.0436850938275	300.0	0.331044469226	0.330928698699	0.0178935797538	0.34041342606	0.338647991876	0.0450762369085	0.306129146087	300.0
THAP1	0.2326709847	6.1018166556	6.3344876402	0.00452711083921	0.00353193053402	0.00499125813628	0.00661385042573	0.00530535079532	0.00660176283688	0.0307310198845	300.0	0.771883430152	0.785086719303	0.030415348364	0.813216088199	0.820804876773	0.0530441826669	0.0927756849187	300.0	0.485284310316	0.483669155058	0.0197138789711	0.497181126633	0.49507164625	0.028879415556	0.107910364798	300.0	0.31900273133	0.319083628755	0.0130227766097	0.327377894115	0.326753318925	0.0306568806596	0.325012806799	300.0
FOXD3	0.2435801553	5.7794986278	6.0230787831	0.0159454505031	0.0133081723844	0.0130071768382	0.0106754665622	0.00863331277341	0.00873569324726	-0.0726047956398	300.0	0.778023609369	0.788008382832	0.0488215923351	0.774861202388	0.781092254937	0.0302268051085	-0.063602071404	300.0	0.376313533024	0.377961939901	0.0191047534884	0.384027278195	0.389266997151	0.0274768524599	0.0757323397456	300.0	0.33663989913	0.336754578295	0.0137964573966	0.345099369703	0.344669435554	0.0301117258085	0.257127943437	300.0
TFAP2C	0.2455344095	3.2887911778	3.5343255873	0.0262617165004	0.0246128720627	0.00821423019588	0.0348211654821	0.0307154732167	0.0132046803713	0.132156417473	300.0	0.773733009711	0.789647333363	0.032422687073	0.823647340788	0.832338332206	0.0555513830835	0.20392491078	300.0	0.573726316524	0.57279319086	0.0168771075435	0.588987168009	0.586436996393	0.0276195818113	0.188401698125	300.0	0.298511262565	0.298493736886	0.0155404164697	0.308163938472	0.306122806821	0.0416629389661	0.325271774114	300.0
HSF1	0.2577764505	7.0100452056	7.2678216561	0.0243883455053	0.0220654568929	0.0149317180178	0.0384648414117	0.0315149417394	0.0226965065115	0.0865011051166	300.0	0.800911938983	0.808899099823	0.0548178103064	0.770603381573	0.784290575979	0.0307887750851	-0.0288724883824	300.0	0.480889112643	0.481067352414	0.0239528224044	0.493893820357	0.492638369657	0.0376221163576	0.0716983254525	300.0	0.318366540004	0.318390807674	0.013572673119	0.32487107354	0.32527497656	0.0348528819561	0.22632885464	300.0
ESR2	0.2614649397	3.6853600444	3.9468249841	0.0122429686298	0.0110695845451	0.00783036621897	0.0201006083823	0.0163414178395	0.0109649395055	0.206744243612	300.0	0.779398900477	0.79239783314	0.0291425323428	0.838090313796	0.845579256718	0.0503079975527	0.337942298949	300.0	0.494307569348	0.495746064634	0.021544406461	0.506190647796	0.507704957399	0.0346689535365	0.073425507463	300.0	0.302192459007	0.302194524262	0.0143512647619	0.3103115492	0.309656489337	0.0304849216391	0.299780785781	300.0
MYC	0.2679101471	9.9725863556	10.2404965026	0.0262608245828	0.0212851918431	0.0164602160268	0.0426499970154	0.0329707199949	0.0272341691846	0.0901409237473	300.0	0.682916492236	0.693071663919	0.0397319052281	0.747876497377	0.765679725	0.0694060041622	0.327109196841	300.0	0.467380385213	0.466255907054	0.0247583743998	0.479390112235	0.477560623941	0.0409338319211	0.0372782479873	300.0	0.297580695156	0.297668166041	0.0123755068657	0.305605793577	0.304793635475	0.0370338651963	0.288868522256	300.0
NRF1	0.2705882836	6.4108549333	6.6814432169	0.00978749344705	0.00804419588579	0.00955273172976	0.0159476316736	0.0134142470301	0.0137493263699	0.0450939949774	300.0	0.752504478686	0.760133858764	0.0323348785046	0.767079526519	0.780737175036	0.0586627683456	0.0766722559173	300.0	0.488239844823	0.489472352816	0.0263180217175	0.497756851696	0.501737969347	0.0350095348448	0.070738645535	300.0	0.33729605981	0.337362218701	0.0120293138196	0.347116167175	0.34580469144	0.0322600105952	0.324785772052	300.0
TFAP2A	0.2800466492	3.4869517	3.7669983492	0.026560320262	0.0249376031751	0.00754126510636	0.035069624884	0.0310968074712	0.0124135930136	0.135996715331	300.0	0.779016532068	0.793846862697	0.0307956282875	0.844101073804	0.85203559034	0.0527085884555	0.3768522728	300.0	0.486218781206	0.485545261542	0.0140480480755	0.499444304866	0.497429878794	0.0230294369153	0.195629166552	300.0	0.29801329764	0.297937558138	0.0149165071443	0.307668763326	0.305632941177	0.0414738298972	0.326126977742	300.0
FOXA2	0.2824259243	5.7826448111	6.0650707354	0.0124967518505	0.0114804437541	0.00931965346256	0.0188342374247	0.0166317180049	0.0141827761674	0.0324725725605	300.0	0.758403709299	0.765423443205	0.0309542465459	0.769979658361	0.780675560678	0.0510451136879	0.0341879271441	300.0	0.486498531156	0.488199209468	0.0172480710719	0.496739330068	0.500944170252	0.0258355093406	0.125745511038	300.0	0.333505468818	0.333130479113	0.0129785501108	0.341038929659	0.341186191435	0.0281214582047	0.28738474332	300.0
HNF4A	0.288795264	4.5631320111	4.8519272751	0.0209721732466	0.0191666650789	0.00883460618752	0.02863765602	0.0243689768243	0.0143589772454	0.127292125901	300.0	0.781656178545	0.793851219127	0.0272219028761	0.843842257822	0.850544087395	0.0473372453014	0.39641363763	300.0	0.54819900523	0.549231404057	0.0174711052501	0.561684822683	0.562766376187	0.0286625464029	0.134678035791	300.0	0.317870707073	0.317878360102	0.0151363292132	0.326446016685	0.325748956117	0.0331437892924	0.296261274023	300.0
KLF4	0.2972105934	3.8627360944	4.1599466878	0.0232082405878	0.020871461416	0.00985822223485	0.0323721256485	0.0281064511508	0.0157780541927	0.0403981411378	300.0	0.743483269321	0.764313759398	0.0411645800541	0.820329182903	0.830994963384	0.0758270117027	0.169626219783	300.0	0.518243690886	0.513467512284	0.022811639721	0.537672378946	0.528907477038	0.0425687024326	0.179984919081	300.0	0.3257581413	0.32541911974	0.0223176223962	0.33611393388	0.332672704993	0.0713529395285	0.246312970139	300.0
MAFF	0.3007221317	5.7360744556	6.0367965873	0.0140906028241	0.0136550499042	0.00829227961227	0.0200221460532	0.0181246806865	0.0138145068316	0.0697811175762	300.0	0.772456230004	0.779170879213	0.0518907083398	0.762656168033	0.773469106867	0.0298809936021	-0.192586103098	78.241435982	0.47559863915	0.476527052381	0.0268865653285	0.49024486426	0.488378607997	0.0455171151891	0.0670524647228	300.0	0.272748994868	0.272704556668	0.0115350766082	0.279793660656	0.279273362894	0.035138865676	0.172007699167	300.0
EGR1	0.3257248989	7.7385820111	8.0643069101	0.0073414400591	0.00651612339512	0.00471994417279	0.0111056595667	0.00958937432325	0.00681577505696	0.183131672081	300.0	0.754314293138	0.773392512918	0.0370886160619	0.825364029725	0.835189954736	0.0693269987972	0.208620627752	300.0	0.496773900307	0.492937593791	0.0216203354972	0.51483203653	0.507680610059	0.0390618827778	0.17302708657	300.0	0.335100163762	0.334979039029	0.0196502805117	0.346388581552	0.343318779848	0.0591449326672	0.30069314566	300.0
FOXA1	0.3421642349	5.6048126222	5.9469768571	0.0125946669555	0.0115842126988	0.00908799994354	0.0189690985402	0.0166860608555	0.0141649118848	0.031390303719	300.0	0.75793171352	0.765015323011	0.0313212806849	0.771397617238	0.782063536367	0.0515547759553	0.0586601704874	300.0	0.486271498907	0.487799123967	0.0175092765199	0.497167069784	0.501218958495	0.0256685071352	0.139356358171	300.0	0.324574998899	0.324830469166	0.0159271354028	0.333234196363	0.333382454046	0.0310069753826	0.295034044164	300.0
ZNF143	0.3452436317	6.0893881778	6.4346318095	0.0545491224432	0.0475138150076	0.0290848728171	0.0379119180822	0.0344074780692	0.0177613396848	-0.00720230590612	300.0	0.778362970494	0.789343500228	0.0287902131695	0.832780568642	0.83967274797	0.049426077932	0.30921879356	300.0	0.574773570128	0.576240607425	0.0201834642039	0.589630321122	0.591061103306	0.0312940148077	0.138247922468	300.0	0.332958100843	0.332934167793	0.01274864478	0.342240802811	0.341473043869	0.0352279521381	0.330295565955	300.0
RUNX2	0.3618333603	4.6660095444	5.0278429048	0.0144545812751	0.0129017096735	0.00733227580208	0.0207139377143	0.0169651078343	0.0113315643129	0.115013917802	300.0	0.791190716776	0.798794298684	0.0547515241325	0.771441430618	0.785030095819	0.0313604787752	-0.149943413092	220.469915132	0.573036301982	0.572495378411	0.0238882394823	0.586430584533	0.587400680489	0.0348889604902	0.0975801714174	300.0	0.296934323321	0.29699166775	0.0153755437972	0.305940967068	0.304901336169	0.0360779889786	0.266783587698	300.0
HINFP	0.4358591397	7.2948900667	7.7307492063	0.0617834907921	0.0451946491525	0.049556390853	0.110487507848	0.0825134959385	0.0898215796867	0.020096789956	126.682279	0.663266073457	0.673068905882	0.0501452109257	0.712057764053	0.734429805749	0.090712773505	0.169587845899	122.765126991	0.430571051381	0.420870542539	0.0749972675144	0.413579455616	0.407399554243	0.0479039589994	-0.0632158340208	65.9284082099	0.303835735942	0.303676504688	0.0298058028282	0.314980849502	0.311944871829	0.065160685591	0.174149475145	199.264985973
NFE2L2	0.4420932307	8.0907506	8.5328438307	0.0396691484049	0.0364538808976	0.016270406672	0.0616087115021	0.0517809291652	0.0303086415129	0.0850889645946	300.0	0.711767059138	0.719941331959	0.0347616813159	0.74376462686	0.756897844919	0.0610091112914	0.157594084528	300.0	0.607285956152	0.606738154008	0.0223060748811	0.627183060448	0.623464548695	0.0404523175227	0.152607282391	300.0	0.281548593248	0.281591984733	0.0125997260389	0.2906347204	0.289510686957	0.0383111143179	0.255811525897	300.0
ELF5	0.4523526907	3.1523454944	3.6046981852	0.0114571095781	0.00937700331134	0.00938362787985	0.0173065303059	0.0146774329257	0.0135256372227	0.0642704893667	300.0	0.79378691468	0.80215152234	0.0546943965073	0.767643446113	0.780242441895	0.0335693296236	-0.0717858803466	300.0	0.545755695456	0.543793880518	0.0238921275496	0.560037675623	0.55889163185	0.0323959425642	0.127722820797	300.0	0.28537405605	0.285485226898	0.0165741278926	0.29460631708	0.293671705271	0.0381496278003	0.270365479224	300.0
FOSL1	0.4532559783	6.1548197889	6.6080757672	0.0677395651383	0.0560256260783	0.0398084086009	0.122828437712	0.0948514530004	0.0772465168693	0.0850731919702	300.0	0.711006162989	0.718629733642	0.0335698288352	0.739885394787	0.752031758686	0.0581107302977	0.12896185325	300.0	0.5515993641	0.548894176029	0.0261812084619	0.57035367091	0.564143004076	0.0465944390582	0.111454004371	300.0	0.292525698615	0.292637050006	0.00975119586906	0.301416463704	0.300810285218	0.0337393907789	0.260518901147	300.0
MYCN	0.4801307574	3.2576197611	3.7377505185	0.0725390652048	0.0584889732979	0.0435503120908	0.122403141204	0.0894981380993	0.0756567592304	0.160670012385	300.0	0.7459017556	0.766413081523	0.076110303718	0.739709410345	0.750743658949	0.0425290805263	-0.00631532245477	275.896536907	0.4518964989	0.447307519057	0.0282672416414	0.468889289938	0.459360292448	0.0478695591592	0.0815279130369	300.0	0.316254328955	0.31581057316	0.0175248668816	0.32641854346	0.324438576192	0.0480962627108	0.351896720852	300.0
GABPA	0.5028823016	7.8969734444	8.399855746	0.0387847474943	0.0343879924991	0.0146327377816	0.0528822318654	0.0460271741621	0.0237653078449	0.0701229538197	300.0	0.720339720847	0.736192202126	0.0836152163945	0.718605405595	0.728000954975	0.0449052061249	-0.0825368869867	300.0	0.56922419303	0.564002772186	0.0287812657942	0.588559058386	0.579458278965	0.044021507047	0.142357102073	300.0	0.300076074602	0.299944214473	0.0255310840079	0.312574241549	0.308468706053	0.0716002627384	0.236155238792	300.0
FOXD1	0.5050155706	4.7789315722	5.2839471429	0.00964470626007	0.00876397275734	0.0104309740479	0.0145927360211	0.0128422448323	0.0150172899735	0.0488716223776	300.0	0.670906961719	0.679065023768	0.0337246504728	0.75397220449	0.767233395917	0.0612452241197	0.458841294375	300.0	0.493688825909	0.496890403258	0.0255212795113	0.504625261762	0.511962752835	0.0382835520335	0.0892519691993	300.0	0.280460186407	0.280703343739	0.0145989389038	0.289191676769	0.289002716239	0.0296422770842	0.31255458454	300.0
RFX2	0.5546670519	5.6586416889	6.2133087407	0.0305396532113	0.026853896105	0.0155086410622	0.0451349501623	0.0369849550732	0.0256740768221	0.0226998774647	300.0	0.764626450629	0.784083548011	0.0370372423995	0.822625223423	0.833563734558	0.0681740019292	0.173945727404	300.0	0.417905505345	0.416060726231	0.0224679677293	0.431605210464	0.428426272359	0.035766468488	0.136755499795	300.0	0.303857105756	0.303732543773	0.0244642208646	0.316946030768	0.313102799546	0.0632519959522	0.304907126211	300.0
JUN	0.5849624926	6.7732512111	7.3582137037	0.0270712723871	0.0240445036648	0.0163559088891	0.0480122078671	0.0403332331144	0.0296706086046	0.159509659928	300.0	0.739514751223	0.751313235336	0.0398396565168	0.747237109947	0.769623965041	0.0770842074712	0.0519746684488	300.0	0.407894105471	0.403096430518	0.0343394715	0.421851494628	0.415310520966	0.0578520372495	0.0401554438586	300.0	0.315759996211	0.315436209169	0.0226254159122	0.328343408297	0.325051597347	0.0607714506427	0.301299548292	300.0
RREB1	0.6168598915	7.6570760556	8.2739359471	0.110831112347	0.103393399869	0.0479534140429	0.171071798796	0.147999905274	0.0820523394197	0.109202961883	300.0	0.776712202914	0.789598513499	0.0335616638044	0.807665544253	0.815686911344	0.0519845708174	0.0195788368358	231.639216521	0.56125476697	0.562221095556	0.0254249409736	0.578981488785	0.579600381561	0.0404850376441	0.116296598321	300.0	0.277343679605	0.277265437437	0.0159781572222	0.28694657542	0.285891899695	0.0389098355284	0.286598663852	300.0
TBP	0.6500373048	7.5551221556	8.2051594603	0.0155353169669	0.0133843215893	0.00847997747698	0.0225789180771	0.0181897866982	0.0132953902166	0.324823404616	300.0	0.758272989577	0.767592998106	0.0367222085588	0.763689025556	0.78047197463	0.0640506429967	0.0239205515216	169.549465226	0.385089758195	0.386592488359	0.0233189594914	0.396511373351	0.39878867756	0.0371331907992	0.0878076193174	300.0	0.335077463368	0.335335621247	0.0160768397484	0.348368915471	0.346777748488	0.0407303286535	0.39380526163	300.0
SREBF1	0.8101193132	6.9467773111	7.7568966243	0.0536284360319	0.0480148334131	0.0164496418162	0.075337794094	0.0670702551642	0.0302333258098	0.100179096781	300.0	0.798164482339	0.807454899175	0.0615897839459	0.769940778447	0.787141568473	0.0344882494254	-0.0766075628996	165.968214639	0.4598376226	0.460042771574	0.0237367682775	0.476028786692	0.475970675687	0.0384494392156	0.136796210722	300.0	0.301947315451	0.301891852651	0.014979027823	0.312443304493	0.311984282682	0.0366190585044	0.399520607816	300.0
NR4A2	0.8436708815	5.0949779333	5.9386488148	0.0215116977123	0.0192499006322	0.0126423678043	0.0308859053672	0.0257041541822	0.0194796200451	0.113143702824	300.0	0.772147853915	0.791647647453	0.0340378939152	0.827842559802	0.837162519416	0.0634719812298	0.21085722489	300.0	0.431498504726	0.430455160762	0.0182028139128	0.449558256942	0.445636571071	0.0324378674562	0.221925077295	300.0	0.325833277772	0.325807187348	0.016590531922	0.33921405508	0.337365865758	0.0459277748182	0.453162948649	300.0
BRCA1	0.8474343958	6.8606145778	7.7080489735	0.0350902236143	0.0289471669615	0.0240458258223	0.0261272011781	0.022180864765	0.0163512539414	-0.118893656393	245.687650246	0.776043417533	0.790311165511	0.0325330409775	0.82394419723	0.831781223469	0.0577197105342	0.197130670966	300.0	0.533521814726	0.536021796498	0.0269994254539	0.550427776728	0.556151739206	0.0422019159678	0.118397628373	300.0	0.312932545466	0.313139223784	0.0145712394559	0.324257618653	0.32418836566	0.0347729953612	0.367943459804	300.0
FOXH1	0.8556538937	5.0779664556	5.9336203492	0.0624074193954	0.0526864303249	0.0231021357626	0.0908932844469	0.0811115847628	0.050578916632	0.107523928457	300.0	0.778949743033	0.790144464758	0.0313194277024	0.805935476174	0.812642515584	0.051039518521	0.0196254889903	255.459109589	0.410399581738	0.412561655119	0.0195575378987	0.424355099893	0.427501180144	0.030577918902	0.159558786291	300.0	0.309070599267	0.30889145767	0.0151667368243	0.320655257604	0.319745520004	0.034040862286	0.389183194354	300.0
HLTF	0.9586222063	7.8587556667	8.817377873	0.0544318955286	0.0499884800549	0.0238656929524	0.0811653337237	0.0708069569402	0.0387290751429	0.0904644677955	300.0	0.777886712142	0.79393588419	0.0322864163922	0.821766309498	0.830001561878	0.0577180716533	0.136301445816	300.0	0.556065685881	0.555465719181	0.0233990990019	0.578833094282	0.576286422878	0.0398123194444	0.198047216438	300.0	0.302819084697	0.302733945353	0.0145403172134	0.314865733702	0.314145762044	0.0370445746351	0.437749409966	300.0
PBX1	1.1386414958	3.4336882556	4.5723297513	0.0111546329266	0.0097678017315	0.00928511457113	0.0174201048412	0.0153908204459	0.013542243956	0.0641686156126	300.0	0.765211003512	0.77215935835	0.032244030051	0.774412411068	0.787424523234	0.0560233188462	0.05608181959	266.769824212	0.518993307148	0.519906482728	0.0251010434125	0.539712145024	0.541202847186	0.0373487704135	0.191652897535	300.0	0.295705168235	0.295698992711	0.015299629463	0.309309325331	0.30823799704	0.0331550225125	0.418826353318	300.0
E2F3	1.3172578153	6.6528475444	7.9701053598	0.00626290283055	0.00514541676419	0.00477196876014	0.0106852689348	0.008786176832	0.00930256322028	0.233969857584	300.0	0.794546599432	0.804473435449	0.0705724762829	0.761631731785	0.780149509036	0.037392231244	-0.0635625217718	300.0	0.569002687733	0.566241065524	0.0236329563487	0.599966451003	0.593581371121	0.0426706201765	0.314519979647	300.0	0.35221125886	0.352064741817	0.0187273625051	0.370625237811	0.367785504191	0.0519301092022	0.492467614266	300.0
