FACTOR	EXPR_FOLDCHANGE	EXPR_GM12878	EXPR_K562	PIQ_85_GM12878_protection_mean	PIQ_85_GM12878_protection_median	PIQ_85_GM12878_protection_std	PIQ_85_K562_protection_mean	PIQ_85_K562_protection_median	PIQ_85_K562_protection_std	PIQ_85_protection_ks_stat	PIQ_85_protection_ks_pvalue	PIQ_85_GM12878_tc_mean	PIQ_85_GM12878_tc_median	PIQ_85_GM12878_tc_std	PIQ_85_K562_tc_mean	PIQ_85_K562_tc_median	PIQ_85_K562_tc_std	PIQ_85_tc_ks_stat	PIQ_85_tc_ks_pvalue	PIQ_85_GM12878_fos_mean	PIQ_85_GM12878_fos_median	PIQ_85_GM12878_fos_std	PIQ_85_K562_fos_mean	PIQ_85_K562_fos_median	PIQ_85_K562_fos_std	PIQ_85_fos_ks_stat	PIQ_85_fos_ks_pvalue	PIQ_85_GM12878_flr_mean	PIQ_85_GM12878_flr_median	PIQ_85_GM12878_flr_std	PIQ_85_K562_flr_mean	PIQ_85_K562_flr_median	PIQ_85_K562_flr_std	PIQ_85_flr_ks_stat	PIQ_85_flr_ks_pvalue
RFX5	-1.5997156902	8.0311831611	6.4314674709	0.372806139299	0.367861817921	0.0993934143989	0.517268075465	0.539853678495	0.103069761544	0.00866311257218	-300.0	0.839825670316	0.846863679608	0.0487463769117	0.787334754316	0.799875806605	0.0277988537093	-0.332743605372	-300.0	0.421692926005	0.419972110951	0.0194067861585	0.425471475888	0.424514887639	0.0305484029242	0.0816249943201	-300.0	0.307059574755	0.304195945238	0.0206821194195	0.30786514622	0.307169874061	0.055216483239	0.110180482767	-153.224849033
ELF1	-1.3094928196	9.8966036556	8.587110836	0.372416395372	0.362759161407	0.0897271814244	0.473760004559	0.449950609686	0.100638259361	0.117576190228	-300.0	0.784847401108	0.794017301516	0.0324747634921	0.785110480255	0.800009352073	0.0564626993218	0.170264826813	-300.0	0.496844284341	0.492977799522	0.0239304495726	0.499194726053	0.495751251794	0.0339949464536	0.108424148988	-300.0	0.31267975365	0.311546695359	0.0226675123858	0.314947461312	0.312973615087	0.0641683046341	0.229470660601	-73.1893865108
GATA3	-1.2686822069	5.6419831222	4.3733009153	0.284440277057	0.279719336929	0.0758694176664	0.411341064074	0.398305712396	0.102577443242	0.0115503776621	-300.0	0.763895966299	0.776013835097	0.0650877542378	0.729162519182	0.733075929343	0.0268228869444	-0.209601048176	-300.0	0.411675955154	0.411511926746	0.0256001208439	0.424367375823	0.413411589469	0.0617085275923	0.173652858479	-299.995991241	0.323489794442	0.323313269203	0.00822621797846	0.325228978841	0.325155248568	0.0407901716636	0.119787907566	-160.919153531
T	-1.1067090704	6.8493768111	5.7426677407	0.41565051383	0.388559216073	0.0865942755063	0.280535331464	0.274238636716	0.0660093423762	-0.226051314509	-300.0	0.786807597387	0.79824252679	0.0522169870992	0.743856703567	0.750949096828	0.0303545754116	-0.231409042871	-300.0	0.46578563547	0.466677776921	0.0258915535765	0.467206766039	0.467422739754	0.0375179704668	0.161682765356	-157.661677551	0.262115884098	0.261704353859	0.0187836193434	0.262265550223	0.262265395272	0.029267862654	0.286940856861	-4.22624044414
TCF7L2	-1.0379809175	8.1292303778	7.0912494603	0.513366685292	0.533401457161	0.0939355568143	0.370485677988	0.375246083494	0.0728321233015	-0.0942558791227	-300.0	0.797341031026	0.805806494927	0.025600752261	0.820994055359	0.82603753921	0.0412125336653	0.0565212778622	-300.0	0.39018933002	0.393975991344	0.0248423576467	0.392295616551	0.39410112687	0.0336543132634	0.144590242825	-300.0	0.228945392415	0.228549969405	0.0113215771838	0.229053076525	0.228833092172	0.0333590330302	0.285802662611	-5.84543520588
CREB1	-0.9881595307	9.1957632556	8.2076037249	0.345651059375	0.312472886415	0.0985650148453	0.205230678139	0.186628871452	0.0918648831744	-0.19843701753	-300.0	0.77116858726	0.792643704617	0.0682725512185	0.724102215303	0.734865112046	0.0380737690588	-0.260532749713	-300.0	0.404409931057	0.404051810374	0.0327288062439	0.405060640835	0.404297738538	0.0480288869018	0.234161510392	-25.9670994726	0.253220986811	0.25320185205	0.0149352363198	0.254807816627	0.253655391648	0.0368880532403	0.275669377546	-7.24345494792
STAT3	-0.8814597069	10.6886940667	9.8072343598	0.348435876326	0.363284340198	0.102314506739	0.515493084059	0.522741575964	0.131580059499	0.0547141194737	-300.0	0.772200354164	0.784684865004	0.025555859102	0.789350706514	0.79337517007	0.0605113441458	0.176640599139	-300.0	0.469469534876	0.469548678651	0.0193919119934	0.482326952779	0.470767198323	0.0478152280625	0.0730335647795	-300.0	0.282255587516	0.28185431832	0.0143998639784	0.28734206152	0.282886454037	0.0655479755938	0.113980317938	-108.394471843
ELK4	-0.795803281	8.3372889	7.541485619	0.361280523509	0.353526534362	0.0769629084092	0.447860591257	0.44173090344	0.0858619205998	0.096238470578	-300.0	0.757835428005	0.770484017578	0.0398879617169	0.77216521074	0.796376091084	0.0718073410771	0.00938389864567	-300.0	0.574005383961	0.56943555461	0.0257384411779	0.577953390963	0.56949978026	0.0381309100954	0.152407063857	-300.0	0.289430962083	0.289503382821	0.026146667266	0.295748482996	0.290713831635	0.0790001189854	0.246816241835	-44.1683226864
GFI1	-0.5620815095	5.9600981444	5.3980166349	0.497319357015	0.475823234421	0.0915174750848	0.380778562021	0.364788232267	0.0744132404724	-0.14920115029	-300.0	0.796219280723	0.809910444686	0.0293120874052	0.806395884167	0.813254077757	0.056600252044	0.195147852995	-300.0	0.393800965739	0.39363701054	0.0183686319813	0.400167151921	0.397008354187	0.0330520152037	0.0606129089695	-300.0	0.316710013341	0.316509129638	0.0266264593337	0.324419792596	0.319425228071	0.0724500483644	0.106235324131	-132.836396698
HOXA5	-0.5275261365	3.8746430889	3.3471169524	0.44207947152	0.45051365132	0.082734810506	0.591268655888	0.596910499213	0.0991774898186	0.0115925263773	-300.0	0.836283532303	0.841614584507	0.0428097807936	0.796938228103	0.806561731956	0.0241716317978	-0.14955868365	-300.0	0.635248916962	0.635607270999	0.0206247720014	0.642210044492	0.641462873341	0.0327735424211	0.0460647025205	-300.0	0.271364194714	0.271153721434	0.0157190409782	0.274768585327	0.273746542462	0.0392138462207	0.120800659	-116.792816554
SREBF2	-0.459857972	9.3969251889	8.9370672169	0.435042484004	0.396926415328	0.0889453388779	0.308175321708	0.295471186211	0.0725478380016	-0.182087704701	-300.0	0.860949346778	0.865741624248	0.0409439546466	0.803596671081	0.812486733336	0.0225730095035	-0.422087965895	-300.0	0.522502844756	0.523184875009	0.0194548960817	0.528109993774	0.528669312681	0.0313345131528	0.0406167059122	-300.0	0.250143899211	0.250192572167	0.0123855376757	0.253582843149	0.252761413381	0.0381855433176	0.115282861811	-106.286975874
ZFX	-0.433919887	8.1387332944	7.7048134074	0.555776362775	0.564276381933	0.0937302941782	0.416065164089	0.410705051525	0.074530745192	-0.00131093250863	-300.0	0.783341169642	0.801765740841	0.0310957699947	0.810270468688	0.818820099792	0.0577240379245	0.130167291447	-300.0	0.443453080623	0.442215885453	0.0186971422694	0.450385959281	0.447067035015	0.0317056845293	0.0443395752316	-300.0	0.28560897702	0.285530480879	0.0247025940088	0.294066496043	0.288632746358	0.0727918866699	0.0867226287161	-242.64924327
SPI1	-0.4202474275	7.6557025333	7.2354551058	0.45875614175	0.444561627687	0.100480970077	0.561358932024	0.503616605074	0.106718116248	0.0809341030065	-300.0	0.853221783334	0.862688480709	0.0609255361026	0.782792396363	0.803543729297	0.0310128883772	-0.33236894326	-300.0	0.482078239384	0.477933163827	0.022033862561	0.493372511882	0.486114826131	0.0394431944175	0.000925601322342	-300.0	0.30949377648	0.308756470466	0.0277342441801	0.318810318288	0.312280956203	0.0841890334897	0.0684497223487	-300.0
NFATC2	-0.4050990344	7.8968279444	7.4917289101	0.365177568005	0.276508553818	0.141643037552	0.242895064313	0.21221943023	0.085432572754	-0.0846362217367	-300.0	0.799344149078	0.804144472549	0.0255686710254	0.800701271263	0.809564803318	0.0433278036207	0.194976257958	-300.0	0.742633655124	0.744180342645	0.022454770376	0.73388033064	0.735710961704	0.0145165144967	-0.0964379158195	-300.0	0.273170277693	0.272434114734	0.024381423422	0.276503059632	0.275524588533	0.041565802538	0.0889180714945	-94.04888288
SRF	-0.368290577	8.5141720056	8.1458814286	0.411006916828	0.425388048752	0.0915851241346	0.568567634523	0.567851460731	0.123638203684	0.0507137494796	-300.0	0.847472293084	0.852403308948	0.0410963961385	0.806098607632	0.814992727151	0.0230678822824	-0.250029491937	-300.0	0.455703892687	0.456562580143	0.0210277471596	0.461002580967	0.462134532013	0.0322697091225	0.0524740677355	-300.0	0.310505523142	0.310399083047	0.0120514672918	0.315345242316	0.314213135952	0.0428134043572	0.0544130668346	-171.122324834
NKX2-5	-0.3477572392	6.1980671333	5.8503098942	0.424758217584	0.400207472997	0.0945302949551	0.285943341302	0.2746960981	0.0782373639986	-0.092483498376	-300.0	0.793745169892	0.799799350222	0.0266875022393	0.795334753276	0.805610576317	0.0465656439368	0.215412790844	-300.0	0.567299273363	0.567637788414	0.0237710287012	0.574293663848	0.574784654811	0.0356954456768	0.0491871790668	-300.0	0.244561618813	0.244286920878	0.0156431398654	0.248250650217	0.247524211539	0.0278290056171	0.0813221641849	-102.41043918
SOX17	-0.315282727	6.6900928222	6.3748100952	0.34616977207	0.324677474882	0.103151382185	0.453621886724	0.454119246942	0.131962375417	0.181114661451	-300.0	0.798424059085	0.809634541617	0.0265767977688	0.823607118801	0.83026381375	0.0466599328667	0.0948741982574	-300.0	0.550252397867	0.548590673054	0.0203623132878	0.557755568106	0.555833145654	0.0293227316862	0.00967094247493	-300.0	0.271509942819	0.271648241859	0.0139455629893	0.277317446773	0.27548593322	0.0452095105032	0.0511888272862	-153.997608263
REST	-0.3104942741	7.8934747556	7.5829804815	0.458763166705	0.453187523302	0.110287941773	0.626923042036	0.595544588997	0.146745209935	0.19533549414	-300.0	0.785263693658	0.799572249108	0.055233480788	0.745744571407	0.752687500503	0.0301266103203	-0.233787312397	-300.0	0.548874575717	0.548423212878	0.0259015352869	0.55723065069	0.555712935334	0.0424173024086	0.0595140284565	-300.0	0.287271702402	0.286921501549	0.0195274575029	0.293063922648	0.290960048713	0.0434498022154	0.0216037675311	-259.865103039
RXRA	-0.3028018288	7.0916307389	6.7888289101	0.522008100439	0.523586634006	0.0847226271938	0.377603991603	0.371714810292	0.0757233469545	-0.0803404583848	-300.0	0.847888639635	0.853094676224	0.0422410567854	0.80150606193	0.811044508926	0.0238245599641	-0.254981381388	-300.0	0.59340829212	0.594147519078	0.017626998881	0.601067936423	0.602131106877	0.0281261469323	0.000527840940009	-300.0	0.277202720944	0.277007791257	0.0205733636395	0.281524758297	0.280613507016	0.0455879978581	0.0410855843625	-179.302737082
USF1	-0.3023841979	7.3838312667	7.0814470688	0.442868842975	0.437923563999	0.0716597021473	0.337159475314	0.332251495723	0.0690203106171	-0.0498169918974	-300.0	0.77920223449	0.798048104453	0.0667109319159	0.730639960427	0.739556589442	0.0347832230836	-0.275203864336	-300.0	0.472445773663	0.469822286604	0.0231655232971	0.480820001854	0.47613900671	0.039100013405	0.0349339523323	-300.0	0.31869449625	0.31835665975	0.0273759655393	0.330668802777	0.322944504423	0.0856561780581	0.00273335653365	-300.0
YY1	-0.2742424783	9.2492416	8.9749991217	0.498041685045	0.477788498462	0.0822688144401	0.362196887889	0.356451848386	0.0754008885197	-0.145895986486	-300.0	0.845614463542	0.852779601953	0.0495039475643	0.798809233969	0.812323098251	0.0273819548555	-0.209319815941	-300.0	0.513359172177	0.513088821424	0.0268018410883	0.521035801148	0.520259333312	0.0415349303792	0.0404750934871	-300.0	0.345577579018	0.345402731731	0.0335886515413	0.354732023276	0.35027978287	0.0830397555275	0.0464459896507	-140.097956416
RELA	-0.2724742439	8.8449193444	8.5724451005	0.442202927857	0.407046986808	0.0799418146006	0.321970433623	0.312938653603	0.0665248544079	-0.168654796154	-300.0	0.865064511432	0.870903959822	0.041087828612	0.806692229309	0.816118624508	0.0240358710601	-0.409714488855	-300.0	0.658605817086	0.656817630228	0.0249889458853	0.649327402206	0.647743703238	0.0172821112174	-0.0590941089731	-300.0	0.309686019635	0.309709920856	0.0129580023454	0.31460879803	0.314077383557	0.0409845181957	0.00429476545026	-300.0
NR2F1	-0.269684032	5.6412763389	5.3715923069	0.488341333826	0.48011851445	0.0663303985949	0.352126076727	0.351819020976	0.0557208504531	-0.209143072077	-300.0	0.839065825589	0.844475140623	0.0429073080393	0.805373449421	0.815020635888	0.0250429552699	-0.0554356132272	-300.0	0.392950564304	0.39449179889	0.0223535947861	0.398590156369	0.400038790339	0.0333760613525	0.0420374148379	-300.0	0.302542514941	0.302487072408	0.0271083621527	0.298032790238	0.298053233594	0.0184977676473	-0.00107405164221	-152.767714203
SOX10	-0.2637979979	5.3629255111	5.0991275132	0.521438549017	0.535373792975	0.0804776138453	0.369205793706	0.369980087805	0.079813257563	-0.052903624504	-300.0	0.793684053713	0.806916883555	0.0269514841977	0.815181377546	0.821907758595	0.0495905057651	0.158668673782	-300.0	0.515986647152	0.516284316554	0.0230191248006	0.524733131559	0.523601129945	0.0364874159367	0.0355808128471	-300.0	0.294491687486	0.292885259888	0.0442664985884	0.288850950692	0.288748620733	0.0159036314309	-0.0150758111456	-299.999998291
NFYA	-0.2394532122	8.3065107889	8.0670575767	0.613024250107	0.597828764795	0.103869582059	0.434003141353	0.42568331349	0.0954697123978	-0.0119760981818	-300.0	0.861334962623	0.877134944201	0.0793835641265	0.770272360043	0.79854443426	0.041495138667	-0.327115307283	-300.0	0.474412236294	0.457810058611	0.0565269365796	0.453544292727	0.448505336097	0.0298235132411	-0.0309269648989	-300.0	0.324175646542	0.322573172572	0.0461461920312	0.344390655192	0.327290056488	0.123977876403	0.050375509986	-194.102479175
FOXP2	-0.217106004	2.4335675278	2.2164615238	0.462529787097	0.439905130526	0.10749138121	0.323143684571	0.315966916281	0.0772135275835	-0.00587291895413	-300.0	0.798353381888	0.808140860675	0.0462926174068	0.752840500563	0.757939069364	0.025974745757	-0.263084507928	-300.0	0.508370414766	0.510935551066	0.021388283646	0.514289010352	0.519913407105	0.0313152039718	0.00269569062844	-300.0	0.328374887218	0.328115246769	0.0334622109362	0.323735445095	0.323443949267	0.0133416075983	-0.00327483358089	-300.0
TCF7L1	-0.2158135534	8.4069930667	8.1911795132	0.477779707967	0.437597054358	0.0839130285122	0.337255167127	0.327549477689	0.0749235934321	-0.126537660791	-300.0	0.797792035862	0.804063294452	0.0264582993239	0.797849177754	0.809020374973	0.0468322461927	0.240464444956	-300.0	0.502485000443	0.501976260522	0.0188107109146	0.510507165203	0.509544582355	0.0300281754346	0.0102697046784	-300.0	0.306519369138	0.306451429675	0.0326510872274	0.302492399273	0.302253930766	0.0159878957411	-0.039707467262	-300.0
SP2	-0.1813165365	6.2019310444	6.0206145079	0.377031132108	0.360179907428	0.118370436044	0.531455962861	0.559191206113	0.149624961263	0.106495376349	-300.0	0.806827613143	0.81587804631	0.0248410450167	0.819900107092	0.82580800189	0.039501754482	0.262460999762	-300.0	0.491658314259	0.491181042419	0.022789314726	0.496951805524	0.498906421137	0.0279629326755	0.031505187543	-300.0	0.318918838805	0.319301732758	0.0182469924404	0.32735501137	0.324500069679	0.0494252395885	0.0303506780079	-300.0
INSM1	-0.1721305868	6.3427609889	6.1706304021	0.53966553654	0.506276642944	0.0938235185961	0.407607920623	0.396575917003	0.0919839882588	-0.0244277252845	-300.0	0.866411485065	0.872282543616	0.043982627686	0.800581241784	0.811941255053	0.0245183971209	-0.42532433394	-300.0	0.476804869693	0.474032145035	0.0305380329481	0.467004013576	0.466612253428	0.0182549687179	-0.0271781231472	-300.0	0.301434553341	0.298251294606	0.0552580950706	0.293548679731	0.293385214401	0.0138833818916	-0.0755875681755	-300.0
MAX	-0.1670527532	6.8057894833	6.6387367302	0.482352674015	0.523944584076	0.119721955381	0.316129776043	0.320226945532	0.0869589315128	-0.0538530988633	-300.0	0.809880079428	0.819148762812	0.0421277763765	0.78110479497	0.786013314982	0.0254514473641	-0.114562751181	-300.0	0.466238628745	0.46887814097	0.0219852969277	0.459692207674	0.46100597087	0.0162569535229	-0.0353136488697	-300.0	0.302494145691	0.302074580376	0.0123626424279	0.306473666999	0.306586494726	0.0315139181542	0.0273901640314	-196.10761158
