"","FACTOR","EXPR_FOLDCHANGE","EXPR_GM12878","EXPR_K562","Boyle_flr_ks_stat","Boyle_fos_ks_stat","Boyle_tc_ks_stat","Centipede_90_flr_ks_stat","Centipede_90_fos_ks_stat","Centipede_90_tc_ks_stat","Cuellar_90_flr_ks_stat","Cuellar_90_fos_ks_stat","Cuellar_90_tc_ks_stat","Dnase2Tf_flr_ks_stat","Dnase2Tf_fos_ks_stat","Dnase2Tf_tc_ks_stat","FLR_90_flr_ks_stat","FLR_90_fos_ks_stat","FLR_90_tc_ks_stat","FS_flr_ks_stat","FS_fos_ks_stat","FS_tc_ks_stat","HINTBCN_flr_ks_stat","HINTBCN_fos_ks_stat","HINTBCN_tc_ks_stat","HINTBC_flr_ks_stat","HINTBC_fos_ks_stat","HINTBC_tc_ks_stat","HINT_flr_ks_stat","HINT_fos_ks_stat","HINT_tc_ks_stat","Neph_flr_ks_stat","Neph_fos_ks_stat","Neph_tc_ks_stat","PIQ_90_flr_ks_stat","PIQ_90_fos_ks_stat","PIQ_90_tc_ks_stat","PWM_flr_ks_stat","PWM_fos_ks_stat","PWM_tc_ks_stat","TC_flr_ks_stat","TC_fos_ks_stat","TC_tc_ks_stat","Wellington_flr_ks_stat","Wellington_fos_ks_stat","Wellington_tc_ks_stat"
"107","FOXA1",0.3421642349,5.6048126222,5.9469768571,0.108602285893,0.0974017468333,-0.0646237156862,0.0796971132307,0.103579061228,0.103579061228,0.138155224697,0.0726298361839,-0.0795788568407,0.295034044164,0.139356358171,0.0586601704874,0.0450713205832,-0.000423202922018,0.151038100269,0.14789529616,0.0154364588073,-0.0317076219251,0.297444527958,0.142388984859,0.102349011977,0.299624252469,0.0185919471334,0.141907716889,0.290034515487,0.0359157894737,0.169547855204,0.260091592826,0.130760725119,-0.00316648240473,0.221465081091,0.127474097755,-0.0690297237172,0.037635173865,-0.022471398011,-0.0437442729755,0.0630128336867,0.154953402431,0.154953402431,0.0957553897941,-0.0683443248872,0.0724474777213
"108","ZNF143",0.3452436317,6.0893881778,6.4346318095,0.207743805228,0.0527806970019,0.288847617148,0.0899940968123,0.0638993454281,0.0638993454281,0.257077645422,0.0512717261002,-0.123946567695,0.330295565955,0.138247922468,0.30921879356,0.0386091883369,0.0698393617379,0.217664090336,0.149648560301,0.0329242883224,0.107451853366,0.335120595327,0.11402478103,0.322406476862,0.338179415693,0.0939597820949,0.126222597283,0.323248222428,-0.022946936319,0.100129707267,0.279060873081,0.131502211826,0.305397668548,0.237653556468,0.0950925641055,0.218866006723,0.0541740534831,0.0284826758922,0.127545845803,0.00931266290508,0.109371841155,0.109371841155,0.101021144753,0.122061191626,0.0711512779819
"109","RUNX2",0.3618333603,4.6660095444,5.0278429048,0.071438573456,0.0748098014053,-0.10368871915,0.084919428844,0.0893195178129,0.0893195178129,0.048312038448,0.142993368431,0.00764769837967,0.266783587698,0.0975801714174,-0.149943413092,0.0384669606645,0.0309321037048,-0.183717794979,0.0969513002789,-0.0336015539951,-0.300220710855,0.271498163114,0.077615780446,-0.169423744897,0.274394503161,0.0410474181782,0.11627949302,0.259866013359,-0.0198412157558,-0.11304449131,0.228984145979,0.0906123002045,-0.133701444835,0.166161911536,0.0635906109964,0.20643151268,0.0251429210087,-0.0475718363814,-0.280925209226,0.0364066809025,0.0382602836496,0.0382602836496,0.0781839184996,0.0885994647636,-0.0356285331722
"110","HINFP",0.4358591397,7.2948900667,7.7307492063,0.118082554026,-0.00857396068617,0.105464770733,-0.000397217968466,-0.0037677221172,-0.0037677221172,0.00849056603774,0.00797598627787,0.0499512751158,0.174149475145,-0.0632158340208,0.169587845899,0.0509635635537,0.036139711639,0.313037675331,-0.111855057851,-0.119661510454,0.120711447417,0.188995594147,0.166404886562,0.208856586997,0.198312212287,0.0562953491596,-0.0712951005585,0.154917060951,0.106272378442,0.199209510242,0.125476839237,-0.0561889800818,0.131011957121,0.0549011941417,-0.00923574722972,-0.0488645557672,0.219827294827,-0.0724767160083,0.103280106611,0.0709061501002,-0.313179112914,-0.313179112914,0.0195644159813,0.212429378531,0.112181948796
"111","NFE2L2",0.4420932307,8.0907506,8.5328438307,0.0674487786928,0.149978085878,0.0973477269205,0.0698554543421,0.162122207918,0.162122207918,0.134387887357,0.128984269601,0.0215334511062,0.255811525897,0.152607282391,0.157594084528,0.0950339380476,0.161906915248,0.251084037765,0.00587503212029,-0.0135938039264,0.0961789942613,0.260237423763,0.160857226022,0.179233726721,0.263943975249,0.183126232214,0.0477614876146,0.246208682018,0.00700846287943,0.288909324418,0.198912157681,0.144610029825,0.133664473488,0.129542412982,0.133183884521,0.0219118402906,0.035270219748,0.0272328689114,0.106395935081,0.032230375837,0.0231859917407,0.0231859917407,0.0804802097981,0.178999319265,0.211060238459
"112","ELF5",0.4523526907,3.1523454944,3.6046981852,0.063886133438,0.0801830501581,-0.0611586053945,0.0865801426472,0.0966508892295,0.0966508892295,-0.0418284208004,0.0637038967108,0.0174840592346,0.270365479224,0.127722820797,-0.0717858803466,0.0179178688959,0.081077374572,-0.0181751909805,0.055633372056,0.0799225020469,-0.285630022804,0.274593790184,0.178848691872,-0.0929116966994,0.277310398221,0.090280457456,0.34150164444,0.260911231945,0.0125760548488,-0.249323851198,0.23709427616,0.117428254091,-0.0588546711406,0.152154853927,0.113417067149,-0.00913804119619,0.0192567027344,-0.0178124579133,-0.294008038517,0.0808990605283,-0.0507404379912,-0.0507404379912,0.089643063835,0.151512507272,-0.256874090312
"113","FOSL1",0.4532559783,6.1548197889,6.6080757672,0.150381467831,0.0565671678953,0.0865160129446,0.12523931811,0.0715588853317,0.0715588853317,0.132704402516,0.0973724247994,0.0355010361941,0.260518901147,0.111454004371,0.12896185325,0.105862424383,0.121415960002,-0.1562934704,0.0374819765227,0.0164134874711,0.0820678305526,0.263520643705,0.150783067582,0.141708947125,0.265409620596,0.155556151829,-0.0700311657962,0.254245817996,0.0689440651333,0.134702267967,0.201348460947,0.102338785626,0.109102862883,0.171834937501,0.0718228788668,0.0186793847652,0.0556621540935,0.00195178473664,0.104461091886,0.108100023839,-0.0316423831308,-0.0316423831308,0.120478816035,-0.034375,0.0282499932151
"114","MYCN",0.4801307574,3.2576197611,3.7377505185,0.0207315006297,-0.000253637577345,-0.12886225117,-0.0111190715624,0.000852493685586,0.000852493685586,-0.0231379503453,0.0908505942451,0.00992409532169,0.351896720852,0.0815279130369,-0.00631532245477,0.0428865365359,0.144525554498,0.114058553237,-0.140365712458,-0.127747733166,0.0163276539478,0.359469950647,0.199272189997,0.0502955618229,0.364274493531,0.151377534718,-0.0348210492407,0.337564849049,-0.007249681581,0.359101760237,0.254737263262,0.0676772885055,-0.0882576274566,0.0139667952064,0.0169316323167,-0.113019067755,0.0115735121442,0.0274081931319,-0.00402745505075,0.0320830402756,0.00966833755789,0.00966833755789,0.0245515997044,0.155289672544,0.266456067663
"115","GABPA",0.5028823016,7.8969734444,8.399855746,0.00158532018242,0.00578023893415,-0.158699205106,0.0219808003842,0.00911580826977,0.00911580826977,0.121556051311,0.00770885300619,0.00654354625065,0.236155238792,0.142357102073,-0.0825368869867,0.0585398932764,0.0529592790008,-0.105507906317,-0.0376022755405,-0.0817381216096,-0.0534856503103,0.244018106799,0.0709714473252,-0.0304472508601,0.248542973424,0.0799780604919,-0.084028257313,0.22213493014,0.0403832982697,0.0996786934096,0.230060681884,0.127904796547,-0.138845296955,0.0631643923286,0.138632152945,-0.0239670652189,-0.0167183458971,-0.0811208917547,-0.0796794402794,0.0471278083084,0.120002256205,0.120002256205,0.0414274699409,8.35421888054e-05,0.0937410058206
"116","FOXD1",0.5050155706,4.7789315722,5.2839471429,0.177420332258,0.0349745088941,0.401093780043,0.1177060953,0.0442443388879,0.0442443388879,-0.0146539192665,0.0282365023873,-0.0485222335628,0.31255458454,0.0892519691993,0.458841294375,0.046585593587,0.0366888215181,0.330750253503,0.183117320413,0.0741700022115,0.40985430605,0.313849468736,0.172408846696,0.48044558021,0.316017712324,0.0559451874052,0.064767120473,0.30791306526,0.0357804232804,0.350621474996,0.285229307,0.0837621791864,0.432772326623,0.263802102991,0.05882627761,0.0656730168342,0.0768090114647,-0.0255209452998,0.402253104225,0.107580105213,0.191349292066,0.191349292066,0.0831898778929,-0.0267100977199,0.273279558105
"117","RFX2",0.5546670519,5.6586416889,6.2133087407,0.183367295932,0.0516294988705,0.119962888234,0.081331938172,0.0672445564442,0.0672445564442,0.257900943396,0.0588287765552,0.0186022122484,0.304907126211,0.136755499795,0.173945727404,0.0648760421733,0.097436222464,0.0528681029922,-0.100226453045,-0.0609020328533,-0.038007098521,0.310165183441,0.133592017738,0.208711996379,0.314249131178,0.0732635526132,0.272355471051,0.294538484794,-0.00714113875265,0.0149459442274,0.235979339127,0.124616081243,0.148321092045,0.0735937065983,0.0842694900697,0.211751165153,0.0224909238574,-0.0220698943798,-0.0190947204551,0.0681022277194,-0.0323347158959,-0.0323347158959,0.0604243220178,0.0720202398801,-0.0314270231599
"118","JUN",0.5849624926,6.7732512111,7.3582137037,0.193637751598,-0.00201176685078,-0.0773088787423,0.118004354498,0.0139032039064,0.0139032039064,0.313904592271,0.109965577611,-0.0858179172227,0.301299548292,0.0401554438586,0.0519746684488,0.0407255586705,0.031431928741,-0.0153141361187,-0.0445749464769,-0.0430057141922,-0.0138321849957,0.306545813328,0.115170556553,0.0929854946403,0.31025505497,0.0220375192859,0.0100179346394,0.292727700485,0.0284989715483,0.216909319744,0.263143231174,0.0287361808097,-0.0130907376915,0.0765254059424,0.00829851084615,-0.118153255343,0.029434475684,-0.0119361130095,-0.0199989935171,0.0381839606362,-0.0175339082247,-0.0175339082247,0.0732432955431,0.232823218997,0.194844260503
"119","RREB1",0.6168598915,7.6570760556,8.2739359471,0.233914386952,0.0758309052725,0.00314065283981,0.127063378912,0.0862387412491,0.0862387412491,0.0883753501401,0.0933380491831,0.038248525001,0.286598663852,0.116296598321,0.0195788368358,0.0350405925082,0.0762752980845,0.0414113472339,-0.0546009899795,-0.0106797345712,-0.255064264991,0.29347493487,0.0820158102767,0.00200342876268,0.297253927755,0.0828563703517,0.0246717025936,0.277912656373,0.0435267857143,-0.23803608704,0.207741848601,0.10767758409,0.00461153068107,0.122210888594,0.0877231775369,0.112544031065,0.0828576329744,-0.0181670268813,-0.232894077862,0.0287488221833,0.148035043555,0.148035043555,0.0880946799789,0.195756457565,-0.258825363878
"120","TBP",0.6500373048,7.5551221556,8.2051594603,0.276797323138,0.0201109465177,-0.09333852209,0.204479841888,0.0359335448679,0.0359335448679,0.346078431373,0.0627451865223,0.0392886796318,0.39380526163,0.0878076193174,0.0239205515216,0.0724679184115,-0.0187046215562,0.344087351303,0.110210734271,-0.0550419629146,-0.0672124702089,0.398709452419,0.100627813314,0.0639073218641,0.400529671641,0.0125261101004,-0.0186150540615,0.381768581511,0.0294917746531,0.236275541361,0.401424958478,0.0673248543284,-0.035868768991,0.233468650463,0.0939821630358,-0.0943493092192,0.157415138914,-0.0318185273881,-0.0698258634857,0.144333108245,0.0973888368844,0.0973888368844,0.139135982544,0.0156862745098,0.240747052939
"121","SREBF1",0.8101193132,6.9467773111,7.7568966243,0.175845609339,0.117252735867,-0.0466498577596,0.0653314745688,0.136303275955,0.136303275955,0.251459854015,0.148288002815,0.00143210582395,0.399520607816,0.136796210722,-0.0766075628996,0.00455625436758,0.145451463201,0.207260717481,0.144029054414,-0.0479230611366,-0.292161968989,0.405375487669,0.224644486182,-0.0910584450956,0.409330905682,0.136432630298,-0.011428822966,0.389165759823,-0.00606060606061,0.158093823339,0.321031104054,0.125872298818,-0.0703216414505,0.273547069872,0.192501311095,0.305212306545,0.050617416496,0.031787970189,-0.287655980143,0.0649124538269,0.0442999875502,0.0442999875502,0.0870657570075,0.280220707954,0.221251222448
"122","NR4A2",0.8436708815,5.0949779333,5.9386488148,0.145132244675,0.153174513279,0.174672280005,0.138137658828,0.173006482938,0.173006482938,0.394044483465,0.16069648551,0.0274003699207,0.453162948649,0.221925077295,0.21085722489,0.068326437086,0.177573847869,0.147487971899,0.134061679438,-0.203505532948,-0.179903764935,0.458286773887,0.168192616055,0.249572162312,0.461775703529,0.15399955643,-0.0244170285356,0.444947527035,-0.020137793101,0.19767911253,0.398583782869,0.211907316934,0.164928914705,0.291596574904,0.180886829972,0.375393578011,0.014618045206,0.0347966936561,-0.135085529539,0.0926288749565,0.0160846266422,0.0160846266422,0.143000237716,0.171066525871,0.158198123336
"123","BRCA1",0.8474343958,6.8606145778,7.7080489735,0.280114076505,0.0871566398816,0.184913143201,0.153976737158,0.100118271327,0.100118271327,0.140958992573,0.131756806161,0.0604373264279,0.367943459804,0.118397628373,0.197130670966,0.040493782171,0.122784923171,0.13793433577,0.193234767025,-0.0592254619033,-0.0628875187003,0.373160169067,0.0768482490272,0.190105801737,0.377744362447,0.101873254562,0.117048358983,0.358705203566,0.0519557996068,-0.0272238205563,0.307136577778,0.111085442108,0.185521175773,0.285309457349,0.11770421787,0.0566359895639,0.121690000325,0.141926336935,-0.0443759682306,0.0463333255475,0.174190117378,0.174190117378,0.141618069134,0.0565656565657,-0.062534124539
"124","FOXH1",0.8556538937,5.0779664556,5.9336203492,0.26150653381,0.179060792387,0.00287109698472,0.138213095805,0.190018143188,0.190018143188,0.317789757412,0.18908742283,0.0331872655125,0.389183194354,0.159558786291,0.0196254889903,0.0563159428738,0.108402422939,-0.108731566595,0.228691390742,0.00455394264938,-0.197735293997,0.39535977476,0.197280993181,0.00236563555028,0.398517657727,0.0893560298042,0.202409459091,0.378589995152,0.0329177897574,-0.151238432764,0.366687061376,0.149527154399,0.0245477853814,0.319826859845,0.157028910034,-0.00761546095777,0.0865237776436,-0.0141530508119,-0.191068849775,0.138956632808,0.243268653098,0.243268653098,0.0932909470488,0.0223125564589,-0.225006218707
"125","HLTF",0.9586222063,7.8587556667,8.817377873,0.209856261141,0.0834969466536,0.117730022321,0.18077867889,0.0962941731792,0.0962941731792,0.239448150394,0.0911779901834,0.0530634298962,0.437749409966,0.198047216438,0.136301445816,0.0737536162508,0.102127670513,-0.164033432982,0.0919944505635,-0.126977014222,-0.141204365812,0.442816773476,0.222653362897,0.163455710816,0.446640376916,0.0947431884565,0.235200608547,0.430324587476,0.00214210779468,0.0426084992805,0.394148252122,0.190118681803,0.0996030181282,0.264974191864,0.143111176129,0.388258691592,0.00513667437368,0.065310462831,-0.100569624255,0.0940864971577,0.0574537701153,0.0574537701153,0.137570973333,-0.0528282920589,0.0108615589003
"126","PBX1",1.1386414958,3.4336882556,4.5723297513,0.352644892279,0.180094712417,-0.0697277766077,0.224981405441,0.188409468182,0.188409468182,-0.0537037037037,0.079054105559,0.0226055981486,0.418826353318,0.191652897535,0.05608181959,0.127254952798,0.0988213944241,0.119083635319,0.0915541171488,-0.0260771819219,-0.0249462811883,0.424173398991,0.202966991032,0.100964719599,0.427460942423,0.106876319122,0.0779588064864,0.408396494262,0.00793045254067,0.181221936264,0.395319126512,0.17871459572,-0.0126486011911,0.24802026204,0.195767410466,-0.146624530388,0.155254960469,0.0970567230324,-0.028086672142,0.136763954565,0.193728234006,0.193728234006,0.175735336552,0.236363636364,0.163838151776
"127","E2F3",1.3172578153,6.6528475444,7.9701053598,0.212106463485,0.26255322086,0.00743780987523,0.156543265728,0.283888748729,0.283888748729,0.401726180403,0.105996186108,0.0615698159884,0.492467614266,0.314519979647,-0.0635625217718,0.0934570535557,0.251898385016,0.126548655535,0.157499497837,-0.188834047793,-0.22506858221,0.497732948528,0.339816827072,-0.0882052806568,0.50104204988,0.232629376584,0.219887736314,0.481976194717,-0.0273248651774,-0.243713020561,0.460494946968,0.301104342511,-0.0356680346863,0.285766834276,0.291268616163,0.260273106148,0.0407269573132,0.129543021586,-0.200769578309,0.114584554768,0.0299852520487,0.0299852520487,0.189801998899,0.186511627907,-0.0574196136058
"128","RUNX1",1.318027337,6.3660673667,7.6840947037,0.212730609063,0.211938452695,0.0332076732036,0.223074239358,0.229188580268,0.229188580268,0.119772753226,0.251047781642,0.04590122096,0.47190592452,0.216006206185,0.177790270183,0.107618705405,0.114417930814,0.160463155352,0.255578698413,-0.0521390595957,0.187040845187,0.476434466545,0.163797101449,0.224555595388,0.479641350231,0.104499542442,0.0730340140494,0.46498302458,-0.00196916904234,0.09228979524,0.43197760683,0.207715931822,0.108107400255,0.353916545894,0.185749893355,-0.0928848227716,0.0817097919838,0.00626498721943,0.178211762775,0.0922279821878,0.103829637403,0.103829637403,0.20764923933,0.0370225013082,0.0624689001199
"129","MYB",1.3858840566,8.4442163667,9.8301004233,0.24406246948,0.39766889736,-0.123267228427,0.169562099803,0.412790915661,0.412790915661,0.257899807322,0.124334854233,0.049206833027,0.445277701335,0.39910005181,-0.00718222290612,0.0646065051198,0.249899105185,-0.118514749129,0.0331674106115,-0.0452667037241,0.0098344552815,0.448067341805,0.255079006772,0.0432940102791,0.450523864341,0.221208367001,0.232702877834,0.440129020904,0.00557477924494,-0.0270750537484,0.409555761736,0.392528145811,-0.0713239684487,0.20488884025,0.366305897037,-0.028871361359,0.0856171266908,0.0262137816221,0.00706046648421,0.158562453291,0.235168741602,0.235168741602,0.173254989548,0.254911886014,-0.0802638800901
"130","KLF5",1.4287571918,5.8322508611,7.2610080529,-0.0859759884948,0.199736133485,0.102793640337,0.14803846277,0.221024554053,0.221024554053,0.502229857541,0.15610878538,0.0567477419016,0.448973750802,0.362347571356,0.0134975268623,0.0756443177302,0.232409197817,0.127808957573,0.0236932596322,-0.275009590134,-0.231652616488,0.453250319955,0.230605025616,0.0377003982822,0.455728251916,0.183769166274,0.234500476476,0.440915865495,-0.0154213502007,0.00663342188459,0.391804116999,0.352891638676,0.0395884227007,0.258238993665,0.316351662224,0.318156045581,-0.0373711807327,0.06691880866,-0.207406415084,0.119088839343,0.0126815212286,0.0126815212286,0.106692848694,0.270791788856,-0.212362175029
"131","CEBPB",1.4420250175,5.8850346333,7.3270596508,0.350806141307,0.191159605827,-0.00531626930775,0.201846372198,0.199392560271,0.199392560271,0.252047146402,0.13134108354,0.0532284805291,0.440980139855,0.274156457875,0.137688441798,0.0470409319769,0.324806012047,0.166867397675,0.244609462422,-0.0450605383458,0.0839859777078,0.448100544117,0.21067985794,0.182686706804,0.453032236985,0.297399166995,0.145435591011,0.42975927473,-0.00951787301274,0.280950284809,0.416174020296,0.259888523158,0.0844319682608,0.348314518597,0.268617266609,-0.0166210195911,0.135525314688,0.246840965111,0.0788957618123,0.199379664544,0.253497944495,0.253497944495,0.158368390412,0.20242669363,0.130095229318
"132","E2F6",1.6574235566,5.1997788667,6.8572024233,0.266078091137,0.285381842358,0.0323193160665,0.239028868353,0.305646173034,0.305646173034,0.403856382979,0.238600907622,0.07247084369,0.526126593444,0.342100184688,-0.0287302393131,0.0865113136297,0.319175496007,0.128897070343,0.209346500492,-0.224215540602,-0.219038252637,0.531998552268,0.384006690685,-0.0485138040266,0.53517749943,0.280591675519,0.159959274659,0.514863158522,-0.0368891971562,-0.228563110228,0.489884697247,0.327909395537,-0.00476403416498,0.360682762097,0.351068293423,0.235098324487,0.0200154027964,0.287478385668,-0.193979731629,0.151913707216,0.0658653394682,0.0658653394682,0.209127748738,0.240350877193,-0.0891483042692
"133","KLF1",1.6635713429,6.1962582444,7.8598295873,0.333905920793,0.345429247762,0.0751441609683,0.264428233058,0.361917284604,0.361917284604,0.390344622698,0.144245854535,0.0496281272687,0.506750744576,0.196992107856,0.232549491362,0.0582478681857,0.115125076094,0.117341656775,0.101389033923,-0.0255529488229,0.18234635726,0.510764303818,0.177424534361,0.272589129775,0.513495923107,0.108689630623,0.258272519523,0.500639923895,-0.0110077433012,-0.0267301625305,0.459152235136,0.128853803492,0.156870629977,0.293864975691,0.209965047555,0.166774618976,0.099184198907,0.00744511898358,0.178209314556,0.160041626385,0.14055500609,0.14055500609,0.217381795973,0.137351778656,-0.0221226493345
"134","PAX6",1.6939205042,3.4967264111,5.1906469153,0.264906778766,0.0674361168975,0.179732199289,0.15197523561,0.0801675502528,0.0801675502528,0.232795698925,0.0969540334119,0.0915439969295,0.435799713282,0.18461288304,0.292143992706,0.0634119960669,0.0978479145275,0.61254712249,0.07646224651,0.0212557149444,0.247486086706,0.441025935715,0.105349070819,0.324209259989,0.443434492582,0.069453117957,0.211364761939,0.429697560639,0.027386979514,0.427950727992,0.412545070247,0.173169359653,0.223557502485,0.2318689522,0.172524484601,0.360445536685,0.177306560606,-0.0414999814097,0.244983645681,0.200842328571,0.042109598404,0.042109598404,0.138853655404,0.0274541101357,0.383792957853
"135","SOX5",2.1842229148,3.1839152333,5.3681381481,0.177545875607,0.27205031675,0.226514619367,0.336666666667,0.287688842032,0.287688842032,0.268913857678,0.0820775702157,0.069816856037,0.577913055974,0.299006039816,0.347722437163,0.142642343836,0.211710053566,0.572056850471,0.486814092553,-0.00235960600693,0.383474995179,0.579240682163,0.361155617865,0.37839797328,0.580048296047,0.187625528694,0.331908359305,0.575470494418,0.0293088924998,0.581703924038,0.568404241102,0.297221700067,0.293180454745,0.559333739429,0.352830590712,0.207017932738,0.348801295985,0.0268654574768,0.370608362487,0.368378419508,0.318199974007,0.318199974007,0.311671115683,0.034693877551,0.55252578403
"136","GATA2",2.8053180053,5.432595,8.2379130053,0.30406139924,0.393294483543,0.218509889677,0.345585754191,0.397073476553,0.397073476553,0.378503834231,0.285867970966,0.110371838992,0.516182126416,0.318006959118,0.248216623268,0.161740884777,0.346054623716,0.0971636627641,0.268128707353,-0.241462713619,0.201877198566,0.519411767405,0.414176344404,0.28807626223,0.521167707837,0.35544190751,0.188898377511,0.510135104321,0.220096187859,0.332319490072,0.470568078396,0.31235282343,0.238497619973,0.410598890248,0.300842707366,0.24481979745,0.260888553234,0.469201291555,0.178694976028,0.315679847202,0.26130409181,0.26130409181,0.301882534467,0.430192502533,0.45256650381
"137","NFIL3",2.9961961857,3.4692606556,6.4654568413,0.386519393203,0.212504652392,0.485834724005,0.375647598269,0.223668738727,0.223668738727,0.392679900744,0.0985610632435,0.124382673419,0.567168942734,0.276592598626,0.557974307073,0.176717330021,0.127258099269,0.573437996307,0.398591739149,-0.123264918494,0.421459513993,0.570651966929,0.279618889809,0.503267463707,0.572371117305,0.115235037017,0.299342829119,0.560840139174,0.0416107866465,0.56376135052,0.553582643409,0.261739323225,0.54178476068,0.500264083698,0.315517391339,0.33628494093,0.404716955724,0.118071785313,0.407255262706,0.316696669667,0.25347669906,0.25347669906,0.306260281936,0.537109658678,0.528342815797
"138","FOXP1",3.1047022392,4.1110663111,7.2157685503,0.352102954611,0.572693500443,-0.0883173196814,0.210387872233,0.574872570725,0.574872570725,0.433416966932,0.371653235756,0.0858601935236,0.532501616977,0.442590525858,-0.0211249846353,0.221836826613,0.320579634539,0.0360669424657,0.506650245593,-0.25070039171,-0.0110736905121,0.534083253199,0.666232146905,0.0200812878811,0.535232186417,0.292601671501,0.330082721635,0.529631914943,0.0744087145434,0.192116652344,0.514861767334,0.439258213189,-0.0791078012414,0.550206570694,0.429929768391,-0.00345637608613,0.0677996805865,0.398255895688,-0.0227265434706,0.316739599974,0.345420536829,0.345420536829,0.141960145871,0.613754682972,0.0921526475966
"139","MEIS1",3.3781919153,2.5587908889,5.9369828042,0.210487661278,0.308890403691,0.0544118857652,0.407037260975,0.324864118894,0.324864118894,0.576966597759,0.250315901357,0.125711323037,0.624643532563,0.551797076709,0.234434822972,0.112214700506,0.372867288217,0.22925283366,0.260582361868,-0.229606591754,0.263755534546,0.626656011172,0.345616825733,0.288797350457,0.627938879949,0.314373499135,0.360142447276,0.621629519818,-0.0178812661202,0.249931358551,0.603437503117,0.547393477348,0.144220508358,0.45281038326,0.527641902966,0.114155347224,0.171573476077,0.317337593224,0.244656001486,0.262471445095,0.241431547818,0.241431547818,0.35974773013,0.323839496459,0.195711484587
"140","BCL6",3.4875521122,3.0029773111,6.4905294233,0.324247221734,0.578597072796,0.252284656726,0.401838798168,0.590732262599,0.590732262599,0.511093911249,0.22979635679,0.15574146798,0.619035613258,0.441387596499,0.385161651225,0.18131342765,0.586493146274,0.163761325772,0.36550346572,-0.245020289055,0.312692036116,0.622624765041,0.347876327295,0.417999837568,0.62478673511,0.552236849578,0.329001290159,0.61321430526,0.012047375239,0.429028775194,0.582441593316,0.432416730107,0.335417674317,0.496465961989,0.397254358818,-0.0303324500564,0.217195724582,0.29140117522,0.307771651151,0.28370710859,0.260239570536,0.260239570536,0.349023433644,0.357189542484,0.346857311002
"141","GFI1B",3.7590489169,5.1557787444,8.9148276614,0.394068507511,0.463786055122,0.294798928693,0.402520820022,0.477758793048,0.477758793048,0.368409586057,0.487554382559,0.165323308743,0.628691674507,0.542238659155,0.419525783167,0.205979034352,0.302073318303,0.292282324354,0.364701527068,-0.264120016518,0.34706485161,0.631696419923,0.360059760956,0.453212676624,0.633549192326,0.274306512133,0.294067213315,0.623777512646,0.175006824869,0.506274818923,0.622196536816,0.534026522075,0.361442944762,0.504694371474,0.537909864078,0.0813394433569,0.28213787525,0.247589127021,0.339351051764,0.374929820567,0.2581695068,0.2581695068,0.411752636203,0.35788306512,0.460129198667
"142","MECOM",3.8933306132,2.5627071222,6.4560377354,0.372851250193,0.335129579767,0.518220403582,0.398277653973,0.338264887987,0.338264887987,0.572360248447,0.314673377831,0.174141974498,0.558757702158,0.430219185176,0.577047093224,0.0965061771026,0.317027654118,0.569834318695,0.430183588462,-0.291617356349,0.533745151813,0.562840503055,0.386526533425,0.610623887735,0.565157813566,0.329762692394,0.442472005123,0.552198532014,0.136755132995,0.631950239163,0.525550194559,0.422524689547,0.547611732757,0.518088381347,0.414774498548,0.535622144745,0.259325041359,0.53365015223,0.525607218741,0.2612216285,0.34667983894,0.34667983894,0.346001904161,0.237866055513,0.607599228086
"143","GATA1",4.1029498,5.2923967556,9.3953465556,0.298003553233,0.467954123172,0.364909813787,0.427254179763,0.47395841858,0.47395841858,0.402320675105,0.356995457278,0.166216216216,0.577267728257,0.411863745335,0.407875322377,0.204452119309,0.400513184307,0.0972036146146,0.369320813467,-0.278159198242,0.366572025485,0.579975635831,0.453055220812,0.452384386995,0.581741133024,0.401312224051,0.362959731274,0.572059626356,0.245612512183,0.464478772865,0.531874787105,0.403769233812,0.387801201284,0.494886632663,0.357717606836,0.384339144268,0.33167815349,0.585125523885,0.348661531705,0.382129539423,0.343704570379,0.343704570379,0.387848794,0.548932676519,0.563884827903
